year,regtyp,sex,pli0081,proportion,n,lower_confidence,upper_confidence
2003,Staedtischer Raum,maennlich,Min 1x pro Monat,0.10458842517869495,27727,0.1009863083521123,0.1081905420052776
2003,Staedtischer Raum,weiblich,Min 1x pro Monat,0.09831680885404658,27727,0.0948121519839843,0.10182146572410886
2003,Laendlicher Raum,weiblich,Min 1x pro Woche,0.0698178464376297,27727,0.06681818765293038,0.07281750522232902
2003,Staedtischer Raum,maennlich,Seltener,0.06718930136038737,27727,0.06424249599429652,0.07013610672647821
2003,Staedtischer Raum,weiblich,Seltener,0.06460687110906156,27727,0.0617132539424778,0.06750048827564532
2003,Laendlicher Raum,maennlich,Min 1x pro Woche,0.062301129813234955,27727,0.05945611659978431,0.0651461430266856
2003,Laendlicher Raum,weiblich,Min 1x pro Monat,0.05367765736684344,27727,0.05102475691315799,0.05633055782052889
2003,Laendlicher Raum,maennlich,Min 1x pro Monat,0.05206363845976481,27727,0.04944869996062388,0.054678576958905746
2003,Laendlicher Raum,maennlich,Seltener,0.03513949734839751,27727,0.032972119317870384,0.03730687537892464
2003,Laendlicher Raum,weiblich,Seltener,0.031035277841826147,27727,0.0289940737425452,0.03307648194110709
2003,Staedtischer Raum,weiblich,Taeglich,0.028867881023749136,27727,0.026897041593423605,0.030838720454074667
2003,Staedtischer Raum,maennlich,Taeglich,0.018030896933364078,27727,0.016464642882537805,0.01959715098419035
2003,Laendlicher Raum,weiblich,Taeglich,0.01572515563753747,27727,0.01426075368497554,0.017189557590099398
2003,Laendlicher Raum,maennlich,Taeglich,0.009776343094304819,27727,0.008618207268821423,0.010934478919788215
2003,Staedtischer Raum,maennlich,Nie,0.009130735531473368,27727,0.008011128310765156,0.01025034275218158
2003,Staedtischer Raum,weiblich,Nie,0.009130735531473368,27727,0.008011128310765156,0.01025034275218158
2003,Laendlicher Raum,maennlich,Nie,0.0031819229882407195,27727,0.0025190086464098754,0.0038448373300715637
2003,Laendlicher Raum,weiblich,Nie,0.0026285450772423335,27727,0.0020258594814327488,0.0032312306730519183
2008,Staedtischer Raum,weiblich,Min 1x pro Woche,0.13585317666632005,23673,0.13148843956513817,0.14021791376750192
2008,Staedtischer Raum,maennlich,Min 1x pro Woche,0.11214515961318498,23673,0.10812548709772857,0.1161648321286414
2008,Staedtischer Raum,maennlich,Min 1x pro Monat,0.10044712488301966,23673,0.09661789424154717,0.10427635552449215
2008,Staedtischer Raum,weiblich,Min 1x pro Monat,0.09982322969741084,23673,0.0960045860564475,0.10364187333837417
2008,Laendlicher Raum,weiblich,Min 1x pro Woche,0.07148799001767703,23673,0.06820598131494773,0.07476999872040632
2008,Staedtischer Raum,weiblich,Seltener,0.07096807736300302,23673,0.06769710962455279,0.07423904510145325
2008,Staedtischer Raum,maennlich,Seltener,0.0705001559737964,23673,0.06723916856571775,0.07376114338187505
2008,Laendlicher Raum,maennlich,Min 1x pro Woche,0.06119371945513154,23673,0.05814040987029523,0.06424702903996785
2008,Laendlicher Raum,maennlich,Min 1x pro Monat,0.0529790995112821,23673,0.050125707175527945,0.05583249184703626
2008,Laendlicher Raum,weiblich,Min 1x pro Monat,0.0526671519184777,23673,0.049821704023528104,0.055512599813427294
2008,Laendlicher Raum,maennlich,Seltener,0.03660185088905064,23673,0.03420972599949936,0.03899397577860191
2008,Laendlicher Raum,weiblich,Seltener,0.03270250597899553,23673,0.03043681867789833,0.034968193280092735
2008,Staedtischer Raum,weiblich,Taeglich,0.0317146719351149,23673,0.02948232747145809,0.033947016398771714
2008,Staedtischer Raum,maennlich,Taeglich,0.01944473328480815,23673,0.01768573078807627,0.021203735781540032
2008,Laendlicher Raum,weiblich,Taeglich,0.01830092544452532,23673,0.016593447357005357,0.02000840353204528
2008,Laendlicher Raum,maennlich,Taeglich,0.011386087137360923,23673,0.010034543622803295,0.01273763065191855
2008,Staedtischer Raum,maennlich,Nie,0.00811063741291463,23673,0.006968052376847054,0.009253222448982206
2008,Staedtischer Raum,weiblich,Nie,0.006602890714359987,23673,0.0055711800424181465,0.007634601386301828
2008,Laendlicher Raum,maennlich,Nie,0.0037953623791203077,23673,0.0030120584119655673,0.004578666346275048
2008,Laendlicher Raum,weiblich,Nie,0.003275449724446293,23673,0.002547581988501948,0.004003317460390638
2013,Staedtischer Raum,weiblich,Min 1x pro Woche,0.137411487018096,44486,0.1342121665277119,0.1406108075084801
2013,Staedtischer Raum,maennlich,Min 1x pro Woche,0.101573564122738,44486,0.09876634702944444,0.10438078121603157
2013,Staedtischer Raum,weiblich,Min 1x pro Monat,0.10090479937057435,44486,0.09810579778864538,0.10370380095250332
2013,Staedtischer Raum,maennlich,Min 1x pro Monat,0.09374508261211645,44486,0.09103648913215885,0.09645367609207404
2013,Laendlicher Raum,weiblich,Min 1x pro Woche,0.08068450039339103,44486,0.07815361930367117,0.0832153814831109
2013,Staedtischer Raum,weiblich,Seltener,0.07143981117230527,44486,0.06904638755881787,0.07383323478579268
2013,Staedtischer Raum,maennlich,Seltener,0.06510621557828482,44486,0.0628135708830272,0.06739886027354243
2013,Laendlicher Raum,maennlich,Min 1x pro Woche,0.06050354051927616,44486,0.0582879864095778,0.06271909462897451
2013,Laendlicher Raum,weiblich,Min 1x pro Monat,0.056412273800157356,44486,0.05426828586700276,0.05855626173331195
2013,Laendlicher Raum,maennlich,Min 1x pro Monat,0.05263571990558615,44486,0.050560600082472165,0.05471083972870014
2013,Laendlicher Raum,weiblich,Seltener,0.036585365853658534,44486,0.0348407303218065,0.03833000138551057
2013,Laendlicher Raum,maennlich,Seltener,0.036546026750590085,44486,0.03480229384728367,0.0382897596538965
2013,Staedtischer Raum,weiblich,Taeglich,0.030802517702596382,44486,0.02919689448623321,0.03240814091895955
2013,Laendlicher Raum,weiblich,Taeglich,0.02014162077104642,44486,0.018836131655107086,0.021447109886985755
2013,Staedtischer Raum,maennlich,Taeglich,0.016089693154996067,44486,0.014920473712406273,0.01725891259758586
2013,Laendlicher Raum,maennlich,Taeglich,0.013060582218725414,44486,0.012005537400709284,0.014115627036741544
2013,Staedtischer Raum,weiblich,Nie,0.00885129819040126,44486,0.00798090138818902,0.0097216949926135
2013,Staedtischer Raum,maennlich,Nie,0.008693941778127458,44486,0.007831248058328542,0.009556635497926375
2013,Laendlicher Raum,maennlich,Nie,0.004484657749803305,44486,0.0038637415026821003,0.0051055739969245095
2013,Laendlicher Raum,weiblich,Nie,0.004327301337529505,44486,0.0037173274248387023,0.004937275250220307
2019,Staedtischer Raum,weiblich,Min 1x pro Woche,0.12743645719631996,42417,0.12426300856219633,0.1306099058304436
2019,Staedtischer Raum,maennlich,Min 1x pro Woche,0.10412443474193045,42417,0.10121782803799709,0.10703104144586381
2019,Staedtischer Raum,weiblich,Min 1x pro Monat,0.10053796974894745,42417,0.09767614806747191,0.103399791430423
2019,Staedtischer Raum,maennlich,Min 1x pro Monat,0.09663963823483548,42417,0.09382777457049565,0.09945150189917532
2019,Staedtischer Raum,maennlich,Seltener,0.07301574925931702,42417,0.07053986380921948,0.07549163470941456
2019,Laendlicher Raum,weiblich,Min 1x pro Woche,0.07211913301107126,42417,0.06965730643816226,0.07458095958398026
2019,Staedtischer Raum,weiblich,Seltener,0.07044285046000312,42417,0.06800760576928266,0.07287809515072358
2019,Laendlicher Raum,maennlich,Min 1x pro Woche,0.05863090597224388,42417,0.05639512442604775,0.06086668751844001
2019,Laendlicher Raum,weiblich,Min 1x pro Monat,0.05278340870107594,42417,0.05065546829320063,0.05491134910895124
2019,Laendlicher Raum,maennlich,Min 1x pro Monat,0.05028847653204428,42417,0.04820870231435468,0.052368250749733884
2019,Laendlicher Raum,maennlich,Seltener,0.037540932480898175,42417,0.03573196916893216,0.03934989579286419
2019,Laendlicher Raum,weiblich,Seltener,0.0332137845002339,42417,0.03150844636762786,0.03491912263283994
2019,Staedtischer Raum,weiblich,Taeglich,0.024520505223764227,42417,0.023048667681905406,0.02599234276562305
2019,Staedtischer Raum,maennlich,Taeglich,0.016411975674411352,42417,0.01520284526084597,0.017621106087976734
2019,Laendlicher Raum,weiblich,Taeglich,0.015359426165601122,42417,0.014189085068180864,0.01652976726302138
2019,Laendlicher Raum,maennlich,Taeglich,0.012084827693747077,42417,0.011044988565048451,0.013124666822445702
2019,Staedtischer Raum,weiblich,Nie,0.01165601122719476,42417,0.010634565872048352,0.012677456582341168
2019,Staedtischer Raum,maennlich,Nie,0.011539061281771401,42417,0.010522693025250768,0.012555429538292034
2019,Laendlicher Raum,maennlich,Nie,0.005340714174333385,42417,0.004647092052992543,0.006034336295674228
2019,Laendlicher Raum,weiblich,Nie,0.0047169811320754715,42417,0.004064915270740334,0.005369046993410609
2019,-1,maennlich,Seltener,0.003820364883829721,42417,0.003233271280455592,0.00440745848720385
2019,-1,weiblich,Seltener,0.0033525651021362856,42417,0.0028024602401014445,0.0039026699641711267
2019,-1,maennlich,Min 1x pro Monat,0.0030406985810073287,42417,0.002516722457824266,0.0035646747041903916
2019,-1,weiblich,Min 1x pro Monat,0.0029627319507250895,42417,0.002445496869192041,0.003479967032258138
2019,-1,maennlich,Min 1x pro Woche,0.0028457820053017307,42417,0.0023388285627714443,0.003352735447832017
2019,-1,weiblich,Min 1x pro Woche,0.002650865429596133,42417,0.0021615335112040333,0.003140197347988233
2019,-1,maennlich,Nie,0.001286449399656947,42417,0.0009453327462511159,0.001627566053062778
2019,-1,maennlich,Taeglich,0.0005457664119756744,42417,0.0003235014759054082,0.0007680313480459407
2019,-1,weiblich,Taeglich,0.0004677997816934352,42417,0.0002620144102978807,0.0006735851530889897
2019,-1,weiblich,Nie,0.0003508498362700764,42417,0.000172624051203703,0.0005290756213364498
2019,-1,-3,Seltener,0.0001559332605644784,42417,3.71044873007625e-05,0.0002747620338281943
2019,-1,-3,Min 1x pro Monat,7.79666302822392e-05,42417,-6.061277098282235e-06,0.00016199453766276066
2019,-1,-3,Nie,3.89833151411196e-05,42417,-2.0434546185607458e-05,9.840117646784666e-05
2021,Staedtischer Raum,weiblich,Min 1x pro Woche,0.1397473953786159,27598,0.13565665304245828,0.14383813771477355
2021,Staedtischer Raum,maennlich,Min 1x pro Woche,0.11565100983644724,27598,0.11187786198917882,0.11942415768371567
2021,Staedtischer Raum,weiblich,Min 1x pro Monat,0.09330073918863861,27598,0.08986918043335772,0.0967322979439195
2021,Staedtischer Raum,maennlich,Min 1x pro Monat,0.0927769047203306,27598,0.08935400437994101,0.09619980506072018
2021,Staedtischer Raum,weiblich,Seltener,0.0784005587567662,27598,0.07522918121399046,0.08157193629954194
2021,Laendlicher Raum,weiblich,Min 1x pro Woche,0.07659624003259415,27598,0.07345850106521845,0.07973397899996984
2021,Staedtischer Raum,maennlich,Seltener,0.071183283860078,27598,0.06814959325053517,0.07421697446962082
2021,Laendlicher Raum,maennlich,Min 1x pro Woche,0.0644316396018858,27598,0.06153493225519453,0.06732834694857708
2021,Laendlicher Raum,maennlich,Min 1x pro Monat,0.045573598742797275,27598,0.04311297533884562,0.04803422214674893
2021,Laendlicher Raum,weiblich,Min 1x pro Monat,0.04382748384843723,27598,0.041412252908236066,0.046242714788638395
2021,Laendlicher Raum,weiblich,Seltener,0.032943367673592926,27598,0.030837518722518966,0.03504921662466688
2021,Laendlicher Raum,maennlich,Seltener,0.032652348524532915,27598,0.030555506226521822,0.034749190822544004
2021,Staedtischer Raum,weiblich,Taeglich,0.02613351958558873,27598,0.024251318901942574,0.02801572026923489
2021,Laendlicher Raum,weiblich,Taeglich,0.020138525114952562,27598,0.018481178146925535,0.02179587208297959
2021,Staedtischer Raum,maennlich,Taeglich,0.017286537454164485,27598,0.015748791033653193,0.018824283874675777
2021,Staedtischer Raum,weiblich,Nie,0.014143530644316397,27598,0.012750364123334653,0.01553669716529814
2021,Laendlicher Raum,maennlich,Taeglich,0.01356149234619638,27598,0.012196890305075661,0.0149260943873171
2021,Staedtischer Raum,maennlich,Nie,0.01356149234619638,27598,0.012196890305075661,0.0149260943873171
2021,Laendlicher Raum,weiblich,Nie,0.004132471916652116,27598,0.003375598926042521,0.0048893449072617105
2021,Laendlicher Raum,maennlich,Nie,0.003492229788720098,27598,0.002796230145163863,0.004188229432276333
2021,Staedtischer Raum,-3,Seltener,0.00023281531924800652,27598,5.281532888210474e-05,0.00041281530961390827
2021,Staedtischer Raum,-3,Min 1x pro Monat,0.00017461148943600488,27598,1.8722387568471228e-05,0.00033050059130353853
2021,-1,weiblich,Min 1x pro Woche,5.820382981200163e-05,27598,-3.180402437419659e-05,0.00014821168399819986
