year,sampreg,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,West,Very seldom,0.11233,1883,13570,0.10702,0.11765
2021,West,Seldom,0.25031,4242,13570,0.24302,0.25760
2021,West,Sometimes,0.29857,4918,13570,0.29087,0.30627
2021,West,Often,0.12583,1987,13570,0.12025,0.13141
2021,West,Very often,0.03317,540,13570,0.03016,0.03619
2021,East,Very seldom,0.09619,493,3616,0.08657,0.10580
2021,East,Seldom,0.26625,1180,3616,0.25184,0.28066
2021,East,Sometimes,0.30999,1257,3616,0.29492,0.32507
2021,East,Often,0.11981,546,3616,0.10923,0.13040
2021,East,Very often,0.03783,140,3616,0.03161,0.04405
