year,bula_h,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Yes,0.20802,127,510,0.17275,0.24328
2009,Schleswig-Holstein,No,0.63640,383,510,0.59461,0.67819
2009,Hamburg,Yes,0.22329,58,267,0.17324,0.27334
2009,Hamburg,No,0.69659,209,267,0.64134,0.75184
2009,Lower Saxony,Yes,0.22166,416,1633,0.20151,0.24182
2009,Lower Saxony,No,0.62636,1217,1633,0.60289,0.64983
2009,Bremen,No,0.70139,94,94,0.60837,0.79440
2009,North Rhine-Westphalia,Yes,0.18505,802,3628,0.17242,0.19769
2009,North Rhine-Westphalia,No,0.65192,2826,3628,0.63642,0.66743
2009,Hesse,Yes,0.18819,272,1217,0.16622,0.21015
2009,Hesse,No,0.63025,945,1217,0.60312,0.65739
2009,"Rhineland-Palatinate, Saarland",Yes,0.18403,226,1024,0.16028,0.20777
2009,"Rhineland-Palatinate, Saarland",No,0.63979,798,1024,0.61038,0.66921
2009,Baden-Wuerttemberg,Yes,0.16930,392,2107,0.15328,0.18532
2009,Baden-Wuerttemberg,No,0.65999,1715,2107,0.63975,0.68022
2009,Bavaria,Yes,0.18421,560,2609,0.16933,0.19908
2009,Bavaria,No,0.65520,2049,2609,0.63696,0.67345
2009,Berlin,Yes,0.21112,170,683,0.18049,0.24175
2009,Berlin,No,0.65593,513,683,0.62028,0.69159
2009,Brandenburg,Yes,0.22567,221,789,0.19648,0.25485
2009,Brandenburg,No,0.62609,568,789,0.59230,0.65987
2009,Mecklenburg-Western Pomerania,Yes,0.26959,133,470,0.22943,0.30975
2009,Mecklenburg-Western Pomerania,No,0.61559,337,470,0.57157,0.65962
2009,Saxony,Yes,0.23376,382,1369,0.21133,0.25618
2009,Saxony,No,0.63199,987,1369,0.60643,0.65755
2009,Saxony-Anhalt,Yes,0.27414,230,769,0.24259,0.30569
2009,Saxony-Anhalt,No,0.61050,539,769,0.57601,0.64499
2009,Thuringa,Yes,0.19651,206,823,0.16935,0.22368
2009,Thuringa,No,0.65357,617,823,0.62104,0.68610
2011,Schleswig-Holstein,Yes,0.18597,157,651,0.15606,0.21588
2011,Schleswig-Holstein,No,0.57057,494,651,0.53252,0.60862
2011,Hamburg,Yes,0.15906,63,311,0.11835,0.19978
2011,Hamburg,No,0.64924,248,311,0.59612,0.70237
2011,Lower Saxony,Yes,0.21572,501,1908,0.19726,0.23418
2011,Lower Saxony,No,0.54372,1407,1908,0.52137,0.56608
2011,Bremen,No,0.65928,104,104,0.56774,0.75081
2011,North Rhine-Westphalia,Yes,0.19400,982,4131,0.18194,0.20606
2011,North Rhine-Westphalia,No,0.57004,3149,4131,0.55494,0.58514
2011,Hesse,Yes,0.18616,332,1409,0.16583,0.20650
2011,Hesse,No,0.54761,1077,1409,0.52161,0.57361
2011,"Rhineland-Palatinate, Saarland",Yes,0.18348,290,1206,0.16163,0.20534
2011,"Rhineland-Palatinate, Saarland",No,0.57380,916,1206,0.54588,0.60172
2011,Baden-Wuerttemberg,Yes,0.17252,518,2486,0.15766,0.18737
2011,Baden-Wuerttemberg,No,0.57625,1968,2486,0.55682,0.59568
2011,Bavaria,Yes,0.17760,732,3184,0.16432,0.19088
2011,Bavaria,No,0.59219,2452,3184,0.57512,0.60926
2011,Berlin,Yes,0.21659,199,781,0.18768,0.24550
2011,Berlin,No,0.58449,582,781,0.54990,0.61907
2011,Brandenburg,Yes,0.20787,253,882,0.18107,0.23467
2011,Brandenburg,No,0.58470,629,882,0.55216,0.61724
2011,Mecklenburg-Western Pomerania,Yes,0.29806,165,515,0.25852,0.33761
2011,Mecklenburg-Western Pomerania,No,0.50040,350,515,0.45718,0.54363
2011,Saxony,Yes,0.24024,419,1404,0.21788,0.26259
2011,Saxony,No,0.55248,985,1404,0.52646,0.57850
2011,Saxony-Anhalt,Yes,0.26932,280,867,0.23978,0.29887
2011,Saxony-Anhalt,No,0.53140,587,867,0.49816,0.56463
2011,Thuringa,Yes,0.22680,255,884,0.19918,0.25443
2011,Thuringa,No,0.57081,629,884,0.53816,0.60345
2013,Schleswig-Holstein,Yes,0.19622,171,593,0.16423,0.22821
2013,Schleswig-Holstein,No,0.52102,422,593,0.48078,0.56126
2013,Hamburg,Yes,0.16367,69,309,0.12235,0.20499
2013,Hamburg,No,0.55918,240,309,0.50373,0.61462
2013,Lower Saxony,Yes,0.22623,521,1775,0.20676,0.24570
2013,Lower Saxony,No,0.49216,1254,1775,0.46890,0.51543
2013,Bremen,No,0.53291,96,96,0.43259,0.63324
2013,North Rhine-Westphalia,Yes,0.20631,1006,3718,0.19330,0.21932
2013,North Rhine-Westphalia,No,0.48456,2712,3718,0.46849,0.50063
2013,Hesse,Yes,0.21888,373,1290,0.19631,0.24146
2013,Hesse,No,0.46762,917,1290,0.44038,0.49486
2013,"Rhineland-Palatinate, Saarland",Yes,0.20589,307,1098,0.18196,0.22982
2013,"Rhineland-Palatinate, Saarland",No,0.50364,791,1098,0.47405,0.53322
2013,Baden-Wuerttemberg,Yes,0.17703,500,2123,0.16079,0.19327
2013,Baden-Wuerttemberg,No,0.49768,1623,2123,0.47640,0.51895
2013,Bavaria,Yes,0.18622,763,2947,0.17216,0.20027
2013,Bavaria,No,0.51868,2184,2947,0.50064,0.53672
2013,Berlin,Yes,0.21406,217,768,0.18503,0.24308
2013,Berlin,No,0.50769,551,768,0.47231,0.54307
2013,Brandenburg,Yes,0.25481,278,780,0.22421,0.28541
2013,Brandenburg,No,0.50036,502,780,0.46525,0.53547
2013,Mecklenburg-Western Pomerania,Yes,0.34082,170,454,0.29717,0.38447
2013,Mecklenburg-Western Pomerania,No,0.44504,284,454,0.39928,0.49081
2013,Saxony,Yes,0.28221,471,1335,0.25806,0.30637
2013,Saxony,No,0.51219,864,1335,0.48537,0.53902
2013,Saxony-Anhalt,Yes,0.31163,294,759,0.27865,0.34460
2013,Saxony-Anhalt,No,0.46997,465,759,0.43444,0.50550
2013,Thuringa,Yes,0.23993,256,799,0.21030,0.26956
2013,Thuringa,No,0.54478,543,799,0.51023,0.57933
2015,Schleswig-Holstein,Yes,0.20821,215,874,0.18127,0.23514
2015,Schleswig-Holstein,No,0.63299,659,874,0.60102,0.66497
2015,Hamburg,Yes,0.19930,81,426,0.16132,0.23728
2015,Hamburg,No,0.62198,345,426,0.57588,0.66808
2015,Lower Saxony,Yes,0.24288,567,2421,0.22579,0.25996
2015,Lower Saxony,No,0.58603,1854,2421,0.56641,0.60565
2015,Bremen,Yes,0.18039,33,172,0.12276,0.23802
2015,Bremen,No,0.64869,139,172,0.57714,0.72024
2015,North Rhine-Westphalia,Yes,0.21938,1111,5165,0.20809,0.23067
2015,North Rhine-Westphalia,No,0.59868,4054,5165,0.58531,0.61205
2015,Hesse,Yes,0.21627,403,1705,0.19672,0.23582
2015,Hesse,No,0.58480,1302,1705,0.56141,0.60820
2015,"Rhineland-Palatinate, Saarland",Yes,0.22503,349,1496,0.20386,0.24620
2015,"Rhineland-Palatinate, Saarland",No,0.61360,1147,1496,0.58892,0.63829
2015,Baden-Wuerttemberg,Yes,0.20116,582,2985,0.18678,0.21554
2015,Baden-Wuerttemberg,No,0.62390,2403,2985,0.60652,0.64128
2015,Bavaria,Yes,0.19534,832,4027,0.18309,0.20759
2015,Bavaria,No,0.61998,3195,4027,0.60499,0.63498
2015,Berlin,Yes,0.24161,227,912,0.21382,0.26941
2015,Berlin,No,0.57839,685,912,0.54633,0.61046
2015,Brandenburg,Yes,0.27786,318,984,0.24985,0.30586
2015,Brandenburg,No,0.55992,666,984,0.52889,0.59095
2015,Mecklenburg-Western Pomerania,Yes,0.31388,177,557,0.27531,0.35245
2015,Mecklenburg-Western Pomerania,No,0.53871,380,557,0.49728,0.58015
2015,Saxony,Yes,0.28617,473,1511,0.26337,0.30897
2015,Saxony,No,0.56544,1038,1511,0.54044,0.59045
2015,Saxony-Anhalt,Yes,0.33016,297,885,0.29916,0.36116
2015,Saxony-Anhalt,No,0.53474,588,885,0.50186,0.56762
2015,Thuringa,Yes,0.25932,278,920,0.23099,0.28766
2015,Thuringa,No,0.56835,642,920,0.53633,0.60037
2017,Schleswig-Holstein,Yes,0.21420,209,951,0.18811,0.24029
2017,Schleswig-Holstein,No,0.61120,742,951,0.58020,0.64219
2017,Hamburg,Yes,0.18040,95,466,0.14545,0.21535
2017,Hamburg,No,0.64094,371,466,0.59733,0.68454
2017,Lower Saxony,Yes,0.23606,612,2697,0.22003,0.25209
2017,Lower Saxony,No,0.59972,2085,2697,0.58122,0.61821
2017,Bremen,Yes,0.19448,47,220,0.14206,0.24690
2017,Bremen,No,0.61742,173,220,0.55305,0.68179
2017,North Rhine-Westphalia,Yes,0.22155,1256,5524,0.21060,0.23250
2017,North Rhine-Westphalia,No,0.61141,4268,5524,0.59855,0.62426
2017,Hesse,Yes,0.22050,435,1789,0.20128,0.23971
2017,Hesse,No,0.60558,1354,1789,0.58293,0.62823
2017,"Rhineland-Palatinate, Saarland",Yes,0.24658,356,1524,0.22494,0.26823
2017,"Rhineland-Palatinate, Saarland",No,0.57961,1168,1524,0.55482,0.60440
2017,Baden-Wuerttemberg,Yes,0.20455,614,3018,0.19016,0.21894
2017,Baden-Wuerttemberg,No,0.62352,2404,3018,0.60624,0.64081
2017,Bavaria,Yes,0.21406,924,4211,0.20167,0.22645
2017,Bavaria,No,0.62465,3287,4211,0.61002,0.63928
2017,Berlin,Yes,0.20653,251,989,0.18128,0.23177
2017,Berlin,No,0.65156,738,989,0.62185,0.68127
2017,Brandenburg,Yes,0.30035,353,1033,0.27238,0.32831
2017,Brandenburg,No,0.52325,680,1033,0.49278,0.55372
2017,Mecklenburg-Western Pomerania,Yes,0.28841,180,573,0.25128,0.32553
2017,Mecklenburg-Western Pomerania,No,0.53751,393,573,0.49665,0.57837
2017,Saxony,Yes,0.26689,502,1653,0.24556,0.28822
2017,Saxony,No,0.58328,1151,1653,0.55951,0.60706
2017,Saxony-Anhalt,Yes,0.31045,306,923,0.28058,0.34032
2017,Saxony-Anhalt,No,0.53027,617,923,0.49805,0.56248
2017,Thuringa,Yes,0.23210,272,978,0.20563,0.25857
2017,Thuringa,No,0.61974,706,978,0.58930,0.65018
2019,Schleswig-Holstein,Yes,0.22406,228,956,0.19762,0.25051
2019,Schleswig-Holstein,No,0.57905,728,956,0.54774,0.61037
2019,Hamburg,Yes,0.17101,95,529,0.13889,0.20312
2019,Hamburg,No,0.64658,434,529,0.60580,0.68735
2019,Lower Saxony,Yes,0.23966,614,2493,0.22290,0.25642
2019,Lower Saxony,No,0.59178,1879,2493,0.57249,0.61108
2019,Bremen,Yes,0.19992,51,219,0.14683,0.25302
2019,Bremen,No,0.63533,168,219,0.57144,0.69923
2019,North Rhine-Westphalia,Yes,0.22399,1346,5406,0.21287,0.23510
2019,North Rhine-Westphalia,No,0.61523,4060,5406,0.60226,0.62820
2019,Hesse,Yes,0.23250,442,1711,0.21248,0.25252
2019,Hesse,No,0.59743,1269,1711,0.57419,0.62068
2019,"Rhineland-Palatinate, Saarland",Yes,0.26612,391,1466,0.24349,0.28875
2019,"Rhineland-Palatinate, Saarland",No,0.56907,1075,1466,0.54371,0.59443
2019,Baden-Wuerttemberg,Yes,0.21469,673,2799,0.19948,0.22991
2019,Baden-Wuerttemberg,No,0.60182,2126,2799,0.58368,0.61996
2019,Bavaria,Yes,0.20106,891,3951,0.18856,0.21356
2019,Bavaria,No,0.62733,3060,3951,0.61225,0.64241
2019,Berlin,Yes,0.22937,257,1027,0.20364,0.25509
2019,Berlin,No,0.61785,770,1027,0.58811,0.64758
2019,Brandenburg,Yes,0.27065,363,1111,0.24451,0.29679
2019,Brandenburg,No,0.54115,748,1111,0.51184,0.57047
2019,Mecklenburg-Western Pomerania,Yes,0.32479,198,611,0.28763,0.36195
2019,Mecklenburg-Western Pomerania,No,0.50417,413,611,0.46449,0.54385
2019,Saxony,Yes,0.26983,499,1634,0.24830,0.29136
2019,Saxony,No,0.58253,1135,1634,0.55861,0.60645
2019,Saxony-Anhalt,Yes,0.32288,313,889,0.29212,0.35363
2019,Saxony-Anhalt,No,0.52143,576,889,0.48858,0.55429
2019,Thuringa,Yes,0.25556,275,923,0.22740,0.28371
2019,Thuringa,No,0.59482,648,923,0.56313,0.62651
2021,Schleswig-Holstein,Yes,0.17329,155,825,0.14745,0.19914
2021,Schleswig-Holstein,No,0.59019,670,825,0.55661,0.62377
2021,Hamburg,Yes,0.21201,95,450,0.17420,0.24982
2021,Hamburg,No,0.64248,355,450,0.59815,0.68681
2021,Lower Saxony,Yes,0.23449,441,1881,0.21534,0.25364
2021,Lower Saxony,No,0.58435,1440,1881,0.56207,0.60663
2021,Bremen,No,0.70705,125,125,0.62694,0.78716
2021,North Rhine-Westphalia,Yes,0.22931,940,4112,0.21646,0.24216
