year,age_gr,migback,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,Yes,0.02707,62,2296,0.02043,0.03371
2009,17-29 y.,No migration background,No,0.91105,2234,2296,0.89940,0.92269
2009,17-29 y.,Direct migration background,No,0.93994,173,173,0.90443,0.97545
2009,17-29 y.,Indirect migration background,No,0.90170,379,379,0.87169,0.93172
2009,30-45 y.,No migration background,Yes,0.09115,349,3876,0.08209,0.10022
2009,30-45 y.,No migration background,No,0.90885,3527,3876,0.89978,0.91791
2009,30-45 y.,Direct migration background,No,0.93239,504,504,0.91045,0.95433
2009,30-45 y.,Indirect migration background,No,0.93252,256,256,0.90173,0.96331
2009,46-65 y.,No migration background,Yes,0.29827,1635,5660,0.28635,0.31019
2009,46-65 y.,No migration background,No,0.70173,4025,5660,0.68981,0.71365
2009,46-65 y.,Direct migration background,Yes,0.26757,163,619,0.23267,0.30247
2009,46-65 y.,Direct migration background,No,0.73243,456,619,0.69753,0.76733
2009,46-65 y.,Indirect migration background,No,0.78297,35,35,0.64440,0.92153
2009,66 and older,No migration background,Yes,0.47032,1790,3821,0.45450,0.48615
2009,66 and older,No migration background,No,0.52968,2031,3821,0.51385,0.54550
2009,66 and older,Direct migration background,Yes,0.51743,161,335,0.46384,0.57102
2009,66 and older,Direct migration background,No,0.48257,174,335,0.42898,0.53616
2011,17-29 y.,No migration background,Yes,0.02098,60,2395,0.01524,0.02672
2011,17-29 y.,No migration background,No,0.82843,2335,2395,0.81332,0.84353
2011,17-29 y.,Direct migration background,No,0.73517,213,213,0.67578,0.79457
2011,17-29 y.,Indirect migration background,No,0.79400,376,376,0.75307,0.83493
2011,30-45 y.,No migration background,Yes,0.08228,375,3956,0.07372,0.09085
2011,30-45 y.,No migration background,No,0.72422,3581,3956,0.71029,0.73815
2011,30-45 y.,Direct migration background,Yes,0.05526,40,588,0.03678,0.07374
2011,30-45 y.,Direct migration background,No,0.63611,548,588,0.59719,0.67504
2011,30-45 y.,Indirect migration background,No,0.76174,294,294,0.71295,0.81052
2011,46-65 y.,No migration background,Yes,0.28935,2028,6893,0.27865,0.30006
2011,46-65 y.,No migration background,No,0.66976,4865,6893,0.65865,0.68086
2011,46-65 y.,Direct migration background,Yes,0.25831,208,793,0.22783,0.28880
2011,46-65 y.,Direct migration background,No,0.69563,585,793,0.66358,0.72768
2011,46-65 y.,Indirect migration background,No,0.73980,72,72,0.63774,0.84185
2011,66 and older,No migration background,Yes,0.47687,2199,4696,0.46259,0.49116
2011,66 and older,No migration background,No,0.52228,2497,4696,0.50799,0.53657
2011,66 and older,Direct migration background,Yes,0.49152,211,419,0.44360,0.53945
2011,66 and older,Direct migration background,No,0.50804,208,419,0.46011,0.55597
2013,17-29 y.,No migration background,Yes,0.02884,68,2048,0.02159,0.03608
2013,17-29 y.,No migration background,No,0.79172,1980,2048,0.77413,0.80931
2013,17-29 y.,Direct migration background,No,0.31142,162,162,0.23989,0.38295
2013,17-29 y.,Indirect migration background,No,0.38686,306,306,0.33220,0.44152
2013,30-45 y.,No migration background,Yes,0.09153,348,3304,0.08170,0.10136
2013,30-45 y.,No migration background,No,0.71023,2956,3304,0.69476,0.72570
2013,30-45 y.,Direct migration background,No,0.30428,461,461,0.26223,0.34632
2013,30-45 y.,Indirect migration background,No,0.45601,255,255,0.39475,0.51726
2013,46-65 y.,No migration background,Yes,0.32424,2175,6533,0.31289,0.33559
2013,46-65 y.,No migration background,No,0.62249,4358,6533,0.61073,0.63424
