year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,12111,7.42157,7.38358,7.45957,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,West,10986,7.23346,7.19515,7.27177,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,West,10548,7.30302,7.26637,7.33966,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,West,10418,7.10169,7.06403,7.13935,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,West,9928,7.01058,6.97133,7.04983,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1989,West,9631,7.06376,7.02444,7.10307,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1990,West,9421,7.24909,7.21223,7.28596,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1990,East,4398,6.56452,6.50597,6.62306,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,West,9361,7.33467,7.29943,7.36991,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
1991,East,4092,6.03542,5.97458,6.09627,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1992,West,9285,7.24413,7.20880,7.27946,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1992,East,3942,6.08917,6.03307,6.14526,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1993,West,9233,7.16160,7.12446,7.19874,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,East,3804,6.20615,6.14487,6.26744,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,West,9043,7.05194,7.01406,7.08981,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1994,East,3759,6.28203,6.22270,6.34137,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,West,9536,6.99000,6.95268,7.02732,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,East,3679,6.40661,6.34692,6.46631,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,West,9348,7.02933,6.99265,7.06601,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,East,3681,6.42515,6.36685,6.48345,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,West,9175,6.89780,6.86008,6.93553,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,East,3627,6.34738,6.28992,6.40483,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.97500,7.00000
1998,West,10345,7.06814,7.03321,7.10307,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,East,3856,6.51079,6.45462,6.56697,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,West,9865,7.10163,7.06569,7.13757,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1999,East,3779,6.56692,6.51074,6.62310,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,West,18212,7.22265,7.19669,7.24860,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2000,East,5832,6.60654,6.56097,6.65212,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,West,16445,7.23821,7.21139,7.26503,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2001,East,5425,6.62044,6.57424,6.66664,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
