year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,383,7.74291,7.55321,7.93260,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1984,Hamburg,307,7.21809,6.96650,7.46967,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1984,Lower Saxony,1230,7.41321,7.29210,7.53431,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Bremen,130,6.77767,6.29411,7.26123,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,North Rhine-Westphalia,3246,7.48356,7.41068,7.55644,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Hesse,1245,7.49571,7.37750,7.61392,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,"Rhineland-Palatinate, Saarland",849,7.39562,7.25686,7.53439,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Baden-Wuerttemberg,2246,7.42366,7.33667,7.51065,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Bavaria,2074,7.33825,7.24644,7.43006,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Berlin,401,7.26500,7.04024,7.48976,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Schleswig-Holstein,352,7.38258,7.15210,7.61305,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,8.00000
1985,Hamburg,280,7.28003,7.03861,7.52146,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Lower Saxony,1101,7.22200,7.10205,7.34194,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1985,Bremen,116,6.98634,6.47233,7.50036,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1985,North Rhine-Westphalia,2951,7.22681,7.15358,7.30003,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Hesse,1128,7.35135,7.23354,7.46916,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,"Rhineland-Palatinate, Saarland",769,7.31966,7.17938,7.45993,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Baden-Wuerttemberg,2035,7.29515,7.20828,7.38202,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Bavaria,1891,7.12765,7.03561,7.21970,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1985,Berlin,363,6.99377,6.76613,7.22141,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1986,Schleswig-Holstein,323,7.49364,7.27227,7.71501,6.97602,8.00000,9.00000,3.94005,10.00000,8.00000,8.00000,8.00000
1986,Hamburg,255,7.22809,6.97611,7.48007,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,Lower Saxony,1101,7.34133,7.22872,7.45394,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Bremen,108,7.49426,7.01916,7.96936,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,7.00000,9.00000
1986,North Rhine-Westphalia,2851,7.29181,7.22183,7.36178,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Hesse,1047,7.39159,7.26550,7.51769,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,"Rhineland-Palatinate, Saarland",767,7.38097,7.24944,7.51251,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Baden-Wuerttemberg,1981,7.27614,7.19224,7.36004,6.00000,8.00000,8.35976,2.46037,10.00000,8.00000,8.00000,8.00000
1986,Bavaria,1768,7.23952,7.15503,7.32402,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1986,Berlin,347,7.07707,6.87113,7.28301,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Schleswig-Holstein,323,7.01354,6.77304,7.25404,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1987,Hamburg,225,7.17012,6.92071,7.41952,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1987,Lower Saxony,1102,6.98358,6.86520,7.10195,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Bremen,100,7.67258,7.28732,8.05784,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1987,North Rhine-Westphalia,2817,7.08582,7.01524,7.15639,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Hesse,1056,7.25307,7.13237,7.37376,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1987,"Rhineland-Palatinate, Saarland",766,7.24983,7.11961,7.38004,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1987,Baden-Wuerttemberg,1953,7.07189,6.98581,7.15798,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Bavaria,1715,7.11304,7.01881,7.20727,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1987,Berlin,361,6.79875,6.59457,7.00294,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1988,Schleswig-Holstein,320,6.70570,6.45488,6.95651,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,Hamburg,201,7.00106,6.72405,7.27806,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1988,Lower Saxony,1044,7.05165,6.93003,7.17327,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,Bremen,100,7.14551,6.64810,7.64292,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.02500
1988,North Rhine-Westphalia,2684,7.02753,6.95345,7.10160,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,Hesse,999,7.15164,7.02713,7.27614,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
