year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,17-29 y.,569,6.42492,6.19766,6.65218,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
2002,30-45 y.,2951,6.55990,6.47081,6.64899,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,46-65 y.,494,5.94780,5.70784,6.18777,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2002,66 and older,89,4.81221,4.09315,5.53127,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2003,0-16 y.,,,,,,,,,,,,
2003,17-29 y.,1705,6.08256,5.96282,6.20231,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2003,30-45 y.,4589,6.44346,6.37311,6.51381,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,46-65 y.,2399,6.13120,6.02720,6.23519,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2003,66 and older,531,6.17983,5.94156,6.41811,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2004,0-16 y.,,,,,,,,,,,,
2004,17-29 y.,566,6.24917,6.02095,6.47738,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,30-45 y.,2683,6.51250,6.42036,6.60464,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,46-65 y.,566,5.44274,5.18854,5.69695,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2004,66 and older,91,5.13489,4.42900,5.84079,1.23240,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2005,0-16 y.,,,,,,,,,,,,
2005,17-29 y.,546,6.09766,5.84516,6.35016,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.00000,7.00000
2005,30-45 y.,2505,6.52174,6.42052,6.62296,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,46-65 y.,561,5.08899,4.82264,5.35533,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2005,66 and older,113,4.29586,3.59833,4.99339,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,3.00000,6.00000
2006,0-16 y.,,,,,,,,,,,,
2006,17-29 y.,532,5.88465,5.62786,6.14144,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2006,30-45 y.,2483,6.46908,6.36670,6.57147,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,46-65 y.,494,5.29858,5.00614,5.59103,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2006,66 and older,86,4.21248,3.35099,5.07398,0.00000,4.91227,8.00000,0.00000,10.00000,5.00000,0.00000,7.00000
2007,0-16 y.,,,,,,,,,,,,
2007,17-29 y.,476,6.17749,5.90938,6.44561,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2007,30-45 y.,2302,6.53044,6.42817,6.63270,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,46-65 y.,541,5.37113,5.08951,5.65274,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2007,66 and older,108,3.77372,3.07025,4.47719,0.00000,3.85491,8.00000,0.00000,10.00000,4.00000,0.00000,5.00000
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,398,6.13257,5.85080,6.41434,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,30-45 y.,1990,6.91986,6.81563,7.02408,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2008,46-65 y.,408,6.00396,5.72492,6.28301,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,66 and older,67,5.45971,4.51019,6.40923,0.11014,6.55416,9.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,345,6.83257,6.55575,7.10939,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2009,30-45 y.,1851,6.96460,6.84987,7.07932,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2009,46-65 y.,417,5.50820,5.21094,5.80547,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2009,66 and older,66,3.02340,2.21134,3.83546,0.00000,4.00000,5.00000,0.00000,10.00000,4.00000,0.00000,5.00000
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,1116,6.58200,6.40257,6.76142,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2010,30-45 y.,4950,7.16302,7.09550,7.23053,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2010,46-65 y.,730,5.51745,5.28791,5.74699,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.97500,7.00000
2010,66 and older,79,4.32793,3.40169,5.25416,0.00000,5.00000,9.00000,0.00000,10.00000,5.00000,0.00000,7.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,940,6.91571,6.74016,7.09125,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2011,30-45 y.,5280,7.31879,7.25612,7.38147,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2011,46-65 y.,913,6.25339,6.06201,6.44478,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.02500
2011,66 and older,122,4.25312,3.57405,4.93218,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,0.00000,7.00000
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,772,6.82707,6.61912,7.03502,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2012,30-45 y.,4958,7.40199,7.34088,7.46309,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,46-65 y.,905,6.66361,6.49142,6.83580,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2012,66 and older,85,5.30488,4.49056,6.11919,0.00000,6.00000,9.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,594,6.57575,6.34111,6.81039,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2013,30-45 y.,4489,7.39444,7.32739,7.46150,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,46-65 y.,947,6.85586,6.70052,7.01120,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2013,66 and older,79,4.90180,4.10067,5.70293,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,4.00000,7.00000
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,648,7.03056,6.83583,7.22530,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2014,30-45 y.,4551,7.32687,7.26089,7.39285,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,46-65 y.,1067,6.82724,6.67465,6.97983,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2014,66 and older,87,4.39138,3.56343,5.21933,0.00000,5.00000,8.00000,0.00000,10.00000,5.00000,2.00000,7.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,503,7.13721,6.91173,7.36269,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,30-45 y.,3723,7.51930,7.45116,7.58744,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,46-65 y.,961,6.77298,6.59837,6.94759,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2015,66 and older,84,6.28017,5.53009,7.03026,4.08510,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,508,7.10431,6.89737,7.31124,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2016,30-45 y.,3375,7.54330,7.47361,7.61299,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,46-65 y.,882,6.97679,6.82336,7.13022,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2016,66 and older,71,5.75211,4.93465,6.56957,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,467,7.13739,6.89393,7.38085,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2017,30-45 y.,3086,7.41507,7.33996,7.49018,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,46-65 y.,819,6.97230,6.80324,7.14136,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2017,66 and older,82,6.37618,5.59544,7.15692,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,6.00000,8.00000
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,468,6.63833,6.38432,6.89233,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2018,30-45 y.,2838,7.31268,7.23325,7.39210,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2018,46-65 y.,849,6.83360,6.66894,6.99826,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2018,66 and older,71,5.82904,4.90589,6.75219,0.86933,8.00000,9.00000,0.00000,10.00000,8.00000,5.00000,9.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,376,7.04361,6.77615,7.31108,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2019,30-45 y.,2663,7.41798,7.33516,7.50080,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,46-65 y.,887,7.26178,7.11897,7.40459,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2019,66 and older,103,5.67599,4.92481,6.42717,0.00000,7.00000,8.00000,0.00000,10.00000,7.00000,6.97500,8.00000
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,482,6.49932,6.24185,6.75678,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2020,30-45 y.,2833,7.10941,7.02218,7.19663,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2020,46-65 y.,1027,6.75284,6.60019,6.90549,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2020,66 and older,84,6.21220,5.48934,6.93507,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,5.97500,8.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,244,6.87510,6.51598,7.23422,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2021,30-45 y.,1625,7.37176,7.26905,7.47447,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2021,46-65 y.,596,6.70409,6.50219,6.90600,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2021,66 and older,100,6.40779,5.78066,7.03492,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2022,0-16 y.,,,,,,,,,,,,
2022,17-29 y.,562,6.13523,5.89966,6.37081,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2022,30-45 y.,3641,6.90900,6.83021,6.98780,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
2022,46-65 y.,1029,6.70759,6.55348,6.86171,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
2022,66 and older,86,6.56580,6.01548,7.11611,5.00000,6.00000,8.56388,0.00000,10.00000,6.00000,5.00000,8.00000
