"pgoeffd","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nein","1992","AkademikerInnen","662","0.5386352473547","0.510944606547659","0.56632588816174"
"nein","1992","Hauptschulabschluss","2928","0.795365941453265","0.782194656251258","0.808537226655273"
"nein","1992","Realschulabschluss","1488","0.691268172294349","0.671763509949077","0.71077283463962"
"ja","1993","(Fach-)Abitur","162","0.326530039996543","0.286793331977949","0.366266748015137"
"ja","1993","(noch) kein Abschluss","51","0.202279474591134","0.16007487728548","0.244484071896788"
"ja","1993","AkademikerInnen","572","0.453349670679504","0.425562904149738","0.481136437209269"
"ja","1993","Hauptschulabschluss","604","0.193139224238796","0.179928227843244","0.206350220634348"
"ja","1993","Realschulabschluss","641","0.291356426684513","0.27219856933875","0.310514284030275"
"nein","1993","(Fach-)Abitur","373","0.673469960003457","0.633733251984863","0.713206668022051"
"nein","1993","(noch) kein Abschluss","297","0.797720525408866","0.755515928103212","0.83992512271452"
"nein","1993","AkademikerInnen","661","0.546650329320496","0.518863562790731","0.574437095850262"
"nein","1993","Hauptschulabschluss","2826","0.806860775761204","0.793649779365652","0.820071772156756"
"nein","1993","Realschulabschluss","1520","0.708643573315488","0.689485715969725","0.72780143066125"
"ja","1994","(Fach-)Abitur","156","0.326052246951982","0.286105909303843","0.365998584600122"
"ja","1994","(noch) kein Abschluss","44","0.176646315339913","0.134055275732021","0.219237354947806"
"ja","1994","AkademikerInnen","566","0.449063233149974","0.421344851598721","0.476781614701226"
"ja","1994","Hauptschulabschluss","543","0.193388265420259","0.179394496287041","0.207382034553477"
"ja","1994","Realschulabschluss","608","0.297903479807632","0.278201987806759","0.317604971808506"
"nein","1994","(Fach-)Abitur","373","0.673947753048018","0.634001415399878","0.713894090696157"
"nein","1994","(noch) kein Abschluss","264","0.823353684660087","0.780762645052194","0.865944724267979"
"nein","1994","AkademikerInnen","671","0.550936766850026","0.523218385298774","0.578655148401279"
"nein","1994","Hauptschulabschluss","2517","0.806611734579741","0.792617965446523","0.820605503712959"
"nein","1994","Realschulabschluss","1462","0.702096520192368","0.682395028191494","0.721798012193241"
"ja","1995","(Fach-)Abitur","177","0.317285530441315","0.280884560475007","0.353686500407623"
"ja","1995","(noch) kein Abschluss","45","0.172476463010722","0.128538085360054","0.216414840661391"
"ja","1995","AkademikerInnen","570","0.418256361682894","0.391894623169553","0.444618100196235"
"ja","1995","Hauptschulabschluss","550","0.195890612172844","0.182046179040714","0.209735045304973"
"ja","1995","Realschulabschluss","624","0.287355701057408","0.268582111774629","0.306129290340187"
"nein","1995","(Fach-)Abitur","451","0.682714469558685","0.646313499592376","0.719115439524993"
"nein","1995","(noch) kein Abschluss","239","0.827523536989277","0.783585159338609","0.871461914639946"
"nein","1995","AkademikerInnen","775","0.581743638317106","0.555381899803765","0.608105376830447"
"nein","1995","Hauptschulabschluss","2607","0.804109387827156","0.790264954695027","0.817953820959286"
"nein","1995","Realschulabschluss","1608","0.712644298942593","0.693870709659814","0.731417888225371"
"ja","1996","(Fach-)Abitur","176","0.303412423584614","0.267019043276753","0.339805803892476"
"ja","1996","(noch) kein Abschluss","45","0.211602752285723","0.161471193740206","0.261734310831239"
"ja","1996","AkademikerInnen","551","0.420096129902396","0.393347806655165","0.446844453149627"
"ja","1996","Hauptschulabschluss","515","0.195230328876603","0.180926690345671","0.209533967407534"
"ja","1996","Realschulabschluss","589","0.29088232514126","0.271626432689673","0.310138217592846"
"nein","1996","(Fach-)Abitur","437","0.696587576415385","0.660194196107524","0.732980956723247"
"nein","1996","(noch) kein Abschluss","210","0.788397247714278","0.738265689168761","0.838528806259794"
"nein","1996","AkademikerInnen","757","0.579903870097604","0.553155546850373","0.606652193344835"
"nein","1996","Hauptschulabschluss","2435","0.804769671123397","0.790466032592466","0.819073309654329"
"nein","1996","Realschulabschluss","1548","0.70911767485874","0.689861782407154","0.728373567310327"
"ja","1997","(Fach-)Abitur","194","0.314371246844308","0.278089458270991","0.350653035417624"
"ja","1997","(noch) kein Abschluss","44","0.190883874564198","0.140637560444057","0.24113018868434"
"ja","1997","AkademikerInnen","571","0.411381912999009","0.385073911688447","0.43768991430957"
"ja","1997","Hauptschulabschluss","465","0.18501496435178","0.170685670351311","0.199344258352249"
"ja","1997","Realschulabschluss","579","0.284053356962375","0.264951303817744","0.303155410107006"
"nein","1997","(Fach-)Abitur","435","0.685628753155692","0.649346964582376","0.721910541729009"
"nein","1997","(noch) kein Abschluss","191","0.809116125435802","0.75886981131566","0.859362439555943"
"nein","1997","AkademikerInnen","773","0.588618087000991","0.56231008569043","0.614926088311553"
"nein","1997","Hauptschulabschluss","2356","0.81498503564822","0.800655741647751","0.829314329648689"
"nein","1997","Realschulabschluss","1562","0.715946643037625","0.696844589892994","0.735048696182256"
"ja","1998","(Fach-)Abitur","205","0.294493251782986","0.260870442255592","0.32811606131038"
"ja","1998","(noch) kein Abschluss","32","0.154686495580008","0.107119391978312","0.202253599181704"
"ja","1998","AkademikerInnen","622","0.421305409392177","0.396038259125894","0.446572559658459"
"ja","1998","Hauptschulabschluss","494","0.190049856784945","0.175913466560238","0.204186247009653"
"ja","1998","Realschulabschluss","632","0.277535357587413","0.259484750480387","0.295585964694439"
"nein","1998","(Fach-)Abitur","501","0.705506748217014","0.67188393868962","0.739129557744408"
"nein","1998","(noch) kein Abschluss","190","0.845313504419992","0.797746400818296","0.892880608021688"
"nein","1998","AkademikerInnen","845","0.578694590607823","0.553427440341541","0.603961740874106"
"nein","1998","Hauptschulabschluss","2465","0.809950143215055","0.795813752990347","0.824086533439762"
"nein","1998","Realschulabschluss","1732","0.722464642412587","0.704414035305561","0.740515249519613"
"ja","1999","(Fach-)Abitur","188","0.285748139521217","0.251463264558564","0.320033014483869"
"ja","1999","(noch) kein Abschluss","","","",""
"ja","1999","AkademikerInnen","602","0.412587823036961","0.387089814762922","0.438085831311001"
"ja","1999","Hauptschulabschluss","448","0.183669598094988","0.169104453604067","0.198234742585908"
"ja","1999","Realschulabschluss","573","0.27266340345543","0.254221521936167","0.291105284974692"
"nein","1999","(Fach-)Abitur","479","0.714251860478783","0.679966985516131","0.748536735441436"
"nein","1999","(noch) kein Abschluss","189","0.849318465725829","0.801721033495508","0.896915897956151"
"nein","1999","AkademikerInnen","830","0.587412176963039","0.561914168688999","0.612910185237078"
"nein","1999","Hauptschulabschluss","2267","0.816330401905012","0.801765257414091","0.830895546395933"
"nein","1999","Realschulabschluss","1667","0.72733659654457","0.708894715025308","0.745778478063832"
"ja","2000","(Fach-)Abitur","357","0.25911506276266","0.236570796897947","0.281659328627373"
"ja","2000","(noch) kein Abschluss","","","",""
"ja","2000","AkademikerInnen","1089","0.36122330073542","0.343424667772432","0.379021933698408"
"ja","2000","Hauptschulabschluss","812","0.165518112982251","0.155150190631138","0.175886035333365"
"ja","2000","Realschulabschluss","1044","0.238750909392394","0.22616847406221","0.251333344722577"
"nein","2000","(Fach-)Abitur","1094","0.74088493723734","0.718340671372627","0.763429203102053"
"nein","2000","(noch) kein Abschluss","175","0.896766307395379","0.854492445399405","0.939040169391353"
"nein","2000","AkademikerInnen","1709","0.63877669926458","0.620978066301592","0.656575332227568"
"nein","2000","Hauptschulabschluss","4124","0.834481887017749","0.824113964666635","0.844849809368862"
"nein","2000","Realschulabschluss","3366","0.761249090607606","0.748666655277423","0.77383152593779"
"ja","2001","(Fach-)Abitur","308","0.244733401945214","0.221116079885011","0.268350724005417"
"ja","2001","(noch) kein Abschluss","","","",""
"ja","2001","AkademikerInnen","957","0.358917226306563","0.340083845964934","0.377750606648192"
"ja","2001","Hauptschulabschluss","660","0.164384377871061","0.15298962822087","0.175779127521251"
"ja","2001","Realschulabschluss","941","0.247717402532023","0.23405833796737","0.261376467096675"
"nein","2001","(Fach-)Abitur","965","0.755266598054786","0.731649275994583","0.778883920114989"
"nein","2001","(noch) kein Abschluss","144","0.919167083774749","0.87706277825785","0.961271389291647"
"nein","2001","AkademikerInnen","1535","0.641082773693437","0.622249393351808","0.659916154035066"
"nein","2001","Hauptschulabschluss","3404","0.835615622128939","0.824220872478749","0.84701037177913"
"nein","2001","Realschulabschluss","2896","0.752282597467977","0.738623532903325","0.76594166203263"
"ja","2002","(Fach-)Abitur","367","0.243590866778537","0.22204001251886","0.265141721038214"
"ja","2002","(noch) kein Abschluss","","","",""
"ja","2002","AkademikerInnen","1350","0.35428471414955","0.3382312913947","0.3703381369044"
"ja","2002","Hauptschulabschluss","636","0.162826519096524","0.151376285114252","0.174276753078796"
"ja","2002","Realschulabschluss","1029","0.248250493950229","0.235113485439285","0.261387502461173"
"nein","2002","(Fach-)Abitur","1157","0.756409133221463","0.734858278961786","0.77795998748114"
"nein","2002","(noch) kein Abschluss","155","0.906351681890504","0.863309912072535","0.949393451708473"
"nein","2002","AkademikerInnen","2060","0.64571528585045","0.6296618630956","0.6617687086053"
"nein","2002","Hauptschulabschluss","3358","0.837173480903476","0.825723246921204","0.848623714885748"
"nein","2002","Realschulabschluss","3125","0.751749506049771","0.738612497538827","0.764886514560715"
"ja","2003","(Fach-)Abitur","347","0.272700018525645","0.249220269984475","0.296179767066814"
"ja","2003","(noch) kein Abschluss","","","",""
"ja","2003","AkademikerInnen","1197","0.344963657188587","0.328088027784418","0.361839286592757"
"ja","2003","Hauptschulabschluss","566","0.174661849394632","0.161942654299202","0.187381044490062"
"ja","2003","Realschulabschluss","973","0.264218678569143","0.250091600770623","0.278345756367664"
"nein","2003","(Fach-)Abitur","1035","0.727299981474355","0.703820232933186","0.750779730015525"
"nein","2003","(noch) kein Abschluss","111","0.932119727211881","0.887846122054227","0.976393332369535"
"nein","2003","AkademikerInnen","1851","0.655036342811412","0.638160713407243","0.671911972215582"
"nein","2003","Hauptschulabschluss","2857","0.825338150605368","0.812618955509938","0.838057345700798"
"nein","2003","Realschulabschluss","2769","0.735781321430857","0.721654243632336","0.749908399229377"
"ja","2004","(Fach-)Abitur","348","0.246164629404262","0.224342944938313","0.267986313870212"
"ja","2004","(noch) kein Abschluss","","","",""
"ja","2004","AkademikerInnen","1232","0.357789735559406","0.340967141565967","0.374612329552846"
"ja","2004","Hauptschulabschluss","545","0.171729456231033","0.159119022648329","0.184339889813736"
"ja","2004","Realschulabschluss","949","0.249445575811033","0.235722474823535","0.263168676798531"
"nein","2004","(Fach-)Abitur","1149","0.753835370595738","0.732013686129788","0.775657055061687"
"nein","2004","(noch) kein Abschluss","116","0.904892924791426","0.854463800779443","0.955322048803409"
"nein","2004","AkademikerInnen","1887","0.642210264440594","0.625387670447154","0.659032858434033"
"nein","2004","Hauptschulabschluss","2891","0.828270543768967","0.815660110186264","0.840880977351671"
"nein","2004","Realschulabschluss","2870","0.750554424188967","0.736831323201469","0.764277525176465"
"ja","2005","(Fach-)Abitur","302","0.243541802387716","0.220404560434306","0.266679044341126"
"ja","2005","(noch) kein Abschluss","","","",""
"ja","2005","AkademikerInnen","1138","0.355150656468938","0.337611830597255","0.372689482340621"
"ja","2005","Hauptschulabschluss","486","0.174029288205671","0.160419210684523","0.18763936572682"
"ja","2005","Realschulabschluss","861","0.25039575583618","0.235947466685599","0.264844044986762"
"nein","2005","(Fach-)Abitur","1020","0.756458197612284","0.733320955658874","0.779595439565694"
"nein","2005","(noch) kein Abschluss","82","0.873927170545263","0.807179723539853","0.940674617550673"
"nein","2005","AkademikerInnen","1722","0.644849343531062","0.627310517659379","0.662388169402745"
"nein","2005","Hauptschulabschluss","2495","0.825970711794329","0.81236063427318","0.839580789315477"
"nein","2005","Realschulabschluss","2593","0.74960424416382","0.735155955013238","0.764052533314401"
"ja","2006","(Fach-)Abitur","325","0.248769241780185","0.225683208624947","0.271855274935424"
"ja","2006","(noch) kein Abschluss","","","",""
"ja","2006","AkademikerInnen","1181","0.354623930520069","0.337533409939268","0.37171445110087"
"ja","2006","Hauptschulabschluss","509","0.177475707869203","0.163842305231044","0.191109110507361"
"ja","2006","Realschulabschluss","891","0.241833486056822","0.227734008112855","0.255932964000788"
"nein","2006","(Fach-)Abitur","1022","0.751230758219815","0.728144725064576","0.774316791375053"
"nein","2006","(noch) kein Abschluss","79","0.920960342176472","0.864907701402983","0.977012982949962"
"nein","2006","AkademikerInnen","1829","0.645376069479931","0.62828554889913","0.662466590060732"
"nein","2006","Hauptschulabschluss","2508","0.822524292130797","0.808890889492639","0.836157694768956"
"nein","2006","Realschulabschluss","2652","0.758166513943178","0.744067035999212","0.772265991887145"
"ja","2007","(Fach-)Abitur","346","0.248394415331649","0.22626125319171","0.270527577471588"
"ja","2007","(noch) kein Abschluss","","","",""
"ja","2007","AkademikerInnen","1172","0.359265049886529","0.342195760732971","0.376334339040087"
"ja","2007","Hauptschulabschluss","478","0.152525504663384","0.139690056981","0.165360952345769"
"ja","2007","Realschulabschluss","843","0.225255562370443","0.211710506056097","0.238800618684789"
"nein","2007","(Fach-)Abitur","1118","0.75160558466835","0.729472422528411","0.773738746808289"
"nein","2007","(noch) kein Abschluss","80","0.833864564021516","0.75821864322188","0.909510484821151"
"nein","2007","AkademikerInnen","1863","0.640734950113471","0.623665660959913","0.657804239267029"
"nein","2007","Hauptschulabschluss","2536","0.847474495336616","0.834639047654231","0.860309943019"
"nein","2007","Realschulabschluss","2811","0.774744437629557","0.761199381315211","0.788289493943903"
"ja","2008","(Fach-)Abitur","311","0.228433551720012","0.205777078537043","0.25109002490298"
"ja","2008","(noch) kein Abschluss","","","",""
"ja","2008","AkademikerInnen","1059","0.348641152665424","0.330961747231932","0.366320558098916"
"ja","2008","Hauptschulabschluss","421","0.150511923939316","0.136951438265527","0.164072409613105"
"ja","2008","Realschulabschluss","793","0.233245116499904","0.218915991282013","0.247574241717795"
"nein","2008","(Fach-)Abitur","1008","0.771566448279988","0.74890997509702","0.794222921462957"
"nein","2008","(noch) kein Abschluss","74","0.830175091650986","0.750818243719623","0.909531939582348"
"nein","2008","AkademikerInnen","1732","0.651358847334576","0.633679441901084","0.669038252768068"
"nein","2008","Hauptschulabschluss","2250","0.849488076060684","0.835927590386895","0.863048561734473"
"nein","2008","Realschulabschluss","2553","0.766754883500096","0.752425758282205","0.781084008717987"
"ja","2009","(Fach-)Abitur","289","0.20822900088212","0.185984968990288","0.230473032773952"
"ja","2009","(noch) kein Abschluss","","","",""
"ja","2009","AkademikerInnen","1053","0.342143430263084","0.324437421664457","0.359849438861712"
"ja","2009","Hauptschulabschluss","408","0.152330459844885","0.138320008203499","0.166340911486271"
"ja","2009","Realschulabschluss","753","0.228364648634662","0.214064037754821","0.242665259514503"
"nein","2009","(Fach-)Abitur","991","0.79177099911788","0.769526967226048","0.814015031009712"
"nein","2009","(noch) kein Abschluss","82","0.87726085141487","0.810570570861666","0.943951131968075"
"nein","2009","AkademikerInnen","1705","0.657856569736916","0.640150561138288","0.675562578335543"
"nein","2009","Hauptschulabschluss","2119","0.847669540155115","0.833659088513729","0.861679991796501"
"nein","2009","Realschulabschluss","2557","0.771635351365338","0.757334740485497","0.785935962245179"
"ja","2010","(Fach-)Abitur","416","0.238547150163632","0.219073480261762","0.258020820065502"
"ja","2010","(noch) kein Abschluss","","","",""
"ja","2010","AkademikerInnen","1338","0.353289238188749","0.337709716208657","0.368868760168841"
"ja","2010","Hauptschulabschluss","473","0.158955135431924","0.146326191982171","0.171584078881676"
"ja","2010","Realschulabschluss","920","0.221385470714286","0.209176062248278","0.233594879180294"
"nein","2010","(Fach-)Abitur","1424","0.761452849836368","0.741979179934498","0.780926519738238"
"nein","2010","(noch) kein Abschluss","136","0.932988437202793","0.893106832800663","0.972870041604923"
"nein","2010","AkademikerInnen","2278","0.646710761811251","0.631131239831159","0.662290283791343"
"nein","2010","Hauptschulabschluss","2747","0.841044864568076","0.828415921118324","0.853673808017829"
"nein","2010","Realschulabschluss","3522","0.778614529285714","0.766405120819706","0.790823937751722"
"ja","2011","(Fach-)Abitur","523","0.232236672979601","0.214750162023769","0.249723183935433"
"ja","2011","(noch) kein Abschluss","","","",""
"ja","2011","AkademikerInnen","1594","0.35894598837811","0.344497096963376","0.373394879792845"
"ja","2011","Hauptschulabschluss","566","0.160150521662771","0.148503697684465","0.171797345641077"
"ja","2011","Realschulabschluss","1175","0.228402394443934","0.217075775087465","0.239729013800403"
"nein","2011","(Fach-)Abitur","1717","0.767763327020399","0.750276816064567","0.785249837976231"
"nein","2011","(noch) kein Abschluss","190","0.890657869394676","0.848550696439902","0.932765042349449"
"nein","2011","AkademikerInnen","2640","0.64105401162189","0.626605120207156","0.655502903036624"
"nein","2011","Hauptschulabschluss","3243","0.839849478337229","0.828202654358923","0.851496302315535"
"nein","2011","Realschulabschluss","4102","0.771597605556066","0.760270986199597","0.782924224912535"
"ja","2012","(Fach-)Abitur","536","0.244578885004285","0.226916008566787","0.262241761441782"
"ja","2012","(noch) kein Abschluss","","","",""
"ja","2012","AkademikerInnen","1561","0.365155980011703","0.350430872825486","0.37988108719792"
"ja","2012","Hauptschulabschluss","564","0.1610056029802","0.149154987825332","0.172856218135068"
"ja","2012","Realschulabschluss","1126","0.22410350467107","0.212714895330015","0.235492114012124"
"nein","2012","(Fach-)Abitur","1739","0.755421114995715","0.737758238558218","0.773083991433213"
"nein","2012","(noch) kein Abschluss","212","0.92846052277869","0.895080628849378","0.961840416708003"
"nein","2012","AkademikerInnen","2546","0.634844019988297","0.62011891280208","0.649569127174514"
"nein","2012","Hauptschulabschluss","3131","0.8389943970198","0.827143781864932","0.850845012174668"
"nein","2012","Realschulabschluss","4024","0.77589649532893","0.764507885987876","0.787285104669985"
"ja","2013","(Fach-)Abitur","625","0.251935857866956","0.235949879719075","0.267921836014837"
"ja","2013","(noch) kein Abschluss","","","",""
"ja","2013","AkademikerInnen","1637","0.389390118605265","0.374809017144866","0.403971220065664"
"ja","2013","Hauptschulabschluss","603","0.156024712784587","0.145204955493319","0.166844470075856"
"ja","2013","Realschulabschluss","1130","0.226386337951465","0.21494560880308","0.23782706709985"
"nein","2013","(Fach-)Abitur","2208","0.748064142133044","0.732078163985163","0.764050120280925"
"nein","2013","(noch) kein Abschluss","335","0.902292888123896","0.871790471097698","0.932795305150094"
"nein","2013","AkademikerInnen","2659","0.610609881394735","0.596028779934336","0.625190982855134"
"nein","2013","Hauptschulabschluss","3718","0.843975287215412","0.833155529924144","0.854795044506681"
"nein","2013","Realschulabschluss","4010","0.773613662048535","0.76217293290015","0.78505439119692"
"ja","2014","(Fach-)Abitur","588","0.251053940320908","0.234260019822254","0.267847860819563"
"ja","2014","(noch) kein Abschluss","","","",""
"ja","2014","AkademikerInnen","1498","0.407848077952763","0.392382933430829","0.423313222474697"
"ja","2014","Hauptschulabschluss","552","0.163126880951916","0.151258427024569","0.174995334879262"
"ja","2014","Realschulabschluss","1002","0.219579016403095","0.207522917076502","0.231635115729688"
"nein","2014","(Fach-)Abitur","1973","0.748946059679092","0.732152139180437","0.765739980177746"
"nein","2014","(noch) kein Abschluss","233","0.913092440386167","0.878652080541756","0.947532800230577"
"nein","2014","AkademikerInnen","2381","0.592151922047237","0.576686777525303","0.607617066569171"
"nein","2014","Hauptschulabschluss","3171","0.836873119048084","0.825004665120738","0.848741572975431"
"nein","2014","Realschulabschluss","3527","0.780420983596905","0.768364884270312","0.792477082923498"
"ja","2015","(Fach-)Abitur","595","0.245601350273185","0.229249763938829","0.261952936607541"
"ja","2015","(noch) kein Abschluss","33","0.187599573447019","0.14187285137573","0.233326295518308"
"ja","2015","AkademikerInnen","1496","0.391542584412184","0.376446794792251","0.406638374032116"
"ja","2015","Hauptschulabschluss","510","0.165299302026761","0.153047495489118","0.177551108564404"
"ja","2015","Realschulabschluss","936","0.212511536918489","0.200285752714714","0.224737321122264"
"nein","2015","(Fach-)Abitur","2067","0.754398649726815","0.738047063392459","0.770750236061171"
"nein","2015","(noch) kein Abschluss","247","0.812400426552981","0.766673704481692","0.85812714862427"
"nein","2015","AkademikerInnen","2520","0.608457415587816","0.593361625967884","0.623553205207749"
