"pgoeffd","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","1984","35-65 Jahre alt","Hamburg","69","0.675284160346597","0.585287490429111","0.765280830264082"
"nein","1984","35-65 Jahre alt","Niedersachsen","304","0.725852974488883","0.682354551916065","0.769351397061702"
"nein","1984","35-65 Jahre alt","Bremen","31","0.820406984179283","0.693240265560179","0.947573702798386"
"nein","1984","35-65 Jahre alt","Nordrhein-Westfalen","840","0.74575388589456","0.719565377870228","0.771942393918891"
"nein","1984","35-65 Jahre alt","Hessen","313","0.702419787408553","0.658695389356531","0.746144185460574"
"nein","1984","35-65 Jahre alt","Rheinland-Pfalz,Saarland","192","0.770207013224392","0.717311714561226","0.823102311887558"
"nein","1984","35-65 Jahre alt","Baden-Wuerttemberg","704","0.769168421517057","0.740974026462514","0.7973628165716"
"nein","1984","35-65 Jahre alt","Bayern","598","0.772146010235456","0.742066841860811","0.8022251786101"
"nein","1984","35-65 Jahre alt","Saarland","","","",""
"nein","1984","35-65 Jahre alt","Berlin","92","0.51939488434185","0.442219610081092","0.596570158602608"
"nein","1984","35-65 Jahre alt","Brandenburg","","","",""
"nein","1984","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1984","35-65 Jahre alt","Sachsen","","","",""
"nein","1984","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1984","35-65 Jahre alt","Thueringen","","","",""
"nein","1984","66 und älter","Schleswig-Holstein","","","",""
"nein","1984","66 und älter","Hamburg","","","",""
"nein","1984","66 und älter","Niedersachsen","","","",""
"nein","1984","66 und älter","Bremen","","","",""
"nein","1984","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1984","66 und älter","Hessen","","","",""
"nein","1984","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1984","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1984","66 und älter","Bayern","","","",""
"nein","1984","66 und älter","Saarland","","","",""
"nein","1984","66 und älter","Berlin","","","",""
"nein","1984","66 und älter","Brandenburg","","","",""
"nein","1984","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1984","66 und älter","Sachsen","","","",""
"nein","1984","66 und älter","Sachsen-Anhalt","","","",""
"nein","1984","66 und älter","Thueringen","","","",""
"ja","1985","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1985","16-34 Jahre alt","Hamburg","","","",""
"ja","1985","16-34 Jahre alt","Niedersachsen","45","0.244993898744736","0.185975710621918","0.304012086867554"
"ja","1985","16-34 Jahre alt","Bremen","","","",""
"ja","1985","16-34 Jahre alt","Nordrhein-Westfalen","150","0.263469307020403","0.22939390279881","0.297544711241997"
"ja","1985","16-34 Jahre alt","Hessen","52","0.219331424340422","0.169226406184277","0.269436442496567"
"ja","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","46","0.280374713936477","0.2161663216609","0.344583106212055"
"ja","1985","16-34 Jahre alt","Baden-Wuerttemberg","67","0.174241861759865","0.141093140392538","0.207390583127192"
"ja","1985","16-34 Jahre alt","Bayern","94","0.226625879611932","0.187772372135149","0.265479387088715"
"ja","1985","16-34 Jahre alt","Saarland","","","",""
"ja","1985","16-34 Jahre alt","Berlin","","","",""
"ja","1985","16-34 Jahre alt","Brandenburg","","","",""
"ja","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1985","16-34 Jahre alt","Sachsen","","","",""
"ja","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1985","16-34 Jahre alt","Thueringen","","","",""
"ja","1985","35-65 Jahre alt","Schleswig-Holstein","36","0.313824829522695","0.231141766642682","0.396507892402708"
"ja","1985","35-65 Jahre alt","Hamburg","33","0.309048226926265","0.219370415442862","0.398726038409668"
"ja","1985","35-65 Jahre alt","Niedersachsen","99","0.309369233723537","0.260804614206833","0.357933853240241"
"ja","1985","35-65 Jahre alt","Bremen","","","",""
"ja","1985","35-65 Jahre alt","Nordrhein-Westfalen","212","0.268766561607688","0.240335682279914","0.297197440935461"
"ja","1985","35-65 Jahre alt","Hessen","101","0.313805743713521","0.266650433683618","0.360961053743424"
"ja","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","48","0.258541579498278","0.200017113358183","0.317066045638373"
"ja","1985","35-65 Jahre alt","Baden-Wuerttemberg","143","0.237217444392336","0.206834889547135","0.267599999237536"
"ja","1985","35-65 Jahre alt","Bayern","130","0.227649036741887","0.195413740370954","0.25988433311282"
"ja","1985","35-65 Jahre alt","Saarland","","","",""
"ja","1985","35-65 Jahre alt","Berlin","59","0.511743117526615","0.425484314363082","0.598001920690149"
"ja","1985","35-65 Jahre alt","Brandenburg","","","",""
"ja","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1985","35-65 Jahre alt","Sachsen","","","",""
"ja","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1985","35-65 Jahre alt","Thueringen","","","",""
"ja","1985","66 und älter","Schleswig-Holstein","","","",""
"ja","1985","66 und älter","Hamburg","","","",""
"ja","1985","66 und älter","Niedersachsen","","","",""
"ja","1985","66 und älter","Bremen","","","",""
"ja","1985","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1985","66 und älter","Hessen","","","",""
"ja","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1985","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1985","66 und älter","Bayern","","","",""
"ja","1985","66 und älter","Saarland","","","",""
"ja","1985","66 und älter","Berlin","","","",""
"ja","1985","66 und älter","Brandenburg","","","",""
"ja","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1985","66 und älter","Sachsen","","","",""
"ja","1985","66 und älter","Sachsen-Anhalt","","","",""
"ja","1985","66 und älter","Thueringen","","","",""
"nein","1985","16-34 Jahre alt","Schleswig-Holstein","60","0.792176313404859","0.699729769518088","0.88462285729163"
"nein","1985","16-34 Jahre alt","Hamburg","44","0.816788157219164","0.714553479128328","0.91902283531"
"nein","1985","16-34 Jahre alt","Niedersachsen","159","0.755006101255264","0.695987913132446","0.814024289378082"
"nein","1985","16-34 Jahre alt","Bremen","","","",""
"nein","1985","16-34 Jahre alt","Nordrhein-Westfalen","492","0.736530692979597","0.702455288758003","0.770606097201191"
"nein","1985","16-34 Jahre alt","Hessen","210","0.780668575659578","0.730563557503433","0.830773593815723"
"nein","1985","16-34 Jahre alt","Rheinland-Pfalz,Saarland","142","0.719625286063523","0.655416893787945","0.7838336783391"
"nein","1985","16-34 Jahre alt","Baden-Wuerttemberg","436","0.825758138240135","0.792609416872808","0.858906859607462"
"nein","1985","16-34 Jahre alt","Bayern","352","0.773374120388068","0.734520612911285","0.812227627864851"
"nein","1985","16-34 Jahre alt","Saarland","","","",""
"nein","1985","16-34 Jahre alt","Berlin","58","0.709676158281955","0.609582628688218","0.809769687875691"
"nein","1985","16-34 Jahre alt","Brandenburg","","","",""
"nein","1985","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1985","16-34 Jahre alt","Sachsen","","","",""
"nein","1985","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1985","16-34 Jahre alt","Thueringen","","","",""
"nein","1985","35-65 Jahre alt","Schleswig-Holstein","85","0.686175170477305","0.603492107597292","0.768858233357318"
"nein","1985","35-65 Jahre alt","Hamburg","69","0.690951773073735","0.601273961590332","0.780629584557137"
"nein","1985","35-65 Jahre alt","Niedersachsen","249","0.690630766276463","0.642066146759759","0.739195385793167"
"nein","1985","35-65 Jahre alt","Bremen","","","",""
"nein","1985","35-65 Jahre alt","Nordrhein-Westfalen","722","0.731233438392312","0.702802559064539","0.759664317720086"
"nein","1985","35-65 Jahre alt","Hessen","271","0.686194256286479","0.639038946256576","0.733349566316382"
"nein","1985","35-65 Jahre alt","Rheinland-Pfalz,Saarland","167","0.741458420501722","0.682933954361627","0.799982886641817"
"nein","1985","35-65 Jahre alt","Baden-Wuerttemberg","610","0.762782555607665","0.732400000762464","0.793165110452865"
"nein","1985","35-65 Jahre alt","Bayern","520","0.772350963258113","0.74011566688718","0.804586259629046"
"nein","1985","35-65 Jahre alt","Saarland","","","",""
"nein","1985","35-65 Jahre alt","Berlin","70","0.488256882473384","0.401998079309851","0.574515685636918"
"nein","1985","35-65 Jahre alt","Brandenburg","","","",""
"nein","1985","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1985","35-65 Jahre alt","Sachsen","","","",""
"nein","1985","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1985","35-65 Jahre alt","Thueringen","","","",""
"nein","1985","66 und älter","Schleswig-Holstein","","","",""
"nein","1985","66 und älter","Hamburg","","","",""
"nein","1985","66 und älter","Niedersachsen","","","",""
"nein","1985","66 und älter","Bremen","","","",""
"nein","1985","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1985","66 und älter","Hessen","","","",""
"nein","1985","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1985","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1985","66 und älter","Bayern","","","",""
"nein","1985","66 und älter","Saarland","","","",""
"nein","1985","66 und älter","Berlin","","","",""
"nein","1985","66 und älter","Brandenburg","","","",""
"nein","1985","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1985","66 und älter","Sachsen","","","",""
"nein","1985","66 und älter","Sachsen-Anhalt","","","",""
"nein","1985","66 und älter","Thueringen","","","",""
"ja","1986","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1986","16-34 Jahre alt","Hamburg","","","",""
"ja","1986","16-34 Jahre alt","Niedersachsen","47","0.245341740976781","0.188353281177696","0.302330200775867"
"ja","1986","16-34 Jahre alt","Bremen","","","",""
"ja","1986","16-34 Jahre alt","Nordrhein-Westfalen","137","0.255539394163026","0.220225218407818","0.290853569918235"
"ja","1986","16-34 Jahre alt","Hessen","51","0.265973118624403","0.209955583421443","0.321990653827363"
"ja","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","44","0.273627785998462","0.209899993353783","0.337355578643141"
"ja","1986","16-34 Jahre alt","Baden-Wuerttemberg","67","0.174951707709327","0.141414769612737","0.208488645805916"
"ja","1986","16-34 Jahre alt","Bayern","90","0.237878693836246","0.196962874732518","0.278794512939974"
"ja","1986","16-34 Jahre alt","Saarland","","","",""
"ja","1986","16-34 Jahre alt","Berlin","","","",""
"ja","1986","16-34 Jahre alt","Brandenburg","","","",""
"ja","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1986","16-34 Jahre alt","Sachsen","","","",""
"ja","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1986","16-34 Jahre alt","Thueringen","","","",""
"ja","1986","35-65 Jahre alt","Schleswig-Holstein","33","0.320007078557065","0.232434763574389","0.407579393539742"
"ja","1986","35-65 Jahre alt","Hamburg","","","",""
"ja","1986","35-65 Jahre alt","Niedersachsen","93","0.299820271188188","0.250756497278864","0.348884045097512"
"ja","1986","35-65 Jahre alt","Bremen","","","",""
"ja","1986","35-65 Jahre alt","Nordrhein-Westfalen","210","0.279636348810661","0.249948854765033","0.309323842856289"
"ja","1986","35-65 Jahre alt","Hessen","89","0.315304517183834","0.265474769822001","0.365134264545668"
"ja","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","43","0.236696211169458","0.178652009417563","0.294740412921352"
"ja","1986","35-65 Jahre alt","Baden-Wuerttemberg","142","0.26220284403305","0.229850473787327","0.294555214278774"
"ja","1986","35-65 Jahre alt","Bayern","129","0.243299110825345","0.208909292459994","0.277688929190695"
"ja","1986","35-65 Jahre alt","Saarland","","","",""
"ja","1986","35-65 Jahre alt","Berlin","53","0.515319429663457","0.425147128836544","0.605491730490371"
"ja","1986","35-65 Jahre alt","Brandenburg","","","",""
"ja","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1986","35-65 Jahre alt","Sachsen","","","",""
"ja","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1986","35-65 Jahre alt","Thueringen","","","",""
"ja","1986","66 und älter","Schleswig-Holstein","","","",""
"ja","1986","66 und älter","Hamburg","","","",""
"ja","1986","66 und älter","Niedersachsen","","","",""
"ja","1986","66 und älter","Bremen","","","",""
"ja","1986","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1986","66 und älter","Hessen","","","",""
"ja","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1986","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1986","66 und älter","Bayern","","","",""
"ja","1986","66 und älter","Saarland","","","",""
"ja","1986","66 und älter","Berlin","","","",""
"ja","1986","66 und älter","Brandenburg","","","",""
"ja","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1986","66 und älter","Sachsen","","","",""
"ja","1986","66 und älter","Sachsen-Anhalt","","","",""
"ja","1986","66 und älter","Thueringen","","","",""
"nein","1986","16-34 Jahre alt","Schleswig-Holstein","56","0.803343681453162","0.709559802995225","0.897127559911099"
"nein","1986","16-34 Jahre alt","Hamburg","36","0.85171806977043","0.747885433649953","0.955550705890907"
"nein","1986","16-34 Jahre alt","Niedersachsen","172","0.754658259023219","0.697669799224133","0.811646718822304"
"nein","1986","16-34 Jahre alt","Bremen","","","",""
"nein","1986","16-34 Jahre alt","Nordrhein-Westfalen","449","0.744460605836973","0.709146430081765","0.779774781592182"
"nein","1986","16-34 Jahre alt","Hessen","188","0.734026881375597","0.678009346172637","0.790044416578557"
"nein","1986","16-34 Jahre alt","Rheinland-Pfalz,Saarland","144","0.726372214001538","0.662644421356859","0.790100006646216"
"nein","1986","16-34 Jahre alt","Baden-Wuerttemberg","426","0.825048292290673","0.791511354194083","0.858585230387263"
"nein","1986","16-34 Jahre alt","Bayern","326","0.762121306163754","0.721205487060026","0.803037125267482"
"nein","1986","16-34 Jahre alt","Saarland","","","",""
"nein","1986","16-34 Jahre alt","Berlin","61","0.738282983907481","0.643141794967337","0.833424172847626"
"nein","1986","16-34 Jahre alt","Brandenburg","","","",""
"nein","1986","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1986","16-34 Jahre alt","Sachsen","","","",""
"nein","1986","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1986","16-34 Jahre alt","Thueringen","","","",""
"nein","1986","35-65 Jahre alt","Schleswig-Holstein","76","0.679992921442935","0.592420606460259","0.767565236425611"
"nein","1986","35-65 Jahre alt","Hamburg","58","0.665200815212813","0.564876267506863","0.765525362918762"
"nein","1986","35-65 Jahre alt","Niedersachsen","242","0.700179728811812","0.651115954902488","0.749243502721136"
"nein","1986","35-65 Jahre alt","Bremen","","","",""
"nein","1986","35-65 Jahre alt","Nordrhein-Westfalen","668","0.720363651189339","0.69067615714371","0.750051145234967"
"nein","1986","35-65 Jahre alt","Hessen","245","0.684695482816166","0.634865735454332","0.734525230177999"
"nein","1986","35-65 Jahre alt","Rheinland-Pfalz,Saarland","163","0.763303788830542","0.705259587078648","0.821347990582437"
"nein","1986","35-65 Jahre alt","Baden-Wuerttemberg","568","0.73779715596695","0.705444785721226","0.770149526212673"
"nein","1986","35-65 Jahre alt","Bayern","469","0.756700889174655","0.722311070809305","0.791090707540006"
"nein","1986","35-65 Jahre alt","Saarland","","","",""
"nein","1986","35-65 Jahre alt","Berlin","65","0.484680570336542","0.394508269509629","0.574852871163456"
"nein","1986","35-65 Jahre alt","Brandenburg","","","",""
"nein","1986","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1986","35-65 Jahre alt","Sachsen","","","",""
"nein","1986","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1986","35-65 Jahre alt","Thueringen","","","",""
"nein","1986","66 und älter","Schleswig-Holstein","","","",""
"nein","1986","66 und älter","Hamburg","","","",""
"nein","1986","66 und älter","Niedersachsen","","","",""
"nein","1986","66 und älter","Bremen","","","",""
"nein","1986","66 und älter","Nordrhein-Westfalen","","","",""
"nein","1986","66 und älter","Hessen","","","",""
"nein","1986","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"nein","1986","66 und älter","Baden-Wuerttemberg","","","",""
"nein","1986","66 und älter","Bayern","","","",""
"nein","1986","66 und älter","Saarland","","","",""
"nein","1986","66 und älter","Berlin","","","",""
"nein","1986","66 und älter","Brandenburg","","","",""
"nein","1986","66 und älter","Mecklenburg-Vorpommern","","","",""
"nein","1986","66 und älter","Sachsen","","","",""
"nein","1986","66 und älter","Sachsen-Anhalt","","","",""
"nein","1986","66 und älter","Thueringen","","","",""
"ja","1987","16-34 Jahre alt","Schleswig-Holstein","","","",""
"ja","1987","16-34 Jahre alt","Hamburg","","","",""
"ja","1987","16-34 Jahre alt","Niedersachsen","58","0.281207681542348","0.224446049600596","0.337969313484099"
"ja","1987","16-34 Jahre alt","Bremen","","","",""
"ja","1987","16-34 Jahre alt","Nordrhein-Westfalen","151","0.28012926257364","0.244405249102034","0.315853276045247"
"ja","1987","16-34 Jahre alt","Hessen","43","0.238316124581357","0.185397016923115","0.291235232239598"
"ja","1987","16-34 Jahre alt","Rheinland-Pfalz,Saarland","34","0.222065295122195","0.162652349421893","0.281478240822498"
"ja","1987","16-34 Jahre alt","Baden-Wuerttemberg","69","0.165902218381761","0.133263552542643","0.198540884220879"
"ja","1987","16-34 Jahre alt","Bayern","93","0.236223052109732","0.196802284822529","0.275643819396936"
"ja","1987","16-34 Jahre alt","Saarland","","","",""
"ja","1987","16-34 Jahre alt","Berlin","","","",""
"ja","1987","16-34 Jahre alt","Brandenburg","","","",""
"ja","1987","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1987","16-34 Jahre alt","Sachsen","","","",""
"ja","1987","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1987","16-34 Jahre alt","Thueringen","","","",""
"ja","1987","35-65 Jahre alt","Schleswig-Holstein","36","0.334318597855479","0.246950564497164","0.421686631213795"
"ja","1987","35-65 Jahre alt","Hamburg","","","",""
"ja","1987","35-65 Jahre alt","Niedersachsen","94","0.300797003182952","0.252192844390419","0.349401161975484"
"ja","1987","35-65 Jahre alt","Bremen","","","",""
"ja","1987","35-65 Jahre alt","Nordrhein-Westfalen","220","0.288158363390514","0.258115018939442","0.318201707841586"
"ja","1987","35-65 Jahre alt","Hessen","83","0.268149632094927","0.221606219861673","0.31469304432818"
"ja","1987","35-65 Jahre alt","Rheinland-Pfalz,Saarland","44","0.247751476576638","0.188218005587359","0.307284947565917"
"ja","1987","35-65 Jahre alt","Baden-Wuerttemberg","138","0.260475531301999","0.227775001867364","0.293176060736635"
"ja","1987","35-65 Jahre alt","Bayern","126","0.234125238793252","0.200043343335077","0.268207134251426"
"ja","1987","35-65 Jahre alt","Saarland","","","",""
"ja","1987","35-65 Jahre alt","Berlin","57","0.519931354047871","0.433381212711367","0.606481495384375"
"ja","1987","35-65 Jahre alt","Brandenburg","","","",""
"ja","1987","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"ja","1987","35-65 Jahre alt","Sachsen","","","",""
"ja","1987","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"ja","1987","35-65 Jahre alt","Thueringen","","","",""
"ja","1987","66 und älter","Schleswig-Holstein","","","",""
"ja","1987","66 und älter","Hamburg","","","",""
"ja","1987","66 und älter","Niedersachsen","","","",""
"ja","1987","66 und älter","Bremen","","","",""
"ja","1987","66 und älter","Nordrhein-Westfalen","","","",""
"ja","1987","66 und älter","Hessen","","","",""
"ja","1987","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"ja","1987","66 und älter","Baden-Wuerttemberg","","","",""
"ja","1987","66 und älter","Bayern","","","",""
"ja","1987","66 und älter","Saarland","","","",""
"ja","1987","66 und älter","Berlin","","","",""
"ja","1987","66 und älter","Brandenburg","","","",""
"ja","1987","66 und älter","Mecklenburg-Vorpommern","","","",""
"ja","1987","66 und älter","Sachsen","","","",""
"ja","1987","66 und älter","Sachsen-Anhalt","","","",""
"ja","1987","66 und älter","Thueringen","","","",""
"nein","1987","16-34 Jahre alt","Schleswig-Holstein","54","0.812644599295277","0.719212926460336","0.906076272130219"
"nein","1987","16-34 Jahre alt","Hamburg","","","",""
"nein","1987","16-34 Jahre alt","Niedersachsen","183","0.718792318457652","0.662030686515901","0.775553950399404"
"nein","1987","16-34 Jahre alt","Bremen","","","",""
"nein","1987","16-34 Jahre alt","Nordrhein-Westfalen","456","0.71987073742636","0.684146723954753","0.755594750897966"
"nein","1987","16-34 Jahre alt","Hessen","206","0.761683875418643","0.708764767760402","0.814602983076885"
"nein","1987","16-34 Jahre alt","Rheinland-Pfalz,Saarland","154","0.777934704877805","0.718521759177502","0.837347650578107"
"nein","1987","16-34 Jahre alt","Baden-Wuerttemberg","430","0.834097781618239","0.801459115779121","0.866736447457357"
"nein","1987","16-34 Jahre alt","Bayern","353","0.763776947890268","0.724356180603064","0.803197715177471"
"nein","1987","16-34 Jahre alt","Saarland","","","",""
"nein","1987","16-34 Jahre alt","Berlin","65","0.724752951180484","0.631961189604351","0.817544712756617"
"nein","1987","16-34 Jahre alt","Brandenburg","","","",""
"nein","1987","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1987","16-34 Jahre alt","Sachsen","","","",""
"nein","1987","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"nein","1987","16-34 Jahre alt","Thueringen","","","",""
"nein","1987","35-65 Jahre alt","Schleswig-Holstein","76","0.665681402144521","0.578313368786205","0.753049435502836"
"nein","1987","35-65 Jahre alt","Hamburg","61","0.724657091937664","0.629696841992834","0.819617341882494"
"nein","1987","35-65 Jahre alt","Niedersachsen","248","0.699202996817049","0.650598838024516","0.747807155609581"
"nein","1987","35-65 Jahre alt","Bremen","","","",""
"nein","1987","35-65 Jahre alt","Nordrhein-Westfalen","653","0.711841636609486","0.681798292158414","0.741884981060558"
"nein","1987","35-65 Jahre alt","Hessen","265","0.731850367905073","0.68530695567182","0.778393780138327"
"nein","1987","35-65 Jahre alt","Rheinland-Pfalz,Saarland","158","0.752248523423362","0.692715052434083","0.811781994412641"
"nein","1987","35-65 Jahre alt","Baden-Wuerttemberg","554","0.739524468698001","0.706823939263365","0.772224998132636"
"nein","1987","35-65 Jahre alt","Bayern","467","0.765874761206748","0.731792865748573","0.799956656664923"
"nein","1987","35-65 Jahre alt","Saarland","","","",""
"nein","1987","35-65 Jahre alt","Berlin","71","0.480068645952129","0.393518504615625","0.566618787288633"
"nein","1987","35-65 Jahre alt","Brandenburg","","","",""
"nein","1987","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"nein","1987","35-65 Jahre alt","Sachsen","","","",""
