"pgoeffd","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"nein","1986","16-34 Jahre alt","maennlich","1132","0.78832595397269","0.766765759392339","0.809886148553042"
"nein","1986","16-34 Jahre alt","weiblich","739","0.734323184327234","0.706584295416586","0.762062073237881"
"nein","1986","35-65 Jahre alt","maennlich","1742","0.727366355540773","0.708970216962061","0.745762494119485"
"nein","1986","35-65 Jahre alt","weiblich","833","0.696992134676284","0.670385087983982","0.723599181368585"
"nein","1986","66 und älter","maennlich","","","",""
"nein","1986","66 und älter","weiblich","","","",""
"ja","1987","16-34 Jahre alt","maennlich","247","0.210607184596111","0.189399800860165","0.231814568332056"
"ja","1987","16-34 Jahre alt","weiblich","247","0.272480593827148","0.245130156074216","0.299831031580079"
"ja","1987","35-65 Jahre alt","maennlich","498","0.267089665472544","0.248639332938278","0.285539998006811"
"ja","1987","35-65 Jahre alt","weiblich","327","0.303161627325408","0.276992330115158","0.329330924535659"
"ja","1987","66 und älter","maennlich","","","",""
"ja","1987","66 und älter","weiblich","","","",""
"nein","1987","16-34 Jahre alt","maennlich","1173","0.789392815403889","0.768185431667944","0.810600199139834"
"nein","1987","16-34 Jahre alt","weiblich","771","0.727519406172852","0.700168968419921","0.754869843925784"
"nein","1987","35-65 Jahre alt","maennlich","1711","0.732910334527456","0.714460001993189","0.751360667061722"
"nein","1987","35-65 Jahre alt","weiblich","858","0.696838372674592","0.670669075464341","0.723007669884842"
"nein","1987","66 und älter","maennlich","","","",""
"nein","1987","66 und älter","weiblich","","","",""
"ja","1988","16-34 Jahre alt","maennlich","219","0.192777873424554","0.17212886480061","0.213426882048498"
"ja","1988","16-34 Jahre alt","weiblich","229","0.252647980586266","0.225928884678164","0.279367076494368"
"ja","1988","35-65 Jahre alt","maennlich","469","0.268699952818923","0.249731716798438","0.287668188839408"
"ja","1988","35-65 Jahre alt","weiblich","337","0.315028228901682","0.288602084472719","0.341454373330645"
"ja","1988","66 und älter","maennlich","","","",""
"ja","1988","66 und älter","weiblich","","","",""
"nein","1988","16-34 Jahre alt","maennlich","1183","0.807222126575446","0.786573117951502","0.827871135199389"
"nein","1988","16-34 Jahre alt","weiblich","787","0.747352019413734","0.720632923505632","0.774071115321836"
"nein","1988","35-65 Jahre alt","maennlich","1629","0.731300047181077","0.712331811160592","0.750268283201562"
"nein","1988","35-65 Jahre alt","weiblich","850","0.684971771098318","0.658545626669355","0.711397915527281"
"nein","1988","66 und älter","maennlich","","","",""
"nein","1988","66 und älter","weiblich","","","",""
"ja","1989","16-34 Jahre alt","maennlich","230","0.187789132823881","0.167783735610264","0.207794530037497"
"ja","1989","16-34 Jahre alt","weiblich","246","0.245113639726602","0.219588963354819","0.270638316098385"
"ja","1989","35-65 Jahre alt","maennlich","440","0.257875242896431","0.238840353729473","0.276910132063389"
"ja","1989","35-65 Jahre alt","weiblich","335","0.313505531770781","0.287505373738274","0.339505689803288"
"ja","1989","66 und älter","maennlich","","","",""
"ja","1989","66 und älter","weiblich","","","",""
"nein","1989","16-34 Jahre alt","maennlich","1234","0.812210867176119","0.792205469962503","0.832216264389736"
"nein","1989","16-34 Jahre alt","weiblich","845","0.754886360273398","0.729361683901615","0.780411036645181"
"nein","1989","35-65 Jahre alt","maennlich","1589","0.742124757103569","0.723089867936612","0.761159646270527"
"nein","1989","35-65 Jahre alt","weiblich","888","0.686494468229219","0.660494310196712","0.712494626261726"
"nein","1989","66 und älter","maennlich","","","",""
"nein","1989","66 und älter","weiblich","","","",""
"ja","1990","16-34 Jahre alt","maennlich","399","0.204284064586727","0.18704019551986","0.221527933653595"
"ja","1990","16-34 Jahre alt","weiblich","531","0.288720273231189","0.267235245682367","0.310205300780012"
"ja","1990","35-65 Jahre alt","maennlich","682","0.254619930192595","0.239030776126183","0.270209084259007"
"ja","1990","35-65 Jahre alt","weiblich","716","0.350848888851715","0.330490803562239","0.37120697414119"
"ja","1990","66 und älter","maennlich","","","",""
"ja","1990","66 und älter","weiblich","","","",""
"nein","1990","16-34 Jahre alt","maennlich","1701","0.795715935413273","0.778472066346406","0.81295980448014"
"nein","1990","16-34 Jahre alt","weiblich","1178","0.71127972676881","0.689794699219988","0.732764754317633"
"nein","1990","35-65 Jahre alt","maennlich","2318","0.745380069807405","0.729790915740993","0.760969223873817"
"nein","1990","35-65 Jahre alt","weiblich","1395","0.649151111148285","0.62879302585881","0.669509196437761"
"nein","1990","66 und älter","maennlich","","","",""
"nein","1990","66 und älter","weiblich","","","",""
"ja","1991","16-34 Jahre alt","maennlich","376","0.207629870398745","0.190114333871695","0.225145406925796"
"ja","1991","16-34 Jahre alt","weiblich","515","0.305104640868486","0.282627054001006","0.327582227735966"
"ja","1991","35-65 Jahre alt","maennlich","629","0.245626089006781","0.229962012217969","0.261290165795593"
"ja","1991","35-65 Jahre alt","weiblich","673","0.335477699213288","0.315142677075535","0.355812721351041"
"ja","1991","66 und älter","maennlich","","","",""
"ja","1991","66 und älter","weiblich","","","",""
"nein","1991","16-34 Jahre alt","maennlich","1684","0.792370129601255","0.774854593074204","0.809885666128305"
"nein","1991","16-34 Jahre alt","weiblich","1097","0.694895359131514","0.672417772264034","0.717372945998994"
"nein","1991","35-65 Jahre alt","maennlich","2272","0.754373910993219","0.738709834204407","0.770037987782031"
"nein","1991","35-65 Jahre alt","weiblich","1398","0.664522300786712","0.644187278648959","0.684857322924465"
"nein","1991","66 und älter","maennlich","","","",""
"nein","1991","66 und älter","weiblich","","","",""
"ja","1992","16-34 Jahre alt","maennlich","353","0.206526379859658","0.188319328333388","0.224733431385928"
"ja","1992","16-34 Jahre alt","weiblich","502","0.341101069324829","0.316716464342244","0.365485674307413"
"ja","1992","35-65 Jahre alt","maennlich","629","0.255418653512501","0.239065928826978","0.271771378198024"
"ja","1992","35-65 Jahre alt","weiblich","669","0.353629834192598","0.33222794384436","0.375031724540836"
"ja","1992","66 und älter","maennlich","","","",""
"ja","1992","66 und älter","weiblich","","","",""
"nein","1992","16-34 Jahre alt","maennlich","1546","0.793473620140342","0.775266568614072","0.811680671666612"
"nein","1992","16-34 Jahre alt","weiblich","950","0.658898930675171","0.634514325692587","0.683283535657756"
"nein","1992","35-65 Jahre alt","maennlich","2103","0.744581346487499","0.728228621801976","0.760934071173022"
"nein","1992","35-65 Jahre alt","weiblich","1248","0.646370165807402","0.624968275459164","0.66777205615564"
"nein","1992","66 und älter","maennlich","","","",""
"nein","1992","66 und älter","weiblich","","","",""
"ja","1993","16-34 Jahre alt","maennlich","338","0.194914151871364","0.176954983466043","0.212873320276686"
"ja","1993","16-34 Jahre alt","weiblich","485","0.325923537692594","0.301913657290559","0.34993341809463"
"ja","1993","35-65 Jahre alt","maennlich","602","0.25274915011634","0.236133647950944","0.269364652281735"
"ja","1993","35-65 Jahre alt","weiblich","636","0.336682151693293","0.315354249744639","0.358010053641947"
"ja","1993","66 und älter","maennlich","","","",""
"ja","1993","66 und älter","weiblich","","","",""
"nein","1993","16-34 Jahre alt","maennlich","1531","0.805085848128636","0.787126679723314","0.823045016533957"
"nein","1993","16-34 Jahre alt","weiblich","979","0.674076462307406","0.65006658190537","0.698086342709441"
"nein","1993","35-65 Jahre alt","maennlich","2026","0.74725084988366","0.730635347718265","0.763866352049056"
"nein","1993","35-65 Jahre alt","weiblich","1250","0.663317848306707","0.641989946358053","0.684645750255361"
"nein","1993","66 und älter","maennlich","","","",""
"nein","1993","66 und älter","weiblich","","","",""
"ja","1994","16-34 Jahre alt","maennlich","303","0.199210555005271","0.180329533126698","0.218091576883844"
"ja","1994","16-34 Jahre alt","weiblich","444","0.333449388363783","0.308384262435905","0.358514514291661"
"ja","1994","35-65 Jahre alt","maennlich","585","0.254196588745469","0.237145925867086","0.271247251623852"
"ja","1994","35-65 Jahre alt","weiblich","622","0.342626190523423","0.320628311403359","0.364624069643488"
"ja","1994","66 und älter","maennlich","","","",""
"ja","1994","66 und älter","weiblich","","","",""
"nein","1994","16-34 Jahre alt","maennlich","1416","0.800789444994728","0.781908423116155","0.819670466873301"
"nein","1994","16-34 Jahre alt","weiblich","915","0.666550611636217","0.641485485708339","0.691615737564095"
"nein","1994","35-65 Jahre alt","maennlich","1920","0.745803411254531","0.728752748376148","0.762854074132914"
"nein","1994","35-65 Jahre alt","weiblich","1166","0.657373809476577","0.635375930356512","0.679371688596641"
"nein","1994","66 und älter","maennlich","","","",""
"nein","1994","66 und älter","weiblich","","","",""
"ja","1995","16-34 Jahre alt","maennlich","290","0.174645002089923","0.157339742871897","0.19195026130795"
"ja","1995","16-34 Jahre alt","weiblich","461","0.328117654768766","0.30389195450265","0.352343355034883"
"ja","1995","35-65 Jahre alt","maennlich","579","0.252150273973036","0.235503419190029","0.268797128756042"
"ja","1995","35-65 Jahre alt","weiblich","679","0.354927831180511","0.33352497876484","0.376330683596182"
"ja","1995","66 und älter","maennlich","","","",""
"ja","1995","66 und älter","weiblich","","","",""
"nein","1995","16-34 Jahre alt","maennlich","1559","0.825354997910077","0.80804973869205","0.842660257128103"
"nein","1995","16-34 Jahre alt","weiblich","982","0.671882345231234","0.647656644965117","0.696108045497351"
"nein","1995","35-65 Jahre alt","maennlich","2035","0.747849726026964","0.731202871243958","0.764496580809971"
"nein","1995","35-65 Jahre alt","weiblich","1241","0.645072168819489","0.623669316403818","0.66647502123516"
"nein","1995","66 und älter","maennlich","","","",""
"nein","1995","66 und älter","weiblich","","","",""
"ja","1996","16-34 Jahre alt","maennlich","275","0.189642953816555","0.171078765235758","0.208207142397352"
"ja","1996","16-34 Jahre alt","weiblich","417","0.323880210980283","0.298500858764309","0.349259563196257"
"ja","1996","35-65 Jahre alt","maennlich","544","0.241165574252272","0.224456538147105","0.25787461035744"
"ja","1996","35-65 Jahre alt","weiblich","677","0.359907441690593","0.338308561874313","0.381506321506873"
"ja","1996","66 und älter","maennlich","","","",""
"ja","1996","66 und älter","weiblich","","","",""
"nein","1996","16-34 Jahre alt","maennlich","1438","0.810357046183445","0.791792857602648","0.828921234764242"
"nein","1996","16-34 Jahre alt","weiblich","889","0.676119789019717","0.650740436803743","0.701499141235691"
"nein","1996","35-65 Jahre alt","maennlich","1974","0.758834425747728","0.74212538964256","0.775543461852895"
"nein","1996","35-65 Jahre alt","weiblich","1220","0.640092558309407","0.618493678493127","0.661691438125687"
"nein","1996","66 und älter","maennlich","","","",""
"nein","1996","66 und älter","weiblich","","","",""
"ja","1997","16-34 Jahre alt","maennlich","281","0.19370375100303","0.17491197891015","0.21249552309591"
"ja","1997","16-34 Jahre alt","weiblich","405","0.308723754252806","0.283630704997","0.333816803508612"
"ja","1997","35-65 Jahre alt","maennlich","542","0.243841404003975","0.226903966023342","0.260778841984608"
"ja","1997","35-65 Jahre alt","weiblich","661","0.345869586668308","0.324357197026727","0.367381976309888"
"ja","1997","66 und älter","maennlich","","","",""
"ja","1997","66 und älter","weiblich","","","",""
"nein","1997","16-34 Jahre alt","maennlich","1418","0.80629624899697","0.78750447690409","0.82508802108985"
"nein","1997","16-34 Jahre alt","weiblich","897","0.691276245747194","0.666183196491388","0.716369295003"
"nein","1997","35-65 Jahre alt","maennlich","1927","0.756158595996025","0.739221158015392","0.773096033976658"
"nein","1997","35-65 Jahre alt","weiblich","1217","0.654130413331692","0.632618023690112","0.675642802973273"
"nein","1997","66 und älter","maennlich","","","",""
"nein","1997","66 und älter","weiblich","","","",""
"ja","1998","16-34 Jahre alt","maennlich","272","0.184361659421501","0.166382477152455","0.202340841690548"
"ja","1998","16-34 Jahre alt","weiblich","413","0.31862755903864","0.293781679988868","0.343473438088412"
"ja","1998","35-65 Jahre alt","maennlich","599","0.229021598356496","0.213443425752035","0.244599770960956"
"ja","1998","35-65 Jahre alt","weiblich","782","0.360238678334496","0.339903690460174","0.380573666208818"
"ja","1998","66 und älter","maennlich","","","",""
"ja","1998","66 und älter","weiblich","","","",""
"nein","1998","16-34 Jahre alt","maennlich","1515","0.815638340578499","0.797659158309452","0.833617522847545"
"nein","1998","16-34 Jahre alt","weiblich","938","0.68137244096136","0.656526561911588","0.706218320011132"
"nein","1998","35-65 Jahre alt","maennlich","2196","0.770978401643504","0.755400229039044","0.786556574247965"
"nein","1998","35-65 Jahre alt","weiblich","1359","0.639761321665504","0.619426333791182","0.660096309539826"
"nein","1998","66 und älter","maennlich","","","",""
"nein","1998","66 und älter","weiblich","","","",""
"ja","1999","16-34 Jahre alt","maennlich","229","0.174871718660513","0.156034008875072","0.193709428445953"
"ja","1999","16-34 Jahre alt","weiblich","354","0.305963569771534","0.280052464105546","0.331874675437522"
"ja","1999","35-65 Jahre alt","maennlich","567","0.226584869805541","0.210619253950832","0.242550485660251"
"ja","1999","35-65 Jahre alt","weiblich","725","0.352203223039838","0.331450172742097","0.372956273337579"
"ja","1999","66 und älter","maennlich","","","",""
"ja","1999","66 und älter","weiblich","","","",""
"nein","1999","16-34 Jahre alt","maennlich","1333","0.825128281339487","0.806290571554047","0.843965991124928"
"nein","1999","16-34 Jahre alt","weiblich","861","0.694036430228466","0.668125324562478","0.719947535894454"
"nein","1999","35-65 Jahre alt","maennlich","2074","0.773415130194459","0.757449514339749","0.789380746049168"
"nein","1999","35-65 Jahre alt","weiblich","1310","0.647796776960162","0.627043726662421","0.668549827257903"
"nein","1999","66 und älter","maennlich","","","",""
"nein","1999","66 und älter","weiblich","","","",""
"ja","2000","16-34 Jahre alt","maennlich","395","0.165298056099605","0.150923183911861","0.179672928287348"
"ja","2000","16-34 Jahre alt","weiblich","556","0.259778553109206","0.241142805291334","0.278414300927079"
"ja","2000","35-65 Jahre alt","maennlich","1093","0.212234509591637","0.200971599837381","0.223497419345892"
"ja","2000","35-65 Jahre alt","weiblich","1277","0.30827165218822","0.293894573926366","0.322648730450075"
"ja","2000","66 und älter","maennlich","","","",""
"ja","2000","66 und älter","weiblich","","","",""
"nein","2000","16-34 Jahre alt","maennlich","2170","0.834701943900395","0.820327071712652","0.849076816088139"
"nein","2000","16-34 Jahre alt","weiblich","1571","0.740221446890794","0.721585699072921","0.758857194708666"
"nein","2000","35-65 Jahre alt","maennlich","3970","0.787765490408363","0.776502580654107","0.799028400162619"
"nein","2000","35-65 Jahre alt","weiblich","2686","0.69172834781178","0.677351269549925","0.706105426073634"
"nein","2000","66 und älter","maennlich","58","0.899756619419566","0.825001210132163","0.974512028706969"
"nein","2000","66 und älter","weiblich","","","",""
"ja","2001","16-34 Jahre alt","maennlich","312","0.170259902716229","0.153893410814945","0.186626394617512"
"ja","2001","16-34 Jahre alt","weiblich","449","0.250102013904782","0.229635515044764","0.270568512764801"
"ja","2001","35-65 Jahre alt","maennlich","963","0.212734844808661","0.200728398644455","0.224741290972866"
"ja","2001","35-65 Jahre alt","weiblich","1152","0.308497504764928","0.293359381418657","0.323635628111198"
"ja","2001","66 und älter","maennlich","","","",""
"ja","2001","66 und älter","weiblich","","","",""
"nein","2001","16-34 Jahre alt","maennlich","1714","0.829740097283771","0.813373605382487","0.846106589185055"
"nein","2001","16-34 Jahre alt","weiblich","1271","0.749897986095218","0.729431487235199","0.770364484955236"
"nein","2001","35-65 Jahre alt","maennlich","3500","0.787265155191339","0.775258709027134","0.799271601355545"
"nein","2001","35-65 Jahre alt","weiblich","2424","0.691502495235072","0.676364371888802","0.706640618581343"
"nein","2001","66 und älter","maennlich","45","0.812625202507916","0.708548878856074","0.916701526159759"
"nein","2001","66 und älter","weiblich","","","",""
"ja","2002","16-34 Jahre alt","maennlich","318","0.157235882924929","0.141546651335133","0.172925114514726"
"ja","2002","16-34 Jahre alt","weiblich","476","0.248332726488531","0.228650479332335","0.268014973644727"
"ja","2002","35-65 Jahre alt","maennlich","1183","0.216067432458372","0.204778790599313","0.227356074317431"
"ja","2002","35-65 Jahre alt","weiblich","1421","0.300485489542657","0.28664966902541","0.314321310059904"
"ja","2002","66 und älter","maennlich","","","",""
"ja","2002","66 und älter","weiblich","","","",""
"nein","2002","16-34 Jahre alt","maennlich","1750","0.84276411707507","0.827074885485274","0.858453348664867"
"nein","2002","16-34 Jahre alt","weiblich","1375","0.751667273511469","0.731985026355273","0.771349520667665"
"nein","2002","35-65 Jahre alt","maennlich","3923","0.783932567541628","0.772643925682569","0.795221209400687"
"nein","2002","35-65 Jahre alt","weiblich","2797","0.699514510457343","0.685678689940096","0.71335033097459"
"nein","2002","66 und älter","maennlich","72","0.797523717878193","0.713083888449842","0.881963547306543"
"nein","2002","66 und älter","weiblich","","","",""
"ja","2003","16-34 Jahre alt","maennlich","276","0.177439630919568","0.159305568646514","0.195573693192623"
"ja","2003","16-34 Jahre alt","weiblich","416","0.27066783800949","0.248648172051286","0.292687503967694"
"ja","2003","35-65 Jahre alt","maennlich","1079","0.221788893748012","0.209800114228333","0.233777673267692"
"ja","2003","35-65 Jahre alt","weiblich","1326","0.315231495620461","0.300546067609503","0.32991692363142"
"ja","2003","66 und älter","maennlich","","","",""
"ja","2003","66 und älter","weiblich","","","",""
"nein","2003","16-34 Jahre alt","maennlich","1429","0.822560369080432","0.804426306807377","0.840694431353486"
"nein","2003","16-34 Jahre alt","weiblich","1148","0.72933216199051","0.707312496032306","0.751351827948714"
"nein","2003","35-65 Jahre alt","maennlich","3534","0.778211106251988","0.766222326732308","0.790199885771667"
"nein","2003","35-65 Jahre alt","weiblich","2519","0.684768504379538","0.67008307636858","0.699453932390497"
"nein","2003","66 und älter","maennlich","58","0.872779025245553","0.794155039624172","0.951403010866934"
"nein","2003","66 und älter","weiblich","","","",""
"ja","2004","16-34 Jahre alt","maennlich","296","0.178291353879822","0.160470016088835","0.19611269167081"
"ja","2004","16-34 Jahre alt","weiblich","422","0.260345104854685","0.23913931682626","0.281550892883111"
"ja","2004","35-65 Jahre alt","maennlich","1056","0.220253163890824","0.208317444801909","0.23218888297974"
"ja","2004","35-65 Jahre alt","weiblich","1333","0.299788098858327","0.285539721483419","0.314036476233235"
"ja","2004","66 und älter","maennlich","","","",""
"ja","2004","66 und älter","weiblich","","","",""
"nein","2004","16-34 Jahre alt","maennlich","1476","0.821708646120178","0.80388730832919","0.839529983911166"
"nein","2004","16-34 Jahre alt","weiblich","1223","0.739654895145315","0.718449107116889","0.76086068317374"
"nein","2004","35-65 Jahre alt","maennlich","3575","0.779746836109176","0.76781111702026","0.791682555198091"
"nein","2004","35-65 Jahre alt","weiblich","2639","0.700211901141673","0.685963523766765","0.714460278516582"
"nein","2004","66 und älter","maennlich","100","0.958388058011634","0.920549385550008","0.996226730473259"
"nein","2004","66 und älter","weiblich","42","0.987644025644036","0.954625887300157","1.02066216398792"
"ja","2005","16-34 Jahre alt","maennlich","230","0.162487665607599","0.143565211147073","0.181410120068125"
"ja","2005","16-34 Jahre alt","weiblich","344","0.271936036387557","0.248322607496478","0.295549465278637"
"ja","2005","35-65 Jahre alt","maennlich","978","0.222492797587547","0.209982481438902","0.235003113736191"
"ja","2005","35-65 Jahre alt","weiblich","1269","0.303358012659306","0.28852540646502","0.318190618853592"
"ja","2005","66 und älter","maennlich","","","",""
"ja","2005","66 und älter","weiblich","","","",""
"nein","2005","16-34 Jahre alt","maennlich","1230","0.837512334392401","0.818589879931875","0.856434788852927"
"nein","2005","16-34 Jahre alt","weiblich","1020","0.728063963612443","0.704450534721363","0.751677392503522"
"nein","2005","35-65 Jahre alt","maennlich","3268","0.777507202412453","0.764996886263809","0.790017518561098"
"nein","2005","35-65 Jahre alt","weiblich","2421","0.696641987340694","0.681809381146408","0.71147459353498"
"nein","2005","66 und älter","maennlich","74","0.976307353668869","0.942114026562187","1.01050068077555"
"nein","2005","66 und älter","weiblich","31","0.902068210937784","0.802162534199251","1.00197388767632"
"ja","2006","16-34 Jahre alt","maennlich","227","0.172400680772588","0.152600276573377","0.192201084971799"
"ja","2006","16-34 Jahre alt","weiblich","329","0.265217580074826","0.241257413782724","0.289177746366929"
"ja","2006","35-65 Jahre alt","maennlich","1020","0.218100493294176","0.205911107151534","0.230289879436818"
"ja","2006","35-65 Jahre alt","weiblich","1360","0.309204198574879","0.294736395348639","0.32367200180112"
"ja","2006","66 und älter","maennlich","","","",""
"ja","2006","66 und älter","weiblich","","","",""
"nein","2006","16-34 Jahre alt","maennlich","1171","0.827599319227412","0.807798915028201","0.847399723426623"
"nein","2006","16-34 Jahre alt","weiblich","975","0.734782419925174","0.710822253633071","0.758742586217276"
"nein","2006","35-65 Jahre alt","maennlich","3389","0.781899506705824","0.769710120563182","0.794088892848466"
"nein","2006","35-65 Jahre alt","weiblich","2560","0.690795801425121","0.67632799819888","0.705263604651361"
"nein","2006","66 und älter","maennlich","85","0.933163689190199","0.881568170001004","0.984759208379394"
"nein","2006","66 und älter","weiblich","44","0.914443688827392","0.835315362214944","0.993572015439841"
"ja","2007","16-34 Jahre alt","maennlich","252","0.160165805847352","0.141865986346079","0.178465625348624"
"ja","2007","16-34 Jahre alt","weiblich","338","0.227590531745674","0.206061762403963","0.249119301087385"
"ja","2007","35-65 Jahre alt","maennlich","997","0.215732419227654","0.203564798354204","0.227900040101104"
"ja","2007","35-65 Jahre alt","weiblich","1287","0.299218865902926","0.284918709492157","0.313519022313694"
"ja","2007","66 und älter","maennlich","","","",""
"ja","2007","66 und älter","weiblich","","","",""
"nein","2007","16-34 Jahre alt","maennlich","1291","0.839834194152648","0.821534374651376","0.858134013653921"
"nein","2007","16-34 Jahre alt","weiblich","1119","0.772409468254326","0.750880698912615","0.793938237596037"
"nein","2007","35-65 Jahre alt","maennlich","3393","0.784267580772346","0.772099959898896","0.796435201645796"
"nein","2007","35-65 Jahre alt","weiblich","2652","0.700781134097074","0.686480977686306","0.715081290507843"
"nein","2007","66 und älter","maennlich","110","0.864526050935265","0.803798591402868","0.925253510467663"
"nein","2007","66 und älter","weiblich","55","0.961604037265567","0.91215304459146","1.01105502993967"
"ja","2008","16-34 Jahre alt","maennlich","209","0.151079749692865","0.131854606139309","0.17030489324642"
"ja","2008","16-34 Jahre alt","weiblich","294","0.202356531268862","0.180190832166567","0.224522230371156"
"ja","2008","35-65 Jahre alt","maennlich","925","0.220807148189063","0.207999231277148","0.233615065100978"
"ja","2008","35-65 Jahre alt","weiblich","1192","0.296607335591793","0.281819624309142","0.311395046874444"
"ja","2008","66 und älter","maennlich","","","",""
"ja","2008","66 und älter","weiblich","","","",""
"nein","2008","16-34 Jahre alt","maennlich","1124","0.848920250307135","0.82969510675358","0.868145393860691"
"nein","2008","16-34 Jahre alt","weiblich","968","0.797643468731138","0.775477769628844","0.819809167833433"
"nein","2008","35-65 Jahre alt","maennlich","3104","0.779192851810937","0.766384934899022","0.792000768722852"
"nein","2008","35-65 Jahre alt","weiblich","2473","0.703392664408207","0.688604953125556","0.718180375690858"
"nein","2008","66 und älter","maennlich","97","0.90613517161748","0.850084688467445","0.962185654767515"
"nein","2008","66 und älter","weiblich","52","0.98243233140985","0.947712697719635","1.01715196510007"
"ja","2009","16-34 Jahre alt","maennlich","194","0.133733137820674","0.115108830434068","0.15235744520728"
"ja","2009","16-34 Jahre alt","weiblich","331","0.23210672555091","0.209166180243344","0.255047270858476"
"ja","2009","35-65 Jahre alt","maennlich","853","0.210658906058032","0.197737853974635","0.22357995814143"
"ja","2009","35-65 Jahre alt","weiblich","1157","0.296726822739232","0.281785783080703","0.311667862397761"
"ja","2009","66 und älter","maennlich","","","",""
"ja","2009","66 und älter","weiblich","","","",""
"nein","2009","16-34 Jahre alt","maennlich","1089","0.866266862179326","0.84764255479272","0.884891169565933"
"nein","2009","16-34 Jahre alt","weiblich","970","0.76789327444909","0.744952729141524","0.790833819756656"
"nein","2009","35-65 Jahre alt","maennlich","2973","0.789341093941968","0.77642004185857","0.802262146025365"
"nein","2009","35-65 Jahre alt","weiblich","2434","0.703273177260768","0.688332137602238","0.718214216919297"
"nein","2009","66 und älter","maennlich","130","0.881511109913376","0.829266422579418","0.933755797247334"
"nein","2009","66 und älter","weiblich","76","0.974436635170988","0.939410953163941","1.00946231717803"
"ja","2010","16-34 Jahre alt","maennlich","274","0.15080085457605","0.134524812095212","0.167076897056887"
"ja","2010","16-34 Jahre alt","weiblich","396","0.230089688110778","0.209927437429191","0.250251938792364"
"ja","2010","35-65 Jahre alt","maennlich","1085","0.217671900714152","0.20635523998201","0.228988561446295"
"ja","2010","35-65 Jahre alt","weiblich","1429","0.299046649997841","0.285916877953268","0.312176422042414"
"ja","2010","66 und älter","maennlich","","","",""
"ja","2010","66 und älter","weiblich","","","",""
"nein","2010","16-34 Jahre alt","maennlich","1583","0.84919914542395","0.832923102943113","0.865475187904788"
"nein","2010","16-34 Jahre alt","weiblich","1278","0.769910311889222","0.749748061207636","0.790072562570809"
"nein","2010","35-65 Jahre alt","maennlich","4023","0.782328099285848","0.771011438553705","0.79364476001799"
"nein","2010","35-65 Jahre alt","weiblich","3242","0.700953350002159","0.687823577957586","0.714083122046732"
"nein","2010","66 und älter","maennlich","113","0.877399358163035","0.820357815982574","0.934440900343496"
"nein","2010","66 und älter","weiblich","56","0.937412672713966","0.87612387824719","0.998701467180741"
"ja","2011","16-34 Jahre alt","maennlich","283","0.151403374939346","0.135411924196168","0.167394825682524"
"ja","2011","16-34 Jahre alt","weiblich","486","0.245340810814402","0.226581137780903","0.264100483847901"
