"pgoeffd","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"ja","1987","(Fach-)Abitur","weiblich","52","0.379599339508528","0.303689667554279","0.455509011462777"
"ja","1987","(noch) kein Abschluss","maennlich","","","",""
"ja","1987","(noch) kein Abschluss","weiblich","","","",""
"ja","1987","AkademikerInnen","maennlich","170","0.427265777717969","0.379028473381119","0.475503082054819"
"ja","1987","AkademikerInnen","weiblich","97","0.641324193667751","0.564571731713407","0.718076655622096"
"ja","1987","Hauptschulabschluss","maennlich","331","0.18203751741724","0.16585044284801","0.19822459198647"
"ja","1987","Hauptschulabschluss","weiblich","226","0.221896133169403","0.197828188658766","0.245964077680039"
"ja","1987","Realschulabschluss","maennlich","165","0.321305361609014","0.281322060918116","0.361288662299913"
"ja","1987","Realschulabschluss","weiblich","170","0.305277319745203","0.26661366993877","0.343940969551637"
"nein","1987","(Fach-)Abitur","maennlich","178","0.695105703346277","0.635994444710276","0.754216961982278"
"nein","1987","(Fach-)Abitur","weiblich","105","0.620400660491472","0.544490988537223","0.696310332445721"
"nein","1987","(noch) kein Abschluss","maennlich","238","0.917989977158121","0.8843790459847","0.951600908331542"
"nein","1987","(noch) kein Abschluss","weiblich","154","0.844780160537981","0.791433538359981","0.898126782715982"
"nein","1987","AkademikerInnen","maennlich","234","0.572734222282031","0.524496917945181","0.620971526618881"
"nein","1987","AkademikerInnen","weiblich","53","0.358675806332249","0.281923344377904","0.435428268286593"
"nein","1987","Hauptschulabschluss","maennlich","1852","0.81796248258276","0.80177540801353","0.83414955715199"
"nein","1987","Hauptschulabschluss","weiblich","919","0.778103866830597","0.754035922319961","0.802171811341234"
"nein","1987","Realschulabschluss","maennlich","359","0.678694638390986","0.638711337700087","0.718677939081884"
"nein","1987","Realschulabschluss","weiblich","375","0.694722680254797","0.656059030448364","0.73338633006123"
"ja","1988","(Fach-)Abitur","maennlich","53","0.290342971160316","0.230899522894769","0.349786419425863"
"ja","1988","(Fach-)Abitur","weiblich","50","0.361808145011519","0.286403067598135","0.437213222424904"
"ja","1988","(noch) kein Abschluss","maennlich","","","",""
"ja","1988","(noch) kein Abschluss","weiblich","","","",""
"ja","1988","AkademikerInnen","maennlich","159","0.416478729336931","0.367363365311937","0.465594093361925"
"ja","1988","AkademikerInnen","weiblich","88","0.593556313481956","0.514954309831971","0.672158317131941"
"ja","1988","Hauptschulabschluss","maennlich","303","0.181081355932325","0.164575869692533","0.197586842172117"
"ja","1988","Hauptschulabschluss","weiblich","225","0.22221865217057","0.19818016717055","0.246257137170591"
"ja","1988","Realschulabschluss","maennlich","150","0.302664240536467","0.263328804200497","0.341999676872437"
"ja","1988","Realschulabschluss","weiblich","170","0.301249477449449","0.262871141272543","0.339627813626355"
"nein","1988","(Fach-)Abitur","maennlich","171","0.709657028839684","0.650213580574137","0.769100477105231"
"nein","1988","(Fach-)Abitur","weiblich","106","0.638191854988481","0.562786777575096","0.713596932401865"
"nein","1988","(noch) kein Abschluss","maennlich","220","0.935822840127333","0.904622380980387","0.967023299274279"
"nein","1988","(noch) kein Abschluss","weiblich","141","0.886376665691759","0.83765779520936","0.935095536174157"
"nein","1988","AkademikerInnen","maennlich","228","0.583521270663069","0.534405906638075","0.632636634688063"
"nein","1988","AkademikerInnen","weiblich","62","0.406443686518044","0.327841682868059","0.485045690168029"
"nein","1988","Hauptschulabschluss","maennlich","1788","0.818918644067675","0.802413157827883","0.835424130307467"
"nein","1988","Hauptschulabschluss","weiblich","924","0.77778134782943","0.753742862829409","0.80181983282945"
"nein","1988","Realschulabschluss","maennlich","374","0.697335759463533","0.658000323127563","0.736671195799503"
"nein","1988","Realschulabschluss","weiblich","379","0.698750522550551","0.660372186373645","0.737128858727457"
"ja","1989","(Fach-)Abitur","maennlich","53","0.242315065044608","0.189411814831109","0.295218315258107"
"ja","1989","(Fach-)Abitur","weiblich","49","0.336785319297251","0.266155595304828","0.407415043289674"
"ja","1989","(noch) kein Abschluss","maennlich","","","",""
"ja","1989","(noch) kein Abschluss","weiblich","","","",""
"ja","1989","AkademikerInnen","maennlich","152","0.393844149460043","0.345660033753144","0.442028265166942"
"ja","1989","AkademikerInnen","weiblich","91","0.595209578038834","0.518429537988879","0.67198961808879"
"ja","1989","Hauptschulabschluss","maennlich","299","0.179225633866227","0.162622765861891","0.195828501870563"
"ja","1989","Hauptschulabschluss","weiblich","228","0.213967236466229","0.190802422825667","0.237132050106791"
"ja","1989","Realschulabschluss","maennlich","147","0.294659149563838","0.255625250782294","0.333693048345381"
"ja","1989","Realschulabschluss","weiblich","178","0.303914031891584","0.266417509803921","0.341410553979247"
"nein","1989","(Fach-)Abitur","maennlich","199","0.757684934955392","0.704781684741893","0.810588185168891"
"nein","1989","(Fach-)Abitur","weiblich","123","0.663214680702749","0.592584956710326","0.733844404695172"
"nein","1989","(noch) kein Abschluss","maennlich","217","0.929933515969589","0.897227979667859","0.962639052271319"
"nein","1989","(noch) kein Abschluss","weiblich","139","0.824095327311644","0.766349943892814","0.881840710730474"
"nein","1989","AkademikerInnen","maennlich","243","0.606155850539957","0.557971734833058","0.654339966246856"
"nein","1989","AkademikerInnen","weiblich","66","0.404790421961166","0.32801038191121","0.481570462011121"
"nein","1989","Hauptschulabschluss","maennlich","1751","0.820774366133773","0.804171498129437","0.837377234138109"
"nein","1989","Hauptschulabschluss","weiblich","976","0.786032763533771","0.762867949893208","0.809197577174333"
"nein","1989","Realschulabschluss","maennlich","377","0.705340850436162","0.666306951654619","0.744374749217706"
"nein","1989","Realschulabschluss","weiblich","400","0.696085968108416","0.658589446020753","0.733582490196079"
"ja","1990","(Fach-)Abitur","maennlich","68","0.253973239053495","0.203348814094113","0.304597664012877"
"ja","1990","(Fach-)Abitur","weiblich","63","0.340418220553996","0.275073105056621","0.405763336051371"
"ja","1990","(noch) kein Abschluss","maennlich","","","",""
"ja","1990","(noch) kein Abschluss","weiblich","","","",""
"ja","1990","AkademikerInnen","maennlich","293","0.383440257216743","0.349491692460602","0.417388821972884"
"ja","1990","AkademikerInnen","weiblich","359","0.601258936804941","0.561682591963015","0.640835281646867"
"ja","1990","Hauptschulabschluss","maennlich","393","0.180072662700015","0.165049428997733","0.195095896402296"
"ja","1990","Hauptschulabschluss","weiblich","392","0.246193477214157","0.225525968024593","0.266860986403721"
"ja","1990","Realschulabschluss","maennlich","304","0.265475343598014","0.240975907774771","0.289974779421257"
"ja","1990","Realschulabschluss","weiblich","402","0.330134101546508","0.303176579822991","0.357091623270026"
"nein","1990","(Fach-)Abitur","maennlich","216","0.746026760946505","0.695402335987123","0.796651185905887"
"nein","1990","(Fach-)Abitur","weiblich","139","0.659581779446004","0.594236663948629","0.724926894943379"
"nein","1990","(noch) kein Abschluss","maennlich","208","0.927657268960987","0.893732624266811","0.961581913655163"
"nein","1990","(noch) kein Abschluss","weiblich","134","0.832973599784151","0.774996336948194","0.890950862620108"
"nein","1990","AkademikerInnen","maennlich","495","0.616559742783257","0.582611178027116","0.650508307539398"
"nein","1990","AkademikerInnen","weiblich","229","0.398741063195059","0.359164718353133","0.438317408036985"
"nein","1990","Hauptschulabschluss","maennlich","2120","0.819927337299985","0.804904103597704","0.834950571002267"
"nein","1990","Hauptschulabschluss","weiblich","1277","0.753806522785843","0.733139013596279","0.774474031975407"
"nein","1990","Realschulabschluss","maennlich","944","0.734524656401986","0.710025220578743","0.759024092225229"
"nein","1990","Realschulabschluss","weiblich","767","0.669865898453492","0.642908376729974","0.696823420177009"
"ja","1991","(Fach-)Abitur","maennlich","67","0.240997819628182","0.193233807359819","0.288761831896544"
"ja","1991","(Fach-)Abitur","weiblich","72","0.34391584357672","0.281289389721244","0.406542297432196"
"ja","1991","(noch) kein Abschluss","maennlich","","","",""
"ja","1991","(noch) kein Abschluss","weiblich","31","0.237060645901413","0.173688300615844","0.300432991186982"
"ja","1991","AkademikerInnen","maennlich","265","0.367500951803687","0.333201563464944","0.40180034014243"
"ja","1991","AkademikerInnen","weiblich","337","0.58795231015918","0.547331055672249","0.62857356464611"
"ja","1991","Hauptschulabschluss","maennlich","371","0.180322480484226","0.164982815364975","0.195662145603478"
"ja","1991","Hauptschulabschluss","weiblich","347","0.242249596009473","0.220995567513642","0.263503624505304"
"ja","1991","Realschulabschluss","maennlich","272","0.25439993868815","0.229665407745548","0.279134469630751"
"ja","1991","Realschulabschluss","weiblich","386","0.3210807739783","0.293614306595824","0.348547241360776"
"nein","1991","(Fach-)Abitur","maennlich","241","0.759002180371818","0.711238168103456","0.80676619264018"
"nein","1991","(Fach-)Abitur","weiblich","149","0.65608415642328","0.593457702567804","0.718710610278756"
"nein","1991","(noch) kein Abschluss","maennlich","215","0.916310318762177","0.880904763859455","0.951715873664899"
"nein","1991","(noch) kein Abschluss","weiblich","142","0.762939354098587","0.699567008813018","0.826311699384156"
"nein","1991","AkademikerInnen","maennlich","494","0.632499048196313","0.59819965985757","0.666798436535056"
"nein","1991","AkademikerInnen","weiblich","227","0.41204768984082","0.37142643535389","0.452668944327751"
"nein","1991","Hauptschulabschluss","maennlich","2042","0.819677519515774","0.804337854396523","0.835017184635025"
"nein","1991","Hauptschulabschluss","weiblich","1214","0.757750403990527","0.736496375494696","0.779004432486358"
"nein","1991","Realschulabschluss","maennlich","919","0.74560006131185","0.720865530369249","0.770334592254452"
"nein","1991","Realschulabschluss","weiblich","724","0.6789192260217","0.651452758639224","0.706385693404176"
"ja","1992","(Fach-)Abitur","maennlich","68","0.257999310454506","0.208488630504014","0.307509990404999"
"ja","1992","(Fach-)Abitur","weiblich","83","0.453104553559577","0.385777468702068","0.520431638417085"
"ja","1992","(noch) kein Abschluss","maennlich","","","",""
"ja","1992","(noch) kein Abschluss","weiblich","32","0.298819306945969","0.226050442340163","0.371588171551776"
"ja","1992","AkademikerInnen","maennlich","257","0.366700284457792","0.331426765892805","0.401973803022779"
"ja","1992","AkademikerInnen","weiblich","326","0.625639011470887","0.584359140320614","0.666918882621161"
"ja","1992","Hauptschulabschluss","maennlich","349","0.177451726238951","0.161580652007833","0.193322800470068"
"ja","1992","Hauptschulabschluss","weiblich","327","0.247378550567469","0.224596500696025","0.270160600438913"
"ja","1992","Realschulabschluss","maennlich","278","0.272449318242337","0.246328277145134","0.29857035933954"
"ja","1992","Realschulabschluss","weiblich","389","0.347615091731555","0.318658890791298","0.376571292671812"
"nein","1992","(Fach-)Abitur","maennlich","232","0.742000689545494","0.692490009595001","0.791511369495986"
"nein","1992","(Fach-)Abitur","weiblich","127","0.546895446440423","0.479568361582915","0.614222531297931"
"nein","1992","(noch) kein Abschluss","maennlich","188","0.908516869008114","0.869148131442839","0.947885606573389"
"nein","1992","(noch) kein Abschluss","weiblich","120","0.701180693054031","0.628411828448224","0.773949557659837"
"nein","1992","AkademikerInnen","maennlich","460","0.633299715542208","0.598026196977221","0.668573234107195"
"nein","1992","AkademikerInnen","weiblich","202","0.374360988529113","0.333081117378839","0.415640859679386"
"nein","1992","Hauptschulabschluss","maennlich","1877","0.822548273761049","0.806677199529932","0.838419347992167"
"nein","1992","Hauptschulabschluss","weiblich","1051","0.752621449432531","0.729839399561087","0.775403499303975"
"nein","1992","Realschulabschluss","maennlich","838","0.727550681757663","0.70142964066046","0.753671722854866"
"nein","1992","Realschulabschluss","weiblich","650","0.652384908268445","0.623428707328188","0.681341109208702"
"ja","1993","(Fach-)Abitur","maennlich","78","0.267825264342314","0.217631977304442","0.318018551380187"
"ja","1993","(Fach-)Abitur","weiblich","84","0.399490508486929","0.337001265966575","0.461979751007283"
"ja","1993","(noch) kein Abschluss","maennlich","","","",""
"ja","1993","(noch) kein Abschluss","weiblich","36","0.287079836471966","0.213947202106288","0.360212470837645"
"ja","1993","AkademikerInnen","maennlich","255","0.371712967646678","0.336040230258745","0.407385705034611"
"ja","1993","AkademikerInnen","weiblich","317","0.594913215484726","0.553040418111141","0.636786012858311"
"ja","1993","Hauptschulabschluss","maennlich","320","0.169513647825856","0.153526947130756","0.185500348520956"
"ja","1993","Hauptschulabschluss","weiblich","284","0.229813853975743","0.207066213139292","0.252561494812194"
"ja","1993","Realschulabschluss","maennlich","259","0.245931545629783","0.220529069004239","0.271334022255326"
"ja","1993","Realschulabschluss","weiblich","382","0.338925455102254","0.310389795964512","0.367461114239996"
"nein","1993","(Fach-)Abitur","maennlich","221","0.732174735657686","0.681981448619813","0.782368022695558"
"nein","1993","(Fach-)Abitur","weiblich","152","0.600509491513071","0.538020248992716","0.662998734033425"
"nein","1993","(noch) kein Abschluss","maennlich","186","0.849875952978517","0.800495739324951","0.899256166632082"
"nein","1993","(noch) kein Abschluss","weiblich","111","0.712920163528034","0.639787529162355","0.786052797893712"
"nein","1993","AkademikerInnen","maennlich","450","0.628287032353322","0.592614294965389","0.663959769741255"
"nein","1993","AkademikerInnen","weiblich","211","0.405086784515274","0.363213987141689","0.446959581888859"
"nein","1993","Hauptschulabschluss","maennlich","1796","0.830486352174144","0.814499651479044","0.846473052869244"
"nein","1993","Hauptschulabschluss","weiblich","1030","0.770186146024257","0.747438505187806","0.792933786860708"
"nein","1993","Realschulabschluss","maennlich","845","0.754068454370217","0.728665977744674","0.779470930995761"
"nein","1993","Realschulabschluss","weiblich","675","0.661074544897746","0.632538885760004","0.689610204035488"
"ja","1994","(Fach-)Abitur","maennlich","73","0.285030995036264","0.232894539928613","0.337167450143915"
"ja","1994","(Fach-)Abitur","weiblich","83","0.376321228891831","0.315156731729268","0.437485726054395"
"ja","1994","(noch) kein Abschluss","maennlich","","","",""
"ja","1994","(noch) kein Abschluss","weiblich","33","0.257171087493522","0.183982514811937","0.330359660175108"
"ja","1994","AkademikerInnen","maennlich","252","0.365666408084235","0.330064619515296","0.401268196653175"
"ja","1994","AkademikerInnen","weiblich","314","0.587366723471152","0.545611168912412","0.629122278029891"
"ja","1994","Hauptschulabschluss","maennlich","291","0.171171080699124","0.154283579542084","0.188058581856164"
"ja","1994","Hauptschulabschluss","weiblich","252","0.229444734359585","0.205132267839656","0.253757200879515"
"ja","1994","Realschulabschluss","maennlich","246","0.249517994696972","0.223589501463812","0.275446487930132"
"ja","1994","Realschulabschluss","weiblich","362","0.350833625328976","0.321255087275679","0.380412163382273"
"nein","1994","(Fach-)Abitur","maennlich","215","0.714969004963736","0.662832549856085","0.767105460071387"
"nein","1994","(Fach-)Abitur","weiblich","158","0.623678771108169","0.562514273945605","0.684843268270732"
"nein","1994","(noch) kein Abschluss","maennlich","160","0.883456480605609","0.83536294774882","0.931550013462399"
"nein","1994","(noch) kein Abschluss","weiblich","104","0.742828912506478","0.669640339824892","0.816017485188063"
"nein","1994","AkademikerInnen","maennlich","451","0.634333591915765","0.598731803346825","0.669935380484704"
"nein","1994","AkademikerInnen","weiblich","220","0.412633276528848","0.370877721970109","0.454388831087588"
"nein","1994","Hauptschulabschluss","maennlich","1620","0.828828919300876","0.811941418143836","0.845716420457916"
"nein","1994","Hauptschulabschluss","weiblich","897","0.770555265640415","0.746242799120485","0.794867732160344"
"nein","1994","Realschulabschluss","maennlich","824","0.750482005303028","0.724553512069868","0.776410498536188"
"nein","1994","Realschulabschluss","weiblich","638","0.649166374671024","0.619587836617727","0.67874491272432"
"ja","1995","(Fach-)Abitur","maennlich","81","0.262981850234336","0.216859009429099","0.309104691039573"
"ja","1995","(Fach-)Abitur","weiblich","96","0.384310603488186","0.327130134409838","0.441491072566534"
"ja","1995","(noch) kein Abschluss","maennlich","","","",""
"ja","1995","(noch) kein Abschluss","weiblich","35","0.293088026101075","0.213923988297291","0.372252063904859"
"ja","1995","AkademikerInnen","maennlich","241","0.333446792508593","0.299907191916568","0.366986393100619"
"ja","1995","AkademikerInnen","weiblich","329","0.555478254232069","0.515245541194054","0.595710967270083"
"ja","1995","Hauptschulabschluss","maennlich","287","0.169351558347305","0.152793553520489","0.185909563174122"
"ja","1995","Hauptschulabschluss","weiblich","263","0.238866432811602","0.214599563783702","0.263133301839502"
"ja","1995","Realschulabschluss","maennlich","233","0.232025399249263","0.207467492101118","0.256583306397407"
"ja","1995","Realschulabschluss","weiblich","391","0.349037208905763","0.320830090386001","0.377244327425525"
"nein","1995","(Fach-)Abitur","maennlich","269","0.737018149765664","0.690895308960427","0.783140990570901"
"nein","1995","(Fach-)Abitur","weiblich","182","0.615689396511814","0.558508927433466","0.672869865590162"
"nein","1995","(noch) kein Abschluss","maennlich","147","0.91528217618411","0.871724654342474","0.958839698025746"
"nein","1995","(noch) kein Abschluss","weiblich","92","0.706911973898926","0.627747936095142","0.78607601170271"
"nein","1995","AkademikerInnen","maennlich","518","0.666553207491407","0.633013606899381","0.700092808083432"
"nein","1995","AkademikerInnen","weiblich","257","0.444521745767931","0.404289032729917","0.484754458805946"
"nein","1995","Hauptschulabschluss","maennlich","1684","0.830648441652695","0.814090436825878","0.847206446479511"
"nein","1995","Hauptschulabschluss","weiblich","923","0.761133567188398","0.736866698160498","0.785400436216298"
"nein","1995","Realschulabschluss","maennlich","902","0.767974600750737","0.743416693602593","0.792532507898882"
"nein","1995","Realschulabschluss","weiblich","706","0.650962791094237","0.622755672574475","0.679169909613999"
"ja","1996","(Fach-)Abitur","maennlich","79","0.271243233430783","0.22363342389659","0.318853042964977"
"ja","1996","(Fach-)Abitur","weiblich","97","0.343638178866375","0.287810695205717","0.399465662527033"
"ja","1996","(noch) kein Abschluss","maennlich","","","",""
"ja","1996","(noch) kein Abschluss","weiblich","33","0.343658698889863","0.256092316765311","0.431225081014415"
"ja","1996","AkademikerInnen","maennlich","231","0.3269937805604","0.293285165602615","0.360702395518184"
"ja","1996","AkademikerInnen","weiblich","320","0.57463428544184","0.533831900648181","0.615436670235499"
"ja","1996","Hauptschulabschluss","maennlich","259","0.162246183453605","0.145382315036336","0.179110051870873"
"ja","1996","Hauptschulabschluss","weiblich","256","0.247672452674378","0.222324211518804","0.273020693829951"
"ja","1996","Realschulabschluss","maennlich","225","0.240002570178443","0.214625139424264","0.265380000932622"
"ja","1996","Realschulabschluss","weiblich","364","0.346626191132866","0.31782755669157","0.375424825574162"
"nein","1996","(Fach-)Abitur","maennlich","256","0.728756766569217","0.681146957035023","0.776366576103411"
"nein","1996","(Fach-)Abitur","weiblich","181","0.656361821133625","0.600534337472967","0.712189304794283"
"nein","1996","(noch) kein Abschluss","maennlich","130","0.881991506847199","0.828928390410834","0.935054623283564"
"nein","1996","(noch) kein Abschluss","weiblich","80","0.656341301110137","0.568774918985585","0.743907683234689"
"nein","1996","AkademikerInnen","maennlich","513","0.6730062194396","0.639297604481816","0.706714834397384"
"nein","1996","AkademikerInnen","weiblich","244","0.42536571455816","0.384563329764501","0.466168099351819"
"nein","1996","Hauptschulabschluss","maennlich","1577","0.837753816546395","0.820889948129127","0.854617684963664"
"nein","1996","Hauptschulabschluss","weiblich","858","0.752327547325622","0.726979306170048","0.777675788481196"
"nein","1996","Realschulabschluss","maennlich","863","0.759997429821557","0.734619999067378","0.785374860575736"
"nein","1996","Realschulabschluss","weiblich","685","0.653373808867134","0.624575174425838","0.68217244330843"
"ja","1997","(Fach-)Abitur","maennlich","81","0.269201215492408","0.22184570125696","0.316556729727856"
"ja","1997","(Fach-)Abitur","weiblich","113","0.375644841279117","0.320097761514543","0.431191921043692"
"ja","1997","(noch) kein Abschluss","maennlich","","","",""
"ja","1997","(noch) kein Abschluss","weiblich","30","0.233387253027005","0.153979770742447","0.312794735311562"
"ja","1997","AkademikerInnen","maennlich","248","0.329776703844769","0.296505374359584","0.363048033329954"
"ja","1997","AkademikerInnen","weiblich","323","0.549790055011548","0.509195651304711","0.590384458718385"
"ja","1997","Hauptschulabschluss","maennlich","233","0.155410348750247","0.138489144862964","0.172331552637531"
"ja","1997","Hauptschulabschluss","weiblich","232","0.231106305729697","0.205729660646784","0.256482950812611"
"ja","1997","Realschulabschluss","maennlich","230","0.239770264420157","0.214366193918853","0.265174334921461"
"ja","1997","Realschulabschluss","weiblich","349","0.331701465297585","0.303304293988414","0.360098636606756"
"nein","1997","(Fach-)Abitur","maennlich","256","0.730798784507592","0.683443270272144","0.77815429874304"
"nein","1997","(Fach-)Abitur","weiblich","179","0.624355158720883","0.568808078956308","0.679902238485457"
"nein","1997","(noch) kein Abschluss","maennlich","112","0.843291844906175","0.779817596434617","0.906766093377733"
"nein","1997","(noch) kein Abschluss","weiblich","79","0.766612746972995","0.687205264688437","0.846020229257553"
"nein","1997","AkademikerInnen","maennlich","519","0.670223296155231","0.636951966670046","0.703494625640416"
"nein","1997","AkademikerInnen","weiblich","254","0.450209944988452","0.409615541281615","0.490804348695289"
"nein","1997","Hauptschulabschluss","maennlich","1528","0.844589651249752","0.827668447362469","0.861510855137036"
"nein","1997","Hauptschulabschluss","weiblich","828","0.768893694270303","0.74351704918739","0.794270339353216"
"nein","1997","Realschulabschluss","maennlich","855","0.760229735579843","0.734825665078539","0.785633806081147"
"nein","1997","Realschulabschluss","weiblich","707","0.668298534702415","0.639901363393244","0.696695706011586"
"ja","1998","(Fach-)Abitur","maennlich","86","0.247873813296114","0.204055631386147","0.291691995206082"
"ja","1998","(Fach-)Abitur","weiblich","119","0.350088049465127","0.298855982407192","0.401320116523061"
"ja","1998","(noch) kein Abschluss","maennlich","","","",""
"ja","1998","(noch) kein Abschluss","weiblich","","","",""
"ja","1998","AkademikerInnen","maennlich","265","0.328918010971678","0.296974753771968","0.360861268171387"
"ja","1998","AkademikerInnen","weiblich","357","0.57169871560446","0.533241500640326","0.610155930568594"
"ja","1998","Hauptschulabschluss","maennlich","238","0.154920338299176","0.138356159805098","0.171484516793254"
"ja","1998","Hauptschulabschluss","weiblich","256","0.246546007836624","0.221371774560225","0.271720241113024"
"ja","1998","Realschulabschluss","maennlich","244","0.219457109682851","0.19625188906363","0.242662330302072"
"ja","1998","Realschulabschluss","weiblich","388","0.344911688794547","0.317342821650678","0.372480555938416"
