year,age_gr,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,male,,,,,,,,,,,,
1984,0-16 y.,female,,,,,,,,,,,,
1984,17-29 y.,male,1719,7.50909,7.39888,7.61930,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,17-29 y.,female,1693,7.30165,7.18609,7.41722,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,30-45 y.,male,1929,7.14414,7.03260,7.25568,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,30-45 y.,female,1962,6.90170,6.78613,7.01726,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,46-65 y.,male,1765,7.51048,7.39436,7.62659,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,46-65 y.,female,1771,7.41347,7.29444,7.53249,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,66 and older,male,500,8.48458,8.30945,8.65971,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,9.00000,10.00000
1984,66 and older,female,752,8.20492,8.04727,8.36257,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,9.00000,9.00000
1985,0-16 y.,male,,,,,,,,,,,,
1985,0-16 y.,female,,,,,,,,,,,,
1985,17-29 y.,male,1593,7.24133,7.13451,7.34816,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,17-29 y.,female,1513,7.26775,7.15076,7.38474,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,30-45 y.,male,1702,6.87429,6.75875,6.98984,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.02500
1985,30-45 y.,female,1763,6.77451,6.65698,6.89203,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,46-65 y.,male,1639,7.28899,7.17373,7.40426,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
