year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,385,7.70796,7.46659,7.94932,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,9.00000
1984,Hamburg,307,7.51134,7.24147,7.78121,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Lower Saxony,1230,7.58592,7.44554,7.72630,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Bremen,132,8.35275,7.93029,8.77520,7.05861,10.00000,10.00000,2.64654,10.00000,10.00000,9.00000,10.00000
1984,North Rhine-Westphalia,3238,7.43756,7.35293,7.52219,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Hesse,1238,7.53688,7.40616,7.66761,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,"Rhineland-Palatinate, Saarland",850,7.43151,7.27425,7.58877,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,Baden-Wuerttemberg,2239,7.38387,7.27914,7.48860,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Bavaria,2067,7.41530,7.30699,7.52361,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Berlin,405,7.46099,7.20611,7.71587,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,Schleswig-Holstein,351,7.69498,7.43487,7.95509,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1985,Hamburg,279,7.47507,7.19268,7.75746,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,Lower Saxony,1100,7.45613,7.31524,7.59702,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,Bremen,116,7.81621,7.31910,8.31332,6.48223,9.00000,10.00000,1.20557,10.00000,9.00000,8.00000,10.00000
1985,North Rhine-Westphalia,2942,7.34825,7.26370,7.43280,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Hesse,1112,7.45276,7.31624,7.58927,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,"Rhineland-Palatinate, Saarland",767,7.30252,7.14575,7.45929,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Baden-Wuerttemberg,2032,7.15279,7.04753,7.25806,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,Bavaria,1880,7.10891,6.99846,7.21937,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1985,Berlin,364,7.43489,7.20687,7.66290,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,Schleswig-Holstein,323,7.45564,7.20270,7.70858,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1986,Hamburg,255,7.18704,6.90770,7.46637,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1986,Lower Saxony,1104,7.39641,7.25568,7.53715,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Bremen,109,7.98632,7.47658,8.49605,6.00000,9.00000,10.00000,0.00000,10.00000,9.00000,8.00000,10.00000
1986,North Rhine-Westphalia,2845,7.17123,7.08350,7.25895,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Hesse,1044,7.21240,7.06391,7.36089,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1986,"Rhineland-Palatinate, Saarland",765,7.42077,7.26920,7.57234,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Baden-Wuerttemberg,1977,6.97469,6.86505,7.08432,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,Bavaria,1762,7.12089,7.01201,7.22978,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,Berlin,351,7.27183,7.04178,7.50189,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1987,Schleswig-Holstein,322,7.62528,7.37346,7.87711,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1987,Hamburg,226,7.50470,7.21999,7.78941,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Lower Saxony,1100,7.47490,7.33628,7.61352,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1987,Bremen,101,8.51070,8.11796,8.90344,8.00000,10.00000,10.00000,5.00000,10.00000,10.00000,9.00000,10.00000
1987,North Rhine-Westphalia,2810,7.22804,7.14218,7.31390,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Hesse,1050,7.36896,7.22666,7.51125,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1987,"Rhineland-Palatinate, Saarland",762,7.47762,7.32719,7.62805,6.24119,8.00000,9.00000,2.10298,10.00000,8.00000,8.00000,8.00000
1987,Baden-Wuerttemberg,1946,6.79712,6.68965,6.90459,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1987,Bavaria,1719,7.21605,7.10552,7.32657,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Berlin,361,7.17497,6.94622,7.40372,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
