year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,3412,7.40656,7.32670,7.48642,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1984,30-45 y.,West,3891,7.02380,6.94343,7.10417,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1984,46-65 y.,West,3536,7.45916,7.37597,7.54236,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,66 and older,West,1252,8.30573,8.18744,8.42402,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,9.00000,9.00000
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,3106,7.25438,7.17532,7.33344,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,30-45 y.,West,3465,6.82464,6.74224,6.90704,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,46-65 y.,West,3282,7.30979,7.22663,7.39295,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,66 and older,West,1090,8.16548,8.04219,8.28878,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,3044,7.05994,6.98016,7.13972,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,30-45 y.,West,3258,6.68129,6.59861,6.76396,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,46-65 y.,West,3215,7.16236,7.07753,7.24718,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1986,66 and older,West,1018,8.26800,8.14413,8.39188,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.97500,9.00000
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,2991,7.07407,6.99462,7.15352,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,30-45 y.,West,3153,6.64488,6.56162,6.72814,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,46-65 y.,West,3194,7.35165,7.26965,7.43366,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,66 and older,West,1059,8.20432,8.08284,8.32579,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,2855,6.85765,6.77352,6.94178,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,30-45 y.,West,2947,6.51589,6.43189,6.59989,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,46-65 y.,West,3100,7.15349,7.07117,7.23582,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1988,66 and older,West,1026,8.10322,7.97734,8.22911,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1989,0-16 y.,West,,,,,,,,,,,,
1989,17-29 y.,West,2813,6.82019,6.73738,6.90300,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,30-45 y.,West,2833,6.42167,6.33293,6.51041,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,46-65 y.,West,2956,7.05326,6.96882,7.13770,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.97500,8.00000
1989,66 and older,West,1001,8.17727,8.06006,8.29448,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
1990,0-16 y.,West,,,,,,,,,,,,
1990,0-16 y.,East,,,,,,,,,,,,
1990,17-29 y.,West,,,,,,,,,,,,
1990,17-29 y.,East,,,,,,,,,,,,
1990,30-45 y.,West,,,,,,,,,,,,
1990,30-45 y.,East,,,,,,,,,,,,
1990,46-65 y.,West,,,,,,,,,,,,
1990,46-65 y.,East,,,,,,,,,,,,
1990,66 and older,West,,,,,,,,,,,,
1990,66 and older,East,,,,,,,,,,,,
1991,0-16 y.,West,,,,,,,,,,,,
1991,0-16 y.,East,,,,,,,,,,,,
1991,17-29 y.,West,2703,6.73964,6.65328,6.82601,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,17-29 y.,East,979,6.10697,5.94681,6.26714,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
1991,30-45 y.,West,2820,6.20478,6.11565,6.29392,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1991,30-45 y.,East,1483,5.60938,5.48057,5.73819,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
1991,46-65 y.,West,2845,6.91759,6.82890,7.00627,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1991,46-65 y.,East,1268,6.61000,6.47557,6.74443,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,66 and older,West,1041,8.40238,8.28874,8.51602,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,9.00000,9.00000
1991,66 and older,East,386,7.83554,7.62963,8.04145,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1992,0-16 y.,West,,,,,,,,,,,,
1992,0-16 y.,East,,,,,,,,,,,,
1992,17-29 y.,West,2645,6.83340,6.75195,6.91484,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,17-29 y.,East,906,6.12473,5.97182,6.27765,5.00000,6.52530,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1992,30-45 y.,West,2817,6.33452,6.25043,6.41862,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,30-45 y.,East,1428,5.42365,5.30423,5.54306,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1992,46-65 y.,West,2781,7.03231,6.94583,7.11880,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1992,46-65 y.,East,1230,6.61658,6.48282,6.75034,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,66 and older,West,1043,8.45490,8.34903,8.56076,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,9.00000,9.00000
1992,66 and older,East,387,7.76719,7.54604,7.98835,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1993,0-16 y.,West,,,,,,,,,,,,
1993,0-16 y.,East,,,,,,,,,,,,
1993,17-29 y.,West,2601,6.94265,6.85775,7.02755,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1993,17-29 y.,East,865,6.19263,6.03393,6.35133,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,30-45 y.,West,2804,6.31221,6.22743,6.39699,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,30-45 y.,East,1379,5.39733,5.26922,5.52544,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1993,46-65 y.,West,2745,6.84279,6.75433,6.93125,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,46-65 y.,East,1188,6.49738,6.35887,6.63589,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,66 and older,West,1060,8.15801,8.03560,8.28041,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1993,66 and older,East,385,7.47881,7.24342,7.71420,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1994,0-16 y.,West,,,,,,,,,,,,
1994,0-16 y.,East,,,,,,,,,,,,
1994,17-29 y.,West,2486,6.90573,6.81585,6.99561,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1994,17-29 y.,East,840,6.08399,5.92860,6.23937,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,30-45 y.,West,2789,6.17389,6.08737,6.26041,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,30-45 y.,East,1338,5.28472,5.15742,5.41202,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
1994,46-65 y.,West,2679,6.87578,6.78736,6.96421,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1994,46-65 y.,East,1182,6.38176,6.24425,6.51927,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,66 and older,West,1075,8.20055,8.08293,8.31817,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
1994,66 and older,East,395,7.65909,7.42925,7.88893,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1995,0-16 y.,West,,,,,,,,,,,,
1995,0-16 y.,East,,,,,,,,,,,,
1995,17-29 y.,West,,,,,,,,,,,,
1995,17-29 y.,East,,,,,,,,,,,,
1995,30-45 y.,West,,,,,,,,,,,,
1995,30-45 y.,East,,,,,,,,,,,,
1995,46-65 y.,West,,,,,,,,,,,,
1995,46-65 y.,East,,,,,,,,,,,,
