year,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Post-secondary Non-tertiary Level,Seldom,0.37504,100,251,0.31502,0.43505
1986,Post-secondary Non-tertiary Level,Never,0.35043,99,251,0.29129,0.40957
1986,First Stage of Tertiary Education,At least once per week,0.04713,31,574,0.02978,0.06448
1986,First Stage of Tertiary Education,At least once per month,0.15612,85,574,0.12640,0.18583
1986,First Stage of Tertiary Education,Seldom,0.35909,238,574,0.31981,0.39837
1986,First Stage of Tertiary Education,Never,0.42020,220,574,0.37978,0.46061
1986,Second Stage of Tertiary Education,At least once per week,0.08007,61,742,0.06053,0.09961
1986,Second Stage of Tertiary Education,At least once per month,0.16599,139,742,0.13920,0.19278
1986,Second Stage of Tertiary Education,Seldom,0.39630,311,742,0.36109,0.43152
1986,Second Stage of Tertiary Education,Never,0.35033,231,742,0.31598,0.38468
1988,Pre-primary Level,At least once per week,0.36710,59,152,0.29022,0.44399
1988,Pre-primary Level,At least once per month,0.38312,59,152,0.30558,0.46066
1988,Pre-primary Level,Seldom,0.19659,34,152,0.13320,0.25998
1988,Primary Level,At least once per month,0.09950,48,666,0.07675,0.12225
1988,Primary Level,Seldom,0.20874,113,666,0.17785,0.23962
1988,Primary Level,Never,0.62067,505,666,0.58379,0.65755
1988,Lower Secondary Level,At least once per week,0.07871,278,2696,0.06855,0.08888
1988,Lower Secondary Level,At least once per month,0.10580,349,2696,0.09419,0.11741
1988,Lower Secondary Level,Seldom,0.21057,637,2696,0.19518,0.22597
1988,Lower Secondary Level,Never,0.59337,1432,2696,0.57482,0.61191
1988,Upper Secondary Level,At least once per week,0.07699,384,4691,0.06936,0.08462
1988,Upper Secondary Level,At least once per month,0.14779,758,4691,0.13764,0.15795
1988,Upper Secondary Level,Seldom,0.34597,1652,4691,0.33235,0.35958
1988,Upper Secondary Level,Never,0.41740,1897,4691,0.40329,0.43152
1988,Post-secondary Non-tertiary Level,At least once per month,0.23967,59,243,0.18588,0.29345
1988,Post-secondary Non-tertiary Level,Seldom,0.33391,82,243,0.27449,0.39333
1988,Post-secondary Non-tertiary Level,Never,0.32035,102,243,0.26156,0.37914
1988,First Stage of Tertiary Education,At least once per month,0.14080,76,509,0.11055,0.17104
1988,First Stage of Tertiary Education,Seldom,0.40379,238,509,0.36112,0.44646
1988,First Stage of Tertiary Education,Never,0.39803,195,509,0.35546,0.44060
1988,Second Stage of Tertiary Education,At least once per week,0.06834,50,699,0.04962,0.08706
1988,Second Stage of Tertiary Education,At least once per month,0.19811,141,699,0.16855,0.22768
1988,Second Stage of Tertiary Education,Seldom,0.40854,295,699,0.37207,0.44501
1988,Second Stage of Tertiary Education,Never,0.32145,213,699,0.28680,0.35609
1990,Pre-primary Level,At least once per week,0.31563,60,178,0.24716,0.38410
1990,Pre-primary Level,At least once per month,0.46901,80,178,0.39549,0.54253
1990,Pre-primary Level,Seldom,0.15678,38,178,0.10321,0.21034
1990,Primary Level,At least once per month,0.10648,36,621,0.08220,0.13076
1990,Primary Level,Seldom,0.14439,79,621,0.11672,0.17205
1990,Primary Level,Never,0.67723,506,621,0.64043,0.71403
1990,Lower Secondary Level,At least once per week,0.06951,278,2958,0.06034,0.07868
1990,Lower Secondary Level,At least once per month,0.09804,359,2958,0.08732,0.10876
1990,Lower Secondary Level,Seldom,0.19279,598,2958,0.17857,0.20701
1990,Lower Secondary Level,Never,0.63405,1723,2958,0.61669,0.65141
1990,Upper Secondary Level,At least once per week,0.05302,434,7020,0.04778,0.05826
1990,Upper Secondary Level,At least once per month,0.13155,978,7020,0.12365,0.13946
1990,Upper Secondary Level,Seldom,0.36272,2751,7020,0.35148,0.37397
1990,Upper Secondary Level,Never,0.44726,2857,7020,0.43563,0.45889
1990,Post-secondary Non-tertiary Level,At least once per week,0.10592,38,372,0.07461,0.13724
1990,Post-secondary Non-tertiary Level,At least once per month,0.24303,82,372,0.19939,0.28668
1990,Post-secondary Non-tertiary Level,Seldom,0.40013,146,372,0.35028,0.44998
1990,Post-secondary Non-tertiary Level,Never,0.25092,106,372,0.20680,0.29503
1990,First Stage of Tertiary Education,At least once per month,0.12246,94,746,0.09892,0.14600
1990,First Stage of Tertiary Education,Seldom,0.41668,359,746,0.38128,0.45208
1990,First Stage of Tertiary Education,Never,0.43649,293,746,0.40088,0.47211
1990,Second Stage of Tertiary Education,At least once per week,0.03205,57,1679,0.02362,0.04047
1990,Second Stage of Tertiary Education,At least once per month,0.16779,270,1679,0.14991,0.18567
1990,Second Stage of Tertiary Education,Seldom,0.50862,956,1679,0.48470,0.53254
1990,Second Stage of Tertiary Education,Never,0.28539,396,1679,0.26378,0.30699
1992,Pre-primary Level,At least once per week,0.36227,64,175,0.29086,0.43369
1992,Pre-primary Level,At least once per month,0.33994,65,175,0.26955,0.41032
1992,Pre-primary Level,Seldom,0.22509,46,175,0.16304,0.28715
1992,Primary Level,At least once per month,0.08925,39,598,0.06638,0.11211
1992,Primary Level,Seldom,0.21648,126,598,0.18345,0.24952
1992,Primary Level,Never,0.64506,433,598,0.60668,0.68344
1992,Lower Secondary Level,At least once per week,0.07813,289,2746,0.06809,0.08817
1992,Lower Secondary Level,At least once per month,0.09931,341,2746,0.08812,0.11050
1992,Lower Secondary Level,Seldom,0.22748,683,2746,0.21180,0.24316
1992,Lower Secondary Level,Never,0.57663,1433,2746,0.55815,0.59512
1992,Upper Secondary Level,At least once per week,0.07383,520,6625,0.06753,0.08013
1992,Upper Secondary Level,At least once per month,0.12933,914,6625,0.12125,0.13741
1992,Upper Secondary Level,Seldom,0.38106,2679,6625,0.36936,0.39275
1992,Upper Secondary Level,Never,0.39447,2512,6625,0.38270,0.40624
1992,Post-secondary Non-tertiary Level,At least once per week,0.14759,54,382,0.11198,0.18321
1992,Post-secondary Non-tertiary Level,At least once per month,0.24237,81,382,0.19934,0.28540
1992,Post-secondary Non-tertiary Level,Seldom,0.37859,156,382,0.32989,0.42729
1992,Post-secondary Non-tertiary Level,Never,0.22957,91,382,0.18734,0.27180
1992,First Stage of Tertiary Education,At least once per month,0.14653,109,728,0.12083,0.17224
1992,First Stage of Tertiary Education,Seldom,0.41482,357,728,0.37901,0.45064
1992,First Stage of Tertiary Education,Never,0.38127,262,728,0.34596,0.41657
1992,Second Stage of Tertiary Education,At least once per week,0.04338,64,1645,0.03353,0.05323
1992,Second Stage of Tertiary Education,At least once per month,0.17239,242,1645,0.15413,0.19065
1992,Second Stage of Tertiary Education,Seldom,0.47309,871,1645,0.44895,0.49722
1992,Second Stage of Tertiary Education,Never,0.30501,468,1645,0.28276,0.32727
1994,Pre-primary Level,At least once per week,0.45387,103,231,0.38953,0.51822
1994,Pre-primary Level,At least once per month,0.34161,82,231,0.28032,0.40290
1994,Pre-primary Level,Seldom,0.17511,46,231,0.12599,0.22423
1994,Primary Level,Seldom,0.23335,119,509,0.19656,0.27013
1994,Primary Level,Never,0.65246,390,509,0.61105,0.69387
1994,Lower Secondary Level,At least once per week,0.08581,275,2451,0.07472,0.09690
1994,Lower Secondary Level,At least once per month,0.08975,275,2451,0.07843,0.10107
1994,Lower Secondary Level,Seldom,0.21954,599,2451,0.20315,0.23593
1994,Lower Secondary Level,Never,0.58023,1302,2451,0.56069,0.59977
1994,Upper Secondary Level,At least once per week,0.07587,537,6505,0.06944,0.08231
1994,Upper Secondary Level,At least once per month,0.13342,940,6505,0.12516,0.14169
1994,Upper Secondary Level,Seldom,0.39590,2671,6505,0.38402,0.40779
1994,Upper Secondary Level,Never,0.38168,2357,6505,0.36987,0.39349
1994,Post-secondary Non-tertiary Level,At least once per week,0.11730,48,389,0.08528,0.14931
1994,Post-secondary Non-tertiary Level,At least once per month,0.27996,99,389,0.23528,0.32463
1994,Post-secondary Non-tertiary Level,Seldom,0.39419,158,389,0.34556,0.44281
1994,Post-secondary Non-tertiary Level,Never,0.20197,84,389,0.16202,0.24192
1994,First Stage of Tertiary Education,At least once per week,0.05532,40,746,0.03891,0.07174
1994,First Stage of Tertiary Education,At least once per month,0.12668,110,746,0.10279,0.15056
1994,First Stage of Tertiary Education,Seldom,0.48245,370,746,0.44657,0.51833
1994,First Stage of Tertiary Education,Never,0.32677,226,746,0.29309,0.36045
1994,Second Stage of Tertiary Education,At least once per week,0.04358,65,1645,0.03372,0.05345
1994,Second Stage of Tertiary Education,At least once per month,0.17933,265,1645,0.16079,0.19788
1994,Second Stage of Tertiary Education,Seldom,0.49296,881,1645,0.46879,0.51713
1994,Second Stage of Tertiary Education,Never,0.27970,434,1645,0.25800,0.30139
1995,Pre-primary Level,At least once per week,0.43487,120,274,0.37606,0.49368
1995,Pre-primary Level,At least once per month,0.35919,100,274,0.30228,0.41610
1995,Pre-primary Level,Seldom,0.16452,54,274,0.12054,0.20850
1995,Primary Level,Seldom,0.15044,71,492,0.11882,0.18207
1995,Primary Level,Never,0.73503,421,492,0.69600,0.77407
1995,Lower Secondary Level,At least once per week,0.07604,249,2482,0.06561,0.08647
1995,Lower Secondary Level,At least once per month,0.08541,281,2482,0.07442,0.09641
1995,Lower Secondary Level,Seldom,0.20508,545,2482,0.18919,0.22097
1995,Lower Secondary Level,Never,0.62936,1407,2482,0.61035,0.64836
1995,Upper Secondary Level,At least once per week,0.05169,407,6689,0.04639,0.05700
1995,Upper Secondary Level,At least once per month,0.12872,959,6689,0.12069,0.13675
1995,Upper Secondary Level,Seldom,0.36076,2569,6689,0.34925,0.37227
1995,Upper Secondary Level,Never,0.45039,2754,6689,0.43846,0.46231
1995,Post-secondary Non-tertiary Level,At least once per month,0.29334,123,443,0.25089,0.33578
1995,Post-secondary Non-tertiary Level,Seldom,0.39018,181,443,0.34470,0.43565
1995,Post-secondary Non-tertiary Level,Never,0.25811,139,443,0.21731,0.29890
1995,First Stage of Tertiary Education,At least once per month,0.14849,115,730,0.12267,0.17430
1995,First Stage of Tertiary Education,Seldom,0.35241,313,730,0.31773,0.38709
1995,First Stage of Tertiary Education,Never,0.47257,302,730,0.43633,0.50882
1995,Second Stage of Tertiary Education,At least once per week,0.03153,51,1747,0.02333,0.03973
1995,Second Stage of Tertiary Education,At least once per month,0.15935,265,1747,0.14219,0.17652
1995,Second Stage of Tertiary Education,Seldom,0.45985,874,1747,0.43647,0.48323
1995,Second Stage of Tertiary Education,Never,0.34109,557,1747,0.31886,0.36333
1996,Pre-primary Level,At least once per week,0.42760,114,284,0.36996,0.48524
1996,Pre-primary Level,At least once per month,0.40588,119,284,0.34867,0.46310
1996,Pre-primary Level,Seldom,0.14452,51,284,0.10355,0.18548
1996,Primary Level,Seldom,0.25918,112,450,0.21864,0.29971
1996,Primary Level,Never,0.62727,338,450,0.58254,0.67200
1996,Lower Secondary Level,At least once per week,0.08027,242,2367,0.06932,0.09122
1996,Lower Secondary Level,At least once per month,0.10463,306,2367,0.09229,0.11696
1996,Lower Secondary Level,Seldom,0.25766,661,2367,0.24004,0.27529
1996,Lower Secondary Level,Never,0.54343,1158,2367,0.52336,0.56350
1996,Upper Secondary Level,At least once per week,0.08067,565,6588,0.07410,0.08725
1996,Upper Secondary Level,At least once per month,0.16136,1170,6588,0.15248,0.17025
1996,Upper Secondary Level,Seldom,0.39962,2777,6588,0.38779,0.41145
1996,Upper Secondary Level,Never,0.35014,2076,6588,0.33862,0.36166
1996,Post-secondary Non-tertiary Level,At least once per week,0.10233,45,471,0.07493,0.12974
1996,Post-secondary Non-tertiary Level,At least once per month,0.30377,131,471,0.26220,0.34535
1996,Post-secondary Non-tertiary Level,Seldom,0.38509,196,471,0.34110,0.42909
1996,Post-secondary Non-tertiary Level,Never,0.20880,99,471,0.17205,0.24554
1996,First Stage of Tertiary Education,At least once per week,0.05677,41,758,0.04029,0.07326
1996,First Stage of Tertiary Education,At least once per month,0.19376,156,758,0.16560,0.22191
1996,First Stage of Tertiary Education,Seldom,0.45832,376,758,0.42283,0.49382
1996,First Stage of Tertiary Education,Never,0.28318,185,758,0.25109,0.31528
1996,Second Stage of Tertiary Education,At least once per week,0.04694,84,1758,0.03705,0.05683
1996,Second Stage of Tertiary Education,At least once per month,0.20341,357,1758,0.18458,0.22223
1996,Second Stage of Tertiary Education,Seldom,0.49505,932,1758,0.47167,0.51843
1996,Second Stage of Tertiary Education,Never,0.24803,385,1758,0.22783,0.26822
1997,Pre-primary Level,At least once per week,0.36877,112,304,0.31445,0.42310
1997,Pre-primary Level,At least once per month,0.38096,118,304,0.32628,0.43564
1997,Pre-primary Level,Seldom,0.21921,74,304,0.17263,0.26580
1997,Primary Level,Seldom,0.21151,94,422,0.17250,0.25052
1997,Primary Level,Never,0.69642,328,422,0.65249,0.74034
1997,Lower Secondary Level,At least once per week,0.07332,220,2307,0.06268,0.08395
1997,Lower Secondary Level,At least once per month,0.11260,322,2307,0.09970,0.12550
1997,Lower Secondary Level,Seldom,0.24152,622,2307,0.22405,0.25898
1997,Lower Secondary Level,Never,0.55120,1143,2307,0.53090,0.57150
1997,Upper Secondary Level,At least once per week,0.07179,509,6425,0.06548,0.07811
1997,Upper Secondary Level,At least once per month,0.15222,1079,6425,0.14344,0.16101
1997,Upper Secondary Level,Seldom,0.40081,2700,6425,0.38883,0.41279
1997,Upper Secondary Level,Never,0.36112,2137,6425,0.34937,0.37286
1997,Post-secondary Non-tertiary Level,At least once per week,0.11231,49,449,0.08308,0.14155
1997,Post-secondary Non-tertiary Level,At least once per month,0.29191,115,449,0.24981,0.33401
1997,Post-secondary Non-tertiary Level,Seldom,0.41424,192,449,0.36862,0.45985
1997,Post-secondary Non-tertiary Level,Never,0.17449,93,449,0.13934,0.20963
1997,First Stage of Tertiary Education,At least once per week,0.04308,36,749,0.02853,0.05763
1997,First Stage of Tertiary Education,At least once per month,0.16635,132,749,0.13967,0.19304
1997,First Stage of Tertiary Education,Seldom,0.45707,376,749,0.42137,0.49277
1997,First Stage of Tertiary Education,Never,0.31419,205,749,0.28092,0.34745
1997,Second Stage of Tertiary Education,At least once per week,0.06640,101,1760,0.05476,0.07803
1997,Second Stage of Tertiary Education,At least once per month,0.20028,359,1760,0.18158,0.21899
1997,Second Stage of Tertiary Education,Seldom,0.45941,888,1760,0.43612,0.48270
1997,Second Stage of Tertiary Education,Never,0.26634,412,1760,0.24568,0.28700
1998,Pre-primary Level,At least once per week,0.29099,97,321,0.24122,0.34076
1998,Pre-primary Level,At least once per month,0.44170,148,321,0.38729,0.49611
1998,Pre-primary Level,Seldom,0.23137,76,321,0.18516,0.27757
1998,Primary Level,Seldom,0.21230,80,413,0.17281,0.25179
1998,Primary Level,Never,0.69953,333,413,0.65526,0.74380
1998,Lower Secondary Level,At least once per week,0.06459,203,2522,0.05500,0.07419
1998,Lower Secondary Level,At least once per month,0.11296,334,2522,0.10060,0.12531
1998,Lower Secondary Level,Seldom,0.23669,654,2522,0.22010,0.25329
1998,Lower Secondary Level,Never,0.57659,1331,2522,0.55730,0.59587
1998,Upper Secondary Level,At least once per week,0.04139,342,6987,0.03671,0.04606
1998,Upper Secondary Level,At least once per month,0.15462,1132,6987,0.14614,0.16309
1998,Upper Secondary Level,Seldom,0.39020,2901,6987,0.37876,0.40164
1998,Upper Secondary Level,Never,0.40559,2612,6987,0.39408,0.41711
1998,Post-secondary Non-tertiary Level,At least once per week,0.06574,34,502,0.04404,0.08744
1998,Post-secondary Non-tertiary Level,At least once per month,0.26813,132,502,0.22934,0.30692
1998,Post-secondary Non-tertiary Level,Seldom,0.45109,225,502,0.40752,0.49467
1998,Post-secondary Non-tertiary Level,Never,0.21033,111,502,0.17465,0.24602
1998,First Stage of Tertiary Education,At least once per month,0.17199,149,791,0.14567,0.19830
1998,First Stage of Tertiary Education,Seldom,0.46745,404,791,0.43265,0.50224
1998,First Stage of Tertiary Education,Never,0.32647,238,791,0.29377,0.35917
1998,Second Stage of Tertiary Education,At least once per week,0.03487,71,1966,0.02676,0.04298
1998,Second Stage of Tertiary Education,At least once per month,0.20367,390,1966,0.18587,0.22148
1998,Second Stage of Tertiary Education,Seldom,0.46440,966,1966,0.44235,0.48645
1998,Second Stage of Tertiary Education,Never,0.29546,539,1966,0.27529,0.31564
1999,Pre-primary Level,At least once per week,0.33468,101,306,0.28172,0.38764
1999,Pre-primary Level,At least once per month,0.40925,130,306,0.35407,0.46443
1999,Pre-primary Level,Seldom,0.22398,75,306,0.17719,0.27077
1999,Primary Level,Seldom,0.26443,104,399,0.22110,0.30776
1999,Primary Level,Never,0.65528,295,399,0.60859,0.70198
1999,Lower Secondary Level,At least once per week,0.07574,232,2424,0.06520,0.08627
1999,Lower Secondary Level,At least once per month,0.11367,348,2424,0.10103,0.12631
1999,Lower Secondary Level,Seldom,0.27581,704,2424,0.25802,0.29361
1999,Lower Secondary Level,Never,0.52732,1140,2424,0.50744,0.54720
1999,Upper Secondary Level,At least once per week,0.06969,522,6887,0.06367,0.07570
1999,Upper Secondary Level,At least once per month,0.16581,1219,6887,0.15703,0.17460
1999,Upper Secondary Level,Seldom,0.42569,3092,6887,0.41401,0.43737
1999,Upper Secondary Level,Never,0.33095,2054,6887,0.31983,0.34206
1999,Post-secondary Non-tertiary Level,At least once per week,0.10150,48,500,0.07500,0.12799
1999,Post-secondary Non-tertiary Level,At least once per month,0.27432,138,500,0.23518,0.31347
1999,Post-secondary Non-tertiary Level,Seldom,0.41821,218,500,0.37493,0.46149
1999,Post-secondary Non-tertiary Level,Never,0.19631,96,500,0.16146,0.23116
1999,First Stage of Tertiary Education,At least once per week,0.03811,38,810,0.02492,0.05130
1999,First Stage of Tertiary Education,At least once per month,0.15316,137,810,0.12835,0.17798
1999,First Stage of Tertiary Education,Seldom,0.51206,454,810,0.47762,0.54651
1999,First Stage of Tertiary Education,Never,0.28888,181,810,0.25764,0.32011
1999,Second Stage of Tertiary Education,At least once per week,0.04518,98,1948,0.03595,0.05440
1999,Second Stage of Tertiary Education,At least once per month,0.21590,440,1948,0.19762,0.23417
1999,Second Stage of Tertiary Education,Seldom,0.50777,1047,1948,0.48557,0.52998
1999,Second Stage of Tertiary Education,Never,0.22419,363,1948,0.20566,0.24271
2001,Pre-primary Level,At least once per week,0.32024,184,522,0.28018,0.36031
2001,Pre-primary Level,At least once per month,0.46831,251,522,0.42546,0.51116
2001,Pre-primary Level,Seldom,0.17305,87,522,0.14056,0.20553
2001,Primary Level,Seldom,0.22100,62,280,0.17231,0.26969
2001,Primary Level,Never,0.65696,218,280,0.60125,0.71266
2001,Lower Secondary Level,At least once per week,0.07765,291,3050,0.06815,0.08715
2001,Lower Secondary Level,At least once per month,0.10971,406,3050,0.09862,0.12080
2001,Lower Secondary Level,Seldom,0.23684,773,3050,0.22175,0.25193
2001,Lower Secondary Level,Never,0.56234,1580,3050,0.54473,0.57995
2001,Upper Secondary Level,At least once per week,0.06648,814,11497,0.06193,0.07104
2001,Upper Secondary Level,At least once per month,0.15691,1878,11497,0.15026,0.16356
2001,Upper Secondary Level,Seldom,0.38954,4714,11497,0.38062,0.39845
2001,Upper Secondary Level,Never,0.37847,4091,11497,0.36961,0.38734
2001,Post-secondary Non-tertiary Level,At least once per week,0.09331,92,1063,0.07582,0.11081
2001,Post-secondary Non-tertiary Level,At least once per month,0.25112,273,1063,0.22504,0.27720
2001,Post-secondary Non-tertiary Level,Seldom,0.40512,453,1063,0.37559,0.43464
2001,Post-secondary Non-tertiary Level,Never,0.24414,245,1063,0.21831,0.26998
2001,First Stage of Tertiary Education,At least once per week,0.04343,68,1663,0.03363,0.05323
2001,First Stage of Tertiary Education,At least once per month,0.17026,298,1663,0.15219,0.18833
2001,First Stage of Tertiary Education,Seldom,0.45235,814,1663,0.42842,0.47628
2001,First Stage of Tertiary Education,Never,0.32263,483,1663,0.30016,0.34511
2001,Second Stage of Tertiary Education,At least once per week,0.06079,194,3527,0.05291,0.06868
2001,Second Stage of Tertiary Education,At least once per month,0.21517,774,3527,0.20161,0.22874
2001,Second Stage of Tertiary Education,Seldom,0.48221,1778,3527,0.46571,0.49870
2001,Second Stage of Tertiary Education,Never,0.23452,781,3527,0.22053,0.24850
2003,Pre-primary Level,At least once per week,0.22569,158,593,0.19202,0.25937
2003,Pre-primary Level,At least once per month,0.49361,299,593,0.45333,0.53388
2003,Pre-primary Level,Seldom,0.23260,136,593,0.19857,0.26664
2003,Primary Level,Seldom,0.17430,47,245,0.12670,0.22191
2003,Primary Level,Never,0.70908,198,245,0.65209,0.76607
2003,Lower Secondary Level,At least once per week,0.06408,187,2720,0.05487,0.07329
2003,Lower Secondary Level,At least once per month,0.12495,407,2720,0.11252,0.13738
2003,Lower Secondary Level,Seldom,0.21685,636,2720,0.20136,0.23234
2003,Lower Secondary Level,Never,0.58857,1490,2720,0.57008,0.60707
2003,Upper Secondary Level,At least once per week,0.03624,468,11061,0.03276,0.03972
2003,Upper Secondary Level,At least once per month,0.13705,1638,11061,0.13064,0.14346
2003,Upper Secondary Level,Seldom,0.38496,4501,11061,0.37589,0.39403
2003,Upper Secondary Level,Never,0.43686,4454,11061,0.42761,0.44610
2003,Post-secondary Non-tertiary Level,At least once per week,0.03967,55,1151,0.02839,0.05095
2003,Post-secondary Non-tertiary Level,At least once per month,0.23424,278,1151,0.20976,0.25872
2003,Post-secondary Non-tertiary Level,Seldom,0.44319,538,1151,0.41448,0.47190
2003,Post-secondary Non-tertiary Level,Never,0.27928,280,1151,0.25335,0.30521
2003,First Stage of Tertiary Education,At least once per week,0.02549,42,1680,0.01795,0.03303
2003,First Stage of Tertiary Education,At least once per month,0.13960,240,1680,0.12302,0.15617
2003,First Stage of Tertiary Education,Seldom,0.45655,837,1680,0.43272,0.48037
2003,First Stage of Tertiary Education,Never,0.36961,561,1680,0.34652,0.39270
2003,Second Stage of Tertiary Education,At least once per week,0.03248,124,4339,0.02720,0.03775
2003,Second Stage of Tertiary Education,At least once per month,0.22348,932,4339,0.21109,0.23588
2003,Second Stage of Tertiary Education,Seldom,0.47318,2232,4339,0.45833,0.48804
2003,Second Stage of Tertiary Education,Never,0.26573,1051,4339,0.25259,0.27888
2005,Pre-primary Level,At least once per week,0.26767,208,627,0.23299,0.30235
2005,Pre-primary Level,At least once per month,0.47114,292,627,0.43204,0.51025
2005,Pre-primary Level,Seldom,0.21451,127,627,0.18235,0.24666
2005,Primary Level,Seldom,0.18185,43,210,0.12956,0.23415
2005,Primary Level,Never,0.61595,167,210,0.55001,0.68189
2005,Lower Secondary Level,At least once per week,0.06949,181,2381,0.05928,0.07971
2005,Lower Secondary Level,At least once per month,0.13748,352,2381,0.12364,0.15131
2005,Lower Secondary Level,Seldom,0.26438,639,2381,0.24666,0.28210
2005,Lower Secondary Level,Never,0.52399,1209,2381,0.50392,0.54405
2005,Upper Secondary Level,At least once per week,0.05158,560,10193,0.04729,0.05588
2005,Upper Secondary Level,At least once per month,0.14840,1602,10193,0.14150,0.15530
2005,Upper Secondary Level,Seldom,0.43812,4596,10193,0.42848,0.44775
2005,Upper Secondary Level,Never,0.35429,3435,10193,0.34500,0.36358
2005,Post-secondary Non-tertiary Level,At least once per week,0.06546,72,1126,0.05101,0.07991
2005,Post-secondary Non-tertiary Level,At least once per month,0.24200,280,1126,0.21697,0.26703
2005,Post-secondary Non-tertiary Level,Seldom,0.48092,567,1126,0.45173,0.51012
2005,Post-secondary Non-tertiary Level,Never,0.20528,207,1126,0.18168,0.22888
2005,First Stage of Tertiary Education,At least once per week,0.03794,59,1550,0.02843,0.04746
2005,First Stage of Tertiary Education,At least once per month,0.14620,222,1550,0.12860,0.16379
2005,First Stage of Tertiary Education,Seldom,0.50021,833,1550,0.47531,0.52511
2005,First Stage of Tertiary Education,Never,0.30313,436,1550,0.28024,0.32602
2005,Second Stage of Tertiary Education,At least once per week,0.05243,196,4144,0.04564,0.05922
2005,Second Stage of Tertiary Education,At least once per month,0.23583,934,4144,0.22290,0.24875
2005,Second Stage of Tertiary Education,Seldom,0.48942,2190,4144,0.47420,0.50465
2005,Second Stage of Tertiary Education,Never,0.21698,824,4144,0.20443,0.22954
2007,Pre-primary Level,At least once per week,0.13138,107,333,0.09504,0.16772
2007,Pre-primary Level,At least once per month,0.23014,144,333,0.18486,0.27542
2007,Pre-primary Level,Seldom,0.15088,82,333,0.11237,0.18938
2007,Primary Level,Seldom,0.17865,39,188,0.12375,0.23356
2007,Primary Level,Never,0.68996,149,188,0.62367,0.75625
2007,Lower Secondary Level,At least once per week,0.05761,146,2189,0.04784,0.06737
2007,Lower Secondary Level,At least once per month,0.12256,301,2189,0.10882,0.13630
2007,Lower Secondary Level,Seldom,0.26008,584,2189,0.24170,0.27846
