year,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,3rd Quintile,At least once per month,0.11001,291,2092,0.09659,0.12342
1986,3rd Quintile,Seldom,0.26009,671,2092,0.24129,0.27890
1986,3rd Quintile,Never,0.37246,920,2092,0.35174,0.39319
1986,4th Quintile,At least once per week,0.09182,243,2200,0.07975,0.10388
1986,4th Quintile,At least once per month,0.14273,355,2200,0.12811,0.15735
1986,4th Quintile,Seldom,0.29972,759,2200,0.28057,0.31887
1986,4th Quintile,Never,0.33611,843,2200,0.31636,0.35585
1986,5th Quintile,At least once per week,0.07254,173,2081,0.06139,0.08369
1986,5th Quintile,At least once per month,0.14708,372,2081,0.13186,0.16230
1986,5th Quintile,Seldom,0.34043,805,2081,0.32006,0.36079
1986,5th Quintile,Never,0.33548,731,2081,0.31519,0.35577
1988,1st Quintile,At least once per week,0.05863,147,1949,0.04820,0.06906
1988,1st Quintile,At least once per month,0.07718,229,1949,0.06533,0.08903
1988,1st Quintile,Seldom,0.15611,423,1949,0.13999,0.17222
1988,1st Quintile,Never,0.47700,1150,1949,0.45482,0.49918
1988,2nd Quintile,At least once per week,0.04994,148,1974,0.04032,0.05955
1988,2nd Quintile,At least once per month,0.09711,279,1974,0.08405,0.11018
1988,2nd Quintile,Seldom,0.23557,602,1974,0.21684,0.25429
1988,2nd Quintile,Never,0.39786,945,1974,0.37626,0.41946
1988,3rd Quintile,At least once per week,0.07611,208,1976,0.06441,0.08780
1988,3rd Quintile,At least once per month,0.13442,323,1976,0.11937,0.14946
1988,3rd Quintile,Seldom,0.25099,597,1976,0.23187,0.27011
1988,3rd Quintile,Never,0.35304,848,1976,0.33196,0.37412
1988,4th Quintile,At least once per week,0.07335,186,2058,0.06209,0.08462
1988,4th Quintile,At least once per month,0.13900,335,2058,0.12405,0.15395
1988,4th Quintile,Seldom,0.31048,710,2058,0.29048,0.33047
1988,4th Quintile,Never,0.34156,827,2058,0.32107,0.36205
1988,5th Quintile,At least once per week,0.07599,174,1923,0.06414,0.08783
1988,5th Quintile,At least once per month,0.16403,354,1923,0.14747,0.18058
1988,5th Quintile,Seldom,0.35930,754,1923,0.33785,0.38075
1988,5th Quintile,Never,0.30306,641,1923,0.28252,0.32361
1990,1st Quintile,At least once per week,0.03177,89,1880,0.02384,0.03970
1990,1st Quintile,At least once per month,0.08239,213,1880,0.06995,0.09482
1990,1st Quintile,Seldom,0.14715,355,1880,0.13113,0.16316
1990,1st Quintile,Never,0.51306,1223,1880,0.49046,0.53566
1990,2nd Quintile,At least once per week,0.04101,108,1882,0.03205,0.04997
1990,2nd Quintile,At least once per month,0.08985,239,1882,0.07693,0.10278
1990,2nd Quintile,Seldom,0.23652,564,1882,0.21732,0.25572
1990,2nd Quintile,Never,0.40983,971,1882,0.38761,0.43206
1990,3rd Quintile,At least once per week,0.03707,106,1903,0.02858,0.04556
1990,3rd Quintile,At least once per month,0.11521,276,1903,0.10086,0.12956
1990,3rd Quintile,Seldom,0.26662,573,1903,0.24675,0.28649
1990,3rd Quintile,Never,0.39849,948,1903,0.37648,0.42049
1990,4th Quintile,At least once per week,0.06027,142,1935,0.04967,0.07088
1990,4th Quintile,At least once per month,0.14485,322,1935,0.12916,0.16053
1990,4th Quintile,Seldom,0.29615,625,1935,0.27580,0.31650
1990,4th Quintile,Never,0.38574,846,1935,0.36404,0.40743
1990,5th Quintile,At least once per week,0.04635,111,1824,0.03670,0.05600
1990,5th Quintile,At least once per month,0.13718,297,1824,0.12139,0.15298
1990,5th Quintile,Seldom,0.36509,715,1824,0.34299,0.38719
1990,5th Quintile,Never,0.35128,701,1824,0.32937,0.37319
1992,1st Quintile,At least once per week,0.04499,160,2752,0.03724,0.05273
1992,1st Quintile,At least once per month,0.07136,257,2752,0.06174,0.08098
1992,1st Quintile,Seldom,0.19947,821,2752,0.18453,0.21440
1992,1st Quintile,Never,0.46142,1514,2752,0.44279,0.48005
1992,2nd Quintile,At least once per week,0.05403,224,2813,0.04567,0.06238
1992,2nd Quintile,At least once per month,0.09295,362,2813,0.08222,0.10368
1992,2nd Quintile,Seldom,0.24495,1034,2813,0.22906,0.26085
1992,2nd Quintile,Never,0.35735,1193,2813,0.33964,0.37506
1992,3rd Quintile,At least once per week,0.05343,223,2632,0.04484,0.06203
1992,3rd Quintile,At least once per month,0.10127,361,2632,0.08974,0.11280
1992,3rd Quintile,Seldom,0.30781,1045,2632,0.29017,0.32545
1992,3rd Quintile,Never,0.32763,1003,2632,0.30970,0.34557
1992,4th Quintile,At least once per week,0.08966,261,2604,0.07869,0.10064
1992,4th Quintile,At least once per month,0.13056,410,2604,0.11762,0.14350
1992,4th Quintile,Seldom,0.32665,1038,2604,0.30863,0.34467
1992,4th Quintile,Never,0.30427,895,2604,0.28660,0.32195
1992,5th Quintile,At least once per week,0.06366,197,2353,0.05379,0.07353
1992,5th Quintile,At least once per month,0.16644,456,2353,0.15138,0.18149
1992,5th Quintile,Seldom,0.38845,1033,2353,0.36875,0.40814
1992,5th Quintile,Never,0.26280,667,2353,0.24501,0.28059
1994,1st Quintile,At least once per week,0.04599,164,2487,0.03776,0.05423
1994,1st Quintile,At least once per month,0.07832,268,2487,0.06776,0.08889
1994,1st Quintile,Seldom,0.20468,731,2487,0.18882,0.22054
1994,1st Quintile,Never,0.43377,1324,2487,0.41428,0.45325
1994,2nd Quintile,At least once per week,0.05028,205,2675,0.04199,0.05856
1994,2nd Quintile,At least once per month,0.08872,322,2675,0.07794,0.09950
1994,2nd Quintile,Seldom,0.26151,988,2675,0.24485,0.27816
1994,2nd Quintile,Never,0.36456,1160,2675,0.34631,0.38280
1994,3rd Quintile,At least once per week,0.07627,273,2669,0.06620,0.08634
1994,3rd Quintile,At least once per month,0.10387,369,2669,0.09229,0.11544
1994,3rd Quintile,Seldom,0.29738,1060,2669,0.28003,0.31472
1994,3rd Quintile,Never,0.31591,967,2669,0.29827,0.33355
1994,4th Quintile,At least once per week,0.08347,266,2525,0.07267,0.09426
1994,4th Quintile,At least once per month,0.13723,434,2525,0.12380,0.15065
1994,4th Quintile,Seldom,0.34786,1040,2525,0.32928,0.36644
1994,4th Quintile,Never,0.27641,785,2525,0.25896,0.29386
1994,5th Quintile,At least once per week,0.06966,207,2383,0.05943,0.07988
1994,5th Quintile,At least once per month,0.15849,453,2383,0.14383,0.17316
1994,5th Quintile,Seldom,0.41653,1093,2383,0.39673,0.43632
1994,5th Quintile,Never,0.24405,630,2383,0.22680,0.26130
1995,1st Quintile,At least once per week,0.04929,173,2523,0.04084,0.05774
1995,1st Quintile,At least once per month,0.08752,315,2523,0.07649,0.09855
1995,1st Quintile,Seldom,0.18745,654,2523,0.17221,0.20268
1995,1st Quintile,Never,0.41512,1381,2523,0.39589,0.43435
1995,2nd Quintile,At least once per week,0.03735,173,2856,0.03039,0.04430
1995,2nd Quintile,At least once per month,0.08589,333,2856,0.07561,0.09617
1995,2nd Quintile,Seldom,0.23524,955,2856,0.21969,0.25080
1995,2nd Quintile,Never,0.42493,1395,2856,0.40679,0.44306
1995,3rd Quintile,At least once per week,0.05136,213,2704,0.04304,0.05968
1995,3rd Quintile,At least once per month,0.09695,374,2704,0.08580,0.10811
1995,3rd Quintile,Seldom,0.25331,953,2704,0.23692,0.26971
1995,3rd Quintile,Never,0.40580,1164,2704,0.38729,0.42431
1995,4th Quintile,At least once per week,0.06167,219,2662,0.05253,0.07081
1995,4th Quintile,At least once per month,0.13529,474,2662,0.12229,0.14829
1995,4th Quintile,Seldom,0.31611,1004,2662,0.29845,0.33378
1995,4th Quintile,Never,0.34276,965,2662,0.32473,0.36079
1995,5th Quintile,At least once per week,0.04907,153,2470,0.04055,0.05759
1995,5th Quintile,At least once per month,0.15079,421,2470,0.13668,0.16491
1995,5th Quintile,Seldom,0.38733,1107,2470,0.36811,0.40654
1995,5th Quintile,Never,0.30449,789,2470,0.28633,0.32264
1996,1st Quintile,At least once per week,0.05755,192,2526,0.04847,0.06664
1996,1st Quintile,At least once per month,0.10050,356,2526,0.08877,0.11223
1996,1st Quintile,Seldom,0.22612,790,2526,0.20980,0.24243
1996,1st Quintile,Never,0.37096,1188,2526,0.35211,0.38980
1996,2nd Quintile,At least once per week,0.05712,207,2714,0.04838,0.06585
1996,2nd Quintile,At least once per month,0.10566,410,2714,0.09409,0.11723
1996,2nd Quintile,Seldom,0.27783,1067,2714,0.26097,0.29468
1996,2nd Quintile,Never,0.32190,1030,2714,0.30432,0.33948
1996,3rd Quintile,At least once per week,0.06374,230,2646,0.05443,0.07305
1996,3rd Quintile,At least once per month,0.13197,451,2646,0.11907,0.14487
1996,3rd Quintile,Seldom,0.32643,1103,2646,0.30856,0.34430
1996,3rd Quintile,Never,0.30186,862,2646,0.28436,0.31935
1996,4th Quintile,At least once per week,0.07717,267,2700,0.06710,0.08724
1996,4th Quintile,At least once per month,0.17180,588,2700,0.15757,0.18604
1996,4th Quintile,Seldom,0.33916,1138,2700,0.32130,0.35702
1996,4th Quintile,Never,0.25860,707,2700,0.24208,0.27512
1996,5th Quintile,At least once per week,0.08062,242,2391,0.06970,0.09153
1996,5th Quintile,At least once per month,0.18486,526,2391,0.16929,0.20042
1996,5th Quintile,Seldom,0.40359,1099,2391,0.38392,0.42326
1996,5th Quintile,Never,0.22028,524,2391,0.20366,0.23690
1997,1st Quintile,At least once per week,0.04779,154,2358,0.03918,0.05641
1997,1st Quintile,At least once per month,0.09345,328,2358,0.08170,0.10520
1997,1st Quintile,Seldom,0.22142,736,2358,0.20466,0.23819
1997,1st Quintile,Never,0.38541,1140,2358,0.36576,0.40506
1997,2nd Quintile,At least once per week,0.05095,199,2745,0.04272,0.05917
1997,2nd Quintile,At least once per month,0.10158,412,2745,0.09028,0.11288
1997,2nd Quintile,Seldom,0.26771,1036,2745,0.25114,0.28427
1997,2nd Quintile,Never,0.35146,1098,2745,0.33360,0.36933
1997,3rd Quintile,At least once per week,0.06440,221,2545,0.05486,0.07393
1997,3rd Quintile,At least once per month,0.13075,443,2545,0.11765,0.14385
1997,3rd Quintile,Seldom,0.30626,1035,2545,0.28835,0.32418
1997,3rd Quintile,Never,0.29688,846,2545,0.27913,0.31463
1997,4th Quintile,At least once per week,0.08239,275,2655,0.07193,0.09285
1997,4th Quintile,At least once per month,0.15520,520,2655,0.14142,0.16897
1997,4th Quintile,Seldom,0.36623,1160,2655,0.34790,0.38456
1997,4th Quintile,Never,0.25253,700,2655,0.23600,0.26906
1997,5th Quintile,At least once per week,0.07023,226,2425,0.06006,0.08040
1997,5th Quintile,At least once per month,0.18660,513,2425,0.17109,0.20211
1997,5th Quintile,Seldom,0.38905,1072,2425,0.36964,0.40846
1997,5th Quintile,Never,0.24255,614,2425,0.22549,0.25962
1998,1st Quintile,At least once per week,0.04383,137,2327,0.03551,0.05215
1998,1st Quintile,At least once per month,0.11383,350,2327,0.10092,0.12673
1998,1st Quintile,Seldom,0.19010,658,2327,0.17415,0.20605
1998,1st Quintile,Never,0.40291,1182,2327,0.38298,0.42284
1998,2nd Quintile,At least once per week,0.03723,151,2559,0.02989,0.04457
1998,2nd Quintile,At least once per month,0.11504,410,2559,0.10268,0.12741
1998,2nd Quintile,Seldom,0.26688,927,2559,0.24974,0.28402
1998,2nd Quintile,Never,0.35499,1071,2559,0.33645,0.37354
1998,3rd Quintile,At least once per week,0.04283,152,2521,0.03493,0.05074
1998,3rd Quintile,At least once per month,0.11490,381,2521,0.10245,0.12735
1998,3rd Quintile,Seldom,0.30571,1036,2521,0.28772,0.32370
1998,3rd Quintile,Never,0.35234,952,2521,0.33369,0.37099
1998,4th Quintile,At least once per week,0.04530,157,2588,0.03729,0.05332
1998,4th Quintile,At least once per month,0.15784,514,2588,0.14379,0.17189
1998,4th Quintile,Seldom,0.34909,1101,2588,0.33072,0.36746
1998,4th Quintile,Never,0.31254,816,2588,0.29468,0.33041
1998,5th Quintile,At least once per week,0.03823,132,2275,0.03035,0.04611
1998,5th Quintile,At least once per month,0.18012,480,2275,0.16433,0.19592
1998,5th Quintile,Seldom,0.41635,1069,2275,0.39609,0.43661
1998,5th Quintile,Never,0.25156,594,2275,0.23373,0.26940
1999,1st Quintile,At least once per week,0.05125,177,2571,0.04272,0.05977
1999,1st Quintile,At least once per month,0.11385,412,2571,0.10157,0.12613
1999,1st Quintile,Seldom,0.24588,885,2571,0.22924,0.26253
1999,1st Quintile,Never,0.34452,1097,2571,0.32615,0.36289
1999,2nd Quintile,At least once per week,0.04616,187,2859,0.03846,0.05385
1999,2nd Quintile,At least once per month,0.11397,476,2859,0.10232,0.12562
1999,2nd Quintile,Seldom,0.31128,1194,2859,0.29430,0.32825
1999,2nd Quintile,Never,0.32129,1002,2859,0.30417,0.33841
1999,3rd Quintile,At least once per week,0.06582,250,2805,0.05664,0.07499
1999,3rd Quintile,At least once per month,0.12474,481,2805,0.11251,0.13697
1999,3rd Quintile,Seldom,0.34978,1244,2805,0.33212,0.36743
1999,3rd Quintile,Never,0.26969,830,2805,0.25327,0.28612
1999,4th Quintile,At least once per week,0.06888,252,2765,0.05944,0.07832
1999,4th Quintile,At least once per month,0.17071,563,2765,0.15669,0.18474
1999,4th Quintile,Seldom,0.36325,1241,2765,0.34532,0.38118
1999,4th Quintile,Never,0.25336,709,2765,0.23715,0.26958
1999,5th Quintile,At least once per week,0.06581,224,2592,0.05626,0.07536
1999,5th Quintile,At least once per month,0.18056,562,2592,0.16575,0.19538
1999,5th Quintile,Seldom,0.41561,1232,2592,0.39663,0.43458
1999,5th Quintile,Never,0.23179,574,2592,0.21554,0.24804
2001,1st Quintile,At least once per week,0.04960,262,3831,0.04273,0.05648
2001,1st Quintile,At least once per month,0.10694,569,3831,0.09715,0.11672
2001,1st Quintile,Seldom,0.22892,1204,3831,0.21561,0.24223
2001,1st Quintile,Never,0.37782,1796,3831,0.36246,0.39318
2001,2nd Quintile,At least once per week,0.04961,289,4346,0.04315,0.05606
2001,2nd Quintile,At least once per month,0.11926,690,4346,0.10963,0.12890
2001,2nd Quintile,Seldom,0.26925,1618,4346,0.25606,0.28244
2001,2nd Quintile,Never,0.34476,1749,4346,0.33063,0.35889
2001,3rd Quintile,At least once per week,0.05954,346,4510,0.05263,0.06645
2001,3rd Quintile,At least once per month,0.13581,780,4510,0.12581,0.14581
2001,3rd Quintile,Seldom,0.33561,1920,4510,0.32182,0.34939
2001,3rd Quintile,Never,0.28792,1464,4510,0.27471,0.30114
2001,4th Quintile,At least once per week,0.06949,396,4578,0.06213,0.07686
2001,4th Quintile,At least once per month,0.15958,911,4578,0.14897,0.17019
2001,4th Quintile,Seldom,0.35835,1961,4578,0.34446,0.37225
2001,4th Quintile,Never,0.26786,1310,4578,0.25503,0.28069
2001,5th Quintile,At least once per week,0.06951,380,4494,0.06207,0.07694
2001,5th Quintile,At least once per month,0.18959,998,4494,0.17813,0.20105
2001,5th Quintile,Seldom,0.38696,2005,4494,0.37272,0.40120
2001,5th Quintile,Never,0.24005,1111,4494,0.22756,0.25254
2003,1st Quintile,At least once per week,0.03347,156,3381,0.02741,0.03954
2003,1st Quintile,At least once per month,0.11220,522,3381,0.10156,0.12284
2003,1st Quintile,Seldom,0.21094,934,3381,0.19719,0.22470
2003,1st Quintile,Never,0.42755,1769,3381,0.41087,0.44422
2003,2nd Quintile,At least once per week,0.03248,159,3859,0.02689,0.03807
2003,2nd Quintile,At least once per month,0.09470,491,3859,0.08546,0.10394
2003,2nd Quintile,Seldom,0.27476,1412,3859,0.26068,0.28885
2003,2nd Quintile,Never,0.39060,1797,3859,0.37521,0.40600
2003,3rd Quintile,At least once per week,0.03190,200,4112,0.02652,0.03727
2003,3rd Quintile,At least once per month,0.12621,639,4112,0.11606,0.13636
2003,3rd Quintile,Seldom,0.31930,1677,4112,0.30505,0.33355
2003,3rd Quintile,Never,0.33944,1596,4112,0.32497,0.35392
2003,4th Quintile,At least once per week,0.04281,237,4408,0.03684,0.04879
2003,4th Quintile,At least once per month,0.16292,844,4408,0.15201,0.17382
2003,4th Quintile,Seldom,0.36363,1975,4408,0.34943,0.37783
2003,4th Quintile,Never,0.28623,1352,4408,0.27288,0.29957
2003,5th Quintile,At least once per week,0.04317,335,6310,0.03816,0.04819
2003,5th Quintile,At least once per month,0.18456,1411,6310,0.17499,0.19414
2003,5th Quintile,Seldom,0.40080,2998,6310,0.38871,0.41290
2003,5th Quintile,Never,0.26313,1566,6310,0.25226,0.27399
2005,1st Quintile,At least once per week,0.04576,178,3146,0.03846,0.05307
2005,1st Quintile,At least once per month,0.11561,499,3146,0.10443,0.12678
2005,1st Quintile,Seldom,0.26292,1064,3146,0.24753,0.27830
2005,1st Quintile,Never,0.36487,1405,3146,0.34804,0.38169
2005,2nd Quintile,At least once per week,0.04484,197,3663,0.03814,0.05154
2005,2nd Quintile,At least once per month,0.11435,520,3663,0.10404,0.12465
2005,2nd Quintile,Seldom,0.31303,1451,3663,0.29801,0.32805
2005,2nd Quintile,Never,0.34120,1495,3663,0.32585,0.35656
2005,3rd Quintile,At least once per week,0.04318,220,3723,0.03665,0.04971
2005,3rd Quintile,At least once per month,0.15146,630,3723,0.13994,0.16298
2005,3rd Quintile,Seldom,0.36246,1685,3723,0.34702,0.37790
2005,3rd Quintile,Never,0.26727,1188,3723,0.25306,0.28149
2005,4th Quintile,At least once per week,0.05832,302,4188,0.05122,0.06542
2005,4th Quintile,At least once per month,0.16659,821,4188,0.15530,0.17788
2005,4th Quintile,Seldom,0.39074,1978,4188,0.37596,0.40552
2005,4th Quintile,Never,0.24032,1087,4188,0.22737,0.25326
2005,5th Quintile,At least once per week,0.06658,453,5870,0.06020,0.07296
2005,5th Quintile,At least once per month,0.19548,1346,5870,0.18533,0.20562
2005,5th Quintile,Seldom,0.43177,2913,5870,0.41910,0.44445
2005,5th Quintile,Never,0.20145,1158,5870,0.19119,0.21171
2007,1st Quintile,At least once per week,0.03413,144,3152,0.02779,0.04047
2007,1st Quintile,At least once per month,0.11410,434,3152,0.10300,0.12521
2007,1st Quintile,Seldom,0.26738,1091,3152,0.25192,0.28283
2007,1st Quintile,Never,0.38048,1483,3152,0.36353,0.39744
2007,2nd Quintile,At least once per week,0.04004,183,3539,0.03358,0.04650
2007,2nd Quintile,At least once per month,0.10562,496,3539,0.09549,0.11575
2007,2nd Quintile,Seldom,0.30627,1424,3539,0.29108,0.32146
2007,2nd Quintile,Never,0.33345,1436,3539,0.31791,0.34898
2007,3rd Quintile,At least once per week,0.04987,217,3835,0.04298,0.05676
2007,3rd Quintile,At least once per month,0.13408,610,3835,0.12329,0.14487
2007,3rd Quintile,Seldom,0.37342,1748,3835,0.35811,0.38873
2007,3rd Quintile,Never,0.26681,1260,3835,0.25281,0.28081
2007,4th Quintile,At least once per week,0.05822,301,4300,0.05122,0.06522
2007,4th Quintile,At least once per month,0.15931,851,4300,0.14837,0.17025
2007,4th Quintile,Seldom,0.40362,2080,4300,0.38895,0.41828
2007,4th Quintile,Never,0.22527,1068,4300,0.21279,0.23776
2007,5th Quintile,At least once per week,0.05703,354,5572,0.05094,0.06311
2007,5th Quintile,At least once per month,0.19716,1267,5572,0.18671,0.20761
2007,5th Quintile,Seldom,0.45126,2828,5572,0.43820,0.46433
2007,5th Quintile,Never,0.18577,1123,5572,0.17555,0.19598
2008,1st Quintile,At least once per week,0.02768,101,3003,0.02181,0.03354
2008,1st Quintile,At least once per month,0.11189,397,3003,0.10061,0.12316
2008,1st Quintile,Seldom,0.23804,931,3003,0.22281,0.25328
2008,1st Quintile,Never,0.41879,1574,3003,0.40114,0.43644
2008,2nd Quintile,At least once per week,0.02489,90,3347,0.01961,0.03017
2008,2nd Quintile,At least once per month,0.10376,408,3347,0.09343,0.11409
2008,2nd Quintile,Seldom,0.27301,1194,3347,0.25792,0.28811
2008,2nd Quintile,Never,0.40661,1655,3347,0.38996,0.42325
2008,3rd Quintile,At least once per week,0.02571,114,3760,0.02065,0.03077
2008,3rd Quintile,At least once per month,0.12609,555,3760,0.11548,0.13670
2008,3rd Quintile,Seldom,0.35231,1616,3760,0.33704,0.36758
2008,3rd Quintile,Never,0.32510,1475,3760,0.31013,0.34007
2008,4th Quintile,At least once per week,0.03837,152,3925,0.03236,0.04438
2008,4th Quintile,At least once per month,0.14379,659,3925,0.13281,0.15477
2008,4th Quintile,Seldom,0.40079,1852,3925,0.38546,0.41612
2008,4th Quintile,Never,0.27303,1262,3925,0.25909,0.28697
2008,5th Quintile,At least once per week,0.02892,187,5217,0.02437,0.03347
2008,5th Quintile,At least once per month,0.18424,1058,5217,0.17372,0.19476
2008,5th Quintile,Seldom,0.45763,2670,5217,0.44411,0.47115
2008,5th Quintile,Never,0.22177,1302,5217,0.21050,0.23305
2009,1st Quintile,At least once per week,0.04287,119,2856,0.03544,0.05030
2009,1st Quintile,At least once per month,0.11573,393,2856,0.10400,0.12747
2009,1st Quintile,Seldom,0.27190,1014,2856,0.25558,0.28822
2009,1st Quintile,Never,0.37703,1330,2856,0.35925,0.39480
2009,2nd Quintile,At least once per week,0.03189,140,3151,0.02575,0.03802
2009,2nd Quintile,At least once per month,0.11405,436,3151,0.10295,0.12515
2009,2nd Quintile,Seldom,0.33449,1325,3151,0.31801,0.35097
2009,2nd Quintile,Never,0.32252,1250,3151,0.30620,0.33885
2009,3rd Quintile,At least once per week,0.05348,198,3418,0.04594,0.06102
2009,3rd Quintile,At least once per month,0.14353,545,3418,0.13178,0.15529
2009,3rd Quintile,Seldom,0.39851,1688,3418,0.38210,0.41493
2009,3rd Quintile,Never,0.23992,987,3418,0.22560,0.25424
2009,4th Quintile,At least once per week,0.05019,230,3720,0.04318,0.05721
2009,4th Quintile,At least once per month,0.17930,733,3720,0.16697,0.19163
2009,4th Quintile,Seldom,0.42393,1910,3720,0.40804,0.43981
2009,4th Quintile,Never,0.19678,847,3720,0.18400,0.20955
2009,5th Quintile,At least once per week,0.05662,288,4782,0.05007,0.06318
2009,5th Quintile,At least once per month,0.20038,1066,4782,0.18903,0.21172
2009,5th Quintile,Seldom,0.48985,2544,4782,0.47568,0.50402
2009,5th Quintile,Never,0.14679,884,4782,0.13676,0.15682
2011,1st Quintile,At least once per week,0.03068,148,4507,0.02565,0.03572
2011,1st Quintile,At least once per month,0.09414,535,4507,0.08562,0.10267
2011,1st Quintile,Seldom,0.27339,1809,4507,0.26037,0.28640
2011,1st Quintile,Never,0.41238,2015,4507,0.39801,0.42676
2011,2nd Quintile,At least once per week,0.03161,176,4420,0.02646,0.03677
2011,2nd Quintile,At least once per month,0.11881,645,4420,0.10927,0.12835
2011,2nd Quintile,Seldom,0.34406,2113,4420,0.33005,0.35806
2011,2nd Quintile,Never,0.31803,1486,4420,0.30430,0.33177
2011,3rd Quintile,At least once per week,0.04488,202,4080,0.03852,0.05123
2011,3rd Quintile,At least once per month,0.15640,703,4080,0.14525,0.16755
2011,3rd Quintile,Seldom,0.38137,2054,4080,0.36647,0.39628
2011,3rd Quintile,Never,0.25017,1121,4080,0.23687,0.26346
2011,4th Quintile,At least once per week,0.04891,215,4020,0.04225,0.05558
2011,4th Quintile,At least once per month,0.16988,786,4020,0.15827,0.18149
2011,4th Quintile,Seldom,0.43430,2180,4020,0.41897,0.44962
2011,4th Quintile,Never,0.19545,839,4020,0.18319,0.20771
2011,5th Quintile,At least once per week,0.05790,264,4776,0.05128,0.06453
2011,5th Quintile,At least once per month,0.20906,1061,4776,0.19753,0.22059
2011,5th Quintile,Seldom,0.46736,2603,4776,0.45320,0.48151
2011,5th Quintile,Never,0.15037,848,4776,0.14023,0.16051
2013,1st Quintile,At least once per week,0.02090,114,5117,0.01698,0.02482
2013,1st Quintile,At least once per month,0.11311,754,5117,0.10443,0.12179
2013,1st Quintile,Seldom,0.24586,1945,5117,0.23406,0.25766
2013,1st Quintile,Never,0.41598,2304,5117,0.40248,0.42949
2013,2nd Quintile,At least once per week,0.01885,118,5136,0.01513,0.02257
2013,2nd Quintile,At least once per month,0.12142,824,5136,0.11249,0.13035
2013,2nd Quintile,Seldom,0.32024,2255,5136,0.30748,0.33300
2013,2nd Quintile,Never,0.36060,1939,5136,0.34747,0.37373
2013,3rd Quintile,At least once per week,0.02291,123,4883,0.01871,0.02711
2013,3rd Quintile,At least once per month,0.14815,858,4883,0.13819,0.15812
2013,3rd Quintile,Seldom,0.36362,2362,4883,0.35013,0.37712
2013,3rd Quintile,Never,0.29813,1540,4883,0.28529,0.31096
2013,4th Quintile,At least once per week,0.02506,116,4850,0.02066,0.02946
2013,4th Quintile,At least once per month,0.17092,940,4850,0.16032,0.18151
2013,4th Quintile,Seldom,0.42174,2596,4850,0.40784,0.43564
2013,4th Quintile,Never,0.23999,1198,4850,0.22797,0.25201
2013,5th Quintile,At least once per week,0.02709,132,5429,0.02277,0.03141
2013,5th Quintile,At least once per month,0.21390,1319,5429,0.20299,0.22481
2013,5th Quintile,Seldom,0.46898,2898,5429,0.45571,0.48226
2013,5th Quintile,Never,0.18024,1080,5429,0.17001,0.19047
2015,1st Quintile,At least once per week,0.02392,160,5036,0.01970,0.02815
2015,1st Quintile,At least once per month,0.12497,715,5036,0.11584,0.13411
2015,1st Quintile,Seldom,0.29353,2043,5036,0.28095,0.30611
2015,1st Quintile,Never,0.35515,2118,5036,0.34193,0.36836
2015,2nd Quintile,At least once per week,0.02390,153,5286,0.01978,0.02802
2015,2nd Quintile,At least once per month,0.11861,852,5286,0.10990,0.12733
2015,2nd Quintile,Seldom,0.35895,2484,5286,0.34602,0.37189
2015,2nd Quintile,Never,0.32583,1797,5286,0.31319,0.33846
