year,bula_h,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,"Rhineland-Palatinate, Saarland",At least once per week,0.07016,69,765,0.05205,0.08827
1986,"Rhineland-Palatinate, Saarland",At least once per month,0.09197,90,765,0.07148,0.11246
1986,"Rhineland-Palatinate, Saarland",Seldom,0.24437,234,765,0.21390,0.27484
1986,"Rhineland-Palatinate, Saarland",Never,0.44269,372,765,0.40746,0.47791
1986,Baden-Wuerttemberg,At least once per week,0.06442,177,1972,0.05358,0.07525
1986,Baden-Wuerttemberg,At least once per month,0.10013,246,1972,0.08688,0.11338
1986,Baden-Wuerttemberg,Seldom,0.22672,542,1972,0.20824,0.24521
1986,Baden-Wuerttemberg,Never,0.42478,1007,1972,0.40296,0.44660
1986,Bavaria,At least once per week,0.07745,177,1754,0.06493,0.08996
1986,Bavaria,At least once per month,0.12683,288,1754,0.11125,0.14240
1986,Bavaria,Seldom,0.24009,519,1754,0.22010,0.26009
1986,Bavaria,Never,0.37851,770,1754,0.35580,0.40121
1986,Berlin,At least once per week,0.08345,36,348,0.05435,0.11255
1986,Berlin,At least once per month,0.14449,61,348,0.10750,0.18148
1986,Berlin,Seldom,0.27592,122,348,0.22889,0.32295
1986,Berlin,Never,0.34034,129,348,0.29049,0.39020
1988,Schleswig-Holstein,At least once per week,0.07423,35,319,0.04542,0.10305
1988,Schleswig-Holstein,At least once per month,0.09193,38,319,0.06017,0.12369
1988,Schleswig-Holstein,Seldom,0.32796,131,319,0.27636,0.37956
1988,Schleswig-Holstein,Never,0.29190,115,319,0.24193,0.34187
1988,Hamburg,Seldom,0.29700,62,152,0.22412,0.36988
1988,Hamburg,Never,0.39089,90,152,0.31306,0.46872
1988,Lower Saxony,At least once per week,0.08536,113,1036,0.06834,0.10238
1988,Lower Saxony,At least once per month,0.12972,179,1036,0.10925,0.15019
1988,Lower Saxony,Seldom,0.29146,368,1036,0.26378,0.31915
1988,Lower Saxony,Never,0.33282,376,1036,0.30411,0.36153
1988,Bremen,Seldom,0.31801,37,82,0.21659,0.41943
1988,Bremen,Never,0.46400,45,82,0.35539,0.57260
1988,North Rhine-Westphalia,At least once per week,0.06529,222,2677,0.05593,0.07465
1988,North Rhine-Westphalia,At least once per month,0.11815,400,2677,0.10592,0.13038
1988,North Rhine-Westphalia,Seldom,0.25803,824,2677,0.24145,0.27460
1988,North Rhine-Westphalia,Never,0.38187,1231,2677,0.36346,0.40027
1988,Hesse,At least once per week,0.07006,85,995,0.05419,0.08592
1988,Hesse,At least once per month,0.12250,149,995,0.10212,0.14288
1988,Hesse,Seldom,0.21337,249,995,0.18790,0.23884
1988,Hesse,Never,0.41672,512,995,0.38607,0.44737
1988,"Rhineland-Palatinate, Saarland",At least once per week,0.04717,47,730,0.03178,0.06256
1988,"Rhineland-Palatinate, Saarland",At least once per month,0.11576,103,730,0.09254,0.13899
1988,"Rhineland-Palatinate, Saarland",Seldom,0.23917,223,730,0.20820,0.27013
1988,"Rhineland-Palatinate, Saarland",Never,0.44617,357,730,0.41008,0.48225
1988,Baden-Wuerttemberg,At least once per week,0.05270,152,1876,0.04259,0.06281
1988,Baden-Wuerttemberg,At least once per month,0.13352,300,1876,0.11812,0.14891
1988,Baden-Wuerttemberg,Seldom,0.24682,530,1876,0.22731,0.26634
1988,Baden-Wuerttemberg,Never,0.38232,894,1876,0.36032,0.40431
1988,Bavaria,At least once per week,0.07715,164,1620,0.06415,0.09015
1988,Bavaria,At least once per month,0.12269,253,1620,0.10671,0.13867
1988,Bavaria,Seldom,0.26703,545,1620,0.24548,0.28858
1988,Bavaria,Never,0.34990,658,1620,0.32667,0.37313
1988,Berlin,At least once per month,0.13765,55,306,0.09898,0.17632
1988,Berlin,Seldom,0.30348,118,306,0.25189,0.35508
1988,Berlin,Never,0.34956,133,306,0.29604,0.40307
1990,Schleswig-Holstein,At least once per month,0.11958,43,266,0.08051,0.15865
1990,Schleswig-Holstein,Seldom,0.33425,111,266,0.27745,0.39104
1990,Schleswig-Holstein,Never,0.30851,112,266,0.25289,0.36412
1990,Hamburg,Seldom,0.29761,49,132,0.21932,0.37591
1990,Hamburg,Never,0.42775,83,132,0.34302,0.51247
1990,Lower Saxony,At least once per week,0.05104,68,974,0.03721,0.06486
1990,Lower Saxony,At least once per month,0.11630,145,974,0.09616,0.13644
1990,Lower Saxony,Seldom,0.28683,340,974,0.25841,0.31525
1990,Lower Saxony,Never,0.39680,421,974,0.36606,0.42754
1990,Bremen,Never,0.48128,52,52,0.34415,0.61841
1990,North Rhine-Westphalia,At least once per week,0.04180,148,2552,0.03403,0.04956
1990,North Rhine-Westphalia,At least once per month,0.11709,371,2552,0.10461,0.12957
1990,North Rhine-Westphalia,Seldom,0.25632,754,2552,0.23938,0.27327
1990,North Rhine-Westphalia,Never,0.40551,1279,2552,0.38646,0.42457
1990,Hesse,At least once per week,0.04194,64,979,0.02938,0.05451
1990,Hesse,At least once per month,0.11026,141,979,0.09063,0.12989
1990,Hesse,Seldom,0.26407,269,979,0.23644,0.29170
1990,Hesse,Never,0.42067,505,979,0.38973,0.45161
1990,"Rhineland-Palatinate, Saarland",At least once per month,0.10353,86,645,0.08000,0.12706
1990,"Rhineland-Palatinate, Saarland",Seldom,0.21835,181,645,0.18644,0.25026
1990,"Rhineland-Palatinate, Saarland",Never,0.50245,378,645,0.46383,0.54107
1990,Baden-Wuerttemberg,At least once per week,0.03279,82,1780,0.02451,0.04106
1990,Baden-Wuerttemberg,At least once per month,0.10439,240,1780,0.09018,0.11860
1990,Baden-Wuerttemberg,Seldom,0.24769,479,1780,0.22763,0.26775
1990,Baden-Wuerttemberg,Never,0.42432,979,1780,0.40135,0.44729
1990,Bavaria,At least once per week,0.05657,116,1594,0.04523,0.06792
1990,Bavaria,At least once per month,0.10906,221,1594,0.09375,0.12437
1990,Bavaria,Seldom,0.26200,505,1594,0.24041,0.28359
1990,Bavaria,Never,0.40641,752,1594,0.38229,0.43053
1990,Berlin,At least once per week,0.06538,54,623,0.04596,0.08481
1990,Berlin,At least once per month,0.14492,105,623,0.11726,0.17259
1990,Berlin,Seldom,0.31268,269,623,0.27624,0.34911
1990,Berlin,Never,0.29690,195,623,0.26099,0.33280
1990,Brandenburg,At least once per week,0.06631,67,723,0.04816,0.08446
1990,Brandenburg,At least once per month,0.09656,85,723,0.07502,0.11811
1990,Brandenburg,Seldom,0.34553,362,723,0.31085,0.38022
1990,Brandenburg,Never,0.25926,209,723,0.22730,0.29123
1990,Mecklenburg-Western Pomerania,At least once per week,0.05624,39,499,0.03600,0.07647
1990,Mecklenburg-Western Pomerania,At least once per month,0.12562,82,499,0.09651,0.15473
1990,Mecklenburg-Western Pomerania,Seldom,0.36190,252,499,0.31970,0.40411
1990,Mecklenburg-Western Pomerania,Never,0.22233,126,499,0.18580,0.25885
1990,Saxony,At least once per week,0.05240,92,1310,0.04033,0.06447
1990,Saxony,At least once per month,0.09403,168,1310,0.07822,0.10984
1990,Saxony,Seldom,0.34565,643,1310,0.31988,0.37141
1990,Saxony,Never,0.27903,407,1310,0.25473,0.30333
1990,Saxony-Anhalt,At least once per week,0.07971,83,796,0.06088,0.09854
1990,Saxony-Anhalt,At least once per month,0.08174,92,796,0.06270,0.10079
1990,Saxony-Anhalt,Seldom,0.35573,392,796,0.32245,0.38901
1990,Saxony-Anhalt,Never,0.26404,229,796,0.23340,0.29469
1990,Thuringa,At least once per week,0.05818,60,738,0.04128,0.07508
1990,Thuringa,At least once per month,0.10321,105,738,0.08125,0.12518
1990,Thuringa,Seldom,0.31248,335,738,0.27902,0.34595
1990,Thuringa,Never,0.29227,238,738,0.25944,0.32511
1992,Schleswig-Holstein,At least once per month,0.10250,36,247,0.06459,0.14040
1992,Schleswig-Holstein,Seldom,0.30094,102,247,0.24363,0.35826
1992,Schleswig-Holstein,Never,0.30739,109,247,0.24973,0.36506
1992,Hamburg,Seldom,0.27139,48,126,0.19343,0.34934
1992,Hamburg,Never,0.47271,78,126,0.38519,0.56024
1992,Lower Saxony,At least once per week,0.06718,95,956,0.05130,0.08306
1992,Lower Saxony,At least once per month,0.13284,161,956,0.11132,0.15437
1992,Lower Saxony,Seldom,0.30667,365,956,0.27742,0.33591
1992,Lower Saxony,Never,0.31252,335,956,0.28312,0.34192
1992,Bremen,Seldom,0.34417,43,82,0.24070,0.44763
1992,Bremen,Never,0.42884,39,82,0.32106,0.53662
1992,North Rhine-Westphalia,At least once per week,0.05436,187,2491,0.04545,0.06326
1992,North Rhine-Westphalia,At least once per month,0.13546,421,2491,0.12202,0.14891
1992,North Rhine-Westphalia,Seldom,0.29470,905,2491,0.27679,0.31261
1992,North Rhine-Westphalia,Never,0.31955,978,2491,0.30124,0.33787
1992,Hesse,At least once per week,0.05352,73,940,0.03913,0.06792
1992,Hesse,At least once per month,0.13430,153,940,0.11249,0.15611
1992,Hesse,Seldom,0.26790,291,940,0.23957,0.29623
1992,Hesse,Never,0.37403,423,940,0.34308,0.40498
1992,"Rhineland-Palatinate, Saarland",At least once per week,0.05385,46,655,0.03655,0.07115
1992,"Rhineland-Palatinate, Saarland",At least once per month,0.10422,99,655,0.08080,0.12763
1992,"Rhineland-Palatinate, Saarland",Seldom,0.23360,200,655,0.20117,0.26603
1992,"Rhineland-Palatinate, Saarland",Never,0.43942,310,655,0.40138,0.47745
1992,Baden-Wuerttemberg,At least once per week,0.06901,174,1735,0.05708,0.08095
1992,Baden-Wuerttemberg,At least once per month,0.11171,254,1735,0.09688,0.12654
1992,Baden-Wuerttemberg,Seldom,0.28465,578,1735,0.26341,0.30589
1992,Baden-Wuerttemberg,Never,0.32503,729,1735,0.30299,0.34708
1992,Bavaria,At least once per week,0.08347,167,1617,0.06999,0.09696
1992,Bavaria,At least once per month,0.10732,234,1617,0.09223,0.12241
1992,Bavaria,Seldom,0.28369,582,1617,0.26171,0.30567
1992,Bavaria,Never,0.33381,634,1617,0.31082,0.35681
1992,Berlin,At least once per week,0.05650,35,587,0.03781,0.07520
1992,Berlin,At least once per month,0.14916,102,587,0.12032,0.17801
1992,Berlin,Seldom,0.35269,264,587,0.31401,0.39138
1992,Berlin,Never,0.26906,186,587,0.23315,0.30497
1992,Brandenburg,At least once per week,0.05862,52,653,0.04059,0.07665
1992,Brandenburg,At least once per month,0.07167,61,653,0.05187,0.09147
1992,Brandenburg,Seldom,0.31774,278,653,0.28200,0.35348
1992,Brandenburg,Never,0.35651,262,653,0.31975,0.39328
1992,Mecklenburg-Western Pomerania,At least once per week,0.05783,32,415,0.03535,0.08032
1992,Mecklenburg-Western Pomerania,At least once per month,0.08753,50,415,0.06030,0.11475
1992,Mecklenburg-Western Pomerania,Seldom,0.30686,179,415,0.26244,0.35129
1992,Mecklenburg-Western Pomerania,Never,0.34607,154,415,0.30024,0.39189
1992,Saxony,At least once per week,0.04261,63,1150,0.03093,0.05428
1992,Saxony,At least once per month,0.06874,109,1150,0.05411,0.08337
1992,Saxony,Seldom,0.30427,504,1150,0.27766,0.33087
1992,Saxony,Never,0.39193,474,1150,0.36370,0.42016
1992,Saxony-Anhalt,At least once per week,0.05457,57,767,0.03848,0.07065
1992,Saxony-Anhalt,At least once per month,0.08113,78,767,0.06179,0.10047
1992,Saxony-Anhalt,Seldom,0.34155,347,767,0.30796,0.37513
1992,Saxony-Anhalt,Never,0.35966,285,767,0.32567,0.39364
1992,Thuringa,At least once per week,0.06118,52,681,0.04316,0.07919
1992,Thuringa,At least once per month,0.06832,66,681,0.04935,0.08728
1992,Thuringa,Seldom,0.29579,286,681,0.26149,0.33010
1992,Thuringa,Never,0.36668,277,681,0.33046,0.40290
1994,Schleswig-Holstein,At least once per week,0.10954,31,281,0.07296,0.14612
1994,Schleswig-Holstein,At least once per month,0.12209,44,281,0.08374,0.16044
1994,Schleswig-Holstein,Seldom,0.30257,109,281,0.24876,0.35638
1994,Schleswig-Holstein,Never,0.26513,97,281,0.21343,0.31683
1994,Hamburg,Seldom,0.30665,49,117,0.22274,0.39056
1994,Hamburg,Never,0.42901,68,117,0.33894,0.51907
1994,Lower Saxony,At least once per week,0.05740,89,956,0.04265,0.07215
1994,Lower Saxony,At least once per month,0.12940,155,956,0.10811,0.15069
1994,Lower Saxony,Seldom,0.33618,396,956,0.30622,0.36614
1994,Lower Saxony,Never,0.29275,316,956,0.26389,0.32161
1994,Bremen,Seldom,0.31466,35,68,0.20346,0.42586
1994,Bremen,Never,0.40861,33,68,0.29090,0.52632
1994,North Rhine-Westphalia,At least once per week,0.06824,208,2433,0.05821,0.07826
1994,North Rhine-Westphalia,At least once per month,0.11159,378,2433,0.09908,0.12411
1994,North Rhine-Westphalia,Seldom,0.32416,939,2433,0.30555,0.34276
1994,North Rhine-Westphalia,Never,0.30127,908,2433,0.28303,0.31950
1994,Hesse,At least once per week,0.07162,87,907,0.05483,0.08841
1994,Hesse,At least once per month,0.12242,144,907,0.10108,0.14377
1994,Hesse,Seldom,0.29097,305,907,0.26139,0.32055
1994,Hesse,Never,0.35156,371,907,0.32047,0.38265
1994,"Rhineland-Palatinate, Saarland",At least once per week,0.04092,39,624,0.02537,0.05648
1994,"Rhineland-Palatinate, Saarland",At least once per month,0.11414,85,624,0.08917,0.13911
1994,"Rhineland-Palatinate, Saarland",Seldom,0.26040,226,624,0.22594,0.29486
1994,"Rhineland-Palatinate, Saarland",Never,0.38565,274,624,0.34743,0.42387
1994,Baden-Wuerttemberg,At least once per week,0.07203,181,1720,0.05981,0.08425
1994,Baden-Wuerttemberg,At least once per month,0.11490,266,1720,0.09982,0.12997
1994,Baden-Wuerttemberg,Seldom,0.26908,562,1720,0.24811,0.29004
1994,Baden-Wuerttemberg,Never,0.34336,711,1720,0.32091,0.36581
1994,Bavaria,At least once per week,0.06968,155,1561,0.05704,0.08231
1994,Bavaria,At least once per month,0.13739,277,1561,0.12030,0.15447
1994,Bavaria,Seldom,0.30194,582,1561,0.27916,0.32473
1994,Bavaria,Never,0.29654,547,1561,0.27387,0.31920
1994,Berlin,At least once per week,0.05975,39,545,0.03984,0.07967
1994,Berlin,At least once per month,0.14279,88,545,0.11339,0.17219
1994,Berlin,Seldom,0.35559,253,545,0.31536,0.39582
1994,Berlin,Never,0.25165,165,545,0.21518,0.28812
1994,Brandenburg,At least once per week,0.05595,45,602,0.03758,0.07433
1994,Brandenburg,At least once per month,0.06085,59,602,0.04174,0.07996
1994,Brandenburg,Seldom,0.33028,261,602,0.29268,0.36788
1994,Brandenburg,Never,0.37647,237,602,0.33774,0.41521
1994,Mecklenburg-Western Pomerania,At least once per month,0.09848,57,386,0.06872,0.12825
1994,Mecklenburg-Western Pomerania,Seldom,0.29841,173,386,0.25270,0.34411
1994,Mecklenburg-Western Pomerania,Never,0.35002,156,386,0.30237,0.39767
1994,Saxony,At least once per week,0.06169,93,1118,0.04758,0.07580
1994,Saxony,At least once per month,0.05573,98,1118,0.04227,0.06918
1994,Saxony,Seldom,0.31503,465,1118,0.28779,0.34227
1994,Saxony,Never,0.38552,462,1118,0.35698,0.41407
1994,Saxony-Anhalt,At least once per week,0.05255,52,697,0.03597,0.06912
1994,Saxony-Anhalt,At least once per month,0.09667,90,697,0.07472,0.11863
1994,Saxony-Anhalt,Seldom,0.29477,283,697,0.26090,0.32864
1994,Saxony-Anhalt,Never,0.38930,272,697,0.35308,0.42553
1994,Thuringa,At least once per week,0.06725,58,661,0.04814,0.08635
1994,Thuringa,At least once per month,0.08899,76,661,0.06727,0.11072
1994,Thuringa,Seldom,0.28718,275,661,0.25266,0.32170
1994,Thuringa,Never,0.35850,252,661,0.32191,0.39508
1995,Schleswig-Holstein,At least once per month,0.11871,43,260,0.07932,0.15810
1995,Schleswig-Holstein,Seldom,0.31626,110,260,0.25963,0.37290
1995,Schleswig-Holstein,Never,0.28783,107,260,0.23269,0.34297
1995,Hamburg,Seldom,0.31147,52,97,0.21883,0.40411
1995,Hamburg,Never,0.33594,45,97,0.24145,0.43042
1995,Lower Saxony,At least once per week,0.04503,67,1040,0.03242,0.05764
1995,Lower Saxony,At least once per month,0.11676,171,1040,0.09723,0.13629
1995,Lower Saxony,Seldom,0.28608,370,1040,0.25860,0.31356
1995,Lower Saxony,Never,0.35657,432,1040,0.32745,0.38570
1995,Bremen,Never,0.48255,41,41,0.32770,0.63741
1995,North Rhine-Westphalia,At least once per week,0.04466,167,2571,0.03667,0.05265
1995,North Rhine-Westphalia,At least once per month,0.12314,416,2571,0.11043,0.13584
1995,North Rhine-Westphalia,Seldom,0.27890,857,2571,0.26156,0.29624
1995,North Rhine-Westphalia,Never,0.36621,1131,2571,0.34758,0.38483
1995,Hesse,At least once per week,0.04092,59,940,0.02825,0.05359
1995,Hesse,At least once per month,0.11183,144,940,0.09168,0.13199
1995,Hesse,Seldom,0.29427,313,940,0.26513,0.32342
1995,Hesse,Never,0.39370,424,940,0.36245,0.42495
1995,"Rhineland-Palatinate, Saarland",At least once per week,0.03920,38,708,0.02490,0.05351
1995,"Rhineland-Palatinate, Saarland",At least once per month,0.09053,84,708,0.06938,0.11168
1995,"Rhineland-Palatinate, Saarland",Seldom,0.20589,203,708,0.17608,0.23570
1995,"Rhineland-Palatinate, Saarland",Never,0.46507,383,708,0.42830,0.50184
1995,Baden-Wuerttemberg,At least once per week,0.05676,152,1781,0.04601,0.06751
1995,Baden-Wuerttemberg,At least once per month,0.09618,240,1781,0.08248,0.10988
1995,Baden-Wuerttemberg,Seldom,0.26663,566,1781,0.24609,0.28718
1995,Baden-Wuerttemberg,Never,0.38566,823,1781,0.36304,0.40827
1995,Bavaria,At least once per week,0.05435,145,1679,0.04350,0.06520
1995,Bavaria,At least once per month,0.12511,259,1679,0.10928,0.14094
1995,Bavaria,Seldom,0.24800,542,1679,0.22734,0.26866
1995,Bavaria,Never,0.38715,733,1679,0.36384,0.41046
1995,Berlin,At least once per week,0.08341,50,562,0.06053,0.10629
1995,Berlin,At least once per month,0.14526,99,562,0.11610,0.17441
1995,Berlin,Seldom,0.32533,238,562,0.28656,0.36410
1995,Berlin,Never,0.26700,175,562,0.23040,0.30361
1995,Brandenburg,At least once per week,0.05293,41,585,0.03477,0.07108
1995,Brandenburg,At least once per month,0.10578,73,585,0.08084,0.13073
1995,Brandenburg,Seldom,0.30243,244,585,0.26518,0.33969
1995,Brandenburg,Never,0.36413,227,585,0.32510,0.40316
1995,Mecklenburg-Western Pomerania,At least once per month,0.07746,48,394,0.05103,0.10389
1995,Mecklenburg-Western Pomerania,Seldom,0.34091,187,394,0.29404,0.38777
1995,Mecklenburg-Western Pomerania,Never,0.36506,159,394,0.31746,0.41266
1995,Saxony,At least once per week,0.04121,67,1093,0.02942,0.05300
1995,Saxony,At least once per month,0.06767,117,1093,0.05277,0.08256
1995,Saxony,Seldom,0.27817,432,1093,0.25159,0.30474
1995,Saxony,Never,0.43264,477,1093,0.40325,0.46202
1995,Saxony-Anhalt,At least once per week,0.03504,42,684,0.02125,0.04883
1995,Saxony-Anhalt,At least once per month,0.09281,92,684,0.07104,0.11457
1995,Saxony-Anhalt,Seldom,0.26639,254,684,0.23324,0.29955
1995,Saxony-Anhalt,Never,0.44922,296,684,0.41192,0.48653
1995,Thuringa,At least once per week,0.05063,42,651,0.03377,0.06748
1995,Thuringa,At least once per month,0.09523,87,651,0.07267,0.11780
1995,Thuringa,Seldom,0.29987,278,651,0.26465,0.33510
1995,Thuringa,Never,0.36014,244,651,0.32324,0.39704
1996,Schleswig-Holstein,At least once per month,0.17182,56,257,0.12561,0.21803
1996,Schleswig-Holstein,Seldom,0.34750,127,257,0.28917,0.40583
1996,Schleswig-Holstein,Never,0.18484,74,257,0.13729,0.23239
1996,Hamburg,Seldom,0.33205,46,96,0.23735,0.42675
1996,Hamburg,Never,0.35260,50,96,0.25652,0.44867
1996,Lower Saxony,At least once per week,0.06270,85,1035,0.04793,0.07748
1996,Lower Saxony,At least once per month,0.13567,197,1035,0.11479,0.15654
1996,Lower Saxony,Seldom,0.32472,412,1035,0.29618,0.35327
1996,Lower Saxony,Never,0.28530,341,1035,0.25777,0.31282
1996,Bremen,Seldom,0.37585,40,74,0.26475,0.48696
1996,Bremen,Never,0.39712,34,74,0.28487,0.50936
1996,North Rhine-Westphalia,At least once per week,0.07322,210,2545,0.06310,0.08334
1996,North Rhine-Westphalia,At least once per month,0.14741,498,2545,0.13363,0.16119
1996,North Rhine-Westphalia,Seldom,0.32037,977,2545,0.30223,0.33850
1996,North Rhine-Westphalia,Never,0.27770,860,2545,0.26030,0.29511
1996,Hesse,At least once per week,0.06794,78,905,0.05154,0.08434
1996,Hesse,At least once per month,0.14068,152,905,0.11802,0.16335
1996,Hesse,Seldom,0.28959,329,905,0.26002,0.31915
1996,Hesse,Never,0.33659,346,905,0.30579,0.36740
1996,"Rhineland-Palatinate, Saarland",At least once per week,0.05085,45,691,0.03446,0.06724
1996,"Rhineland-Palatinate, Saarland",At least once per month,0.12409,120,691,0.09949,0.14869
1996,"Rhineland-Palatinate, Saarland",Seldom,0.24715,225,691,0.21497,0.27934
1996,"Rhineland-Palatinate, Saarland",Never,0.38096,301,691,0.34473,0.41720
1996,Baden-Wuerttemberg,At least once per week,0.07068,170,1696,0.05848,0.08288
1996,Baden-Wuerttemberg,At least once per month,0.12428,286,1696,0.10857,0.13998
1996,Baden-Wuerttemberg,Seldom,0.30335,622,1696,0.28146,0.32523
1996,Baden-Wuerttemberg,Never,0.29942,618,1696,0.27761,0.32122
1996,Bavaria,At least once per week,0.08057,193,1647,0.06742,0.09372
1996,Bavaria,At least once per month,0.15570,324,1647,0.13818,0.17321
1996,Bavaria,Seldom,0.28539,617,1647,0.26358,0.30721
1996,Bavaria,Never,0.29263,513,1647,0.27065,0.31461
1996,Berlin,At least once per week,0.08361,55,538,0.06020,0.10702
1996,Berlin,At least once per month,0.16082,114,538,0.12975,0.19189
1996,Berlin,Seldom,0.35635,239,538,0.31585,0.39686
1996,Berlin,Never,0.21840,130,538,0.18345,0.25334
1996,Brandenburg,At least once per week,0.04931,38,598,0.03194,0.06668
1996,Brandenburg,At least once per month,0.12821,98,598,0.10139,0.15503
1996,Brandenburg,Seldom,0.36903,290,598,0.33032,0.40774
1996,Brandenburg,Never,0.28475,172,598,0.24855,0.32096
1996,Mecklenburg-Western Pomerania,At least once per week,0.05094,33,398,0.02931,0.07257
1996,Mecklenburg-Western Pomerania,At least once per month,0.13225,69,398,0.09893,0.16557
1996,Mecklenburg-Western Pomerania,Seldom,0.39046,200,398,0.34247,0.43845
1996,Mecklenburg-Western Pomerania,Never,0.24735,96,398,0.20490,0.28979
1996,Saxony,At least once per week,0.05045,87,1102,0.03752,0.06338
1996,Saxony,At least once per month,0.11099,164,1102,0.09243,0.12954
1996,Saxony,Seldom,0.32468,468,1102,0.29702,0.35234
1996,Saxony,Never,0.33608,383,1102,0.30818,0.36398
1996,Saxony-Anhalt,At least once per week,0.04050,45,671,0.02558,0.05543
1996,Saxony-Anhalt,At least once per month,0.12706,108,671,0.10184,0.15228
1996,Saxony-Anhalt,Seldom,0.34734,308,671,0.31129,0.38339
1996,Saxony-Anhalt,Never,0.32773,210,671,0.29219,0.36327
1996,Thuringa,At least once per week,0.06443,62,660,0.04569,0.08318
1996,Thuringa,At least once per month,0.13695,113,660,0.11070,0.16320
1996,Thuringa,Seldom,0.32528,298,660,0.28951,0.36105
1996,Thuringa,Never,0.28723,187,660,0.25269,0.32178
1997,Schleswig-Holstein,At least once per month,0.13767,48,239,0.09389,0.18144
1997,Schleswig-Holstein,Seldom,0.33648,114,239,0.27645,0.39651
