year,age_gr,bula_h,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,Bavaria,At least once per month,0.14418,82,598,0.11601,0.17236
1985,30-45 y.,Bavaria,Seldom,0.45575,258,598,0.41580,0.49570
1985,30-45 y.,Bavaria,Never,0.30890,217,598,0.27184,0.34596
1985,30-45 y.,Berlin,Seldom,0.48204,57,57,0.35117,0.61292
1985,46-65 y.,Schleswig-Holstein,Seldom,0.34111,34,86,0.24032,0.44189
1985,46-65 y.,Schleswig-Holstein,Never,0.50488,52,86,0.39859,0.61117
1985,46-65 y.,Hamburg,Never,0.69212,51,51,0.56417,0.82008
1985,46-65 y.,Lower Saxony,Seldom,0.37267,125,299,0.31777,0.42757
1985,46-65 y.,Lower Saxony,Never,0.53516,174,299,0.47853,0.59179
1985,46-65 y.,North Rhine-Westphalia,At least once per month,0.06102,52,831,0.04474,0.07731
1985,46-65 y.,North Rhine-Westphalia,Seldom,0.24687,212,831,0.21753,0.27620
1985,46-65 y.,North Rhine-Westphalia,Never,0.65587,567,831,0.62355,0.68819
1985,46-65 y.,Hesse,Seldom,0.32826,107,325,0.27713,0.37939
1985,46-65 y.,Hesse,Never,0.54932,218,325,0.49514,0.60350
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.23208,66,240,0.17856,0.28561
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.66596,174,240,0.60617,0.72576
1985,46-65 y.,Baden-Wuerttemberg,Seldom,0.24664,131,556,0.21078,0.28250
1985,46-65 y.,Baden-Wuerttemberg,Never,0.67881,425,556,0.63996,0.71765
1985,46-65 y.,Bavaria,Seldom,0.27509,154,517,0.23655,0.31362
1985,46-65 y.,Bavaria,Never,0.65764,363,517,0.61670,0.69858
1985,46-65 y.,Berlin,Seldom,0.36718,40,105,0.27453,0.45982
1985,46-65 y.,Berlin,Never,0.57388,65,105,0.47883,0.66892
1985,66 and older,Schleswig-Holstein,Never,0.95693,37,37,0.89061,1.02325
1985,66 and older,Hamburg,Never,0.80651,35,35,0.67373,0.93930
1985,66 and older,Lower Saxony,Never,0.81769,101,101,0.74201,0.89337
1985,66 and older,North Rhine-Westphalia,Never,0.94525,231,231,0.91585,0.97465
1985,66 and older,Hesse,Never,0.80474,73,73,0.71317,0.89630
1985,66 and older,"Rhineland-Palatinate, Saarland",Never,0.86376,84,84,0.78996,0.93756
1985,66 and older,Baden-Wuerttemberg,Never,0.95319,169,169,0.92125,0.98513
1985,66 and older,Bavaria,Never,0.92059,190,190,0.88205,0.95914
1986,17-29 y.,Lower Saxony,At least once per week,0.30127,86,298,0.24909,0.35345
1986,17-29 y.,Lower Saxony,At least once per month,0.33030,104,298,0.27681,0.38379
1986,17-29 y.,Lower Saxony,Seldom,0.31521,108,298,0.26237,0.36805
1986,17-29 y.,North Rhine-Westphalia,At least once per week,0.19361,154,826,0.16665,0.22057
1986,17-29 y.,North Rhine-Westphalia,At least once per month,0.36673,272,826,0.33384,0.39961
1986,17-29 y.,North Rhine-Westphalia,Seldom,0.30445,253,826,0.27305,0.33586
1986,17-29 y.,North Rhine-Westphalia,Never,0.13327,147,826,0.11008,0.15647
1986,17-29 y.,Hesse,At least once per week,0.29089,75,310,0.24025,0.34153
1986,17-29 y.,Hesse,At least once per month,0.34240,87,310,0.28949,0.39531
1986,17-29 y.,Hesse,Seldom,0.26804,98,310,0.21865,0.31742
1986,17-29 y.,Hesse,Never,0.09867,50,310,0.06542,0.13193
1986,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.21127,49,233,0.15874,0.26379
1986,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.28798,68,233,0.22971,0.34625
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.36631,82,233,0.30432,0.42831
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.13444,34,233,0.09054,0.17833
1986,17-29 y.,Baden-Wuerttemberg,At least once per week,0.23100,140,615,0.19766,0.26433
1986,17-29 y.,Baden-Wuerttemberg,At least once per month,0.30970,175,615,0.27313,0.34627
1986,17-29 y.,Baden-Wuerttemberg,Seldom,0.31800,185,615,0.28116,0.35483
1986,17-29 y.,Baden-Wuerttemberg,Never,0.14096,115,615,0.11343,0.16848
1986,17-29 y.,Bavaria,At least once per week,0.27532,124,489,0.23569,0.31495
1986,17-29 y.,Bavaria,At least once per month,0.37471,177,489,0.33176,0.41765
1986,17-29 y.,Bavaria,Seldom,0.27420,133,489,0.23462,0.31379
1986,17-29 y.,Bavaria,Never,0.07577,55,489,0.05229,0.09924
1986,30-45 y.,Schleswig-Holstein,Seldom,0.55189,59,95,0.45136,0.65242
1986,30-45 y.,Schleswig-Holstein,Never,0.24645,36,95,0.15933,0.33356
1986,30-45 y.,Hamburg,Seldom,0.54022,40,40,0.38380,0.69664
1986,30-45 y.,Lower Saxony,Seldom,0.55022,171,278,0.49163,0.60880
1986,30-45 y.,Lower Saxony,Never,0.29913,107,278,0.24521,0.35306
1986,30-45 y.,North Rhine-Westphalia,At least once per week,0.06948,54,929,0.05312,0.08584
1986,30-45 y.,North Rhine-Westphalia,At least once per month,0.12501,114,929,0.10373,0.14629
1986,30-45 y.,North Rhine-Westphalia,Seldom,0.46043,393,929,0.42836,0.49250
1986,30-45 y.,North Rhine-Westphalia,Never,0.33909,368,929,0.30863,0.36955
1986,30-45 y.,Hesse,At least once per month,0.14791,44,303,0.10787,0.18795
1986,30-45 y.,Hesse,Seldom,0.55345,146,303,0.49738,0.60952
1986,30-45 y.,Hesse,Never,0.23072,113,303,0.18320,0.27823
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.44157,76,156,0.36340,0.51975
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.40662,80,156,0.32929,0.48395
1986,30-45 y.,Baden-Wuerttemberg,At least once per month,0.10095,48,575,0.07630,0.12559
1986,30-45 y.,Baden-Wuerttemberg,Seldom,0.42642,221,575,0.38596,0.46687
1986,30-45 y.,Baden-Wuerttemberg,Never,0.43168,306,575,0.39116,0.47220
1986,30-45 y.,Bavaria,At least once per week,0.05560,34,563,0.03666,0.07455
1986,30-45 y.,Bavaria,At least once per month,0.15045,74,563,0.12090,0.18001
1986,30-45 y.,Bavaria,Seldom,0.46470,237,563,0.42347,0.50594
1986,30-45 y.,Bavaria,Never,0.31853,218,563,0.28001,0.35705
1986,30-45 y.,Berlin,Seldom,0.49061,51,51,0.35204,0.62918
1986,46-65 y.,Schleswig-Holstein,Seldom,0.40333,38,83,0.29715,0.50951
1986,46-65 y.,Schleswig-Holstein,Never,0.50467,45,83,0.39645,0.61289
1986,46-65 y.,Hamburg,Never,0.58271,42,42,0.43177,0.73365
1986,46-65 y.,Lower Saxony,Seldom,0.41588,142,304,0.36039,0.47138
1986,46-65 y.,Lower Saxony,Never,0.47870,162,304,0.42245,0.53495
1986,46-65 y.,North Rhine-Westphalia,At least once per month,0.05096,42,825,0.03595,0.06598
1986,46-65 y.,North Rhine-Westphalia,Seldom,0.24926,223,825,0.21972,0.27880
1986,46-65 y.,North Rhine-Westphalia,Never,0.65603,560,825,0.62359,0.68846
1986,46-65 y.,Hesse,Seldom,0.32268,91,296,0.26933,0.37603
1986,46-65 y.,Hesse,Never,0.58285,205,296,0.52658,0.63912
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.26127,69,242,0.20581,0.31674
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.65935,173,242,0.59951,0.71918
1986,46-65 y.,Baden-Wuerttemberg,Seldom,0.25342,132,568,0.21762,0.28922
1986,46-65 y.,Baden-Wuerttemberg,Never,0.68073,436,568,0.64235,0.71910
1986,46-65 y.,Bavaria,At least once per month,0.05682,34,501,0.03653,0.07712
1986,46-65 y.,Bavaria,Seldom,0.25549,132,501,0.21726,0.29372
1986,46-65 y.,Bavaria,Never,0.63841,335,501,0.59630,0.68053
1986,46-65 y.,Berlin,Seldom,0.42600,48,106,0.33142,0.52059
1986,46-65 y.,Berlin,Never,0.45625,58,106,0.36098,0.55152
1986,66 and older,Lower Saxony,Never,0.90502,108,108,0.84946,0.96057
1986,66 and older,Bremen,Never,0.96043,32,32,0.89180,1.02906
1986,66 and older,North Rhine-Westphalia,Never,0.91206,212,212,0.87385,0.95028
1986,66 and older,Hesse,Never,0.90466,80,80,0.83989,0.96942
1986,66 and older,"Rhineland-Palatinate, Saarland",Never,0.89392,85,85,0.82807,0.95977
1986,66 and older,Baden-Wuerttemberg,Never,0.95961,150,150,0.92800,0.99122
1986,66 and older,Bavaria,Never,0.86147,162,162,0.80810,0.91483
1988,17-29 y.,Schleswig-Holstein,Seldom,0.41912,32,32,0.24543,0.59282
1988,17-29 y.,Lower Saxony,At least once per week,0.29659,86,309,0.24558,0.34760
1988,17-29 y.,Lower Saxony,At least once per month,0.30111,95,309,0.24988,0.35235
1988,17-29 y.,Lower Saxony,Seldom,0.33627,95,309,0.28351,0.38903
1988,17-29 y.,Lower Saxony,Never,0.06129,33,309,0.03450,0.08808
1988,17-29 y.,North Rhine-Westphalia,At least once per week,0.21980,166,792,0.19094,0.24866
1988,17-29 y.,North Rhine-Westphalia,At least once per month,0.34680,259,792,0.31363,0.37996
1988,17-29 y.,North Rhine-Westphalia,Seldom,0.30670,225,792,0.27456,0.33883
1988,17-29 y.,North Rhine-Westphalia,Never,0.12328,142,792,0.10037,0.14619
1988,17-29 y.,Hesse,At least once per week,0.23526,56,275,0.18504,0.28548
1988,17-29 y.,Hesse,At least once per month,0.37643,82,275,0.31906,0.43380
1988,17-29 y.,Hesse,Seldom,0.23767,69,275,0.18727,0.28807
1988,17-29 y.,Hesse,Never,0.15064,68,275,0.10829,0.19299
1988,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.16128,37,187,0.10842,0.21413
1988,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.36271,73,187,0.29361,0.43180
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.34617,77,187,0.27780,0.41454
1988,17-29 y.,Baden-Wuerttemberg,At least once per week,0.18588,118,580,0.15419,0.21756
1988,17-29 y.,Baden-Wuerttemberg,At least once per month,0.43331,220,580,0.39294,0.47367
1988,17-29 y.,Baden-Wuerttemberg,Seldom,0.27689,146,580,0.24044,0.31333
1988,17-29 y.,Baden-Wuerttemberg,Never,0.10356,96,580,0.07874,0.12838
1988,17-29 y.,Bavaria,At least once per week,0.30674,129,460,0.26455,0.34893
1988,17-29 y.,Bavaria,At least once per month,0.35415,153,460,0.31039,0.39790
1988,17-29 y.,Bavaria,Seldom,0.26876,128,460,0.22820,0.30932
1988,17-29 y.,Bavaria,Never,0.06866,50,460,0.04552,0.09179
1988,17-29 y.,Berlin,Seldom,0.39812,31,31,0.22295,0.57329
1988,30-45 y.,Schleswig-Holstein,Seldom,0.52389,55,90,0.42013,0.62765
1988,30-45 y.,Schleswig-Holstein,Never,0.27963,35,90,0.18638,0.37287
1988,30-45 y.,Hamburg,Seldom,0.54441,34,34,0.37448,0.71433
1988,30-45 y.,Lower Saxony,At least once per month,0.16488,46,256,0.11933,0.21042
1988,30-45 y.,Lower Saxony,Seldom,0.56123,138,256,0.50032,0.62214
1988,30-45 y.,Lower Saxony,Never,0.22461,72,256,0.17339,0.27583
1988,30-45 y.,North Rhine-Westphalia,At least once per week,0.04683,33,855,0.03266,0.06100
1988,30-45 y.,North Rhine-Westphalia,At least once per month,0.13096,99,855,0.10833,0.15358
1988,30-45 y.,North Rhine-Westphalia,Seldom,0.47744,365,855,0.44394,0.51094
1988,30-45 y.,North Rhine-Westphalia,Never,0.33880,358,855,0.30705,0.37054
1988,30-45 y.,Hesse,At least once per month,0.15290,43,288,0.11126,0.19453
1988,30-45 y.,Hesse,Seldom,0.47443,113,288,0.41665,0.53220
1988,30-45 y.,Hesse,Never,0.30244,132,288,0.24930,0.35558
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.48139,76,139,0.39802,0.56475
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.32919,63,139,0.25078,0.40759
1988,30-45 y.,Baden-Wuerttemberg,At least once per month,0.15154,63,526,0.12087,0.18221
1988,30-45 y.,Baden-Wuerttemberg,Seldom,0.44524,208,526,0.40273,0.48776
1988,30-45 y.,Baden-Wuerttemberg,Never,0.35772,255,526,0.31672,0.39873
1988,30-45 y.,Bavaria,At least once per month,0.18364,77,472,0.14868,0.21861
1988,30-45 y.,Bavaria,Seldom,0.50535,239,472,0.46020,0.55051
1988,30-45 y.,Bavaria,Never,0.23821,156,472,0.19973,0.27668
1988,30-45 y.,Berlin,Seldom,0.42035,42,42,0.26925,0.57144
1988,46-65 y.,Schleswig-Holstein,Seldom,0.41438,39,86,0.30966,0.51911
1988,46-65 y.,Schleswig-Holstein,Never,0.46210,47,86,0.35611,0.56809
1988,46-65 y.,Hamburg,Never,0.51302,34,34,0.34249,0.68356
1988,46-65 y.,Lower Saxony,At least once per month,0.09609,33,324,0.06395,0.12823
1988,46-65 y.,Lower Saxony,Seldom,0.34026,123,324,0.28859,0.39193
1988,46-65 y.,Lower Saxony,Never,0.50030,168,324,0.44577,0.55483
1988,46-65 y.,North Rhine-Westphalia,At least once per month,0.05350,38,778,0.03767,0.06932
1988,46-65 y.,North Rhine-Westphalia,Seldom,0.26804,211,778,0.23690,0.29919
1988,46-65 y.,North Rhine-Westphalia,Never,0.63879,529,778,0.60502,0.67257
1988,46-65 y.,Hesse,Seldom,0.23281,60,281,0.18330,0.28231
1988,46-65 y.,Hesse,Never,0.62331,221,281,0.56655,0.68007
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.24820,65,239,0.19332,0.30308
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.67609,174,239,0.61663,0.73554
1988,46-65 y.,Baden-Wuerttemberg,Seldom,0.33332,165,561,0.29427,0.37236
1988,46-65 y.,Baden-Wuerttemberg,Never,0.61185,396,561,0.57149,0.65222
1988,46-65 y.,Bavaria,Seldom,0.32052,155,454,0.27754,0.36349
1988,46-65 y.,Bavaria,Never,0.59792,299,454,0.55276,0.64307
1988,46-65 y.,Berlin,Seldom,0.35538,38,101,0.26157,0.44919
1988,46-65 y.,Berlin,Never,0.51494,63,101,0.41698,0.61289
1988,66 and older,Lower Saxony,Never,0.85363,103,103,0.78503,0.92223
1988,66 and older,North Rhine-Westphalia,Never,0.88846,202,202,0.84494,0.93198
1988,66 and older,Hesse,Never,0.87276,91,91,0.80392,0.94161
1988,66 and older,"Rhineland-Palatinate, Saarland",Never,0.90718,91,91,0.84722,0.96713
1988,66 and older,Baden-Wuerttemberg,Never,0.92153,147,147,0.87791,0.96515
1988,66 and older,Bavaria,Never,0.83804,153,153,0.77947,0.89661
1990,17-29 y.,Lower Saxony,At least once per week,0.22669,62,278,0.17739,0.27600
1990,17-29 y.,Lower Saxony,At least once per month,0.34536,92,278,0.28937,0.40136
1990,17-29 y.,Lower Saxony,Seldom,0.31936,88,278,0.26446,0.37427
1990,17-29 y.,Lower Saxony,Never,0.10295,36,278,0.06717,0.13874
1990,17-29 y.,North Rhine-Westphalia,At least once per week,0.17358,126,736,0.14619,0.20096
1990,17-29 y.,North Rhine-Westphalia,At least once per month,0.34797,239,736,0.31354,0.38241
1990,17-29 y.,North Rhine-Westphalia,Seldom,0.34744,230,736,0.31302,0.38186
1990,17-29 y.,North Rhine-Westphalia,Never,0.12887,141,736,0.10465,0.15310
1990,17-29 y.,Hesse,At least once per week,0.17435,53,268,0.12884,0.21986
1990,17-29 y.,Hesse,At least once per month,0.38355,93,268,0.32522,0.44188
1990,17-29 y.,Hesse,Seldom,0.27983,69,268,0.22598,0.33367
1990,17-29 y.,Hesse,Never,0.15867,53,268,0.11484,0.20250
1990,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.36647,65,163,0.29227,0.44067
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.31166,61,163,0.24034,0.38299
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.17853,37,163,0.11955,0.23750
1990,17-29 y.,Baden-Wuerttemberg,At least once per week,0.15024,76,535,0.11993,0.18054
1990,17-29 y.,Baden-Wuerttemberg,At least once per month,0.37042,182,535,0.32946,0.41138
1990,17-29 y.,Baden-Wuerttemberg,Seldom,0.31305,151,535,0.27371,0.35238
1990,17-29 y.,Baden-Wuerttemberg,Never,0.15100,126,535,0.12063,0.18137
1990,17-29 y.,Bavaria,At least once per week,0.24244,103,471,0.20370,0.28119
1990,17-29 y.,Bavaria,At least once per month,0.33737,150,471,0.29462,0.38012
1990,17-29 y.,Bavaria,Seldom,0.34114,156,471,0.29828,0.38400
1990,17-29 y.,Bavaria,Never,0.07829,62,471,0.05400,0.10258
1990,17-29 y.,Berlin,At least once per week,0.26534,42,149,0.19421,0.33647
1990,17-29 y.,Berlin,At least once per month,0.28964,42,149,0.21656,0.36272
1990,17-29 y.,Berlin,Seldom,0.37851,65,149,0.30036,0.45665
1990,17-29 y.,Brandenburg,At least once per week,0.26732,52,165,0.19959,0.33506
1990,17-29 y.,Brandenburg,At least once per month,0.22259,33,165,0.15893,0.28626
1990,17-29 y.,Brandenburg,Seldom,0.44425,80,165,0.36820,0.52030
1990,17-29 y.,Mecklenburg-Western Pomerania,At least once per week,0.22275,35,128,0.15038,0.29512
1990,17-29 y.,Mecklenburg-Western Pomerania,At least once per month,0.35488,48,128,0.27166,0.43809
1990,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.31625,45,128,0.23538,0.39713
1990,17-29 y.,Saxony,At least once per week,0.22904,72,317,0.18271,0.27538
1990,17-29 y.,Saxony,At least once per month,0.26674,84,317,0.21798,0.31550
1990,17-29 y.,Saxony,Seldom,0.38511,127,317,0.33146,0.43877
1990,17-29 y.,Saxony,Never,0.10033,34,317,0.06720,0.13345
1990,17-29 y.,Saxony-Anhalt,At least once per week,0.31825,69,196,0.25287,0.38363
1990,17-29 y.,Saxony-Anhalt,At least once per month,0.17852,39,196,0.12477,0.23227
1990,17-29 y.,Saxony-Anhalt,Seldom,0.41500,88,196,0.34584,0.48415
1990,17-29 y.,Thuringa,At least once per week,0.21356,47,181,0.15369,0.27343
1990,17-29 y.,Thuringa,At least once per month,0.27404,56,181,0.20888,0.33920
1990,17-29 y.,Thuringa,Seldom,0.40891,78,181,0.33709,0.48073
1990,30-45 y.,Schleswig-Holstein,Seldom,0.62513,45,45,0.48209,0.76817
1990,30-45 y.,Lower Saxony,At least once per month,0.16323,33,238,0.11618,0.21029
1990,30-45 y.,Lower Saxony,Seldom,0.51570,124,238,0.45207,0.57932
1990,30-45 y.,Lower Saxony,Never,0.28273,81,238,0.22539,0.34006
1990,30-45 y.,North Rhine-Westphalia,At least once per month,0.13999,97,807,0.11603,0.16394
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.49142,361,807,0.45691,0.52594
1990,30-45 y.,North Rhine-Westphalia,Never,0.34762,349,807,0.31474,0.38049
1990,30-45 y.,Hesse,At least once per month,0.14833,39,286,0.10707,0.18960
1990,30-45 y.,Hesse,Seldom,0.50174,110,286,0.44369,0.55979
1990,30-45 y.,Hesse,Never,0.32253,137,286,0.26826,0.37681
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.42380,66,152,0.34498,0.50262
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.47428,86,152,0.39464,0.55393
1990,30-45 y.,Baden-Wuerttemberg,At least once per month,0.09017,38,538,0.06594,0.11439
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.49781,205,538,0.45552,0.54010
1990,30-45 y.,Baden-Wuerttemberg,Never,0.40069,295,538,0.35924,0.44214
1990,30-45 y.,Bavaria,At least once per month,0.11707,47,449,0.08730,0.14684
1990,30-45 y.,Bavaria,Seldom,0.50596,210,449,0.45967,0.55226
1990,30-45 y.,Bavaria,Never,0.34109,192,449,0.29719,0.38499
1990,30-45 y.,Berlin,At least once per month,0.29099,45,201,0.22803,0.35394
1990,30-45 y.,Berlin,Seldom,0.53258,120,201,0.46343,0.60173
1990,30-45 y.,Berlin,Never,0.12926,36,201,0.08276,0.17575
1990,30-45 y.,Brandenburg,At least once per month,0.15766,37,257,0.11302,0.20230
1990,30-45 y.,Brandenburg,Seldom,0.60676,175,257,0.54693,0.66660
1990,30-45 y.,Brandenburg,Never,0.18264,45,257,0.13531,0.22997
1990,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.69673,116,116,0.61271,0.78074
1990,30-45 y.,Saxony,At least once per month,0.13039,55,427,0.09841,0.16236
1990,30-45 y.,Saxony,Seldom,0.64486,294,427,0.59941,0.69030
1990,30-45 y.,Saxony,Never,0.17439,78,427,0.13836,0.21043
1990,30-45 y.,Saxony-Anhalt,At least once per month,0.13640,39,263,0.09484,0.17796
1990,30-45 y.,Saxony-Anhalt,Seldom,0.67971,185,263,0.62322,0.73621
1990,30-45 y.,Saxony-Anhalt,Never,0.13447,39,263,0.09316,0.17579
1990,30-45 y.,Thuringa,At least once per month,0.15838,34,231,0.11120,0.20557
1990,30-45 y.,Thuringa,Seldom,0.60131,152,231,0.53803,0.66459
1990,30-45 y.,Thuringa,Never,0.18852,45,231,0.13797,0.23907
1990,46-65 y.,Schleswig-Holstein,Seldom,0.43687,38,89,0.33323,0.54050
1990,46-65 y.,Schleswig-Holstein,Never,0.45887,51,89,0.35476,0.56299
1990,46-65 y.,Lower Saxony,Seldom,0.35820,120,317,0.30533,0.41106
1990,46-65 y.,Lower Saxony,Never,0.59491,197,317,0.54078,0.64903
1990,46-65 y.,North Rhine-Westphalia,At least once per month,0.04925,34,751,0.03376,0.06474
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.22924,153,751,0.19916,0.25933
1990,46-65 y.,North Rhine-Westphalia,Never,0.71031,564,751,0.67784,0.74277
1990,46-65 y.,Hesse,Seldom,0.30777,76,300,0.25545,0.36008
1990,46-65 y.,Hesse,Never,0.65542,224,300,0.60155,0.70929
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.23570,53,219,0.17936,0.29205
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.73146,166,219,0.67263,0.79030
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.23951,110,519,0.20276,0.27626
1990,46-65 y.,Baden-Wuerttemberg,Never,0.72223,409,519,0.68366,0.76081
1990,46-65 y.,Bavaria,Seldom,0.27187,120,442,0.23034,0.31339
1990,46-65 y.,Bavaria,Never,0.67245,322,442,0.62864,0.71625
1990,46-65 y.,Berlin,Seldom,0.41247,79,174,0.33911,0.48583
1990,46-65 y.,Berlin,Never,0.49358,95,174,0.41908,0.56809
1990,46-65 y.,Brandenburg,Seldom,0.43565,97,197,0.36623,0.50506
1990,46-65 y.,Brandenburg,Never,0.46714,100,197,0.39729,0.53699
1990,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.47851,81,145,0.39691,0.56010
1990,46-65 y.,Mecklenburg-Western Pomerania,Never,0.42890,64,145,0.34806,0.50974
1990,46-65 y.,Saxony,Seldom,0.46989,208,386,0.42004,0.51975
1990,46-65 y.,Saxony,Never,0.44144,178,386,0.39184,0.49104
1990,46-65 y.,Saxony-Anhalt,Seldom,0.45685,107,204,0.38833,0.52538
1990,46-65 y.,Saxony-Anhalt,Never,0.42418,97,204,0.35619,0.49217
1990,46-65 y.,Thuringa,Seldom,0.43195,102,203,0.36364,0.50026
1990,46-65 y.,Thuringa,Never,0.47471,101,203,0.40584,0.54357
1990,66 and older,Lower Saxony,Never,0.91130,107,107,0.85717,0.96542
1990,66 and older,North Rhine-Westphalia,Never,0.94395,225,225,0.91383,0.97408
1990,66 and older,Hesse,Never,0.82677,91,91,0.74858,0.90496
