year,age_gr,migback,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,30-45 y.,Indirect migration background,At least once per month,0.26807,41,129,0.19133,0.34481
2001,30-45 y.,Indirect migration background,Seldom,0.51201,88,129,0.42541,0.59861
2001,46-65 y.,No migration background,At least once per week,0.02907,167,5957,0.02480,0.03334
2001,46-65 y.,No migration background,At least once per month,0.10998,643,5957,0.10204,0.11793
2001,46-65 y.,No migration background,Seldom,0.43855,2683,5957,0.42594,0.45115
2001,46-65 y.,No migration background,Never,0.41136,2464,5957,0.39887,0.42386
2001,46-65 y.,Direct migration background,At least once per month,0.06123,64,1015,0.04647,0.07598
2001,46-65 y.,Direct migration background,Seldom,0.32069,302,1015,0.29196,0.34942
2001,46-65 y.,Direct migration background,Never,0.58341,649,1015,0.55306,0.61375
2001,66 and older,No migration background,At least once per week,0.01312,39,3012,0.00905,0.01718
2001,66 and older,No migration background,At least once per month,0.03423,106,3012,0.02774,0.04073
2001,66 and older,No migration background,Seldom,0.15420,507,3012,0.14130,0.16710
2001,66 and older,No migration background,Never,0.78276,2360,3012,0.76804,0.79749
2001,66 and older,Direct migration background,Seldom,0.13525,38,321,0.09777,0.17272
2001,66 and older,Direct migration background,Never,0.80995,283,321,0.76697,0.85294
2003,17-29 y.,No migration background,At least once per week,0.19728,664,3111,0.18329,0.21127
2003,17-29 y.,No migration background,At least once per month,0.42222,1346,3111,0.40486,0.43957
2003,17-29 y.,No migration background,Seldom,0.31255,940,3111,0.29626,0.32884
2003,17-29 y.,No migration background,Never,0.06264,161,3111,0.05412,0.07116
2003,17-29 y.,Direct migration background,At least once per week,0.12105,45,377,0.08808,0.15402
2003,17-29 y.,Direct migration background,At least once per month,0.33487,126,377,0.28717,0.38258
2003,17-29 y.,Direct migration background,Seldom,0.32798,117,377,0.28053,0.37544
2003,17-29 y.,Direct migration background,Never,0.20895,89,377,0.16786,0.25005
2003,17-29 y.,Indirect migration background,At least once per week,0.20852,105,502,0.17295,0.24410
2003,17-29 y.,Indirect migration background,At least once per month,0.37539,202,502,0.33299,0.41779
2003,17-29 y.,Indirect migration background,Seldom,0.27362,137,502,0.23458,0.31266
2003,17-29 y.,Indirect migration background,Never,0.13326,58,502,0.10350,0.16302
2003,30-45 y.,No migration background,At least once per week,0.02863,157,5813,0.02434,0.03291
2003,30-45 y.,No migration background,At least once per month,0.21832,1225,5813,0.20770,0.22894
2003,30-45 y.,No migration background,Seldom,0.56415,3389,5813,0.55141,0.57690
2003,30-45 y.,No migration background,Never,0.18540,1042,5813,0.17541,0.19539
2003,30-45 y.,Direct migration background,At least once per month,0.11782,103,871,0.09640,0.13925
2003,30-45 y.,Direct migration background,Seldom,0.40059,361,871,0.36803,0.43315
2003,30-45 y.,Direct migration background,Never,0.45373,407,871,0.42065,0.48681
2003,30-45 y.,Indirect migration background,At least once per month,0.30991,65,206,0.24660,0.37322
2003,30-45 y.,Indirect migration background,Seldom,0.41633,92,206,0.34885,0.48381
2003,30-45 y.,Indirect migration background,Never,0.23595,49,206,0.17783,0.29407
2003,46-65 y.,No migration background,At least once per week,0.01071,63,6510,0.00821,0.01321
2003,46-65 y.,No migration background,At least once per month,0.09889,693,6510,0.09164,0.10614
2003,46-65 y.,No migration background,Seldom,0.44060,3086,6510,0.42853,0.45266
2003,46-65 y.,No migration background,Never,0.44342,2668,6510,0.43135,0.45549
2003,46-65 y.,Direct migration background,At least once per month,0.05852,58,978,0.04380,0.07324
2003,46-65 y.,Direct migration background,Seldom,0.28282,280,978,0.25458,0.31106
2003,46-65 y.,Direct migration background,Never,0.64859,640,978,0.61865,0.67852
2003,66 and older,No migration background,At least once per month,0.01923,76,3242,0.01450,0.02396
2003,66 and older,No migration background,Seldom,0.14361,523,3242,0.13153,0.15568
2003,66 and older,No migration background,Never,0.82503,2643,3242,0.81195,0.83811
2003,66 and older,Direct migration background,Seldom,0.15178,49,344,0.11381,0.18975
2003,66 and older,Direct migration background,Never,0.79533,295,344,0.75263,0.83802
2005,17-29 y.,No migration background,At least once per week,0.22000,674,2983,0.20513,0.23487
2005,17-29 y.,No migration background,At least once per month,0.41475,1275,2983,0.39707,0.43244
2005,17-29 y.,No migration background,Seldom,0.31034,913,2983,0.29374,0.32695
2005,17-29 y.,No migration background,Never,0.05059,121,2983,0.04272,0.05845
2005,17-29 y.,Direct migration background,At least once per week,0.16588,54,315,0.12473,0.20702
2005,17-29 y.,Direct migration background,At least once per month,0.36460,107,315,0.31136,0.41784
2005,17-29 y.,Direct migration background,Seldom,0.36205,107,315,0.30889,0.41521
2005,17-29 y.,Direct migration background,Never,0.10408,47,315,0.07031,0.13786
2005,17-29 y.,Indirect migration background,At least once per week,0.21290,129,518,0.17761,0.24818
2005,17-29 y.,Indirect migration background,At least once per month,0.36887,191,518,0.32728,0.41046
2005,17-29 y.,Indirect migration background,Seldom,0.34024,162,518,0.29940,0.38108
2005,17-29 y.,Indirect migration background,Never,0.07525,36,518,0.05251,0.09798
2005,30-45 y.,No migration background,At least once per week,0.04291,220,5039,0.03732,0.04851
2005,30-45 y.,No migration background,At least once per month,0.21480,1060,5039,0.20346,0.22614
2005,30-45 y.,No migration background,Seldom,0.58675,3029,5039,0.57315,0.60035
2005,30-45 y.,No migration background,Never,0.15230,730,5039,0.14238,0.16222
2005,30-45 y.,Direct migration background,At least once per month,0.14367,112,774,0.11894,0.16839
2005,30-45 y.,Direct migration background,Seldom,0.51163,402,774,0.47639,0.54687
2005,30-45 y.,Direct migration background,Never,0.31747,260,774,0.28466,0.35029
2005,30-45 y.,Indirect migration background,At least once per month,0.18983,49,231,0.13915,0.24052
2005,30-45 y.,Indirect migration background,Seldom,0.53531,130,231,0.47085,0.59976
2005,30-45 y.,Indirect migration background,Never,0.22116,52,231,0.16752,0.27480
2005,46-65 y.,No migration background,At least once per week,0.02686,169,6038,0.02278,0.03093
2005,46-65 y.,No migration background,At least once per month,0.12166,776,6038,0.11341,0.12991
2005,46-65 y.,No migration background,Seldom,0.50789,3204,6038,0.49528,0.52051
2005,46-65 y.,No migration background,Never,0.33565,1889,6038,0.32374,0.34757
2005,46-65 y.,Direct migration background,At least once per month,0.06521,66,870,0.04880,0.08163
2005,46-65 y.,Direct migration background,Seldom,0.33176,287,870,0.30045,0.36306
2005,46-65 y.,Direct migration background,Never,0.58090,517,870,0.54809,0.61371
2005,66 and older,No migration background,At least once per week,0.01667,51,3353,0.01233,0.02100
2005,66 and older,No migration background,At least once per month,0.04526,163,3353,0.03822,0.05230
2005,66 and older,No migration background,Seldom,0.20472,787,3353,0.19106,0.21838
2005,66 and older,No migration background,Never,0.71743,2352,3353,0.70219,0.73268
2005,66 and older,Direct migration background,Seldom,0.14750,44,349,0.11024,0.18476
2005,66 and older,Direct migration background,Never,0.80374,305,349,0.76201,0.84547
2007,17-29 y.,No migration background,At least once per week,0.18046,553,2678,0.16589,0.19503
2007,17-29 y.,No migration background,At least once per month,0.36144,1093,2678,0.34324,0.37964
2007,17-29 y.,No migration background,Seldom,0.31197,879,2678,0.29442,0.32953
2007,17-29 y.,No migration background,Never,0.05674,153,2678,0.04798,0.06551
2007,17-29 y.,Direct migration background,At least once per month,0.37481,101,238,0.31318,0.43644
2007,17-29 y.,Direct migration background,Seldom,0.33660,97,238,0.27644,0.39677
2007,17-29 y.,Direct migration background,Never,0.12714,40,238,0.08473,0.16955
2007,17-29 y.,Indirect migration background,At least once per week,0.15723,87,417,0.12225,0.19221
2007,17-29 y.,Indirect migration background,At least once per month,0.35809,190,417,0.31201,0.40416
2007,17-29 y.,Indirect migration background,Seldom,0.32193,140,417,0.27703,0.36683
2007,30-45 y.,No migration background,At least once per week,0.04682,201,4741,0.04081,0.05284
2007,30-45 y.,No migration background,At least once per month,0.20476,962,4741,0.19327,0.21625
2007,30-45 y.,No migration background,Seldom,0.59639,2886,4741,0.58242,0.61035
2007,30-45 y.,No migration background,Never,0.14922,692,4741,0.13908,0.15937
2007,30-45 y.,Direct migration background,At least once per month,0.15243,101,667,0.12513,0.17973
2007,30-45 y.,Direct migration background,Seldom,0.50549,343,667,0.46752,0.54346
2007,30-45 y.,Direct migration background,Never,0.31055,223,667,0.27541,0.34570
2007,30-45 y.,Indirect migration background,At least once per month,0.17099,60,258,0.12496,0.21702
2007,30-45 y.,Indirect migration background,Seldom,0.54561,143,258,0.48474,0.60649
2007,30-45 y.,Indirect migration background,Never,0.22512,55,258,0.17406,0.27618
2007,46-65 y.,No migration background,At least once per week,0.02826,188,6188,0.02413,0.03238
2007,46-65 y.,No migration background,At least once per month,0.12680,851,6188,0.11851,0.13509
2007,46-65 y.,No migration background,Seldom,0.53168,3354,6188,0.51925,0.54412
2007,46-65 y.,No migration background,Never,0.30542,1795,6188,0.29394,0.31689
2007,46-65 y.,Direct migration background,At least once per month,0.07626,68,769,0.05749,0.09503
2007,46-65 y.,Direct migration background,Seldom,0.35421,281,769,0.32038,0.38803
2007,46-65 y.,Direct migration background,Never,0.54476,420,769,0.50954,0.57998
2007,66 and older,No migration background,At least once per week,0.02384,92,3912,0.01906,0.02862
2007,66 and older,No migration background,At least once per month,0.04717,214,3912,0.04053,0.05382
2007,66 and older,No migration background,Seldom,0.22388,970,3912,0.21082,0.23694
2007,66 and older,No migration background,Never,0.68803,2636,3912,0.67351,0.70255
2007,66 and older,Direct migration background,Seldom,0.12354,52,354,0.08922,0.15787
2007,66 and older,Direct migration background,Never,0.82125,302,354,0.78128,0.86122
2008,17-29 y.,No migration background,At least once per week,0.14137,376,2490,0.12768,0.15505
2008,17-29 y.,No migration background,At least once per month,0.38866,1039,2490,0.36951,0.40781
2008,17-29 y.,No migration background,Seldom,0.31758,879,2490,0.29929,0.33587
2008,17-29 y.,No migration background,Never,0.07919,196,2490,0.06858,0.08980
2008,17-29 y.,Direct migration background,At least once per month,0.46124,94,202,0.39232,0.53015
2008,17-29 y.,Direct migration background,Seldom,0.29232,67,202,0.22944,0.35520
2008,17-29 y.,Direct migration background,Never,0.14370,41,202,0.09521,0.19220
2008,17-29 y.,Indirect migration background,At least once per week,0.14841,71,431,0.11481,0.18201
2008,17-29 y.,Indirect migration background,At least once per month,0.37160,170,431,0.32593,0.41728
2008,17-29 y.,Indirect migration background,Seldom,0.29852,148,431,0.25527,0.34177
2008,17-29 y.,Indirect migration background,Never,0.06151,42,431,0.03880,0.08422
2008,30-45 y.,No migration background,At least once per week,0.02004,76,4288,0.01584,0.02423
2008,30-45 y.,No migration background,At least once per month,0.18789,760,4288,0.17619,0.19958
2008,30-45 y.,No migration background,Seldom,0.60533,2633,4288,0.59070,0.61997
2008,30-45 y.,No migration background,Never,0.18416,819,4288,0.17255,0.19576
2008,30-45 y.,Direct migration background,At least once per month,0.12221,73,589,0.09574,0.14869
2008,30-45 y.,Direct migration background,Seldom,0.46740,277,589,0.42707,0.50773
2008,30-45 y.,Direct migration background,Never,0.38086,239,589,0.34161,0.42011
2008,30-45 y.,Indirect migration background,At least once per month,0.20114,58,264,0.15270,0.24959
2008,30-45 y.,Indirect migration background,Seldom,0.56144,148,264,0.50147,0.62141
2008,30-45 y.,Indirect migration background,Never,0.21685,58,264,0.16705,0.26666
2008,46-65 y.,No migration background,At least once per week,0.01085,65,5925,0.00821,0.01349
2008,46-65 y.,No migration background,At least once per month,0.10391,675,5925,0.09614,0.11168
2008,46-65 y.,No migration background,Seldom,0.48513,2970,5925,0.47240,0.49786
2008,46-65 y.,No migration background,Never,0.39790,2215,5925,0.38543,0.41036
2008,46-65 y.,Direct migration background,At least once per month,0.07954,53,705,0.05956,0.09953
2008,46-65 y.,Direct migration background,Seldom,0.34306,229,705,0.30799,0.37813
2008,46-65 y.,Direct migration background,Never,0.57213,423,705,0.53558,0.60868
2008,66 and older,No migration background,At least once per month,0.02801,141,3877,0.02281,0.03320
2008,66 and older,No migration background,Seldom,0.19154,835,3877,0.17915,0.20393
2008,66 and older,No migration background,Never,0.76600,2901,3877,0.75268,0.77933
2008,66 and older,Direct migration background,Seldom,0.14526,55,359,0.10876,0.18177
2008,66 and older,Direct migration background,Never,0.84358,304,359,0.80595,0.88121
2009,17-29 y.,No migration background,At least once per week,0.17921,418,2287,0.16349,0.19494
2009,17-29 y.,No migration background,At least once per month,0.40682,977,2287,0.38669,0.42696
2009,17-29 y.,No migration background,Seldom,0.29320,765,2287,0.27454,0.31186
2009,17-29 y.,No migration background,Never,0.05617,127,2287,0.04673,0.06561
2009,17-29 y.,Direct migration background,At least once per month,0.36803,64,125,0.28314,0.45291
2009,17-29 y.,Direct migration background,Seldom,0.31174,61,125,0.23021,0.39327
2009,17-29 y.,Indirect migration background,At least once per week,0.16363,67,363,0.12552,0.20173
2009,17-29 y.,Indirect migration background,At least once per month,0.41378,162,363,0.36304,0.46452
2009,17-29 y.,Indirect migration background,Seldom,0.29716,134,363,0.25009,0.34424
2009,30-45 y.,No migration background,At least once per week,0.03293,141,3865,0.02730,0.03855
2009,30-45 y.,No migration background,At least once per month,0.22551,798,3865,0.21233,0.23869
2009,30-45 y.,No migration background,Seldom,0.62463,2449,3865,0.60936,0.63990
2009,30-45 y.,No migration background,Never,0.11471,477,3865,0.10466,0.12475
2009,30-45 y.,Direct migration background,At least once per month,0.15131,84,518,0.12042,0.18220
2009,30-45 y.,Direct migration background,Seldom,0.54973,279,518,0.50685,0.59262
2009,30-45 y.,Direct migration background,Never,0.27306,155,518,0.23465,0.31146
2009,30-45 y.,Indirect migration background,At least once per month,0.18415,52,261,0.13703,0.23127
2009,30-45 y.,Indirect migration background,Seldom,0.65409,168,261,0.59627,0.71190
2009,30-45 y.,Indirect migration background,Never,0.14368,41,261,0.10104,0.18632
2009,46-65 y.,No migration background,At least once per week,0.03284,187,5637,0.02819,0.03749
2009,46-65 y.,No migration background,At least once per month,0.12207,741,5637,0.11353,0.13062
2009,46-65 y.,No migration background,Seldom,0.56467,3203,5637,0.55173,0.57761
2009,46-65 y.,No migration background,Never,0.27630,1506,5637,0.26462,0.28797
2009,46-65 y.,Direct migration background,At least once per month,0.06572,42,603,0.04592,0.08551
2009,46-65 y.,Direct migration background,Seldom,0.38366,259,603,0.34481,0.42250
2009,46-65 y.,Direct migration background,Never,0.52547,302,603,0.48558,0.56536
2009,66 and older,No migration background,At least once per week,0.02599,95,3791,0.02092,0.03106
2009,66 and older,No migration background,At least once per month,0.04629,230,3791,0.03961,0.05298
2009,66 and older,No migration background,Seldom,0.26569,1085,3791,0.25163,0.27975
2009,66 and older,No migration background,Never,0.64634,2381,3791,0.63111,0.66156
2009,66 and older,Direct migration background,Seldom,0.16528,54,307,0.12367,0.20690
2009,66 and older,Direct migration background,Never,0.77281,253,307,0.72586,0.81976
2011,17-29 y.,No migration background,At least once per week,0.17754,517,3204,0.16430,0.19077
2011,17-29 y.,No migration background,At least once per month,0.40485,1224,3204,0.38785,0.42185
2011,17-29 y.,No migration background,Seldom,0.29505,1195,3204,0.27926,0.31084
2011,17-29 y.,No migration background,Never,0.04824,268,3204,0.04082,0.05566
2011,17-29 y.,Direct migration background,At least once per week,0.09437,36,437,0.06693,0.12181
2011,17-29 y.,Direct migration background,At least once per month,0.32219,110,437,0.27832,0.36605
2011,17-29 y.,Direct migration background,Seldom,0.43216,185,437,0.38566,0.47866
2011,17-29 y.,Direct migration background,Never,0.11800,106,437,0.08772,0.14829
2011,17-29 y.,Indirect migration background,At least once per week,0.15000,82,526,0.11946,0.18055
2011,17-29 y.,Indirect migration background,At least once per month,0.38582,199,526,0.34418,0.42746
2011,17-29 y.,Indirect migration background,Seldom,0.28887,193,526,0.25010,0.32764
2011,17-29 y.,Indirect migration background,Never,0.06902,52,526,0.04734,0.09070
2011,30-45 y.,No migration background,At least once per week,0.04375,277,7821,0.03922,0.04828
2011,30-45 y.,No migration background,At least once per month,0.22441,1395,7821,0.21516,0.23366
2011,30-45 y.,No migration background,Seldom,0.59305,4720,7821,0.58216,0.60394
2011,30-45 y.,No migration background,Never,0.13682,1429,7821,0.12921,0.14444
2011,30-45 y.,Direct migration background,At least once per week,0.02736,37,1492,0.01908,0.03564
2011,30-45 y.,Direct migration background,At least once per month,0.15959,174,1492,0.14101,0.17818
2011,30-45 y.,Direct migration background,Seldom,0.52536,720,1492,0.50001,0.55071
2011,30-45 y.,Direct migration background,Never,0.27996,561,1492,0.25717,0.30275
2011,30-45 y.,Indirect migration background,At least once per month,0.26095,131,590,0.22548,0.29641
2011,30-45 y.,Indirect migration background,Seldom,0.54661,325,590,0.50641,0.58682
2011,30-45 y.,Indirect migration background,Never,0.15683,134,590,0.12747,0.18620
2011,46-65 y.,No migration background,At least once per week,0.03056,284,8034,0.02679,0.03432
2011,46-65 y.,No migration background,At least once per month,0.13650,1166,8034,0.12899,0.14401
2011,46-65 y.,No migration background,Seldom,0.53249,4351,8034,0.52158,0.54340
2011,46-65 y.,No migration background,Never,0.29693,2233,8034,0.28694,0.30692
2011,46-65 y.,Direct migration background,At least once per month,0.09227,93,929,0.07365,0.11089
2011,46-65 y.,Direct migration background,Seldom,0.40807,360,929,0.37645,0.43969
2011,46-65 y.,Direct migration background,Never,0.48057,476,929,0.44843,0.51272
2011,46-65 y.,Indirect migration background,Seldom,0.51773,60,60,0.39023,0.64524
2011,66 and older,No migration background,At least once per week,0.02326,100,4676,0.01894,0.02758
2011,66 and older,No migration background,At least once per month,0.06013,328,4676,0.05331,0.06694
2011,66 and older,No migration background,Seldom,0.26214,1345,4676,0.24954,0.27475
2011,66 and older,No migration background,Never,0.63667,2903,4676,0.62289,0.65046
2011,66 and older,Direct migration background,Seldom,0.17917,84,394,0.14125,0.21708
2011,66 and older,Direct migration background,Never,0.75690,310,394,0.71449,0.79931
2013,17-29 y.,No migration background,At least once per week,0.10280,287,2802,0.09156,0.11405
2013,17-29 y.,No migration background,At least once per month,0.40483,1243,2802,0.38665,0.42301
2013,17-29 y.,No migration background,Seldom,0.31726,1039,2802,0.30003,0.33450
2013,17-29 y.,No migration background,Never,0.06594,233,2802,0.05675,0.07513
2013,17-29 y.,Direct migration background,At least once per month,0.17353,101,260,0.12741,0.21965
2013,17-29 y.,Direct migration background,Seldom,0.10125,101,260,0.06451,0.13798
2013,17-29 y.,Direct migration background,Never,0.03204,58,260,0.01059,0.05349
2013,17-29 y.,Indirect migration background,At least once per week,0.05318,55,474,0.03296,0.07341
2013,17-29 y.,Indirect migration background,At least once per month,0.18673,218,474,0.15161,0.22185
2013,17-29 y.,Indirect migration background,Seldom,0.13895,149,474,0.10778,0.17012
2013,17-29 y.,Indirect migration background,Never,0.05749,52,474,0.03651,0.07846
2013,30-45 y.,No migration background,At least once per week,0.02261,80,6259,0.01893,0.02629
2013,30-45 y.,No migration background,At least once per month,0.23115,1190,6259,0.22071,0.24160
2013,30-45 y.,No migration background,Seldom,0.56501,3783,6259,0.55273,0.57730
2013,30-45 y.,No migration background,Never,0.15680,1206,6259,0.14779,0.16581
2013,30-45 y.,Direct migration background,At least once per month,0.08439,177,1210,0.06872,0.10006
2013,30-45 y.,Direct migration background,Seldom,0.21152,592,1210,0.18850,0.23454
2013,30-45 y.,Direct migration background,Never,0.10999,441,1210,0.09236,0.12763
2013,30-45 y.,Indirect migration background,At least once per month,0.18905,117,499,0.15466,0.22344
2013,30-45 y.,Indirect migration background,Seldom,0.32756,285,499,0.28634,0.36878
2013,30-45 y.,Indirect migration background,Never,0.09217,97,499,0.06676,0.11757
2013,46-65 y.,No migration background,At least once per week,0.01003,88,7960,0.00784,0.01222
2013,46-65 y.,No migration background,At least once per month,0.13505,1175,7960,0.12755,0.14256
2013,46-65 y.,No migration background,Seldom,0.52789,4343,7960,0.51692,0.53886
2013,46-65 y.,No migration background,Never,0.31605,2354,7960,0.30583,0.32626
2013,46-65 y.,Direct migration background,At least once per month,0.07715,102,858,0.05928,0.09501
2013,46-65 y.,Direct migration background,Seldom,0.24697,328,858,0.21809,0.27584
2013,46-65 y.,Direct migration background,Never,0.32572,428,858,0.29434,0.35709
2013,46-65 y.,Indirect migration background,Seldom,0.47977,82,82,0.37097,0.58857
2013,66 and older,No migration background,At least once per month,0.06431,326,4489,0.05714,0.07149
2013,66 and older,No migration background,Seldom,0.26224,1288,4489,0.24937,0.27511
2013,66 and older,No migration background,Never,0.64976,2875,4489,0.63580,0.66372
2013,66 and older,Direct migration background,Seldom,0.15806,68,355,0.12006,0.19606
2013,66 and older,Direct migration background,Never,0.73480,287,355,0.68881,0.78079
2015,17-29 y.,No migration background,At least once per week,0.09842,292,2574,0.08691,0.10993
2015,17-29 y.,No migration background,At least once per month,0.39256,1053,2574,0.37369,0.41143
2015,17-29 y.,No migration background,Seldom,0.37246,1050,2574,0.35378,0.39114
2015,17-29 y.,No migration background,Never,0.05937,179,2574,0.05023,0.06850
2015,17-29 y.,Direct migration background,At least once per week,0.09582,82,1076,0.07822,0.11341
2015,17-29 y.,Direct migration background,At least once per month,0.31931,330,1076,0.29144,0.34718
2015,17-29 y.,Direct migration background,Seldom,0.38405,419,1076,0.35498,0.41313
2015,17-29 y.,Direct migration background,Never,0.17493,245,1076,0.15222,0.19764
2015,17-29 y.,Indirect migration background,At least once per week,0.07343,79,805,0.05540,0.09146
2015,17-29 y.,Indirect migration background,At least once per month,0.42400,344,805,0.38984,0.45816
2015,17-29 y.,Indirect migration background,Seldom,0.34528,306,805,0.31241,0.37815
2015,17-29 y.,Indirect migration background,Never,0.09342,76,805,0.07330,0.11353
2015,30-45 y.,No migration background,At least once per week,0.03880,127,4822,0.03335,0.04425
2015,30-45 y.,No migration background,At least once per month,0.22774,936,4822,0.21590,0.23958
2015,30-45 y.,No migration background,Seldom,0.60756,3064,4822,0.59377,0.62134
2015,30-45 y.,No migration background,Never,0.12456,695,4822,0.11524,0.13388
2015,30-45 y.,Direct migration background,At least once per week,0.04129,82,2812,0.03393,0.04864
2015,30-45 y.,Direct migration background,At least once per month,0.17384,411,2812,0.15983,0.18785
2015,30-45 y.,Direct migration background,Seldom,0.47168,1357,2812,0.45323,0.49014
2015,30-45 y.,Direct migration background,Never,0.31170,962,2812,0.29458,0.32883
2015,30-45 y.,Indirect migration background,At least once per month,0.24075,132,620,0.20707,0.27443
2015,30-45 y.,Indirect migration background,Seldom,0.52039,361,620,0.48103,0.55974
2015,30-45 y.,Indirect migration background,Never,0.20509,127,620,0.17328,0.23690
2015,46-65 y.,No migration background,At least once per week,0.02670,199,7291,0.02300,0.03040
2015,46-65 y.,No migration background,At least once per month,0.15500,1161,7291,0.14669,0.16331
2015,46-65 y.,No migration background,Seldom,0.55849,4207,7291,0.54709,0.56989
2015,46-65 y.,No migration background,Never,0.25799,1724,7291,0.24794,0.26803
2015,46-65 y.,Direct migration background,At least once per month,0.09592,165,1627,0.08160,0.11023
2015,46-65 y.,Direct migration background,Seldom,0.36692,615,1627,0.34350,0.39035
2015,46-65 y.,Direct migration background,Never,0.52322,847,1627,0.49895,0.54750
2015,46-65 y.,Indirect migration background,At least once per month,0.15524,31,168,0.10032,0.21017
2015,46-65 y.,Indirect migration background,Seldom,0.54905,100,168,0.47359,0.62452
2015,46-65 y.,Indirect migration background,Never,0.24366,37,168,0.17855,0.30877
2015,66 and older,No migration background,At least once per week,0.02056,84,4429,0.01638,0.02474
2015,66 and older,No migration background,At least once per month,0.08527,401,4429,0.07704,0.09349
2015,66 and older,No migration background,Seldom,0.30776,1497,4429,0.29416,0.32135
2015,66 and older,No migration background,Never,0.57700,2447,4429,0.56245,0.59156
2015,66 and older,Direct migration background,Seldom,0.16367,77,399,0.12732,0.20002
2015,66 and older,Direct migration background,Never,0.71477,322,399,0.67041,0.75913
2017,17-29 y.,No migration background,At least once per week,0.11309,355,2938,0.10163,0.12454
2017,17-29 y.,No migration background,At least once per month,0.40590,1291,2938,0.38814,0.42366
2017,17-29 y.,No migration background,Seldom,0.35330,1107,2938,0.33601,0.37059
2017,17-29 y.,No migration background,Never,0.05887,185,2938,0.05035,0.06738
2017,17-29 y.,Direct migration background,At least once per week,0.06698,93,2072,0.05621,0.07774
2017,17-29 y.,Direct migration background,At least once per month,0.26613,360,2072,0.24710,0.28517
2017,17-29 y.,Direct migration background,Seldom,0.37222,573,2072,0.35140,0.39304
2017,17-29 y.,Direct migration background,Never,0.24083,1046,2072,0.22242,0.25925
2017,17-29 y.,Indirect migration background,At least once per week,0.09747,89,804,0.07696,0.11799
2017,17-29 y.,Indirect migration background,At least once per month,0.40333,328,804,0.36940,0.43726
2017,17-29 y.,Indirect migration background,Seldom,0.33584,317,804,0.30318,0.36851
2017,17-29 y.,Indirect migration background,Never,0.08351,70,804,0.06437,0.10264
2017,30-45 y.,No migration background,At least once per week,0.04192,142,4557,0.03610,0.04774
2017,30-45 y.,No migration background,At least once per month,0.27595,1116,4557,0.26297,0.28893
2017,30-45 y.,No migration background,Seldom,0.55682,2675,4557,0.54239,0.57124
2017,30-45 y.,No migration background,Never,0.12350,624,4557,0.11395,0.13306
2017,30-45 y.,Direct migration background,At least once per week,0.03455,83,3967,0.02886,0.04023
2017,30-45 y.,Direct migration background,At least once per month,0.22520,527,3967,0.21220,0.23820
2017,30-45 y.,Direct migration background,Seldom,0.44667,1304,3967,0.43120,0.46214
2017,30-45 y.,Direct migration background,Never,0.29286,2053,3967,0.27869,0.30702
2017,30-45 y.,Indirect migration background,At least once per month,0.34362,170,574,0.30473,0.38250
2017,30-45 y.,Indirect migration background,Seldom,0.46513,298,574,0.42429,0.50597
2017,30-45 y.,Indirect migration background,Never,0.15303,106,574,0.12356,0.18251
2017,46-65 y.,No migration background,At least once per week,0.03177,261,8139,0.02796,0.03558
2017,46-65 y.,No migration background,At least once per month,0.18006,1533,8139,0.17171,0.18841
2017,46-65 y.,No migration background,Seldom,0.55720,4662,8139,0.54641,0.56799
2017,46-65 y.,No migration background,Never,0.22889,1683,8139,0.21976,0.23802
2017,46-65 y.,Direct migration background,At least once per week,0.02052,35,2200,0.01460,0.02645
2017,46-65 y.,Direct migration background,At least once per month,0.13394,203,2200,0.11970,0.14817
2017,46-65 y.,Direct migration background,Seldom,0.39014,710,2200,0.36975,0.41053
2017,46-65 y.,Direct migration background,Never,0.45394,1252,2200,0.43313,0.47475
2017,46-65 y.,Indirect migration background,At least once per month,0.23984,58,214,0.18250,0.29718
2017,46-65 y.,Indirect migration background,Seldom,0.48574,106,214,0.41862,0.55287
2017,46-65 y.,Indirect migration background,Never,0.21785,50,214,0.16241,0.27329
2017,66 and older,No migration background,At least once per week,0.02144,108,4485,0.01720,0.02568
2017,66 and older,No migration background,At least once per month,0.10487,500,4485,0.09590,0.11384
2017,66 and older,No migration background,Seldom,0.32762,1673,4485,0.31388,0.34136
2017,66 and older,No migration background,Never,0.53754,2204,4485,0.52294,0.55213
2017,66 and older,Direct migration background,Seldom,0.26016,114,440,0.21912,0.30120
2017,66 and older,Direct migration background,Never,0.64714,326,440,0.60244,0.69184
2018,17-29 y.,Direct migration background,At least once per month,0.02888,139,999,0.01849,0.03927
2018,17-29 y.,Direct migration background,Seldom,0.04421,267,999,0.03146,0.05697
2018,17-29 y.,Direct migration background,Never,0.07875,593,999,0.06204,0.09546
2018,30-45 y.,Direct migration background,At least once per week,0.00075,34,1561,-0.00061,0.00212
2018,30-45 y.,Direct migration background,At least once per month,0.00436,111,1561,0.00109,0.00763
2018,30-45 y.,Direct migration background,Seldom,0.00731,274,1561,0.00308,0.01153
2018,30-45 y.,Direct migration background,Never,0.03185,1142,1561,0.02314,0.04057
2018,46-65 y.,Direct migration background,Seldom,0.00239,97,511,-0.00185,0.00664
2018,46-65 y.,Direct migration background,Never,0.01051,414,511,0.00166,0.01936
2019,17-29 y.,No migration background,At least once per week,0.05178,162,2710,0.04343,0.06012
2019,17-29 y.,No migration background,At least once per month,0.40107,1103,2710,0.38262,0.41953
