year,age_gr,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07998,40,527,0.05680,0.10317
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.49110,273,527,0.44838,0.53383
1994,46-65 y.,Second Stage of Tertiary Education,Never,0.38081,214,527,0.33931,0.42231
1994,66 and older,Lower Secondary Level,Never,0.90356,424,424,0.87543,0.93170
1994,66 and older,Upper Secondary Level,Seldom,0.14868,110,706,0.12242,0.17494
1994,66 and older,Upper Secondary Level,Never,0.79412,596,706,0.76428,0.82397
1994,66 and older,First Stage of Tertiary Education,Never,0.78841,68,68,0.69061,0.88621
1994,66 and older,Second Stage of Tertiary Education,Never,0.75015,96,96,0.66309,0.83721
1995,17-29 y.,Pre-primary Level,At least once per week,0.43811,120,274,0.37926,0.49697
1995,17-29 y.,Pre-primary Level,At least once per month,0.36187,100,274,0.30486,0.41887
1995,17-29 y.,Pre-primary Level,Seldom,0.16574,54,274,0.12163,0.20985
1995,17-29 y.,Primary Level,Never,0.38702,35,35,0.22330,0.55075
1995,17-29 y.,Lower Secondary Level,At least once per week,0.34592,233,761,0.31210,0.37974
1995,17-29 y.,Lower Secondary Level,At least once per month,0.28848,214,761,0.25627,0.32069
1995,17-29 y.,Lower Secondary Level,Seldom,0.26240,196,761,0.23113,0.29368
1995,17-29 y.,Lower Secondary Level,Never,0.10152,118,761,0.08004,0.12299
1995,17-29 y.,Upper Secondary Level,At least once per week,0.22073,340,1607,0.20045,0.24102
1995,17-29 y.,Upper Secondary Level,At least once per month,0.34353,537,1607,0.32031,0.36676
1995,17-29 y.,Upper Secondary Level,Seldom,0.31282,535,1607,0.29014,0.33549
1995,17-29 y.,Upper Secondary Level,Never,0.11904,195,1607,0.10320,0.13487
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.47004,77,138,0.38646,0.55362
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.36747,61,138,0.28674,0.44821
1995,17-29 y.,First Stage of Tertiary Education,At least once per month,0.53125,50,88,0.42639,0.63611
1995,17-29 y.,First Stage of Tertiary Education,Seldom,0.30866,38,88,0.21159,0.40573
1995,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.42011,70,141,0.33835,0.50187
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.42623,71,141,0.34431,0.50815
1995,30-45 y.,Primary Level,Never,0.72417,112,112,0.64103,0.80732
1995,30-45 y.,Lower Secondary Level,At least once per month,0.11254,49,450,0.08330,0.14177
1995,30-45 y.,Lower Secondary Level,Seldom,0.44071,167,450,0.39479,0.48663
1995,30-45 y.,Lower Secondary Level,Never,0.41789,234,450,0.37226,0.46351
1995,30-45 y.,Upper Secondary Level,At least once per week,0.02389,53,2380,0.01776,0.03003
1995,30-45 y.,Upper Secondary Level,At least once per month,0.15151,334,2380,0.13710,0.16592
1995,30-45 y.,Upper Secondary Level,Seldom,0.53792,1265,2380,0.51789,0.55796
1995,30-45 y.,Upper Secondary Level,Never,0.28249,728,2380,0.26440,0.30059
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.24835,41,206,0.18920,0.30749
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.47826,103,206,0.40988,0.54664
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.23011,62,206,0.17249,0.28773
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.21898,56,315,0.17324,0.26472
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.48431,178,315,0.42903,0.53959
1995,30-45 y.,First Stage of Tertiary Education,Never,0.27254,81,315,0.22329,0.32179
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.21114,157,818,0.18316,0.23913
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.54647,489,818,0.51233,0.58061
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.19635,172,818,0.16911,0.22359
1995,46-65 y.,Primary Level,Never,0.86865,239,239,0.82573,0.91156
1995,46-65 y.,Lower Secondary Level,Seldom,0.21683,151,767,0.18764,0.24601
1995,46-65 y.,Lower Secondary Level,Never,0.76131,616,767,0.73112,0.79150
1995,46-65 y.,Upper Secondary Level,At least once per month,0.04838,81,1961,0.03888,0.05788
1995,46-65 y.,Upper Secondary Level,Seldom,0.35843,693,1961,0.33720,0.37966
1995,46-65 y.,Upper Secondary Level,Never,0.57656,1187,1961,0.55468,0.59843
1995,46-65 y.,Post-secondary Non-tertiary Level,Never,0.62991,45,45,0.48724,0.77258
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.34961,92,231,0.28798,0.41124
1995,46-65 y.,First Stage of Tertiary Education,Never,0.60867,139,231,0.54559,0.67174
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07769,37,575,0.05579,0.09959
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.47807,292,575,0.43721,0.51894
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.42582,246,575,0.38537,0.46627
1995,66 and older,Primary Level,Never,0.94715,35,35,0.87195,1.02236
1995,66 and older,Lower Secondary Level,Seldom,0.05177,31,470,0.03172,0.07182
1995,66 and older,Lower Secondary Level,Never,0.92867,439,470,0.90538,0.95196
1995,66 and older,Upper Secondary Level,Seldom,0.10510,76,720,0.08268,0.12752
1995,66 and older,Upper Secondary Level,Never,0.85748,644,720,0.83193,0.88303
1995,66 and older,First Stage of Tertiary Education,Never,0.91920,76,76,0.85752,0.98088
1995,66 and older,Second Stage of Tertiary Education,Never,0.82547,126,126,0.75893,0.89201
1996,17-29 y.,Pre-primary Level,At least once per week,0.42760,114,284,0.36996,0.48524
1996,17-29 y.,Pre-primary Level,At least once per month,0.40588,119,284,0.34867,0.46310
1996,17-29 y.,Pre-primary Level,Seldom,0.14452,51,284,0.10355,0.18548
1996,17-29 y.,Lower Secondary Level,At least once per week,0.32177,206,712,0.28743,0.35611
1996,17-29 y.,Lower Secondary Level,At least once per month,0.28115,199,712,0.24811,0.31420
1996,17-29 y.,Lower Secondary Level,Seldom,0.29654,212,712,0.26297,0.33011
1996,17-29 y.,Lower Secondary Level,Never,0.09609,95,712,0.07443,0.11775
1996,17-29 y.,Upper Secondary Level,At least once per week,0.25996,380,1489,0.23767,0.28225
1996,17-29 y.,Upper Secondary Level,At least once per month,0.35112,511,1489,0.32687,0.37537
1996,17-29 y.,Upper Secondary Level,Seldom,0.30679,487,1489,0.28336,0.33022
1996,17-29 y.,Upper Secondary Level,Never,0.07859,111,1489,0.06492,0.09226
1996,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.21280,35,155,0.14816,0.27745
1996,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.41556,72,155,0.33773,0.49340
1996,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.28198,48,155,0.21091,0.35305
1996,17-29 y.,First Stage of Tertiary Education,At least once per month,0.41436,47,87,0.31025,0.51848
1996,17-29 y.,First Stage of Tertiary Education,Seldom,0.34908,40,87,0.24833,0.44983
1996,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.52098,82,127,0.43375,0.60821
1996,17-29 y.,Second Stage of Tertiary Education,Seldom,0.32525,45,127,0.24345,0.40705
1996,30-45 y.,Primary Level,Seldom,0.47935,52,123,0.39070,0.56800
1996,30-45 y.,Primary Level,Never,0.44507,71,123,0.35688,0.53326
1996,30-45 y.,Lower Secondary Level,At least once per month,0.14633,57,419,0.11245,0.18022
1996,30-45 y.,Lower Secondary Level,Seldom,0.46677,190,419,0.41895,0.51460
1996,30-45 y.,Lower Secondary Level,Never,0.31831,172,419,0.27366,0.36297
1996,30-45 y.,Upper Secondary Level,At least once per week,0.06858,127,2388,0.05844,0.07872
1996,30-45 y.,Upper Secondary Level,At least once per month,0.19965,452,2388,0.18361,0.21568
1996,30-45 y.,Upper Secondary Level,Seldom,0.53294,1286,2388,0.51293,0.55296
1996,30-45 y.,Upper Secondary Level,Never,0.19433,523,2388,0.17846,0.21020
1996,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31410,56,212,0.25147,0.37673
1996,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.46170,114,212,0.39443,0.52896
1996,30-45 y.,Post-secondary Non-tertiary Level,Never,0.16427,42,212,0.11428,0.21427
1996,30-45 y.,First Stage of Tertiary Education,At least once per month,0.26125,83,311,0.21235,0.31016
1996,30-45 y.,First Stage of Tertiary Education,Seldom,0.52884,179,311,0.47328,0.58441
1996,30-45 y.,First Stage of Tertiary Education,Never,0.13333,49,311,0.09548,0.17117
1996,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.05438,35,847,0.03910,0.06967
1996,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.24823,201,847,0.21912,0.27734
1996,30-45 y.,Second Stage of Tertiary Education,Seldom,0.56441,513,847,0.53100,0.59782
1996,30-45 y.,Second Stage of Tertiary Education,Never,0.12693,98,847,0.10450,0.14936
1996,46-65 y.,Primary Level,Seldom,0.12863,39,242,0.08636,0.17090
1996,46-65 y.,Primary Level,Never,0.84083,203,242,0.79464,0.88702
1996,46-65 y.,Lower Secondary Level,At least once per month,0.06546,40,742,0.04765,0.08326
1996,46-65 y.,Lower Secondary Level,Seldom,0.31966,221,742,0.28608,0.35324
1996,46-65 y.,Lower Secondary Level,Never,0.58538,481,742,0.54991,0.62085
1996,46-65 y.,Upper Secondary Level,At least once per week,0.03668,50,1953,0.02834,0.04502
1996,46-65 y.,Upper Secondary Level,At least once per month,0.08903,171,1953,0.07640,0.10167
1996,46-65 y.,Upper Secondary Level,Seldom,0.44498,878,1953,0.42294,0.46703
1996,46-65 y.,Upper Secondary Level,Never,0.42193,854,1953,0.40002,0.44384
1996,46-65 y.,First Stage of Tertiary Education,Seldom,0.52509,140,213,0.45787,0.59231
1996,46-65 y.,First Stage of Tertiary Education,Never,0.31687,73,213,0.25424,0.37950
1996,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13152,67,580,0.10399,0.15905
1996,46-65 y.,Second Stage of Tertiary Education,Seldom,0.54430,340,580,0.50373,0.58487
1996,46-65 y.,Second Stage of Tertiary Education,Never,0.29533,173,580,0.25817,0.33249
1996,66 and older,Primary Level,Never,0.97835,40,40,0.93268,1.02403
1996,66 and older,Lower Secondary Level,Seldom,0.08113,38,448,0.05582,0.10644
1996,66 and older,Lower Secondary Level,Never,0.87373,410,448,0.84294,0.90452
1996,66 and older,Upper Secondary Level,At least once per month,0.04762,36,750,0.03237,0.06287
1996,66 and older,Upper Secondary Level,Seldom,0.17656,126,750,0.14926,0.20387
1996,66 and older,Upper Secondary Level,Never,0.74371,588,750,0.71245,0.77498
1996,66 and older,First Stage of Tertiary Education,Never,0.75112,58,58,0.63888,0.86337
1996,66 and older,Second Stage of Tertiary Education,Seldom,0.22627,34,143,0.15745,0.29509
1996,66 and older,Second Stage of Tertiary Education,Never,0.66777,109,143,0.59030,0.74524
1997,17-29 y.,Pre-primary Level,At least once per week,0.36877,112,304,0.31445,0.42310
1997,17-29 y.,Pre-primary Level,At least once per month,0.38096,118,304,0.32628,0.43564
1997,17-29 y.,Pre-primary Level,Seldom,0.21921,74,304,0.17263,0.26580
1997,17-29 y.,Lower Secondary Level,At least once per week,0.27540,183,706,0.24242,0.30838
1997,17-29 y.,Lower Secondary Level,At least once per month,0.32141,219,706,0.28693,0.35588
1997,17-29 y.,Lower Secondary Level,Seldom,0.31259,224,706,0.27837,0.34680
1997,17-29 y.,Lower Secondary Level,Never,0.08186,80,706,0.06163,0.10210
1997,17-29 y.,Upper Secondary Level,At least once per week,0.23726,324,1369,0.21471,0.25980
1997,17-29 y.,Upper Secondary Level,At least once per month,0.35409,477,1369,0.32875,0.37943
1997,17-29 y.,Upper Secondary Level,Seldom,0.33926,475,1369,0.31417,0.36435
1997,17-29 y.,Upper Secondary Level,Never,0.06440,93,1369,0.05139,0.07741
1997,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.22000,32,143,0.15187,0.28814
1997,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.41918,60,143,0.33802,0.50034
1997,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.31433,51,143,0.23797,0.39069
1997,17-29 y.,First Stage of Tertiary Education,At least once per month,0.36257,45,88,0.26155,0.46359
1997,17-29 y.,First Stage of Tertiary Education,Seldom,0.48470,43,88,0.37968,0.58972
1997,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.42669,71,116,0.33630,0.51709
1997,17-29 y.,Second Stage of Tertiary Education,Seldom,0.32061,45,116,0.23531,0.40592
1997,30-45 y.,Primary Level,Seldom,0.35186,40,114,0.26381,0.43991
1997,30-45 y.,Primary Level,Never,0.58354,74,114,0.49265,0.67444
1997,30-45 y.,Lower Secondary Level,At least once per month,0.19283,73,420,0.15506,0.23061
1997,30-45 y.,Lower Secondary Level,Seldom,0.38120,175,420,0.33469,0.42770
1997,30-45 y.,Lower Secondary Level,Never,0.35868,172,420,0.31276,0.40460
1997,30-45 y.,Upper Secondary Level,At least once per week,0.06111,118,2346,0.05141,0.07080
1997,30-45 y.,Upper Secondary Level,At least once per month,0.19584,428,2346,0.17978,0.21190
1997,30-45 y.,Upper Secondary Level,Seldom,0.55676,1296,2346,0.53666,0.57687
1997,30-45 y.,Upper Secondary Level,Never,0.18503,504,2346,0.16931,0.20075
1997,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.27914,53,201,0.21697,0.34131
1997,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.50138,107,201,0.43208,0.57067
1997,30-45 y.,Post-secondary Non-tertiary Level,Never,0.14147,41,201,0.09317,0.18977
1997,30-45 y.,First Stage of Tertiary Education,At least once per month,0.25244,67,314,0.20432,0.30057
1997,30-45 y.,First Stage of Tertiary Education,Seldom,0.53363,192,314,0.47836,0.58890
1997,30-45 y.,First Stage of Tertiary Education,Never,0.17129,55,314,0.12955,0.21302
1997,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.08249,52,831,0.06377,0.10120
1997,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.26413,210,831,0.23413,0.29412
1997,30-45 y.,Second Stage of Tertiary Education,Seldom,0.52429,470,831,0.49031,0.55826
1997,30-45 y.,Second Stage of Tertiary Education,Never,0.11861,99,831,0.09661,0.14061
1997,46-65 y.,Primary Level,Seldom,0.11249,33,226,0.07120,0.15378
1997,46-65 y.,Primary Level,Never,0.85585,193,226,0.80996,0.90175
1997,46-65 y.,Lower Secondary Level,Seldom,0.29543,183,672,0.26091,0.32995
1997,46-65 y.,Lower Secondary Level,Never,0.63674,489,672,0.60035,0.67313
1997,46-65 y.,Upper Secondary Level,At least once per week,0.03189,55,1938,0.02407,0.03972
1997,46-65 y.,Upper Secondary Level,At least once per month,0.08319,152,1938,0.07089,0.09549
1997,46-65 y.,Upper Secondary Level,Seldom,0.41834,808,1938,0.39637,0.44031
1997,46-65 y.,Upper Secondary Level,Never,0.45060,923,1938,0.42844,0.47276
1997,46-65 y.,First Stage of Tertiary Education,Seldom,0.49476,128,217,0.42808,0.56144
1997,46-65 y.,First Stage of Tertiary Education,Never,0.38532,89,217,0.32042,0.45023
1997,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13816,73,599,0.11051,0.16582
1997,46-65 y.,Second Stage of Tertiary Education,Seldom,0.50352,337,599,0.46344,0.54359
1997,46-65 y.,Second Stage of Tertiary Education,Never,0.32269,189,599,0.28522,0.36016
1997,66 and older,Primary Level,Never,0.99213,44,44,0.96571,1.01854
1997,66 and older,Lower Secondary Level,Seldom,0.08700,40,442,0.06069,0.11330
1997,66 and older,Lower Secondary Level,Never,0.85069,402,442,0.81743,0.88395
1997,66 and older,Upper Secondary Level,Seldom,0.15867,121,738,0.13229,0.18505
1997,66 and older,Upper Secondary Level,Never,0.75391,617,738,0.72281,0.78500
1997,66 and older,First Stage of Tertiary Education,Never,0.71078,58,58,0.59307,0.82848
1997,66 and older,Second Stage of Tertiary Education,Seldom,0.20751,36,156,0.14367,0.27135
1997,66 and older,Second Stage of Tertiary Education,Never,0.73344,120,156,0.66383,0.80305
1998,17-29 y.,Pre-primary Level,At least once per week,0.29451,97,321,0.24457,0.34445
1998,17-29 y.,Pre-primary Level,At least once per month,0.44704,148,321,0.39256,0.50151
1998,17-29 y.,Pre-primary Level,Seldom,0.23416,76,321,0.18777,0.28056
1998,17-29 y.,Lower Secondary Level,At least once per week,0.28128,191,737,0.24880,0.31376
1998,17-29 y.,Lower Secondary Level,At least once per month,0.33447,239,737,0.30038,0.36855
1998,17-29 y.,Lower Secondary Level,Seldom,0.25121,201,737,0.21988,0.28255
1998,17-29 y.,Lower Secondary Level,Never,0.12871,106,737,0.10452,0.15291
1998,17-29 y.,Upper Secondary Level,At least once per week,0.18907,269,1418,0.16868,0.20945
1998,17-29 y.,Upper Secondary Level,At least once per month,0.42014,562,1418,0.39444,0.44584
1998,17-29 y.,Upper Secondary Level,Seldom,0.32321,484,1418,0.29885,0.34756
1998,17-29 y.,Upper Secondary Level,Never,0.06461,103,1418,0.05181,0.07742
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.48676,69,117,0.39580,0.57772
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.27575,48,117,0.19442,0.35708
1998,17-29 y.,First Stage of Tertiary Education,At least once per month,0.37932,51,91,0.27907,0.47957
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.39043,40,91,0.28964,0.49122
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.53716,80,124,0.44904,0.62528
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.27843,44,124,0.19922,0.35764
1998,30-45 y.,Primary Level,Seldom,0.36935,40,108,0.27790,0.46080
1998,30-45 y.,Primary Level,Never,0.53963,68,108,0.44519,0.63408
1998,30-45 y.,Lower Secondary Level,At least once per month,0.17476,68,472,0.14046,0.20906
1998,30-45 y.,Lower Secondary Level,Seldom,0.47413,215,472,0.42903,0.51922
1998,30-45 y.,Lower Secondary Level,Never,0.33928,189,472,0.29652,0.38204
1998,30-45 y.,Upper Secondary Level,At least once per week,0.02176,57,2530,0.01607,0.02744
1998,30-45 y.,Upper Secondary Level,At least once per month,0.18974,432,2530,0.17446,0.20503
1998,30-45 y.,Upper Secondary Level,Seldom,0.55786,1404,2530,0.53851,0.57722
1998,30-45 y.,Upper Secondary Level,Never,0.22597,637,2530,0.20967,0.24227
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.20966,53,243,0.15837,0.26095
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.59601,143,243,0.53419,0.65784
1998,30-45 y.,Post-secondary Non-tertiary Level,Never,0.17024,47,243,0.12288,0.21759
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.24995,77,352,0.20465,0.29525
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.59766,218,352,0.54636,0.64896
1998,30-45 y.,First Stage of Tertiary Education,Never,0.13455,57,352,0.09885,0.17025
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.04251,35,928,0.02952,0.05550
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.27414,232,928,0.24542,0.30285
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.54934,527,928,0.51731,0.58138
1998,30-45 y.,Second Stage of Tertiary Education,Never,0.13378,134,928,0.11187,0.15569
1998,46-65 y.,Primary Level,Never,0.79433,195,195,0.73745,0.85121
1998,46-65 y.,Lower Secondary Level,Seldom,0.27676,189,735,0.24439,0.30913
1998,46-65 y.,Lower Secondary Level,Never,0.67618,546,735,0.64233,0.71004
1998,46-65 y.,Upper Secondary Level,At least once per month,0.06969,129,2165,0.05896,0.08041
1998,46-65 y.,Upper Secondary Level,Seldom,0.40759,893,2165,0.38689,0.42830
1998,46-65 y.,Upper Secondary Level,Never,0.50929,1143,2165,0.48823,0.53035
1998,46-65 y.,Post-secondary Non-tertiary Level,Never,0.37833,32,32,0.20761,0.54905
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.48787,135,247,0.42541,0.55034
1998,46-65 y.,First Stage of Tertiary Education,Never,0.41816,112,247,0.35652,0.47980
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13101,76,691,0.10584,0.15619
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.49235,361,691,0.45505,0.52965
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.35725,254,691,0.32149,0.39300
1998,66 and older,Primary Level,Never,0.97424,47,47,0.92845,1.02002
1998,66 and older,Lower Secondary Level,Seldom,0.08977,49,539,0.06561,0.11392
1998,66 and older,Lower Secondary Level,Never,0.87317,490,539,0.84505,0.90129
1998,66 and older,Upper Secondary Level,Seldom,0.13051,120,849,0.10784,0.15318
1998,66 and older,Upper Secondary Level,Never,0.83292,729,849,0.80781,0.85803
1998,66 and older,First Stage of Tertiary Education,Never,0.79864,62,62,0.69800,0.89927
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.19074,34,181,0.13334,0.24813
1998,66 and older,Second Stage of Tertiary Education,Never,0.79636,147,181,0.73752,0.85519
1999,17-29 y.,Pre-primary Level,At least once per week,0.33990,101,305,0.28666,0.39315
1999,17-29 y.,Pre-primary Level,At least once per month,0.41564,130,305,0.36024,0.47104
1999,17-29 y.,Pre-primary Level,Seldom,0.22435,74,305,0.17745,0.27124
1999,17-29 y.,Lower Secondary Level,At least once per week,0.28610,195,707,0.25276,0.31943
1999,17-29 y.,Lower Secondary Level,At least once per month,0.34054,235,707,0.30558,0.37550
1999,17-29 y.,Lower Secondary Level,Seldom,0.29354,205,707,0.25995,0.32714
1999,17-29 y.,Lower Secondary Level,Never,0.07554,72,707,0.05605,0.09504
1999,17-29 y.,Upper Secondary Level,At least once per week,0.24187,319,1356,0.21907,0.26467
1999,17-29 y.,Upper Secondary Level,At least once per month,0.38794,521,1356,0.36199,0.41388
1999,17-29 y.,Upper Secondary Level,Seldom,0.31947,436,1356,0.29464,0.34430
1999,17-29 y.,Upper Secondary Level,Never,0.04964,80,1356,0.03808,0.06121
1999,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.38620,59,103,0.29171,0.48068
1999,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.29563,44,103,0.20707,0.38418
1999,17-29 y.,First Stage of Tertiary Education,At least once per month,0.31507,43,84,0.21513,0.41501
1999,17-29 y.,First Stage of Tertiary Education,Seldom,0.40610,41,84,0.30045,0.51176
1999,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.47144,62,111,0.37816,0.56473
1999,17-29 y.,Second Stage of Tertiary Education,Seldom,0.34225,49,111,0.25359,0.43092
1999,30-45 y.,Primary Level,Seldom,0.47047,48,106,0.37500,0.56594
1999,30-45 y.,Primary Level,Never,0.50255,58,106,0.40691,0.59819
1999,30-45 y.,Lower Secondary Level,At least once per month,0.15525,77,441,0.12141,0.18909
1999,30-45 y.,Lower Secondary Level,Seldom,0.52164,213,441,0.47497,0.56832
1999,30-45 y.,Lower Secondary Level,Never,0.28614,151,441,0.24391,0.32837
1999,30-45 y.,Upper Secondary Level,At least once per week,0.05637,134,2519,0.04736,0.06538
1999,30-45 y.,Upper Secondary Level,At least once per month,0.20267,494,2519,0.18697,0.21837
1999,30-45 y.,Upper Secondary Level,Seldom,0.57233,1453,2519,0.55300,0.59165
1999,30-45 y.,Upper Secondary Level,Never,0.16275,438,2519,0.14833,0.17717
1999,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.28741,71,247,0.23086,0.34396
1999,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.52389,139,247,0.46148,0.58630
1999,30-45 y.,Post-secondary Non-tertiary Level,Never,0.11411,37,247,0.07438,0.15385
1999,30-45 y.,First Stage of Tertiary Education,At least once per month,0.19329,65,341,0.15132,0.23527
1999,30-45 y.,First Stage of Tertiary Education,Seldom,0.66486,241,341,0.61469,0.71504
1999,30-45 y.,First Stage of Tertiary Education,Never,0.08762,35,341,0.05757,0.11768
1999,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.05256,49,906,0.03802,0.06710
1999,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.30058,269,906,0.27071,0.33046
1999,30-45 y.,Second Stage of Tertiary Education,Seldom,0.55600,515,906,0.52363,0.58837
1999,30-45 y.,Second Stage of Tertiary Education,Never,0.09004,73,906,0.07139,0.10869
1999,46-65 y.,Primary Level,Seldom,0.17217,36,204,0.12023,0.22410
1999,46-65 y.,Primary Level,Never,0.77705,168,204,0.71979,0.83431
1999,46-65 y.,Lower Secondary Level,Seldom,0.33354,221,670,0.29781,0.36926
1999,46-65 y.,Lower Secondary Level,Never,0.59294,449,670,0.55571,0.63017
1999,46-65 y.,Upper Secondary Level,At least once per week,0.02979,58,2160,0.02262,0.03697
1999,46-65 y.,Upper Secondary Level,At least once per month,0.10275,184,2160,0.08995,0.11556
1999,46-65 y.,Upper Secondary Level,Seldom,0.45601,1010,2160,0.43500,0.47702
1999,46-65 y.,Upper Secondary Level,Never,0.40556,908,2160,0.38485,0.42627
1999,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.43576,31,31,0.25832,0.61320
1999,46-65 y.,First Stage of Tertiary Education,Seldom,0.52149,156,238,0.45789,0.58509
1999,46-65 y.,First Stage of Tertiary Education,Never,0.34827,82,238,0.28761,0.40892
1999,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.14802,99,692,0.12154,0.17450
1999,46-65 y.,Second Stage of Tertiary Education,Seldom,0.57063,427,692,0.53373,0.60754
1999,46-65 y.,Second Stage of Tertiary Education,Never,0.24397,166,692,0.21195,0.27600
1999,66 and older,Primary Level,Never,0.92865,55,55,0.85999,0.99731
1999,66 and older,Lower Secondary Level,Seldom,0.11831,65,533,0.09087,0.14576
1999,66 and older,Lower Secondary Level,Never,0.84866,468,533,0.81821,0.87911
1999,66 and older,Upper Secondary Level,Seldom,0.21303,193,821,0.18501,0.24106
1999,66 and older,Upper Secondary Level,Never,0.72548,628,821,0.69493,0.75603
1999,66 and older,First Stage of Tertiary Education,Never,0.77905,59,59,0.67228,0.88583
1999,66 and older,Second Stage of Tertiary Education,Seldom,0.26095,56,178,0.19626,0.32565
1999,66 and older,Second Stage of Tertiary Education,Never,0.66497,122,178,0.59543,0.73451
2001,17-29 y.,Pre-primary Level,At least once per week,0.32049,184,521,0.28038,0.36060
2001,17-29 y.,Pre-primary Level,At least once per month,0.46868,251,521,0.42578,0.51157
2001,17-29 y.,Pre-primary Level,Seldom,0.17240,86,521,0.13994,0.20487
2001,17-29 y.,Lower Secondary Level,At least once per week,0.27481,266,940,0.24626,0.30337
2001,17-29 y.,Lower Secondary Level,At least once per month,0.31807,313,940,0.28828,0.34786
2001,17-29 y.,Lower Secondary Level,Seldom,0.28281,251,940,0.25400,0.31161
2001,17-29 y.,Lower Secondary Level,Never,0.12101,110,940,0.10015,0.14187
2001,17-29 y.,Upper Secondary Level,At least once per week,0.26561,486,1836,0.24541,0.28582
2001,17-29 y.,Upper Secondary Level,At least once per month,0.36422,672,1836,0.34220,0.38624
2001,17-29 y.,Upper Secondary Level,Seldom,0.29359,549,1836,0.27275,0.31443
2001,17-29 y.,Upper Secondary Level,Never,0.07342,129,1836,0.06149,0.08536
2001,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.22764,57,256,0.17618,0.27911
2001,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.42006,118,256,0.35948,0.48065
2001,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.30638,81,256,0.24980,0.36296
2001,17-29 y.,First Stage of Tertiary Education,At least once per month,0.31014,56,114,0.22486,0.39543
