year,plb0021,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1993,Yes,1st Quintile,0.5442522889114955,16993,0.536763985672876,0.551740592150115
1993,Yes,2nd Quintile,0.25635808748728384,16993,0.24979321214766295,0.26292296282690475
1993,Yes,3rd Quintile,0.12004069175991862,16993,0.11515398158599613,0.12492740193384111
1993,Yes,4th Quintile,0.06205493387589013,16993,0.05842751337748873,0.06568235437429154
1993,Yes,5th Quintile,0.017293997965412006,16993,0.015333887494342415,0.019254108436481596
1993,No,1st Quintile,0.30493732412381686,16993,0.2980152169498188,0.3118594312978149
1993,No,2nd Quintile,0.29146414257695913,16993,0.28463140838322354,0.2982968767706947
1993,No,3rd Quintile,0.21079559989767205,16993,0.20466297273505038,0.21692822706029372
1993,No,4th Quintile,0.13584036838066002,16993,0.13068888319343486,0.14099185356788518
1993,No,5th Quintile,0.05696256502089196,16993,0.05347774560511457,0.06044738443666935
1994,Yes,1st Quintile,0.4621695533272562,16642,0.45459465739894217,0.4697444492555702
1994,Yes,2nd Quintile,0.25888787602552416,16642,0.2522328290129302,0.2655429230381181
1994,Yes,3rd Quintile,0.15952597994530537,16642,0.15396269672651133,0.16508926316409941
1994,Yes,4th Quintile,0.0902461257976299,16642,0.08589271597441737,0.09459953562084243
1994,Yes,5th Quintile,0.02917046490428441,16642,0.026613666550604965,0.03172726325796386
1994,No,2nd Quintile,0.2940203673078597,16642,0.2870982635245188,0.3009424710912006
1994,No,1st Quintile,0.2457132909739751,16642,0.23917241574930256,0.25225416619864766
1994,No,3rd Quintile,0.22821829576116284,16642,0.22184189241536617,0.23459469910695951
1994,No,4th Quintile,0.1615458264426843,16642,0.15595416524744257,0.16713748763792605
1994,No,5th Quintile,0.07050221951431804,16642,0.06661285286589136,0.07439158616274472
1995,Yes,1st Quintile,0.4665409990574929,17246,0.4590952685770417,0.47398672953794413
1995,Yes,2nd Quintile,0.2629594721960415,17246,0.25638891841012734,0.26953002598195563
1995,Yes,3rd Quintile,0.1413760603204524,17246,0.13617608461508077,0.14657603602582406
1995,Yes,4th Quintile,0.0942507068803016,17246,0.08988998699371638,0.09861142676688682
1995,Yes,5th Quintile,0.034872761545711596,17246,0.03213467395538934,0.03761084913603385
1995,No,2nd Quintile,0.2932838339520756,17246,0.2864890061376422,0.30007866176650894
1995,No,1st Quintile,0.239875126560918,17246,0.23350208191411082,0.24624817120772519
1995,No,3rd Quintile,0.23540330745865676,17246,0.2290714027812764,0.2417352121360371
1995,No,4th Quintile,0.15803239959500506,17246,0.15258821756556157,0.16347658162444856
1995,No,5th Quintile,0.07340533243334459,17246,0.06951290447198247,0.0772977603947067
1996,Yes,1st Quintile,0.41379310344827586,16862,0.40635917092606183,0.4212270359704899
1996,Yes,2nd Quintile,0.2883141762452107,16862,0.2814769699332825,0.29515138255713896
1996,Yes,3rd Quintile,0.1724137931034483,16862,0.16671222712945627,0.1781153590774403
1996,Yes,4th Quintile,0.0842911877394636,16862,0.08009773925267512,0.08848463622625209
1996,Yes,5th Quintile,0.04118773946360153,16862,0.03818821577065528,0.044187263156547786
1996,No,2nd Quintile,0.29558107167710507,16862,0.28869367102749227,0.30246847232671786
1996,No,3rd Quintile,0.23442936673625608,16862,0.22803496130259207,0.2408237721699201
1996,No,1st Quintile,0.21790187891440502,16862,0.2116708088064489,0.22413294902236114
1996,No,4th Quintile,0.17249478079331942,16862,0.1667921549325599,0.17819740665407896
1996,No,5th Quintile,0.07959290187891441,16862,0.0755075574416949,0.08367824631613391
1997,Yes,1st Quintile,0.3752310536044362,16487,0.36784020414606416,0.38262190306280824
1997,Yes,2nd Quintile,0.3022181146025878,16487,0.29520831917548773,0.30922791002968786
1997,Yes,3rd Quintile,0.18946395563770796,16487,0.18348211665252595,0.19544579462288997
1997,Yes,4th Quintile,0.09057301293900184,16487,0.08619206009334718,0.09495396578465651
1997,Yes,5th Quintile,0.04251386321626617,16487,0.03943410384663037,0.04559362258590197
1997,No,2nd Quintile,0.2860495436766623,16487,0.2791512779489281,0.2929478094043965
1997,No,3rd Quintile,0.2561495002172968,16487,0.24948642312093464,0.262812577313659
1997,No,1st Quintile,0.18809213385484572,16487,0.18212694849051977,0.19405731921917166
1997,No,4th Quintile,0.18183398522381572,16487,0.17594631469875183,0.1877216557488796
1997,No,5th Quintile,0.0878748370273794,16487,0.08355323533308776,0.09219643872167105
1998,Yes,1st Quintile,0.3953261927945472,18147,0.3882125504692955,0.40243983511979897
1998,Yes,2nd Quintile,0.3008763388510224,18147,0.29420328437936794,0.30754939332267683
1998,Yes,3rd Quintile,0.18208373904576436,18147,0.17646881799174968,0.18769866009977904
1998,Yes,4th Quintile,0.08179162609542356,18147,0.07780432807099617,0.08577892411985095
1998,Yes,5th Quintile,0.03992210321324245,18147,0.03707362046192976,0.042770585964555144
1998,No,2nd Quintile,0.2860657978674929,18147,0.2794904957240713,0.29264110001091453
1998,No,3rd Quintile,0.2633737355326711,18147,0.25696513084205586,0.2697823402232864
1998,No,4th Quintile,0.18992071448099881,18147,0.18421377084962035,0.19562765811237728
1998,No,1st Quintile,0.16139615419666453,18147,0.15604338315197486,0.1667489252413542
1998,No,5th Quintile,0.0992435979221726,18147,0.09489340436563272,0.10359379147871249
1999,Yes,1st Quintile,0.3627760252365931,17396,0.35563111602761044,0.3699209344455757
1999,Yes,2nd Quintile,0.3007360672975815,17396,0.2939213994293504,0.3075507351658126
1999,Yes,3rd Quintile,0.19978969505783387,17396,0.19384786831932718,0.20573152179634055
1999,Yes,4th Quintile,0.09884332281808622,17396,0.09440820467923239,0.10327844095694005
1999,Yes,5th Quintile,0.03785488958990536,17396,0.035018847628092584,0.04069093155171814
1999,No,2nd Quintile,0.28522060596319215,17396,0.27851083288172396,0.29193037904466035
1999,No,3rd Quintile,0.2478501968978542,17396,0.24143399267046112,0.2542664011252473
1999,No,4th Quintile,0.20268424013501568,17396,0.19671035955477725,0.2086581207152541
1999,No,1st Quintile,0.1558305874789038,17396,0.150440788946429,0.16122038601137859
1999,No,5th Quintile,0.10841436952503415,17396,0.10379421685965694,0.11303452219041137
2000,Yes,1st Quintile,0.35105204872646734,30607,0.34570472621460985,0.3563993712383248
2000,Yes,2nd Quintile,0.2967884828349945,30607,0.2916703423910678,0.30190662327892115
2000,Yes,3rd Quintile,0.20376522702104097,30607,0.19925258071060822,0.2082778733314737
2000,Yes,4th Quintile,0.10852713178294573,30607,0.10504240352336315,0.11201186004252832
2000,Yes,5th Quintile,0.03986710963455149,30607,0.03767521971980188,0.042058999549301104
2000,No,3rd Quintile,0.2661237249095097,30607,0.26117265669040707,0.2710747931286123
2000,No,2nd Quintile,0.2527147087857848,30607,0.247846107979902,0.25758330959166753
2000,No,4th Quintile,0.21627179993418888,30607,0.21165938495531825,0.2208842149130595
2000,No,1st Quintile,0.13318525830865416,30607,0.1293786612070733,0.136991855410235
2000,No,5th Quintile,0.13170450806186246,30607,0.12791589909370227,0.13549311703002265
2001,Yes,1st Quintile,0.37312365975696926,27798,0.3674381863861884,0.3788091331277501
2001,Yes,2nd Quintile,0.27305218012866334,27798,0.26781468370421935,0.2782896765531073
2001,Yes,3rd Quintile,0.19513938527519656,27798,0.19048049909623077,0.19979827145416235
2001,Yes,4th Quintile,0.1093638313080772,27798,0.10569492756217287,0.11303273505398152
2001,Yes,5th Quintile,0.04932094353109364,27798,0.04677539168182845,0.05186649538035883
2001,No,3rd Quintile,0.2673561284576179,27798,0.2621532841691143,0.2725589727461215
2001,No,4th Quintile,0.23019446781137118,27798,0.22524581197475288,0.23514312364798948
2001,No,2nd Quintile,0.22851204908704043,27798,0.2235761255629742,0.23344797261110664
2001,No,5th Quintile,0.14844871097035975,27798,0.14426903208922112,0.15262838985149838
2001,No,1st Quintile,0.12548864367361076,27798,0.12159430035523089,0.12938298699199063
2002,Yes,1st Quintile,0.3693304535637149,28961,0.3637719513309364,0.3748889557964934
2002,Yes,2nd Quintile,0.2584593232541397,28961,0.253417206644363,0.26350143986391633
2002,Yes,3rd Quintile,0.20230381569474443,28961,0.19767712902586707,0.2069305023636218
2002,Yes,4th Quintile,0.12311015118790497,28961,0.11932599765836825,0.12689430471744167
2002,Yes,5th Quintile,0.04679625629949604,28961,0.04436378502850538,0.0492287275704867
2002,No,3rd Quintile,0.2504062483619018,28961,0.24541642865133934,0.25539606807246423
2002,No,4th Quintile,0.2451643340147822,28961,0.24020978481005023,0.25011888321951414
2002,No,2nd Quintile,0.2149184882319023,28961,0.21018759052051716,0.21964938594328742
2002,No,5th Quintile,0.17439849032866803,28961,0.1700282442244343,0.17876873643290175
2002,No,1st Quintile,0.11511243906274571,28961,0.11143661710543551,0.11878826102005591
2003,Yes,1st Quintile,0.3537859007832898,27727,0.3481577839356941,0.35941401763088554
2003,Yes,2nd Quintile,0.2539164490861619,27727,0.24879321994290038,0.2590396782294234
2003,Yes,3rd Quintile,0.19321148825065274,27727,0.18856418560653362,0.19785879089477185
2003,Yes,4th Quintile,0.11879895561357702,27727,0.11499050399260967,0.12260740723454437
2003,Yes,5th Quintile,0.08028720626631854,27727,0.07708865057255083,0.08348576196008624
2003,No,5th Quintile,0.2598510627804902,27727,0.2546889624790233,0.2650131630819571
2003,No,4th Quintile,0.23647482369186762,27727,0.23147322588049946,0.24147642150323578
2003,No,3rd Quintile,0.22828820831483948,27727,0.2233476737948647,0.23322874283481426
2003,No,2nd Quintile,0.17995758741431178,27727,0.17543582365701801,0.18447935117160555
2003,No,1st Quintile,0.0954283177984909,27727,0.091970001127505,0.09888663446947679
2004,Yes,1st Quintile,0.37573385518590996,26790,0.3699342988654274,0.38153341150639253
2004,Yes,2nd Quintile,0.2420091324200913,26790,0.23688031098985757,0.24713795385032505
2004,Yes,3rd Quintile,0.20287018917155902,26790,0.19805466732830504,0.207685711014813
2004,Yes,4th Quintile,0.10763209393346379,26790,0.10392090913573417,0.11134327873119342
2004,Yes,5th Quintile,0.07175472928897586,26790,0.06866424633641313,0.07484521224153859
2004,No,5th Quintile,0.2576587543112193,26790,0.25242161698905513,0.2628958916333835
2004,No,4th Quintile,0.2468553459119497,26790,0.24169201235538448,0.25201867946851486
2004,No,3rd Quintile,0.22737877865692838,26790,0.22235965384487583,0.23239790346898093
2004,No,2nd Quintile,0.1707242848447961,26790,0.16621853745913392,0.17523003223045827
2004,No,1st Quintile,0.09738283627510651,26790,0.09383255535917882,0.10093311719103419
2005,Yes,1st Quintile,0.41414141414141414,25520,0.40809794280162603,0.42018488548120225
2005,Yes,2nd Quintile,0.23097643097643097,25520,0.22580549221345353,0.23614736973940842
2005,Yes,3rd Quintile,0.1622895622895623,25520,0.1577657143956502,0.16681341018347437
2005,Yes,4th Quintile,0.1164983164983165,25520,0.11256209751259215,0.12043453548404086
2005,Yes,5th Quintile,0.07609427609427609,25520,0.0728411150724308,0.07934743711612138
2005,No,5th Quintile,0.26741596861414485,25520,0.26198548973483776,0.27284644749345194
2005,No,4th Quintile,0.24795885908175166,25520,0.2426606834500033,0.25325703471350003
2005,No,3rd Quintile,0.2216626020570459,25520,0.2165664086822452,0.22675879543184663
2005,No,2nd Quintile,0.16466970628777436,25520,0.16011928394023023,0.1692201286353185
2005,No,1st Quintile,0.09829286395928322,25520,0.09464020197789996,0.10194552594066647
2006,Yes,1st Quintile,0.4664310954063604,27321,0.46051552293244963,0.4723466678802712
2006,Yes,2nd Quintile,0.20070671378091873,27321,0.19595728031230447,0.20545614724953298
2006,Yes,3rd Quintile,0.14982332155477032,27321,0.14559125898504854,0.1540553841244921
2006,Yes,4th Quintile,0.11236749116607773,27321,0.10862255242746909,0.11611242990468638
2006,Yes,5th Quintile,0.0706713780918728,27321,0.0676324934641186,0.07371026271962698
2006,No,5th Quintile,0.2763561353626582,27321,0.2710533411546152,0.28165892957070116
2006,No,4th Quintile,0.24524725427886493,27321,0.24014558615293286,0.250348922404797
2006,No,3rd Quintile,0.22606901934548698,27321,0.2211090451520753,0.23102899353889866
2006,No,2nd Quintile,0.1607849696158778,27321,0.15642917768126177,0.16514076155049381
2006,No,1st Quintile,0.09154262139711211,27321,0.08812304960175517,0.09496219319246905
2007,Yes,1st Quintile,0.44696415508412585,25385,0.4408479720208299,0.45308033814742177
2007,Yes,2nd Quintile,0.22531089978054133,25385,0.22017138272957157,0.2304504168315111
2007,Yes,3rd Quintile,0.1485003657644477,25385,0.1441259155113626,0.15287481601753278
2007,Yes,4th Quintile,0.10460863204096561,25385,0.10084369515228792,0.10837356892964331
2007,Yes,5th Quintile,0.07461594732991954,25385,0.07138340424891237,0.0778484904109267
2007,No,5th Quintile,0.2896771497231219,25385,0.2840969145833578,0.29525738486288605
2007,No,4th Quintile,0.25070525545919964,25385,0.24537343459519323,0.25603707632320605
2007,No,3rd Quintile,0.21836798662626686,25385,0.21328565333851252,0.2234503199140212
2007,No,2nd Quintile,0.15557413018493366,25385,0.15111534095753398,0.16003291941233333
2007,No,1st Quintile,0.0856754780064779,25385,0.08223240731621574,0.08911854869674006
2008,Yes,1st Quintile,0.4602076124567474,23673,0.4538584023454018,0.466556822568093
2008,Yes,2nd Quintile,0.21193771626297578,23673,0.20673160052331516,0.2171438320026364
2008,Yes,3rd Quintile,0.15051903114186851,23673,0.14596388876186633,0.1550741735218707
2008,Yes,4th Quintile,0.11072664359861592,23673,0.10672928481324946,0.11472400238398238
2008,Yes,5th Quintile,0.06660899653979238,23673,0.06343265149766082,0.06978534158192394
2008,No,5th Quintile,0.30055066079295156,23673,0.2947099406447244,0.30639138094117874
2008,No,4th Quintile,0.25715859030837,23673,0.2515908625302835,0.2627263180864565
2008,No,3rd Quintile,0.2125,23673,0.20728884284297433,0.21771115715702566
2008,No,2nd Quintile,0.1468612334801762,23673,0.14235210254536995,0.15137036441498247
2008,No,1st Quintile,0.0829295154185022,23673,0.07941645722247431,0.08644257361453009
2009,Yes,1st Quintile,0.4341736694677871,21983,0.4276214881198449,0.44072585081572935
2009,Yes,2nd Quintile,0.20168067226890757,21983,0.19637631151025792,0.20698503302755722
2009,Yes,3rd Quintile,0.161531279178338,21983,0.1566662624215037,0.16639629593517233
2009,Yes,4th Quintile,0.12698412698412698,21983,0.12258265055766024,0.13138560341059372
2009,Yes,5th Quintile,0.07563025210084033,21983,0.07213496199746969,0.07912554220421097
2009,No,5th Quintile,0.3190133364805854,21983,0.312851838444013,0.3251748345171578
2009,No,4th Quintile,0.2517998347692671,21983,0.24606198449132957,0.2575376850472046
2009,No,3rd Quintile,0.2073055588339431,21983,0.20194671659823465,0.21266440106965157
2009,No,2nd Quintile,0.14139029859553878,21983,0.13678433720837269,0.14599625998270488
2009,No,1st Quintile,0.08049097132066564,21983,0.07689460290841042,0.08408733973292086
2010,Yes,1st Quintile,0.42754367934224047,35837,0.4224215366759513,0.43266582200852965
2010,Yes,2nd Quintile,0.20349434737923947,35837,0.1993260292799407,0.20766266547853823
2010,Yes,3rd Quintile,0.1510791366906475,35837,0.14737125303336374,0.15478702034793124
2010,Yes,4th Quintile,0.13360739979445016,35837,0.13008480352193283,0.1371299960669675
2010,Yes,5th Quintile,0.0842754367934224,35837,0.08139920961371644,0.08715166397312837
2010,No,5th Quintile,0.33286516853932585,35837,0.3279861638874428,0.3377441731912089
2010,No,4th Quintile,0.26704545454545453,35837,0.2624648651394742,0.27162604395143486
2010,No,3rd Quintile,0.19969356486210418,35837,0.19555451710429136,0.203832612619917
2010,No,2nd Quintile,0.12563840653728295,35837,0.12220680388938956,0.12907000918517633
2010,No,1st Quintile,0.07475740551583249,35837,0.0720344210285596,0.07748039000310537
2011,Yes,1st Quintile,0.5118818240205524,41903,0.5070957340632789,0.5166679139778259
2011,Yes,2nd Quintile,0.24277456647398843,41903,0.23866923997242223,0.24687989297555463
2011,Yes,3rd Quintile,0.12973667308927425,41903,0.1265193829147073,0.1329539632638412
2011,Yes,4th Quintile,0.07129094412331406,41903,0.06882722873450836,0.07375465951211976
2011,Yes,5th Quintile,0.04431599229287091,41903,0.04234551737414852,0.046286467211593296
2011,No,5th Quintile,0.29169944925255703,41903,0.28734723659968214,0.2960516619054319
2011,No,4th Quintile,0.2514260424862313,41903,0.24727214284476673,0.25557994212769586
2011,No,3rd Quintile,0.2125786782061369,41903,0.20866128695307165,0.21649606945920216
2011,No,2nd Quintile,0.16409323367427223,41903,0.1605470782205646,0.16763938912797985
2011,No,1st Quintile,0.08020259638080252,41903,0.07760199483431461,0.08280319792729042
2012,Yes,1st Quintile,0.484781405644715,40229,0.4798976357454913,0.4896651755439387
2012,Yes,2nd Quintile,0.2689540675152186,40229,0.2646209761776298,0.2732871588528074
2012,Yes,3rd Quintile,0.13558384061981185,40229,0.13223841131255026,0.13892926992707344
2012,Yes,4th Quintile,0.06972883231876037,40229,0.0672399897314701,0.07221767490605063
2012,Yes,5th Quintile,0.04095185390149419,40229,0.03901523823217671,0.04288846957081167
2012,No,5th Quintile,0.3011161955266647,40229,0.29663332703843504,0.30559906401489434
2012,No,4th Quintile,0.25343198049865284,40229,0.24918136469431315,0.2576825963029925
2012,No,3rd Quintile,0.20929735277765898,40229,0.20532200693538963,0.21327269861992834
2012,No,2nd Quintile,0.15571141427532822,40229,0.1521682430821378,0.15925458546851864
2012,No,1st Quintile,0.08044305692169525,40229,0.07778527067548902,0.08310084316790148
2013,Yes,1st Quintile,0.4772727272727273,44486,0.4726311532433779,0.4819143013020767
2013,Yes,2nd Quintile,0.26079545454545455,44486,0.2567152990369386,0.2648756100539705
2013,Yes,3rd Quintile,0.13125,44486,0.12811208296087628,0.13438791703912373
2013,Yes,4th Quintile,0.0903409090909091,44486,0.08767695980455253,0.09300485837726566
2013,Yes,5th Quintile,0.040340909090909094,44486,0.038512490097967866,0.04216932808385032
2013,No,5th Quintile,0.31323941306801556,44486,0.3089293336268217,0.31754949250920944
2013,No,4th Quintile,0.259813552945111,44486,0.2557383817490453,0.2638887241411767
2013,No,3rd Quintile,0.2098992517035241,44486,0.2061149036336507,0.21368359977339751
2013,No,2nd Quintile,0.14631495338823627,44486,0.1430306929689818,0.14959921380749075
2013,No,1st Quintile,0.07073282889511308,44486,0.06835037116638905,0.07311528662383711
2014,Yes,1st Quintile,0.46297229219143576,38694,0.45800396596250165,0.4679406184203699
2014,Yes,2nd Quintile,0.2770780856423174,38694,0.27261863828163235,0.28153753300300244
2014,Yes,3rd Quintile,0.1269521410579345,38694,0.123634928518886,0.13026935359698302
2014,Yes,4th Quintile,0.08261964735516372,38694,0.07987649048727366,0.08536280422305378
2014,Yes,5th Quintile,0.05037783375314862,38694,0.048198471503607135,0.0525571960026901
2014,No,5th Quintile,0.31096054204862494,38694,0.3063483333948819,0.315572750702368
2014,No,4th Quintile,0.24926265444400159,38694,0.24495236062421846,0.25357294826378474
2014,No,3rd Quintile,0.2054204862495018,38694,0.20139494004299086,0.20944603245601273
2014,No,2nd Quintile,0.1511757672379434,38694,0.1476064575301167,0.1547450769457701
2014,No,1st Quintile,0.08318055001992826,38694,0.08042893886985078,0.08593216117000574
2015,Yes,1st Quintile,0.4807692307692308,38036,0.4757480345311736,0.485790427007288
2015,Yes,2nd Quintile,0.2534965034965035,38036,0.24912470071723597,0.257868306275771
2015,Yes,3rd Quintile,0.12878787878787878,38036,0.12542153782594764,0.13215421974980993
2015,Yes,4th Quintile,0.08857808857808858,38036,0.08572259270513982,0.09143358445103733
2015,Yes,5th Quintile,0.04836829836829837,38036,0.04621217549396088,0.050524421242635856
2015,No,5th Quintile,0.32906256673072815,38036,0.32434042623914705,0.33378470722230924
2015,No,4th Quintile,0.2593209481101858,38036,0.25491649000505073,0.26372540621532087
2015,No,3rd Quintile,0.19987187700192185,38036,0.1958529116219213,0.2038908423819224
2015,No,2nd Quintile,0.13798846893017297,38036,0.13452240484997666,0.14145453301036928
2015,No,1st Quintile,0.07375613922699124,38036,0.07112937912619058,0.07638289932779191
2016,Yes,1st Quintile,0.47883124627310675,41132,0.4740034761345437,0.4836590164116698
2016,Yes,2nd Quintile,0.2617769827072153,41132,0.25752857999282064,0.2660253854216099
2016,Yes,3rd Quintile,0.12641621943947526,41132,0.12320463135461758,0.12962780752433292
2016,Yes,4th Quintile,0.07751937984496124,41132,0.07493503818703123,0.08010372150289125
2016,Yes,5th Quintile,0.055456171735241505,41132,0.05324433962778644,0.05766800384269657
2016,No,5th Quintile,0.3533289095332891,41132,0.348709382984154,0.3579484360824242
2016,No,4th Quintile,0.2587038265870383,41132,0.25447165308976216,0.2629360000843144
2016,No,3rd Quintile,0.19132935191329353,41132,0.18752795867379696,0.1951307451527901
2016,No,2nd Quintile,0.12099093120990931,41132,0.11783927204079667,0.12414259037902195
2016,No,1st Quintile,0.0756469807564698,41132,0.07309145131110217,0.07820251020183744
2017,Yes,1st Quintile,0.5541259982253771,45410,0.5495541620602643,0.5586978343904899
