year,plb0021,quintil_oecd,sex,proportion,n,lower_confidence,upper_confidence
1986,No,2nd Quintile,male,0.14413384599397278,13742,0.13826142729375065,0.1500062646941949
1986,No,2nd Quintile,female,0.1336381585784059,13742,0.12794902673482528,0.13932729042198655
1986,No,3rd Quintile,male,0.06432505455679102,13742,0.060223167660588044,0.068426941452994
1986,No,3rd Quintile,female,0.05798607502857737,13742,0.054078371409135455,0.06189377864801928
1986,No,4th Quintile,male,0.024628494232567806,13742,0.022037090610812132,0.02721989785432348
1986,No,4th Quintile,female,0.02234230489452354,13742,0.019871215266764837,0.02481339452228224
1986,No,5th Quintile,male,0.0069624857113166376,13742,0.005572225526439281,0.008352745896193994
1986,No,5th Quintile,female,0.006235061831029824,13742,0.004918948413979547,0.007551175248080101
1987,Yes,1st Quintile,male,0.39271255060728744,13496,0.3844732930319353,0.4009518081826396
1987,Yes,1st Quintile,female,0.31376518218623484,13496,0.30593643468974263,0.32159392968272704
1987,Yes,2nd Quintile,female,0.11133603238866396,13496,0.10602914108429465,0.11664292369303328
1987,Yes,2nd Quintile,male,0.08299595141700405,13496,0.07834150947946746,0.08765039335454065
1987,Yes,3rd Quintile,male,0.0465587044534413,13496,0.04300402078231688,0.050113388124565714
1987,Yes,3rd Quintile,female,0.03643724696356275,13496,0.03327594255802795,0.03959855136909755
1987,Yes,4th Quintile,female,0.008097165991902834,13496,0.0065851561316973214,0.009609175852108347
1987,Yes,5th Quintile,male,0.004048582995951417,13496,0.0029772508487948502,0.005119915143107984
1987,Yes,5th Quintile,female,0.0020242914979757085,13496,0.0012659757985612181,0.002782607197390199
1987,Yes,4th Quintile,male,0.0020242914979757085,13496,0.0012659757985612181,0.002782607197390199
1987,No,1st Quintile,female,0.26327272727272727,13496,0.25584236743417715,0.2707030871112774
1987,No,1st Quintile,male,0.2290909090909091,13496,0.22200069991557478,0.2361811182662434
1987,No,2nd Quintile,male,0.15044155844155843,13496,0.14440993697505589,0.15647317990806098
1987,No,2nd Quintile,female,0.13963636363636364,13496,0.13378854594160855,0.14548418133111873
1987,No,3rd Quintile,male,0.0774025974025974,13496,0.07289404192885726,0.08191115287633755
1987,No,3rd Quintile,female,0.06992207792207793,13496,0.0656195829918382,0.07422457285231765
1987,No,4th Quintile,male,0.027428571428571427,13496,0.024672973279017373,0.030184169578125482
1987,No,4th Quintile,female,0.023064935064935066,13496,0.020532358967511242,0.02559751116235889
1987,No,5th Quintile,male,0.010493506493506494,13496,0.008774319255366942,0.012212693731646046
1987,No,5th Quintile,female,0.009246753246753246,13496,0.007631907950206625,0.010861598543299867
1988,Yes,1st Quintile,male,0.36344969199178645,12817,0.3551224459248854,0.3717769380586875
1988,Yes,1st Quintile,female,0.25256673511293637,12817,0.24504466866529953,0.26008880156057324
1988,Yes,2nd Quintile,female,0.16632443531827515,12817,0.15987770587329467,0.17277116476325563
1988,Yes,2nd Quintile,male,0.12114989733059549,12817,0.11550076421781189,0.1267990304433791
1988,Yes,3rd Quintile,male,0.03490759753593429,12817,0.03172993841045307,0.03808525666141551
1988,Yes,3rd Quintile,female,0.030800821355236138,12817,0.02780958626544206,0.033792056445030215
1988,Yes,4th Quintile,male,0.01642710472279261,12817,0.014226476551920199,0.018627732893665018
1988,Yes,5th Quintile,male,0.006160164271047228,12817,0.0048055450732886725,0.007514783468805784
1988,Yes,4th Quintile,female,0.006160164271047228,12817,0.0048055450732886725,0.007514783468805784
1988,Yes,5th Quintile,female,0.002053388090349076,12817,0.0012696841098086215,0.0028370920708895306
1988,No,1st Quintile,female,0.2538115608204453,12817,0.24627726206464434,0.2613458595762463
1988,No,1st Quintile,male,0.2098277942305583,12817,0.20277834379316612,0.2168772446679505
1988,No,2nd Quintile,male,0.15717889656685313,12817,0.1508776322427197,0.16348016089098658
1988,No,2nd Quintile,female,0.14259076450586816,12817,0.13653731873019012,0.1486442102815462
1988,No,3rd Quintile,male,0.08105736536141274,12817,0.07633234894646664,0.08578238177635884
1988,No,3rd Quintile,female,0.07173412306679829,12817,0.06726664973194424,0.07620159640165233
1988,No,4th Quintile,male,0.03224744981901941,12817,0.029189060775243504,0.03530583886279532
1988,No,4th Quintile,female,0.030053745749698366,12817,0.027097871063201513,0.03300962043619522
1988,No,5th Quintile,male,0.011187890753537348,12817,0.009366958133861208,0.013008823373213487
1988,No,5th Quintile,female,0.010310409125808929,12817,0.008561568111653938,0.01205925013996392
1989,Yes,1st Quintile,male,0.34173669467787116,12393,0.33338617551727906,0.35008721383846325
1989,Yes,1st Quintile,female,0.2801120448179272,12393,0.27220587402292523,0.2880182156129291
1989,Yes,2nd Quintile,male,0.12324929971988796,12393,0.11746170465809244,0.12903689478168348
1989,Yes,2nd Quintile,female,0.11204481792717087,12393,0.10649141407528884,0.11759822177905291
1989,Yes,3rd Quintile,female,0.05042016806722689,12393,0.04656772941071756,0.054272606723736225
1989,Yes,3rd Quintile,male,0.036414565826330535,12393,0.03311656676397638,0.03971256488868469
1989,Yes,4th Quintile,male,0.022408963585434174,12393,0.019803066036613845,0.025014861134254503
1989,Yes,4th Quintile,female,0.01680672268907563,12393,0.014543492050222873,0.019069953327928386
1989,Yes,5th Quintile,female,0.011204481792717087,12393,0.00935130446299877,0.013057659122435403
1989,Yes,5th Quintile,male,0.0056022408963585435,12393,0.004288139717922135,0.006916342074794952
1989,No,1st Quintile,female,0.21711874623267027,12393,0.20985995251466374,0.2243775399506768
1989,No,1st Quintile,male,0.1831223628691983,12393,0.17631283437135029,0.18993189136704633
1989,No,2nd Quintile,male,0.16069921639541893,12393,0.1542332485537353,0.16716518423710255
1989,No,2nd Quintile,female,0.14792043399638335,12393,0.14166982967407804,0.15417103831868867
1989,No,3rd Quintile,male,0.09825195901145269,12393,0.09301135844506124,0.10349255957784413
1989,No,3rd Quintile,female,0.08957203134418325,12393,0.08454424454138837,0.09459981814697813
1989,No,4th Quintile,male,0.03954189270644967,12393,0.03611077366044068,0.04297301175245866
1989,No,4th Quintile,female,0.03616636528028933,12393,0.03287920169259059,0.03945352886798807
1989,No,5th Quintile,male,0.014948764315852923,12393,0.012812279040644551,0.017085249591061297
1989,No,5th Quintile,female,0.012658227848101266,12393,0.010689942513784786,0.014626513182417745
1990,Yes,1st Quintile,male,0.36578171091445427,18165,0.3587773463120304,0.37278607551687815
1990,Yes,1st Quintile,female,0.23893805309734514,18165,0.2327366346834929,0.2451394715111974
1990,Yes,2nd Quintile,female,0.13274336283185842,18165,0.12780914186776737,0.13767758379594947
1990,Yes,2nd Quintile,male,0.10619469026548672,18165,0.10171434754101408,0.11067503298995937
1990,Yes,3rd Quintile,male,0.061946902654867256,18165,0.05844130653588263,0.06545249877385188
1990,Yes,3rd Quintile,female,0.0471976401179941,18165,0.04411374269152656,0.05028153754446164
1990,Yes,4th Quintile,female,0.029498525073746312,18165,0.02703794999518655,0.031959100152306075
1990,Yes,4th Quintile,male,0.008849557522123894,18165,0.007487583142322189,0.010211531901925598
1990,Yes,5th Quintile,female,0.0058997050147492625,18165,0.004786003987298508,0.007013406042200017
1990,Yes,5th Quintile,male,0.0029498525073746312,18165,0.0021611794182774314,0.003738525596471831
1990,No,1st Quintile,female,0.21110723829441153,18165,0.2051725362734273,0.21704194031539575
1990,No,1st Quintile,male,0.17253398396653885,18165,0.1670391980204841,0.17802876991259362
1990,No,2nd Quintile,male,0.1526664342976647,18165,0.14743600474961838,0.157896863845711
1990,No,2nd Quintile,female,0.15022655977692576,18165,0.14503062958378324,0.15542248997006827
1990,No,3rd Quintile,male,0.09829208783548275,18165,0.0939626591479434,0.10262151652302211
1990,No,3rd Quintile,female,0.09120483327524108,18165,0.08701805172727467,0.09539161482320749
1990,No,4th Quintile,male,0.04810038340885326,18165,0.04498860820876646,0.05121215860894006
1990,No,4th Quintile,female,0.041013128848611594,18165,0.038129056489736864,0.043897201207486324
1990,No,5th Quintile,male,0.018821889159986057,18165,0.01684562997446729,0.020798148345504825
1990,No,5th Quintile,female,0.01603346113628442,18165,0.014206866504633112,0.01786005576793573
1991,Yes,1st Quintile,male,0.367816091954023,17756,0.3607232450732939,0.37490893883475207
1991,Yes,1st Quintile,female,0.20977011494252873,17756,0.20378142213682188,0.21575880774823558
1991,Yes,2nd Quintile,male,0.14080459770114942,17756,0.13568851102766447,0.14592068437463437
1991,Yes,2nd Quintile,female,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Yes,3rd Quintile,male,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,Yes,3rd Quintile,female,0.04597701149425287,17756,0.042896425813331925,0.04905759717517382
1991,Yes,4th Quintile,female,0.028735632183908046,17756,0.026278307125453385,0.031192957242362707
1991,Yes,4th Quintile,male,0.020114942528735632,17756,0.018049893017228074,0.02217999204024319
1991,Yes,5th Quintile,female,0.014367816091954023,17756,0.01261742005480679,0.016118212129101257
1991,Yes,5th Quintile,male,0.005747126436781609,17756,0.004635248003479763,0.006859004870083455
1991,No,1st Quintile,female,0.1787190082644628,17756,0.1730837378396473,0.18435427868927828
1991,No,2nd Quintile,female,0.14898989898989898,17756,0.14375233582592853,0.15422746215386943
1991,No,2nd Quintile,male,0.1453168044077135,17756,0.14013305492284997,0.15050055389257702
1991,No,1st Quintile,male,0.13762626262626262,17756,0.13255890071887866,0.1426936245336466
1991,No,3rd Quintile,male,0.11363636363636363,17756,0.10896817784539393,0.11830454942733333
1991,No,3rd Quintile,female,0.10158402203856749,17756,0.09714042223712639,0.10602762184000859
1991,No,4th Quintile,male,0.067722681359045,17756,0.0640267564852902,0.07141860623279979
1991,No,4th Quintile,female,0.06106519742883379,17756,0.05754312644562481,0.06458726841204278
1991,No,5th Quintile,male,0.0236455463728191,17756,0.021410626610402425,0.025880466135235772
1991,No,5th Quintile,female,0.02169421487603306,17756,0.019551359885934386,0.02383706986613173
1992,Yes,1st Quintile,female,0.36853448275862066,17350,0.36135620570152965,0.37571275981571167
1992,Yes,1st Quintile,male,0.2661637931034483,17350,0.25958751170785127,0.2727400744990453
1992,Yes,2nd Quintile,female,0.12931034482758622,17350,0.12431742423620615,0.13430326541896628
1992,Yes,2nd Quintile,male,0.0980603448275862,17350,0.0936350543752401,0.1024856352799323
1992,Yes,3rd Quintile,female,0.04202586206896552,17350,0.03904019388931879,0.04501153024861224
1992,Yes,3rd Quintile,male,0.03771551724137931,17350,0.03488074541920838,0.04055028906355024
1992,Yes,4th Quintile,female,0.023706896551724137,17350,0.02144311876122426,0.025970674342224012
1992,Yes,4th Quintile,male,0.022629310344827586,17350,0.020416360115520386,0.024842260574134786
1992,Yes,5th Quintile,male,0.00646551724137931,17350,0.005272904509786003,0.007658129972972618
1992,Yes,5th Quintile,female,0.005387931034482759,17350,0.004298639299936629,0.006477222769028889
1992,No,1st Quintile,female,0.20533759892237752,17350,0.1993268040942945,0.21134839375046052
1992,No,1st Quintile,male,0.17157770668462705,17350,0.16596770941478262,0.17718770395447148
1992,No,2nd Quintile,female,0.1419430880619633,17350,0.1367500500268071,0.14713612609711949
1992,No,2nd Quintile,male,0.13899646405118707,17350,0.13384879431778898,0.14414413378458515
1992,No,3rd Quintile,male,0.09336588651288096,17350,0.08903659856488695,0.09769517446087496
1992,No,3rd Quintile,female,0.08570466408486277,17350,0.08153931108348197,0.08987001708624356
1992,No,4th Quintile,male,0.06457316046472471,17350,0.060916056837518426,0.06823026409193099
1992,No,4th Quintile,female,0.05649099174945277,17350,0.05305565783474011,0.05992632566416543
1992,No,5th Quintile,male,0.022057585452096313,17350,0.01987213000075875,0.024243040903433877
1992,No,5th Quintile,female,0.01995285401582758,17350,0.01787204448470003,0.022033663546955132
1993,Yes,1st Quintile,female,0.301119023397762,16993,0.29422152276681834,0.3080165240287056
1993,Yes,1st Quintile,male,0.24313326551373346,16993,0.2366833660820914,0.24958316494537552
1993,Yes,2nd Quintile,female,0.1525940996948118,16993,0.1471873575861132,0.1580008418035104
1993,Yes,2nd Quintile,male,0.10376398779247202,16993,0.09917881649728465,0.1083491590876594
1993,Yes,3rd Quintile,male,0.06205493387589013,16993,0.05842751337748873,0.06568235437429154
1993,Yes,3rd Quintile,female,0.05798575788402848,16993,0.054471687579479885,0.06149982818857708
1993,Yes,4th Quintile,male,0.03560528992878942,16993,0.032819132092334294,0.038391447765244543
1993,Yes,4th Quintile,female,0.026449643947100712,16993,0.024036905928202484,0.02886238196599894
1993,Yes,5th Quintile,male,0.01017293997965412,16993,0.0086641668360501,0.011681713123258141
1993,Yes,5th Quintile,female,0.007121057985757884,16993,0.005856783266816044,0.008385332704699724
1993,No,1st Quintile,female,0.16952332224780423,16993,0.16388175862267082,0.17516488587293763
1993,No,2nd Quintile,female,0.14743753730706916,16993,0.14210678896706103,0.15276828564707728
1993,No,2nd Quintile,male,0.14402660526989,16993,0.13874735150930165,0.14930585903047836
1993,No,1st Quintile,male,0.13541400187601263,16993,0.13026933891860312,0.14055866483342214
1993,No,3rd Quintile,male,0.10744435917114352,16993,0.10278817122573355,0.11210054711655348
1993,No,3rd Quintile,female,0.10335124072652853,16993,0.09877414425741952,0.10792833719563753
1993,No,4th Quintile,male,0.07239703248912766,16993,0.06850064186296285,0.07629342311529246
1993,No,4th Quintile,female,0.06344333589153237,16993,0.05977827599039812,0.06710839579266661
1993,No,5th Quintile,male,0.030186748529035558,16993,0.02761414258891311,0.03275935446915801
1993,No,5th Quintile,female,0.0267758164918564,16993,0.024348654010944302,0.0292029789727685
1994,Yes,1st Quintile,female,0.2415679124886053,16642,0.23506464997842377,0.2480711749987868
1994,Yes,1st Quintile,male,0.22060164083865086,16642,0.21430168615836706,0.22690159551893466
1994,Yes,2nd Quintile,female,0.14585232452142205,16642,0.14048971133554272,0.15121493770730138
1994,Yes,2nd Quintile,male,0.11303555150410209,16642,0.1082247886642118,0.11784631434399238
1994,Yes,3rd Quintile,female,0.0902461257976299,16642,0.08589271597441737,0.09459953562084243
1994,Yes,3rd Quintile,male,0.06927985414767548,16642,0.06542181746964519,0.07313789082570578
1994,Yes,4th Quintile,male,0.04740200546946217,16642,0.04417346301239041,0.050630547926533924
1994,Yes,4th Quintile,female,0.04284412032816773,16642,0.03976738411327016,0.0459208565430653
1994,Yes,5th Quintile,male,0.016408386508659983,16642,0.014478224959201725,0.01833854805811824
1994,Yes,5th Quintile,female,0.01276207839562443,16642,0.011056683608680697,0.014467473182568164
1994,No,2nd Quintile,female,0.1515362520671947,16642,0.14608836333573563,0.15698414079865378
1994,No,2nd Quintile,male,0.14248411524066498,16642,0.1371733436379296,0.14779488684340036
1994,No,1st Quintile,female,0.1412655583601706,16642,0.13597378910728325,0.14655732761305795
1994,No,3rd Quintile,male,0.11637218208721385,16642,0.11150012249994361,0.1212442416744841
1994,No,3rd Quintile,female,0.11184611367394899,16642,0.1070575212743675,0.11663470607353048
1994,No,1st Quintile,male,0.10444773261380451,16642,0.09980099350479497,0.10909447172281404
1994,No,4th Quintile,male,0.08477674297153799,16642,0.08054464999781588,0.0890088359452601
1994,No,4th Quintile,female,0.07676908347114632,16642,0.07272424055612944,0.08081392638616319
1994,No,5th Quintile,male,0.03716598485507877,16642,0.03429188503393424,0.0400400846762233
1994,No,5th Quintile,female,0.033336234659239274,16642,0.03060883171721718,0.03606363760126137
1995,Yes,1st Quintile,female,0.2573044297832234,17246,0.25078002452835124,0.2638288350380955
1995,Yes,1st Quintile,male,0.20923656927426956,17246,0.2031656569032046,0.21530748164533453
1995,Yes,2nd Quintile,female,0.1460885956644675,17246,0.14081718993227402,0.15136000139666098
1995,Yes,2nd Quintile,male,0.11687087653157399,17246,0.11207600324525117,0.12166574981789681
1995,Yes,3rd Quintile,female,0.07257304429783223,17246,0.06870100810262104,0.07644508049304342
1995,Yes,3rd Quintile,male,0.06880301602262016,17246,0.06502523832031244,0.07258079372492789
1995,Yes,4th Quintile,female,0.04806786050895382,17246,0.044875276959466096,0.051260444058441546
1995,Yes,4th Quintile,male,0.046182846371347785,17246,0.04305039171694743,0.04931530102574814
1995,Yes,5th Quintile,female,0.0235626767200754,17246,0.02129883333510515,0.025826520105045648
1995,Yes,5th Quintile,male,0.011310084825636193,17246,0.00973183822095176,0.012888331430320626
1995,No,2nd Quintile,female,0.15237934525818428,17246,0.14701550670411398,0.15774318381225458
1995,No,2nd Quintile,male,0.14090448869389133,17246,0.13571176732799933,0.14609721005978332
1995,No,1st Quintile,female,0.13305771177860276,17246,0.12798865682300242,0.1381267667342031
1995,No,3rd Quintile,male,0.11930475869051636,17246,0.114466895435055,0.12414262194597772
1995,No,3rd Quintile,female,0.1160985487681404,17246,0.11131745568024885,0.12087964185603194
1995,No,1st Quintile,male,0.10681741478231523,17246,0.10220739238537131,0.11142743717925914
1995,No,4th Quintile,male,0.08108336145798177,17246,0.07700941037015925,0.08515731254580429
1995,No,4th Quintile,female,0.07694903813702329,17246,0.07297139041163914,0.08092668586240745
1995,No,5th Quintile,male,0.037968275396557546,17246,0.035115832145913385,0.04082071864720171
1995,No,5th Quintile,female,0.03543705703678704,17246,0.03267771211820255,0.03819640195537153
1996,Yes,1st Quintile,female,0.2078544061302682,16862,0.20172972261681557,0.21397908964372084
1996,Yes,1st Quintile,male,0.20593869731800765,16862,0.19983493624104384,0.21204245839497146
1996,Yes,2nd Quintile,female,0.16954022988505746,16862,0.16387656938735318,0.17520389038276174
1996,Yes,2nd Quintile,male,0.11877394636015326,16862,0.1138907320294209,0.12365716069088561
1996,Yes,3rd Quintile,female,0.08620689655172414,16862,0.08197050130308739,0.0904432918003609
1996,Yes,3rd Quintile,male,0.08620689655172414,16862,0.08197050130308739,0.0904432918003609
1996,Yes,4th Quintile,male,0.04310344827586207,16862,0.0400380279608757,0.04616886859084844
1996,Yes,4th Quintile,female,0.04118773946360153,16862,0.03818821577065528,0.044187263156547786
1996,Yes,5th Quintile,male,0.0210727969348659,16862,0.018904904057382734,0.02324068981234907
1996,Yes,5th Quintile,female,0.020114942528735632,16862,0.017995856957354853,0.02223402810011641
1996,No,2nd Quintile,female,0.1530097425191371,16862,0.14757598469582642,0.15844350034244778
1996,No,2nd Quintile,male,0.142571329157968,16862,0.13729397027807413,0.14784868803786186
1996,No,1st Quintile,female,0.12508698677800975,16862,0.12009365949504543,0.1300803140609741
1996,No,3rd Quintile,male,0.11873695198329853,16862,0.11385439571317703,0.12361950825342004
1996,No,3rd Quintile,female,0.11569241475295755,16862,0.11086454386836417,0.12052028563755093
1996,No,1st Quintile,male,0.09281489213639527,16862,0.08843505141418101,0.09719473285860952
1996,No,4th Quintile,male,0.08846555323590814,16862,0.08417932620932726,0.09275178026248902
1996,No,4th Quintile,female,0.08402922755741127,16862,0.07984170149959188,0.08821675361523065
1996,No,5th Quintile,male,0.0419276270006959,16862,0.038902449728450555,0.04495280427294124
1996,No,5th Quintile,female,0.03766527487821851,16862,0.03479161623285408,0.04053893352358294
1997,Yes,1st Quintile,male,0.19500924214417745,16487,0.18896129068629147,0.20105719360206342
1997,Yes,1st Quintile,female,0.18022181146025879,16487,0.17435452750214248,0.1860890954183751
1997,Yes,2nd Quintile,female,0.15434380776340112,16487,0.14882904576538006,0.15985856976142218
1997,Yes,2nd Quintile,male,0.1478743068391867,16487,0.14245575236916075,0.15329286130921266
1997,Yes,3rd Quintile,female,0.10073937153419593,16487,0.09614498362123243,0.10533375944715943
1997,Yes,3rd Quintile,male,0.08872458410351201,16487,0.08438416100901176,0.09306500719801226
1997,Yes,4th Quintile,male,0.04805914972273567,16487,0.0447941866342933,0.051324112811178046
1997,Yes,4th Quintile,female,0.04251386321626617,16487,0.03943410384663037,0.04559362258590197
1997,Yes,5th Quintile,male,0.022181146025878003,16487,0.019933093541458415,0.02442919851029759
1997,Yes,5th Quintile,female,0.02033271719038817,16487,0.018178337408788985,0.022487096971987357
1997,No,2nd Quintile,female,0.15106475445458498,16487,0.14559832045004661,0.15653118845912334
1997,No,2nd Quintile,male,0.13498478922207735,16487,0.12976876570352902,0.14020081274062568
1997,No,3rd Quintile,male,0.12863972186006084,16487,0.12352912436533547,0.1337503193547862
1997,No,3rd Quintile,female,0.12750977835723598,16487,0.12241837760984811,0.13260117910462385
1997,No,1st Quintile,female,0.110212950890917,16487,0.1054327669580947,0.1149931348237393
1997,No,4th Quintile,male,0.09256844850065189,16487,0.0881443612583146,0.09699253574298919
1997,No,4th Quintile,female,0.08926553672316384,16487,0.08491319438194889,0.0936178790643788
1997,No,1st Quintile,male,0.07787918296392872,16487,0.07378855616783518,0.08196980976002226
1997,No,5th Quintile,male,0.04632768361581921,16487,0.043119160789257024,0.049536206442381395
1997,No,5th Quintile,female,0.04154715341156019,16487,0.0385010736932654,0.044593233129854984
1998,Yes,1st Quintile,male,0.2074001947419669,18147,0.20150110215794823,0.21329928732598555
1998,Yes,1st Quintile,female,0.18792599805258034,18147,0.18224211821501798,0.1936098778901427
1998,Yes,2nd Quintile,female,0.15676728334956183,18147,0.15147729041270305,0.1620572762864206
1998,Yes,2nd Quintile,male,0.14410905550146055,18147,0.13899920136219523,0.14921890964072587
1998,Yes,3rd Quintile,male,0.09834469328140215,18147,0.0940120853702876,0.1026773011925167
1998,Yes,3rd Quintile,female,0.08373904576436222,18147,0.07970883976214382,0.08776925176658062
1998,Yes,4th Quintile,female,0.04186952288218111,18147,0.03895535219689299,0.04478369356746924
1998,Yes,4th Quintile,male,0.03992210321324245,18147,0.03707362046192976,0.042770585964555144
1998,Yes,5th Quintile,male,0.02044790652385589,18147,0.01838873821420517,0.022507074833506613
1998,Yes,5th Quintile,female,0.019474196689386564,18147,0.017463655655286923,0.021484737723486205
1998,No,2nd Quintile,female,0.15219174337009023,18147,0.14696539904719977,0.15741808769298068
1998,No,3rd Quintile,female,0.13478538230201403,18147,0.12981674868697757,0.1397540159170505
1998,No,2nd Quintile,male,0.13387405449740272,18147,0.1289196394702255,0.13882846952457994
1998,No,3rd Quintile,male,0.12858835323065707,18147,0.12371793620312198,0.13345877025819217
1998,No,4th Quintile,male,0.09742094231294997,18147,0.09310652210951627,0.10173536251638367
1998,No,1st Quintile,female,0.09368449831404356,18147,0.08944487546963137,0.09792412115845575
1998,No,4th Quintile,female,0.09249977216804885,18147,0.08828428904770048,0.09671525528839721
1998,No,1st Quintile,male,0.06771165588262097,18147,0.06405604049886582,0.07136727126637613
1998,No,5th Quintile,male,0.051034357058233844,18147,0.04783243895025374,0.054236275166213946
1998,No,5th Quintile,female,0.04820924086393876,18147,0.04509258005331987,0.05132590167455765
1999,Yes,1st Quintile,male,0.1892744479495268,17396,0.18345322414664872,0.1950956717524049
1999,Yes,1st Quintile,female,0.17350157728706625,17396,0.16787422505097144,0.17912892952316106
1999,Yes,2nd Quintile,male,0.1619348054679285,17396,0.15646035694938631,0.16740925398647066
1999,Yes,2nd Quintile,female,0.138801261829653,17396,0.1336634313430798,0.14393909231622617
1999,Yes,3rd Quintile,female,0.10515247108307045,17396,0.10059403746319828,0.10971090470294262
1999,Yes,3rd Quintile,male,0.0946372239747634,17396,0.09028737994078748,0.09898706800873933
1999,Yes,4th Quintile,female,0.05152471083070452,17396,0.04823958383024666,0.05480983783116238
1999,Yes,4th Quintile,male,0.0473186119873817,17396,0.04416345327195427,0.05047377070280913
1999,Yes,5th Quintile,female,0.02103049421661409,17396,0.018898231597881048,0.023162756835347135
1999,Yes,5th Quintile,male,0.016824395373291272,17396,0.014913149099606835,0.018735641646975706
1999,No,2nd Quintile,female,0.14980310214578477,17396,0.14449973696040458,0.15510646733116495
1999,No,2nd Quintile,male,0.1354175038174074,17396,0.1303327258546808,0.14050228178013396
1999,No,3rd Quintile,female,0.1263360925821747,17396,0.12139904526618421,0.1312731398981652
1999,No,3rd Quintile,male,0.1215141043156795,17396,0.1166588485409223,0.12636936009043667
1999,No,4th Quintile,male,0.10286908301856465,17396,0.09835466554833748,0.10738350048879182
1999,No,4th Quintile,female,0.09981515711645102,17396,0.09536069297430032,0.10426962125860172
1999,No,1st Quintile,female,0.09089447882343486,17396,0.08662271462680479,0.09516624302006493
1999,No,1st Quintile,male,0.06493610865546894,17396,0.06127430423229549,0.06859791307864238
1999,No,5th Quintile,male,0.05617616330466929,17396,0.05275437703041979,0.05959794957891879
1999,No,5th Quintile,female,0.05223820622036486,17396,0.04893165618950873,0.05554475625122099
2000,Yes,1st Quintile,male,0.1893687707641196,30607,0.18497930632471613,0.19375823520352306
2000,Yes,1st Quintile,female,0.16168327796234774,30607,0.15755867350357833,0.16580788242111716
2000,Yes,2nd Quintile,female,0.14950166112956811,30607,0.14550676553589978,0.15349655672323645
2000,Yes,2nd Quintile,male,0.14728682170542637,30607,0.14331646869452816,0.15125717471632458
2000,Yes,3rd Quintile,female,0.11074197120708748,30607,0.1072262396118775,0.11425770280229747
2000,Yes,3rd Quintile,male,0.09302325581395349,30607,0.08976909108779968,0.0962774205401073
2000,Yes,4th Quintile,male,0.06423034330011074,30607,0.06148371247025715,0.06697697412996433
