year,age_gr,bula_h,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Baden-Wuerttemberg,No,1.0,573,10441,1.0,1.0
1985,46-65 y.,Bavaria,No,1.0,527,10441,1.0,1.0
1985,46-65 y.,Berlin,No,1.0,103,10441,1.0,1.0
1985,66 and older,Schleswig-Holstein,No,1.0,38,10441,1.0,1.0
1985,66 and older,Hamburg,No,1.0,42,10441,1.0,1.0
1985,66 and older,Lower Saxony,No,1.0,125,10441,1.0,1.0
1985,66 and older,Bremen,No,1.0,32,10441,1.0,1.0
1985,66 and older,North Rhine-Westphalia,No,1.0,244,10441,1.0,1.0
1985,66 and older,Hesse,No,1.0,92,10441,1.0,1.0
1985,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,92,10441,1.0,1.0
1985,66 and older,Baden-Wuerttemberg,No,1.0,180,10441,1.0,1.0
1985,66 and older,Bavaria,No,1.0,203,10441,1.0,1.0
1985,66 and older,Berlin,No,1.0,36,10441,1.0,1.0
1986,17-29 y.,Schleswig-Holstein,No,1.0,75,10008,1.0,1.0
1986,17-29 y.,Hamburg,No,1.0,51,10008,1.0,1.0
1986,17-29 y.,Lower Saxony,No,1.0,303,10008,1.0,1.0
1986,17-29 y.,North Rhine-Westphalia,Yes,0.0633598697534004,60,10008,0.0630991518877082,0.06362058761909259
1986,17-29 y.,North Rhine-Westphalia,No,0.9366401302465996,755,10008,0.9363794123809075,0.9369008481122918
1986,17-29 y.,Hesse,No,1.0,284,10008,1.0,1.0
1986,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,216,10008,1.0,1.0
1986,17-29 y.,Baden-Wuerttemberg,No,1.0,576,10008,1.0,1.0
1986,17-29 y.,Bavaria,Yes,0.07550363330924788,32,10008,0.07516189444311809,0.07584537217537766
1986,17-29 y.,Bavaria,No,0.9244963666907522,453,10008,0.9241546278246224,0.924838105556882
1986,17-29 y.,Berlin,No,1.0,83,10008,1.0,1.0
1986,30-45 y.,Schleswig-Holstein,No,1.0,103,10008,1.0,1.0
1986,30-45 y.,Hamburg,No,1.0,85,10008,1.0,1.0
1986,30-45 y.,Lower Saxony,No,1.0,304,10008,1.0,1.0
1986,30-45 y.,North Rhine-Westphalia,Yes,0.07023908648858176,60,10008,0.06998179364284278,0.07049637933432075
1986,30-45 y.,North Rhine-Westphalia,No,0.9297609135114182,861,10008,0.9295036206656793,0.9300182063571572
1986,30-45 y.,Hesse,No,1.0,300,10008,1.0,1.0
1986,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,164,10008,1.0,1.0
1986,30-45 y.,Baden-Wuerttemberg,No,1.0,566,10008,1.0,1.0
1986,30-45 y.,Bavaria,No,1.0,527,10008,1.0,1.0
1986,30-45 y.,Berlin,No,1.0,102,10008,1.0,1.0
1986,46-65 y.,Schleswig-Holstein,No,1.0,85,10008,1.0,1.0
1986,46-65 y.,Hamburg,No,1.0,62,10008,1.0,1.0
1986,46-65 y.,Lower Saxony,No,1.0,313,10008,1.0,1.0
1986,46-65 y.,North Rhine-Westphalia,Yes,0.0505319772493943,46,10008,0.05032331379057952,0.050740640708209085
1986,46-65 y.,North Rhine-Westphalia,No,0.9494680227506056,796,10008,0.9492593592917908,0.9496766862094204
1986,46-65 y.,Hesse,No,1.0,307,10008,1.0,1.0
1986,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,245,10008,1.0,1.0
1986,46-65 y.,Baden-Wuerttemberg,No,1.0,580,10008,1.0,1.0
1986,46-65 y.,Bavaria,No,1.0,493,10008,1.0,1.0
1986,46-65 y.,Berlin,No,1.0,108,10008,1.0,1.0
1986,66 and older,Schleswig-Holstein,No,1.0,32,10008,1.0,1.0
1986,66 and older,Hamburg,No,1.0,41,10008,1.0,1.0
1986,66 and older,Lower Saxony,No,1.0,121,10008,1.0,1.0
1986,66 and older,Bremen,No,1.0,33,10008,1.0,1.0
1986,66 and older,North Rhine-Westphalia,No,1.0,230,10008,1.0,1.0
1986,66 and older,Hesse,No,1.0,91,10008,1.0,1.0
1986,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,92,10008,1.0,1.0
1986,66 and older,Baden-Wuerttemberg,No,1.0,157,10008,1.0,1.0
1986,66 and older,Bavaria,No,1.0,180,10008,1.0,1.0
1986,66 and older,Berlin,No,1.0,36,10008,1.0,1.0
1987,17-29 y.,Schleswig-Holstein,No,1.0,72,9946,1.0,1.0
1987,17-29 y.,Hamburg,No,1.0,38,9946,1.0,1.0
1987,17-29 y.,Lower Saxony,No,1.0,301,9946,1.0,1.0
1987,17-29 y.,North Rhine-Westphalia,Yes,0.05467603068245239,49,9946,0.054429677682876175,0.0549223836820286
1987,17-29 y.,North Rhine-Westphalia,No,0.9453239693175477,757,9946,0.9450776163179715,0.9455703223171239
1987,17-29 y.,Hesse,No,1.0,286,9946,1.0,1.0
1987,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,207,9946,1.0,1.0
1987,17-29 y.,Baden-Wuerttemberg,No,1.0,567,9946,1.0,1.0
1987,17-29 y.,Bavaria,No,1.0,469,9946,1.0,1.0
1987,17-29 y.,Berlin,No,1.0,87,9946,1.0,1.0
1987,30-45 y.,Schleswig-Holstein,No,1.0,102,9946,1.0,1.0
1987,30-45 y.,Hamburg,No,1.0,75,9946,1.0,1.0
1987,30-45 y.,Lower Saxony,No,1.0,289,9946,1.0,1.0
1987,30-45 y.,North Rhine-Westphalia,Yes,0.047949657557698665,43,9946,0.04773690441969044,0.04816241069570689
1987,30-45 y.,North Rhine-Westphalia,No,0.9520503424423014,880,9946,0.9518375893042932,0.9522630955803095
1987,30-45 y.,Hesse,No,1.0,308,9946,1.0,1.0
1987,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,167,9946,1.0,1.0
1987,30-45 y.,Baden-Wuerttemberg,No,1.0,574,9946,1.0,1.0
1987,30-45 y.,Bavaria,No,1.0,501,9946,1.0,1.0
1987,30-45 y.,Berlin,No,1.0,102,9946,1.0,1.0
1987,46-65 y.,Schleswig-Holstein,No,1.0,83,9946,1.0,1.0
1987,46-65 y.,Hamburg,No,1.0,63,9946,1.0,1.0
1987,46-65 y.,Lower Saxony,No,1.0,328,9946,1.0,1.0
1987,46-65 y.,North Rhine-Westphalia,Yes,0.05646683938412524,55,9946,0.05624576364646887,0.05668791512178162
1987,46-65 y.,North Rhine-Westphalia,No,0.9435331606158748,782,9946,0.9433120848782184,0.9437542363535312
1987,46-65 y.,Hesse,No,1.0,300,9946,1.0,1.0
1987,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,245,9946,1.0,1.0
1987,46-65 y.,Baden-Wuerttemberg,No,1.0,581,9946,1.0,1.0
1987,46-65 y.,Bavaria,No,1.0,475,9946,1.0,1.0
1987,46-65 y.,Berlin,No,1.0,110,9946,1.0,1.0
1987,66 and older,Schleswig-Holstein,No,1.0,31,9946,1.0,1.0
1987,66 and older,Hamburg,No,1.0,36,9946,1.0,1.0
1987,66 and older,Lower Saxony,No,1.0,124,9946,1.0,1.0
1987,66 and older,Bremen,No,1.0,32,9946,1.0,1.0
1987,66 and older,North Rhine-Westphalia,No,1.0,242,9946,1.0,1.0
1987,66 and older,Hesse,No,1.0,106,9946,1.0,1.0
1987,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,101,9946,1.0,1.0
1987,66 and older,Baden-Wuerttemberg,No,1.0,155,9946,1.0,1.0
1987,66 and older,Bavaria,No,1.0,185,9946,1.0,1.0
1987,66 and older,Berlin,No,1.0,38,9946,1.0,1.0
1988,17-29 y.,Schleswig-Holstein,No,1.0,68,9340,1.0,1.0
1988,17-29 y.,Hamburg,No,1.0,35,9340,1.0,1.0
1988,17-29 y.,Lower Saxony,No,1.0,282,9340,1.0,1.0
1988,17-29 y.,North Rhine-Westphalia,Yes,0.04118113025704608,38,9340,0.040970022077896545,0.04139223843619562
1988,17-29 y.,North Rhine-Westphalia,No,0.958818869742954,740,9340,0.9586077615638046,0.9590299779221035
1988,17-29 y.,Hesse,No,1.0,252,9340,1.0,1.0
1988,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,197,9340,1.0,1.0
1988,17-29 y.,Baden-Wuerttemberg,No,1.0,548,9340,1.0,1.0
1988,17-29 y.,Bavaria,No,1.0,437,9340,1.0,1.0
1988,17-29 y.,Berlin,No,1.0,81,9340,1.0,1.0
1988,30-45 y.,Schleswig-Holstein,No,1.0,102,9340,1.0,1.0
1988,30-45 y.,Hamburg,No,1.0,64,9340,1.0,1.0
1988,30-45 y.,Lower Saxony,No,1.0,249,9340,1.0,1.0
1988,30-45 y.,North Rhine-Westphalia,Yes,0.05889689473807312,40,9340,0.058664592685584376,0.05912919679056187
1988,30-45 y.,North Rhine-Westphalia,No,0.9411031052619269,804,9340,0.9408708032094382,0.9413354073144156
1988,30-45 y.,Hesse,No,1.0,288,9340,1.0,1.0
1988,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,154,9340,1.0,1.0
1988,30-45 y.,Baden-Wuerttemberg,No,1.0,539,9340,1.0,1.0
1988,30-45 y.,Bavaria,No,1.0,473,9340,1.0,1.0
1988,30-45 y.,Berlin,No,1.0,88,9340,1.0,1.0
1988,46-65 y.,Schleswig-Holstein,No,1.0,86,9340,1.0,1.0
1988,46-65 y.,Hamburg,No,1.0,53,9340,1.0,1.0
1988,46-65 y.,Lower Saxony,No,1.0,317,9340,1.0,1.0
1988,46-65 y.,North Rhine-Westphalia,Yes,0.06141631495686639,57,9340,0.06118410173013329,0.06164852818359949
1988,46-65 y.,North Rhine-Westphalia,No,0.9385836850431336,728,9340,0.9383514718164006,0.9388158982698667
1988,46-65 y.,Hesse,No,1.0,290,9340,1.0,1.0
1988,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,237,9340,1.0,1.0
1988,46-65 y.,Baden-Wuerttemberg,No,1.0,561,9340,1.0,1.0
1988,46-65 y.,Bavaria,No,1.0,471,9340,1.0,1.0
1988,46-65 y.,Berlin,No,1.0,101,9340,1.0,1.0
1988,66 and older,Hamburg,No,1.0,36,9340,1.0,1.0
1988,66 and older,Lower Saxony,No,1.0,121,9340,1.0,1.0
1988,66 and older,North Rhine-Westphalia,No,1.0,228,9340,1.0,1.0
1988,66 and older,Hesse,No,1.0,103,9340,1.0,1.0
1988,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,97,9340,1.0,1.0
1988,66 and older,Baden-Wuerttemberg,No,1.0,161,9340,1.0,1.0
1988,66 and older,Bavaria,No,1.0,181,9340,1.0,1.0
1988,66 and older,Berlin,No,1.0,33,9340,1.0,1.0
1989,17-29 y.,Schleswig-Holstein,No,1.0,65,8356,1.0,1.0
1989,17-29 y.,Hamburg,No,1.0,40,8356,1.0,1.0
1989,17-29 y.,Lower Saxony,No,1.0,245,8356,1.0,1.0
1989,17-29 y.,North Rhine-Westphalia,No,1.0,637,8356,1.0,1.0
1989,17-29 y.,Hesse,No,1.0,231,8356,1.0,1.0
1989,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,179,8356,1.0,1.0
1989,17-29 y.,Baden-Wuerttemberg,No,1.0,495,8356,1.0,1.0
1989,17-29 y.,Bavaria,No,1.0,420,8356,1.0,1.0
1989,17-29 y.,Berlin,No,1.0,76,8356,1.0,1.0
1989,30-45 y.,Schleswig-Holstein,No,1.0,90,8356,1.0,1.0
1989,30-45 y.,Hamburg,No,1.0,58,8356,1.0,1.0
1989,30-45 y.,Lower Saxony,No,1.0,231,8356,1.0,1.0
1989,30-45 y.,North Rhine-Westphalia,Yes,0.04846429538032463,32,8356,0.04825319803523273,0.04867539272541653
1989,30-45 y.,North Rhine-Westphalia,No,0.9515357046196753,729,8356,0.9513246072745833,0.9517468019647672
1989,30-45 y.,Hesse,No,1.0,245,8356,1.0,1.0
1989,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,147,8356,1.0,1.0
1989,30-45 y.,Baden-Wuerttemberg,No,1.0,497,8356,1.0,1.0
1989,30-45 y.,Bavaria,No,1.0,421,8356,1.0,1.0
1989,30-45 y.,Berlin,No,1.0,89,8356,1.0,1.0
1989,46-65 y.,Schleswig-Holstein,No,1.0,84,8356,1.0,1.0
1989,46-65 y.,Hamburg,No,1.0,44,8356,1.0,1.0
1989,46-65 y.,Lower Saxony,No,1.0,297,8356,1.0,1.0
1989,46-65 y.,North Rhine-Westphalia,Yes,0.05626569189662987,43,8356,0.056040506497007134,0.0564908772962526
1989,46-65 y.,North Rhine-Westphalia,No,0.9437343081033701,643,8356,0.9435091227037474,0.9439594935029928
1989,46-65 y.,Hesse,No,1.0,272,8356,1.0,1.0
1989,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,206,8356,1.0,1.0
1989,46-65 y.,Baden-Wuerttemberg,No,1.0,507,8356,1.0,1.0
1989,46-65 y.,Bavaria,No,1.0,411,8356,1.0,1.0
1989,46-65 y.,Berlin,No,1.0,86,8356,1.0,1.0
1989,66 and older,Lower Saxony,No,1.0,117,8356,1.0,1.0
1989,66 and older,North Rhine-Westphalia,No,1.0,217,8356,1.0,1.0
1989,66 and older,Hesse,No,1.0,99,8356,1.0,1.0
1989,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,78,8356,1.0,1.0
1989,66 and older,Baden-Wuerttemberg,No,1.0,161,8356,1.0,1.0
1989,66 and older,Bavaria,No,1.0,164,8356,1.0,1.0
1990,17-29 y.,Schleswig-Holstein,No,1.0,73,8672,1.0,1.0
1990,17-29 y.,Lower Saxony,No,1.0,248,8672,1.0,1.0
1990,17-29 y.,North Rhine-Westphalia,Yes,0.038861964785395914,32,8672,0.038651324157016054,0.039072605413775774
1990,17-29 y.,North Rhine-Westphalia,No,0.9611380352146042,669,8672,0.9609273945862243,0.961348675842984
1990,17-29 y.,Hesse,No,1.0,249,8672,1.0,1.0
1990,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,169,8672,1.0,1.0
1990,17-29 y.,Baden-Wuerttemberg,No,1.0,515,8672,1.0,1.0
1990,17-29 y.,Bavaria,No,1.0,449,8672,1.0,1.0
1990,17-29 y.,Berlin,No,1.0,78,8672,1.0,1.0
1990,30-45 y.,Schleswig-Holstein,No,1.0,71,8672,1.0,1.0
1990,30-45 y.,Hamburg,No,1.0,50,8672,1.0,1.0
1990,30-45 y.,Lower Saxony,No,1.0,225,8672,1.0,1.0
1990,30-45 y.,North Rhine-Westphalia,No,1.0,772,8672,1.0,1.0
1990,30-45 y.,Hesse,No,1.0,273,8672,1.0,1.0
1990,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,162,8672,1.0,1.0
1990,30-45 y.,Baden-Wuerttemberg,No,1.0,526,8672,1.0,1.0
1990,30-45 y.,Bavaria,No,1.0,433,8672,1.0,1.0
1990,30-45 y.,Berlin,No,1.0,86,8672,1.0,1.0
1990,46-65 y.,Schleswig-Holstein,No,1.0,83,8672,1.0,1.0
1990,46-65 y.,Hamburg,No,1.0,34,8672,1.0,1.0
1990,46-65 y.,Lower Saxony,No,1.0,300,8672,1.0,1.0
1990,46-65 y.,North Rhine-Westphalia,Yes,0.04942233753474761,46,8672,0.049214352216056745,0.04963032285343848
1990,46-65 y.,North Rhine-Westphalia,No,0.9505776624652524,676,8672,0.9503696771465616,0.9507856477839433
1990,46-65 y.,Hesse,No,1.0,291,8672,1.0,1.0
1990,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,206,8672,1.0,1.0
1990,46-65 y.,Baden-Wuerttemberg,No,1.0,517,8672,1.0,1.0
1990,46-65 y.,Bavaria,No,1.0,445,8672,1.0,1.0
1990,46-65 y.,Berlin,No,1.0,81,8672,1.0,1.0
1990,66 and older,Lower Saxony,No,1.0,109,8672,1.0,1.0
1990,66 and older,North Rhine-Westphalia,No,1.0,228,8672,1.0,1.0
1990,66 and older,Hesse,No,1.0,101,8672,1.0,1.0
1990,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,85,8672,1.0,1.0
1990,66 and older,Baden-Wuerttemberg,No,1.0,161,8672,1.0,1.0
1990,66 and older,Bavaria,No,1.0,195,8672,1.0,1.0
1990,66 and older,Berlin,No,1.0,34,8672,1.0,1.0
1991,17-29 y.,Schleswig-Holstein,No,1.0,75,12629,1.0,1.0
1991,17-29 y.,Hamburg,No,1.0,34,12629,1.0,1.0
1991,17-29 y.,Lower Saxony,No,1.0,270,12629,1.0,1.0
1991,17-29 y.,North Rhine-Westphalia,No,1.0,696,12629,1.0,1.0
1991,17-29 y.,Hesse,No,1.0,240,12629,1.0,1.0
1991,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,178,12629,1.0,1.0
1991,17-29 y.,Baden-Wuerttemberg,No,1.0,522,12629,1.0,1.0
1991,17-29 y.,Bavaria,No,1.0,447,12629,1.0,1.0
1991,17-29 y.,Berlin,No,1.0,146,12629,1.0,1.0
1991,17-29 y.,Brandenburg,No,1.0,138,12629,1.0,1.0
1991,17-29 y.,Mecklenburg-Western Pomerania,No,1.0,103,12629,1.0,1.0
1991,17-29 y.,Saxony,No,1.0,247,12629,1.0,1.0
1991,17-29 y.,Saxony-Anhalt,No,1.0,164,12629,1.0,1.0
1991,17-29 y.,Thuringa,No,1.0,153,12629,1.0,1.0
1991,30-45 y.,Schleswig-Holstein,No,1.0,78,12629,1.0,1.0
1991,30-45 y.,Hamburg,No,1.0,42,12629,1.0,1.0
1991,30-45 y.,Lower Saxony,No,1.0,235,12629,1.0,1.0
1991,30-45 y.,North Rhine-Westphalia,Yes,0.04458464210943951,34,12629,0.04439201629091253,0.044777267927966484
1991,30-45 y.,North Rhine-Westphalia,No,0.9554153578905603,785,12629,0.9552227320720333,0.9556079837090873
1991,30-45 y.,Hesse,No,1.0,280,12629,1.0,1.0
1991,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,170,12629,1.0,1.0
1991,30-45 y.,Baden-Wuerttemberg,No,1.0,513,12629,1.0,1.0
1991,30-45 y.,Bavaria,No,1.0,453,12629,1.0,1.0
1991,30-45 y.,Berlin,No,1.0,182,12629,1.0,1.0
1991,30-45 y.,Brandenburg,Yes,0.11250763302245013,31,12629,0.11176093276481568,0.1132543332800846
1991,30-45 y.,Brandenburg,No,0.88749236697755,230,12629,0.8867456667199155,0.8882390672351844
1991,30-45 y.,Mecklenburg-Western Pomerania,No,1.0,144,12629,1.0,1.0
1991,30-45 y.,Saxony,Yes,0.09735965101136082,40,12629,0.09681040665849905,0.09790889536422259
1991,30-45 y.,Saxony,No,0.9026403489886393,397,12629,0.9020911046357776,0.9031895933415011
1991,30-45 y.,Saxony-Anhalt,No,1.0,256,12629,1.0,1.0
1991,30-45 y.,Thuringa,No,1.0,214,12629,1.0,1.0
1991,46-65 y.,Schleswig-Holstein,No,1.0,91,12629,1.0,1.0
1991,46-65 y.,Hamburg,No,1.0,42,12629,1.0,1.0
1991,46-65 y.,Lower Saxony,No,1.0,296,12629,1.0,1.0
1991,46-65 y.,North Rhine-Westphalia,Yes,0.038516470732601685,36,12629,0.03832757467616576,0.03870536678903761
1991,46-65 y.,North Rhine-Westphalia,No,0.9614835292673983,671,12629,0.9612946332109624,0.9616724253238342
1991,46-65 y.,Hesse,No,1.0,295,12629,1.0,1.0
1991,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,193,12629,1.0,1.0
1991,46-65 y.,Baden-Wuerttemberg,No,1.0,515,12629,1.0,1.0
1991,46-65 y.,Bavaria,No,1.0,428,12629,1.0,1.0
1991,46-65 y.,Berlin,No,1.0,178,12629,1.0,1.0
1991,46-65 y.,Brandenburg,No,1.0,176,12629,1.0,1.0
1991,46-65 y.,Mecklenburg-Western Pomerania,No,1.0,136,12629,1.0,1.0
1991,46-65 y.,Saxony,Yes,0.10195893114984446,38,12629,0.10145043741167901,0.1024674248880099
1991,46-65 y.,Saxony,No,0.8980410688501554,347,12629,0.89753257511199,0.8985495625883209
1991,46-65 y.,Saxony-Anhalt,No,1.0,202,12629,1.0,1.0
1991,46-65 y.,Thuringa,No,1.0,183,12629,1.0,1.0
1991,66 and older,Hamburg,No,1.0,33,12629,1.0,1.0
1991,66 and older,Lower Saxony,No,1.0,111,12629,1.0,1.0
1991,66 and older,North Rhine-Westphalia,No,1.0,235,12629,1.0,1.0
1991,66 and older,Hesse,No,1.0,102,12629,1.0,1.0
1991,66 and older,"Rhineland-Palatinate, Saarland",No,1.0,83,12629,1.0,1.0
1991,66 and older,Baden-Wuerttemberg,No,1.0,159,12629,1.0,1.0
1991,66 and older,Bavaria,No,1.0,198,12629,1.0,1.0
1991,66 and older,Berlin,No,1.0,45,12629,1.0,1.0
1991,66 and older,Brandenburg,No,1.0,64,12629,1.0,1.0
1991,66 and older,Saxony,No,1.0,122,12629,1.0,1.0
1991,66 and older,Saxony-Anhalt,No,1.0,88,12629,1.0,1.0
1991,66 and older,Thuringa,No,1.0,65,12629,1.0,1.0
1992,17-29 y.,Schleswig-Holstein,No,1.0,63,12439,1.0,1.0
1992,17-29 y.,Lower Saxony,No,1.0,257,12439,1.0,1.0
1992,17-29 y.,North Rhine-Westphalia,Yes,0.0513825300330716,34,12439,0.051134443008972554,0.05163061705717064
1992,17-29 y.,North Rhine-Westphalia,No,0.9486174699669284,665,12439,0.9483693829428294,0.9488655569910275
1992,17-29 y.,Hesse,No,1.0,247,12439,1.0,1.0
1992,17-29 y.,"Rhineland-Palatinate, Saarland",No,1.0,166,12439,1.0,1.0
1992,17-29 y.,Baden-Wuerttemberg,No,1.0,522,12439,1.0,1.0
1992,17-29 y.,Bavaria,No,1.0,468,12439,1.0,1.0
1992,17-29 y.,Berlin,No,1.0,142,12439,1.0,1.0
1992,17-29 y.,Brandenburg,No,1.0,128,12439,1.0,1.0
1992,17-29 y.,Mecklenburg-Western Pomerania,No,1.0,84,12439,1.0,1.0
1992,17-29 y.,Saxony,Yes,0.16776259219671327,36,12439,0.16692678979178488,0.16859839460164167
1992,17-29 y.,Saxony,No,0.8322374078032867,206,12439,0.8314016053983583,0.8330732102082151
1992,17-29 y.,Saxony-Anhalt,No,1.0,158,12439,1.0,1.0
1992,17-29 y.,Thuringa,Yes,0.2569482287299692,36,12439,0.2557570528200015,0.2581394046399369
1992,17-29 y.,Thuringa,No,0.7430517712700307,137,12439,0.7418605953600631,0.7442429471799984
1992,30-45 y.,Schleswig-Holstein,No,1.0,77,12439,1.0,1.0
1992,30-45 y.,Hamburg,No,1.0,48,12439,1.0,1.0
1992,30-45 y.,Lower Saxony,No,1.0,238,12439,1.0,1.0
1992,30-45 y.,North Rhine-Westphalia,No,1.0,798,12439,1.0,1.0
1992,30-45 y.,Hesse,No,1.0,274,12439,1.0,1.0
1992,30-45 y.,"Rhineland-Palatinate, Saarland",No,1.0,187,12439,1.0,1.0
1992,30-45 y.,Baden-Wuerttemberg,No,1.0,500,12439,1.0,1.0
1992,30-45 y.,Bavaria,No,1.0,470,12439,1.0,1.0
1992,30-45 y.,Berlin,No,1.0,174,12439,1.0,1.0
1992,30-45 y.,Brandenburg,Yes,0.1599732319480294,42,12439,0.1591041202575805,0.1608423436384783
1992,30-45 y.,Brandenburg,No,0.8400267680519706,206,12439,0.8391576563615217,0.8408958797424195
1992,30-45 y.,Mecklenburg-Western Pomerania,No,1.0,116,12439,1.0,1.0
1992,30-45 y.,Saxony,Yes,0.170355552591136,64,12439,0.16964101293049422,0.17107009225177777
1992,30-45 y.,Saxony,No,0.829644447408864,344,12439,0.8289299077482223,0.8303589870695057
1992,30-45 y.,Saxony-Anhalt,Yes,0.15746698784237537,39,12439,0.15653765167348474,0.158396324011266
1992,30-45 y.,Saxony-Anhalt,No,0.8425330121576246,230,12439,0.841603675988734,0.8434623483265151
1992,30-45 y.,Thuringa,Yes,0.1954400580815369,43,12439,0.1943700886195109,0.19651002754356287
1992,30-45 y.,Thuringa,No,0.8045599419184633,191,12439,0.8034899724564373,0.8056299113804892
1992,46-65 y.,Schleswig-Holstein,No,1.0,85,12439,1.0,1.0
1992,46-65 y.,Hamburg,No,1.0,38,12439,1.0,1.0
1992,46-65 y.,Lower Saxony,No,1.0,305,12439,1.0,1.0
1992,46-65 y.,North Rhine-Westphalia,Yes,0.05702874266808209,45,12439,0.05680317835427424,0.05725430698188994
1992,46-65 y.,North Rhine-Westphalia,No,0.9429712573319179,660,12439,0.9427456930181101,0.9431968216457257
1992,46-65 y.,Hesse,No,1.0,272,12439,1.0,1.0
1992,46-65 y.,"Rhineland-Palatinate, Saarland",No,1.0,171,12439,1.0,1.0
1992,46-65 y.,Baden-Wuerttemberg,Yes,0.03859611518809372,31,12439,0.0383551652562083,0.03883706511997914
1992,46-65 y.,Baden-Wuerttemberg,No,0.9614038848119063,467,12439,0.9611629348800209,0.9616448347437917
1992,46-65 y.,Bavaria,No,1.0,435,12439,1.0,1.0
1992,46-65 y.,Berlin,No,1.0,174,12439,1.0,1.0
1992,46-65 y.,Brandenburg,No,1.0,177,12439,1.0,1.0
1992,46-65 y.,Mecklenburg-Western Pomerania,No,1.0,116,12439,1.0,1.0
1992,46-65 y.,Saxony,Yes,0.19204580164305068,70,12439,0.1913880990907269,0.19270350419537446
1992,46-65 y.,Saxony,No,0.8079541983569493,302,12439,0.8072964958046255,0.808611900909273
