year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,,,,,,,,,,,,
1984,2nd Quintile,,,,,,,,,,,,
1984,3rd Quintile,,,,,,,,,,,,
1984,4th Quintile,,,,,,,,,,,,
1984,5th Quintile,,,,,,,,,,,,
1985,1st Quintile,,,,,,,,,,,,
1985,2nd Quintile,,,,,,,,,,,,
1985,3rd Quintile,,,,,,,,,,,,
1985,4th Quintile,,,,,,,,,,,,
1985,5th Quintile,,,,,,,,,,,,
1986,1st Quintile,766,4.91309,3.97821,5.84798,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,2nd Quintile,1068,5.64271,4.87888,6.40654,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1986,3rd Quintile,1294,5.59817,4.93729,6.25904,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1986,4th Quintile,1509,6.86686,6.19233,7.54139,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1986,5th Quintile,1516,7.06022,6.31112,7.80933,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1987,1st Quintile,,,,,,,,,,,,
1987,2nd Quintile,,,,,,,,,,,,
1987,3rd Quintile,,,,,,,,,,,,
1987,4th Quintile,,,,,,,,,,,,
1987,5th Quintile,,,,,,,,,,,,
1988,1st Quintile,735,5.24899,4.29779,6.20019,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1988,2nd Quintile,1039,5.62453,4.85555,6.39351,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1988,3rd Quintile,1224,4.89363,4.28951,5.49776,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1988,4th Quintile,1400,7.00449,6.27205,7.73693,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1988,5th Quintile,1444,8.00385,7.20895,8.79874,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1989,1st Quintile,743,4.75174,3.87249,5.63100,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1989,2nd Quintile,1058,6.03048,5.20957,6.85139,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1989,3rd Quintile,1184,7.06376,6.22873,7.89879,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1989,4th Quintile,1381,7.01487,6.31400,7.71573,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1989,5th Quintile,1384,8.67139,7.80547,9.53730,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1990,1st Quintile,750,4.41092,3.71871,5.10314,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
1990,2nd Quintile,1015,6.93388,6.03208,7.83568,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1990,3rd Quintile,1178,6.78001,5.95437,7.60565,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1990,4th Quintile,1363,6.93675,6.23667,7.63683,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1990,5th Quintile,1350,8.58756,7.78403,9.39110,0.00000,0.00000,11.00000,0.0,27.50000,0.0,0.00000,0.00000
1991,1st Quintile,746,5.12512,4.21102,6.03923,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1991,2nd Quintile,1052,7.07437,6.23282,7.91592,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1991,3rd Quintile,1175,7.09290,6.30858,7.87722,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1991,4th Quintile,1363,7.29011,6.55943,8.02079,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1991,5th Quintile,1400,10.03941,9.10259,10.97624,0.00000,0.00000,13.00000,0.0,32.50000,0.0,0.00000,0.00000
1992,1st Quintile,1075,5.90992,5.16899,6.65084,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1992,2nd Quintile,1661,7.44430,6.72024,8.16836,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,3rd Quintile,1682,7.03178,6.38392,7.67963,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,4th Quintile,1790,7.85759,7.17232,8.54285,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1992,5th Quintile,1795,8.70448,7.98835,9.42061,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1993,1st Quintile,938,5.18945,4.40405,5.97486,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1993,2nd Quintile,1531,6.33387,5.65602,7.01173,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1993,3rd Quintile,1705,6.64789,6.01952,7.27626,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1993,4th Quintile,1798,6.94337,6.29827,7.58848,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1993,5th Quintile,1797,8.46587,7.71646,9.21527,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1994,1st Quintile,890,6.44760,5.48161,7.41359,0.00000,0.00000,7.00000,0.0,17.50000,0.0,0.00000,0.00000
