year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,,,,,,,,,,,,
1985,female,,,,,,,,,,,,
1986,male,3771,7.87781,7.39873,8.35689,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1986,female,2383,3.83981,3.42674,4.25289,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1987,male,,,,,,,,,,,,
1987,female,,,,,,,,,,,,
1988,male,3551,8.07735,7.56689,8.58782,0.00000,0.00000,10.00000,0.0,25.00000,0.0,0.00000,0.00000
1988,female,2292,4.09078,3.69654,4.48503,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1989,male,3462,9.08665,8.54263,9.63067,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1989,female,2288,4.22717,3.78673,4.66761,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1990,male,5132,8.75624,8.32740,9.18508,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1990,female,3880,4.29353,3.98407,4.60299,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1991,male,4904,9.48529,9.00767,9.96292,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1991,female,3644,4.62329,4.27147,4.97511,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1992,male,4622,9.48168,9.00262,9.96074,0.00000,0.00000,13.00000,0.0,32.50000,0.0,0.00000,0.00000
1992,female,3383,5.10647,4.74894,5.46399,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1993,male,4450,8.81328,8.33263,9.29394,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1993,female,3320,4.61634,4.26145,4.97123,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1994,male,4269,9.23007,8.73867,9.72148,0.00000,0.00000,12.00000,0.0,30.00000,0.0,0.00000,0.00000
1994,female,3209,5.02222,4.63027,5.41416,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1995,male,4432,10.25974,9.75706,10.76241,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.00000
1995,female,3335,5.29570,4.93599,5.65541,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1996,male,4291,9.61369,9.14319,10.08419,0.00000,0.00000,15.00000,0.0,37.50000,0.0,0.00000,0.00000
1996,female,3274,5.45177,5.06964,5.83390,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1997,male,2750,15.42876,14.75703,16.10050,0.00000,10.00000,20.00000,0.0,50.00000,10.0,10.00000,10.00000
1997,female,1802,10.17141,9.55040,10.79242,0.00000,6.00000,15.00000,0.0,37.50000,6.0,5.00000,8.00000
1998,male,3012,15.96436,15.31760,16.61112,0.00000,10.00000,21.00000,0.0,52.50000,10.0,10.00000,12.00000
1998,female,1990,10.67227,10.04675,11.29779,0.00000,7.00000,15.00000,0.0,37.50000,7.0,6.00000,8.00000
1999,male,2935,16.12320,15.45698,16.78942,0.00000,10.00000,21.00000,0.0,52.50000,10.0,10.00000,12.00000
1999,female,1965,10.40982,9.82927,10.99037,0.00000,8.00000,15.00000,0.0,37.50000,8.0,6.00000,8.00000
2000,male,4904,15.12471,14.60753,15.64189,0.00000,10.00000,20.00000,0.0,50.00000,10.0,10.00000,10.00000
2000,female,3225,10.01541,9.55573,10.47508,0.00000,6.00000,15.00000,0.0,37.50000,6.0,6.00000,7.00000
2001,male,3168,21.18542,20.57194,21.79891,10.00000,16.00000,28.00000,1.0,55.00000,16.0,15.00000,16.00000
2001,female,2123,15.01690,14.45383,15.57997,6.00000,10.00000,20.00000,1.0,41.00000,10.0,10.00000,10.00000
