year,age_gr,pgisced97,pli0165,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Primary Level,Never,0.86352,45,45,0.76208,0.96496
2013,66 and older,Lower Secondary Level,Never,0.91069,673,673,0.88913,0.93226
2013,66 and older,Upper Secondary Level,Daily,0.04198,130,2460,0.03405,0.04990
2013,66 and older,Upper Secondary Level,At least once per week,0.02765,83,2460,0.02117,0.03413
2013,66 and older,Upper Secondary Level,Seldom,0.04750,119,2460,0.03909,0.05590
2013,66 and older,Upper Secondary Level,Never,0.84251,2128,2460,0.82811,0.85691
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.78585,96,96,0.70335,0.86834
2013,66 and older,First Stage of Tertiary Education,Never,0.76513,269,269,0.71438,0.81588
2013,66 and older,Second Stage of Tertiary Education,Daily,0.09601,121,1123,0.07877,0.11325
2013,66 and older,Second Stage of Tertiary Education,At least once per week,0.06720,94,1123,0.05255,0.08185
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.08574,109,1123,0.06936,0.10213
2013,66 and older,Second Stage of Tertiary Education,Never,0.72033,799,1123,0.69407,0.74660
2017,17-29 y.,Primary Level,Daily,0.18448,288,469,0.14934,0.21963
2017,17-29 y.,Primary Level,At least once per week,0.04945,89,469,0.02980,0.06909
2017,17-29 y.,Primary Level,Never,0.06236,92,469,0.04045,0.08427
2017,17-29 y.,Lower Secondary Level,Daily,0.01774,229,326,0.00339,0.03209
2017,17-29 y.,Lower Secondary Level,At least once per week,0.00487,51,326,-0.00270,0.01243
2017,17-29 y.,Lower Secondary Level,Never,0.00339,46,326,-0.00293,0.00972
2017,17-29 y.,Upper Secondary Level,Daily,0.00789,199,234,-0.00347,0.01925
2017,17-29 y.,Upper Secondary Level,At least once per week,0.00081,35,234,-0.00284,0.00446
2017,17-29 y.,Second Stage of Tertiary Education,Daily,0.02126,198,198,0.00111,0.04140
2017,30-45 y.,Primary Level,Daily,0.05352,332,652,0.03623,0.07081
2017,30-45 y.,Primary Level,At least once per week,0.02165,129,652,0.01047,0.03283
2017,30-45 y.,Primary Level,Seldom,0.00681,37,652,0.00049,0.01312
2017,30-45 y.,Primary Level,Never,0.02390,154,652,0.01216,0.03563
2017,30-45 y.,Lower Secondary Level,Daily,0.01422,232,328,0.00139,0.02706
2017,30-45 y.,Lower Secondary Level,At least once per week,0.00351,55,328,-0.00290,0.00992
2017,30-45 y.,Lower Secondary Level,Never,0.00267,41,328,-0.00292,0.00826
2017,30-45 y.,Upper Secondary Level,Daily,0.00311,193,249,-0.00382,0.01003
2017,30-45 y.,Upper Secondary Level,At least once per week,0.00097,56,249,-0.00291,0.00486
2017,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.00146,33,33,-0.01177,0.01470
2017,30-45 y.,Second Stage of Tertiary Education,Daily,0.00562,257,312,-0.00269,0.01394
2017,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.00107,55,312,-0.00256,0.00470
2017,46-65 y.,Primary Level,Daily,0.01633,92,194,-0.00155,0.03422
2017,46-65 y.,Primary Level,At least once per week,0.00663,37,194,-0.00482,0.01808
2017,46-65 y.,Primary Level,Never,0.01916,65,194,-0.00018,0.03850
2017,46-65 y.,Lower Secondary Level,Daily,0.00202,54,54,-0.01007,0.01410
2017,46-65 y.,Upper Secondary Level,Daily,0.00035,57,57,-0.00453,0.00522
2017,46-65 y.,Second Stage of Tertiary Education,Daily,0.00152,80,80,-0.00707,0.01010
2018,17-29 y.,Primary Level,Daily,0.17308,236,345,0.13310,0.21306
2018,17-29 y.,Primary Level,At least once per week,0.05499,66,345,0.03090,0.07908
2018,17-29 y.,Primary Level,Never,0.02753,43,345,0.01024,0.04482
2018,17-29 y.,Lower Secondary Level,Daily,0.02466,202,202,0.00322,0.04610
2018,17-29 y.,Upper Secondary Level,Daily,0.00730,139,139,-0.00690,0.02150
2018,17-29 y.,Second Stage of Tertiary Education,Daily,0.01799,128,128,-0.00513,0.04110
2018,30-45 y.,Primary Level,Daily,0.05765,316,535,0.03788,0.07742
2018,30-45 y.,Primary Level,At least once per week,0.01886,103,535,0.00732,0.03039
2018,30-45 y.,Primary Level,Seldom,0.00551,36,535,-0.00077,0.01179
2018,30-45 y.,Primary Level,Never,0.01309,80,535,0.00345,0.02273
2018,30-45 y.,Lower Secondary Level,Daily,0.01664,191,272,0.00141,0.03187
2018,30-45 y.,Lower Secondary Level,At least once per week,0.00297,49,272,-0.00351,0.00944
2018,30-45 y.,Lower Secondary Level,Never,0.00349,32,272,-0.00353,0.01051
2018,30-45 y.,Upper Secondary Level,Daily,0.00350,175,230,-0.00415,0.01116
2018,30-45 y.,Upper Secondary Level,At least once per week,0.00104,55,230,-0.00314,0.00522
2018,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.00257,31,31,-0.01554,0.02067
2018,30-45 y.,Second Stage of Tertiary Education,Daily,0.00672,233,272,-0.00301,0.01644
2018,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.00080,39,272,-0.00256,0.00415
2018,46-65 y.,Primary Level,Daily,0.01922,91,135,-0.00403,0.04247
2018,46-65 y.,Primary Level,Never,0.01646,44,135,-0.00508,0.03801
2018,46-65 y.,Lower Secondary Level,Daily,0.00227,47,47,-0.01148,0.01603
2018,46-65 y.,Upper Secondary Level,Daily,0.00052,71,71,-0.00482,0.00586
2018,46-65 y.,Second Stage of Tertiary Education,Daily,0.00114,78,78,-0.00639,0.00866
2019,17-29 y.,Primary Level,Daily,0.21858,241,284,0.17043,0.26673
2019,17-29 y.,Primary Level,At least once per week,0.05362,43,284,0.02737,0.07987
2019,17-29 y.,Lower Secondary Level,Daily,0.02747,198,198,0.00465,0.05029
2019,17-29 y.,Upper Secondary Level,Daily,0.00741,121,121,-0.00793,0.02276
2019,17-29 y.,Second Stage of Tertiary Education,Daily,0.01823,111,111,-0.00677,0.04323
2019,30-45 y.,Primary Level,Daily,0.07849,350,580,0.05659,0.10040
2019,30-45 y.,Primary Level,At least once per week,0.03236,125,580,0.01795,0.04678
2019,30-45 y.,Primary Level,Seldom,0.01036,35,580,0.00211,0.01861
2019,30-45 y.,Primary Level,Never,0.01359,70,580,0.00416,0.02302
2019,30-45 y.,Lower Secondary Level,Daily,0.02029,197,247,0.00267,0.03791
2019,30-45 y.,Lower Secondary Level,At least once per week,0.00510,50,247,-0.00380,0.01399
2019,30-45 y.,Upper Secondary Level,Daily,0.00401,181,219,-0.00438,0.01241
2019,30-45 y.,Upper Secondary Level,At least once per week,0.00123,38,219,-0.00342,0.00588
2019,30-45 y.,Post-secondary Non-tertiary Level,Daily,0.00267,33,33,-0.01521,0.02055
2019,30-45 y.,Second Stage of Tertiary Education,Daily,0.00652,220,262,-0.00325,0.01628
2019,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.00130,42,262,-0.00307,0.00568
2019,46-65 y.,Primary Level,Daily,0.02477,128,166,0.00106,0.04849
2019,46-65 y.,Primary Level,Never,0.01000,38,166,-0.00518,0.02518
2019,46-65 y.,Lower Secondary Level,Daily,0.00344,58,58,-0.01176,0.01864
2019,46-65 y.,Upper Secondary Level,Daily,0.00063,67,67,-0.00541,0.00667
2019,46-65 y.,Second Stage of Tertiary Education,Daily,0.00149,81,81,-0.00696,0.00994
