year,age_gr,bula_h,plh0193,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Schleswig-Holstein,Agree,0.33032,33,81,0.22725,0.43338
2003,17-29 y.,Schleswig-Holstein,Disagree,0.43334,48,81,0.32475,0.54193
2003,17-29 y.,Hamburg,Disagree,0.68710,33,33,0.52645,0.84775
2003,17-29 y.,Lower Saxony,Agree,0.27686,87,311,0.22705,0.32667
2003,17-29 y.,Lower Saxony,Disagree,0.49206,185,311,0.43641,0.54772
2003,17-29 y.,Lower Saxony,Strongly disagree,0.14568,39,311,0.10641,0.18495
2003,17-29 y.,North Rhine-Westphalia,Strongly agree,0.07803,61,774,0.05912,0.09694
2003,17-29 y.,North Rhine-Westphalia,Agree,0.28246,241,774,0.25072,0.31420
2003,17-29 y.,North Rhine-Westphalia,Disagree,0.48833,364,774,0.45309,0.52357
2003,17-29 y.,North Rhine-Westphalia,Strongly disagree,0.13734,108,774,0.11308,0.16161
2003,17-29 y.,Hesse,Agree,0.28281,69,198,0.21992,0.34570
2003,17-29 y.,Hesse,Disagree,0.52587,129,198,0.45614,0.59560
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Agree,0.31007,66,181,0.24250,0.37764
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree,0.50587,115,181,0.43283,0.57891
2003,17-29 y.,Baden-Wuerttemberg,Strongly agree,0.07240,38,513,0.04995,0.09485
2003,17-29 y.,Baden-Wuerttemberg,Agree,0.33973,156,513,0.29870,0.38075
2003,17-29 y.,Baden-Wuerttemberg,Disagree,0.48634,255,513,0.44305,0.52964
2003,17-29 y.,Baden-Wuerttemberg,Strongly disagree,0.09876,64,513,0.07292,0.12460
2003,17-29 y.,Bavaria,Agree,0.34534,187,533,0.30493,0.38574
2003,17-29 y.,Bavaria,Disagree,0.50862,288,533,0.46614,0.55110
2003,17-29 y.,Bavaria,Strongly disagree,0.08398,58,533,0.06041,0.10755
2003,17-29 y.,Berlin,Agree,0.26480,47,147,0.19323,0.33638
2003,17-29 y.,Berlin,Disagree,0.60395,100,147,0.52461,0.68328
2003,17-29 y.,Brandenburg,Agree,0.44508,78,167,0.36947,0.52068
2003,17-29 y.,Brandenburg,Disagree,0.45050,89,167,0.37481,0.52619
2003,17-29 y.,Mecklenburg-Western Pomerania,Agree,0.35491,37,84,0.25197,0.45785
2003,17-29 y.,Mecklenburg-Western Pomerania,Disagree,0.47555,47,84,0.36811,0.58300
2003,17-29 y.,Saxony,Agree,0.38385,117,273,0.32606,0.44165
2003,17-29 y.,Saxony,Disagree,0.50306,156,273,0.44364,0.56248
2003,17-29 y.,Saxony-Anhalt,Agree,0.33768,58,144,0.26016,0.41519
2003,17-29 y.,Saxony-Anhalt,Disagree,0.44892,86,144,0.36740,0.53044
2003,17-29 y.,Thuringa,Agree,0.30491,71,179,0.23728,0.37254
2003,17-29 y.,Thuringa,Disagree,0.51486,108,179,0.44144,0.58829
2003,30-45 y.,Schleswig-Holstein,Agree,0.29615,53,143,0.22105,0.37124
2003,30-45 y.,Schleswig-Holstein,Disagree,0.51193,90,143,0.42971,0.59414
2003,30-45 y.,Hamburg,Disagree,0.44702,41,41,0.29294,0.60110
2003,30-45 y.,Lower Saxony,Strongly agree,0.05876,41,627,0.04034,0.07718
2003,30-45 y.,Lower Saxony,Agree,0.35479,219,627,0.31731,0.39227
2003,30-45 y.,Lower Saxony,Disagree,0.48998,297,627,0.45082,0.52914
2003,30-45 y.,Lower Saxony,Strongly disagree,0.09343,70,627,0.07063,0.11623
2003,30-45 y.,North Rhine-Westphalia,Strongly agree,0.06577,106,1484,0.05315,0.07838
2003,30-45 y.,North Rhine-Westphalia,Agree,0.33642,489,1484,0.31237,0.36047
2003,30-45 y.,North Rhine-Westphalia,Disagree,0.50772,752,1484,0.48227,0.53316
2003,30-45 y.,North Rhine-Westphalia,Strongly disagree,0.08636,137,1484,0.07206,0.10066
2003,30-45 y.,Hesse,Strongly agree,0.08353,47,502,0.05930,0.10776
2003,30-45 y.,Hesse,Agree,0.35742,172,502,0.31546,0.39939
2003,30-45 y.,Hesse,Disagree,0.46766,236,502,0.42397,0.51135
2003,30-45 y.,Hesse,Strongly disagree,0.08910,47,502,0.06416,0.11405
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Strongly agree,0.06632,34,440,0.04304,0.08960
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Agree,0.34343,143,440,0.29901,0.38785
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Disagree,0.47473,221,440,0.42802,0.52144
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Strongly disagree,0.08528,42,440,0.05916,0.11141
2003,30-45 y.,Baden-Wuerttemberg,Strongly agree,0.07386,81,926,0.05700,0.09071
2003,30-45 y.,Baden-Wuerttemberg,Agree,0.36037,319,926,0.32943,0.39131
2003,30-45 y.,Baden-Wuerttemberg,Disagree,0.45937,429,926,0.42725,0.49148
2003,30-45 y.,Baden-Wuerttemberg,Strongly disagree,0.10070,97,926,0.08131,0.12010
2003,30-45 y.,Bavaria,Strongly agree,0.06737,58,1013,0.05192,0.08281
2003,30-45 y.,Bavaria,Agree,0.35183,334,1013,0.32241,0.38126
2003,30-45 y.,Bavaria,Disagree,0.48316,526,1013,0.45237,0.51395
2003,30-45 y.,Bavaria,Strongly disagree,0.09313,95,1013,0.07522,0.11104
2003,30-45 y.,Berlin,Agree,0.31599,69,183,0.24844,0.38353
2003,30-45 y.,Berlin,Disagree,0.43697,114,183,0.36490,0.50903
2003,30-45 y.,Brandenburg,Agree,0.39895,92,210,0.33256,0.46534
2003,30-45 y.,Brandenburg,Disagree,0.47014,118,210,0.40248,0.53781
2003,30-45 y.,Mecklenburg-Western Pomerania,Agree,0.41663,59,133,0.33253,0.50074
2003,30-45 y.,Mecklenburg-Western Pomerania,Disagree,0.37838,74,133,0.29565,0.46112
2003,30-45 y.,Saxony,Strongly agree,0.07047,35,462,0.04711,0.09383
2003,30-45 y.,Saxony,Agree,0.41152,176,462,0.36660,0.45645
2003,30-45 y.,Saxony,Disagree,0.48171,251,462,0.43609,0.52732
2003,30-45 y.,Saxony-Anhalt,Agree,0.40429,95,209,0.33760,0.47098
2003,30-45 y.,Saxony-Anhalt,Disagree,0.45395,114,209,0.38628,0.52161
2003,30-45 y.,Thuringa,Strongly agree,0.12838,33,260,0.08764,0.16912
2003,30-45 y.,Thuringa,Agree,0.33307,97,260,0.27567,0.39047
2003,30-45 y.,Thuringa,Disagree,0.51478,130,260,0.45391,0.57565
2003,46-65 y.,Schleswig-Holstein,Agree,0.39133,84,230,0.32812,0.45454
2003,46-65 y.,Schleswig-Holstein,Disagree,0.36606,112,230,0.30367,0.42846
2003,46-65 y.,Schleswig-Holstein,Strongly disagree,0.13106,34,230,0.08735,0.17477
2003,46-65 y.,Hamburg,Disagree,0.43813,58,58,0.30932,0.56693
2003,46-65 y.,Lower Saxony,Strongly agree,0.08061,43,600,0.05881,0.10241
2003,46-65 y.,Lower Saxony,Agree,0.29883,173,600,0.26217,0.33549
2003,46-65 y.,Lower Saxony,Disagree,0.48600,313,600,0.44598,0.52603
2003,46-65 y.,Lower Saxony,Strongly disagree,0.12290,71,600,0.09660,0.14919
2003,46-65 y.,North Rhine-Westphalia,Strongly agree,0.10968,145,1611,0.09442,0.12495
2003,46-65 y.,North Rhine-Westphalia,Agree,0.33033,506,1611,0.30735,0.35330
2003,46-65 y.,North Rhine-Westphalia,Disagree,0.45105,799,1611,0.42674,0.47536
2003,46-65 y.,North Rhine-Westphalia,Strongly disagree,0.09967,161,1611,0.08503,0.11430
2003,46-65 y.,Hesse,Strongly agree,0.12556,51,516,0.09694,0.15418
2003,46-65 y.,Hesse,Agree,0.37414,171,516,0.33235,0.41594
2003,46-65 y.,Hesse,Disagree,0.39470,238,516,0.35249,0.43692
2003,46-65 y.,Hesse,Strongly disagree,0.09864,56,516,0.07288,0.12439
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Strongly agree,0.10711,36,416,0.07736,0.13686
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Agree,0.32133,126,416,0.27640,0.36626
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Disagree,0.49930,220,416,0.45119,0.54740
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Strongly disagree,0.05579,34,416,0.03371,0.07787
2003,46-65 y.,Baden-Wuerttemberg,Strongly agree,0.08770,80,862,0.06880,0.10659
2003,46-65 y.,Baden-Wuerttemberg,Agree,0.35233,274,862,0.32042,0.38424
2003,46-65 y.,Baden-Wuerttemberg,Disagree,0.47677,416,862,0.44341,0.51014
2003,46-65 y.,Baden-Wuerttemberg,Strongly disagree,0.08013,92,862,0.06200,0.09827
2003,46-65 y.,Bavaria,Strongly agree,0.07926,62,1028,0.06274,0.09578
2003,46-65 y.,Bavaria,Agree,0.32404,336,1028,0.29541,0.35266
2003,46-65 y.,Bavaria,Disagree,0.50127,539,1028,0.47069,0.53185
2003,46-65 y.,Bavaria,Strongly disagree,0.09101,91,1028,0.07342,0.10860
2003,46-65 y.,Berlin,Agree,0.31563,96,245,0.25732,0.37395
2003,46-65 y.,Berlin,Disagree,0.49942,149,245,0.43668,0.56216
2003,46-65 y.,Brandenburg,Strongly agree,0.12214,38,328,0.08665,0.15763
2003,46-65 y.,Brandenburg,Agree,0.33705,125,328,0.28581,0.38828
2003,46-65 y.,Brandenburg,Disagree,0.48839,165,328,0.43421,0.54257
2003,46-65 y.,Mecklenburg-Western Pomerania,Agree,0.34956,63,161,0.27567,0.42344
2003,46-65 y.,Mecklenburg-Western Pomerania,Disagree,0.47635,98,161,0.39896,0.55374
2003,46-65 y.,Saxony,Agree,0.45302,235,488,0.40880,0.49723
2003,46-65 y.,Saxony,Disagree,0.41885,253,488,0.37503,0.46267
2003,46-65 y.,Saxony-Anhalt,Strongly agree,0.19392,54,340,0.15183,0.23600
2003,46-65 y.,Saxony-Anhalt,Agree,0.44147,163,340,0.38861,0.49433
2003,46-65 y.,Saxony-Anhalt,Disagree,0.32661,123,340,0.27668,0.37653
2003,46-65 y.,Thuringa,Strongly agree,0.18136,36,307,0.13819,0.22453
2003,46-65 y.,Thuringa,Agree,0.35626,120,307,0.30260,0.40991
2003,46-65 y.,Thuringa,Disagree,0.40089,151,307,0.34597,0.45580
2003,66 and older,Schleswig-Holstein,Agree,0.28271,36,105,0.19617,0.36926
2003,66 and older,Schleswig-Holstein,Disagree,0.50990,69,105,0.41382,0.60598
2003,66 and older,Lower Saxony,Agree,0.31226,99,310,0.26059,0.36393
2003,66 and older,Lower Saxony,Disagree,0.46517,163,310,0.40956,0.52079
2003,66 and older,Lower Saxony,Strongly disagree,0.13497,48,310,0.09687,0.17307
2003,66 and older,North Rhine-Westphalia,Strongly agree,0.10384,77,760,0.08214,0.12555
2003,66 and older,North Rhine-Westphalia,Agree,0.28452,233,760,0.25242,0.31662
2003,66 and older,North Rhine-Westphalia,Disagree,0.48795,363,760,0.45239,0.52351
2003,66 and older,North Rhine-Westphalia,Strongly disagree,0.11165,87,760,0.08925,0.13406
2003,66 and older,Hesse,Strongly agree,0.16300,35,201,0.11181,0.21419
2003,66 and older,Hesse,Agree,0.34179,73,201,0.27605,0.40752
2003,66 and older,Hesse,Disagree,0.38968,93,201,0.32209,0.45727
2003,66 and older,"Rhineland-Palatinate, Saarland",Strongly agree,0.14383,37,254,0.10059,0.18707
2003,66 and older,"Rhineland-Palatinate, Saarland",Agree,0.29409,78,254,0.23794,0.35023
2003,66 and older,"Rhineland-Palatinate, Saarland",Disagree,0.41975,103,254,0.35894,0.48056
2003,66 and older,"Rhineland-Palatinate, Saarland",Strongly disagree,0.12668,36,254,0.08569,0.16767
2003,66 and older,Baden-Wuerttemberg,Strongly agree,0.11725,41,375,0.08464,0.14985
2003,66 and older,Baden-Wuerttemberg,Agree,0.32540,115,375,0.27791,0.37288
2003,66 and older,Baden-Wuerttemberg,Disagree,0.44013,171,375,0.38982,0.49044
2003,66 and older,Baden-Wuerttemberg,Strongly disagree,0.10966,48,375,0.07799,0.14133
2003,66 and older,Bavaria,Strongly agree,0.07081,35,501,0.04833,0.09330
2003,66 and older,Bavaria,Agree,0.34130,167,501,0.29974,0.38286
2003,66 and older,Bavaria,Disagree,0.50482,261,501,0.46100,0.54865
2003,66 and older,Bavaria,Strongly disagree,0.06948,38,501,0.04719,0.09176
2003,66 and older,Berlin,Agree,0.37367,42,91,0.27372,0.47362
2003,66 and older,Berlin,Disagree,0.38186,49,91,0.28148,0.48224
2003,66 and older,Brandenburg,Agree,0.39740,71,148,0.31829,0.47650
2003,66 and older,Brandenburg,Disagree,0.40196,77,148,0.32270,0.48122
2003,66 and older,Mecklenburg-Western Pomerania,Disagree,0.45016,37,37,0.28764,0.61268
2003,66 and older,Saxony,Agree,0.44703,125,236,0.38346,0.51060
2003,66 and older,Saxony,Disagree,0.39858,111,236,0.33598,0.46118
2003,66 and older,Saxony-Anhalt,Strongly agree,0.20364,31,153,0.13962,0.26767
2003,66 and older,Saxony-Anhalt,Agree,0.34231,55,153,0.26688,0.41775
2003,66 and older,Saxony-Anhalt,Disagree,0.42217,67,153,0.34365,0.50069
2003,66 and older,Thuringa,Agree,0.38660,62,119,0.29873,0.47447
2003,66 and older,Thuringa,Disagree,0.37840,57,119,0.29089,0.46591
2008,17-29 y.,Schleswig-Holstein,Disagree,0.49767,43,43,0.34646,0.64889
2008,17-29 y.,Lower Saxony,Agree,0.28822,72,255,0.23251,0.34392
2008,17-29 y.,Lower Saxony,Disagree,0.44474,143,255,0.38362,0.50585
2008,17-29 y.,Lower Saxony,Strongly disagree,0.12284,40,255,0.08247,0.16321
2008,17-29 y.,North Rhine-Westphalia,Strongly agree,0.07050,37,600,0.05000,0.09100
2008,17-29 y.,North Rhine-Westphalia,Agree,0.29556,171,600,0.25902,0.33210
2008,17-29 y.,North Rhine-Westphalia,Disagree,0.46899,315,600,0.42902,0.50895
2008,17-29 y.,North Rhine-Westphalia,Strongly disagree,0.08949,77,600,0.06663,0.11235
2008,17-29 y.,Hesse,Agree,0.26538,49,154,0.19542,0.33535
2008,17-29 y.,Hesse,Disagree,0.49904,105,154,0.41982,0.57827
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Agree,0.35574,62,138,0.27557,0.43590
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Disagree,0.42016,76,138,0.33751,0.50281
2008,17-29 y.,Baden-Wuerttemberg,Agree,0.26974,125,426,0.22755,0.31194
2008,17-29 y.,Baden-Wuerttemberg,Disagree,0.53063,243,426,0.48318,0.57808
