year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,West,9082,6.69524,6.65181,6.73868,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,East,3604,6.06221,5.99639,6.12804,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1998,West,10231,7.01123,6.97280,7.04965,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,East,3830,6.28253,6.21871,6.34635,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,West,9732,7.11842,7.07951,7.15733,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,East,3749,6.50575,6.44425,6.56725,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,West,17800,7.24154,7.21320,7.26987,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,East,5760,6.50121,6.44970,6.55271,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,West,16030,7.32384,7.29507,7.35261,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2001,East,5342,6.51757,6.46440,6.57074,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,West,17039,7.08061,7.05165,7.10957,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2002,East,5318,6.27957,6.22595,6.33320,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2003,West,16345,6.97344,6.94299,7.00390,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2003,East,5284,6.12342,6.06728,6.17956,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2004,West,15914,6.80683,6.77494,6.83873,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,East,5151,5.87027,5.81110,5.92945,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
2005,West,,,,,,,,,,,,
2005,East,,,,,,,,,,,,
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,,,,,,,,,,,,
2007,East,,,,,,,,,,,,
2008,West,13944,6.98855,6.95335,7.02374,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2008,East,4709,6.30549,6.24181,6.36916,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2009,West,13065,6.96797,6.93439,7.00155,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2009,East,4484,6.38735,6.32719,6.44751,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,13406,7.09209,7.05924,7.12494,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.97500,8.00000
2011,East,4346,6.50734,6.44705,6.56764,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,West,,,,,,,,,,,,
2012,East,,,,,,,,,,,,
2013,West,18292,7.35715,7.32816,7.38614,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2013,East,4706,6.74378,6.68147,6.80609,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,West,,,,,,,,,,,,
2014,East,,,,,,,,,,,,
2015,West,,,,,,,,,,,,
2015,East,,,,,,,,,,,,
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,,,,,,,,,,,,
2017,East,,,,,,,,,,,,
2018,West,19210,7.60354,7.57668,7.63040,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,East,5273,7.21590,7.16261,7.26918,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,West,,,,,,,,,,,,
2019,East,,,,,,,,,,,,
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,,,,,,,,,,,,
2021,East,,,,,,,,,,,,
2022,West,,,,,,,,,,,,
2022,East,,,,,,,,,,,,
