year,quintil_oecd,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1994,1. Quintil,Rural regions,6.315563350496377,6.2752052665870615,6.355921434405692,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3143.0
1994,2. Quintil,Urban regions,6.96789306981051,6.923782030968499,7.012004108652522,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,2167.0
1994,2. Quintil,Rural regions,6.915104871676536,6.8574160703684015,6.97279367298467,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1256.0
1995,2. Quintil,Urban regions,6.267276442976257,6.222909413946161,6.311643472006353,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,2885.0
1995,2. Quintil,Rural regions,6.191316422604258,6.138980300518084,6.243652544690431,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1842.0
1995,3. Quintil,Urban regions,6.413868774720721,6.374493086053121,6.453244463388321,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3154.0
1995,3. Quintil,Rural regions,6.462569976948097,6.413893192713109,6.511246761183084,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1769.0
1995,4. Quintil,Urban regions,6.643104202426806,6.594929605263699,6.691278799589913,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1807.0
1995,4. Quintil,Rural regions,6.892746716700697,6.817259829731388,6.968233603670005,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,730.0
1995,5. Quintil,Urban regions,6.815142542350281,6.747245408754717,6.883039675945845,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,839.0
1995,5. Quintil,Rural regions,7.008044936888044,6.8860834592293365,7.130006414546752,5.0,8.0,8.0,0.5,10.0,8.0,8.0,9.0,205.0
1996,2. Quintil,Urban regions,6.227887214556145,6.181503242410548,6.274271186701743,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2634.0
1996,2. Quintil,Rural regions,6.216585064080154,6.162095235583738,6.27107489257657,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1645.0
1996,3. Quintil,Urban regions,6.416167566339881,6.3766881678948515,6.455646964784911,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3080.0
1996,3. Quintil,Rural regions,6.362430558597976,6.314131846320479,6.410729270875472,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1837.0
1996,4. Quintil,Urban regions,6.613969119125846,6.567072323556412,6.66086591469528,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1908.0
1996,4. Quintil,Rural regions,6.743271778160813,6.6682716678717915,6.818271888449835,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,790.0
1996,5. Quintil,Urban regions,6.738472192860754,6.672157631254892,6.804786754466615,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,891.0
1996,5. Quintil,Rural regions,6.964932622321853,6.849678322002562,7.080186922641143,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,250.0
1997,2. Quintil,Urban regions,6.20745604255074,6.1616506350892015,6.253261450012279,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2507.0
1997,2. Quintil,Rural regions,6.154029033941781,6.097261795445478,6.210796272438085,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1541.0
1997,3. Quintil,Urban regions,6.38006256000034,6.340435449473538,6.419689670527142,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3000.0
1997,3. Quintil,Rural regions,6.354675814773972,6.305461636423643,6.403889993124301,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,1819.0
1997,4. Quintil,Urban regions,6.707353851042097,6.66239209577633,6.752315606307864,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1940.0
1997,4. Quintil,Rural regions,6.577359232839517,6.505618077633801,6.649100388045233,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,846.0
1997,5. Quintil,Urban regions,6.855672291423752,6.790134216505612,6.921210366341892,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,900.0
1997,5. Quintil,Rural regions,6.722051117317897,6.598131894411617,6.845970340224177,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,242.0
1998,2. Quintil,Urban regions,6.37897107855428,6.334158521815721,6.42378363529284,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2630.0
1998,2. Quintil,Rural regions,6.39211919960001,6.339307981264313,6.444930417935708,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1761.0
1998,3. Quintil,Urban regions,6.454737148440332,6.417895518246515,6.491578778634149,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3347.0
1998,3. Quintil,Rural regions,6.434709299720664,6.386208462849472,6.483210136591856,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,1908.0
1998,4. Quintil,Urban regions,6.732813614203207,6.687181173808709,6.778446054597705,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2172.0
1998,4. Quintil,Rural regions,6.66632696838127,6.595979755499496,6.736674181263044,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,965.0
1998,5. Quintil,Urban regions,6.929614420178427,6.868113511786665,6.9911153285701895,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1085.0
1998,5. Quintil,Rural regions,7.075149977027205,6.974693390073308,7.175606563981101,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,317.0
1999,2. Quintil,Urban regions,6.3404649506296495,6.289662515593076,6.391267385666223,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2194.0
1999,2. Quintil,Rural regions,6.269213637381075,6.210449206663944,6.327978068098205,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1453.0
1999,3. Quintil,Urban regions,6.484707318681554,6.4458990955370234,6.523515541826085,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3243.0
1999,3. Quintil,Rural regions,6.328773114097096,6.281556299993088,6.375989928201104,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1938.0
1999,4. Quintil,Urban regions,6.584246279512844,6.539596774616264,6.6288957844094245,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2186.0
1999,4. Quintil,Rural regions,6.474428587577483,6.407605203259817,6.541251971895149,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1054.0
1999,5. Quintil,Urban regions,6.972144317686611,6.9140753703163025,7.03021326505692,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1226.0
1999,5. Quintil,Rural regions,6.895698755363438,6.793273738003265,6.998123772723611,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,341.0
2000,2. Quintil,Urban regions,6.479203563204197,6.438953613411398,6.519453512996996,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3472.0
2000,2. Quintil,Rural regions,6.337255567412402,6.290747881222578,6.383763253602226,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2400.0
2000,3. Quintil,Urban regions,6.708069809657527,6.67799556345199,6.738144055863064,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5462.0
2000,3. Quintil,Rural regions,6.5597896640923885,6.522517624594265,6.597061703590512,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3440.0
2000,4. Quintil,Urban regions,6.872794459398607,6.840526549143416,6.905062369653798,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4122.0
2000,4. Quintil,Rural regions,6.705131599073048,6.654821558744604,6.755441639401492,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1804.0
2000,5. Quintil,Urban regions,6.990433061083151,6.949867455115722,7.03099866705058,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2624.0
2000,5. Quintil,Rural regions,7.094749710710353,7.024722387870419,7.164777033550287,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,741.0
2001,2. Quintil,Urban regions,6.475701343240296,6.433050984058232,6.518351702422359,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2909.0
2001,2. Quintil,Rural regions,6.289598658839293,6.239969535764139,6.339227781914447,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2022.0
2001,3. Quintil,Urban regions,6.667385641898294,6.6357081315916835,6.6990631522049044,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4797.0
2001,3. Quintil,Rural regions,6.666165154405188,6.626792654751302,6.705537654059073,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3024.0
2001,4. Quintil,Urban regions,6.8236817291209295,6.789941028191365,6.8574224300504945,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3950.0
2001,4. Quintil,Rural regions,6.6537356806738535,6.602814385255163,6.704656976092544,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1790.0
2001,5. Quintil,Urban regions,7.056881203524287,7.017618106588769,7.096144300459805,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2598.0
2001,5. Quintil,Rural regions,7.049022796514516,6.977579778140487,7.1204658148885445,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,752.0
2002,2. Quintil,Urban regions,6.314197649516275,6.268510967346777,6.359884331685772,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2610.0
2002,2. Quintil,Rural regions,6.297937679043134,6.243616283210244,6.352259074876024,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1736.0
2002,3. Quintil,Urban regions,6.604138289923985,6.570288354686992,6.637988225160978,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4104.0
2002,3. Quintil,Rural regions,6.442439550369707,6.399766162907985,6.485112937831429,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2604.0
2002,4. Quintil,Urban regions,6.650851060031311,6.618104010719982,6.68359810934264,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3954.0
2002,4. Quintil,Rural regions,6.597847137954389,6.550990342957631,6.644703932951147,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2031.0
2002,5. Quintil,Urban regions,6.974917505769055,6.945572610215542,7.004262401322567,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,4573.0
2002,5. Quintil,Rural regions,6.988692967500288,6.935603080812705,7.041782854187871,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1361.0
2003,2. Quintil,Urban regions,6.358677419087117,6.31227835301952,6.405076485154714,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2385.0
2003,2. Quintil,Rural regions,6.28260855753988,6.227288244016421,6.337928871063339,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1653.0
2003,3. Quintil,Urban regions,6.5155196836529985,6.481214722860502,6.549824644445495,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3961.0
2003,3. Quintil,Rural regions,6.396409723743297,6.353161972026163,6.4396574754604305,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2484.0
2003,4. Quintil,Urban regions,6.724470617309672,6.692111369631624,6.75682986498772,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4133.0
2003,4. Quintil,Rural regions,6.612790901303741,6.565998007124929,6.659583795482554,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1991.0
2003,5. Quintil,Urban regions,6.9763403854894035,6.94589136192025,7.006789409058557,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,4228.0
2003,5. Quintil,Rural regions,6.891904571275855,6.836807965798591,6.94700117675312,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1291.0
2004,2. Quintil,Urban regions,6.21755619491384,6.168628214588882,6.266484175238798,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2336.0
2004,2. Quintil,Rural regions,6.164856028159005,6.10460894764403,6.225103108673981,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1576.0
2004,3. Quintil,Urban regions,6.354706867232695,6.318633121170299,6.390780613295091,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3912.0
2004,3. Quintil,Rural regions,6.329496133692912,6.283962560345578,6.3750297070402455,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2372.0
2004,4. Quintil,Urban regions,6.540574014876892,6.505765693132736,6.575382336621048,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3821.0
2004,4. Quintil,Rural regions,6.528215816107727,6.479277568874806,6.577154063340648,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1944.0
2004,5. Quintil,Urban regions,6.811262904370301,6.780540685191815,6.8419851235487865,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4237.0
2004,5. Quintil,Rural regions,6.840817843224481,6.790066705650742,6.89156898079822,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1335.0
2005,2. Quintil,Urban regions,6.2594168997921855,6.210423581358467,6.308410218225904,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2260.0
2005,2. Quintil,Rural regions,6.199137233196314,6.139975264451024,6.258299201941604,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1583.0
2005,3. Quintil,Urban regions,6.436233397482675,6.399120835586389,6.47334595937896,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3595.0
2005,3. Quintil,Rural regions,6.359830023451128,6.311380495106807,6.408279551795449,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2188.0
2005,4. Quintil,Urban regions,6.496915901041094,6.461674818155658,6.532156983926529,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3661.0
2005,4. Quintil,Rural regions,6.639332309027055,6.59192303476731,6.6867415832868,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1881.0
2005,5. Quintil,Urban regions,6.86620453863028,6.83536190126443,6.897047175996129,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4196.0
2005,5. Quintil,Rural regions,6.939804860836388,6.885055596346438,6.994554125326337,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1270.0
2006,2. Quintil,Urban regions,6.225778809346637,6.176829296722082,6.274728321971192,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2292.0
2006,2. Quintil,Rural regions,6.229564062571065,6.172062525243007,6.2870655998991225,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1684.0
2006,3. Quintil,Urban regions,6.452450082415664,6.416494487717117,6.488405677114212,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3723.0
2006,3. Quintil,Rural regions,6.3659091296474095,6.3192653246341886,6.4125529346606305,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2376.0
2006,4. Quintil,Urban regions,6.603405506595883,6.5702187966708445,6.6365922165209215,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4071.0
2006,4. Quintil,Rural regions,6.409416234396828,6.3615754625793555,6.457257006214301,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2086.0
2006,5. Quintil,Urban regions,6.921602753866938,6.891365246096037,6.951840261637838,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,4325.0
2006,5. Quintil,Rural regions,6.88665406058678,6.833319461102326,6.939988660071235,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0,1360.0
2007,1. Quintil,Urban regions,,,,,,,,,,,,
2007,1. Quintil,Rural regions,,,,,,,,,,,,
2007,2. Quintil,Urban regions,6.241824795951427,6.192170911685909,6.291478680216945,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2035.0
2007,2. Quintil,Rural regions,6.27514111122125,6.215597239708297,6.334684982734203,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1456.0
2007,3. Quintil,Urban regions,6.298679197151063,6.26026999957534,6.337088394726787,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3366.0
2007,3. Quintil,Rural regions,6.382340808469413,6.337306859330124,6.427374757608702,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2304.0
2007,4. Quintil,Urban regions,6.604419383697915,6.57118538925178,6.6376533781440505,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3754.0
2007,4. Quintil,Rural regions,6.418419798234426,6.371315903719096,6.465523692749756,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1930.0
2007,5. Quintil,Urban regions,6.8326504424838514,6.801518246089596,6.8637826388781065,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4256.0
2007,5. Quintil,Rural regions,6.838454422265451,6.787511205972837,6.889397638558064,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0,1365.0
2008,2. Quintil,Urban regions,6.020964895849924,5.966219833603348,6.075709958096501,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1810.0
2008,2. Quintil,Rural regions,6.188158380100169,6.12659475885356,6.249722001346777,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1289.0
2008,3. Quintil,Urban regions,6.335748092022122,6.296824506092543,6.374671677951701,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3141.0
2008,3. Quintil,Rural regions,6.30695345392465,6.259969171844374,6.353937736004926,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2046.0
2008,4. Quintil,Urban regions,6.590139651428432,6.55587905326357,6.624400249593294,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3478.0
2008,4. Quintil,Rural regions,6.471897635983375,6.423116602038523,6.520678669928226,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1916.0
2008,5. Quintil,Urban regions,6.886406163669775,6.857131859975153,6.915680467364396,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4215.0
2008,5. Quintil,Rural regions,6.871082642460203,6.820802686703539,6.9213625982168665,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1393.0
2009,2. Quintil,Urban regions,6.147991980360702,6.090372389210233,6.205611571511171,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1638.0
2009,2. Quintil,Rural regions,6.081642468873187,6.012477150001073,6.1508077877453005,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1130.0
2009,3. Quintil,Urban regions,6.2029093619281745,6.1601532404479284,6.245665483408421,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2771.0
2009,3. Quintil,Rural regions,6.166441090047174,6.115946424231705,6.216935755862643,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1908.0
2009,4. Quintil,Urban regions,6.458279548519568,6.421710208769137,6.494848888269998,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3218.0
2009,4. Quintil,Rural regions,6.421426960131715,6.373586525228174,6.4692673950352555,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1884.0
2009,5. Quintil,Urban regions,6.842367902528073,6.8122171514962115,6.8725186535599345,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4038.0
2009,5. Quintil,Rural regions,6.729374358504267,6.675290809336422,6.783457907672112,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1400.0
2010,2. Quintil,Urban regions,6.172064480276675,6.124369738940741,6.219759221612609,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2638.0
2010,2. Quintil,Rural regions,6.089813234415876,6.032148999593522,6.147477469238231,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1778.0
2010,3. Quintil,Urban regions,6.333240705209133,6.297209379215033,6.3692720312032325,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4091.0
2010,3. Quintil,Rural regions,6.21241260410219,6.170390139640295,6.254435068564085,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2682.0
2010,4. Quintil,Urban regions,6.543930837242257,6.510739472034001,6.577122202450513,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3986.0
2010,4. Quintil,Rural regions,6.535639776502026,6.4930524077757195,6.5782271452283325,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2277.0
2010,5. Quintil,Urban regions,6.855284254092254,6.82713912079563,6.883429387388878,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,4876.0
2010,5. Quintil,Rural regions,6.647498774900752,6.59669218684762,6.698305362953884,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1598.0
2011,2. Quintil,Urban regions,6.119555961219519,6.072782421481686,6.166329500957352,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2531.0
2011,2. Quintil,Rural regions,6.082582493209009,6.0296747297280735,6.135490256689945,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1852.0
2011,3. Quintil,Urban regions,6.322052272872465,6.2869997034301175,6.357104842314813,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4173.0
2011,3. Quintil,Rural regions,6.1286059145656795,6.086186973064118,6.171024856067241,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2867.0
2011,4. Quintil,Urban regions,6.608831718900117,6.577075525333568,6.640587912466665,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4414.0
2011,4. Quintil,Rural regions,6.461763074189322,6.419611844529713,6.503914303848931,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2608.0
2011,5. Quintil,Urban regions,6.869533273148449,6.84197392153261,6.897092624764289,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,5425.0
2011,5. Quintil,Rural regions,6.821116499660447,6.775373861940807,6.866859137380088,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1902.0
2012,1. Quintil,Rural regions,,,,,,,,,,,,
2012,2. Quintil,Urban regions,5.983659943899899,5.933107346811912,6.034212540987886,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,2320.0
