year,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1993,Laendlicher Raum,6.491683619622259,6.458701310216025,6.524665929028494,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4429.0
1994,Staedtischer Raum,6.3890331155608875,6.3645006993225,6.413565531799275,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8319.0
1994,Laendlicher Raum,6.418724047022366,6.384879516736153,6.452568577308578,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4336.0
1995,Staedtischer Raum,6.451316408254291,6.427452197967251,6.475180618541331,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8552.0
1995,Laendlicher Raum,6.445106647579619,6.413329581740989,6.47688371341825,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4458.0
1996,Staedtischer Raum,6.435313273935463,6.411352051101104,6.4592744967698215,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8380.0
1996,Laendlicher Raum,6.39781667593004,6.365974836872878,6.429658514987201,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4435.0
1997,-1,,,,,,,,,,,,
1997,Staedtischer Raum,6.453467240842308,6.429799633195575,6.47713484848904,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8198.0
1997,Laendlicher Raum,6.32446773378182,6.292101579215627,6.356833888348012,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4357.0
1998,Staedtischer Raum,6.54645653380671,6.52371804908411,6.56919501852931,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9088.0
1998,Laendlicher Raum,6.4955729416516235,6.464752921393925,6.5263929619093215,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4859.0
1999,Staedtischer Raum,6.530192073472035,6.506621653714266,6.553762493229804,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8715.0
1999,Laendlicher Raum,6.3770651144481105,6.34591138991104,6.408218838985181,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4700.0
2000,Staedtischer Raum,6.731527439649773,6.713857840670647,6.7491970386289,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15455.0
2000,Laendlicher Raum,6.555266274292096,6.531161518770225,6.579371029813967,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8226.0
2001,Staedtischer Raum,6.726562277321146,6.708288627236858,6.744835927405434,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,14068.0
2001,Laendlicher Raum,6.581853062509398,6.556763040698849,6.606943084319948,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7462.0
2002,Staedtischer Raum,6.613925470690184,6.5963934211021975,6.63145752027817,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15007.0
2002,Laendlicher Raum,6.488042535248656,6.463227574963327,6.512857495533986,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7598.0
2003,Staedtischer Raum,6.621125167067424,6.6034589456987405,6.638791388436108,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,14481.0
2003,Laendlicher Raum,6.464166944230451,6.439052939085186,6.489280949375716,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7290.0
2004,Staedtischer Raum,6.4552648401840536,6.436697821214511,6.473831859153596,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,14083.0
2004,Laendlicher Raum,6.3855820643431125,6.359354744349803,6.411809384336422,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7087.0
2005,Staedtischer Raum,6.49034391655034,6.471610153059801,6.509077680040878,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,13488.0
2005,Laendlicher Raum,6.452606528252809,6.425917813893896,6.479295242611721,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6797.0
2006,Staedtischer Raum,6.556722414573873,6.538652830497197,6.574791998650548,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,14397.0
2006,Laendlicher Raum,6.416489437120718,6.3906546949196805,6.442324179321755,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7488.0
2007,Staedtischer Raum,6.508007096466432,6.489529887112395,6.526484305820469,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,13411.0
2007,Laendlicher Raum,6.441062954072871,6.415709872397981,6.466416035747761,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7055.0
2008,Staedtischer Raum,6.49584615401744,6.477049289171718,6.514643018863162,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,12644.0
2008,Laendlicher Raum,6.428332026584511,6.402363886949397,6.454300166219625,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6644.0
2009,Staedtischer Raum,6.449658391942114,6.429845039603869,6.469471744280359,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,11665.0
2009,Laendlicher Raum,6.332764002319126,6.3054454491507075,6.360082555487545,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6322.0
2010,Staedtischer Raum,6.532348886929995,6.514879934748489,6.549817839111501,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15591.0
2010,Laendlicher Raum,6.376874294327413,6.353150776308078,6.400597812346748,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8335.0
2011,Staedtischer Raum,6.55446391297269,6.537552446278429,6.57137537966695,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,16543.0
2011,Laendlicher Raum,6.376193439845666,6.353358745157303,6.39902813453403,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9229.0
2012,Staedtischer Raum,6.62202131306531,6.6054730681638985,6.638569557966721,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,16768.0
2012,Laendlicher Raum,6.476797560224279,6.454907438388943,6.4986876820596144,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9637.0
2013,Staedtischer Raum,6.657535589962759,6.642207883221054,6.672863296704464,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,20104.0
2013,Laendlicher Raum,6.481978682398284,6.460612202855415,6.503345161941153,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,10465.0
2014,Staedtischer Raum,6.622537499055483,6.606413613282019,6.638661384828946,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,17614.0
2014,Laendlicher Raum,6.520780285892307,6.498435024730221,6.543125547054394,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9441.0
2015,Staedtischer Raum,6.637878955977024,6.62117829819721,6.654579613756839,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,16152.0
2015,Laendlicher Raum,6.489748771858261,6.4669934023589155,6.512504141357607,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8847.0
2016,Staedtischer Raum,6.660175905228474,6.64447409043934,6.675877720017608,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,17732.0
2016,Laendlicher Raum,6.503350202437599,6.481540799874694,6.525159605000504,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9358.0
2017,Staedtischer Raum,6.62354037610054,6.6085522919157,6.6385284602853805,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,19799.0
2017,Laendlicher Raum,6.454617388446049,6.433613132606561,6.475621644285538,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,10570.0
2018,Staedtischer Raum,6.5832946707439595,6.567984926660487,6.598604414827432,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,19153.0
2018,Laendlicher Raum,6.444725991420312,6.423667724085519,6.4657842587551055,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9970.0
2019,-1,7.183797072979796,7.091479906685693,7.276114239273898,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,554.0
2019,Staedtischer Raum,6.675385525965988,6.6599827204298,6.690788331502177,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,18790.0
2019,Laendlicher Raum,6.526941961219519,6.505672601394128,6.54821132104491,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9722.0
2020,Staedtischer Raum,6.682601267503882,6.667718076232035,6.69748445877573,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,19896.0
2020,Laendlicher Raum,6.486242952464239,6.464628138634022,6.507857766294456,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9472.0
2021,-1,,,,,,,,,,,,
2021,Staedtischer Raum,6.935990372359813,6.9190642828117275,6.952916461907898,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,13296.0
2021,Laendlicher Raum,6.810411148671094,6.785311224194702,6.835511073147487,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6259.0
