"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","Realschule","3","6.81","6.5","545","4","6","8","9","10","6.63","6.99","0","10","7","8"
"1995","Realschule","4","6.99","6.5","383","5","6","8","9","10","6.79","7.19","0","10","7","8"
"1995","Realschule","5 Einkommensstärkstes Quintil","6.79","6.5","178","4","6","8","9","10","6.5","7.08","1","10","7","8"
"1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.18","7.5","333","4","6","9","10","10","6.95","7.41","0","10","7","8"
"1996","(Fach-)Abitur","2","6.9","6.5","285","4","5","8","9","10","6.66","7.14","0","10","7","8"
"1996","(Fach-)Abitur","3","7.36","7.5","211","5","6","9","9","10","7.09","7.63","0","10","8","8"
"1996","(Fach-)Abitur","4","7.3","7.5","130","4","6","8","9","10","6.98","7.62","2","10","8","8"
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.07","6.5","70","5","6","8","9","10","6.62","7.52","1","10","7","8"
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.55","6.5","415","3","5","8","10","10","6.31","6.79","0","10","6","7"
"1996","(noch) kein Abschluss","2","7.02","7.5","254","3","6","9","9","10","6.73","7.31","0","10","7","8"
"1996","(noch) kein Abschluss","3","7.81","7.5","89","6","7","9","10","10","7.42","8.2","2","10","7","8"
"1996","(noch) kein Abschluss","4","7.08","7.5","53","3","5","9","10","10","6.38","7.78","0","10","6","8"
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","6.43","6.5","295","3","5","8","9","10","6.18","6.68","0","10","7","7"
"1996","AkademikerIn","2","6.61","6.5","469","4","5","8","9","10","6.42","6.8","0","10","7","7"
"1996","AkademikerIn","3","6.8","6.5","361","4","6","8","9","10","6.59","7.01","0","10","7","7"
"1996","AkademikerIn","4","6.94","6.5","334","4","6","8","9","10","6.73","7.15","0","10","7","8"
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","6.85","6.5","305","4","6","8","9","10","6.63","7.07","0","10","7","8"
"1996","Hauptschule","1 Einkommensschwächstes Quintil","5.82","5.5","2312","2","4","8","9","10","5.72","5.92","0","10","6","7"
"1996","Hauptschule","2","5.96","5.5","1838","3","5","8","9","10","5.86","6.06","0","10","6","7"
"1996","Hauptschule","3","6.21","6.5","988","3","5","8","9","10","6.08","6.34","0","10","7","7"
"1996","Hauptschule","4","6.39","6.5","595","3","5","8","9","10","6.21","6.57","0","10","7","7"
"1996","Hauptschule","5 Einkommensstärkstes Quintil","6.8","6.5","205","4","5","8","9","10","6.52","7.08","0","10","7","8"
"1996","Realschule","1 Einkommensschwächstes Quintil","6.9","6.5","990","4","5","8","9","10","6.77","7.03","0","10","7","8"
"1996","Realschule","2","6.72","6.5","909","4","5","8","9","10","6.59","6.85","0","10","7","7"
"1996","Realschule","3","6.87","6.5","611","3","5","8","9","10","6.7","7.04","0","10","7","8"
"1996","Realschule","4","6.79","6.5","393","4","5","8","9","10","6.59","6.99","0","10","7","8"
"1996","Realschule","5 Einkommensstärkstes Quintil","6.67","6.5","210","3","5","8","9","10","6.38","6.96","0","10","7","8"
"1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.85","6.5","314","4","6","8","9","10","6.61","7.09","0","10","7","8"
"1997","(Fach-)Abitur","2","6.97","6.5","270","4","6","8","9","10","6.72","7.22","0","10","7","8"
"1997","(Fach-)Abitur","3","7.44","7.5","215","5","7","9","10","10","7.18","7.7","0","10","8","8"
"1997","(Fach-)Abitur","4","7.22","7.5","145","5","6","8","9","10","6.9","7.54","1","10","8","8"
"1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.97","7.5","71","3","5","9","9","10","6.43","7.51","1","10","7","8"
"1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.54","6.5","417","3","5","8","10","10","6.31","6.77","0","10","7","7"
"1997","(noch) kein Abschluss","2","7.18","7.5","223","3","6","9","10","10","6.85","7.51","0","10","7","8"
"1997","(noch) kein Abschluss","3","7.51","7.5","114","4","6","9","10","10","7.09","7.93","0","10","7","8"
"1997","(noch) kein Abschluss","4","6.98","7.5","54","3","5","9","10","10","6.32","7.64","1","10","7","8"
"1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","AkademikerIn","1 Einkommensschwächstes Quintil","6.47","6.5","308","4","5","8","9","10","6.25","6.69","0","10","7","7"
"1997","AkademikerIn","2","6.35","6.5","429","3","5","8","9","10","6.15","6.55","0","10","7","7"
"1997","AkademikerIn","3","6.64","6.5","364","4","5","8","9","10","6.44","6.84","0","10","7","7"
"1997","AkademikerIn","4","6.8","6.5","360","4","6","8","9","10","6.59","7.01","0","10","7","8"
"1997","AkademikerIn","5 Einkommensstärkstes Quintil","7.1","6.5","304","5","6","8","9","10","6.9","7.3","1","10","7","8"
"1997","Hauptschule","1 Einkommensschwächstes Quintil","5.89","5.5","2128","3","4","8","9","10","5.79","5.99","0","10","6","7"
"1997","Hauptschule","2","6","5.5","1828","3","5","8","9","10","5.89","6.11","0","10","6","7"
"1997","Hauptschule","3","6.26","6.5","1030","3","5","8","9","10","6.13","6.39","0","10","7","7"
"1997","Hauptschule","4","6.2","6.5","567","3","5","8","9","10","6.02","6.38","0","10","7","7"
"1997","Hauptschule","5 Einkommensstärkstes Quintil","7.01","7.5","203","5","6","8","9","10","6.73","7.29","0","10","7","8"
"1997","Realschule","1 Einkommensschwächstes Quintil","6.52","6.5","941","4","5","8","9","10","6.39","6.65","0","10","7","7"
"1997","Realschule","2","6.66","6.5","947","3","5","8","9","10","6.53","6.79","0","10","7","8"
"1997","Realschule","3","6.93","6.5","568","4","6","8","9","10","6.77","7.09","0","10","7","8"
"1997","Realschule","4","6.88","6.5","414","4","6","8","9","10","6.69","7.07","1","10","7","8"
"1997","Realschule","5 Einkommensstärkstes Quintil","6.78","6.5","201","4","6","8","9","10","6.48","7.08","0","10","7","8"
"1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.21","7.5","346","4","6","9","10","10","6.98","7.44","0","10","7","8"
"1998","(Fach-)Abitur","2","7.07","7.5","273","4","6","9","9","10","6.82","7.32","0","10","7","8"
"1998","(Fach-)Abitur","3","7.22","7.5","228","4","6","9","9","10","6.96","7.48","0","10","8","8"
"1998","(Fach-)Abitur","4","7.09","6.5","185","4","6","9","10","10","6.8","7.38","0","10","7","8"
"1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.31","7.5","108","4","6","9","10","10","6.84","7.78","0","10","7","8"
"1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.55","6.5","399","3","5","9","10","10","6.3","6.8","0","10","7","7"
"1998","(noch) kein Abschluss","2","7.12","7.5","218","3","6","9","10","10","6.8","7.44","0","10","7","8"
"1998","(noch) kein Abschluss","3","7.44","7.5","117","4","7","8","10","10","7.05","7.83","0","10","7","8"
"1998","(noch) kein Abschluss","4","7.49","7.5","61","4","7","9","10","10","6.87","8.11","0","10","7","8"
"1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","AkademikerIn","1 Einkommensschwächstes Quintil","6.64","6.5","328","3","5","8","9","10","6.41","6.87","0","10","7","7"
"1998","AkademikerIn","2","6.52","6.5","439","4","5","8","9","10","6.33","6.71","0","10","7","7"
"1998","AkademikerIn","3","6.72","6.5","388","4","5","8","9","10","6.52","6.92","0","10","7","7"
"1998","AkademikerIn","4","6.9","6.5","445","4","6","8","9","10","6.7","7.1","0","10","7","8"
"1998","AkademikerIn","5 Einkommensstärkstes Quintil","7.23","7.5","362","5","6","8","9","10","7.04","7.42","0","10","8","8"
"1998","Hauptschule","1 Einkommensschwächstes Quintil","6","5.5","2232","3","5","8","9","10","5.9","6.1","0","10","6","7"
"1998","Hauptschule","2","6.13","5.5","1958","3","5","8","9","10","6.03","6.23","0","10","6","7"
"1998","Hauptschule","3","6.21","6.5","1069","3","5","8","9","10","6.07","6.35","0","10","7","7"
"1998","Hauptschule","4","6.4","6.5","680","3","5","8","9","10","6.24","6.56","0","10","7","7"
"1998","Hauptschule","5 Einkommensstärkstes Quintil","6.61","6.5","233","4","5","8","9","10","6.34","6.88","0","10","7","7"
"1998","Realschule","1 Einkommensschwächstes Quintil","6.79","6.5","1023","3","5","8","9","10","6.66","6.92","0","10","7","8"
"1998","Realschule","2","6.85","6.5","1022","4","5","8","9","10","6.73","6.97","0","10","7","7"
"1998","Realschule","3","6.91","6.5","633","4","6","8","9","10","6.75","7.07","0","10","7","8"
"1998","Realschule","4","7.05","7.5","473","4","6","8","9","10","6.86","7.24","0","10","7","8"
"1998","Realschule","5 Einkommensstärkstes Quintil","6.6","6.5","238","3","5","8","9","10","6.34","6.86","1","10","7","8"
"1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.05","7.5","315","3","6","9","10","10","6.8","7.3","0","10","7","8"
"1999","(Fach-)Abitur","2","7.28","7.5","289","4","6","9","9","10","7.05","7.51","0","10","7","8"
"1999","(Fach-)Abitur","3","7.15","7.5","221","4","6","9","9","10","6.89","7.41","0","10","7","8"
"1999","(Fach-)Abitur","4","7.18","7.5","197","4","6","9","10","10","6.91","7.45","0","10","7","8"
"1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.21","7.5","110","4","7","8","10","10","6.83","7.59","0","10","8","8"
"1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.61","6.5","350","3","5","9","10","10","6.35","6.87","0","10","7","7"
"1999","(noch) kein Abschluss","2","7.11","7.5","247","4","6","9","10","10","6.83","7.39","0","10","7","8"
"1999","(noch) kein Abschluss","3","6.58","6.5","92","3","5","9","10","10","6.04","7.12","0","10","6","8"
"1999","(noch) kein Abschluss","4","7.69","7.5","60","5","7","9","10","10","7.11","8.27","1","10","7","9"
"1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.72","7.5","39","3","7","10","10","10","7.03","8.41","2","10","7","9"
"1999","AkademikerIn","1 Einkommensschwächstes Quintil","6.49","6.5","231","3","5","8","9","10","6.19","6.79","0","10","7","8"
"1999","AkademikerIn","2","6.64","6.5","438","4","5","8","9","10","6.45","6.83","0","10","7","7"
"1999","AkademikerIn","3","6.71","6.5","431","4","6","8","9","10","6.52","6.9","0","10","7","7"
"1999","AkademikerIn","4","6.7","6.5","429","3","5","8","9","10","6.5","6.9","0","10","7","7"
"1999","AkademikerIn","5 Einkommensstärkstes Quintil","7.21","7.5","426","4","6","9","9","10","7.02","7.4","0","10","8","8"
"1999","Hauptschule","1 Einkommensschwächstes Quintil","5.97","5.5","1883","3","5","8","9","10","5.86","6.08","0","10","6","7"
"1999","Hauptschule","2","6.01","5.5","1991","3","5","8","9","10","5.91","6.11","0","10","6","7"
"1999","Hauptschule","3","6.15","5.5","1118","3","5","8","9","10","6.02","6.28","0","10","6","7"
"1999","Hauptschule","4","6.31","6.5","729","3","5","8","9","10","6.15","6.47","0","10","7","7"
"1999","Hauptschule","5 Einkommensstärkstes Quintil","6.37","6.5","281","3","5","8","9","10","6.11","6.63","0","10","7","7"
"1999","Realschule","1 Einkommensschwächstes Quintil","6.72","6.5","914","4","5","8","9","10","6.58","6.86","0","10","7","7"
"1999","Realschule","2","6.68","6.5","1019","4","5","8","9","10","6.56","6.8","0","10","7","7"
"1999","Realschule","3","6.9","6.5","643","4","6","8","9","10","6.75","7.05","0","10","7","8"
"1999","Realschule","4","7.06","7.5","541","5","6","8","9","10","6.9","7.22","0","10","7","8"
"1999","Realschule","5 Einkommensstärkstes Quintil","6.75","6.5","259","4","5","8","9","10","6.49","7.01","0","10","7","8"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.38","7.5","597","4","6","9","10","10","7.21","7.55","0","10","8","8"
"2000","(Fach-)Abitur","2","7.11","7.5","546","4","6","9","10","10","6.93","7.29","0","10","7","8"
"2000","(Fach-)Abitur","3","7.25","7.5","505","5","6","9","10","10","7.07","7.43","0","10","7","8"
"2000","(Fach-)Abitur","4","7.31","7.5","422","4","6","9","10","10","7.12","7.5","0","10","8","8"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.1","7.5","274","4","6","8","9","10","6.86","7.34","0","10","7","8"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.82","6.5","404","3","5","9","10","10","6.56","7.08","0","10","7","8"
"2000","(noch) kein Abschluss","2","7.04","7.5","260","4","5","9","10","10","6.75","7.33","0","10","7","8"
"2000","(noch) kein Abschluss","3","7.2","7.5","134","3","6","9","10","10","6.81","7.59","1","10","7","8"
"2000","(noch) kein Abschluss","4","8.31","8.5","75","6","8","10","10","10","7.91","8.71","2","10","8","9"
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.82","7.5","42","5","7","10","10","10","7.14","8.5","2","10","7","8"
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","6.66","6.5","433","3","5","8","9","10","6.46","6.86","0","10","7","7"
"2000","AkademikerIn","2","6.77","6.5","695","3","5","8","9","10","6.61","6.93","0","10","7","8"
"2000","AkademikerIn","3","6.97","6.5","756","4","6","8","9","10","6.83","7.11","0","10","7","8"
"2000","AkademikerIn","4","7.16","7.5","880","5","6","9","9","10","7.03","7.29","0","10","7","8"
"2000","AkademikerIn","5 Einkommensstärkstes Quintil","7.23","7.5","1044","4","6","8","10","10","7.11","7.35","0","10","8","8"
"2000","Hauptschule","1 Einkommensschwächstes Quintil","6.1","5.5","3310","3","5","8","9","10","6.02","6.18","0","10","6","6"
"2000","Hauptschule","2","6.21","6.5","3456","3","5","8","9","10","6.13","6.29","0","10","6","7"
"2000","Hauptschule","3","6.41","6.5","1977","3","5","8","9","10","6.31","6.51","0","10","7","7"
"2000","Hauptschule","4","6.43","6.5","1372","3","5","8","9","10","6.31","6.55","0","10","7","7"
"2000","Hauptschule","5 Einkommensstärkstes Quintil","6.73","6.5","548","3","5","8","10","10","6.54","6.92","0","10","7","8"
"2000","Realschule","1 Einkommensschwächstes Quintil","6.89","6.5","1483","4","5","8","10","10","6.78","7","0","10","7","8"
"2000","Realschule","2","7.14","7.5","1847","4","6","9","10","10","7.05","7.23","0","10","7","8"
"2000","Realschule","3","7.01","6.5","1272","4","6","8","10","10","6.89","7.13","0","10","7","8"
"2000","Realschule","4","7.14","7.5","1081","4","6","8","10","10","7.02","7.26","0","10","7","8"
"2000","Realschule","5 Einkommensstärkstes Quintil","6.92","6.5","599","4","6","8","10","10","6.75","7.09","0","10","7","8"
"2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7.04","7.5","486","4","6","9","9","10","6.84","7.24","0","10","7","8"
"2001","(Fach-)Abitur","2","7.17","7.5","564","4","6","9","10","10","7","7.34","0","10","7","8"
"2001","(Fach-)Abitur","3","7.24","7.5","456","4","6","9","10","10","7.05","7.43","1","10","7","8"
"2001","(Fach-)Abitur","4","7.1","7.5","420","4","6","9","9","10","6.91","7.29","0","10","7","8"
"2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.99","6.5","286","4","6","9","10","10","6.75","7.23","1","10","7","8"
"2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7.01","6.5","325","4","5","9","10","10","6.75","7.27","0","10","7","8"
"2001","(noch) kein Abschluss","2","7.51","7.5","253","4","6","9","10","10","7.21","7.81","0","10","8","8"
"2001","(noch) kein Abschluss","3","7.64","7.5","150","4","6","9","10","10","7.31","7.97","2","10","8","9"
"2001","(noch) kein Abschluss","4","7.68","7.5","91","4","7","9","10","10","7.22","8.14","0","10","8","9"
"2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.82","7.5","49","5","7","10","10","10","7.21","8.43","1","10","7","9"
"2001","AkademikerIn","1 Einkommensschwächstes Quintil","6.43","6.5","323","3","5","8","9","10","6.19","6.67","0","10","6","7"
"2001","AkademikerIn","2","6.76","6.5","599","4","5","8","9","10","6.6","6.92","0","10","7","7"
"2001","AkademikerIn","3","6.7","6.5","721","3","5","8","9","10","6.54","6.86","0","10","7","7"
"2001","AkademikerIn","4","7.13","7.5","902","4","6","9","9","10","7","7.26","0","10","7","8"
"2001","AkademikerIn","5 Einkommensstärkstes Quintil","7.23","7.5","996","5","6","8","9","10","7.11","7.35","0","10","8","8"
"2001","Hauptschule","1 Einkommensschwächstes Quintil","6.14","5.5","2798","3","5","8","9","10","6.05","6.23","0","10","6","7"
"2001","Hauptschule","2","6.29","6.5","2888","3","5","8","9","10","6.21","6.37","0","10","7","7"
"2001","Hauptschule","3","6.27","6.5","1910","3","5","8","9","10","6.17","6.37","0","10","7","7"
"2001","Hauptschule","4","6.53","6.5","1241","3","5","8","9","10","6.41","6.65","0","10","7","7"
"2001","Hauptschule","5 Einkommensstärkstes Quintil","6.72","6.5","519","4","5","8","10","10","6.53","6.91","0","10","7","7"
"2001","Realschule","1 Einkommensschwächstes Quintil","6.77","6.5","1234","4","5","8","10","10","6.65","6.89","0","10","7","7"
"2001","Realschule","2","7.11","7.5","1626","4","6","8","10","10","7.01","7.21","0","10","7","8"
"2001","Realschule","3","7.03","6.5","1257","4","6","8","10","10","6.92","7.14","0","10","7","8"
"2001","Realschule","4","7.18","7.5","1038","4","6","9","10","10","7.06","7.3","0","10","7","8"
"2001","Realschule","5 Einkommensstärkstes Quintil","6.91","6.5","602","4","5","8","9","10","6.75","7.07","0","10","7","8"
"2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.99","6.5","443","4","6","9","10","10","6.78","7.2","0","10","7","8"
"2002","(Fach-)Abitur","2","7.25","7.5","502","4","6","9","10","10","7.08","7.42","0","10","8","8"
"2002","(Fach-)Abitur","3","6.97","6.5","437","4","5","8","9","10","6.78","7.16","0","10","7","8"
"2002","(Fach-)Abitur","4","7.19","7.5","496","4","6","9","10","10","7.01","7.37","1","10","7","8"
"2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.16","7.5","572","5","6","9","10","10","7","7.32","0","10","8","8"
"2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.91","7.5","295","3","5","9","10","10","6.62","7.2","0","10","7","8"
"2002","(noch) kein Abschluss","2","7.08","7.5","234","4","5","9","10","10","6.76","7.4","0","10","8","8"
"2002","(noch) kein Abschluss","3","7.43","7.5","150","4","6","9","10","10","7.09","7.77","0","10","8","9"
"2002","(noch) kein Abschluss","4","7.79","7.5","125","5","7","10","10","10","7.47","8.11","2","10","8","9"
"2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.96","7.5","102","5","7","9","10","10","7.55","8.37","0","10","7","8"
"2002","AkademikerIn","1 Einkommensschwächstes Quintil","6.42","6.5","325","3","5","8","9","10","6.18","6.66","0","10","6","7"
"2002","AkademikerIn","2","6.54","6.5","486","3","5","8","9","10","6.35","6.73","0","10","7","7"
"2002","AkademikerIn","3","6.56","6.5","694","4","5","8","9","10","6.4","6.72","0","10","7","7"
"2002","AkademikerIn","4","6.95","6.5","1028","4","6","8","9","10","6.83","7.07","0","10","7","8"
"2002","AkademikerIn","5 Einkommensstärkstes Quintil","7.31","7.5","2014","5","6","9","9","10","7.23","7.39","0","10","8","8"
"2002","Hauptschule","1 Einkommensschwächstes Quintil","5.97","5.5","2395","2","5","8","9","10","5.87","6.07","0","10","6","6"
"2002","Hauptschule","2","6.15","5.5","2628","3","5","8","9","10","6.06","6.24","0","10","6","7"
"2002","Hauptschule","3","6.29","6.5","1784","3","5","8","9","10","6.18","6.4","0","10","7","7"
"2002","Hauptschule","4","6.21","6.5","1381","3","5","8","9","10","6.09","6.33","0","10","7","7"
"2002","Hauptschule","5 Einkommensstärkstes Quintil","6.78","6.5","708","4","5","8","9","10","6.62","6.94","0","10","7","8"
"2002","Realschule","1 Einkommensschwächstes Quintil","6.66","6.5","1100","3","5","8","10","10","6.53","6.79","0","10","7","7"
"2002","Realschule","2","6.97","6.5","1432","4","6","8","9","10","6.86","7.08","0","10","7","8"
"2002","Realschule","3","6.88","6.5","1295","4","5","8","9","10","6.77","6.99","0","10","7","7"
"2002","Realschule","4","6.98","6.5","1161","4","6","8","9","10","6.87","7.09","0","10","7","8"
"2002","Realschule","5 Einkommensstärkstes Quintil","6.89","6.5","995","4","5","8","10","10","6.76","7.02","0","10","7","8"
"2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.89","7.5","429","3","5","9","9","10","6.67","7.11","0","10","7","8"
"2003","(Fach-)Abitur","2","7.11","7.5","468","4","6","9","9","10","6.93","7.29","0","10","8","8"
"2003","(Fach-)Abitur","3","7.21","7.5","485","5","6","8","9","10","7.05","7.37","0","10","8","8"
"2003","(Fach-)Abitur","4","7.14","7.5","519","4","6","8","9","10","6.96","7.32","0","10","7","8"
"2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","7.18","7.5","506","4","6","9","10","10","7.01","7.35","0","10","8","8"
"2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.75","6.5","283","3","5","9","10","10","6.46","7.04","0","10","7","8"
"2003","(noch) kein Abschluss","2","7.29","7.5","221","5","6","9","10","10","7.02","7.56","0","10","8","8"
"2003","(noch) kein Abschluss","3","7.44","7.5","144","5","6","9","10","10","7.11","7.77","0","10","8","8"
"2003","(noch) kein Abschluss","4","7.69","7.5","128","5","7","9","10","10","7.34","8.04","2","10","8","9"
"2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.76","7.5","117","4","7","10","10","10","7.38","8.14","1","10","8","9"
"2003","AkademikerIn","1 Einkommensschwächstes Quintil","6.18","6.5","299","2","5","8","9","10","5.91","6.45","0","10","6","7"
"2003","AkademikerIn","2","6.45","6.5","461","3","5","8","9","10","6.26","6.64","0","10","7","7"
"2003","AkademikerIn","3","6.8","6.5","652","3","5","8","9","10","6.63","6.97","0","10","7","7"
"2003","AkademikerIn","4","6.89","6.5","1071","4","6","8","9","10","6.78","7","0","10","7","8"
"2003","AkademikerIn","5 Einkommensstärkstes Quintil","7.26","7.5","1866","5","6","9","9","10","7.17","7.35","0","10","8","8"
"2003","Hauptschule","1 Einkommensschwächstes Quintil","5.98","5.5","2133","3","5","8","9","10","5.88","6.08","0","10","6","6"
"2003","Hauptschule","2","6.11","5.5","2495","3","5","8","9","10","6.02","6.2","0","10","6","7"
"2003","Hauptschule","3","6.34","6.5","1773","3","5","8","9","10","6.23","6.45","0","10","7","7"
"2003","Hauptschule","4","6.32","6.5","1395","3","5","8","9","10","6.2","6.44","0","10","7","7"
"2003","Hauptschule","5 Einkommensstärkstes Quintil","6.69","6.5","644","3","5","8","9","10","6.53","6.85","0","10","7","8"
"2003","Realschule","1 Einkommensschwächstes Quintil","6.68","6.5","1089","3","5","8","9","10","6.55","6.81","0","10","7","7"
"2003","Realschule","2","6.8","6.5","1374","4","5","8","9","10","6.69","6.91","0","10","7","7"
"2003","Realschule","3","6.91","6.5","1245","4","5","8","9","10","6.8","7.02","0","10","7","8"
"2003","Realschule","4","6.86","6.5","1183","4","5","8","9","10","6.75","6.97","0","10","7","8"
"2003","Realschule","5 Einkommensstärkstes Quintil","6.71","6.5","886","4","5","8","9","10","6.57","6.85","0","10","7","8"
"2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.74","6.5","435","3","5","9","10","10","6.52","6.96","0","10","7","8"
"2004","(Fach-)Abitur","2","7.2","7.5","466","4","6","9","9","10","7.02","7.38","0","10","8","8"
"2004","(Fach-)Abitur","3","6.94","6.5","435","4","6","8","9","10","6.76","7.12","1","10","7","8"
"2004","(Fach-)Abitur","4","6.99","7.5","531","4","5","9","9","10","6.82","7.16","0","10","7","8"
"2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","6.98","7.5","525","4","5","8","9","10","6.81","7.15","0","10","8","8"
"2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.75","6.5","293","3","5","9","10","10","6.46","7.04","0","10","7","8"
"2004","(noch) kein Abschluss","2","7.11","7.5","228","4","5","9","10","10","6.81","7.41","0","10","8","8"
"2004","(noch) kein Abschluss","3","7.23","7.5","142","5","6","9","10","10","6.9","7.56","0","10","8","8"
"2004","(noch) kein Abschluss","4","7.72","7.5","134","4","7","9","10","10","7.4","8.04","1","10","8","9"
"2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7.99","7.5","109","5","8","9","10","10","7.64","8.34","0","10","8","9"
"2004","AkademikerIn","1 Einkommensschwächstes Quintil","6.05","5.5","295","2","5","8","9","10","5.77","6.33","0","10","6","7"
"2004","AkademikerIn","2","6.36","6.5","455","3","5","8","9","10","6.16","6.56","0","10","7","7"
"2004","AkademikerIn","3","6.55","6.5","635","3","5","8","9","10","6.39","6.71","0","10","7","7"
"2004","AkademikerIn","4","6.74","6.5","1034","4","5","8","9","10","6.62","6.86","0","10","7","7"
