year,quintil_oecd,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,-6,Westdeutschland,,,,,,,,,,,,
1984,1. Quintil,Westdeutschland,6.548863165304644,6.517230721855187,6.5804956087541004,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,7065.0
1984,2. Quintil,Westdeutschland,6.99385036725193,6.948941572016513,7.038759162487348,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,2940.0
1984,3. Quintil,Westdeutschland,7.272619299394325,7.204395586545623,7.3408430122430275,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.0,1190.0
1984,4. Quintil,Westdeutschland,7.196182254442415,7.0893862936687775,7.3029782152160525,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,488.0
1984,5. Quintil,Westdeutschland,7.30091718768881,7.132812744792071,7.46902163058555,5.919523317991817,8.0,9.0,1.2988082949795414,10.0,8.0,8.0,9.0,179.0
1985,-6,Westdeutschland,,,,,,,,,,,,
1985,1. Quintil,Westdeutschland,6.443824786935787,6.411727861696862,6.475921712174712,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5984.0
1985,2. Quintil,Westdeutschland,7.024395022925272,6.982642123766444,7.066147922084099,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,2803.0
1985,3. Quintil,Westdeutschland,7.155280147856014,7.093949478480596,7.216610817231432,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.0,1278.0
1985,4. Quintil,Westdeutschland,7.145487138800936,7.052410085880276,7.238564191721596,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,477.0
1985,5. Quintil,Westdeutschland,7.177440260941398,6.994133126960995,7.360747394921801,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,164.0
1986,-6,Westdeutschland,,,,,,,,,,,,
1986,1. Quintil,Westdeutschland,6.491579938502277,6.458465346185134,6.524694530819421,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5424.0
1986,2. Quintil,Westdeutschland,6.860388258353323,6.81786829340417,6.902908223302476,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,2814.0
1986,3. Quintil,Westdeutschland,7.016404601754077,6.9577601578484805,7.075049045659674,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1378.0
1986,4. Quintil,Westdeutschland,6.9431048170263026,6.848265082847391,7.037944551205214,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,516.0
1986,5. Quintil,Westdeutschland,7.219838739386384,7.053318155346516,7.386359323426253,5.0,8.0,9.0,1.0,10.0,8.0,8.0,9.0,162.0
1987,-6,Westdeutschland,,,,,,,,,,,,
1987,1. Quintil,Westdeutschland,6.443804671656108,6.409563883065119,6.478045460247096,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4894.0
1987,2. Quintil,Westdeutschland,6.754512293449063,6.713230011041585,6.795794575856542,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2875.0
1987,3. Quintil,Westdeutschland,6.861357737509545,6.808795258255423,6.913920216763667,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1603.0
1987,4. Quintil,Westdeutschland,6.937971257403405,6.847533552931507,7.028408961875304,5.285301478855322,8.0,8.0,1.2132536971383052,10.0,8.0,8.0,9.0,595.0
1987,5. Quintil,Westdeutschland,7.112631177970253,6.972845090020631,7.252417265919875,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,230.0
1988,-6,Westdeutschland,,,,,,,,,,,,
1988,1. Quintil,Westdeutschland,6.264780387950984,6.22749714017413,6.302063635727839,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4334.0
1988,2. Quintil,Westdeutschland,6.601431274068054,6.560054356909505,6.642808191226604,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2865.0
1988,3. Quintil,Westdeutschland,6.834730351296004,6.783348113146391,6.886112589445617,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1612.0
1988,4. Quintil,Westdeutschland,6.880302958294411,6.796954382456014,6.963651534132809,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,678.0
1988,5. Quintil,Westdeutschland,7.120188578946243,6.983293858806437,7.257083299086048,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,249.0
1989,-6,Westdeutschland,,,,,,,,,,,,
1989,1. Quintil,Westdeutschland,6.192871105910887,6.152620672643737,6.233121539178038,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3820.0
1989,2. Quintil,Westdeutschland,6.60477355172484,6.5624618562347505,6.647085247214929,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2822.0
1989,3. Quintil,Westdeutschland,6.685015223380079,6.632514916967257,6.7375155297929,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1740.0
1989,4. Quintil,Westdeutschland,6.960106817760467,6.886404895974,7.033808739546934,5.0,7.027470375358096,8.0,0.5,10.0,7.0,6.0,7.0,793.0
1989,5. Quintil,Westdeutschland,6.911023559379514,6.788392765293766,7.033654353465263,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,279.0
1990,-6,Westdeutschland,,,,,,,,,,,,
1990,-6,Ostdeutschland,6.606887091371903,6.568000815801277,6.64577336694253,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,4337.0
1990,1. Quintil,Westdeutschland,6.187495697657716,6.146022133599883,6.228969261715549,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3444.0
1990,2. Quintil,Westdeutschland,6.686049394780391,6.645258433658198,6.726840355902584,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2749.0
1990,3. Quintil,Westdeutschland,6.645675044288951,6.5950418729393805,6.696308215638521,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1778.0
1990,4. Quintil,Westdeutschland,7.000010741185332,6.937454925812377,7.062566556558288,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,938.0
1990,5. Quintil,Westdeutschland,7.1753238073199785,7.078140248645687,7.2725073659942705,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,367.0
1991,-6,Westdeutschland,7.119018669777228,6.718164081871608,7.519873257682848,5.104896385046537,8.0,9.0,0.0,10.0,8.0,8.0,9.0,37.0
1991,-6,Ostdeutschland,6.525639131384887,6.488926748667141,6.562351514102633,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4071.0
1991,1. Quintil,Westdeutschland,6.180345687057037,6.136146178186787,6.224545195927287,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2862.0
1991,2. Quintil,Westdeutschland,6.69446462319479,6.651445015185344,6.737484231204236,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2602.0
1991,3. Quintil,Westdeutschland,6.571997707121219,6.522522263018031,6.621473151224407,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2007.0
1991,4. Quintil,Westdeutschland,6.758678050058884,6.701550969788475,6.815805130329292,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1304.0
1991,5. Quintil,Westdeutschland,7.060705359822561,6.967499396185583,7.153911323459538,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,462.0
1992,-6,Westdeutschland,,,,,,,,,,,,
1992,-6,Ostdeutschland,,,,,,,,,,,,
1992,1. Quintil,Westdeutschland,6.135119480457656,6.084997932239174,6.185241028676138,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2357.0
1992,1. Quintil,Ostdeutschland,6.3253627006038675,6.278892095685376,6.371833305522359,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2493.0
1992,2. Quintil,Westdeutschland,6.668165996278552,6.623298178864933,6.713033813692172,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2608.0
1992,2. Quintil,Ostdeutschland,6.826574422842545,6.762765583009163,6.890383262675927,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,977.0
1992,3. Quintil,Westdeutschland,6.852043205247328,6.803585127708577,6.900501282786078,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,2071.0
1992,3. Quintil,Ostdeutschland,6.958595346634818,6.847841633917264,7.069349059352371,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,282.0
1992,4. Quintil,Westdeutschland,6.9123069425688595,6.860959317055896,6.963654568081823,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1547.0
1992,4. Quintil,Ostdeutschland,6.94835165072656,6.774370916241085,7.122332385212036,5.0,7.0,8.0,1.0,10.0,7.0,6.0,7.0,116.0
1992,5. Quintil,Westdeutschland,7.159438728429168,7.079607065298614,7.239270391559723,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,584.0
1992,5. Quintil,Ostdeutschland,,,,,,,,,,,,
1993,-6,Westdeutschland,,,,,,,,,,,,
1993,-6,Ostdeutschland,,,,,,,,,,,,
1993,1. Quintil,Westdeutschland,5.959752632298877,5.906897176767426,6.012608087830328,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2163.0
1993,1. Quintil,Ostdeutschland,6.150962608913593,6.096263928272725,6.205661289554461,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1786.0
1993,2. Quintil,Westdeutschland,6.581917684463119,6.537568877297066,6.626266491629171,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2338.0
1993,2. Quintil,Ostdeutschland,6.647038800199279,6.586945136010855,6.707132464387702,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1224.0
1993,3. Quintil,Westdeutschland,6.660875223380397,6.615045452736492,6.706704994024301,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2218.0
1993,3. Quintil,Ostdeutschland,6.714039130739383,6.629033106593662,6.799045154885105,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,527.0
1993,4. Quintil,Westdeutschland,6.715980465601311,6.663334590362348,6.7686263408402745,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1625.0
1993,4. Quintil,Ostdeutschland,6.835902433720627,6.695144475443437,6.976660391997818,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,183.0
1993,5. Quintil,Westdeutschland,6.944251342949937,6.871253505396883,7.017249180502992,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,762.0
1993,5. Quintil,Ostdeutschland,,,,,,,,,,,,
1994,-6,Westdeutschland,,,,,,,,,,,,
1994,-6,Ostdeutschland,,,,,,,,,,,,
1994,1. Quintil,Westdeutschland,5.8888579921494415,5.831596861862541,5.946119122436342,4.0,6.0,8.0,0.0,10.0,6.0,5.974999999999994,6.0,1934.0
1994,1. Quintil,Ostdeutschland,5.8856038001969155,5.819301092745927,5.951906507647904,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1236.0
1994,2. Quintil,Westdeutschland,6.39995168594558,6.352504232235322,6.447399139655838,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2271.0
1994,2. Quintil,Ostdeutschland,6.28428922132228,6.226025200652329,6.34255324199223,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1332.0
1994,3. Quintil,Westdeutschland,6.578528089555354,6.530733740098583,6.6263224390121245,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2111.0
1994,3. Quintil,Ostdeutschland,6.611707752359575,6.5386595016579,6.684756003061249,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,732.0
1994,4. Quintil,Westdeutschland,6.708897740245391,6.659932924471407,6.757862556019374,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1752.0
1994,4. Quintil,Ostdeutschland,6.768377239812273,6.664225820320881,6.872528659303666,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,306.0
1994,5. Quintil,Westdeutschland,6.772706782422083,6.707951603652585,6.837461961191581,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,890.0
1994,5. Quintil,Ostdeutschland,6.723873648436701,6.523848357376123,6.923898939497279,5.0,7.0,8.0,0.5,10.0,7.0,6.0,8.0,91.0
1995,-6,Westdeutschland,,,,,,,,,,,,
1995,-6,Ostdeutschland,,,,,,,,,,,,
1995,1. Quintil,Westdeutschland,6.21063448608434,6.158073586677402,6.263195385491278,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2168.0
1995,1. Quintil,Ostdeutschland,6.03659104456058,5.969830573345284,6.103351515775875,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1101.0
1995,2. Quintil,Westdeutschland,6.3589507347611995,6.314235692201438,6.403665777320961,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2421.0
1995,2. Quintil,Ostdeutschland,6.224889300840822,6.166916269942467,6.282862331739176,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1236.0
1995,3. Quintil,Westdeutschland,6.557114233502061,6.511494333370081,6.602734133634041,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2168.0
1995,3. Quintil,Ostdeutschland,6.501057702255055,6.432552228769193,6.569563175740917,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,797.0
1995,4. Quintil,Westdeutschland,6.694450225963194,6.643153947807335,6.745746504119053,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1702.0
1995,4. Quintil,Ostdeutschland,6.724701618042112,6.626424843334193,6.822978392750032,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,364.0
1995,5. Quintil,Westdeutschland,6.795996696292561,6.73308244652111,6.858910946064012,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,951.0
1995,5. Quintil,Ostdeutschland,6.989912025308567,6.812308199409427,7.167515851207708,6.0,7.0,9.0,2.0,10.0,7.0,6.0,7.0,102.0
1996,-6,Westdeutschland,,,,,,,,,,,,
1996,-6,Ostdeutschland,,,,,,,,,,,,
1996,1. Quintil,Westdeutschland,6.0231532305137865,5.967104512472587,6.079201948554986,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1929.0
1996,1. Quintil,Ostdeutschland,6.127548004317482,6.055697611420537,6.199398397214428,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,914.0
1996,2. Quintil,Westdeutschland,6.340153581190008,6.293967522329445,6.386339640050571,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2362.0
1996,2. Quintil,Ostdeutschland,6.2132336797405605,6.158186782435581,6.26828057704554,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1322.0
1996,3. Quintil,Westdeutschland,6.577588455662781,6.53316459870164,6.622012312623922,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2179.0
1996,3. Quintil,Ostdeutschland,6.278591663811702,6.206177176725704,6.3510061508977005,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,796.0
1996,4. Quintil,Westdeutschland,6.682855121134223,6.634027946454965,6.7316822958134805,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1810.0
1996,4. Quintil,Ostdeutschland,6.699480119697252,6.611802773922266,6.787157465472239,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,448.0
1996,5. Quintil,Westdeutschland,6.821121189375473,6.757884016839621,6.8843583619113256,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,933.0
1996,5. Quintil,Ostdeutschland,6.682053676839991,6.518871969194907,6.845235384485075,5.0,7.0,8.0,3.0,10.0,7.0,6.0,8.0,122.0
1997,-6,Westdeutschland,,,,,,,,,,,,
1997,-6,Ostdeutschland,,,,,,,,,,,,
1997,1. Quintil,Westdeutschland,6.106017592638413,6.047602180476974,6.164433004799851,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1638.0
1997,1. Quintil,Ostdeutschland,6.004358136849971,5.924162859782927,6.084553413917016,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,762.0
1997,2. Quintil,Westdeutschland,6.228291348228973,6.181244381470425,6.275338314987521,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2342.0
1997,2. Quintil,Ostdeutschland,6.040996256609078,5.983002834976099,6.098989678242057,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1253.0
1997,3. Quintil,Westdeutschland,6.566964725686238,6.524478090869961,6.609451360502515,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2255.0
1997,3. Quintil,Ostdeutschland,6.287856005066428,6.223938560983139,6.351773449149717,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,941.0
1997,4. Quintil,Westdeutschland,6.733801435226523,6.68658196717945,6.781020903273596,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1794.0
1997,4. Quintil,Ostdeutschland,6.534543592522525,6.441990548259591,6.627096636785458,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,457.0
1997,5. Quintil,Westdeutschland,6.844460132833374,6.781232075153495,6.9076881905132534,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,984.0
1997,5. Quintil,Ostdeutschland,6.697913190851274,6.550301921476046,6.845524460226502,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,130.0
1998,-6,Westdeutschland,,,,,,,,,,,,
1998,-6,Ostdeutschland,,,,,,,,,,,,
1998,1. Quintil,Westdeutschland,6.241981433066282,6.186166968427707,6.297795897704858,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1831.0
1998,1. Quintil,Ostdeutschland,6.14139135330545,6.065571790844077,6.217210915766824,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,785.0
1998,2. Quintil,Westdeutschland,6.474169923225356,6.431316241731806,6.517023604718905,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2599.0
1998,2. Quintil,Ostdeutschland,6.213191291865797,6.157269668300003,6.269112915431592,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1340.0
1998,3. Quintil,Westdeutschland,6.632864098379398,6.58826722612456,6.677460970634235,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2381.0
1998,3. Quintil,Ostdeutschland,6.171483962772804,6.107260722380397,6.2357072031652105,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,979.0
1998,4. Quintil,Westdeutschland,6.7901000847343225,6.744298975582947,6.8359011938856975,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2076.0
1998,4. Quintil,Ostdeutschland,6.6864608266000545,6.602622070745344,6.770299582454765,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,525.0
1998,5. Quintil,Westdeutschland,6.923005832163018,6.868069397337556,6.977942266988481,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1276.0
1998,5. Quintil,Ostdeutschland,6.723543954051654,6.566173650945232,6.880914257158076,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,155.0
1999,-6,Westdeutschland,,,,,,,,,,,,
1999,-6,Ostdeutschland,,,,,,,,,,,,
1999,1. Quintil,Westdeutschland,6.190431037194444,6.129324122512893,6.251537951875996,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1562.0
1999,1. Quintil,Ostdeutschland,6.074340034369676,5.9917620479248646,6.156918020814488,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,668.0
1999,2. Quintil,Westdeutschland,6.369384216333801,6.323132608492817,6.415635824174784,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2439.0
1999,2. Quintil,Ostdeutschland,6.160199606894935,6.101526172923221,6.218873040866648,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1281.0
1999,3. Quintil,Westdeutschland,6.542627177759599,6.497002593470978,6.588251762048219,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2227.0
1999,3. Quintil,Ostdeutschland,6.227586518010136,6.163355041360602,6.291817994659669,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1022.0
1999,4. Quintil,Westdeutschland,6.784645423905872,6.7411462456567355,6.828144602155009,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2127.0
1999,4. Quintil,Ostdeutschland,6.3650595360074975,6.27790382606356,6.452215245951435,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,560.0
1999,5. Quintil,Westdeutschland,6.8654839710963875,6.809074494888079,6.921893447304696,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,1356.0
1999,5. Quintil,Ostdeutschland,6.532858513532522,6.383502809004896,6.682214218060149,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,173.0
2000,-6,Westdeutschland,,,,,,,,,,,,
2000,-6,Ostdeutschland,,,,,,,,,,,,
2000,1. Quintil,Westdeutschland,6.299098599722093,6.252681843158673,6.345515356285514,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2689.0
2000,1. Quintil,Ostdeutschland,6.126685019631039,6.055906329379093,6.197463709882985,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1048.0
2000,2. Quintil,Westdeutschland,6.589158171340807,6.5527537322417295,6.625562610439884,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3899.0
2000,2. Quintil,Ostdeutschland,6.168167983070612,6.117419591753528,6.218916374387696,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1824.0
2000,3. Quintil,Westdeutschland,6.826993483422203,6.7951440728363846,6.858842894008021,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4396.0
2000,3. Quintil,Ostdeutschland,6.49848088434314,6.444468918702292,6.552492849983988,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1590.0
2000,4. Quintil,Westdeutschland,6.888814269613518,6.855817041234255,6.921811497992781,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4093.0
