year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1990,higher vocational,Ostdeutschland,256,6.458851704411436,6.308401000577297,6.609302408245575,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1990,higher education,Westdeutschland,698,7.025467013827823,6.947895888116689,7.103038139538958,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1990,higher education,Ostdeutschland,991,6.800874519708806,6.7266769835620845,6.875072055855528,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0
1991,in school,Westdeutschland,84,7.99956385264183,7.7711555698493955,8.227972135434264,8.0,9.0,9.0,6.5,10.0,9.0,9.0,10.0
1991,in school,Ostdeutschland,,,,,,,,,,,,
1991,inadequately,Westdeutschland,609,6.425629325004503,6.330253136478244,6.5210055135307625,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1991,inadequately,Ostdeutschland,,,,,,,,,,,,
1991,general elemantary,Westdeutschland,2333,6.182396588424837,6.133764564592583,6.231028612257091,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1991,general elemantary,Ostdeutschland,427,5.550486308619398,5.427595859776835,5.673376757461961,4.0,5.0,7.728863435908283,0.0,10.0,5.0,4.0,5.0
1991,middle vocational,Westdeutschland,4534,6.571891663834634,6.539294399739348,6.60448892792992,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1991,middle vocational,Ostdeutschland,2346,6.604126939687657,6.555723732599772,6.652530146775542,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1991,vocational + Abi,Westdeutschland,307,7.0582938285839445,6.946633159383195,7.169954497784694,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1991,vocational + Abi,Ostdeutschland,71,6.920929267881737,6.6445907685788805,7.197267767184594,5.955846637291392,8.0,8.0,2.8896165932284807,10.0,8.0,8.0,10.0
1991,higher vocational,Westdeutschland,516,6.52661013448784,6.4268563753873185,6.626363893588362,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1991,higher vocational,Ostdeutschland,237,6.68194040413857,6.541565437126727,6.822315371150412,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
1991,higher education,Westdeutschland,724,6.983976965046892,6.907319830346619,7.0606340997471655,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0
1991,higher education,Ostdeutschland,953,6.781558523748876,6.7119638733814835,6.851153174116268,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
1992,in school,Westdeutschland,84,8.313105080353015,8.132839908721031,8.493370251984999,8.0,9.0,9.758480257277542,5.362279614083687,10.0,9.0,9.0,10.0
1992,in school,Ostdeutschland,,,,,,,,,,,,
1992,inadequately,Westdeutschland,584,6.035079571667024,5.931128237621754,6.139030905712294,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
1992,inadequately,Ostdeutschland,,,,,,,,,,,,
1992,general elemantary,Westdeutschland,2250,6.213974874468908,6.163822210411433,6.264127538526384,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1992,general elemantary,Ostdeutschland,409,5.55024327651187,5.4281093231651205,5.67237722985862,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0
1992,middle vocational,Westdeutschland,4490,6.712063212327137,6.679031160722887,6.745095263931387,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,middle vocational,Ostdeutschland,2211,6.561137266605833,6.51400232354144,6.6082722096702255,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,vocational + Abi,Westdeutschland,316,7.157154526722083,7.043922682896266,7.2703863705479,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1992,vocational + Abi,Ostdeutschland,67,6.942673980944861,6.6923517954886975,7.192996166401025,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1992,higher vocational,Westdeutschland,533,6.705154801406717,6.610644123640679,6.799665479172756,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,higher vocational,Ostdeutschland,230,6.431328106710493,6.293306764053679,6.569349449367306,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1992,higher education,Westdeutschland,738,7.101075601570083,7.023379671825377,7.17877153131479,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1992,higher education,Ostdeutschland,912,6.816195574188577,6.74974143465185,6.882649713725304,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0
1993,in school,Westdeutschland,63,8.641313628390924,8.47700965321167,8.805617603570177,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
1993,in school,Ostdeutschland,,,,,,,,,,,,
1993,inadequately,Westdeutschland,572,5.969741944073632,5.869854576905881,6.069629311241382,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1993,inadequately,Ostdeutschland,,,,,,,,,,,,
1993,general elemantary,Westdeutschland,2190,6.1291963209599025,6.07812172995521,6.180270911964595,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1993,general elemantary,Ostdeutschland,386,5.642505269934082,5.519341403723993,5.765669136144171,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0
1993,middle vocational,Westdeutschland,4505,6.5552359865832734,6.522581990690847,6.5878899824757,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1993,middle vocational,Ostdeutschland,2139,6.448560357777009,6.400769442394599,6.49635127315942,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1993,vocational + Abi,Westdeutschland,315,7.105743763554967,6.993327389698217,7.218160137411718,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1993,vocational + Abi,Ostdeutschland,68,7.367179117939852,7.158583039990134,7.57577519588957,6.0,8.0,8.58254529360325,2.1261820595951253,10.0,8.0,8.0,9.0
1993,higher vocational,Westdeutschland,518,6.579670389084556,6.4857034390491535,6.673637339119958,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1993,higher vocational,Ostdeutschland,225,6.27818952332628,6.137777585017539,6.4186014616350215,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1993,higher education,Westdeutschland,762,6.8543053691533595,6.781857908383878,6.926752829922841,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1993,higher education,Ostdeutschland,869,6.59385917451001,6.525185409090429,6.662532939929592,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1994,in school,Westdeutschland,82,8.435352968807731,8.271703976899365,8.599001960716096,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0
1994,in school,Ostdeutschland,40,7.6085401191104,7.390517410750074,7.826562827470727,7.0,7.650479047896581,8.14561834499253,5.281572482511206,9.864045862481323,8.0,8.0,9.0
1994,inadequately,Westdeutschland,538,5.927872590056458,5.815644896144714,6.040100283968202,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
1994,inadequately,Ostdeutschland,,,,,,,,,,,,
1994,general elemantary,Westdeutschland,2049,6.046706426447823,5.994394878163653,6.099017974731994,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1994,general elemantary,Ostdeutschland,378,5.481391704141949,5.357900744835872,5.604882663448025,4.0,5.0,7.504445339059993,0.0,10.0,5.0,4.0,5.0
1994,middle vocational,Westdeutschland,4468,6.486212118557783,6.453386049144488,6.519038187971079,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1994,middle vocational,Ostdeutschland,2085,6.264019611058275,6.216581568820341,6.31145765329621,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1994,vocational + Abi,Westdeutschland,316,6.890246449806797,6.769339197118744,7.011153702494849,5.509166847292871,7.0,8.0,1.7729171182321775,10.0,7.0,6.0,7.0
1994,vocational + Abi,Ostdeutschland,73,7.152259345831031,6.936370798278814,7.368147893383249,6.0,7.865745929548325,8.0,3.0,10.0,8.0,8.0,9.0
1994,higher vocational,Westdeutschland,516,6.288930485340044,6.1902141892590965,6.387646781420992,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1994,higher vocational,Ostdeutschland,234,6.078171815201518,5.938476840604688,6.217866789798348,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1994,higher education,Westdeutschland,795,6.854335181074604,6.783272759137652,6.9253976030115565,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1994,higher education,Ostdeutschland,857,6.474943028720222,6.405829450679872,6.544056606760573,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1995,in school,Westdeutschland,98,8.12481184232835,7.967520724836581,8.28210295982012,7.0,8.0,9.780573734882363,3.0,10.0,8.0,7.0,8.0
1995,in school,Ostdeutschland,44,7.721427422426218,7.527822451476292,7.915032393376143,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0
1995,inadequately,Westdeutschland,517,5.892918781435025,5.786808026060507,5.999029536809543,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0
1995,inadequately,Ostdeutschland,,,,,,,,,,,,
1995,general elemantary,Westdeutschland,2062,6.094466251208035,6.042521105764141,6.14641139665193,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1995,general elemantary,Ostdeutschland,356,5.505665451103966,5.382988204319957,5.628342697887976,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
1995,middle vocational,Westdeutschland,4654,6.49627852129997,6.4645738907654255,6.527983151834514,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1995,middle vocational,Ostdeutschland,2040,6.315399854784417,6.269792264123433,6.3610074454454,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1995,vocational + Abi,Westdeutschland,401,7.024862463534339,6.9240678594689165,7.125657067599761,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1995,vocational + Abi,Ostdeutschland,69,7.480911224224078,7.27581809029621,7.686004358151947,7.0,8.0,9.0,4.0,10.0,8.0,8.0,9.0
1995,higher vocational,Westdeutschland,519,6.5263658563480345,6.433384565914487,6.619347146781582,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1995,higher vocational,Ostdeutschland,231,6.360895130932073,6.240461471321712,6.481328790542435,5.0,6.707709348337414,8.0,0.5,10.0,6.0,5.0,6.0
1995,higher education,Westdeutschland,918,6.888617241248887,6.82251684111911,6.9547176413786636,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1995,higher education,Ostdeutschland,833,6.422411387669184,6.353755338447272,6.491067436891097,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1996,in school,Westdeutschland,110,8.171285680753911,8.02243011881803,8.320141242689793,7.750820019113483,8.0,9.0,5.877050047783708,10.0,8.0,7.0,8.0
1996,in school,Ostdeutschland,42,7.270499687651425,6.937201607369268,7.603797767933582,5.894406635474267,8.0,9.0,1.2360165886856675,10.0,8.0,7.974999999999994,9.0
1996,inadequately,Westdeutschland,476,5.8927713625113745,5.780634249706816,6.004908475315933,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0
1996,inadequately,Ostdeutschland,,,,,,,,,,,,
1996,general elemantary,Westdeutschland,1961,5.951845072961456,5.898622005871291,6.0050681400516215,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1996,general elemantary,Ostdeutschland,346,5.6333819499121285,5.509741962635374,5.757021937188883,4.0,5.0,8.0,0.0,10.0,5.0,4.0,5.0
1996,middle vocational,Westdeutschland,4581,6.488061758160366,6.456250962410041,6.51987255391069,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1996,middle vocational,Ostdeutschland,2031,6.29005940255196,6.244709422231147,6.335409382872773,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1996,vocational + Abi,Westdeutschland,396,7.09828114516365,6.998647561614163,7.197914728713137,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1996,vocational + Abi,Ostdeutschland,75,7.199860552196719,7.023203885142104,7.376517219251333,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1996,higher vocational,Westdeutschland,533,6.399081117717542,6.303611776634909,6.494550458800175,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1996,higher vocational,Ostdeutschland,228,6.254278434960091,6.129883950792447,6.378672919127736,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1996,higher education,Westdeutschland,925,6.918580310867741,6.856273405571837,6.980887216163644,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1996,higher education,Ostdeutschland,839,6.357796554257972,6.290644646503619,6.424948462012326,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1997,in school,Westdeutschland,105,7.783888133038694,7.597942179278821,7.969834086798567,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
1997,in school,Ostdeutschland,47,7.578268465432081,7.318997085356752,7.8375398455074095,7.0,8.0,9.0,4.0,10.0,8.0,7.0,9.0
1997,inadequately,Westdeutschland,451,5.998492317029304,5.887106416205207,6.1098782178534,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
1997,inadequately,Ostdeutschland,,,,,,,,,,,,
1997,general elemantary,Westdeutschland,1921,6.027779864586839,5.975297538108814,6.080262191064865,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1997,general elemantary,Ostdeutschland,332,5.607509855424048,5.478788481511693,5.736231229336403,4.0,5.0,7.0,0.0,10.0,5.0,4.0,5.0
1997,middle vocational,Westdeutschland,4478,6.484185538153961,6.452338286061622,6.5160327902462996,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1997,middle vocational,Ostdeutschland,1978,6.186652675237887,6.140474008987355,6.23283134148842,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1997,vocational + Abi,Westdeutschland,377,7.039628674879119,6.9404203111401594,7.138837038618079,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0
1997,vocational + Abi,Ostdeutschland,73,7.152241901375372,6.971819331570401,7.332664471180342,6.587995329489897,7.0,8.0,4.469988323724742,10.0,7.0,6.0,7.0
1997,higher vocational,Westdeutschland,524,6.383648908651832,6.288482833026641,6.478814984277023,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1997,higher vocational,Ostdeutschland,229,6.089774984071547,5.963774863800083,6.215775104343011,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1997,higher education,Westdeutschland,929,6.912318236652043,6.851980288442012,6.972656184862074,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0
1997,higher education,Ostdeutschland,836,6.211882543539835,6.1439280633613915,6.279837023718278,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1998,in school,Westdeutschland,122,8.049757438200407,7.889200057223389,8.210314819177425,7.0,9.0,9.0,4.0,10.0,9.0,9.0,10.0
1998,in school,Ostdeutschland,60,7.927794859227217,7.700787356050477,8.154802362403956,7.0,8.0,9.0,4.0,10.0,8.0,7.0,8.0
1998,inadequately,Westdeutschland,425,6.068088644183079,5.95275958047804,6.183417707888117,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1998,inadequately,Ostdeutschland,,,,,,,,,,,,
1998,general elemantary,Westdeutschland,2093,6.173787760745419,6.124128500838943,6.223447020651895,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1998,general elemantary,Ostdeutschland,351,6.028327822882649,5.9148433061181045,6.141812339647194,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1998,middle vocational,Westdeutschland,4908,6.573791412719491,6.542979138528449,6.604603686910534,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,middle vocational,Ostdeutschland,2091,6.220010584645069,6.174807675220794,6.265213494069343,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1998,vocational + Abi,Westdeutschland,433,7.087674619640455,6.991113424438503,7.184235814842407,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.024999999999999
1998,vocational + Abi,Ostdeutschland,68,6.8315928385190325,6.636608305266479,7.0265773717715865,5.194671616659022,7.0,8.0,1.0,10.0,7.0,6.0,7.0
1998,higher vocational,Westdeutschland,583,6.649382716419152,6.562133003919196,6.7366324289191075,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1998,higher vocational,Ostdeutschland,237,6.266759161643713,6.136455220882878,6.397063102404548,5.0,6.534786263480048,8.0,0.5,10.0,6.0,5.0,6.0
1998,higher education,Westdeutschland,1097,7.0731357624828215,7.014289102777093,7.13198242218855,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0
1998,higher education,Ostdeutschland,865,6.273831186172603,6.207190382617911,6.340471989727295,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1999,in school,Westdeutschland,116,7.947064363136894,7.771114700988188,8.123014025285599,7.0,9.0,9.0,4.0,10.0,9.0,9.0,10.0
1999,in school,Ostdeutschland,55,7.405457907320879,7.182009023285906,7.628906791355852,7.0,7.6048197678910245,9.0,4.0,10.0,7.0,6.0,7.0
1999,inadequately,Westdeutschland,410,5.987300596588995,5.8700412754985996,6.104559917679391,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
1999,inadequately,Ostdeutschland,,,,,,,,,,,,
1999,general elemantary,Westdeutschland,2007,6.075008995648626,6.024229429825195,6.125788561472057,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0
1999,general elemantary,Ostdeutschland,346,6.016045559393628,5.8878079084479,6.144283210339357,5.0,6.0,8.0,0.5,10.0,6.0,5.0,7.0
1999,middle vocational,Westdeutschland,4840,6.512691579021697,6.481169736055777,6.5442134219876165,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,middle vocational,Ostdeutschland,2073,6.1992803639477705,6.154125612838212,6.244435115057329,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
1999,vocational + Abi,Westdeutschland,429,7.158186752613023,7.061793405820337,7.254580099405709,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1999,vocational + Abi,Ostdeutschland,74,7.032648607307654,6.829970636262994,7.235326578352314,5.887961485429221,8.0,8.0,2.7199037135730526,10.0,8.0,8.0,9.0
1999,higher vocational,Westdeutschland,570,6.619775281354175,6.533232362444649,6.706318200263701,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
1999,higher vocational,Ostdeutschland,240,6.138261144069736,6.012860514252692,6.2636617738867795,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
1999,higher education,Westdeutschland,1098,7.085606402296246,7.025331754654229,7.1458810499382635,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1999,higher education,Ostdeutschland,857,6.1191267082892935,6.047863433411325,6.190389983167262,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0
2000,in school,Westdeutschland,188,8.152999432391134,8.027726009137236,8.278272855645032,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0
2000,in school,Ostdeutschland,58,8.284790400755771,8.119428808807184,8.450151992704358,8.0,8.0,9.0,6.5,10.0,8.0,7.0,8.0
2000,inadequately,Westdeutschland,376,5.947789853172271,5.822899184478003,6.0726805218665385,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0
2000,inadequately,Ostdeutschland,,,,,,,,,,,,
2000,general elemantary,Westdeutschland,2942,6.246685894510962,6.203202755596819,6.290169033425104,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0
2000,general elemantary,Ostdeutschland,486,5.716546563600167,5.603414788537977,5.829678338662356,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0
2000,middle vocational,Westdeutschland,9528,6.747302848855119,6.72495088542851,6.769654812281728,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
2000,middle vocational,Ostdeutschland,3242,6.35109408519652,6.312901178534398,6.389286991858642,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0
