year,age_gr,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1991,30-45 J.,maennlich,0.3667490860392974,0.341424665826074,0.3920735062525208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0
1991,30-45 J.,weiblich,0.23841821287659778,0.22037098164828686,0.2564654441049087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0
1991,46-65 J.,maennlich,0.15307006747524826,0.1405117959223115,0.16562833902818502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0
1991,46-65 J.,weiblich,0.0869968805863332,0.07805160759418715,0.09594215357847925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.0
1991,66 und älter,maennlich,0.049200592455374136,0.03860530534484976,0.05979587956589851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0
1991,66 und älter,weiblich,0.024679980039959474,0.018564282819343213,0.030795677260575735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0
1991,5,maennlich,,,,,,,,,,,,
1991,5,weiblich,,,,,,,,,,,,
1991,6,maennlich,,,,,,,,,,,,
1991,6,weiblich,,,,,,,,,,,,
1991,7,maennlich,,,,,,,,,,,,
1991,7,weiblich,,,,,,,,,,,,
1991,8,maennlich,,,,,,,,,,,,
1991,8,weiblich,,,,,,,,,,,,
1991,9,maennlich,,,,,,,,,,,,
1991,9,weiblich,,,,,,,,,,,,
1991,10,maennlich,,,,,,,,,,,,
1991,10,weiblich,,,,,,,,,,,,
1991,11,maennlich,,,,,,,,,,,,
1991,11,weiblich,,,,,,,,,,,,
1991,12,maennlich,,,,,,,,,,,,
1991,12,weiblich,,,,,,,,,,,,
1991,13,maennlich,,,,,,,,,,,,
1991,13,weiblich,,,,,,,,,,,,
1991,14,maennlich,,,,,,,,,,,,
1991,14,weiblich,,,,,,,,,,,,
1991,15,maennlich,,,,,,,,,,,,
1991,15,weiblich,,,,,,,,,,,,
1991,16,maennlich,,,,,,,,,,,,
1991,16,weiblich,,,,,,,,,,,,
1991,17,maennlich,,,,,,,,,,,,
1991,17,weiblich,,,,,,,,,,,,
1992,0,maennlich,,,,,,,,,,,,
1992,0,weiblich,,,,,,,,,,,,
1992,18-29 J.,maennlich,1.8910246967681652,1.819184805900588,1.9628645876357425,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1668.0
1992,18-29 J.,weiblich,1.4293266585647253,1.3642857533456196,1.494367563783831,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1654.0
1992,30-45 J.,maennlich,0.4111114934617402,0.38348340251247337,0.438739584411007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.0
1992,30-45 J.,weiblich,0.3323762937090094,0.30940901474720006,0.35534357267081873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0
1992,46-65 J.,maennlich,0.15213274247603814,0.1403888536004562,0.1638766313516201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0
1992,46-65 J.,weiblich,0.11991447760614936,0.10644561105501187,0.13338334415728684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0
1992,66 und älter,maennlich,0.05242772364278515,0.03933215082670102,0.06552329645886927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
1992,66 und älter,weiblich,0.016969815821569395,0.01227917345479082,0.02166045818834797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0
1992,5,maennlich,,,,,,,,,,,,
1992,5,weiblich,,,,,,,,,,,,
1992,6,maennlich,,,,,,,,,,,,
1992,6,weiblich,,,,,,,,,,,,
1992,7,maennlich,,,,,,,,,,,,
1992,7,weiblich,,,,,,,,,,,,
1992,8,maennlich,,,,,,,,,,,,
1992,8,weiblich,,,,,,,,,,,,
1992,9,maennlich,,,,,,,,,,,,
1992,9,weiblich,,,,,,,,,,,,
1992,10,maennlich,,,,,,,,,,,,
1992,10,weiblich,,,,,,,,,,,,
1992,11,maennlich,,,,,,,,,,,,
1992,11,weiblich,,,,,,,,,,,,
1992,12,maennlich,,,,,,,,,,,,
1992,12,weiblich,,,,,,,,,,,,
1992,13,maennlich,,,,,,,,,,,,
1992,13,weiblich,,,,,,,,,,,,
1992,14,maennlich,,,,,,,,,,,,
1992,14,weiblich,,,,,,,,,,,,
1992,15,maennlich,,,,,,,,,,,,
1992,15,weiblich,,,,,,,,,,,,
1992,16,maennlich,,,,,,,,,,,,
1992,16,weiblich,,,,,,,,,,,,
1992,17,maennlich,,,,,,,,,,,,
1992,17,weiblich,,,,,,,,,,,,
1993,0,maennlich,,,,,,,,,,,,
1993,0,weiblich,,,,,,,,,,,,
1993,18-29 J.,maennlich,1.8388953717865726,1.7670111401601407,1.9107796034130045,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1608.0
1993,18-29 J.,weiblich,1.4590482140068979,1.392331164109758,1.5257652639040378,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1614.0
1993,30-45 J.,maennlich,0.30720163966667496,0.28488893192519743,0.3295143474081525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2041.0
1993,30-45 J.,weiblich,0.261531720222161,0.24205819669911788,0.2810052437452041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0
1993,46-65 J.,maennlich,0.13627646812862013,0.12535096494972828,0.14720197130751198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0
1993,46-65 J.,weiblich,0.11959914274694206,0.10663394043474507,0.13256434505913905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0
1993,66 und älter,maennlich,0.057390491680441656,0.044300777173851405,0.07048020618703191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0
1993,66 und älter,weiblich,0.026766482409578508,0.018695869440410944,0.034837095378746075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0
1993,5,maennlich,,,,,,,,,,,,
1993,5,weiblich,,,,,,,,,,,,
1993,6,maennlich,,,,,,,,,,,,
1993,6,weiblich,,,,,,,,,,,,
1993,7,maennlich,,,,,,,,,,,,
1993,7,weiblich,,,,,,,,,,,,
1993,8,maennlich,,,,,,,,,,,,
1993,8,weiblich,,,,,,,,,,,,
1993,9,maennlich,,,,,,,,,,,,
1993,9,weiblich,,,,,,,,,,,,
1993,10,maennlich,,,,,,,,,,,,
1993,10,weiblich,,,,,,,,,,,,
1993,11,maennlich,,,,,,,,,,,,
1993,11,weiblich,,,,,,,,,,,,
1993,12,maennlich,,,,,,,,,,,,
1993,12,weiblich,,,,,,,,,,,,
1993,13,maennlich,,,,,,,,,,,,
1993,13,weiblich,,,,,,,,,,,,
1993,14,maennlich,,,,,,,,,,,,
1993,14,weiblich,,,,,,,,,,,,
1993,15,maennlich,,,,,,,,,,,,
1993,15,weiblich,,,,,,,,,,,,
1993,16,maennlich,,,,,,,,,,,,
1993,16,weiblich,,,,,,,,,,,,
1993,17,maennlich,,,,,,,,,,,,
1993,17,weiblich,,,,,,,,,,,,
1994,0,maennlich,,,,,,,,,,,,
1994,0,weiblich,,,,,,,,,,,,
1994,18-29 J.,maennlich,1.7930378530734736,1.7208369753098,1.8652387308371472,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1558.0
1994,18-29 J.,weiblich,1.3857875838941227,1.3200609165882657,1.4515142511999797,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,1573.0
1994,30-45 J.,maennlich,0.38580624351168497,0.3602636248984564,0.4113488621249135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0
1994,30-45 J.,weiblich,0.2415467375009921,0.22474374648643605,0.25834972851554816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.0
1994,46-65 J.,maennlich,0.15163995181484388,0.14184124426284,0.16143865936684776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0
1994,46-65 J.,weiblich,0.13355896792138855,0.12019688834501291,0.1469210474977642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0
1994,66 und älter,maennlich,0.08015836185726208,0.062170212367155836,0.09814651134736832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0
1994,66 und älter,weiblich,0.03306628630722553,0.024727370475610546,0.04140520213884051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.0
1994,5,maennlich,,,,,,,,,,,,
1994,5,weiblich,,,,,,,,,,,,
1994,6,maennlich,,,,,,,,,,,,
1994,6,weiblich,,,,,,,,,,,,
1994,7,maennlich,,,,,,,,,,,,
1994,7,weiblich,,,,,,,,,,,,
1994,8,maennlich,,,,,,,,,,,,
1994,8,weiblich,,,,,,,,,,,,
1994,9,maennlich,,,,,,,,,,,,
1994,9,weiblich,,,,,,,,,,,,
1994,10,maennlich,,,,,,,,,,,,
1994,10,weiblich,,,,,,,,,,,,
1994,11,maennlich,,,,,,,,,,,,
1994,11,weiblich,,,,,,,,,,,,
1994,12,maennlich,,,,,,,,,,,,
1994,12,weiblich,,,,,,,,,,,,
1994,13,maennlich,,,,,,,,,,,,
1994,13,weiblich,,,,,,,,,,,,
1994,14,maennlich,,,,,,,,,,,,
1994,14,weiblich,,,,,,,,,,,,
1994,15,maennlich,,,,,,,,,,,,
1994,15,weiblich,,,,,,,,,,,,
1994,16,maennlich,,,,,,,,,,,,
1994,16,weiblich,,,,,,,,,,,,
1994,17,maennlich,,,,,,,,,,,,
1994,17,weiblich,,,,,,,,,,,,
1995,0,maennlich,,,,,,,,,,,,
1995,0,weiblich,,,,,,,,,,,,
