year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,5893,0.89097,0.83070,0.95124,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,female,6170,0.59434,0.54429,0.64439,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,male,5374,0.91489,0.85223,0.97756,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,female,5593,0.57618,0.52540,0.62696,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,male,5195,0.89206,0.82809,0.95603,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,female,5333,0.53093,0.48122,0.58064,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,male,5145,0.85486,0.79194,0.91778,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,female,5267,0.51464,0.46551,0.56376,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,male,4916,0.84077,0.77683,0.90472,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,female,5026,0.50690,0.45729,0.55652,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,male,4746,0.88678,0.82068,0.95289,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,female,4897,0.51165,0.46156,0.56175,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,male,6745,0.32424,0.29232,0.35615,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,female,7096,0.17668,0.15460,0.19876,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,male,6614,0.62350,0.57932,0.66769,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,female,6936,0.42637,0.38945,0.46329,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,male,6439,0.67562,0.62864,0.72260,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,female,6827,0.46303,0.42461,0.50145,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,male,6325,0.61914,0.57393,0.66436,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,female,6711,0.44935,0.41115,0.48755,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,male,6192,0.60311,0.55893,0.64729,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,female,6630,0.43180,0.39478,0.46882,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,male,6352,0.60407,0.55998,0.64815,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,female,6837,0.45266,0.41521,0.49012,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,male,6262,0.57823,0.53641,0.62005,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,female,6732,0.49851,0.45888,0.53814,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,male,6166,0.56146,0.51891,0.60400,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,female,6570,0.50228,0.46089,0.54367,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,male,6857,0.51018,0.47166,0.54870,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,female,7325,0.43580,0.39876,0.47285,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,male,6566,0.57932,0.53712,0.62152,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,female,7035,0.48602,0.44660,0.52544,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,male,11526,0.57421,0.54280,0.60563,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,female,12472,0.48843,0.45893,0.51792,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,male,10488,0.58509,0.55064,0.61954,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,female,11364,0.48901,0.45787,0.52014,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,male,11082,0.59571,0.56233,0.62908,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,female,11859,0.48786,0.45774,0.51797,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,male,10636,0.61488,0.57971,0.65005,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,female,11449,0.49915,0.46799,0.53031,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,male,10349,0.63021,0.59381,0.66660,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,female,11196,0.51683,0.48455,0.54911,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,male,9868,0.63978,0.60206,0.67750,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,female,10763,0.55979,0.52515,0.59443,0.00000,0.00000,0.00000,0.00000,0.00000,,,
