year,bula_h,regtyp,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Brandenburg,Rural regions,No,0.94990,589,620,0.93271,0.96708
2011,Mecklenburg-Western Pomerania,Urban regions,No,0.98838,46,46,0.95706,1.01969
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.96707,348,348,0.94829,0.98584
2011,Saxony,Urban regions,No,0.96433,550,550,0.94882,0.97984
2011,Saxony,Rural regions,No,0.97246,476,476,0.95774,0.98718
2011,Saxony-Anhalt,Urban regions,No,0.93044,135,135,0.88737,0.97352
2011,Saxony-Anhalt,Rural regions,No,0.96763,494,494,0.95200,0.98325
2011,Thuringa,Urban regions,No,0.96906,216,216,0.94592,0.99221
2011,Thuringa,Rural regions,No,0.92271,402,402,0.89657,0.94885
2012,Schleswig-Holstein,Urban regions,No,0.94079,167,167,0.90488,0.97669
2012,Schleswig-Holstein,Rural regions,No,0.96212,408,408,0.94358,0.98067
2012,Hamburg,Urban regions,No,0.96631,261,261,0.94437,0.98824
2012,Lower Saxony,Urban regions,No,0.97607,614,614,0.96397,0.98817
2012,Lower Saxony,Rural regions,Yes,0.04278,36,850,0.02917,0.05639
2012,Lower Saxony,Rural regions,No,0.95722,814,850,0.94361,0.97083
2012,Bremen,Urban regions,No,0.95512,119,119,0.91776,0.99248
2012,North Rhine-Westphalia,Urban regions,Yes,0.03365,84,3128,0.02733,0.03997
2012,North Rhine-Westphalia,Urban regions,No,0.96635,3044,3128,0.96003,0.97267
2012,North Rhine-Westphalia,Rural regions,No,0.92168,72,72,0.85918,0.98417
2012,Hesse,Urban regions,No,0.96038,875,875,0.94745,0.97331
2012,Hesse,Rural regions,No,0.93124,226,226,0.89817,0.96430
2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95602,675,675,0.94054,0.97150
2012,"Rhineland-Palatinate, Saarland",Rural regions,No,0.98837,229,229,0.97445,1.00229
2012,Baden-Wuerttemberg,Urban regions,Yes,0.03125,42,1688,0.02295,0.03956
2012,Baden-Wuerttemberg,Urban regions,No,0.96875,1646,1688,0.96044,0.97705
2012,Baden-Wuerttemberg,Rural regions,No,0.92598,207,207,0.89023,0.96174
2012,Bavaria,Urban regions,Yes,0.04209,40,1135,0.03041,0.05378
2012,Bavaria,Urban regions,No,0.95791,1095,1135,0.94622,0.96959
2012,Bavaria,Rural regions,Yes,0.04152,43,1397,0.03106,0.05199
2012,Bavaria,Rural regions,No,0.95848,1354,1397,0.94801,0.96894
2012,Berlin,Urban regions,No,0.95049,671,671,0.93407,0.96692
2012,Brandenburg,Urban regions,No,0.93810,52,52,0.87196,1.00423
2012,Brandenburg,Rural regions,No,0.95669,584,584,0.94017,0.97321
2012,Mecklenburg-Western Pomerania,Rural regions,No,0.96367,347,347,0.94396,0.98339
2012,Saxony,Urban regions,No,0.95549,529,529,0.93790,0.97308
2012,Saxony,Rural regions,No,0.96386,506,506,0.94758,0.98014
2012,Saxony-Anhalt,Urban regions,No,0.88992,125,125,0.83482,0.94501
2012,Saxony-Anhalt,Rural regions,No,0.94166,470,470,0.92045,0.96287
2012,Thuringa,Urban regions,No,0.96933,204,204,0.94561,0.99305
2012,Thuringa,Rural regions,No,0.91466,402,402,0.88732,0.94201
2013,Schleswig-Holstein,Urban regions,No,0.94707,184,184,0.91463,0.97951
2013,Schleswig-Holstein,Rural regions,No,0.96024,432,432,0.94180,0.97869
2013,Hamburg,Urban regions,No,0.97081,324,324,0.95246,0.98917
2013,Lower Saxony,Urban regions,No,0.96675,697,697,0.95343,0.98007
2013,Lower Saxony,Rural regions,Yes,0.05749,49,909,0.04235,0.07263
2013,Lower Saxony,Rural regions,No,0.94251,860,909,0.92737,0.95765
2013,Bremen,Urban regions,No,0.97913,140,140,0.95537,1.00290
2013,North Rhine-Westphalia,Urban regions,Yes,0.03557,111,3590,0.02951,0.04163
2013,North Rhine-Westphalia,Urban regions,No,0.96443,3479,3590,0.95837,0.97049
2013,North Rhine-Westphalia,Rural regions,No,0.93027,67,67,0.86883,0.99172
2013,Hesse,Urban regions,Yes,0.02586,32,1071,0.01635,0.03537
2013,Hesse,Urban regions,No,0.97414,1039,1071,0.96463,0.98365
2013,Hesse,Rural regions,No,0.92103,224,224,0.88564,0.95643
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96288,769,769,0.94950,0.97625
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96841,230,230,0.94575,0.99106
2013,Baden-Wuerttemberg,Urban regions,Yes,0.03744,52,1904,0.02891,0.04597
2013,Baden-Wuerttemberg,Urban regions,No,0.96256,1852,1904,0.95403,0.97109
2013,Baden-Wuerttemberg,Rural regions,No,0.93205,217,217,0.89849,0.96561
2013,Bavaria,Urban regions,Yes,0.03990,42,1318,0.02933,0.05047
2013,Bavaria,Urban regions,No,0.96010,1276,1318,0.94953,0.97067
2013,Bavaria,Rural regions,Yes,0.05152,54,1529,0.04044,0.06261
2013,Bavaria,Rural regions,No,0.94848,1475,1529,0.93739,0.95956
2013,Berlin,Urban regions,No,0.97391,747,747,0.96247,0.98535
2013,Brandenburg,Urban regions,No,0.93741,55,55,0.87280,1.00202
2013,Brandenburg,Rural regions,No,0.96040,584,584,0.94457,0.97623
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.97792,322,322,0.96184,0.99399
2013,Saxony,Urban regions,No,0.94842,525,525,0.92948,0.96735
2013,Saxony,Rural regions,No,0.95574,484,484,0.93740,0.97408
2013,Saxony-Anhalt,Urban regions,No,0.90390,139,139,0.85472,0.95307
2013,Saxony-Anhalt,Rural regions,No,0.94891,468,468,0.92894,0.96888
2013,Thuringa,Urban regions,No,0.95913,191,191,0.93098,0.98728
2013,Thuringa,Rural regions,No,0.94117,388,388,0.91773,0.96462
2014,Schleswig-Holstein,Urban regions,No,0.93503,158,158,0.89647,0.97358
2014,Schleswig-Holstein,Rural regions,No,0.94993,376,376,0.92785,0.97200
2014,Hamburg,Urban regions,No,0.96171,259,259,0.93830,0.98513
2014,Lower Saxony,Urban regions,No,0.97841,616,616,0.96692,0.98990
2014,Lower Saxony,Rural regions,Yes,0.06351,44,833,0.04694,0.08008
2014,Lower Saxony,Rural regions,No,0.93649,789,833,0.91992,0.95306
2014,Bremen,Urban regions,No,0.95747,119,119,0.92107,0.99388
2014,North Rhine-Westphalia,Urban regions,Yes,0.03734,104,3167,0.03074,0.04395
2014,North Rhine-Westphalia,Urban regions,No,0.96266,3063,3167,0.95605,0.96926
2014,North Rhine-Westphalia,Rural regions,No,0.96467,59,59,0.91717,1.01218
2014,Hesse,Urban regions,Yes,0.03961,33,911,0.02694,0.05229
2014,Hesse,Urban regions,No,0.96039,878,911,0.94771,0.97306
2014,Hesse,Rural regions,No,0.92795,190,190,0.89108,0.96481
2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96387,681,681,0.94985,0.97790
2014,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96769,208,208,0.94361,0.99178
2014,Baden-Wuerttemberg,Urban regions,Yes,0.03768,44,1623,0.02841,0.04695
2014,Baden-Wuerttemberg,Urban regions,No,0.96232,1579,1623,0.95305,0.97159
2014,Baden-Wuerttemberg,Rural regions,No,0.93790,190,190,0.90349,0.97231
2014,Bavaria,Urban regions,Yes,0.04289,46,1201,0.03142,0.05435
2014,Bavaria,Urban regions,No,0.95711,1155,1201,0.94565,0.96858
2014,Bavaria,Rural regions,Yes,0.04058,48,1350,0.03005,0.05111
2014,Bavaria,Rural regions,No,0.95942,1302,1350,0.94889,0.96995
2014,Berlin,Urban regions,No,0.96841,631,631,0.95476,0.98207
2014,Brandenburg,Urban regions,No,0.93676,50,50,0.86861,1.00491
2014,Brandenburg,Rural regions,Yes,0.04053,31,566,0.02427,0.05679
2014,Brandenburg,Rural regions,No,0.95947,535,566,0.94321,0.97573
2014,Mecklenburg-Western Pomerania,Urban regions,No,0.99088,43,43,0.96213,1.01963
2014,Mecklenburg-Western Pomerania,Rural regions,No,0.95903,296,296,0.93640,0.98165
2014,Saxony,Urban regions,No,0.94274,476,476,0.92185,0.96364
2014,Saxony,Rural regions,No,0.96274,432,432,0.94486,0.98062
2014,Saxony-Anhalt,Urban regions,No,0.89525,128,128,0.84199,0.94851
2014,Saxony-Anhalt,Rural regions,No,0.95382,424,424,0.93382,0.97382
2014,Thuringa,Urban regions,No,0.95087,186,186,0.91972,0.98201
2014,Thuringa,Rural regions,No,0.92884,371,371,0.90265,0.95504
2015,Schleswig-Holstein,Urban regions,No,0.93645,143,143,0.89633,0.97658
2015,Schleswig-Holstein,Rural regions,No,0.95736,371,371,0.93678,0.97795
2015,Hamburg,Urban regions,No,0.92550,270,270,0.89412,0.95688
2015,Lower Saxony,Urban regions,No,0.96642,608,608,0.95209,0.98075
2015,Lower Saxony,Rural regions,Yes,0.05815,46,868,0.04257,0.07373
2015,Lower Saxony,Rural regions,No,0.94185,822,868,0.92627,0.95743
2015,Bremen,Urban regions,No,0.97807,113,113,0.95094,1.00519
2015,North Rhine-Westphalia,Urban regions,Yes,0.03113,97,3153,0.02507,0.03720
2015,North Rhine-Westphalia,Urban regions,No,0.96887,3056,3153,0.96280,0.97493
2015,North Rhine-Westphalia,Rural regions,No,0.93929,51,51,0.87311,1.00548
2015,Hesse,Urban regions,No,0.96200,883,883,0.94938,0.97462
2015,Hesse,Rural regions,No,0.93764,208,208,0.90470,0.97059
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95360,654,654,0.93746,0.96973
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94636,228,228,0.91704,0.97567
2015,Baden-Wuerttemberg,Urban regions,Yes,0.03465,40,1639,0.02580,0.04351
2015,Baden-Wuerttemberg,Urban regions,No,0.96535,1599,1639,0.95649,0.97420
2015,Baden-Wuerttemberg,Rural regions,No,0.96123,181,181,0.93302,0.98943
2015,Bavaria,Urban regions,Yes,0.04502,36,1244,0.03349,0.05654
2015,Bavaria,Urban regions,No,0.95498,1208,1244,0.94346,0.96651
2015,Bavaria,Rural regions,Yes,0.03125,37,1342,0.02194,0.04057
2015,Bavaria,Rural regions,No,0.96875,1305,1342,0.95943,0.97806
2015,Berlin,Urban regions,No,0.95345,627,627,0.93694,0.96995
2015,Brandenburg,Urban regions,No,0.92835,44,44,0.85126,1.00544
2015,Brandenburg,Rural regions,Yes,0.05116,37,558,0.03287,0.06946
2015,Brandenburg,Rural regions,No,0.94884,521,558,0.93054,0.96713
2015,Mecklenburg-Western Pomerania,Urban regions,No,0.98970,44,44,0.95953,1.01988
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.96404,294,294,0.94272,0.98536
2015,Saxony,Urban regions,No,0.96363,482,482,0.94690,0.98036
2015,Saxony,Rural regions,No,0.95404,395,395,0.93336,0.97471
2015,Saxony-Anhalt,Urban regions,No,0.90167,124,124,0.84905,0.95429
2015,Saxony-Anhalt,Rural regions,No,0.95951,395,395,0.94005,0.97898
2015,Thuringa,Urban regions,No,0.97453,185,185,0.95177,0.99730
2015,Thuringa,Rural regions,No,0.96771,374,374,0.94977,0.98565
2016,Schleswig-Holstein,Urban regions,No,0.92940,216,216,0.89516,0.96364
2016,Schleswig-Holstein,Rural regions,No,0.94481,366,366,0.92138,0.96823
2016,Hamburg,Urban regions,No,0.94804,274,274,0.92171,0.97437
2016,Lower Saxony,Urban regions,No,0.96249,682,682,0.94822,0.97676
2016,Lower Saxony,Rural regions,Yes,0.07025,48,861,0.05317,0.08733
2016,Lower Saxony,Rural regions,No,0.92975,813,861,0.91267,0.94683
2016,Bremen,Urban regions,No,0.93773,121,121,0.89450,0.98097
2016,North Rhine-Westphalia,Urban regions,Yes,0.03541,144,3296,0.02910,0.04173
2016,North Rhine-Westphalia,Urban regions,No,0.96459,3152,3296,0.95827,0.97090
2016,North Rhine-Westphalia,Rural regions,No,0.95692,75,75,0.91066,1.00318
2016,Hesse,Urban regions,Yes,0.03666,37,907,0.02442,0.04890
2016,Hesse,Urban regions,No,0.96334,870,907,0.95110,0.97558
2016,Hesse,Rural regions,No,0.90317,208,208,0.86288,0.94346
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.04272,39,791,0.02861,0.05682
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95728,752,791,0.94318,0.97139
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94668,234,234,0.91784,0.97553
2016,Baden-Wuerttemberg,Urban regions,Yes,0.04820,50,1646,0.03785,0.05855
2016,Baden-Wuerttemberg,Urban regions,No,0.95180,1596,1646,0.94145,0.96215
2016,Baden-Wuerttemberg,Rural regions,No,0.92351,210,210,0.88747,0.95954
2016,Bavaria,Urban regions,Yes,0.05262,47,1167,0.03980,0.06544
2016,Bavaria,Urban regions,No,0.94738,1120,1167,0.93456,0.96020
2016,Bavaria,Rural regions,Yes,0.03770,53,1362,0.02758,0.04782
2016,Bavaria,Rural regions,No,0.96230,1309,1362,0.95218,0.97242
2016,Berlin,Urban regions,No,0.96608,642,642,0.95206,0.98009
2016,Brandenburg,Urban regions,No,0.98546,43,43,0.94925,1.02166
2016,Brandenburg,Rural regions,Yes,0.03930,33,605,0.02381,0.05480
2016,Brandenburg,Rural regions,No,0.96070,572,605,0.94520,0.97619
2016,Mecklenburg-Western Pomerania,Urban regions,No,0.98679,52,52,0.95546,1.01813
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.95832,303,303,0.93578,0.98086
2016,Saxony,Urban regions,No,0.95940,507,507,0.94220,0.97660
2016,Saxony,Rural regions,No,0.94420,408,408,0.92190,0.96650
2016,Saxony-Anhalt,Urban regions,No,0.96070,145,145,0.92896,0.99243
2016,Saxony-Anhalt,Rural regions,No,0.96462,400,400,0.94649,0.98274
2016,Thuringa,Urban regions,No,0.97653,185,185,0.95465,0.99840
2016,Thuringa,Rural regions,No,0.94496,390,390,0.92230,0.96762
2017,Schleswig-Holstein,Urban regions,No,0.98618,263,263,0.97204,1.00031
2017,Schleswig-Holstein,Rural regions,No,0.92763,423,423,0.90291,0.95235
2017,Hamburg,Urban regions,No,0.95196,321,321,0.92853,0.97539
2017,Lower Saxony,Urban regions,Yes,0.04140,32,816,0.02772,0.05508
2017,Lower Saxony,Urban regions,No,0.95860,784,816,0.94492,0.97228
2017,Lower Saxony,Rural regions,Yes,0.06466,56,1085,0.05002,0.07930
2017,Lower Saxony,Rural regions,No,0.93534,1029,1085,0.92070,0.94998
2017,Bremen,Urban regions,No,0.94215,169,169,0.90684,0.97745
2017,North Rhine-Westphalia,Urban regions,Yes,0.04447,158,3738,0.03786,0.05108
2017,North Rhine-Westphalia,Urban regions,No,0.95553,3580,3738,0.94892,0.96214
2017,North Rhine-Westphalia,Rural regions,No,0.95565,84,84,0.91135,0.99994
2017,Hesse,Urban regions,Yes,0.02842,35,1007,0.01815,0.03868
2017,Hesse,Urban regions,No,0.97158,972,1007,0.96132,0.98185
2017,Hesse,Rural regions,No,0.87392,250,250,0.83269,0.91515
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03887,39,812,0.02557,0.05218
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96113,773,812,0.94782,0.97443
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96423,244,244,0.94087,0.98758
2017,Baden-Wuerttemberg,Urban regions,Yes,0.04014,51,1780,0.03102,0.04926
2017,Baden-Wuerttemberg,Urban regions,No,0.95986,1729,1780,0.95074,0.96898
2017,Baden-Wuerttemberg,Rural regions,No,0.95749,214,214,0.93039,0.98458
2017,Bavaria,Urban regions,Yes,0.04784,46,1274,0.03612,0.05957
2017,Bavaria,Urban regions,No,0.95216,1228,1274,0.94043,0.96388
2017,Bavaria,Rural regions,Yes,0.03220,53,1480,0.02320,0.04120
2017,Bavaria,Rural regions,No,0.96780,1427,1480,0.95880,0.97680
2017,Berlin,Urban regions,Yes,0.05525,32,722,0.03858,0.07193
2017,Berlin,Urban regions,No,0.94475,690,722,0.92807,0.96142
2017,Brandenburg,Urban regions,No,0.93278,54,54,0.86536,1.00020
2017,Brandenburg,Rural regions,Yes,0.05894,35,648,0.04080,0.07709
2017,Brandenburg,Rural regions,No,0.94106,613,648,0.92291,0.95920
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.98595,59,59,0.95567,1.01624
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.96123,326,326,0.94024,0.98222
2017,Saxony,Urban regions,No,0.96942,587,587,0.95548,0.98336
2017,Saxony,Rural regions,No,0.95393,451,451,0.93456,0.97330
2017,Saxony-Anhalt,Urban regions,No,0.94115,138,138,0.90174,0.98056
2017,Saxony-Anhalt,Rural regions,No,0.94115,459,459,0.91960,0.96270
2017,Thuringa,Urban regions,No,0.97854,203,203,0.95855,0.99852
2017,Thuringa,Rural regions,No,0.94668,419,419,0.92514,0.96821
2018,Schleswig-Holstein,Urban regions,No,0.98171,269,269,0.96567,0.99776
2018,Schleswig-Holstein,Rural regions,No,0.92811,367,367,0.90165,0.95457
2018,Hamburg,Urban regions,No,0.92313,340,340,0.89478,0.95149
2018,Lower Saxony,Urban regions,No,0.96086,771,771,0.94716,0.97456
2018,Lower Saxony,Rural regions,Yes,0.06973,53,1003,0.05396,0.08550
2018,Lower Saxony,Rural regions,No,0.93027,950,1003,0.91450,0.94604
2018,Bremen,Urban regions,No,0.97952,168,168,0.95804,1.00100
2018,North Rhine-Westphalia,Urban regions,Yes,0.04917,176,3689,0.04219,0.05615
2018,North Rhine-Westphalia,Urban regions,No,0.95083,3513,3689,0.94385,0.95781
2018,North Rhine-Westphalia,Rural regions,No,0.92533,71,71,0.86375,0.98691
2018,Hesse,Urban regions,Yes,0.05539,53,976,0.04103,0.06975
2018,Hesse,Urban regions,No,0.94461,923,976,0.93025,0.95897
2018,Hesse,Rural regions,No,0.90555,241,241,0.86855,0.94255
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03892,42,819,0.02567,0.05217
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96108,777,819,0.94783,0.97433
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.93580,232,232,0.90419,0.96741
2018,Baden-Wuerttemberg,Urban regions,Yes,0.04114,70,1685,0.03165,0.05063
2018,Baden-Wuerttemberg,Urban regions,No,0.95886,1615,1685,0.94937,0.96835
2018,Baden-Wuerttemberg,Rural regions,No,0.96634,191,191,0.94070,0.99199
2018,Bavaria,Urban regions,Yes,0.04981,51,1241,0.03770,0.06192
2018,Bavaria,Urban regions,No,0.95019,1190,1241,0.93808,0.96230
2018,Bavaria,Rural regions,Yes,0.02873,49,1405,0.01999,0.03747
2018,Bavaria,Rural regions,No,0.97127,1356,1405,0.96253,0.98001
2018,Berlin,Urban regions,Yes,0.04215,40,786,0.02809,0.05621
2018,Berlin,Urban regions,No,0.95785,746,786,0.94379,0.97191
2018,Brandenburg,Urban regions,No,0.93453,61,61,0.87194,0.99712
2018,Brandenburg,Rural regions,Yes,0.04687,36,657,0.03070,0.06305
2018,Brandenburg,Rural regions,No,0.95313,621,657,0.93695,0.96930
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.94761,62,62,0.89169,1.00352
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.95677,331,331,0.93482,0.97871
2018,Saxony,Urban regions,No,0.96229,570,570,0.94664,0.97794
2018,Saxony,Rural regions,No,0.95348,436,436,0.93368,0.97327
2018,Saxony-Anhalt,Urban regions,No,0.97165,149,149,0.94492,0.99839
2018,Saxony-Anhalt,Rural regions,No,0.95760,450,450,0.93896,0.97624
2018,Thuringa,Urban regions,No,0.97880,218,218,0.95963,0.99797
2018,Thuringa,Rural regions,No,0.94480,394,394,0.92222,0.96738
2019,Schleswig-Holstein,Urban regions,No,0.96354,290,290,0.94194,0.98515
2019,Schleswig-Holstein,Rural regions,No,0.93248,375,375,0.90705,0.95791
2019,Hamburg,Urban regions,No,0.91194,360,360,0.88263,0.94126
2019,Lower Saxony,No answer / don't know,No,0.99104,31,31,0.95733,1.02476
2019,Lower Saxony,Urban regions,Yes,0.04875,35,769,0.03352,0.06398
2019,Lower Saxony,Urban regions,No,0.95125,734,769,0.93602,0.96648
2019,Lower Saxony,Rural regions,Yes,0.03920,39,970,0.02698,0.05142
2019,Lower Saxony,Rural regions,No,0.96080,931,970,0.94858,0.97302
2019,Bremen,Urban regions,No,0.97684,159,159,0.95339,1.00029
2019,North Rhine-Westphalia,No answer / don't know,No,0.93149,88,88,0.87841,0.98458
2019,North Rhine-Westphalia,Urban regions,Yes,0.04794,181,3704,0.04106,0.05482
2019,North Rhine-Westphalia,Urban regions,No,0.95206,3523,3704,0.94518,0.95894
2019,North Rhine-Westphalia,Rural regions,No,0.90644,71,71,0.83822,0.97466
2019,Hesse,No answer / don't know,No,0.89036,41,41,0.79354,0.98719
2019,Hesse,Urban regions,Yes,0.03290,37,988,0.02178,0.04403
2019,Hesse,Urban regions,No,0.96710,951,988,0.95597,0.97822
2019,Hesse,Rural regions,No,0.89533,248,248,0.85715,0.93350
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03546,32,803,0.02266,0.04826
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96454,771,803,0.95174,0.97734
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.97770,224,224,0.95832,0.99708
2019,Baden-Wuerttemberg,No answer / don't know,No,0.90433,39,39,0.81081,0.99785
2019,Baden-Wuerttemberg,Urban regions,Yes,0.03648,68,1716,0.02761,0.04536
2019,Baden-Wuerttemberg,Urban regions,No,0.96352,1648,1716,0.95464,0.97239
2019,Baden-Wuerttemberg,Rural regions,No,0.93995,179,179,0.90505,0.97485
2019,Bavaria,No answer / don't know,No,0.97454,71,71,0.93765,1.01144
2019,Bavaria,Urban regions,Yes,0.06825,56,1269,0.05437,0.08213
2019,Bavaria,Urban regions,No,0.93175,1213,1269,0.91787,0.94563
2019,Bavaria,Rural regions,Yes,0.04024,59,1443,0.03010,0.05039
2019,Bavaria,Rural regions,No,0.95976,1384,1443,0.94961,0.96990
2019,Berlin,No answer / don't know,No,0.98218,62,62,0.94898,1.01538
2019,Berlin,Urban regions,Yes,0.05115,36,756,0.03543,0.06686
2019,Berlin,Urban regions,No,0.94885,720,756,0.93314,0.96457
2019,Brandenburg,Urban regions,No,0.95376,64,64,0.90190,1.00562
2019,Brandenburg,Rural regions,Yes,0.04771,38,714,0.03206,0.06335
2019,Brandenburg,Rural regions,No,0.95229,676,714,0.93665,0.96794
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.96256,67,67,0.91675,1.00836
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.96633,339,339,0.94710,0.98556
2019,Saxony,Urban regions,No,0.95839,577,577,0.94208,0.97470
2019,Saxony,Rural regions,No,0.94950,451,451,0.92926,0.96973
2019,Saxony-Anhalt,Urban regions,No,0.96933,149,149,0.94155,0.99711
2019,Saxony-Anhalt,Rural regions,No,0.92898,431,431,0.90471,0.95326
2019,Thuringa,Urban regions,No,0.95140,213,213,0.92246,0.98035
2019,Thuringa,Rural regions,No,0.93779,399,399,0.91406,0.96152
2020,Schleswig-Holstein,Urban regions,No,0.97857,273,273,0.96136,0.99578
2020,Schleswig-Holstein,Rural regions,No,0.90423,377,377,0.87448,0.93397
2020,Hamburg,Urban regions,No,0.93670,418,418,0.91333,0.96007
2020,Lower Saxony,Urban regions,No,0.95024,791,791,0.93507,0.96540
2020,Lower Saxony,Rural regions,Yes,0.05335,49,988,0.03933,0.06737
2020,Lower Saxony,Rural regions,No,0.94665,939,988,0.93263,0.96067
2020,Bremen,Urban regions,No,0.97963,208,208,0.96039,0.99888
2020,North Rhine-Westphalia,Urban regions,Yes,0.05623,195,4292,0.04934,0.06313
2020,North Rhine-Westphalia,Urban regions,No,0.94377,4097,4292,0.93687,0.95066
2020,North Rhine-Westphalia,Rural regions,No,0.98661,65,65,0.95845,1.01477
2020,Hesse,Urban regions,Yes,0.03706,38,1126,0.02602,0.04810
2020,Hesse,Urban regions,No,0.96294,1088,1126,0.95190,0.97398
2020,Hesse,Rural regions,No,0.93948,213,213,0.90738,0.97158
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96971,783,783,0.95769,0.98172
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.96041,227,227,0.93499,0.98584
2020,Baden-Wuerttemberg,Urban regions,Yes,0.05046,70,1769,0.04025,0.06066
2020,Baden-Wuerttemberg,Urban regions,No,0.94954,1699,1769,0.93934,0.95975
2020,Baden-Wuerttemberg,Rural regions,No,0.94537,212,212,0.91471,0.97604
2020,Bavaria,Urban regions,Yes,0.03952,39,1427,0.02941,0.04964
2020,Bavaria,Urban regions,No,0.96048,1388,1427,0.95036,0.97059
2020,Bavaria,Rural regions,Yes,0.04002,54,1470,0.03000,0.05005
2020,Bavaria,Rural regions,No,0.95998,1416,1470,0.94995,0.97000
2020,Berlin,Urban regions,Yes,0.06037,42,1036,0.04586,0.07488
2020,Berlin,Urban regions,No,0.93963,994,1036,0.92512,0.95414
2020,Brandenburg,Urban regions,No,0.97697,63,63,0.93963,1.01431
2020,Brandenburg,Rural regions,Yes,0.08032,41,687,0.05998,0.10066
2020,Brandenburg,Rural regions,No,0.91968,646,687,0.89934,0.94002
2020,Mecklenburg-Western Pomerania,Urban regions,No,0.95305,65,65,0.90122,1.00487
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.98018,292,292,0.96416,0.99619
2020,Saxony,Urban regions,Yes,0.05970,32,621,0.04105,0.07835
2020,Saxony,Urban regions,No,0.94030,589,621,0.92165,0.95895
2020,Saxony,Rural regions,Yes,0.05959,31,462,0.03798,0.08120
2020,Saxony,Rural regions,No,0.94041,431,462,0.91880,0.96202
2020,Saxony-Anhalt,Urban regions,No,0.96770,166,166,0.94073,0.99468
2020,Saxony-Anhalt,Rural regions,No,0.94832,423,423,0.92719,0.96944
2020,Thuringa,Urban regions,No,0.96259,215,215,0.93716,0.98801
2020,Thuringa,Rural regions,No,0.92945,384,384,0.90380,0.95510
2021,Schleswig-Holstein,Urban regions,No,0.96523,202,202,0.93991,0.99056
2021,Schleswig-Holstein,Rural regions,No,0.93026,278,278,0.90026,0.96025
2021,Hamburg,Urban regions,No,0.87874,287,287,0.84091,0.91658
2021,Lower Saxony,Urban regions,No,0.94983,523,523,0.93111,0.96856
2021,Lower Saxony,Rural regions,Yes,0.05116,41,664,0.03439,0.06793
2021,Lower Saxony,Rural regions,No,0.94884,623,664,0.93207,0.96561
2021,Bremen,Urban regions,No,0.99933,104,104,0.99433,1.00433
2021,North Rhine-Westphalia,Urban regions,Yes,0.05962,162,2631,0.05057,0.06867
2021,North Rhine-Westphalia,Urban regions,No,0.94038,2469,2631,0.93133,0.94943
2021,North Rhine-Westphalia,Rural regions,No,0.93132,50,50,0.86051,1.00214
2021,Hesse,Urban regions,Yes,0.08344,42,704,0.06299,0.10388
2021,Hesse,Urban regions,No,0.91656,662,704,0.89612,0.93701
2021,Hesse,Rural regions,No,0.94228,146,146,0.90432,0.98024
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95918,477,477,0.94141,0.97696
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.94647,128,128,0.90732,0.98562
2021,Baden-Wuerttemberg,Urban regions,Yes,0.04710,48,1217,0.03519,0.05901
2021,Baden-Wuerttemberg,Urban regions,No,0.95290,1169,1217,0.94099,0.96481
2021,Baden-Wuerttemberg,Rural regions,No,0.95948,125,125,0.92477,0.99418
2021,Bavaria,Urban regions,Yes,0.04447,36,934,0.03124,0.05770
2021,Bavaria,Urban regions,No,0.95553,898,934,0.94230,0.96876
2021,Bavaria,Rural regions,Yes,0.05442,38,943,0.03993,0.06890
2021,Bavaria,Rural regions,No,0.94558,905,943,0.93110,0.96007
