year,quintil_oecd_hh,rentown,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,5th Quintile,Owner,Yes,0.03132,46,1927,0.02354,0.03909
2010,5th Quintile,Owner,No,0.96868,1881,1927,0.96091,0.97646
2010,5th Quintile,Tenant,No,0.98285,774,774,0.97370,0.99201
2011,1st Quintile,Owner,No,0.96074,565,565,0.94472,0.97677
2011,1st Quintile,Tenant,Yes,0.03373,103,3119,0.02739,0.04006
2011,1st Quintile,Tenant,No,0.96627,3016,3119,0.95994,0.97261
2011,2nd Quintile,Owner,Yes,0.04317,59,1304,0.03213,0.05420
2011,2nd Quintile,Owner,No,0.95683,1245,1304,0.94580,0.96787
2011,2nd Quintile,Tenant,Yes,0.04990,81,2107,0.04060,0.05920
2011,2nd Quintile,Tenant,No,0.95010,2026,2107,0.94080,0.95940
2011,3rd Quintile,Owner,Yes,0.04437,67,1660,0.03446,0.05427
2011,3rd Quintile,Owner,No,0.95563,1593,1660,0.94573,0.96554
2011,3rd Quintile,Tenant,Yes,0.03099,49,1563,0.02239,0.03958
2011,3rd Quintile,Tenant,No,0.96901,1514,1563,0.96042,0.97761
2011,4th Quintile,Owner,Yes,0.04374,71,1874,0.03448,0.05300
2011,4th Quintile,Owner,No,0.95626,1803,1874,0.94700,0.96552
2011,4th Quintile,Tenant,Yes,0.03482,37,1189,0.02440,0.04525
2011,4th Quintile,Tenant,No,0.96518,1152,1189,0.95475,0.97560
2011,5th Quintile,Owner,Yes,0.02803,55,2296,0.02128,0.03478
2011,5th Quintile,Owner,No,0.97197,2241,2296,0.96522,0.97872
2011,5th Quintile,Tenant,No,0.97488,887,887,0.96458,0.98518
2012,1st Quintile,Owner,No,0.93943,510,510,0.91870,0.96015
2012,1st Quintile,Tenant,Yes,0.04020,100,3066,0.03325,0.04715
2012,1st Quintile,Tenant,No,0.95980,2966,3066,0.95285,0.96675
2012,2nd Quintile,Owner,Yes,0.04985,52,1220,0.03764,0.06207
2012,2nd Quintile,Owner,No,0.95015,1168,1220,0.93793,0.96236
2012,2nd Quintile,Tenant,Yes,0.06020,111,2090,0.05000,0.07040
2012,2nd Quintile,Tenant,No,0.93980,1979,2090,0.92960,0.95000
2012,3rd Quintile,Owner,Yes,0.05173,69,1649,0.04103,0.06242
2012,3rd Quintile,Owner,No,0.94827,1580,1649,0.93758,0.95897
2012,3rd Quintile,Tenant,Yes,0.03509,53,1553,0.02593,0.04424
2012,3rd Quintile,Tenant,No,0.96491,1500,1553,0.95576,0.97407
2012,4th Quintile,Owner,Yes,0.04389,70,1901,0.03468,0.05310
2012,4th Quintile,Owner,No,0.95611,1831,1901,0.94690,0.96532
2012,4th Quintile,Tenant,No,0.97593,1100,1100,0.96687,0.98499
2012,5th Quintile,Owner,Yes,0.02500,48,2293,0.01860,0.03139
2012,5th Quintile,Owner,No,0.97500,2245,2293,0.96861,0.98140
2012,5th Quintile,Tenant,No,0.98196,852,852,0.97302,0.99091
2013,1st Quintile,Owner,Yes,0.07422,35,579,0.05285,0.09559
2013,1st Quintile,Owner,No,0.92578,544,579,0.90441,0.94715
2013,1st Quintile,Tenant,Yes,0.04077,136,3661,0.03437,0.04718
2013,1st Quintile,Tenant,No,0.95923,3525,3661,0.95282,0.96563
2013,2nd Quintile,Owner,Yes,0.05697,54,1271,0.04422,0.06971
2013,2nd Quintile,Owner,No,0.94303,1217,1271,0.93029,0.95578
2013,2nd Quintile,Tenant,Yes,0.05482,118,2587,0.04605,0.06359
2013,2nd Quintile,Tenant,No,0.94518,2469,2587,0.93641,0.95395
2013,3rd Quintile,Owner,Yes,0.04838,65,1711,0.03821,0.05855
2013,3rd Quintile,Owner,No,0.95162,1646,1711,0.94145,0.96179
2013,3rd Quintile,Tenant,Yes,0.03649,67,1677,0.02751,0.04547
2013,3rd Quintile,Tenant,No,0.96351,1610,1677,0.95453,0.97249
2013,4th Quintile,Owner,Yes,0.03952,69,1825,0.03058,0.04847
2013,4th Quintile,Owner,No,0.96048,1756,1825,0.95153,0.96942
2013,4th Quintile,Tenant,No,0.98141,1264,1264,0.97396,0.98886
2013,5th Quintile,Owner,Yes,0.03290,65,2322,0.02564,0.04015
2013,5th Quintile,Owner,No,0.96710,2257,2322,0.95985,0.97436
2013,5th Quintile,Tenant,No,0.98570,925,925,0.97804,0.99335
2014,1st Quintile,Owner,Yes,0.06287,34,503,0.04163,0.08410
2014,1st Quintile,Owner,No,0.93713,469,503,0.91590,0.95837
2014,1st Quintile,Tenant,Yes,0.03942,116,2950,0.03240,0.04645
2014,1st Quintile,Tenant,No,0.96058,2834,2950,0.95355,0.96760
2014,2nd Quintile,Owner,Yes,0.06526,50,1095,0.05063,0.07990
2014,2nd Quintile,Owner,No,0.93474,1045,1095,0.92010,0.94937
2014,2nd Quintile,Tenant,Yes,0.06230,122,2220,0.05224,0.07235
2014,2nd Quintile,Tenant,No,0.93770,2098,2220,0.92765,0.94776
2014,3rd Quintile,Owner,Yes,0.05428,74,1577,0.04309,0.06546
2014,3rd Quintile,Owner,No,0.94572,1503,1577,0.93454,0.95691
2014,3rd Quintile,Tenant,Yes,0.04382,59,1531,0.03356,0.05408
2014,3rd Quintile,Tenant,No,0.95618,1472,1531,0.94592,0.96644
2014,4th Quintile,Owner,Yes,0.03998,72,1718,0.03071,0.04924
2014,4th Quintile,Owner,No,0.96002,1646,1718,0.95076,0.96929
2014,4th Quintile,Tenant,Yes,0.02156,34,1208,0.01337,0.02976
2014,4th Quintile,Tenant,No,0.97844,1174,1208,0.97024,0.98663
2014,5th Quintile,Owner,Yes,0.02770,54,2156,0.02077,0.03463
2014,5th Quintile,Owner,No,0.97230,2102,2156,0.96537,0.97923
2014,5th Quintile,Tenant,No,0.98733,846,846,0.97978,0.99487
2015,1st Quintile,Owner,No,0.94889,460,460,0.92875,0.96904
2015,1st Quintile,Tenant,Yes,0.03583,107,3063,0.02925,0.04241
2015,1st Quintile,Tenant,No,0.96417,2956,3063,0.95759,0.97075
2015,2nd Quintile,Owner,Yes,0.06755,66,1089,0.05263,0.08246
2015,2nd Quintile,Owner,No,0.93245,1023,1089,0.91754,0.94737
2015,2nd Quintile,Tenant,Yes,0.05151,99,2294,0.04246,0.06056
2015,2nd Quintile,Tenant,No,0.94849,2195,2294,0.93944,0.95754
2015,3rd Quintile,Owner,Yes,0.05138,60,1439,0.03997,0.06279
2015,3rd Quintile,Owner,No,0.94862,1379,1439,0.93721,0.96003
2015,3rd Quintile,Tenant,Yes,0.04733,65,1579,0.03685,0.05781
2015,3rd Quintile,Tenant,No,0.95267,1514,1579,0.94219,0.96315
2015,4th Quintile,Owner,Yes,0.04452,59,1648,0.03456,0.05448
2015,4th Quintile,Owner,No,0.95548,1589,1648,0.94552,0.96544
2015,4th Quintile,Tenant,No,0.97992,1154,1154,0.97183,0.98802
2015,5th Quintile,Owner,Yes,0.02334,48,2075,0.01684,0.02984
2015,5th Quintile,Owner,No,0.97666,2027,2075,0.97016,0.98316
2015,5th Quintile,Tenant,No,0.97554,882,882,0.96533,0.98574
2016,1st Quintile,Not included in this version of the questionnaire,Yes,0.05610,176,2099,0.04626,0.06595
2016,1st Quintile,Not included in this version of the questionnaire,No,0.94390,1923,2099,0.93405,0.95374
2016,1st Quintile,Owner,No,0.93942,371,371,0.91511,0.96373
2016,1st Quintile,Tenant,Yes,0.03493,102,2699,0.02800,0.04185
2016,1st Quintile,Tenant,No,0.96507,2597,2699,0.95815,0.97200
2016,2nd Quintile,Owner,Yes,0.05899,48,1026,0.04456,0.07341
2016,2nd Quintile,Owner,No,0.94101,978,1026,0.92659,0.95544
2016,2nd Quintile,Tenant,Yes,0.06375,110,2014,0.05308,0.07442
2016,2nd Quintile,Tenant,No,0.93625,1904,2014,0.92558,0.94692
2016,3rd Quintile,Owner,Yes,0.06709,73,1341,0.05369,0.08048
2016,3rd Quintile,Owner,No,0.93291,1268,1341,0.91952,0.94631
2016,3rd Quintile,Tenant,Yes,0.04734,59,1402,0.03622,0.05846
2016,3rd Quintile,Tenant,No,0.95266,1343,1402,0.94154,0.96378
2016,4th Quintile,Owner,Yes,0.05125,63,1561,0.04031,0.06220
2016,4th Quintile,Owner,No,0.94875,1498,1561,0.93780,0.95969
2016,4th Quintile,Tenant,No,0.97183,1072,1072,0.96192,0.98174
2016,5th Quintile,Owner,Yes,0.02639,56,1978,0.01932,0.03345
2016,5th Quintile,Owner,No,0.97361,1922,1978,0.96655,0.98068
2016,5th Quintile,Tenant,No,0.97799,763,763,0.96758,0.98841
2017,Not included in this version of the questionnaire,Tenant,No,0.98238,48,48,0.94477,1.01999
2017,1st Quintile,Not included in this version of the questionnaire,Yes,0.04890,51,797,0.03392,0.06389
2017,1st Quintile,Not included in this version of the questionnaire,No,0.95110,746,797,0.93611,0.96608
2017,1st Quintile,Owner,No,0.89995,363,363,0.86904,0.93086
2017,1st Quintile,Tenant,Yes,0.03524,210,4456,0.02983,0.04065
2017,1st Quintile,Tenant,No,0.96476,4246,4456,0.95935,0.97017
2017,2nd Quintile,Owner,Yes,0.07006,60,1099,0.05496,0.08515
2017,2nd Quintile,Owner,No,0.92994,1039,1099,0.91485,0.94504
2017,2nd Quintile,Tenant,Yes,0.06576,114,2230,0.05547,0.07605
2017,2nd Quintile,Tenant,No,0.93424,2116,2230,0.92395,0.94453
2017,3rd Quintile,Owner,Yes,0.05078,69,1532,0.03978,0.06178
2017,3rd Quintile,Owner,No,0.94922,1463,1532,0.93822,0.96022
2017,3rd Quintile,Tenant,Yes,0.03880,60,1574,0.02926,0.04834
2017,3rd Quintile,Tenant,No,0.96120,1514,1574,0.95166,0.97074
2017,4th Quintile,Owner,Yes,0.05183,75,1797,0.04158,0.06208
2017,4th Quintile,Owner,No,0.94817,1722,1797,0.93792,0.95842
2017,4th Quintile,Tenant,Yes,0.03931,37,1250,0.02853,0.05009
2017,4th Quintile,Tenant,No,0.96069,1213,1250,0.94991,0.97147
2017,5th Quintile,Owner,Yes,0.02740,62,2244,0.02065,0.03416
2017,5th Quintile,Owner,No,0.97260,2182,2244,0.96584,0.97935
2017,5th Quintile,Tenant,No,0.98294,837,837,0.97417,0.99172
2018,Not included in this version of the questionnaire,Tenant,No,0.99453,136,136,0.98208,1.00697
2018,1st Quintile,Owner,No,0.93895,364,364,0.91432,0.96358
2018,1st Quintile,Tenant,Yes,0.04029,303,4984,0.03483,0.04575
2018,1st Quintile,Tenant,No,0.95971,4681,4984,0.95425,0.96517
2018,2nd Quintile,Owner,Yes,0.06647,64,1086,0.05165,0.08130
2018,2nd Quintile,Owner,No,0.93353,1022,1086,0.91870,0.94835
2018,2nd Quintile,Tenant,Yes,0.05492,133,2363,0.04573,0.06411
2018,2nd Quintile,Tenant,No,0.94508,2230,2363,0.93589,0.95427
2018,3rd Quintile,Owner,Yes,0.05050,60,1404,0.03904,0.06196
2018,3rd Quintile,Owner,No,0.94950,1344,1404,0.93804,0.96096
2018,3rd Quintile,Tenant,Yes,0.05964,79,1598,0.04802,0.07125
2018,3rd Quintile,Tenant,No,0.94036,1519,1598,0.92875,0.95198
2018,4th Quintile,Owner,Yes,0.05731,79,1710,0.04629,0.06833
2018,4th Quintile,Owner,No,0.94269,1631,1710,0.93167,0.95371
2018,4th Quintile,Tenant,Yes,0.04255,44,1189,0.03107,0.05403
2018,4th Quintile,Tenant,No,0.95745,1145,1189,0.94597,0.96893
2018,5th Quintile,Owner,Yes,0.02509,57,2173,0.01851,0.03167
2018,5th Quintile,Owner,No,0.97491,2116,2173,0.96833,0.98149
2018,5th Quintile,Tenant,No,0.96290,823,823,0.94998,0.97582
2019,1st Quintile,Owner,No,0.94225,370,370,0.91845,0.96605
2019,1st Quintile,Tenant,Yes,0.04409,243,4650,0.03819,0.04999
2019,1st Quintile,Tenant,No,0.95591,4407,4650,0.95001,0.96181
2019,2nd Quintile,Owner,Yes,0.06259,57,1032,0.04780,0.07738
2019,2nd Quintile,Owner,No,0.93741,975,1032,0.92262,0.95220
2019,2nd Quintile,Tenant,Yes,0.06682,133,2129,0.05621,0.07743
2019,2nd Quintile,Tenant,No,0.93318,1996,2129,0.92257,0.94379
2019,3rd Quintile,Owner,Yes,0.05194,58,1410,0.04036,0.06353
2019,3rd Quintile,Owner,No,0.94806,1352,1410,0.93647,0.95964
2019,3rd Quintile,Tenant,Yes,0.06115,83,1484,0.04895,0.07334
2019,3rd Quintile,Tenant,No,0.93885,1401,1484,0.92666,0.95105
2019,4th Quintile,Owner,Yes,0.05023,92,1780,0.04008,0.06038
2019,4th Quintile,Owner,No,0.94977,1688,1780,0.93962,0.95992
2019,4th Quintile,Tenant,Yes,0.04273,43,1150,0.03103,0.05442
2019,4th Quintile,Tenant,No,0.95727,1107,1150,0.94558,0.96897
2019,5th Quintile,Owner,Yes,0.02547,80,3266,0.02007,0.03088
2019,5th Quintile,Owner,No,0.97453,3186,3266,0.96912,0.97993
2019,5th Quintile,Tenant,No,0.97329,1073,1073,0.96364,0.98294
2020,1st Quintile,Owner,No,0.93210,305,305,0.90382,0.96038
2020,1st Quintile,Tenant,Yes,0.04922,275,5754,0.04363,0.05481
2020,1st Quintile,Tenant,No,0.95078,5479,5754,0.94519,0.95637
2020,2nd Quintile,Owner,Yes,0.08939,68,985,0.07156,0.10722
2020,2nd Quintile,Owner,No,0.91061,917,985,0.89278,0.92844
2020,2nd Quintile,Tenant,Yes,0.05055,116,2515,0.04199,0.05911
2020,2nd Quintile,Tenant,No,0.94945,2399,2515,0.94089,0.95801
2020,3rd Quintile,Owner,Yes,0.06045,60,1297,0.04747,0.07342
2020,3rd Quintile,Owner,No,0.93955,1237,1297,0.92658,0.95253
2020,3rd Quintile,Tenant,Yes,0.05453,78,1597,0.04339,0.06567
2020,3rd Quintile,Tenant,No,0.94547,1519,1597,0.93433,0.95661
2020,4th Quintile,Owner,Yes,0.05238,75,1617,0.04152,0.06325
2020,4th Quintile,Owner,No,0.94762,1542,1617,0.93675,0.95848
2020,4th Quintile,Tenant,Yes,0.04361,44,1254,0.03230,0.05492
2020,4th Quintile,Tenant,No,0.95639,1210,1254,0.94508,0.96770
2020,5th Quintile,Owner,Yes,0.02901,69,2746,0.02274,0.03529
2020,5th Quintile,Owner,No,0.97099,2677,2746,0.96471,0.97726
2020,5th Quintile,Tenant,No,0.97039,984,984,0.95980,0.98099
2021,Not included in this version of the questionnaire,Tenant,No,0.98197,40,40,0.94022,1.02373
2021,1st Quintile,Owner,No,0.92784,259,259,0.89626,0.95941
2021,1st Quintile,Tenant,Yes,0.05916,225,2954,0.05065,0.06766
2021,1st Quintile,Tenant,No,0.94084,2729,2954,0.93234,0.94935
2021,2nd Quintile,Owner,Yes,0.06557,45,679,0.04694,0.08420
2021,2nd Quintile,Owner,No,0.93443,634,679,0.91580,0.95306
2021,2nd Quintile,Tenant,Yes,0.06791,120,1691,0.05591,0.07990
2021,2nd Quintile,Tenant,No,0.93209,1571,1691,0.92010,0.94409
2021,3rd Quintile,Owner,Yes,0.06288,49,927,0.04725,0.07852
2021,3rd Quintile,Owner,No,0.93712,878,927,0.92148,0.95275
2021,3rd Quintile,Tenant,Yes,0.05733,61,1144,0.04386,0.07081
2021,3rd Quintile,Tenant,No,0.94267,1083,1144,0.92919,0.95614
2021,4th Quintile,Owner,Yes,0.07156,66,1212,0.05704,0.08608
2021,4th Quintile,Owner,No,0.92844,1146,1212,0.91392,0.94296
2021,4th Quintile,Tenant,No,0.97637,866,866,0.96625,0.98649
2021,5th Quintile,Owner,Yes,0.04660,59,1990,0.03733,0.05586
2021,5th Quintile,Owner,No,0.95340,1931,1990,0.94414,0.96267
2021,5th Quintile,Tenant,No,0.95795,721,721,0.94329,0.97261
2022,Not included in this version of the questionnaire,Tenant,No,0.97598,195,195,0.95444,0.99753
2022,1st Quintile,Owner,Yes,0.04518,48,989,0.03223,0.05814
2022,1st Quintile,Owner,No,0.95482,941,989,0.94186,0.96777
2022,1st Quintile,Tenant,Yes,0.05092,224,4248,0.04431,0.05753
2022,1st Quintile,Tenant,No,0.94908,4024,4248,0.94247,0.95569
2022,2nd Quintile,Owner,Yes,0.06403,61,1114,0.04965,0.07841
2022,2nd Quintile,Owner,No,0.93597,1053,1114,0.92159,0.95035
2022,2nd Quintile,Tenant,Yes,0.06078,151,3054,0.05231,0.06926
2022,2nd Quintile,Tenant,No,0.93922,2903,3054,0.93074,0.94769
2022,3rd Quintile,Owner,Yes,0.05758,83,1410,0.04541,0.06974
2022,3rd Quintile,Owner,No,0.94242,1327,1410,0.93026,0.95459
2022,3rd Quintile,Tenant,Yes,0.07280,105,2068,0.06160,0.08400
2022,3rd Quintile,Tenant,No,0.92720,1963,2068,0.91600,0.93840
2022,4th Quintile,Owner,Yes,0.07566,88,1750,0.06327,0.08806
2022,4th Quintile,Owner,No,0.92434,1662,1750,0.91194,0.93673
2022,4th Quintile,Tenant,Yes,0.03919,45,1697,0.02996,0.04843
2022,4th Quintile,Tenant,No,0.96081,1652,1697,0.95157,0.97004
2022,5th Quintile,Owner,Yes,0.03986,69,2573,0.03230,0.04742
2022,5th Quintile,Owner,No,0.96014,2504,2573,0.95258,0.96770
2022,5th Quintile,Tenant,No,0.95477,1230,1230,0.94315,0.96639
