year,bula_h,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony-Anhalt,Yes,0.11820,112,759,0.09522,0.14118
2013,Saxony-Anhalt,No,0.66340,647,759,0.62976,0.69704
2013,Thuringa,Yes,0.07768,91,799,0.05911,0.09626
2013,Thuringa,No,0.70703,708,799,0.67545,0.73860
2015,Schleswig-Holstein,Yes,0.04976,58,874,0.03534,0.06419
2015,Schleswig-Holstein,No,0.79144,816,874,0.76449,0.81839
2015,Hamburg,No,0.78869,413,413,0.74927,0.82811
2015,Lower Saxony,Yes,0.06692,168,2421,0.05696,0.07688
2015,Lower Saxony,No,0.76199,2253,2421,0.74502,0.77896
2015,Bremen,No,0.77805,165,165,0.71445,0.84165
2015,North Rhine-Westphalia,Yes,0.06801,352,5165,0.06115,0.07488
2015,North Rhine-Westphalia,No,0.75004,4813,5165,0.73823,0.76185
2015,Hesse,Yes,0.08239,139,1705,0.06933,0.09544
2015,Hesse,No,0.71868,1566,1705,0.69734,0.74003
2015,"Rhineland-Palatinate, Saarland",Yes,0.06409,93,1496,0.05167,0.07650
2015,"Rhineland-Palatinate, Saarland",No,0.77455,1403,1496,0.75337,0.79573
2015,Baden-Wuerttemberg,Yes,0.05706,164,2985,0.04874,0.06539
2015,Baden-Wuerttemberg,No,0.76799,2821,2985,0.75285,0.78314
2015,Bavaria,Yes,0.05376,242,4027,0.04679,0.06072
2015,Bavaria,No,0.76156,3785,4027,0.74840,0.77473
2015,Berlin,Yes,0.09609,81,912,0.07695,0.11522
2015,Berlin,No,0.72392,831,912,0.69489,0.75295
2015,Brandenburg,Yes,0.09860,114,984,0.07996,0.11724
2015,Brandenburg,No,0.73917,870,984,0.71172,0.76662
2015,Mecklenburg-Western Pomerania,Yes,0.07278,44,557,0.05119,0.09437
2015,Mecklenburg-Western Pomerania,No,0.77982,513,557,0.74537,0.81426
2015,Saxony,Yes,0.09328,155,1511,0.07861,0.10795
2015,Saxony,No,0.75833,1356,1511,0.73674,0.77993
2015,Saxony-Anhalt,Yes,0.12705,106,885,0.10510,0.14900
2015,Saxony-Anhalt,No,0.73785,779,885,0.70886,0.76684
2015,Thuringa,Yes,0.07815,93,920,0.06080,0.09550
2015,Thuringa,No,0.74952,827,920,0.72151,0.77754
2017,Schleswig-Holstein,Yes,0.04218,51,951,0.02940,0.05497
2017,Schleswig-Holstein,No,0.78321,900,951,0.75701,0.80942
2017,Hamburg,No,0.78532,446,446,0.74717,0.82347
2017,Lower Saxony,Yes,0.07390,179,2697,0.06403,0.08378
2017,Lower Saxony,No,0.76187,2518,2697,0.74580,0.77795
2017,Bremen,No,0.72454,202,202,0.66277,0.78630
2017,North Rhine-Westphalia,Yes,0.07057,375,5524,0.06382,0.07733
2017,North Rhine-Westphalia,No,0.76239,5149,5524,0.75116,0.77361
2017,Hesse,Yes,0.08429,143,1789,0.07141,0.09717
2017,Hesse,No,0.74179,1646,1789,0.72150,0.76207
2017,"Rhineland-Palatinate, Saarland",Yes,0.07718,113,1524,0.06378,0.09059
2017,"Rhineland-Palatinate, Saarland",No,0.74901,1411,1524,0.72724,0.77079
2017,Baden-Wuerttemberg,Yes,0.05544,158,3018,0.04727,0.06360
2017,Baden-Wuerttemberg,No,0.77264,2860,3018,0.75768,0.78759
2017,Bavaria,Yes,0.05512,255,4211,0.04822,0.06201
2017,Bavaria,No,0.78359,3956,4211,0.77115,0.79603
2017,Berlin,Yes,0.08726,83,989,0.06966,0.10486
2017,Berlin,No,0.77083,906,989,0.74462,0.79703
2017,Brandenburg,Yes,0.12005,139,1033,0.10022,0.13988
2017,Brandenburg,No,0.70354,894,1033,0.67568,0.73141
2017,Mecklenburg-Western Pomerania,Yes,0.06189,42,573,0.04215,0.08164
2017,Mecklenburg-Western Pomerania,No,0.76403,531,573,0.72923,0.79882
2017,Saxony,Yes,0.08679,161,1653,0.07321,0.10037
2017,Saxony,No,0.76338,1492,1653,0.74289,0.78388
2017,Saxony-Anhalt,Yes,0.10660,104,923,0.08668,0.12652
2017,Saxony-Anhalt,No,0.73412,819,923,0.70560,0.76263
2017,Thuringa,Yes,0.07404,99,978,0.05762,0.09046
2017,Thuringa,No,0.77779,879,978,0.75172,0.80386
2019,Schleswig-Holstein,Yes,0.05061,56,956,0.03671,0.06452
2019,Schleswig-Holstein,No,0.75250,900,956,0.72513,0.77987
2019,Hamburg,No,0.77326,505,505,0.73670,0.80981
2019,Lower Saxony,Yes,0.07215,173,2493,0.06199,0.08231
2019,Lower Saxony,No,0.75929,2320,2493,0.74251,0.77608
2019,Bremen,No,0.72589,198,198,0.66360,0.78818
2019,North Rhine-Westphalia,Yes,0.07279,383,5406,0.06587,0.07972
2019,North Rhine-Westphalia,No,0.76643,5023,5406,0.75515,0.77771
2019,Hesse,Yes,0.08031,136,1711,0.06743,0.09319
2019,Hesse,No,0.74963,1575,1711,0.72909,0.77016
2019,"Rhineland-Palatinate, Saarland",Yes,0.07457,121,1466,0.06112,0.08802
2019,"Rhineland-Palatinate, Saarland",No,0.76062,1345,1466,0.73877,0.78247
2019,Baden-Wuerttemberg,Yes,0.05697,164,2799,0.04838,0.06556
2019,Baden-Wuerttemberg,No,0.75954,2635,2799,0.74371,0.77538
2019,Bavaria,Yes,0.06103,260,3951,0.05356,0.06849
2019,Bavaria,No,0.76737,3691,3951,0.75419,0.78054
2019,Berlin,Yes,0.07358,78,1027,0.05760,0.08955
2019,Berlin,No,0.77364,949,1027,0.74803,0.79924
2019,Brandenburg,Yes,0.10475,128,1111,0.08674,0.12277
2019,Brandenburg,No,0.70704,983,1111,0.68027,0.73382
2019,Mecklenburg-Western Pomerania,Yes,0.06491,45,611,0.04536,0.08447
2019,Mecklenburg-Western Pomerania,No,0.76405,566,611,0.73035,0.79774
2019,Saxony,Yes,0.08411,156,1634,0.07065,0.09757
2019,Saxony,No,0.76825,1478,1634,0.74779,0.78872
2019,Saxony-Anhalt,Yes,0.10991,97,889,0.08934,0.13048
2019,Saxony-Anhalt,No,0.73440,792,889,0.70535,0.76345
2019,Thuringa,Yes,0.07369,91,923,0.05683,0.09056
2019,Thuringa,No,0.77669,832,923,0.74981,0.80357
2021,Schleswig-Holstein,Yes,0.05157,58,825,0.03647,0.06667
2021,Schleswig-Holstein,No,0.71192,767,825,0.68100,0.74284
2021,Hamburg,No,0.79874,421,421,0.76039,0.83709
2021,Lower Saxony,Yes,0.06790,139,1881,0.05653,0.07927
2021,Lower Saxony,No,0.75094,1742,1881,0.73139,0.77049
2021,Bremen,No,0.76383,137,137,0.69245,0.83521
2021,North Rhine-Westphalia,Yes,0.06851,288,4112,0.06079,0.07623
2021,North Rhine-Westphalia,No,0.75383,3824,4112,0.74066,0.76699
2021,Hesse,Yes,0.08379,103,1323,0.06885,0.09873
2021,Hesse,No,0.75241,1220,1323,0.72914,0.77567
2021,"Rhineland-Palatinate, Saarland",Yes,0.07678,90,996,0.06024,0.09333
2021,"Rhineland-Palatinate, Saarland",No,0.75930,906,996,0.73273,0.78586
2021,Baden-Wuerttemberg,Yes,0.05490,140,2167,0.04530,0.06449
2021,Baden-Wuerttemberg,No,0.76588,2027,2167,0.74805,0.78372
2021,Bavaria,Yes,0.05570,206,2851,0.04728,0.06412
2021,Bavaria,No,0.76140,2645,2851,0.74575,0.77705
2021,Berlin,Yes,0.06331,56,906,0.04744,0.07917
2021,Berlin,No,0.75808,850,906,0.73018,0.78598
2021,Brandenburg,Yes,0.09160,71,701,0.07023,0.11297
2021,Brandenburg,No,0.72171,630,701,0.68851,0.75491
2021,Mecklenburg-Western Pomerania,Yes,0.08668,40,407,0.05931,0.11404
2021,Mecklenburg-Western Pomerania,No,0.76026,367,407,0.71873,0.80179
2021,Saxony,Yes,0.07274,114,1160,0.05779,0.08769
2021,Saxony,No,0.76392,1046,1160,0.73947,0.78837
2021,Saxony-Anhalt,Yes,0.09992,66,599,0.07589,0.12396
2021,Saxony-Anhalt,No,0.73717,533,599,0.70189,0.77245
2021,Thuringa,Yes,0.06548,54,633,0.04619,0.08477
2021,Thuringa,No,0.74953,579,633,0.71575,0.78331
