year,age_gr,bula_h,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.89448,177,177,0.84909,0.93987
2009,46-65 y.,Saxony,Yes,0.08384,33,484,0.05912,0.10855
2009,46-65 y.,Saxony,No,0.91616,451,484,0.89145,0.94088
2009,46-65 y.,Saxony-Anhalt,Yes,0.14611,35,282,0.10481,0.18741
2009,46-65 y.,Saxony-Anhalt,No,0.85389,247,282,0.81259,0.89519
2009,46-65 y.,Thuringa,No,0.95322,271,271,0.92803,0.97841
2009,66 and older,Schleswig-Holstein,No,0.93546,127,127,0.89255,0.97836
2009,66 and older,Hamburg,No,0.83833,55,55,0.74014,0.93653
2009,66 and older,Lower Saxony,Yes,0.16017,69,423,0.12518,0.19517
2009,66 and older,Lower Saxony,No,0.83983,354,423,0.80483,0.87482
2009,66 and older,North Rhine-Westphalia,Yes,0.19130,157,853,0.16489,0.21772
2009,66 and older,North Rhine-Westphalia,No,0.80870,696,853,0.78228,0.83511
2009,66 and older,Hesse,Yes,0.22603,46,248,0.17387,0.27820
2009,66 and older,Hesse,No,0.77397,202,248,0.72180,0.82613
2009,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.14876,38,221,0.10174,0.19578
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.85124,183,221,0.80422,0.89826
2009,66 and older,Baden-Wuerttemberg,Yes,0.16036,58,448,0.12634,0.19438
2009,66 and older,Baden-Wuerttemberg,No,0.83964,390,448,0.80562,0.87366
2009,66 and older,Bavaria,Yes,0.12733,80,556,0.09960,0.15506
2009,66 and older,Bavaria,No,0.87267,476,556,0.84494,0.90040
2009,66 and older,Berlin,Yes,0.26661,33,147,0.19488,0.33833
2009,66 and older,Berlin,No,0.73339,114,147,0.66167,0.80512
2009,66 and older,Brandenburg,Yes,0.25970,55,216,0.20109,0.31831
2009,66 and older,Brandenburg,No,0.74030,161,216,0.68169,0.79891
2009,66 and older,Mecklenburg-Western Pomerania,No,0.82255,89,89,0.74273,0.90238
2009,66 and older,Saxony,Yes,0.21948,75,323,0.17427,0.26469
2009,66 and older,Saxony,No,0.78052,248,323,0.73531,0.82573
2009,66 and older,Saxony-Anhalt,Yes,0.23834,50,181,0.17609,0.30058
2009,66 and older,Saxony-Anhalt,No,0.76166,131,181,0.69942,0.82391
2009,66 and older,Thuringa,Yes,0.24074,48,208,0.18250,0.29898
2009,66 and older,Thuringa,No,0.75926,160,208,0.70102,0.81750
2011,17-29 y.,Schleswig-Holstein,No,0.83007,122,122,0.76315,0.89699
2011,17-29 y.,Hamburg,No,0.81413,49,49,0.70408,0.92418
2011,17-29 y.,Lower Saxony,No,0.78248,242,242,0.73039,0.83457
2011,17-29 y.,North Rhine-Westphalia,No,0.80811,603,603,0.77665,0.83957
2011,17-29 y.,Hesse,No,0.84350,192,192,0.79197,0.89502
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.85934,175,175,0.80767,0.91100
2011,17-29 y.,Baden-Wuerttemberg,No,0.84686,403,403,0.81165,0.88206
2011,17-29 y.,Bavaria,No,0.83342,437,437,0.79844,0.86839
2011,17-29 y.,Berlin,No,0.85275,107,107,0.78529,0.92021
2011,17-29 y.,Brandenburg,No,0.82760,101,101,0.75356,0.90163
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.78107,67,67,0.68131,0.88084
2011,17-29 y.,Saxony,No,0.84328,196,196,0.79225,0.89430
2011,17-29 y.,Saxony-Anhalt,No,0.87242,117,117,0.81171,0.93313
2011,17-29 y.,Thuringa,No,0.86154,135,135,0.80305,0.92002
2011,30-45 y.,Schleswig-Holstein,No,0.71063,134,134,0.63356,0.78770
2011,30-45 y.,Hamburg,No,0.85618,81,81,0.77928,0.93307
2011,30-45 y.,Lower Saxony,No,0.78404,459,459,0.74635,0.82173
2011,30-45 y.,North Rhine-Westphalia,No,0.78470,966,966,0.75876,0.81063
2011,30-45 y.,Hesse,No,0.75100,353,353,0.70582,0.79618
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.74851,252,252,0.69484,0.80219
2011,30-45 y.,Baden-Wuerttemberg,No,0.76885,609,609,0.73534,0.80236
2011,30-45 y.,Bavaria,No,0.77549,737,737,0.74534,0.80563
2011,30-45 y.,Berlin,No,0.74010,156,156,0.67106,0.80915
2011,30-45 y.,Brandenburg,No,0.72264,162,162,0.65349,0.79180
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.76068,107,107,0.67946,0.84191
2011,30-45 y.,Saxony,No,0.81604,342,342,0.77492,0.85717
2011,30-45 y.,Saxony-Anhalt,No,0.77656,195,195,0.71795,0.83518
2011,30-45 y.,Thuringa,No,0.71808,186,186,0.65325,0.78292
2011,46-65 y.,Schleswig-Holstein,No,0.91281,207,207,0.87428,0.95133
2011,46-65 y.,Hamburg,No,0.93046,89,89,0.87731,0.98361
2011,46-65 y.,Lower Saxony,Yes,0.06275,50,683,0.04455,0.08095
2011,46-65 y.,Lower Saxony,No,0.88577,633,683,0.86190,0.90964
2011,46-65 y.,Bremen,No,0.93613,43,43,0.86217,1.01008
2011,46-65 y.,North Rhine-Westphalia,Yes,0.07531,117,1527,0.06207,0.08855
2011,46-65 y.,North Rhine-Westphalia,No,0.88323,1410,1527,0.86711,0.89934
2011,46-65 y.,Hesse,Yes,0.09755,48,574,0.07326,0.12185
2011,46-65 y.,Hesse,No,0.85516,526,574,0.82635,0.88398
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.07074,31,476,0.04768,0.09380
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.89442,445,476,0.86679,0.92206
2011,46-65 y.,Baden-Wuerttemberg,Yes,0.06990,60,892,0.05315,0.08664
2011,46-65 y.,Baden-Wuerttemberg,No,0.88249,832,892,0.86135,0.90364
2011,46-65 y.,Bavaria,Yes,0.08251,81,1206,0.06697,0.09804
2011,46-65 y.,Bavaria,No,0.87241,1125,1206,0.85357,0.89124
2011,46-65 y.,Berlin,No,0.88655,279,279,0.84927,0.92383
2011,46-65 y.,Brandenburg,Yes,0.10700,43,368,0.07538,0.13863
2011,46-65 y.,Brandenburg,No,0.85965,325,368,0.82411,0.89519
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.88055,200,200,0.83549,0.92561
2011,46-65 y.,Saxony,Yes,0.11468,52,509,0.08697,0.14239
2011,46-65 y.,Saxony,No,0.84887,457,509,0.81772,0.88002
2011,46-65 y.,Saxony-Anhalt,Yes,0.13023,45,328,0.09375,0.16671
2011,46-65 y.,Saxony-Anhalt,No,0.84113,283,328,0.80151,0.88076
2011,46-65 y.,Thuringa,Yes,0.07518,36,337,0.04699,0.10338
2011,46-65 y.,Thuringa,No,0.89338,301,337,0.86038,0.92638
2011,66 and older,Schleswig-Holstein,No,0.90285,148,148,0.85498,0.95073
2011,66 and older,Hamburg,No,0.89261,80,80,0.82434,0.96088
2011,66 and older,Lower Saxony,Yes,0.15937,84,510,0.12757,0.19116
2011,66 and older,Lower Saxony,No,0.84020,426,510,0.80836,0.87203
2011,66 and older,North Rhine-Westphalia,Yes,0.18851,180,1004,0.16431,0.21272
2011,66 and older,North Rhine-Westphalia,No,0.81061,824,1004,0.78636,0.83486
2011,66 and older,Hesse,Yes,0.21408,60,284,0.16629,0.26187
2011,66 and older,Hesse,No,0.78592,224,284,0.73813,0.83371
2011,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.15913,51,295,0.11732,0.20095
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.83755,244,295,0.79538,0.87971
2011,66 and older,Baden-Wuerttemberg,Yes,0.17673,84,571,0.14542,0.20805
2011,66 and older,Baden-Wuerttemberg,No,0.82256,487,571,0.79119,0.85392
2011,66 and older,Bavaria,Yes,0.12747,105,791,0.10421,0.15073
2011,66 and older,Bavaria,No,0.87180,686,791,0.84849,0.89511
2011,66 and older,Berlin,Yes,0.24274,46,214,0.18516,0.30032
2011,66 and older,Berlin,No,0.75613,168,214,0.69846,0.81380
2011,66 and older,Brandenburg,Yes,0.28202,69,245,0.22556,0.33849
2011,66 and older,Brandenburg,No,0.71656,176,245,0.66001,0.77311
2011,66 and older,Mecklenburg-Western Pomerania,No,0.85073,99,99,0.78017,0.92128
2011,66 and older,Saxony,Yes,0.23908,84,353,0.19452,0.28364
2011,66 and older,Saxony,No,0.76092,269,353,0.71636,0.80548
2011,66 and older,Saxony-Anhalt,Yes,0.25285,62,223,0.19567,0.31003
2011,66 and older,Saxony-Anhalt,No,0.74715,161,223,0.68997,0.80433
2011,66 and older,Thuringa,Yes,0.21998,42,220,0.16512,0.27484
2011,66 and older,Thuringa,No,0.78002,178,220,0.72516,0.83488
2013,17-29 y.,Schleswig-Holstein,No,0.73027,93,93,0.63957,0.82096
2013,17-29 y.,Hamburg,No,0.54887,38,38,0.38853,0.70921
2013,17-29 y.,Lower Saxony,No,0.70523,239,239,0.64730,0.76315
2013,17-29 y.,North Rhine-Westphalia,No,0.67169,533,533,0.63178,0.71159
2013,17-29 y.,Hesse,No,0.62513,152,152,0.54792,0.70235
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.71313,163,163,0.64348,0.78278
2013,17-29 y.,Baden-Wuerttemberg,No,0.65790,310,310,0.60500,0.71080
2013,17-29 y.,Bavaria,No,0.68051,411,411,0.63537,0.72564
2013,17-29 y.,Berlin,No,0.65609,98,98,0.56155,0.75062
2013,17-29 y.,Brandenburg,No,0.73608,72,72,0.63356,0.83861
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.81321,50,50,0.70408,0.92234
2013,17-29 y.,Saxony,No,0.85832,167,167,0.80527,0.91137
2013,17-29 y.,Saxony-Anhalt,No,0.71441,85,85,0.61782,0.81101
2013,17-29 y.,Thuringa,No,0.83571,94,94,0.76040,0.91102
2013,30-45 y.,Schleswig-Holstein,No,0.63209,117,117,0.54433,0.71985
2013,30-45 y.,Hamburg,No,0.77130,90,90,0.68405,0.85856
2013,30-45 y.,Lower Saxony,No,0.66715,370,370,0.61907,0.71523
2013,30-45 y.,North Rhine-Westphalia,No,0.65225,785,785,0.61891,0.68559
2013,30-45 y.,Hesse,No,0.66189,285,285,0.60687,0.71691
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.66441,202,202,0.59912,0.72969
2013,30-45 y.,Baden-Wuerttemberg,No,0.62126,480,480,0.57782,0.66470
2013,30-45 y.,Bavaria,No,0.66964,648,648,0.63339,0.70588
2013,30-45 y.,Berlin,No,0.69909,172,172,0.63034,0.76783
2013,30-45 y.,Brandenburg,No,0.63884,125,125,0.55430,0.72339
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.75650,88,88,0.66632,0.84669
2013,30-45 y.,Saxony,No,0.79082,300,300,0.74471,0.83692
2013,30-45 y.,Saxony-Anhalt,No,0.75143,161,161,0.68447,0.81840
2013,30-45 y.,Thuringa,No,0.69717,148,148,0.62289,0.77145
2013,46-65 y.,Schleswig-Holstein,No,0.85574,189,189,0.80551,0.90596
2013,46-65 y.,Hamburg,No,0.75211,79,79,0.65628,0.84793
2013,46-65 y.,Lower Saxony,Yes,0.06792,48,661,0.04873,0.08712
2013,46-65 y.,Lower Saxony,No,0.83227,613,661,0.80377,0.86078
2013,46-65 y.,Bremen,No,0.81187,39,39,0.68761,0.93613
2013,46-65 y.,North Rhine-Westphalia,Yes,0.07450,114,1435,0.06090,0.08809
2013,46-65 y.,North Rhine-Westphalia,No,0.82107,1321,1435,0.80123,0.84091
2013,46-65 y.,Hesse,Yes,0.10629,59,557,0.08068,0.13191
2013,46-65 y.,Hesse,No,0.78267,498,557,0.74839,0.81695
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.07638,38,442,0.05159,0.10117
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.83386,404,442,0.79912,0.86860
2013,46-65 y.,Baden-Wuerttemberg,Yes,0.05768,48,787,0.04138,0.07398
2013,46-65 y.,Baden-Wuerttemberg,No,0.81498,739,787,0.78783,0.84213
2013,46-65 y.,Bavaria,Yes,0.07704,82,1115,0.06139,0.09270
2013,46-65 y.,Bavaria,No,0.82309,1033,1115,0.80069,0.84550
2013,46-65 y.,Berlin,Yes,0.12353,32,289,0.08553,0.16154
2013,46-65 y.,Berlin,No,0.78205,257,289,0.73437,0.82973
2013,46-65 y.,Brandenburg,Yes,0.09864,41,337,0.06676,0.13053
2013,46-65 y.,Brandenburg,No,0.82220,296,337,0.78132,0.86309
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.86714,183,183,0.81783,0.91645
2013,46-65 y.,Saxony,Yes,0.10305,58,519,0.07687,0.12923
2013,46-65 y.,Saxony,No,0.84774,461,519,0.81680,0.87868
2013,46-65 y.,Saxony-Anhalt,Yes,0.14464,47,310,0.10542,0.18386
2013,46-65 y.,Saxony-Anhalt,No,0.80368,263,310,0.75939,0.84797
2013,46-65 y.,Thuringa,Yes,0.08657,39,341,0.05668,0.11646
2013,46-65 y.,Thuringa,No,0.87387,302,341,0.83858,0.90916
2013,66 and older,Schleswig-Holstein,No,0.86699,146,146,0.81172,0.92226
2013,66 and older,Hamburg,No,0.88769,88,88,0.82134,0.95404
2013,66 and older,Lower Saxony,Yes,0.16517,83,489,0.13223,0.19812
2013,66 and older,Lower Saxony,No,0.82748,406,489,0.79396,0.86101
2013,66 and older,North Rhine-Westphalia,Yes,0.19516,177,939,0.16979,0.22052
2013,66 and older,North Rhine-Westphalia,No,0.79930,762,939,0.77367,0.82493
2013,66 and older,Hesse,Yes,0.22219,65,294,0.17459,0.26979
2013,66 and older,Hesse,No,0.77416,229,294,0.72629,0.82204
2013,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.14810,45,284,0.10672,0.18949
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.83780,239,284,0.79485,0.88075
2013,66 and older,Baden-Wuerttemberg,Yes,0.17968,90,542,0.14733,0.21204
2013,66 and older,Baden-Wuerttemberg,No,0.80881,452,542,0.77567,0.84194
2013,66 and older,Bavaria,Yes,0.13252,115,763,0.10845,0.15660
2013,66 and older,Bavaria,No,0.85817,648,763,0.83340,0.88295
2013,66 and older,Berlin,Yes,0.26146,46,206,0.20130,0.32161
2013,66 and older,Berlin,No,0.73457,160,206,0.67412,0.79502
2013,66 and older,Brandenburg,Yes,0.30608,73,242,0.24789,0.36427
2013,66 and older,Brandenburg,No,0.69065,169,242,0.63229,0.74901
2013,66 and older,Mecklenburg-Western Pomerania,No,0.81239,91,91,0.73173,0.89305
2013,66 and older,Saxony,Yes,0.24635,86,346,0.20088,0.29182
2013,66 and older,Saxony,No,0.75287,260,346,0.70735,0.79838
2013,66 and older,Saxony-Anhalt,Yes,0.30873,62,200,0.24455,0.37292
2013,66 and older,Saxony-Anhalt,No,0.68802,138,200,0.62365,0.75239
2013,66 and older,Thuringa,Yes,0.21217,47,211,0.15687,0.26747
2013,66 and older,Thuringa,No,0.78310,164,211,0.72736,0.83885
2015,17-29 y.,Schleswig-Holstein,No,0.90979,155,155,0.86454,0.95504
2015,17-29 y.,Hamburg,No,0.80318,54,54,0.69613,0.91022
2015,17-29 y.,Lower Saxony,No,0.88659,403,403,0.85559,0.91758
2015,17-29 y.,Bremen,No,0.89531,35,35,0.79240,0.99822
2015,17-29 y.,North Rhine-Westphalia,No,0.87608,869,869,0.85416,0.89800
2015,17-29 y.,Hesse,No,0.88572,266,266,0.84741,0.92402
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.88328,249,249,0.84332,0.92324
2015,17-29 y.,Baden-Wuerttemberg,No,0.90967,488,488,0.88421,0.93513
2015,17-29 y.,Bavaria,No,0.85027,638,638,0.82256,0.87798
2015,17-29 y.,Berlin,No,0.84350,135,135,0.78198,0.90502
2015,17-29 y.,Brandenburg,No,0.87629,102,102,0.81208,0.94050
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.98887,70,70,0.96412,1.01362
2015,17-29 y.,Saxony,No,0.90122,197,197,0.85945,0.94299
2015,17-29 y.,Saxony-Anhalt,No,0.93997,117,117,0.89674,0.98320
2015,17-29 y.,Thuringa,No,0.82096,115,115,0.75058,0.89134
2015,30-45 y.,Schleswig-Holstein,No,0.96334,266,266,0.94072,0.98597
2015,30-45 y.,Hamburg,No,0.91814,138,138,0.87223,0.96405
2015,30-45 y.,Lower Saxony,No,0.93288,684,684,0.91411,0.95164
2015,30-45 y.,Bremen,No,0.96510,57,57,0.91703,1.01317
2015,30-45 y.,North Rhine-Westphalia,Yes,0.02129,39,1547,0.01410,0.02849
2015,30-45 y.,North Rhine-Westphalia,No,0.93368,1508,1547,0.92128,0.94609
2015,30-45 y.,Hesse,No,0.92418,493,493,0.90079,0.94757
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95438,384,384,0.93348,0.97528
2015,30-45 y.,Baden-Wuerttemberg,No,0.91677,942,942,0.89912,0.93442
2015,30-45 y.,Bavaria,No,0.93517,1159,1159,0.92099,0.94935
2015,30-45 y.,Berlin,No,0.89661,263,263,0.85974,0.93348
2015,30-45 y.,Brandenburg,No,0.97040,242,242,0.94901,0.99180
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.98733,151,151,0.96943,1.00523
2015,30-45 y.,Saxony,No,0.98660,433,433,0.97575,0.99744
2015,30-45 y.,Saxony-Anhalt,No,0.97905,241,241,0.96093,0.99717
2015,30-45 y.,Thuringa,No,0.91438,240,240,0.87890,0.94985
2015,46-65 y.,Schleswig-Holstein,No,0.94406,251,251,0.91557,0.97255
2015,46-65 y.,Hamburg,No,0.98265,129,129,0.96003,1.00527
2015,46-65 y.,Lower Saxony,Yes,0.07453,59,824,0.05659,0.09247
2015,46-65 y.,Lower Saxony,No,0.91435,765,824,0.89523,0.93347
2015,46-65 y.,Bremen,No,0.82581,42,42,0.70971,0.94190
2015,46-65 y.,North Rhine-Westphalia,Yes,0.09316,143,1828,0.07983,0.10649
2015,46-65 y.,North Rhine-Westphalia,No,0.89978,1685,1828,0.88601,0.91355
2015,46-65 y.,Hesse,Yes,0.12413,68,664,0.09903,0.14923
2015,46-65 y.,Hesse,No,0.86512,596,664,0.83912,0.89112
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.08385,34,561,0.06089,0.10680
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.90574,527,561,0.88154,0.92994
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.06977,59,1000,0.05397,0.08556
2015,46-65 y.,Baden-Wuerttemberg,No,0.92257,941,1000,0.90599,0.93914
2015,46-65 y.,Bavaria,Yes,0.07898,94,1451,0.06509,0.09286
2015,46-65 y.,Bavaria,No,0.90979,1357,1451,0.89505,0.92454
2015,46-65 y.,Berlin,No,0.86761,286,286,0.82827,0.90696
2015,46-65 y.,Brandenburg,Yes,0.09490,46,395,0.06596,0.12384
2015,46-65 y.,Brandenburg,No,0.89769,349,395,0.86776,0.92761
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.90247,186,186,0.85971,0.94522
2015,46-65 y.,Saxony,Yes,0.11882,57,527,0.09116,0.14647
2015,46-65 y.,Saxony,No,0.87407,470,527,0.84572,0.90242
2015,46-65 y.,Saxony-Anhalt,Yes,0.13902,37,316,0.10081,0.17723
2015,46-65 y.,Saxony-Anhalt,No,0.85891,279,316,0.82046,0.89735
2015,46-65 y.,Thuringa,Yes,0.09432,39,348,0.06357,0.12507
2015,46-65 y.,Thuringa,No,0.90256,309,348,0.87136,0.93376
2015,66 and older,Schleswig-Holstein,Yes,0.13537,33,177,0.08482,0.18591
2015,66 and older,Schleswig-Holstein,No,0.86295,144,177,0.81215,0.91376
2015,66 and older,Hamburg,No,0.91535,92,92,0.85815,0.97254
2015,66 and older,Lower Saxony,Yes,0.18137,86,487,0.14711,0.21563
2015,66 and older,Lower Saxony,No,0.81714,401,487,0.78277,0.85151
2015,66 and older,Bremen,No,0.93821,31,31,0.85205,1.02437
2015,66 and older,North Rhine-Westphalia,Yes,0.17638,158,909,0.15159,0.20117
2015,66 and older,North Rhine-Westphalia,No,0.82228,751,909,0.79741,0.84714
2015,66 and older,Hesse,Yes,0.23940,62,273,0.18868,0.29011
2015,66 and older,Hesse,No,0.76038,211,273,0.70965,0.81111
2015,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.16862,49,292,0.12560,0.21164
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.82912,243,292,0.78587,0.87237
2015,66 and older,Baden-Wuerttemberg,Yes,0.15729,87,537,0.12647,0.18811
2015,66 and older,Baden-Wuerttemberg,No,0.84180,450,537,0.81091,0.87270
2015,66 and older,Bavaria,Yes,0.13685,119,750,0.11224,0.16147
2015,66 and older,Bavaria,No,0.86162,631,750,0.83690,0.88635
2015,66 and older,Berlin,Yes,0.26496,46,193,0.20254,0.32739
2015,66 and older,Berlin,No,0.73504,147,193,0.67261,0.79746
2015,66 and older,Brandenburg,Yes,0.27285,64,241,0.21649,0.32920
2015,66 and older,Brandenburg,No,0.72625,177,241,0.66984,0.78266
2015,66 and older,Mecklenburg-Western Pomerania,No,0.82136,106,106,0.74809,0.89463
2015,66 and older,Saxony,Yes,0.26667,90,346,0.22001,0.31333
2015,66 and older,Saxony,No,0.73333,256,346,0.68667,0.77999
2015,66 and older,Saxony-Anhalt,Yes,0.32905,64,206,0.26472,0.39337
2015,66 and older,Saxony-Anhalt,No,0.67095,142,206,0.60663,0.73528
2015,66 and older,Thuringa,Yes,0.19599,46,209,0.14204,0.24994
2015,66 and older,Thuringa,No,0.80401,163,209,0.75006,0.85796
2017,17-29 y.,Schleswig-Holstein,No,0.92892,164,164,0.88948,0.96837
2017,17-29 y.,Hamburg,No,0.89587,66,66,0.82162,0.97012
2017,17-29 y.,Lower Saxony,No,0.90703,532,532,0.88234,0.93173
2017,17-29 y.,Bremen,No,0.91459,49,49,0.83552,0.99366
2017,17-29 y.,North Rhine-Westphalia,No,0.87093,977,977,0.84990,0.89197
2017,17-29 y.,Hesse,No,0.91044,311,311,0.87865,0.94222
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.90100,251,251,0.86398,0.93802
2017,17-29 y.,Baden-Wuerttemberg,No,0.91123,485,485,0.88589,0.93657
2017,17-29 y.,Bavaria,No,0.90928,651,651,0.88719,0.93136
2017,17-29 y.,Berlin,No,0.93869,155,155,0.90080,0.97658
2017,17-29 y.,Brandenburg,No,0.89014,113,113,0.83223,0.94806
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.90326,70,70,0.83351,0.97301
2017,17-29 y.,Saxony,No,0.93380,237,237,0.90208,0.96553
2017,17-29 y.,Saxony-Anhalt,No,0.96150,134,134,0.92880,0.99420
2017,17-29 y.,Thuringa,No,0.95113,128,128,0.91364,0.98863
2017,30-45 y.,Schleswig-Holstein,No,0.98251,292,292,0.96745,0.99757
2017,30-45 y.,Hamburg,No,0.98492,142,142,0.96481,1.00504
2017,30-45 y.,Lower Saxony,No,0.95334,640,640,0.93699,0.96970
2017,30-45 y.,Bremen,No,0.95229,56,56,0.89596,1.00862
2017,30-45 y.,North Rhine-Westphalia,Yes,0.02640,47,1553,0.01842,0.03438
2017,30-45 y.,North Rhine-Westphalia,No,0.95967,1506,1553,0.94989,0.96946
2017,30-45 y.,Hesse,No,0.96466,480,480,0.94813,0.98120
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.96158,369,369,0.94194,0.98122
2017,30-45 y.,Baden-Wuerttemberg,No,0.97689,870,870,0.96690,0.98688
2017,30-45 y.,Bavaria,No,0.98434,1163,1163,0.97720,0.99148
2017,30-45 y.,Berlin,No,0.97894,288,288,0.96233,0.99555
2017,30-45 y.,Brandenburg,No,0.98367,237,237,0.96749,0.99984
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.98359,154,154,0.96346,1.00372
2017,30-45 y.,Saxony,No,0.98189,437,437,0.96938,0.99441
2017,30-45 y.,Saxony-Anhalt,No,0.96808,220,220,0.94479,0.99136
2017,30-45 y.,Thuringa,No,0.97424,251,251,0.95460,0.99388
2017,46-65 y.,Schleswig-Holstein,No,0.94871,293,293,0.92340,0.97401
2017,46-65 y.,Hamburg,No,0.96801,155,155,0.94022,0.99581
2017,46-65 y.,Lower Saxony,Yes,0.08706,75,1013,0.06969,0.10443
