year,bula_h,rentown,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Brandenburg,Tenant,Yes,0.22115,67,298,0.17395,0.26835
2006,Brandenburg,Tenant,No,0.77885,231,298,0.73165,0.82605
2006,Mecklenburg-Western Pomerania,Owner,No,0.84646,118,118,0.78114,0.91179
2006,Mecklenburg-Western Pomerania,Tenant,Yes,0.17135,32,160,0.11278,0.22992
2006,Mecklenburg-Western Pomerania,Tenant,No,0.82865,128,160,0.77008,0.88722
2006,Saxony,Owner,No,0.91759,294,294,0.88610,0.94907
2006,Saxony,Tenant,Yes,0.18615,88,507,0.15224,0.22007
2006,Saxony,Tenant,No,0.81385,419,507,0.77993,0.84776
2006,Saxony-Anhalt,Owner,No,0.91126,191,191,0.87083,0.95170
2006,Saxony-Anhalt,Tenant,Yes,0.22168,58,261,0.17119,0.27217
2006,Saxony-Anhalt,Tenant,No,0.77832,203,261,0.72783,0.82881
2006,Thuringa,Owner,No,0.93957,232,232,0.90884,0.97030
2006,Thuringa,Tenant,Yes,0.20586,55,235,0.15405,0.25766
2006,Thuringa,Tenant,No,0.79414,180,235,0.74234,0.84595
2007,Schleswig-Holstein,Owner,No,0.97453,176,176,0.95118,0.99787
2007,Schleswig-Holstein,Tenant,No,0.82499,135,135,0.76065,0.88932
2007,Hamburg,Owner,No,0.99285,46,46,0.96824,1.01746
2007,Hamburg,Tenant,No,0.90584,123,123,0.85402,0.95766
2007,Lower Saxony,Owner,No,0.96584,556,556,0.95073,0.98096
2007,Lower Saxony,Tenant,Yes,0.16012,68,396,0.12396,0.19629
2007,Lower Saxony,Tenant,No,0.83988,328,396,0.80371,0.87604
2007,Bremen,Tenant,No,0.86563,41,41,0.75994,0.97133
2007,North Rhine-Westphalia,Owner,No,0.98068,1054,1054,0.97236,0.98899
2007,North Rhine-Westphalia,Tenant,Yes,0.14793,172,1184,0.12769,0.16816
2007,North Rhine-Westphalia,Tenant,No,0.85207,1012,1184,0.83184,0.87231
2007,Hesse,Owner,No,0.97911,360,360,0.96431,0.99390
2007,Hesse,Tenant,Yes,0.10544,37,373,0.07423,0.13665
2007,Hesse,Tenant,No,0.89456,336,373,0.86335,0.92577
2007,"Rhineland-Palatinate, Saarland",Owner,No,0.98488,360,360,0.97226,0.99750
2007,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.20344,46,271,0.15542,0.25146
2007,"Rhineland-Palatinate, Saarland",Tenant,No,0.79656,225,271,0.74854,0.84458
2007,Baden-Wuerttemberg,Owner,No,0.99275,704,704,0.98648,0.99902
2007,Baden-Wuerttemberg,Tenant,Yes,0.09750,59,595,0.07365,0.12136
2007,Baden-Wuerttemberg,Tenant,No,0.90250,536,595,0.87864,0.92635
2007,Bavaria,Owner,No,0.98772,865,865,0.98038,0.99507
2007,Bavaria,Tenant,Yes,0.12524,71,678,0.10030,0.15017
2007,Bavaria,Tenant,No,0.87476,607,678,0.84983,0.89970
2007,Berlin,Owner,No,0.94076,82,82,0.88935,0.99217
2007,Berlin,Tenant,Yes,0.19971,70,352,0.15789,0.24154
2007,Berlin,Tenant,No,0.80029,282,352,0.75846,0.84211
2007,Brandenburg,Owner,No,0.93798,171,171,0.90172,0.97424
2007,Brandenburg,Tenant,Yes,0.24739,71,285,0.19720,0.29757
2007,Brandenburg,Tenant,No,0.75261,214,285,0.70243,0.80280
2007,Mecklenburg-Western Pomerania,Owner,No,0.91530,109,109,0.86279,0.96781
2007,Mecklenburg-Western Pomerania,Tenant,Yes,0.24653,37,145,0.17613,0.31692
2007,Mecklenburg-Western Pomerania,Tenant,No,0.75347,108,145,0.68308,0.82387
2007,Saxony,Owner,Yes,0.10042,33,308,0.06680,0.13404
2007,Saxony,Owner,No,0.89958,275,308,0.86596,0.93320
2007,Saxony,Tenant,Yes,0.19666,95,489,0.16140,0.23193
2007,Saxony,Tenant,No,0.80334,394,489,0.76807,0.83860
2007,Saxony-Anhalt,Owner,No,0.90003,186,186,0.85681,0.94326
2007,Saxony-Anhalt,Tenant,Yes,0.22893,57,238,0.17544,0.28242
2007,Saxony-Anhalt,Tenant,No,0.77107,181,238,0.71758,0.82456
2007,Thuringa,Owner,No,0.93039,220,220,0.89668,0.96409
2007,Thuringa,Tenant,Yes,0.25513,62,232,0.19891,0.31134
2007,Thuringa,Tenant,No,0.74487,170,232,0.68866,0.80109
2008,Schleswig-Holstein,Owner,No,0.98193,162,162,0.96136,1.00251
2008,Schleswig-Holstein,Tenant,No,0.81206,121,121,0.74216,0.88196
2008,Hamburg,Tenant,No,0.89544,122,122,0.84091,0.94996
2008,Lower Saxony,Owner,No,0.97649,548,548,0.96380,0.98919
2008,Lower Saxony,Tenant,Yes,0.14480,54,358,0.10830,0.18130
2008,Lower Saxony,Tenant,No,0.85520,304,358,0.81870,0.89170
2008,Bremen,Tenant,No,0.91655,43,43,0.83291,1.00019
2008,North Rhine-Westphalia,Owner,No,0.98566,997,997,0.97827,0.99304
2008,North Rhine-Westphalia,Tenant,Yes,0.12366,134,1091,0.10412,0.14321
2008,North Rhine-Westphalia,Tenant,No,0.87634,957,1091,0.85679,0.89588
2008,Hesse,Owner,No,0.98277,351,351,0.96913,0.99640
2008,Hesse,Tenant,Yes,0.13243,37,341,0.09640,0.16846
2008,Hesse,Tenant,No,0.86757,304,341,0.83154,0.90360
2008,"Rhineland-Palatinate, Saarland",Owner,No,0.98584,325,325,0.97297,0.99870
2008,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.18990,42,251,0.14128,0.23852
2008,"Rhineland-Palatinate, Saarland",Tenant,No,0.81010,209,251,0.76148,0.85872
2008,Baden-Wuerttemberg,Owner,No,0.98758,658,658,0.97911,0.99605
2008,Baden-Wuerttemberg,Tenant,Yes,0.09650,54,546,0.07171,0.12129
2008,Baden-Wuerttemberg,Tenant,No,0.90350,492,546,0.87871,0.92829
2008,Bavaria,Owner,No,0.98935,813,813,0.98229,0.99641
2008,Bavaria,Tenant,Yes,0.09978,53,632,0.07640,0.12317
2008,Bavaria,Tenant,No,0.90022,579,632,0.87683,0.92360
2008,Berlin,Owner,No,0.91136,79,79,0.84828,0.97444
2008,Berlin,Tenant,Yes,0.21351,66,336,0.16963,0.25739
2008,Berlin,Tenant,No,0.78649,270,336,0.74261,0.83037
2008,Brandenburg,Owner,No,0.95770,179,179,0.92813,0.98727
2008,Brandenburg,Tenant,Yes,0.26729,68,264,0.21381,0.32078
2008,Brandenburg,Tenant,No,0.73271,196,264,0.67922,0.78619
2008,Mecklenburg-Western Pomerania,Owner,No,0.93784,111,111,0.89271,0.98296
2008,Mecklenburg-Western Pomerania,Tenant,Yes,0.27597,39,145,0.20296,0.34898
2008,Mecklenburg-Western Pomerania,Tenant,No,0.72403,106,145,0.65102,0.79704
2008,Saxony,Owner,No,0.91899,269,269,0.88632,0.95166
2008,Saxony,Tenant,Yes,0.16318,80,473,0.12984,0.19652
2008,Saxony,Tenant,No,0.83682,393,473,0.80348,0.87016
2008,Saxony-Anhalt,Owner,No,0.93451,179,179,0.89817,0.97085
2008,Saxony-Anhalt,Tenant,Yes,0.24616,52,218,0.18884,0.30348
2008,Saxony-Anhalt,Tenant,No,0.75384,166,218,0.69652,0.81116
2008,Thuringa,Owner,No,0.85253,209,209,0.80435,0.90072
2008,Thuringa,Tenant,Yes,0.22158,56,227,0.16744,0.27573
2008,Thuringa,Tenant,No,0.77842,171,227,0.72427,0.83256
2009,Schleswig-Holstein,Owner,No,0.98200,161,161,0.96140,1.00260
2009,Schleswig-Holstein,Tenant,No,0.88105,119,119,0.82264,0.93946
2009,Hamburg,Tenant,No,0.94748,124,124,0.90806,0.98690
2009,Lower Saxony,Owner,No,0.98926,528,528,0.98046,0.99806
2009,Lower Saxony,Tenant,Yes,0.15109,57,376,0.11484,0.18734
2009,Lower Saxony,Tenant,No,0.84891,319,376,0.81266,0.88516
2009,Bremen,Owner,No,0.96033,32,32,0.89161,1.02904
2009,Bremen,Tenant,No,0.92015,38,38,0.83280,1.00749
2009,North Rhine-Westphalia,Owner,No,0.97757,965,965,0.96822,0.98692
2009,North Rhine-Westphalia,Tenant,Yes,0.11455,121,1044,0.09523,0.13388
2009,North Rhine-Westphalia,Tenant,No,0.88545,923,1044,0.86612,0.90477
2009,Hesse,Owner,No,0.99588,351,351,0.98917,1.00259
2009,Hesse,Tenant,No,0.91026,317,317,0.87875,0.94177
2009,"Rhineland-Palatinate, Saarland",Owner,No,0.99076,331,331,0.98044,1.00108
2009,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.20315,46,245,0.15267,0.25364
2009,"Rhineland-Palatinate, Saarland",Tenant,No,0.79685,199,245,0.74636,0.84733
2009,Baden-Wuerttemberg,Owner,No,0.98470,639,639,0.97518,0.99423
2009,Baden-Wuerttemberg,Tenant,Yes,0.07411,37,507,0.05129,0.09693
2009,Baden-Wuerttemberg,Tenant,No,0.92589,470,507,0.90307,0.94871
2009,Bavaria,Owner,No,0.99031,808,808,0.98356,0.99707
2009,Bavaria,Tenant,Yes,0.10153,55,637,0.07806,0.12501
2009,Bavaria,Tenant,No,0.89847,582,637,0.87499,0.92194
2009,Berlin,Owner,No,0.96910,89,89,0.93295,1.00526
2009,Berlin,Tenant,Yes,0.17937,57,348,0.13901,0.21974
2009,Berlin,Tenant,No,0.82063,291,348,0.78026,0.86099
2009,Brandenburg,Owner,No,0.96169,185,185,0.93396,0.98942
2009,Brandenburg,Tenant,Yes,0.23689,61,260,0.18511,0.28867
2009,Brandenburg,Tenant,No,0.76311,199,260,0.71133,0.81489
2009,Mecklenburg-Western Pomerania,Owner,No,0.94065,125,125,0.89906,0.98224
2009,Mecklenburg-Western Pomerania,Tenant,Yes,0.28246,36,142,0.20815,0.35677
2009,Mecklenburg-Western Pomerania,Tenant,No,0.71754,106,142,0.64323,0.79185
2009,Saxony,Owner,No,0.93353,281,281,0.90435,0.96270
2009,Saxony,Tenant,Yes,0.16390,71,459,0.12999,0.19780
2009,Saxony,Tenant,No,0.83610,388,459,0.80220,0.87001
2009,Saxony-Anhalt,Owner,No,0.97086,196,196,0.94725,0.99447
2009,Saxony-Anhalt,Tenant,Yes,0.23150,50,220,0.17563,0.28736
2009,Saxony-Anhalt,Tenant,No,0.76850,170,220,0.71264,0.82437
2009,Thuringa,Owner,No,0.88569,213,213,0.84286,0.92853
2009,Thuringa,Tenant,Yes,0.20463,55,222,0.15144,0.25782
2009,Thuringa,Tenant,No,0.79537,167,222,0.74218,0.84856
2010,Schleswig-Holstein,Owner,No,0.98936,211,211,0.97549,1.00324
2010,Schleswig-Holstein,Tenant,Yes,0.12199,63,236,0.08014,0.16383
2010,Schleswig-Holstein,Tenant,No,0.87801,173,236,0.83617,0.91986
2010,Hamburg,Tenant,No,0.90585,160,160,0.86045,0.95124
2010,Lower Saxony,Owner,No,0.98278,641,641,0.97270,0.99286
2010,Lower Saxony,Tenant,Yes,0.15107,142,599,0.12237,0.17977
2010,Lower Saxony,Tenant,No,0.84893,457,599,0.82023,0.87763
2010,Bremen,Tenant,No,0.87175,51,51,0.77907,0.96443
2010,North Rhine-Westphalia,Owner,No,0.98485,1219,1219,0.97799,0.99171
2010,North Rhine-Westphalia,Tenant,Yes,0.12440,325,1580,0.10812,0.14068
2010,North Rhine-Westphalia,Tenant,No,0.87560,1255,1580,0.85932,0.89188
2010,Hesse,Owner,No,0.99413,423,423,0.98685,1.00142
2010,Hesse,Tenant,Yes,0.13384,87,535,0.10497,0.16272
2010,Hesse,Tenant,No,0.86616,448,535,0.83728,0.89503
2010,"Rhineland-Palatinate, Saarland",Owner,No,0.98362,428,428,0.97158,0.99566
2010,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.15460,70,335,0.11582,0.19337
2010,"Rhineland-Palatinate, Saarland",Tenant,No,0.84540,265,335,0.80663,0.88418
2010,Baden-Wuerttemberg,Owner,No,0.99384,845,845,0.98856,0.99912
2010,Baden-Wuerttemberg,Tenant,Yes,0.08295,107,775,0.06351,0.10238
2010,Baden-Wuerttemberg,Tenant,No,0.91705,668,775,0.89762,0.93649
2010,Bavaria,Owner,No,0.98473,1070,1070,0.97738,0.99208
2010,Bavaria,Tenant,Yes,0.09547,135,952,0.07679,0.11415
2010,Bavaria,Tenant,No,0.90453,817,952,0.88585,0.92321
2010,Berlin,Owner,No,0.95941,102,102,0.92093,0.99790
2010,Berlin,Tenant,Yes,0.14875,107,489,0.11718,0.18032
2010,Berlin,Tenant,No,0.85125,382,489,0.81968,0.88282
2010,Brandenburg,Owner,No,0.96886,217,217,0.94570,0.99203
2010,Brandenburg,Tenant,Yes,0.23890,112,334,0.19310,0.28470
2010,Brandenburg,Tenant,No,0.76110,222,334,0.71530,0.80690
2010,Mecklenburg-Western Pomerania,Owner,No,0.91928,127,127,0.87171,0.96684
2010,Mecklenburg-Western Pomerania,Tenant,Yes,0.24759,71,217,0.19003,0.30515
2010,Mecklenburg-Western Pomerania,Tenant,No,0.75241,146,217,0.69485,0.80997
2010,Saxony,Owner,No,0.95576,323,323,0.93330,0.97822
2010,Saxony,Tenant,Yes,0.15297,132,596,0.12405,0.18189
2010,Saxony,Tenant,No,0.84703,464,596,0.81811,0.87595
2010,Saxony-Anhalt,Owner,No,0.96244,229,229,0.93776,0.98712
2010,Saxony-Anhalt,Tenant,Yes,0.22517,93,290,0.17701,0.27332
2010,Saxony-Anhalt,Tenant,No,0.77483,197,290,0.72668,0.82299
2010,Thuringa,Owner,No,0.89346,240,240,0.85434,0.93258
2010,Thuringa,Tenant,Yes,0.17538,69,279,0.13068,0.22008
2010,Thuringa,Tenant,No,0.82462,210,279,0.77992,0.86932
2011,Schleswig-Holstein,Owner,No,0.99498,269,269,0.98652,1.00344
2011,Schleswig-Holstein,Tenant,Yes,0.17192,87,323,0.13070,0.21313
2011,Schleswig-Holstein,Tenant,No,0.82808,236,323,0.78687,0.86930
2011,Hamburg,Tenant,No,0.93090,178,178,0.89353,0.96826
2011,Lower Saxony,Owner,No,0.98564,815,815,0.97747,0.99382
2011,Lower Saxony,Tenant,Yes,0.15574,156,659,0.12803,0.18344
2011,Lower Saxony,Tenant,No,0.84426,503,659,0.81656,0.87197
2011,Bremen,Owner,No,0.99489,38,38,0.97192,1.01786
2011,Bremen,Tenant,No,0.83795,61,61,0.74471,0.93119
2011,North Rhine-Westphalia,Owner,No,0.98548,1426,1426,0.97927,0.99169
2011,North Rhine-Westphalia,Tenant,Yes,0.13373,370,1815,0.11807,0.14940
2011,North Rhine-Westphalia,Tenant,No,0.86627,1445,1815,0.85060,0.88193
2011,Hesse,Owner,No,0.99744,527,527,0.99312,1.00176
2011,Hesse,Tenant,Yes,0.13627,106,597,0.10872,0.16381
2011,Hesse,Tenant,No,0.86373,491,597,0.83619,0.89128
2011,"Rhineland-Palatinate, Saarland",Owner,No,0.98373,515,515,0.97280,0.99467
2011,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.14328,87,403,0.10903,0.17753
2011,"Rhineland-Palatinate, Saarland",Tenant,No,0.85672,316,403,0.82247,0.89097
2011,Baden-Wuerttemberg,Owner,No,0.99717,1057,1057,0.99396,1.00037
2011,Baden-Wuerttemberg,Tenant,Yes,0.08133,124,905,0.06351,0.09915
2011,Baden-Wuerttemberg,Tenant,No,0.91867,781,905,0.90085,0.93649
2011,Bavaria,Owner,No,0.99195,1309,1309,0.98711,0.99679
2011,Bavaria,Tenant,Yes,0.10121,173,1199,0.08413,0.11829
2011,Bavaria,Tenant,No,0.89879,1026,1199,0.88171,0.91587
2011,Berlin,Owner,No,0.98269,118,118,0.95905,1.00632
2011,Berlin,Tenant,Yes,0.15463,105,543,0.12419,0.18506
2011,Berlin,Tenant,No,0.84537,438,543,0.81494,0.87581
2011,Brandenburg,Owner,No,0.94027,259,259,0.91136,0.96919
2011,Brandenburg,Tenant,Yes,0.22883,124,391,0.18713,0.27052
2011,Brandenburg,Tenant,No,0.77117,267,391,0.72948,0.81287
2011,Mecklenburg-Western Pomerania,Owner,No,0.92952,135,135,0.88619,0.97286
2011,Mecklenburg-Western Pomerania,Tenant,Yes,0.26592,88,253,0.21137,0.32047
2011,Mecklenburg-Western Pomerania,Tenant,No,0.73408,165,253,0.67953,0.78863
2011,Saxony,Owner,No,0.93998,337,337,0.91458,0.96538
2011,Saxony,Tenant,Yes,0.18374,167,672,0.15444,0.21304
2011,Saxony,Tenant,No,0.81626,505,672,0.78696,0.84556
2011,Saxony-Anhalt,Owner,No,0.94678,253,253,0.91906,0.97449
2011,Saxony-Anhalt,Tenant,Yes,0.20900,114,375,0.16779,0.25021
2011,Saxony-Anhalt,Tenant,No,0.79100,261,375,0.74979,0.83221
2011,Thuringa,Owner,No,0.92040,266,266,0.88780,0.95299
2011,Thuringa,Tenant,Yes,0.16343,87,358,0.12507,0.20178
2011,Thuringa,Tenant,No,0.83657,271,358,0.79822,0.87493
2012,Schleswig-Holstein,Owner,No,0.99198,278,278,0.98148,1.00249
2012,Schleswig-Holstein,Tenant,Yes,0.13197,77,313,0.09441,0.16953
2012,Schleswig-Holstein,Tenant,No,0.86803,236,313,0.83047,0.90559
2012,Hamburg,Owner,No,0.97920,70,70,0.94552,1.01287
2012,Hamburg,Tenant,No,0.92865,174,174,0.89029,0.96701
2012,Lower Saxony,Owner,No,0.99040,795,795,0.98362,0.99718
2012,Lower Saxony,Tenant,Yes,0.14921,143,651,0.12182,0.17660
2012,Lower Saxony,Tenant,No,0.85079,508,651,0.82340,0.87818
2012,Bremen,Owner,No,0.99439,42,42,0.97151,1.01726
2012,Bremen,Tenant,No,0.79199,61,61,0.68929,0.89469
2012,North Rhine-Westphalia,Owner,No,0.98757,1402,1402,0.98176,0.99337
2012,North Rhine-Westphalia,Tenant,Yes,0.12971,344,1745,0.11394,0.14548
2012,North Rhine-Westphalia,Tenant,No,0.87029,1401,1745,0.85452,0.88606
2012,Hesse,Owner,No,0.99496,550,550,0.98904,1.00088
2012,Hesse,Tenant,Yes,0.15600,94,560,0.12592,0.18609
2012,Hesse,Tenant,No,0.84400,466,560,0.81391,0.87408
2012,"Rhineland-Palatinate, Saarland",Owner,No,0.98629,488,488,0.97597,0.99662
2012,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11970,74,416,0.08847,0.15094
2012,"Rhineland-Palatinate, Saarland",Tenant,No,0.88030,342,416,0.84906,0.91153
2012,Baden-Wuerttemberg,Owner,No,0.99422,1020,1020,0.98957,0.99888
2012,Baden-Wuerttemberg,Tenant,Yes,0.07715,107,832,0.05901,0.09530
2012,Baden-Wuerttemberg,Tenant,No,0.92285,725,832,0.90470,0.94099
2012,Bavaria,Owner,No,0.99267,1294,1294,0.98802,0.99732
2012,Bavaria,Tenant,Yes,0.09178,146,1183,0.07532,0.10824
2012,Bavaria,Tenant,No,0.90822,1037,1183,0.89176,0.92468
2012,Berlin,Owner,No,0.99012,129,129,0.97298,1.00725
2012,Berlin,Tenant,Yes,0.16954,115,558,0.13838,0.20070
2012,Berlin,Tenant,No,0.83046,443,558,0.79930,0.86162
2012,Brandenburg,Owner,No,0.93602,266,266,0.90655,0.96548
2012,Brandenburg,Tenant,Yes,0.23380,112,371,0.19067,0.27692
2012,Brandenburg,Tenant,No,0.76620,259,371,0.72308,0.80933
2012,Mecklenburg-Western Pomerania,Owner,No,0.93404,123,123,0.88999,0.97808
2012,Mecklenburg-Western Pomerania,Tenant,Yes,0.23352,88,266,0.18258,0.28445
2012,Mecklenburg-Western Pomerania,Tenant,No,0.76648,178,266,0.71555,0.81742
2012,Saxony,Owner,No,0.94127,341,341,0.91628,0.96626
2012,Saxony,Tenant,Yes,0.16916,161,681,0.14098,0.19734
2012,Saxony,Tenant,No,0.83084,520,681,0.80266,0.85902
2012,Saxony-Anhalt,Owner,No,0.92918,232,232,0.89610,0.96226
2012,Saxony-Anhalt,Tenant,Yes,0.22005,111,361,0.17726,0.26285
2012,Saxony-Anhalt,Tenant,No,0.77995,250,361,0.73715,0.82274
2012,Thuringa,Owner,No,0.93310,257,257,0.90250,0.96371
2012,Thuringa,Tenant,Yes,0.18317,91,357,0.14298,0.22335
2012,Thuringa,Tenant,No,0.81683,266,357,0.77665,0.85702
2013,Schleswig-Holstein,Owner,No,0.99546,272,272,0.98746,1.00346
2013,Schleswig-Holstein,Tenant,Yes,0.16848,99,369,0.13024,0.20672
2013,Schleswig-Holstein,Tenant,No,0.83152,270,369,0.79328,0.86976
2013,Hamburg,Tenant,Yes,0.11550,44,257,0.07634,0.15465
2013,Hamburg,Tenant,No,0.88450,213,257,0.84535,0.92366
2013,Lower Saxony,Owner,No,0.98885,791,791,0.98152,0.99617
2013,Lower Saxony,Tenant,Yes,0.16037,189,798,0.13490,0.18585
2013,Lower Saxony,Tenant,No,0.83963,609,798,0.81415,0.86510
2013,Bremen,Owner,No,0.97566,42,42,0.92848,1.02283
2013,Bremen,Tenant,No,0.79790,71,71,0.70383,0.89197
2013,North Rhine-Westphalia,Owner,No,0.98583,1463,1463,0.97978,0.99189
2013,North Rhine-Westphalia,Tenant,Yes,0.14295,441,2135,0.12810,0.15780
2013,North Rhine-Westphalia,Tenant,No,0.85705,1694,2135,0.84220,0.87190
2013,Hesse,Owner,No,0.99467,555,555,0.98860,1.00073
2013,Hesse,Tenant,Yes,0.16380,133,725,0.13684,0.19076
2013,Hesse,Tenant,No,0.83620,592,725,0.80924,0.86316
2013,"Rhineland-Palatinate, Saarland",Owner,No,0.99320,531,531,0.98620,1.00020
2013,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.11686,88,480,0.08809,0.14563
2013,"Rhineland-Palatinate, Saarland",Tenant,No,0.88314,392,480,0.85437,0.91191
2013,Baden-Wuerttemberg,Owner,No,0.99474,1056,1056,0.99038,0.99911
2013,Baden-Wuerttemberg,Tenant,Yes,0.07932,132,1032,0.06283,0.09582
2013,Baden-Wuerttemberg,Tenant,No,0.92068,900,1032,0.90418,0.93717
2013,Bavaria,Owner,No,0.98516,1298,1298,0.97858,0.99174
2013,Bavaria,Tenant,Yes,0.09227,199,1467,0.07746,0.10709
2013,Bavaria,Tenant,No,0.90773,1268,1467,0.89291,0.92254
2013,Berlin,Owner,No,0.97149,122,122,0.94184,1.00114
2013,Berlin,Tenant,Yes,0.17481,150,632,0.14518,0.20445
2013,Berlin,Tenant,No,0.82519,482,632,0.79555,0.85482
2013,Brandenburg,Owner,No,0.94913,248,248,0.92172,0.97653
2013,Brandenburg,Tenant,Yes,0.25343,124,390,0.21020,0.29665
2013,Brandenburg,Tenant,No,0.74657,266,390,0.70335,0.78980
2013,Mecklenburg-Western Pomerania,Owner,No,0.93705,119,119,0.89323,0.98087
2013,Mecklenburg-Western Pomerania,Tenant,Yes,0.20390,76,254,0.15426,0.25355
2013,Mecklenburg-Western Pomerania,Tenant,No,0.79610,178,254,0.74645,0.84574
2013,Saxony,Owner,No,0.93964,328,328,0.91383,0.96545
2013,Saxony,Tenant,Yes,0.15049,148,675,0.12350,0.17749
2013,Saxony,Tenant,No,0.84951,527,675,0.82251,0.87650
2013,Saxony-Anhalt,Owner,No,0.94225,230,230,0.91204,0.97247
2013,Saxony-Anhalt,Tenant,Yes,0.21883,120,377,0.17704,0.26063
2013,Saxony-Anhalt,Tenant,No,0.78117,257,377,0.73937,0.82296
2013,Thuringa,Owner,No,0.94747,265,265,0.92056,0.97439
2013,Thuringa,Tenant,Yes,0.19101,76,320,0.14787,0.23415
2013,Thuringa,Tenant,No,0.80899,244,320,0.76585,0.85213
2014,Schleswig-Holstein,Owner,No,0.98820,249,249,0.97476,1.00164
2014,Schleswig-Holstein,Tenant,Yes,0.17230,86,307,0.12999,0.21461
2014,Schleswig-Holstein,Tenant,No,0.82770,221,307,0.78539,0.87001
2014,Hamburg,Owner,No,0.98258,71,71,0.95193,1.01323
2014,Hamburg,Tenant,No,0.92350,175,175,0.88401,0.96300
2014,Lower Saxony,Owner,No,0.99215,748,748,0.98582,0.99848
2014,Lower Saxony,Tenant,Yes,0.18161,168,692,0.15287,0.21036
2014,Lower Saxony,Tenant,No,0.81839,524,692,0.78964,0.84713
2014,Bremen,Owner,No,0.96879,40,40,0.91421,1.02336
2014,Bremen,Tenant,No,0.76711,54,54,0.65332,0.88091
2014,North Rhine-Westphalia,Owner,No,0.98924,1329,1329,0.98369,0.99479
2014,North Rhine-Westphalia,Tenant,Yes,0.14887,390,1841,0.13260,0.16513
2014,North Rhine-Westphalia,Tenant,No,0.85113,1451,1841,0.83487,0.86740
2014,Hesse,Owner,No,0.99644,510,510,0.99126,1.00161
2014,Hesse,Tenant,Yes,0.17953,105,590,0.14854,0.21053
2014,Hesse,Tenant,No,0.82047,485,590,0.78947,0.85146
2014,"Rhineland-Palatinate, Saarland",Owner,No,0.98479,475,475,0.97377,0.99581
2014,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.14629,96,431,0.11288,0.17969
2014,"Rhineland-Palatinate, Saarland",Tenant,No,0.85371,335,431,0.82031,0.88712
2014,Baden-Wuerttemberg,Owner,No,0.99552,953,953,0.99127,0.99976
2014,Baden-Wuerttemberg,Tenant,Yes,0.07106,106,849,0.05377,0.08836
2014,Baden-Wuerttemberg,Tenant,No,0.92894,743,849,0.91164,0.94623
2014,Bavaria,Owner,No,0.98407,1215,1215,0.97703,0.99111
2014,Bavaria,Tenant,Yes,0.09229,166,1285,0.07646,0.10812
2014,Bavaria,Tenant,No,0.90771,1119,1285,0.89188,0.92354
2014,Berlin,Owner,No,0.96852,110,110,0.93574,1.00130
2014,Berlin,Tenant,Yes,0.16724,104,542,0.13579,0.19868
2014,Berlin,Tenant,No,0.83276,438,542,0.80132,0.86421
2014,Brandenburg,Owner,No,0.95391,241,241,0.92738,0.98044
