"pli0089","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1997","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","1997","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1997","30-45","Hauptschule","","","",""
"Min 1x pro Monat","1997","30-45","Realschule","","","",""
"Min 1x pro Monat","1997","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1997","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","1997","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1997","46-65","Hauptschule","","","",""
"Min 1x pro Monat","1997","46-65","Realschule","","","",""
"Min 1x pro Monat","1997","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1997","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","1997","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1997","66","Hauptschule","","","",""
"Min 1x pro Monat","1997","66","Realschule","","","",""
"Min 1x pro Monat","1997","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1997","66","AkademikerIn","","","",""
"Seltener","1997","17-29","(noch) kein Abschluss","","","",""
"Seltener","1997","17-29","Hauptschule","","","",""
"Seltener","1997","17-29","Realschule","","","",""
"Seltener","1997","17-29","(Fach-)Abitur","","","",""
"Seltener","1997","17-29","AkademikerIn","","","",""
"Seltener","1997","30-45","(noch) kein Abschluss","","","",""
"Seltener","1997","30-45","Hauptschule","","","",""
"Seltener","1997","30-45","Realschule","","","",""
"Seltener","1997","30-45","(Fach-)Abitur","","","",""
"Seltener","1997","30-45","AkademikerIn","","","",""
"Seltener","1997","46-65","(noch) kein Abschluss","","","",""
"Seltener","1997","46-65","Hauptschule","","","",""
"Seltener","1997","46-65","Realschule","","","",""
"Seltener","1997","46-65","(Fach-)Abitur","","","",""
"Seltener","1997","46-65","AkademikerIn","","","",""
"Seltener","1997","66","(noch) kein Abschluss","","","",""
"Seltener","1997","66","Hauptschule","","","",""
"Seltener","1997","66","Realschule","","","",""
"Seltener","1997","66","(Fach-)Abitur","","","",""
"Seltener","1997","66","AkademikerIn","","","",""
"Nie","1997","17-29","(noch) kein Abschluss","","","",""
"Nie","1997","17-29","Hauptschule","","","",""
"Nie","1997","17-29","Realschule","","","",""
"Nie","1997","17-29","(Fach-)Abitur","","","",""
"Nie","1997","17-29","AkademikerIn","","","",""
"Nie","1997","30-45","(noch) kein Abschluss","","","",""
"Nie","1997","30-45","Hauptschule","","","",""
"Nie","1997","30-45","Realschule","","","",""
"Nie","1997","30-45","(Fach-)Abitur","","","",""
"Nie","1997","30-45","AkademikerIn","","","",""
"Nie","1997","46-65","(noch) kein Abschluss","","","",""
"Nie","1997","46-65","Hauptschule","","","",""
"Nie","1997","46-65","Realschule","","","",""
"Nie","1997","46-65","(Fach-)Abitur","","","",""
"Nie","1997","46-65","AkademikerIn","","","",""
"Nie","1997","66","(noch) kein Abschluss","","","",""
"Nie","1997","66","Hauptschule","","","",""
"Nie","1997","66","Realschule","","","",""
"Nie","1997","66","(Fach-)Abitur","","","",""
"Nie","1997","66","AkademikerIn","","","",""
"Täglich","1998","17-29","(noch) kein Abschluss","","","",""
"Täglich","1998","17-29","Hauptschule","5","","",""
"Täglich","1998","17-29","Realschule","","","",""
"Täglich","1998","17-29","(Fach-)Abitur","2","","",""
"Täglich","1998","17-29","AkademikerIn","","","",""
"Täglich","1998","30-45","(noch) kein Abschluss","","","",""
"Täglich","1998","30-45","Hauptschule","1","","",""
"Täglich","1998","30-45","Realschule","1","","",""
"Täglich","1998","30-45","(Fach-)Abitur","","","",""
"Täglich","1998","30-45","AkademikerIn","","","",""
"Täglich","1998","46-65","(noch) kein Abschluss","","","",""
"Täglich","1998","46-65","Hauptschule","3","","",""
"Täglich","1998","46-65","Realschule","1","","",""
"Täglich","1998","46-65","(Fach-)Abitur","1","","",""
"Täglich","1998","46-65","AkademikerIn","","","",""
"Täglich","1998","66","(noch) kein Abschluss","","","",""
"Täglich","1998","66","Hauptschule","","","",""
"Täglich","1998","66","Realschule","","","",""
"Täglich","1998","66","(Fach-)Abitur","","","",""
"Täglich","1998","66","AkademikerIn","","","",""
"Min 1x pro Woche","1998","17-29","(noch) kein Abschluss","46","0.124527090513295","0.0913728655691598","0.157681315457431"
"Min 1x pro Woche","1998","17-29","Hauptschule","78","0.110799848613695","0.0893422296127402","0.132257467614649"
"Min 1x pro Woche","1998","17-29","Realschule","86","0.0890481479478752","0.0714219849586234","0.106674310937127"
"Min 1x pro Woche","1998","17-29","(Fach-)Abitur","35","0.0727695967157416","0.0504648115216679","0.0950743819098153"
"Min 1x pro Woche","1998","17-29","AkademikerIn","9","","",""
"Min 1x pro Woche","1998","30-45","(noch) kein Abschluss","9","","",""
"Min 1x pro Woche","1998","30-45","Hauptschule","102","0.0722539956011968","0.059527905043225","0.0849800861591685"
"Min 1x pro Woche","1998","30-45","Realschule","99","0.0729329076085075","0.0599418015672802","0.0859240136497348"
"Min 1x pro Woche","1998","30-45","(Fach-)Abitur","25","","",""
"Min 1x pro Woche","1998","30-45","AkademikerIn","25","","",""
"Min 1x pro Woche","1998","46-65","(noch) kein Abschluss","6","","",""
"Min 1x pro Woche","1998","46-65","Hauptschule","85","0.0364153752221433","0.0290220658368546","0.0438086846074319"
"Min 1x pro Woche","1998","46-65","Realschule","24","","",""
"Min 1x pro Woche","1998","46-65","(Fach-)Abitur","3","","",""
"Min 1x pro Woche","1998","46-65","AkademikerIn","20","","",""
"Min 1x pro Woche","1998","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1998","66","Hauptschule","","","",""
"Min 1x pro Woche","1998","66","Realschule","","","",""
"Min 1x pro Woche","1998","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1998","66","AkademikerIn","","","",""
"Min 1x pro Monat","1998","17-29","(noch) kein Abschluss","61","0.179787068560333","0.141227857908033","0.218346279212632"
"Min 1x pro Monat","1998","17-29","Hauptschule","112","0.124701125093596","0.102115841234347","0.147286408952845"
"Min 1x pro Monat","1998","17-29","Realschule","101","0.105984516780207","0.0869346757140401","0.125034357846374"
"Min 1x pro Monat","1998","17-29","(Fach-)Abitur","72","0.144827417560248","0.114608318866935","0.175046516253561"
"Min 1x pro Monat","1998","17-29","AkademikerIn","20","","",""
"Min 1x pro Monat","1998","30-45","(noch) kein Abschluss","7","","",""
"Min 1x pro Monat","1998","30-45","Hauptschule","142","0.0902582533702493","0.0761734089716977","0.104343097768801"
"Min 1x pro Monat","1998","30-45","Realschule","132","0.0933818969396339","0.0788449796195347","0.107918814259733"
"Min 1x pro Monat","1998","30-45","(Fach-)Abitur","31","0.0774705480705092","0.0524342870935435","0.102506809047475"
"Min 1x pro Monat","1998","30-45","AkademikerIn","81","0.0901844204744276","0.0717049430999547","0.1086638978489"
"Min 1x pro Monat","1998","46-65","(noch) kein Abschluss","12","","",""
"Min 1x pro Monat","1998","46-65","Hauptschule","139","0.0622914309615286","0.0527525011971944","0.0718303607258627"
"Min 1x pro Monat","1998","46-65","Realschule","42","0.0741038983061286","0.053568187598847","0.0946396090134101"
"Min 1x pro Monat","1998","46-65","(Fach-)Abitur","11","","",""
"Min 1x pro Monat","1998","46-65","AkademikerIn","39","0.0633970286014001","0.0453327043427316","0.0814613528600685"
"Min 1x pro Monat","1998","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1998","66","Hauptschule","","","",""
"Min 1x pro Monat","1998","66","Realschule","","","",""
"Min 1x pro Monat","1998","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1998","66","AkademikerIn","","","",""
"Seltener","1998","17-29","(noch) kein Abschluss","159","0.410585375376847","0.361188691459119","0.459982059294574"
"Seltener","1998","17-29","Hauptschule","252","0.306324717922392","0.2748123300699","0.337837105774885"
"Seltener","1998","17-29","Realschule","386","0.386580577453405","0.356443828444022","0.416717326462787"
"Seltener","1998","17-29","(Fach-)Abitur","217","0.418369622596187","0.376011876629574","0.4607273685628"
"Seltener","1998","17-29","AkademikerIn","48","0.365477742743769","0.288668494488442","0.442286990999096"
"Seltener","1998","30-45","(noch) kein Abschluss","23","","",""
"Seltener","1998","30-45","Hauptschule","528","0.34597184250818","0.322590570778265","0.369353114238095"
"Seltener","1998","30-45","Realschule","561","0.381307537109629","0.357041218878191","0.405573855341066"
"Seltener","1998","30-45","(Fach-)Abitur","162","0.341530195632722","0.297118892016972","0.385941499248472"
"Seltener","1998","30-45","AkademikerIn","349","0.391337764582896","0.359852213517864","0.422823315647929"
"Seltener","1998","46-65","(noch) kein Abschluss","29","","",""
"Seltener","1998","46-65","Hauptschule","657","0.286429989796237","0.268586528905969","0.304273450686506"
"Seltener","1998","46-65","Realschule","200","0.335263742043796","0.298253147615607","0.372274336471985"
"Seltener","1998","46-65","(Fach-)Abitur","28","","",""
"Seltener","1998","46-65","AkademikerIn","228","0.306650070060868","0.27246729829629","0.340832841825446"
"Seltener","1998","66","(noch) kein Abschluss","","","",""
"Seltener","1998","66","Hauptschule","","","",""
"Seltener","1998","66","Realschule","","","",""
"Seltener","1998","66","(Fach-)Abitur","","","",""
"Seltener","1998","66","AkademikerIn","","","",""
"Nie","1998","17-29","(noch) kein Abschluss","115","0.285100465549526","0.239768236594593","0.330432694504458"
"Nie","1998","17-29","Hauptschule","375","0.451109880504148","0.417092876703511","0.485126884304785"
"Nie","1998","17-29","Realschule","430","0.418386757818513","0.387858379660364","0.448915135976662"
"Nie","1998","17-29","(Fach-)Abitur","195","0.358618940977202","0.317437275503264","0.39980060645114"
"Nie","1998","17-29","AkademikerIn","74","0.421972349677245","0.343199615259725","0.500745084094765"
"Nie","1998","30-45","(noch) kein Abschluss","87","0.692724341294472","0.612166629494213","0.773282053094732"
"Nie","1998","30-45","Hauptschule","817","0.490605774395602","0.466033640938755","0.51517790785245"
"Nie","1998","30-45","Realschule","746","0.451987045421235","0.427122118489846","0.476851972352625"
"Nie","1998","30-45","(Fach-)Abitur","220","0.52247070100119","0.475692661327113","0.569248740675268"
"Nie","1998","30-45","AkademikerIn","468","0.48601295755415","0.453769080993626","0.518256834114673"
"Nie","1998","46-65","(noch) kein Abschluss","209","0.822697425087829","0.775912525816591","0.869482324359067"
"Nie","1998","46-65","Hauptschule","1582","0.613693537195466","0.594476195302263","0.632910879088669"
"Nie","1998","46-65","Realschule","358","0.543483693421167","0.504432933562336","0.582534453279998"
"Nie","1998","46-65","(Fach-)Abitur","87","0.658903350765629","0.577409282364523","0.740397419166735"
"Nie","1998","46-65","AkademikerIn","412","0.600225607955387","0.563911594598234","0.636539621312539"
"Nie","1998","66","(noch) kein Abschluss","","","",""
"Nie","1998","66","Hauptschule","","","",""
"Nie","1998","66","Realschule","","","",""
"Nie","1998","66","(Fach-)Abitur","","","",""
"Nie","1998","66","AkademikerIn","","","",""
"Täglich","1999","17-29","(noch) kein Abschluss","","","",""
"Täglich","1999","17-29","Hauptschule","","","",""
"Täglich","1999","17-29","Realschule","","","",""
"Täglich","1999","17-29","(Fach-)Abitur","","","",""
"Täglich","1999","17-29","AkademikerIn","","","",""
"Täglich","1999","30-45","(noch) kein Abschluss","","","",""
"Täglich","1999","30-45","Hauptschule","","","",""
"Täglich","1999","30-45","Realschule","","","",""
"Täglich","1999","30-45","(Fach-)Abitur","","","",""
"Täglich","1999","30-45","AkademikerIn","","","",""
"Täglich","1999","46-65","(noch) kein Abschluss","","","",""
"Täglich","1999","46-65","Hauptschule","","","",""
"Täglich","1999","46-65","Realschule","","","",""
"Täglich","1999","46-65","(Fach-)Abitur","","","",""
"Täglich","1999","46-65","AkademikerIn","","","",""
"Täglich","1999","66","(noch) kein Abschluss","","","",""
"Täglich","1999","66","Hauptschule","","","",""
"Täglich","1999","66","Realschule","","","",""
"Täglich","1999","66","(Fach-)Abitur","","","",""
"Täglich","1999","66","AkademikerIn","","","",""
"Min 1x pro Woche","1999","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","17-29","Hauptschule","","","",""
"Min 1x pro Woche","1999","17-29","Realschule","","","",""
"Min 1x pro Woche","1999","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","17-29","AkademikerIn","","","",""
"Min 1x pro Woche","1999","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","30-45","Hauptschule","","","",""
"Min 1x pro Woche","1999","30-45","Realschule","","","",""
"Min 1x pro Woche","1999","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","30-45","AkademikerIn","","","",""
"Min 1x pro Woche","1999","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","46-65","Hauptschule","","","",""
"Min 1x pro Woche","1999","46-65","Realschule","","","",""
"Min 1x pro Woche","1999","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","46-65","AkademikerIn","","","",""
"Min 1x pro Woche","1999","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","66","Hauptschule","","","",""
"Min 1x pro Woche","1999","66","Realschule","","","",""
"Min 1x pro Woche","1999","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","66","AkademikerIn","","","",""
"Min 1x pro Monat","1999","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","17-29","Hauptschule","","","",""
"Min 1x pro Monat","1999","17-29","Realschule","","","",""
"Min 1x pro Monat","1999","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","1999","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","30-45","Hauptschule","","","",""
"Min 1x pro Monat","1999","30-45","Realschule","","","",""
"Min 1x pro Monat","1999","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","1999","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","46-65","Hauptschule","","","",""
"Min 1x pro Monat","1999","46-65","Realschule","","","",""
"Min 1x pro Monat","1999","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","1999","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","66","Hauptschule","","","",""
"Min 1x pro Monat","1999","66","Realschule","","","",""
"Min 1x pro Monat","1999","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","66","AkademikerIn","","","",""
"Seltener","1999","17-29","(noch) kein Abschluss","","","",""
"Seltener","1999","17-29","Hauptschule","","","",""
"Seltener","1999","17-29","Realschule","","","",""
"Seltener","1999","17-29","(Fach-)Abitur","","","",""
"Seltener","1999","17-29","AkademikerIn","","","",""
"Seltener","1999","30-45","(noch) kein Abschluss","","","",""
"Seltener","1999","30-45","Hauptschule","","","",""
"Seltener","1999","30-45","Realschule","","","",""
"Seltener","1999","30-45","(Fach-)Abitur","","","",""
"Seltener","1999","30-45","AkademikerIn","","","",""
"Seltener","1999","46-65","(noch) kein Abschluss","","","",""
"Seltener","1999","46-65","Hauptschule","","","",""
"Seltener","1999","46-65","Realschule","","","",""
"Seltener","1999","46-65","(Fach-)Abitur","","","",""
"Seltener","1999","46-65","AkademikerIn","","","",""
"Seltener","1999","66","(noch) kein Abschluss","","","",""
"Seltener","1999","66","Hauptschule","","","",""
"Seltener","1999","66","Realschule","","","",""
"Seltener","1999","66","(Fach-)Abitur","","","",""
"Seltener","1999","66","AkademikerIn","","","",""
"Nie","1999","17-29","(noch) kein Abschluss","","","",""
"Nie","1999","17-29","Hauptschule","","","",""
"Nie","1999","17-29","Realschule","","","",""
"Nie","1999","17-29","(Fach-)Abitur","","","",""
"Nie","1999","17-29","AkademikerIn","","","",""
"Nie","1999","30-45","(noch) kein Abschluss","","","",""
"Nie","1999","30-45","Hauptschule","","","",""
"Nie","1999","30-45","Realschule","","","",""
"Nie","1999","30-45","(Fach-)Abitur","","","",""
"Nie","1999","30-45","AkademikerIn","","","",""
"Nie","1999","46-65","(noch) kein Abschluss","","","",""
"Nie","1999","46-65","Hauptschule","","","",""
"Nie","1999","46-65","Realschule","","","",""
"Nie","1999","46-65","(Fach-)Abitur","","","",""
"Nie","1999","46-65","AkademikerIn","","","",""
"Nie","1999","66","(noch) kein Abschluss","","","",""
"Nie","1999","66","Hauptschule","","","",""
"Nie","1999","66","Realschule","","","",""
"Nie","1999","66","(Fach-)Abitur","","","",""
"Nie","1999","66","AkademikerIn","","","",""
"Täglich","2000","17-29","(noch) kein Abschluss","","","",""
"Täglich","2000","17-29","Hauptschule","","","",""
"Täglich","2000","17-29","Realschule","","","",""
"Täglich","2000","17-29","(Fach-)Abitur","","","",""
"Täglich","2000","17-29","AkademikerIn","","","",""
"Täglich","2000","30-45","(noch) kein Abschluss","","","",""
"Täglich","2000","30-45","Hauptschule","","","",""
"Täglich","2000","30-45","Realschule","","","",""
"Täglich","2000","30-45","(Fach-)Abitur","","","",""
"Täglich","2000","30-45","AkademikerIn","","","",""
"Täglich","2000","46-65","(noch) kein Abschluss","","","",""
"Täglich","2000","46-65","Hauptschule","","","",""
"Täglich","2000","46-65","Realschule","","","",""
"Täglich","2000","46-65","(Fach-)Abitur","","","",""
"Täglich","2000","46-65","AkademikerIn","","","",""
"Täglich","2000","66","(noch) kein Abschluss","","","",""
"Täglich","2000","66","Hauptschule","","","",""
"Täglich","2000","66","Realschule","","","",""
"Täglich","2000","66","(Fach-)Abitur","","","",""
"Täglich","2000","66","AkademikerIn","","","",""
"Min 1x pro Woche","2000","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","17-29","Hauptschule","","","",""
"Min 1x pro Woche","2000","17-29","Realschule","","","",""
"Min 1x pro Woche","2000","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","17-29","AkademikerIn","","","",""
"Min 1x pro Woche","2000","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","30-45","Hauptschule","","","",""
"Min 1x pro Woche","2000","30-45","Realschule","","","",""
"Min 1x pro Woche","2000","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","30-45","AkademikerIn","","","",""
"Min 1x pro Woche","2000","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","46-65","Hauptschule","","","",""
"Min 1x pro Woche","2000","46-65","Realschule","","","",""
"Min 1x pro Woche","2000","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","46-65","AkademikerIn","","","",""
"Min 1x pro Woche","2000","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","66","Hauptschule","","","",""
"Min 1x pro Woche","2000","66","Realschule","","","",""
"Min 1x pro Woche","2000","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","66","AkademikerIn","","","",""
"Min 1x pro Monat","2000","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","17-29","Hauptschule","","","",""
"Min 1x pro Monat","2000","17-29","Realschule","","","",""
"Min 1x pro Monat","2000","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","2000","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","30-45","Hauptschule","","","",""
"Min 1x pro Monat","2000","30-45","Realschule","","","",""
"Min 1x pro Monat","2000","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","2000","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","46-65","Hauptschule","","","",""
"Min 1x pro Monat","2000","46-65","Realschule","","","",""
"Min 1x pro Monat","2000","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","2000","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","66","Hauptschule","","","",""
"Min 1x pro Monat","2000","66","Realschule","","","",""
"Min 1x pro Monat","2000","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","66","AkademikerIn","","","",""
"Seltener","2000","17-29","(noch) kein Abschluss","","","",""
"Seltener","2000","17-29","Hauptschule","","","",""
"Seltener","2000","17-29","Realschule","","","",""
"Seltener","2000","17-29","(Fach-)Abitur","","","",""
"Seltener","2000","17-29","AkademikerIn","","","",""
"Seltener","2000","30-45","(noch) kein Abschluss","","","",""
"Seltener","2000","30-45","Hauptschule","","","",""
"Seltener","2000","30-45","Realschule","","","",""
"Seltener","2000","30-45","(Fach-)Abitur","","","",""
"Seltener","2000","30-45","AkademikerIn","","","",""
"Seltener","2000","46-65","(noch) kein Abschluss","","","",""
"Seltener","2000","46-65","Hauptschule","","","",""
"Seltener","2000","46-65","Realschule","","","",""
"Seltener","2000","46-65","(Fach-)Abitur","","","",""
"Seltener","2000","46-65","AkademikerIn","","","",""
"Seltener","2000","66","(noch) kein Abschluss","","","",""
"Seltener","2000","66","Hauptschule","","","",""
"Seltener","2000","66","Realschule","","","",""
"Seltener","2000","66","(Fach-)Abitur","","","",""
"Seltener","2000","66","AkademikerIn","","","",""
"Nie","2000","17-29","(noch) kein Abschluss","","","",""
"Nie","2000","17-29","Hauptschule","","","",""
"Nie","2000","17-29","Realschule","","","",""
"Nie","2000","17-29","(Fach-)Abitur","","","",""
"Nie","2000","17-29","AkademikerIn","","","",""
"Nie","2000","30-45","(noch) kein Abschluss","","","",""
"Nie","2000","30-45","Hauptschule","","","",""
"Nie","2000","30-45","Realschule","","","",""
"Nie","2000","30-45","(Fach-)Abitur","","","",""
"Nie","2000","30-45","AkademikerIn","","","",""
"Nie","2000","46-65","(noch) kein Abschluss","","","",""
"Nie","2000","46-65","Hauptschule","","","",""
"Nie","2000","46-65","Realschule","","","",""
"Nie","2000","46-65","(Fach-)Abitur","","","",""
"Nie","2000","46-65","AkademikerIn","","","",""
"Nie","2000","66","(noch) kein Abschluss","","","",""
"Nie","2000","66","Hauptschule","","","",""
"Nie","2000","66","Realschule","","","",""
"Nie","2000","66","(Fach-)Abitur","","","",""
"Nie","2000","66","AkademikerIn","","","",""
"Täglich","2001","17-29","(noch) kein Abschluss","","","",""
"Täglich","2001","17-29","Hauptschule","","","",""
"Täglich","2001","17-29","Realschule","","","",""
"Täglich","2001","17-29","(Fach-)Abitur","","","",""
"Täglich","2001","17-29","AkademikerIn","","","",""
"Täglich","2001","30-45","(noch) kein Abschluss","","","",""
"Täglich","2001","30-45","Hauptschule","","","",""
"Täglich","2001","30-45","Realschule","","","",""
"Täglich","2001","30-45","(Fach-)Abitur","","","",""
"Täglich","2001","30-45","AkademikerIn","","","",""
"Täglich","2001","46-65","(noch) kein Abschluss","","","",""
"Täglich","2001","46-65","Hauptschule","","","",""
"Täglich","2001","46-65","Realschule","","","",""
"Täglich","2001","46-65","(Fach-)Abitur","","","",""
"Täglich","2001","46-65","AkademikerIn","","","",""
"Täglich","2001","66","(noch) kein Abschluss","","","",""
"Täglich","2001","66","Hauptschule","","","",""
"Täglich","2001","66","Realschule","","","",""
"Täglich","2001","66","(Fach-)Abitur","","","",""
"Täglich","2001","66","AkademikerIn","","","",""
"Min 1x pro Woche","2001","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","17-29","Hauptschule","","","",""
"Min 1x pro Woche","2001","17-29","Realschule","","","",""
"Min 1x pro Woche","2001","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","17-29","AkademikerIn","","","",""
"Min 1x pro Woche","2001","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","30-45","Hauptschule","","","",""
"Min 1x pro Woche","2001","30-45","Realschule","","","",""
"Min 1x pro Woche","2001","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","30-45","AkademikerIn","","","",""
"Min 1x pro Woche","2001","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","46-65","Hauptschule","","","",""
"Min 1x pro Woche","2001","46-65","Realschule","","","",""
"Min 1x pro Woche","2001","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","46-65","AkademikerIn","","","",""
"Min 1x pro Woche","2001","66","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","66","Hauptschule","","","",""
"Min 1x pro Woche","2001","66","Realschule","","","",""
"Min 1x pro Woche","2001","66","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","66","AkademikerIn","","","",""
"Min 1x pro Monat","2001","17-29","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","17-29","Hauptschule","","","",""
"Min 1x pro Monat","2001","17-29","Realschule","","","",""
"Min 1x pro Monat","2001","17-29","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","17-29","AkademikerIn","","","",""
"Min 1x pro Monat","2001","30-45","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","30-45","Hauptschule","","","",""
"Min 1x pro Monat","2001","30-45","Realschule","","","",""
"Min 1x pro Monat","2001","30-45","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","30-45","AkademikerIn","","","",""
"Min 1x pro Monat","2001","46-65","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","46-65","Hauptschule","","","",""
"Min 1x pro Monat","2001","46-65","Realschule","","","",""
"Min 1x pro Monat","2001","46-65","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","46-65","AkademikerIn","","","",""
"Min 1x pro Monat","2001","66","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","66","Hauptschule","","","",""
"Min 1x pro Monat","2001","66","Realschule","","","",""
"Min 1x pro Monat","2001","66","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","66","AkademikerIn","","","",""
"Seltener","2001","17-29","(noch) kein Abschluss","","","",""
"Seltener","2001","17-29","Hauptschule","","","",""
"Seltener","2001","17-29","Realschule","","","",""
"Seltener","2001","17-29","(Fach-)Abitur","","","",""
"Seltener","2001","17-29","AkademikerIn","","","",""
"Seltener","2001","30-45","(noch) kein Abschluss","","","",""
"Seltener","2001","30-45","Hauptschule","","","",""
"Seltener","2001","30-45","Realschule","","","",""
"Seltener","2001","30-45","(Fach-)Abitur","","","",""
"Seltener","2001","30-45","AkademikerIn","","","",""
"Seltener","2001","46-65","(noch) kein Abschluss","","","",""
"Seltener","2001","46-65","Hauptschule","","","",""
"Seltener","2001","46-65","Realschule","","","",""
"Seltener","2001","46-65","(Fach-)Abitur","","","",""
"Seltener","2001","46-65","AkademikerIn","","","",""
"Seltener","2001","66","(noch) kein Abschluss","","","",""
"Seltener","2001","66","Hauptschule","","","",""
"Seltener","2001","66","Realschule","","","",""
"Seltener","2001","66","(Fach-)Abitur","","","",""
"Seltener","2001","66","AkademikerIn","","","",""
"Nie","2001","17-29","(noch) kein Abschluss","","","",""
"Nie","2001","17-29","Hauptschule","","","",""
"Nie","2001","17-29","Realschule","","","",""
"Nie","2001","17-29","(Fach-)Abitur","","","",""
"Nie","2001","17-29","AkademikerIn","","","",""
"Nie","2001","30-45","(noch) kein Abschluss","","","",""
"Nie","2001","30-45","Hauptschule","","","",""
"Nie","2001","30-45","Realschule","","","",""
"Nie","2001","30-45","(Fach-)Abitur","","","",""
"Nie","2001","30-45","AkademikerIn","","","",""
"Nie","2001","46-65","(noch) kein Abschluss","","","",""
"Nie","2001","46-65","Hauptschule","","","",""
"Nie","2001","46-65","Realschule","","","",""
"Nie","2001","46-65","(Fach-)Abitur","","","",""
"Nie","2001","46-65","AkademikerIn","","","",""
"Nie","2001","66","(noch) kein Abschluss","","","",""
"Nie","2001","66","Hauptschule","","","",""
"Nie","2001","66","Realschule","","","",""
"Nie","2001","66","(Fach-)Abitur","","","",""
"Nie","2001","66","AkademikerIn","","","",""
"Täglich","2002","17-29","(noch) kein Abschluss","","","",""
