year,pgisced97,sampreg,pli0089,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,First Stage of Tertiary Education,West,Never,0.5505836575875487,18165,0.5433497249719856,0.5578175902031117
1990,First Stage of Tertiary Education,West,Seldom,0.301556420233463,18165,0.29488238761877117,0.30823045284815487
1990,First Stage of Tertiary Education,West,At least once per month,0.08754863813229571,18165,0.08343839105204695,0.09165888521254448
1990,First Stage of Tertiary Education,West,At least once per week,0.05642023346303502,18165,0.05306482713290065,0.05977563979316939
1990,First Stage of Tertiary Education,West,Daily,0.0038910505836575876,18165,0.002985682397748456,0.00479641876956672
1990,Second Stage of Tertiary Education,West,Never,0.6051873198847262,18165,0.5980788058302892,0.6122958339391632
1990,Second Stage of Tertiary Education,West,Seldom,0.29250720461095103,18165,0.28589162858315104,0.29912278063875103
1990,Second Stage of Tertiary Education,West,At least once per month,0.053314121037463975,18165,0.0500470208947488,0.05658122118017915
1990,Second Stage of Tertiary Education,West,At least once per week,0.04899135446685879,18165,0.04585236161953736,0.05213034731418022
1995,Pre-primary Level,West,Seldom,0.4020618556701031,17246,0.39474395607452534,0.4093797552656809
1995,Pre-primary Level,West,Never,0.27835051546391754,17246,0.27166136371650806,0.285039667211327
1995,Pre-primary Level,West,At least once per month,0.21649484536082475,17246,0.21034793910772998,0.22264175161391953
1995,Pre-primary Level,West,At least once per week,0.10309278350515463,17246,0.09855441483471482,0.10763115217559445
1995,Pre-primary Level,East,Never,0.391304347826087,17246,0.38402035822654146,0.3985883374256325
1995,Pre-primary Level,East,Seldom,0.391304347826087,17246,0.38402035822654146,0.3985883374256325
1995,Pre-primary Level,East,At least once per month,0.17391304347826086,17246,0.16825598275387865,0.17957010420264308
1995,Pre-primary Level,East,At least once per week,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Primary Level,West,Never,0.8058252427184466,17246,0.7999214826425911,0.811729002794302
1995,Primary Level,West,Seldom,0.12815533980582525,17246,0.12316649734692706,0.13314418226472344
1995,Primary Level,West,At least once per week,0.03300970873786408,17246,0.03034319525790827,0.03567622221781989
1995,Primary Level,West,At least once per month,0.031067961165048542,17246,0.028478467126281642,0.033657455203815446
1995,Primary Level,West,Daily,0.001941747572815534,17246,0.0012847160432664245,0.0025987791023646435
1995,Primary Level,East,Never,0.625,17246,0.617774506361447,0.632225493638553
1995,Primary Level,East,Seldom,0.25,17246,0.24353732202128126,0.25646267797871874
1995,Primary Level,East,At least once per month,0.125,17246,0.12006404816173287,0.12993595183826714
1995,Lower Secondary Level,West,Never,0.6893014167073767,17246,0.682394470040975,0.6962083633737783
1995,Lower Secondary Level,West,Seldom,0.19149975574010747,17246,0.18562707934484093,0.197372432135374
1995,Lower Secondary Level,West,At least once per month,0.07083536883243771,17246,0.06700638709260824,0.07466435057226718
1995,Lower Secondary Level,West,At least once per week,0.04738641914997557,17246,0.044215412077745,0.050557426222206145
1995,Lower Secondary Level,West,Daily,0.0009770395701025891,17246,0.0005107500102126306,0.0014433291299925477
1995,Lower Secondary Level,East,Never,0.699438202247191,17246,0.6925950934487208,0.7062813110456612
1995,Lower Secondary Level,East,Seldom,0.21629213483146068,17246,0.2101473122692401,0.22243695739368124
1995,Lower Secondary Level,East,At least once per month,0.047752808988764044,17246,0.04457017869491197,0.05093543928261612
1995,Lower Secondary Level,East,At least once per week,0.033707865168539325,17246,0.031014273706342525,0.03640145663073613
1995,Lower Secondary Level,East,Daily,0.0028089887640449437,17246,0.0020190815884297314,0.003598895939660156
1995,Upper Secondary Level,West,Never,0.5433799784714747,17246,0.5359456598251305,0.5508142971178188
1995,Upper Secondary Level,West,Seldom,0.296232508073197,17246,0.2894178693085036,0.3030471468378904
1995,Upper Secondary Level,West,At least once per month,0.09580193756727665,17246,0.09140924496352432,0.10019463017102898
1995,Upper Secondary Level,West,At least once per week,0.06264800861141012,17246,0.05903127211207642,0.06626474511074383
1995,Upper Secondary Level,West,Daily,0.00193756727664155,17246,0.0012812419996654158,0.0025938925536176842
1995,Upper Secondary Level,East,Never,0.6643700787401575,17246,0.6573223813481809,0.6714177761321342
1995,Upper Secondary Level,East,Seldom,0.24803149606299213,17246,0.24158586977012353,0.25447712235586073
1995,Upper Secondary Level,East,At least once per month,0.04822834645669291,17246,0.045030707328391234,0.05142598558499459
1995,Upper Secondary Level,East,At least once per week,0.038385826771653545,17246,0.03551836419975461,0.04125328934355248
1995,Upper Secondary Level,East,Daily,0.000984251968503937,17246,0.0005162462134105719,0.001452257723597302
1995,Post-secondary Non-tertiary Level,West,Never,0.5386533665835411,17246,0.5312132413174527,0.5460934918496295
1995,Post-secondary Non-tertiary Level,West,Seldom,0.30673316708229426,17246,0.2998507266455401,0.31361560751904843
1995,Post-secondary Non-tertiary Level,West,At least once per month,0.08478802992518704,17246,0.08063045582369012,0.08894560402668396
1995,Post-secondary Non-tertiary Level,West,At least once per week,0.06982543640897755,17246,0.06602178297795645,0.07362908983999865
1995,Post-secondary Non-tertiary Level,East,Never,0.5671641791044776,17246,0.559769354543069,0.5745590036658862
1995,Post-secondary Non-tertiary Level,East,Seldom,0.31343283582089554,17246,0.3065093367066113,0.3203563349351798
1995,Post-secondary Non-tertiary Level,East,At least once per month,0.05970149253731343,17246,0.05616528823527131,0.06323769683935555
1995,Post-secondary Non-tertiary Level,East,At least once per week,0.05970149253731343,17246,0.05616528823527131,0.06323769683935555
1995,First Stage of Tertiary Education,West,Never,0.5260115606936416,17246,0.518559208011036,0.5334639133762472
1995,First Stage of Tertiary Education,West,Seldom,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,First Stage of Tertiary Education,West,At least once per month,0.0905587668593449,17246,0.08627560535157763,0.09484192836711217
1995,First Stage of Tertiary Education,West,At least once per week,0.05009633911368015,17246,0.04684056207303733,0.053352116154322976
1995,First Stage of Tertiary Education,East,Never,0.5130434782608696,17246,0.5055835601621939,0.5205033963595453
1995,First Stage of Tertiary Education,East,Seldom,0.3739130434782609,17246,0.36669175796878406,0.3811343289877377
1995,First Stage of Tertiary Education,East,At least once per month,0.06956521739130435,17246,0.06576812711683575,0.07336230766577295
1995,First Stage of Tertiary Education,East,At least once per week,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Second Stage of Tertiary Education,West,Never,0.5912087912087912,17246,0.5838715449423391,0.5985460374752434
1995,Second Stage of Tertiary Education,West,Seldom,0.3065934065934066,17246,0.29971184075295465,0.3134749724338586
1995,Second Stage of Tertiary Education,West,At least once per month,0.06923076923076923,17246,0.06544213683898242,0.07301940162255605
1995,Second Stage of Tertiary Education,West,At least once per week,0.031868131868131866,17246,0.029246586117607186,0.034489677618656546
1995,Second Stage of Tertiary Education,West,Daily,0.001098901098901099,17246,0.0006044168870620451,0.0015933853107401527
1995,Second Stage of Tertiary Education,East,Never,0.6125150421179302,17246,0.605243982866364,0.6197861013694963
1995,Second Stage of Tertiary Education,East,Seldom,0.30324909747292417,17246,0.2963886821393683,0.31010951280648
1995,Second Stage of Tertiary Education,East,At least once per month,0.06016847172081829,17246,0.056619346064181404,0.06371759737745517
1995,Second Stage of Tertiary Education,East,At least once per week,0.02286401925391095,17246,0.020633193385975752,0.02509484512184615
1995,Second Stage of Tertiary Education,East,Daily,0.0012033694344163659,17246,0.0006859414623754661,0.0017207974064572657
1998,Pre-primary Level,West,Seldom,0.39344262295081966,18147,0.38633490313649166,0.40055034276514767
1998,Pre-primary Level,West,Never,0.28688524590163933,18147,0.2803043128978407,0.29346617890543797
1998,Pre-primary Level,West,At least once per month,0.20491803278688525,18147,0.1990451721852953,0.2107908933884752
1998,Pre-primary Level,West,At least once per week,0.11475409836065574,18147,0.1101167500529331,0.11939144666837838
1998,Pre-primary Level,East,Seldom,0.5084745762711864,18147,0.5012007777640815,0.5157483747782914
1998,Pre-primary Level,East,Never,0.23728813559322035,18147,0.23109840260593928,0.2434778685805014
1998,Pre-primary Level,East,At least once per week,0.13559322033898305,18147,0.1306120462348368,0.1405743944431293
1998,Pre-primary Level,East,At least once per month,0.11864406779661017,18147,0.11393914683659462,0.12334898875662573
1998,Primary Level,West,Never,0.785377358490566,18147,0.7794038345572208,0.7913508824239112
1998,Primary Level,West,Seldom,0.14150943396226415,18147,0.13643819457132836,0.14658067335319994
1998,Primary Level,West,At least once per week,0.04009433962264151,18147,0.03723997493149114,0.04294870431379187
1998,Primary Level,West,At least once per month,0.0330188679245283,18147,0.03041904516507723,0.035618690683979375
1998,Primary Level,East,Never,0.5333333333333333,18147,0.5260746741368367,0.5405919925298299
1998,Primary Level,East,Seldom,0.26666666666666666,18147,0.2602325529712386,0.27310078036209473
1998,Primary Level,East,At least once per week,0.13333333333333333,18147,0.1283873907924307,0.13827927587423597
1998,Primary Level,East,At least once per month,0.06666666666666667,18147,0.06303733706841838,0.07029599626491495
1998,Lower Secondary Level,West,Never,0.6682715454983149,18147,0.661421057666915,0.6751220333297149
1998,Lower Secondary Level,West,Seldom,0.21617717862301397,18147,0.21018799641191846,0.22216636083410948
1998,Lower Secondary Level,West,At least once per month,0.07029369282619162,18147,0.06657419148203808,0.07401319417034516
1998,Lower Secondary Level,West,At least once per week,0.04477611940298507,18147,0.04176706899335131,0.047785169812618836
1998,Lower Secondary Level,West,Daily,0.00048146364949446316,18147,0.0001622872070182355,0.0008006400919706909
1998,Lower Secondary Level,East,Never,0.6801152737752162,18147,0.6733288391811298,0.6869017083693025
1998,Lower Secondary Level,East,Seldom,0.2132564841498559,18147,0.20729682584469591,0.2192161424550159
1998,Lower Secondary Level,East,At least once per week,0.06051873198847262,18147,0.057049425851507345,0.0639880381254379
1998,Lower Secondary Level,East,At least once per month,0.043227665706051875,18147,0.04026870738184872,0.04618662403025503
1998,Lower Secondary Level,East,Daily,0.002881844380403458,18147,0.002101902526676358,0.003661786234130558
1998,Upper Secondary Level,West,Never,0.516188524590164,18147,0.508917495084088,0.5234595540962399
1998,Upper Secondary Level,West,Seldom,0.33135245901639343,18147,0.3245039287947021,0.3382009892380848
1998,Upper Secondary Level,West,At least once per month,0.08913934426229508,18147,0.08499348704602569,0.09328520147856448
1998,Upper Secondary Level,West,At least once per week,0.06168032786885246,18147,0.05818005098971015,0.06518060474799477
1998,Upper Secondary Level,West,Daily,0.001639344262295082,18147,0.0010507277202204564,0.0022279608043697073
1998,Upper Secondary Level,East,Never,0.62782859894078,18147,0.6207955166670547,0.6348616812145054
1998,Upper Secondary Level,East,Seldom,0.2725084256138662,18147,0.26603017711658455,0.2789866741111478
1998,Upper Secondary Level,East,At least once per month,0.06210881078478575,18147,0.058597199090530426,0.06562042247904107
1998,Upper Secondary Level,East,At least once per week,0.036109773712084736,18147,0.033395336355769564,0.03882421106839991
1998,Upper Secondary Level,East,Daily,0.0014443909484833895,18147,0.0008918274933750538,0.001996954403591725
1998,Post-secondary Non-tertiary Level,West,Never,0.5196304849884527,18147,0.5123612504410435,0.5268997195358618
1998,Post-secondary Non-tertiary Level,West,Seldom,0.3510392609699769,18147,0.34409476533424355,0.35798375660571025
1998,Post-secondary Non-tertiary Level,West,At least once per month,0.07852193995381063,18147,0.0746082027402885,0.08243567716733276
1998,Post-secondary Non-tertiary Level,West,At least once per week,0.04849884526558892,18147,0.0453733128259145,0.05162437770526333
1998,Post-secondary Non-tertiary Level,West,Daily,0.0023094688221709007,18147,0.0016110633575792308,0.0030078742867625705
1998,Post-secondary Non-tertiary Level,East,Never,0.4852941176470588,18147,0.4780224213684223,0.4925658139256953
1998,Post-secondary Non-tertiary Level,East,Seldom,0.4264705882352941,18147,0.41927483864719833,0.43366633782338987
1998,Post-secondary Non-tertiary Level,East,At least once per month,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Post-secondary Non-tertiary Level,East,At least once per week,0.029411764705882353,18147,0.026953482686289092,0.031870046725475616
1998,First Stage of Tertiary Education,West,Never,0.45753899480069327,18147,0.45029043091747223,0.4647875586839143
1998,First Stage of Tertiary Education,West,Seldom,0.38648180242634317,18147,0.37939693217642123,0.3935666726762651
1998,First Stage of Tertiary Education,West,At least once per month,0.09532062391681109,18147,0.09104800228606723,0.09959324554755496
1998,First Stage of Tertiary Education,West,At least once per week,0.05719237435008666,18147,0.053813793949343575,0.06057095475082974
1998,First Stage of Tertiary Education,West,Daily,0.0034662045060658577,18147,0.0026110851071944443,0.004321323904937271
1998,First Stage of Tertiary Education,East,Never,0.5404255319148936,18147,0.5331745048244193,0.5476765590053679
1998,First Stage of Tertiary Education,East,Seldom,0.3446808510638298,18147,0.3377659071918327,0.3515957949358269
1998,First Stage of Tertiary Education,East,At least once per month,0.07234042553191489,18147,0.06857131826905628,0.07610953279477349
1998,First Stage of Tertiary Education,East,At least once per week,0.0425531914893617,18147,0.03961637338660159,0.045490009592121815
1998,Second Stage of Tertiary Education,West,Never,0.5423883318140383,18147,0.5351396778885372,0.5496369857395395
1998,Second Stage of Tertiary Education,West,Seldom,0.3381950774840474,18147,0.33131168886673196,0.3450784661013629
1998,Second Stage of Tertiary Education,West,At least once per month,0.0829535095715588,18147,0.0789405322013425,0.08696648694177508
1998,Second Stage of Tertiary Education,West,At least once per week,0.03646308113035551,18147,0.03373589667068131,0.039190265590029714
1998,Second Stage of Tertiary Education,East,Never,0.5878928987194412,18147,0.580731335863972,0.5950544615749104
1998,Second Stage of Tertiary Education,East,Seldom,0.32945285215366704,18147,0.32261428765479944,0.33629141665253465
1998,Second Stage of Tertiary Education,East,At least once per month,0.06169965075669383,18147,0.05819886169290743,0.06520043982048022
1998,Second Stage of Tertiary Education,East,At least once per week,0.020954598370197905,18147,0.01887061265201722,0.02303858408837859
2003,Pre-primary Level,West,Seldom,0.3449612403100775,27727,0.33936594155971733,0.3505565390604377
2003,Pre-primary Level,West,Never,0.26356589147286824,27727,0.25838008648605476,0.2687516964596817
2003,Pre-primary Level,West,At least once per month,0.23255813953488372,27727,0.22758542939917403,0.2375308496705934
2003,Pre-primary Level,West,At least once per week,0.14728682170542637,27727,0.14311536190329294,0.1514582815075598
2003,Pre-primary Level,West,Daily,0.011627906976744186,27727,0.010366033994742369,0.012889779958746003
2003,Pre-primary Level,East,Seldom,0.41379310344827586,27727,0.4079958576301834,0.4195903492663683
2003,Pre-primary Level,East,Never,0.25287356321839083,27727,0.2477572939145699,0.25798983252221175
2003,Pre-primary Level,East,At least once per month,0.19540229885057472,27727,0.19073507255944977,0.20006952514169968
2003,Pre-primary Level,East,At least once per week,0.13793103448275862,27727,0.13387215055211385,0.1419899184134034
2003,Primary Level,West,Never,0.8379446640316206,27727,0.8336071192875892,0.842282208775652
2003,Primary Level,West,Seldom,0.06719367588932806,27727,0.06424678150513413,0.070140570273522
2003,Primary Level,West,At least once per month,0.04743083003952569,27727,0.04492885338369469,0.049932806695356685
2003,Primary Level,West,At least once per week,0.04743083003952569,27727,0.04492885338369469,0.049932806695356685
2003,Primary Level,East,Never,0.8,27727,0.7952916946404521,0.804708305359548
2003,Primary Level,East,At least once per month,0.13333333333333333,27727,0.1293320431826186,0.13733462348404807
2003,Primary Level,East,Seldom,0.06666666666666667,27727,0.06373052241204336,0.06960281092128998
2003,Lower Secondary Level,West,Never,0.7212822796081924,27727,0.7160046421670536,0.7265599170493311
2003,Lower Secondary Level,West,Seldom,0.17497773820124665,27727,0.17050545946705686,0.17945001693543644
2003,Lower Secondary Level,West,At least once per month,0.06277827248441674,27727,0.05992311226095568,0.06563343270787779
2003,Lower Secondary Level,West,At least once per week,0.0396260017809439,27727,0.0373297740680063,0.041922229493881503
2003,Lower Secondary Level,West,Daily,0.0013357079252003562,27727,0.0009058052552286349,0.0017656105951720776
2003,Lower Secondary Level,East,Never,0.7116883116883117,27727,0.706356427945269,0.7170201954313544
2003,Lower Secondary Level,East,Seldom,0.19480519480519481,27727,0.19014337610921594,0.19946701350117368
2003,Lower Secondary Level,East,At least once per month,0.06233766233766234,27727,0.0594918705454809,0.06518345412984378
2003,Lower Secondary Level,East,At least once per week,0.03116883116883117,27727,0.02912338083107261,0.03321428150658973
2003,Upper Secondary Level,West,Never,0.5556231003039513,27727,0.5497742498912221,0.5614719507166805
2003,Upper Secondary Level,West,Seldom,0.3006686930091185,27727,0.2952712232171861,0.306066162801051
2003,Upper Secondary Level,West,At least once per month,0.08389057750759879,27727,0.08062744359143807,0.08715371142375951
2003,Upper Secondary Level,West,At least once per week,0.058601823708206685,27727,0.05583713096697497,0.0613665164494384
2003,Upper Secondary Level,West,Daily,0.0012158054711246201,27727,0.0008056273348873966,0.0016259836073618437
2003,Upper Secondary Level,East,Never,0.6300287356321839,27727,0.6243458514380723,0.6357116198262954
2003,Upper Secondary Level,East,Seldom,0.27370689655172414,27727,0.26845878013182695,0.27895501297162134
2003,Upper Secondary Level,East,At least once per month,0.057830459770114945,27727,0.055082897888679906,0.06057802165154998
2003,Upper Secondary Level,East,At least once per week,0.03771551724137931,27727,0.035473100094994416,0.0399579343877642
2003,Upper Secondary Level,East,Daily,0.0007183908045977011,27727,0.00040301457274867584,0.0010337670364467264
2003,Post-secondary Non-tertiary Level,West,Never,0.5198807157057654,27727,0.5139999881567324,0.5257614432547985
2003,Post-secondary Non-tertiary Level,West,Seldom,0.3121272365805169,27727,0.3066731186934008,0.31758135446763297
2003,Post-secondary Non-tertiary Level,West,At least once per month,0.11133200795228629,27727,0.10762959872055013,0.11503441718402245
2003,Post-secondary Non-tertiary Level,West,At least once per week,0.05467196819085487,27727,0.051996016599660515,0.05734791978204922
2003,Post-secondary Non-tertiary Level,West,Daily,0.0019880715705765406,27727,0.0014637611326895122,0.002512382008463569
2003,Post-secondary Non-tertiary Level,East,Seldom,0.44366197183098594,27727,0.43781406956038693,0.44950987410158494
2003,Post-secondary Non-tertiary Level,East,Never,0.4225352112676056,27727,0.4167208925127647,0.4283495300224466
2003,Post-secondary Non-tertiary Level,East,At least once per month,0.11971830985915492,27727,0.11589714519534661,0.12353947452296324
2003,Post-secondary Non-tertiary Level,East,At least once per week,0.014084507042253521,27727,0.012697446870757077,0.015471567213749966
2003,First Stage of Tertiary Education,West,Never,0.5020441537203598,27727,0.4961588212060237,0.5079294862346959
2003,First Stage of Tertiary Education,West,Seldom,0.3499591169255928,27727,0.344344971968124,0.35557326188306154
2003,First Stage of Tertiary Education,West,At least once per month,0.08585445625511039,27727,0.08255688852532873,0.08915202398489204
2003,First Stage of Tertiary Education,West,At least once per week,0.058871627146361405,27727,0.056100974493860506,0.061642279798862304
2003,First Stage of Tertiary Education,West,Daily,0.003270645952575634,27727,0.0025985828979015585,0.003942709007249709
2003,First Stage of Tertiary Education,East,Never,0.6013363028953229,27727,0.5955730631431464,0.6070995426474994
2003,First Stage of Tertiary Education,East,Seldom,0.31403118040089084,27727,0.3085680294101924,0.3194943313915893
2003,First Stage of Tertiary Education,East,At least once per month,0.0556792873051225,27727,0.052980235491495976,0.05837833911874902
2003,First Stage of Tertiary Education,East,At least once per week,0.028953229398663696,27727,0.026979565442495846,0.030926893354831547
2003,Second Stage of Tertiary Education,West,Never,0.541501976284585,27727,0.5356369037544954,0.5473670488146746
2003,Second Stage of Tertiary Education,West,Seldom,0.3438735177865613,27727,0.3382824111002089,0.34946462447291365
2003,Second Stage of Tertiary Education,West,At least once per month,0.07971014492753623,27727,0.0765221050376622,0.08289818481741025
2003,Second Stage of Tertiary Education,West,At least once per week,0.03392621870882741,27727,0.031795247869535574,0.03605718954811924
2003,Second Stage of Tertiary Education,West,Daily,0.0009881422924901185,27727,0.0006183143720620535,0.0013579702129181835
2003,Second Stage of Tertiary Education,East,Never,0.5342679127725857,27727,0.5283963696306926,0.5401394559144788
2003,Second Stage of Tertiary Education,East,Seldom,0.3652647975077882,27727,0.3595971238978154,0.37093247111776095
2003,Second Stage of Tertiary Education,East,At least once per month,0.06386292834890965,27727,0.060984875487189255,0.06674098121063005
2003,Second Stage of Tertiary Education,East,At least once per week,0.03660436137071651,27727,0.03439394857896153,0.038814774162471484
2008,Pre-primary Level,West,Seldom,0.3246268656716418,23673,0.3186620978694841,0.3305916334737995
2008,Pre-primary Level,West,Never,0.2574626865671642,23673,0.25189280819324295,0.26303256494108546
2008,Pre-primary Level,West,At least once per month,0.2462686567164179,23673,0.24078030063020356,0.25175701280263224
2008,Pre-primary Level,West,At least once per week,0.15671641791044777,23673,0.15208543164412866,0.16134740417676688
2008,Pre-primary Level,West,Daily,0.014925373134328358,23673,0.013380735587581974,0.016470010681074742
2008,Pre-primary Level,East,Never,0.35802469135802467,23673,0.3519174501328645,0.3641319325831848
2008,Pre-primary Level,East,Seldom,0.345679012345679,23673,0.33962056477491276,0.3517374599164452
2008,Pre-primary Level,East,At least once per month,0.14814814814814814,23673,0.14362272106302726,0.15267357523326902
2008,Pre-primary Level,East,At least once per week,0.13580246913580246,23673,0.13143841865096662,0.1401665196206383
2008,Pre-primary Level,East,Daily,0.012345679012345678,23673,0.010939018173606953,0.013752339851084403
2008,Primary Level,West,Never,0.8484848484848485,23673,0.8439173385541877,0.8530523584155093
2008,Primary Level,West,Seldom,0.07878787878787878,23673,0.07535594462241925,0.08221981295333831
2008,Primary Level,West,At least once per month,0.04242424242424243,23673,0.03985666799660212,0.044991816851882735
2008,Primary Level,West,At least once per week,0.030303030303030304,23673,0.02811934288601241,0.03248671772004819
2008,Primary Level,East,Never,0.8947368421052632,23673,0.8908273955548421,0.8986462886556842
2008,Primary Level,East,At least once per week,0.05263157894736842,23673,0.0497870387594109,0.055476119135325935
2008,Primary Level,East,At least once per month,0.05263157894736842,23673,0.0497870387594109,0.055476119135325935
2008,Lower Secondary Level,West,Never,0.7286135693215339,23673,0.7229489319344633,0.7342782067086044
2008,Lower Secondary Level,West,Seldom,0.18112094395280237,23673,0.17621498804623043,0.18602689985937432
2008,Lower Secondary Level,West,At least once per month,0.04896755162241888,23673,0.04621851019450101,0.05171659305033675
2008,Lower Secondary Level,West,At least once per week,0.040117994100294985,23673,0.03761817862313777,0.0426178095774522
2008,Lower Secondary Level,West,Daily,0.0011799410029498525,23673,0.000742617118840986,0.001617264887058719
2008,Lower Secondary Level,East,Never,0.7029702970297029,23673,0.6971492936660321,0.7087913003933738
2008,Lower Secondary Level,East,Seldom,0.16501650165016502,23673,0.16028790732640646,0.16974509597392357
2008,Lower Secondary Level,East,At least once per week,0.066006600660066,23673,0.06284363112152064,0.06916957019861136
2008,Lower Secondary Level,East,At least once per month,0.0627062706270627,23673,0.059617947282262676,0.06579459397186273
2008,Lower Secondary Level,East,Daily,0.0033003300330033004,23673,0.0025697122051017525,0.004030947860904848
2008,Upper Secondary Level,West,Never,0.5514746800222593,23673,0.5451391100272185,0.5578102500173001
2008,Upper Secondary Level,West,Seldom,0.30258764607679467,23673,0.2967357064517907,0.30843958570179864
2008,Upper Secondary Level,West,At least once per month,0.0895937673900946,23673,0.08595557272342255,0.09323196205676665
2008,Upper Secondary Level,West,At least once per week,0.05509181969949917,23673,0.05218533671064134,0.05799830268835699
2008,Upper Secondary Level,West,Daily,0.0012520868113522537,23673,0.0008016077750546782,0.0017025658476498293
2008,Upper Secondary Level,East,Never,0.6388107673764564,23673,0.6326917324269236,0.6449298023259892
2008,Upper Secondary Level,East,Seldom,0.2631578947368421,23673,0.2575483858374455,0.2687674036362387
2008,Upper Secondary Level,East,At least once per month,0.055443953394937726,23673,0.052528739780841674,0.05835916700903378
2008,Upper Secondary Level,East,At least once per week,0.04218561671353958,23673,0.0396249544533202,0.044746278973758956
2008,Upper Secondary Level,East,Daily,0.0004017677782241864,23673,0.00014648018220267818,0.0006570553742456947
2008,Post-secondary Non-tertiary Level,West,Never,0.5222101841820151,23673,0.515847058004859,0.5285733103591713
2008,Post-secondary Non-tertiary Level,West,Seldom,0.3434452871072589,23673,0.33739614670848683,0.349494427506031
2008,Post-secondary Non-tertiary Level,West,At least once per month,0.0866738894907909,23673,0.08308973680787603,0.09025804217370577
2008,Post-secondary Non-tertiary Level,West,At least once per week,0.04658721560130011,23673,0.04390246909965096,0.049271962102949256
2008,Post-secondary Non-tertiary Level,West,Daily,0.0010834236186348862,23673,0.0006643472405588658,0.0015024999967109065
2008,Post-secondary Non-tertiary Level,East,Never,0.5151515151515151,23673,0.50878502701051,0.5215180032925203
2008,Post-secondary Non-tertiary Level,East,Seldom,0.3575757575757576,23673,0.35147021285618046,0.36368130229533474
2008,Post-secondary Non-tertiary Level,East,At least once per month,0.09090909090909091,23673,0.0872469357795437,0.09457124603863812
2008,Post-secondary Non-tertiary Level,East,At least once per week,0.03636363636363636,23673,0.03397901370967696,0.038748259017595765
2008,First Stage of Tertiary Education,West,Never,0.4966183574879227,23673,0.4902490899196854,0.50298762505616
2008,First Stage of Tertiary Education,West,Seldom,0.3507246376811594,23673,0.344645709373071,0.35680356598924784
2008,First Stage of Tertiary Education,West,At least once per month,0.1072463768115942,23673,0.10330464976326517,0.11118810385992323
2008,First Stage of Tertiary Education,West,At least once per week,0.04251207729468599,23673,0.03994196417840759,0.045082190410964396
2008,First Stage of Tertiary Education,West,Daily,0.002898550724637681,23673,0.0022137100466931023,0.00358339140258226
2008,First Stage of Tertiary Education,East,Never,0.6223404255319149,23673,0.6161646190600366,0.6285162320037933
2008,First Stage of Tertiary Education,East,Seldom,0.31117021276595747,23673,0.30527248950485664,0.3170679360270583
2008,First Stage of Tertiary Education,East,At least once per month,0.034574468085106384,23673,0.03224709200737043,0.03690184416284234
