"pli0089","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2018","(Fach-)Abitur","Laendlicher Raum","14","","",""
"Min 1x pro Monat","2018","AkademikerIn","Staedtischer Raum","39","0.0863257392418592","0.0600244592829165","0.112627019200802"
"Min 1x pro Monat","2018","AkademikerIn","Laendlicher Raum","12","","",""
"Seltener","2018","(noch) kein Abschluss","Staedtischer Raum","146","0.162406744069435","0.137315184221036","0.187498303917835"
"Seltener","2018","(noch) kein Abschluss","Laendlicher Raum","48","0.172375398427527","0.131248124541636","0.213502672313418"
"Seltener","2018","Hauptschule","Staedtischer Raum","96","0.21691816178481","0.179854116334828","0.253982207234791"
"Seltener","2018","Hauptschule","Laendlicher Raum","38","0.259134657919539","0.198257559714488","0.320011756124589"
"Seltener","2018","Realschule","Staedtischer Raum","1","","",""
"Seltener","2018","Realschule","Laendlicher Raum","1","","",""
"Seltener","2018","(Fach-)Abitur","Staedtischer Raum","77","0.163444869725707","0.126651873293317","0.200237866158097"
"Seltener","2018","(Fach-)Abitur","Laendlicher Raum","29","","",""
"Seltener","2018","AkademikerIn","Staedtischer Raum","103","0.266640041183235","0.225227458441018","0.308052623925452"
"Seltener","2018","AkademikerIn","Laendlicher Raum","30","0.175215307809376","0.110849976243771","0.239580639374981"
"Nie","2018","(noch) kein Abschluss","Staedtischer Raum","544","0.650746370648634","0.618313500290645","0.683179241006622"
"Nie","2018","(noch) kein Abschluss","Laendlicher Raum","226","0.673813878533796","0.622765929119369","0.724861827948222"
"Nie","2018","Hauptschule","Staedtischer Raum","290","0.590906500990259","0.546691263785505","0.635121738195013"
"Nie","2018","Hauptschule","Laendlicher Raum","124","0.492589776260941","0.423128324414492","0.562051228107391"
"Nie","2018","Realschule","Staedtischer Raum","6","","",""
"Nie","2018","Realschule","Laendlicher Raum","1","","",""
"Nie","2018","(Fach-)Abitur","Staedtischer Raum","245","0.697422420844148","0.651713754210754","0.743131087477542"
"Nie","2018","(Fach-)Abitur","Laendlicher Raum","90","0.635573037807643","0.558297339211724","0.712848736403561"
"Nie","2018","AkademikerIn","Staedtischer Raum","258","0.565171209785495","0.518745324217019","0.61159709535397"
"Nie","2018","AkademikerIn","Laendlicher Raum","82","0.689498887592826","0.611156995379725","0.767840779805926"
"Taeglich","2019","(noch) kein Abschluss","Staedtischer Raum","9","","",""
"Taeglich","2019","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Taeglich","2019","Hauptschule","Staedtischer Raum","16","","",""
"Taeglich","2019","Hauptschule","Laendlicher Raum","8","","",""
"Taeglich","2019","Realschule","Staedtischer Raum","4","","",""
"Taeglich","2019","Realschule","Laendlicher Raum","6","","",""
"Taeglich","2019","(Fach-)Abitur","Staedtischer Raum","12","","",""
"Taeglich","2019","(Fach-)Abitur","Laendlicher Raum","1","","",""
"Taeglich","2019","AkademikerIn","Staedtischer Raum","8","","",""
"Taeglich","2019","AkademikerIn","Laendlicher Raum","6","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","Staedtischer Raum","106","0.0610072306992089","0.0484429253088881","0.0735715360895297"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Laendlicher Raum","48","0.0924613681942632","0.0679837209631426","0.116939015425384"
"Min 1x pro Woche","2019","Hauptschule","Staedtischer Raum","245","0.0477954231709909","0.0413489805283577","0.0542418658136241"
"Min 1x pro Woche","2019","Hauptschule","Laendlicher Raum","147","0.0486934316792712","0.0403788719266157","0.0570079914319267"
"Min 1x pro Woche","2019","Realschule","Staedtischer Raum","243","0.0609489663950724","0.0532089330991282","0.0686889996910166"
"Min 1x pro Woche","2019","Realschule","Laendlicher Raum","194","0.0606001398348592","0.0519945939166748","0.0692056857530436"
"Min 1x pro Woche","2019","(Fach-)Abitur","Staedtischer Raum","252","0.0649246285916741","0.0564988808969896","0.0733503762863585"
"Min 1x pro Woche","2019","(Fach-)Abitur","Laendlicher Raum","102","0.0659390612208463","0.0520528171304271","0.0798253053112656"
"Min 1x pro Woche","2019","AkademikerIn","Staedtischer Raum","277","0.0350654803458712","0.0301332389740643","0.0399977217176781"
"Min 1x pro Woche","2019","AkademikerIn","Laendlicher Raum","120","0.0522974582312218","0.042634373410555","0.0619605430518885"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Staedtischer Raum","116","0.121077580187528","0.103952845888671","0.138202314486386"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Laendlicher Raum","43","0.0360064685114906","0.0202635851733386","0.0517493518496425"
"Min 1x pro Monat","2019","Hauptschule","Staedtischer Raum","295","0.0726734987819359","0.0648289818399779","0.0805180157238938"
"Min 1x pro Monat","2019","Hauptschule","Laendlicher Raum","190","0.0687659024996686","0.0589899332227215","0.0785418717766158"
"Min 1x pro Monat","2019","Realschule","Staedtischer Raum","362","0.0974520920044454","0.0878570744391141","0.107047109569777"
"Min 1x pro Monat","2019","Realschule","Laendlicher Raum","342","0.124453725641936","0.112547890331722","0.136359560952149"
"Min 1x pro Monat","2019","(Fach-)Abitur","Staedtischer Raum","386","0.120053095971384","0.108938458033286","0.131167733909483"
"Min 1x pro Monat","2019","(Fach-)Abitur","Laendlicher Raum","166","0.148636751142533","0.128732476242725","0.168541026042342"
"Min 1x pro Monat","2019","AkademikerIn","Staedtischer Raum","617","0.110765442117628","0.102350215560884","0.119180668674371"
"Min 1x pro Monat","2019","AkademikerIn","Laendlicher Raum","246","0.116146258157866","0.102239295388589","0.130053220927143"
"Seltener","2019","(noch) kein Abschluss","Staedtischer Raum","254","0.190210954963237","0.169608431578435","0.210813478348039"
"Seltener","2019","(noch) kein Abschluss","Laendlicher Raum","109","0.16324247629148","0.132012377844668","0.194472574738292"
"Seltener","2019","Hauptschule","Staedtischer Raum","890","0.211401240386025","0.199063272218265","0.223739208553785"
"Seltener","2019","Hauptschule","Laendlicher Raum","615","0.233554518183546","0.21720975657971","0.249899279787381"
"Seltener","2019","Realschule","Staedtischer Raum","1201","0.330092038884649","0.314878153033016","0.345305924736281"
"Seltener","2019","Realschule","Laendlicher Raum","965","0.331685247350536","0.314703985091795","0.348666509609277"
"Seltener","2019","(Fach-)Abitur","Staedtischer Raum","1068","0.332310759591337","0.316202827332657","0.348418691850017"
"Seltener","2019","(Fach-)Abitur","Laendlicher Raum","423","0.334263674898275","0.307868683270244","0.360658666526305"
"Seltener","2019","AkademikerIn","Staedtischer Raum","1852","0.349221375115189","0.336438676397059","0.362004073833318"
"Seltener","2019","AkademikerIn","Laendlicher Raum","752","0.370921343590393","0.349954509167823","0.391888178012964"
"Nie","2019","(noch) kein Abschluss","Staedtischer Raum","909","0.626654583831381","0.601263208435491","0.652045959227271"
"Nie","2019","(noch) kein Abschluss","Laendlicher Raum","333","0.694829179539202","0.6559186196406","0.733739739437803"
"Nie","2019","Hauptschule","Staedtischer Raum","2761","0.665497898477892","0.651240686575307","0.679755110380476"
"Nie","2019","Hauptschule","Laendlicher Raum","1614","0.643611545865571","0.625109594039618","0.662113497691524"
"Nie","2019","Realschule","Staedtischer Raum","1860","0.509594438117989","0.493420897927371","0.525767978308608"
"Nie","2019","Realschule","Laendlicher Raum","1446","0.481941348058019","0.463919350473285","0.499963345642753"
"Nie","2019","(Fach-)Abitur","Staedtischer Raum","1567","0.478934230341306","0.461851211688617","0.496017248993996"
"Nie","2019","(Fach-)Abitur","Laendlicher Raum","535","0.450608285065613","0.42276846340884","0.478448106722387"
"Nie","2019","AkademikerIn","Staedtischer Raum","2589","0.504614467375273","0.491208226682935","0.51802070806761"
"Nie","2019","AkademikerIn","Laendlicher Raum","915","0.457323074897135","0.435699787861029","0.47894636193324"
