year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2004,46-65 y.,West,1493,18.683910878088813,17.92978538285963,19.479716160066506,10.0,20.0,22.0,1.0,40.0,20.0,20.0,21.0
2004,46-65 y.,East,423,14.93784922508187,13.893436639361179,15.907352487544653,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2004,66 and older,West,282,15.125432829330506,14.061285303601494,16.344428879163917,10.0,12.908162494070789,20.0,1.0,35.0,13.0,11.0,16.0
2004,66 and older,East,82,12.682071421389542,10.720827407386974,14.356514290468066,10.0,12.0,15.0,2.5,22.5,12.0,9.0,14.0
2005,0-16 y.,West,,,,,,,,,,,,
2005,0-16 y.,East,,,,,,,,,,,,
2005,17-29 y.,West,,,,,,,,,,,,
2005,17-29 y.,East,,,,,,,,,,,,
2005,30-45 y.,West,,,,,,,,,,,,
2005,30-45 y.,East,,,,,,,,,,,,
2005,46-65 y.,West,,,,,,,,,,,,
2005,46-65 y.,East,,,,,,,,,,,,
2005,66 and older,West,,,,,,,,,,,,
2005,66 and older,East,,,,,,,,,,,,
2006,0-16 y.,West,,,,,,,,,,,,
2006,0-16 y.,East,,,,,,,,,,,,
2006,17-29 y.,West,994,13.3272392776232,12.691904674672683,13.92374160258183,9.0,12.0,20.0,1.0,36.5,12.0,9.0,14.0
2006,17-29 y.,East,399,12.780767362477688,10.980522521214874,13.927003148575311,7.0,10.0,15.0,1.0,27.0,10.0,7.0,10.0
2006,30-45 y.,West,1721,16.56187921449216,15.89858707898658,17.059301393981936,10.0,16.0,20.0,1.0,35.0,16.0,14.0,17.0
2006,30-45 y.,East,456,14.68065644577306,13.862561586966988,15.617662543232624,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2006,46-65 y.,West,1530,18.44906608409059,17.735009784072947,19.125071645055343,10.0,20.0,20.0,1.0,35.0,20.0,20.0,22.0
2006,46-65 y.,East,472,14.856418234793184,13.844307548995552,15.676769354814116,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2006,66 and older,West,320,14.25024699030375,13.16574465019017,15.400668876177932,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2006,66 and older,East,83,11.810174681877609,10.553811130588356,13.031581643875622,8.0,10.0,15.0,1.0,25.5,10.0,8.0,10.0
2007,0-16 y.,West,,,,,,,,,,,,
2007,0-16 y.,East,,,,,,,,,,,,
2007,17-29 y.,West,,,,,,,,,,,,
2007,17-29 y.,East,,,,,,,,,,,,
2007,30-45 y.,West,,,,,,,,,,,,
2007,30-45 y.,East,,,,,,,,,,,,
2007,46-65 y.,West,,,,,,,,,,,,
2007,46-65 y.,East,,,,,,,,,,,,
2007,66 and older,West,,,,,,,,,,,,
2007,66 and older,East,,,,,,,,,,,,
2008,0-16 y.,West,,,,,,,,,,,,
2008,0-16 y.,East,,,,,,,,,,,,
2008,17-29 y.,West,755,12.489035591074412,11.757309236421953,12.929367656593643,8.0,11.0,17.0,1.0,30.5,11.0,10.0,12.0
2008,17-29 y.,East,298,11.713869010880645,10.818356072020096,12.737991380795016,6.0874089606654795,10.0,15.0,1.0,28.36888655900178,10.0,8.0,10.0
2008,30-45 y.,West,1305,15.91115378372909,15.361949885869379,16.6047803994052,10.0,16.0,20.0,1.0,35.0,16.0,15.0,17.0
2008,30-45 y.,East,389,14.353433205692276,13.360764685153592,15.498728266239748,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,46-65 y.,West,1310,17.811159559140332,17.088159194219358,18.52593784445686,10.0,18.0,20.0,1.0,35.0,18.0,16.0,19.0
2008,46-65 y.,East,447,14.482948047122376,13.54659361576828,15.380080762802846,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2008,66 and older,West,308,15.017060301374121,13.86939377010788,16.03068715274638,9.0,12.0,20.0,1.0,36.5,12.0,9.0,14.0
2008,66 and older,East,101,11.67279612023598,10.698741672228477,13.042259502549896,10.0,10.0,15.0,2.5,22.5,10.0,8.0,10.0
2009,0-16 y.,West,,,,,,,,,,,,
2009,0-16 y.,East,,,,,,,,,,,,
2009,17-29 y.,West,,,,,,,,,,,,
2009,17-29 y.,East,,,,,,,,,,,,
2009,30-45 y.,West,,,,,,,,,,,,
2009,30-45 y.,East,,,,,,,,,,,,
2009,46-65 y.,West,,,,,,,,,,,,
2009,46-65 y.,East,,,,,,,,,,,,
2009,66 and older,West,,,,,,,,,,,,
2009,66 and older,East,,,,,,,,,,,,
2010,0-16 y.,West,,,,,,,,,,,,
2010,0-16 y.,East,,,,,,,,,,,,
2010,17-29 y.,West,572,12.674114982159647,11.76302820072997,13.560922028442029,8.0,11.0,17.556299635114723,1.0,31.89074908778681,11.0,8.0,12.0
2010,17-29 y.,East,226,12.06201474772726,9.803394434072391,13.707606992661013,6.0,10.0,15.0,1.0,28.5,10.0,8.0,10.0
2010,30-45 y.,West,997,15.026764495244969,14.333563149879682,15.738378413375559,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,30-45 y.,East,318,13.769252827271226,12.539807830916986,14.753988476294245,10.0,14.0,20.0,1.0,35.0,14.0,13.0,18.0
2010,46-65 y.,West,1215,17.39482439972506,16.718014035810064,18.14014159170875,10.0,17.0,20.0,1.0,35.0,17.0,14.0,19.0
2010,46-65 y.,East,414,14.733640714166498,13.55496531745629,15.931867455475789,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2010,66 and older,West,289,14.998589895994524,13.698293506648731,16.34120266247094,8.0,14.0,20.0,1.0,38.0,14.0,13.0,16.0
2010,66 and older,East,88,11.886464156118384,10.477559050569344,13.38582709433464,8.0,10.0,15.0,1.0,25.5,10.0,8.0,10.0
2011,0-16 y.,West,,,,,,,,,,,,
2011,0-16 y.,East,,,,,,,,,,,,
2011,17-29 y.,West,,,,,,,,,,,,
2011,17-29 y.,East,,,,,,,,,,,,
2011,30-45 y.,West,,,,,,,,,,,,
2011,30-45 y.,East,,,,,,,,,,,,
2011,46-65 y.,West,,,,,,,,,,,,
2011,46-65 y.,East,,,,,,,,,,,,
2011,66 and older,West,,,,,,,,,,,,
2011,66 and older,East,,,,,,,,,,,,
2012,0-16 y.,West,,,,,,,,,,,,
2012,0-16 y.,East,,,,,,,,,,,,
2012,17-29 y.,West,640,12.41446455437842,11.666505761362812,13.035226578936616,8.0,10.0,18.0,1.0,33.0,10.0,8.0,10.0
2012,17-29 y.,East,238,11.04923545942748,9.753458825422973,12.143314084151102,6.0,10.0,15.0,1.0,28.5,10.0,10.0,12.0
2012,30-45 y.,West,1103,14.580486101873513,13.916973133349744,15.288357662279267,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2012,30-45 y.,East,364,13.952916049207415,13.08493236630828,15.06061037300428,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.049999999999997
2012,46-65 y.,West,1624,16.739132199158906,16.21216503075801,17.345276970143924,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2012,46-65 y.,East,567,14.751109392477447,13.950031827943949,15.37242769840277,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2012,66 and older,West,378,14.547158147373953,13.32157123370219,15.454141532419042,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2012,66 and older,East,112,11.42431880434315,9.774458307960332,12.785206426637036,6.0,10.0,15.0,1.0,28.5,10.0,10.0,10.0
2013,0-16 y.,West,,,,,,,,,,,,
2013,0-16 y.,East,,,,,,,,,,,,
2013,17-29 y.,West,,,,,,,,,,,,
2013,17-29 y.,East,,,,,,,,,,,,
2013,30-45 y.,West,,,,,,,,,,,,
2013,30-45 y.,East,,,,,,,,,,,,
2013,46-65 y.,West,,,,,,,,,,,,
2013,46-65 y.,East,,,,,,,,,,,,
2013,66 and older,West,,,,,,,,,,,,
2013,66 and older,East,,,,,,,,,,,,
2014,0-16 y.,West,,,,,,,,,,,,
2014,0-16 y.,East,,,,,,,,,,,,
2014,17-29 y.,West,1061,12.02070535167684,11.406477205168791,12.72866890568284,6.0,10.0,16.0,1.0,31.0,10.0,9.974999999999994,10.0
2014,17-29 y.,East,287,11.758911214272896,10.059875846303793,13.184598701463102,5.0,10.0,15.0,1.0,30.0,10.0,5.0,10.0
2014,30-45 y.,West,2060,14.878557177024106,14.214360595011769,15.588033843997804,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,30-45 y.,East,573,13.651262654283663,12.755707131658388,14.547419706982671,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2014,46-65 y.,West,2042,15.970229691010454,15.395580648090679,16.50857168628128,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2014,46-65 y.,East,585,14.238533858488614,13.391627311685705,15.111257771080341,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2014,66 and older,West,376,13.976563754534435,13.169153903943652,14.961110939047568,10.0,12.0,20.0,1.0,35.0,12.0,9.0,12.024999999999999
2014,66 and older,East,109,12.23223161404605,10.708874950276579,13.71021453776345,8.0,10.0,20.0,1.0,30.0,10.0,8.0,10.0
2015,0-16 y.,West,,,,,,,,,,,,
2015,0-16 y.,East,,,,,,,,,,,,
2015,17-29 y.,West,,,,,,,,,,,,
2015,17-29 y.,East,,,,,,,,,,,,
2015,30-45 y.,West,,,,,,,,,,,,
2015,30-45 y.,East,,,,,,,,,,,,
2015,46-65 y.,West,,,,,,,,,,,,
2015,46-65 y.,East,,,,,,,,,,,,
2015,66 and older,West,,,,,,,,,,,,
2015,66 and older,East,,,,,,,,,,,,
2016,0-16 y.,West,,,,,,,,,,,,
2016,0-16 y.,East,,,,,,,,,,,,
2016,17-29 y.,West,809,11.17658786876361,10.323724539406223,11.859694070718048,6.0,10.0,15.0,1.0,28.5,10.0,10.0,10.0
2016,17-29 y.,East,230,11.19036801134382,9.572204796206476,12.658857669620994,5.0,10.0,15.0,1.0,30.0,10.0,8.0,10.0
2016,30-45 y.,West,1692,14.341403746318436,13.728832112624,14.933353861793845,10.0,15.0,20.0,1.0,35.0,15.0,15.0,16.0
2016,30-45 y.,East,482,13.515159551865784,12.213785549451378,14.634310535252496,8.588354077438266,15.0,20.0,1.0,37.117468883842605,15.0,15.0,20.0
2016,46-65 y.,West,1820,15.933783138286945,15.27353800324758,16.54258585508068,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2016,46-65 y.,East,553,14.258792506994281,12.989617753495443,15.264367168740531,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2016,66 and older,West,367,13.644588690119338,12.67366732230839,14.63229734041464,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2016,66 and older,East,92,12.504629593724054,10.806683722397068,14.307406677729746,7.641790980804796,10.0,20.0,1.0,30.0,10.0,5.0,10.0
2017,0-16 y.,West,,,,,,,,,,,,
2017,0-16 y.,East,,,,,,,,,,,,
2017,17-29 y.,West,,,,,,,,,,,,
2017,17-29 y.,East,,,,,,,,,,,,
2017,30-45 y.,West,,,,,,,,,,,,
2017,30-45 y.,East,,,,,,,,,,,,
2017,46-65 y.,West,,,,,,,,,,,,
2017,46-65 y.,East,,,,,,,,,,,,
2017,66 and older,West,,,,,,,,,,,,
2017,66 and older,East,,,,,,,,,,,,
2018,0-16 y.,West,,,,,,,,,,,,
2018,0-16 y.,East,,,,,,,,,,,,
2018,17-29 y.,West,831,11.419823307546643,10.723902339589262,12.161355319917643,6.0,10.0,15.0,1.0,28.5,10.0,10.0,10.0
2018,17-29 y.,East,234,12.076593173083602,10.61315857235592,13.514814859554278,6.0,11.0,15.28487802199513,1.0,29.212195054987824,11.0,7.0,12.0
2018,30-45 y.,West,1526,13.195152698967831,12.512076725579215,13.902884967864233,8.0,12.0,20.0,1.0,38.0,12.0,10.0,14.0
2018,30-45 y.,East,486,13.729002297568634,12.769038821791256,14.792215400268008,10.0,15.0,20.0,1.0,35.0,15.0,15.0,20.0
2018,46-65 y.,West,1984,15.20382422673749,14.537715149687239,15.703241359387462,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2018,46-65 y.,East,656,14.444355494107954,13.436419876252083,15.188457379663962,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.025
2018,66 and older,West,402,13.140158353549277,12.156627628424683,14.072770597532053,8.0,10.0,20.0,1.0,38.0,10.0,5.0,10.0
2018,66 and older,East,119,13.545986986254354,11.263988301645796,15.777866197115147,8.0,10.0,20.0,2.0,38.0,10.0,5.0,10.0
2019,0-16 y.,West,,,,,,,,,,,,
2019,0-16 y.,East,,,,,,,,,,,,
2019,17-29 y.,West,,,,,,,,,,,,
2019,17-29 y.,East,,,,,,,,,,,,
2019,30-45 y.,West,,,,,,,,,,,,
2019,30-45 y.,East,,,,,,,,,,,,
2019,46-65 y.,West,,,,,,,,,,,,
2019,46-65 y.,East,,,,,,,,,,,,
2019,66 and older,West,,,,,,,,,,,,
2019,66 and older,East,,,,,,,,,,,,
2020,0-16 y.,West,,,,,,,,,,,,
2020,0-16 y.,East,,,,,,,,,,,,
2020,17-29 y.,West,957,10.805536245456793,10.019506672901803,11.506553041462615,6.0,10.0,15.0,0.0,28.5,10.0,10.0,10.0
2020,17-29 y.,East,199,11.821597579921084,10.22881213866963,13.171796691724817,5.349188329532019,10.0,17.00578150934711,0.0,34.490671279069744,10.0,8.0,10.0
2020,30-45 y.,West,1778,12.837665065804226,12.094036146619668,13.548688496168685,8.0,12.0,18.0,0.0,33.0,12.0,11.0,14.0
2020,30-45 y.,East,527,12.761205098889734,11.466770359438378,13.884698769819744,7.0,12.0,17.0,1.0,32.0,12.0,9.0,14.0
2020,46-65 y.,West,2030,15.26622025724928,14.671811932717123,15.892394188684131,10.0,15.0,20.0,0.0,35.0,15.0,15.0,15.0
2020,46-65 y.,East,631,14.426640686184003,13.466046292880854,15.279989211809541,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2020,66 and older,West,432,13.002379765019509,12.208751016479711,13.971004195215764,8.0,10.0,20.0,1.0,38.0,10.0,8.0,10.0
2020,66 and older,East,127,14.529319378158288,11.696598121817182,17.11814971972222,8.508026283597218,10.0,20.0,2.0,37.23796057460417,10.0,1.9499999999999886,10.0
2021,0-16 y.,West,,,,,,,,,,,,
2021,0-16 y.,East,,,,,,,,,,,,
2021,17-29 y.,West,,,,,,,,,,,,
2021,17-29 y.,East,,,,,,,,,,,,
2021,30-45 y.,West,,,,,,,,,,,,
2021,30-45 y.,East,,,,,,,,,,,,
2021,46-65 y.,West,,,,,,,,,,,,
2021,46-65 y.,East,,,,,,,,,,,,
2021,66 and older,West,,,,,,,,,,,,
2021,66 and older,East,,,,,,,,,,,,
