year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,17-29 y.,,,,,,,,,,,,
2007,30-45 y.,,,,,,,,,,,,
2007,46-65 y.,,,,,,,,,,,,
2007,66 and older,,,,,,,,,,,,
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,1053,12.32855,11.85572,12.76084,8.00000,10.00000,17.00000,1.00000,30.50000,10.00000,8.00000,10.00000
2008,30-45 y.,1694,15.64288,15.01051,16.09124,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,13.00000,15.00000
2008,46-65 y.,1757,17.18419,16.64044,17.76795,10.00000,17.00000,20.00000,1.00000,35.00000,17.00000,16.00000,19.00000
2008,66 and older,409,14.35784,13.20304,15.40118,10.00000,12.00000,20.00000,1.00000,35.00000,12.00000,9.00000,14.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,,,,,,,,,,,,
2009,30-45 y.,,,,,,,,,,,,
2009,46-65 y.,,,,,,,,,,,,
2009,66 and older,,,,,,,,,,,,
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,798,12.53796,11.57509,13.25978,7.00000,11.00000,17.00000,1.00000,32.00000,11.00000,10.00000,12.00000
2010,30-45 y.,1315,14.83751,14.05774,15.52892,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2010,46-65 y.,1629,16.91070,16.19509,17.37648,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,12.00000,15.00000
2010,66 and older,377,14.43988,13.48323,15.56964,8.00000,12.00000,20.00000,1.00000,38.00000,12.00000,9.00000,12.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,,,,,,,,,,,,
2011,30-45 y.,,,,,,,,,,,,
2011,46-65 y.,,,,,,,,,,,,
2011,66 and older,,,,,,,,,,,,
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,878,12.13029,11.52148,12.74901,7.00000,10.00000,16.00000,1.00000,29.50000,10.00000,8.00000,10.00000
2012,30-45 y.,1467,14.47383,13.91924,15.07187,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2012,46-65 y.,2191,16.35790,15.78545,16.81787,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,13.00000,15.00000
2012,66 and older,490,13.99502,12.90004,14.88099,8.00000,10.00000,20.00000,1.00000,38.00000,10.00000,5.00000,10.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,,,,,,,,,,,,
2013,30-45 y.,,,,,,,,,,,,
2013,46-65 y.,,,,,,,,,,,,
2013,66 and older,,,,,,,,,,,,
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,1348,11.96507,11.34802,12.62005,6.00000,10.00000,16.00000,1.00000,31.00000,10.00000,9.95000,10.00000
2014,30-45 y.,2633,14.64928,14.16340,15.21336,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2014,46-65 y.,2627,15.63182,15.15418,16.14862,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2014,66 and older,485,13.66372,12.81406,14.41733,8.00000,12.00000,20.00000,1.00000,38.00000,12.00000,9.00000,14.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,,,,,,,,,,,,
2015,30-45 y.,,,,,,,,,,,,
2015,46-65 y.,,,,,,,,,,,,
2015,66 and older,,,,,,,,,,,,
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,1039,11.17931,10.46492,11.80219,6.00000,10.00000,15.00000,1.00000,28.50000,10.00000,10.00000,10.00000
2016,30-45 y.,2174,14.16992,13.61861,14.77773,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2016,46-65 y.,2373,15.59520,15.04152,16.16276,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2016,66 and older,459,13.49729,12.66174,14.37182,10.00000,12.00000,20.00000,1.00000,35.00000,12.00000,12.00000,14.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,,,,,,,,,,,,
2017,46-65 y.,,,,,,,,,,,,
2017,66 and older,,,,,,,,,,,,
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,1065,11.54024,10.86044,12.10879,6.00000,10.00000,15.00000,1.00000,28.50000,10.00000,10.00000,10.00000
2018,30-45 y.,2012,13.29553,12.76671,13.91699,8.00000,12.00000,20.00000,1.00000,38.00000,12.00000,9.00000,13.02500
2018,46-65 y.,2640,15.06117,14.58614,15.53061,10.00000,15.00000,20.00000,1.00000,35.00000,15.00000,15.00000,15.00000
2018,66 and older,521,13.21401,12.23791,14.02514,8.00000,10.00000,20.00000,1.00000,38.00000,10.00000,8.00000,10.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,1156,10.96450,10.18772,11.56820,6.00000,10.00000,15.00000,0.00000,28.50000,10.00000,10.00000,10.00000
2020,30-45 y.,2305,12.82156,12.17692,13.45520,8.00000,12.00000,18.00000,0.00000,33.00000,12.00000,11.00000,14.00000
2020,46-65 y.,2661,15.09024,14.58806,15.54075,10.00000,15.00000,20.00000,0.00000,35.00000,15.00000,15.00000,15.00000
2020,66 and older,559,13.28214,12.42735,13.97861,8.00000,10.00000,20.00000,1.00000,38.00000,10.00000,8.00000,10.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,,,,,,,,,,,,
2021,46-65 y.,,,,,,,,,,,,
2021,66 and older,,,,,,,,,,,,
