year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1992,Hamburg,,,,,,,,,,,,
1992,Lower Saxony,,,,,,,,,,,,
1992,Bremen,,,,,,,,,,,,
1992,North Rhine-Westphalia,,,,,,,,,,,,
1992,Hesse,,,,,,,,,,,,
1992,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1992,Baden-Wuerttemberg,,,,,,,,,,,,
1992,Bavaria,,,,,,,,,,,,
1992,Berlin,,,,,,,,,,,,
1992,Brandenburg,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1992,Saxony,,,,,,,,,,,,
1992,Saxony-Anhalt,,,,,,,,,,,,
1992,Thuringa,,,,,,,,,,,,
1993,Schleswig-Holstein,,,,,,,,,,,,
1993,Hamburg,,,,,,,,,,,,
1993,Lower Saxony,,,,,,,,,,,,
1993,Bremen,,,,,,,,,,,,
1993,North Rhine-Westphalia,,,,,,,,,,,,
1993,Hesse,,,,,,,,,,,,
1993,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1993,Baden-Wuerttemberg,,,,,,,,,,,,
1993,Bavaria,,,,,,,,,,,,
1993,Berlin,,,,,,,,,,,,
1993,Brandenburg,,,,,,,,,,,,
1993,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1993,Saxony,,,,,,,,,,,,
1993,Saxony-Anhalt,,,,,,,,,,,,
1993,Thuringa,,,,,,,,,,,,
1994,Schleswig-Holstein,,,,,,,,,,,,
1994,Hamburg,,,,,,,,,,,,
1994,Lower Saxony,,,,,,,,,,,,
1994,Bremen,,,,,,,,,,,,
1994,North Rhine-Westphalia,,,,,,,,,,,,
1994,Hesse,,,,,,,,,,,,
1994,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1994,Baden-Wuerttemberg,,,,,,,,,,,,
1994,Bavaria,,,,,,,,,,,,
1994,Berlin,,,,,,,,,,,,
1994,Brandenburg,,,,,,,,,,,,
1994,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1994,Saxony,,,,,,,,,,,,
1994,Saxony-Anhalt,,,,,,,,,,,,
1994,Thuringa,,,,,,,,,,,,
1995,Schleswig-Holstein,,,,,,,,,,,,
1995,Hamburg,,,,,,,,,,,,
1995,Lower Saxony,,,,,,,,,,,,
1995,Bremen,,,,,,,,,,,,
1995,North Rhine-Westphalia,,,,,,,,,,,,
1995,Hesse,,,,,,,,,,,,
1995,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1995,Baden-Wuerttemberg,,,,,,,,,,,,
1995,Bavaria,,,,,,,,,,,,
1995,Berlin,,,,,,,,,,,,
1995,Brandenburg,,,,,,,,,,,,
1995,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1995,Saxony,,,,,,,,,,,,
1995,Saxony-Anhalt,,,,,,,,,,,,
1995,Thuringa,,,,,,,,,,,,
1996,Schleswig-Holstein,,,,,,,,,,,,
1996,Hamburg,,,,,,,,,,,,
1996,Lower Saxony,,,,,,,,,,,,
1996,Bremen,,,,,,,,,,,,
1996,North Rhine-Westphalia,,,,,,,,,,,,
1996,Hesse,,,,,,,,,,,,
1996,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1996,Baden-Wuerttemberg,,,,,,,,,,,,
1996,Bavaria,,,,,,,,,,,,
1996,Berlin,,,,,,,,,,,,
1996,Brandenburg,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1996,Saxony,,,,,,,,,,,,
1996,Saxony-Anhalt,,,,,,,,,,,,
1996,Thuringa,,,,,,,,,,,,
1997,Schleswig-Holstein,,,,,,,,,,,,
1997,Hamburg,,,,,,,,,,,,
1997,Lower Saxony,,,,,,,,,,,,
1997,Bremen,,,,,,,,,,,,
1997,North Rhine-Westphalia,,,,,,,,,,,,
1997,Hesse,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1997,Baden-Wuerttemberg,,,,,,,,,,,,
1997,Bavaria,,,,,,,,,,,,
1997,Berlin,,,,,,,,,,,,
1997,Brandenburg,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1997,Saxony,,,,,,,,,,,,
1997,Saxony-Anhalt,,,,,,,,,,,,
1997,Thuringa,,,,,,,,,,,,
1998,Schleswig-Holstein,,,,,,,,,,,,
1998,Hamburg,,,,,,,,,,,,
1998,Lower Saxony,,,,,,,,,,,,
1998,Bremen,,,,,,,,,,,,
1998,North Rhine-Westphalia,,,,,,,,,,,,
1998,Hesse,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1998,Baden-Wuerttemberg,,,,,,,,,,,,
1998,Bavaria,,,,,,,,,,,,
1998,Berlin,,,,,,,,,,,,
1998,Brandenburg,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1998,Saxony,,,,,,,,,,,,
1998,Saxony-Anhalt,,,,,,,,,,,,
1998,Thuringa,,,,,,,,,,,,
1999,Schleswig-Holstein,,,,,,,,,,,,
1999,Hamburg,,,,,,,,,,,,
1999,Lower Saxony,,,,,,,,,,,,
1999,Bremen,,,,,,,,,,,,
1999,North Rhine-Westphalia,,,,,,,,,,,,
1999,Hesse,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1999,Baden-Wuerttemberg,,,,,,,,,,,,
1999,Bavaria,,,,,,,,,,,,
1999,Berlin,,,,,,,,,,,,
1999,Brandenburg,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,,,,,,,,,,,,
1999,Saxony,,,,,,,,,,,,
1999,Saxony-Anhalt,,,,,,,,,,,,
1999,Thuringa,,,,,,,,,,,,
2000,Schleswig-Holstein,,,,,,,,,,,,
2000,Hamburg,,,,,,,,,,,,
2000,Lower Saxony,,,,,,,,,,,,
2000,Bremen,,,,,,,,,,,,
2000,North Rhine-Westphalia,,,,,,,,,,,,
2000,Hesse,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2000,Baden-Wuerttemberg,,,,,,,,,,,,
2000,Bavaria,,,,,,,,,,,,
2000,Berlin,,,,,,,,,,,,
2000,Brandenburg,,,,,,,,,,,,
2000,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2000,Saxony,,,,,,,,,,,,
2000,Saxony-Anhalt,,,,,,,,,,,,
2000,Thuringa,,,,,,,,,,,,
2001,Schleswig-Holstein,,,,,,,,,,,,
2001,Hamburg,,,,,,,,,,,,
2001,Lower Saxony,,,,,,,,,,,,
2001,Bremen,,,,,,,,,,,,
2001,North Rhine-Westphalia,,,,,,,,,,,,
2001,Hesse,,,,,,,,,,,,
2001,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2001,Baden-Wuerttemberg,,,,,,,,,,,,
2001,Bavaria,,,,,,,,,,,,
2001,Berlin,,,,,,,,,,,,
2001,Brandenburg,,,,,,,,,,,,
2001,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2001,Saxony,,,,,,,,,,,,
2001,Saxony-Anhalt,,,,,,,,,,,,
2001,Thuringa,,,,,,,,,,,,
2002,Schleswig-Holstein,215,19.26787803671543,18.75401801213156,19.7817380612993,15.0,20.0,24.0,1.5,37.5,20.0,20.0,20.0
2002,Hamburg,93,19.00566747173556,17.918440867330542,20.092894076140578,12.0,20.0,20.0,1.0,32.0,20.0,20.0,24.0
2002,Lower Saxony,608,17.005628452462602,16.650719518596247,17.360537386328957,10.0,18.1576169847121,20.0,1.0,35.0,18.0,16.0,21.0
2002,Bremen,58,15.373819781552175,14.370258752096372,16.377380811007978,10.0,15.0,20.0,1.0,35.0,15.0,10.0,19.025
2002,North Rhine-Westphalia,1487,18.019751675053083,17.774065761407467,18.2654375886987,10.0,19.0,20.0,1.0,35.0,19.0,18.0,19.0
2002,Hesse,486,17.361678924776232,16.948608309733473,17.77474953981899,10.0,19.0,20.0,1.0,35.0,19.0,18.0,23.0
2002,"Rhineland-Palatinate, Saarland",412,18.535884819069533,18.045859909563084,19.025909728575982,10.0,19.0,20.0,1.0,35.0,19.0,18.0,22.0
2002,Baden-Wuerttemberg,764,16.45709464065181,16.157097728418993,16.757091552884628,10.0,15.704341265928765,20.0,1.0,35.0,15.0,10.0,15.0
2002,Bavaria,884,16.721489951883697,16.445134157980068,16.997845745787327,10.0,18.0,20.0,1.0,35.0,18.0,17.0,21.0
2002,Berlin,295,17.811110318449515,17.27975912846408,18.34246150843495,10.0,19.0,20.0,1.0,35.0,19.0,18.0,23.0
2002,Brandenburg,253,15.172654936046786,14.766149061568571,15.579160810525002,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2002,Mecklenburg-Western Pomerania,145,15.403458521175706,14.837550108520983,15.969366933830429,10.0,15.0,20.0,1.0,35.0,15.0,13.974999999999994,15.0
2002,Saxony,405,14.155613181770013,13.78616525310135,14.525061110438676,10.0,12.977689151058035,20.0,1.0,35.0,14.0,13.0,18.0
2002,Saxony-Anhalt,300,15.070694833783083,14.62291632263311,15.518473344933057,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2002,Thuringa,288,13.89142941746603,13.43567621925743,14.34718261567463,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2003,Schleswig-Holstein,,,,,,,,,,,,
2003,Hamburg,,,,,,,,,,,,
2003,Lower Saxony,,,,,,,,,,,,
2003,Bremen,,,,,,,,,,,,
2003,North Rhine-Westphalia,,,,,,,,,,,,
2003,Hesse,,,,,,,,,,,,
2003,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2003,Baden-Wuerttemberg,,,,,,,,,,,,
2003,Bavaria,,,,,,,,,,,,
2003,Berlin,,,,,,,,,,,,
2003,Brandenburg,,,,,,,,,,,,
2003,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2003,Saxony,,,,,,,,,,,,
2003,Saxony-Anhalt,,,,,,,,,,,,
2003,Thuringa,,,,,,,,,,,,
2004,Schleswig-Holstein,187,18.567783179699518,18.054579669462285,19.08098668993675,15.0,20.0,20.0,7.5,27.5,20.0,20.0,20.0
2004,Hamburg,76,17.955312807565544,17.039208183320575,18.871417431810514,10.0,19.807359986504718,20.0,2.0,35.0,19.0,18.0,23.0
2004,Lower Saxony,530,17.187901365493193,16.727768668374935,17.64803406261145,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,Bremen,54,15.226669861403176,14.028827692120577,16.424512030685772,10.0,12.0,20.0,2.0,35.0,12.0,9.0,14.0
2004,North Rhine-Westphalia,1351,17.300021165532872,17.047185825119396,17.552856505946348,10.0,19.0,20.0,1.0,35.0,19.0,18.0,22.025
2004,Hesse,396,16.613701554798226,16.16225655042007,17.06514655917638,10.0,17.0,20.0,1.0,35.0,17.0,15.0,19.0
2004,"Rhineland-Palatinate, Saarland",381,17.81644750584023,17.304723467595664,18.328171544084796,10.0,18.648978488394583,20.0,1.0,35.0,19.0,18.0,23.0
2004,Baden-Wuerttemberg,681,16.52265952603928,16.14039635227591,16.90492269980265,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,Bavaria,774,15.843969461545418,15.536425455109821,16.151513467981015,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2004,Berlin,268,16.212708602915733,15.685961754126726,16.73945545170474,10.0,15.0,20.0,1.0,35.0,15.0,11.0,15.0
2004,Brandenburg,240,14.358801925892886,13.869488161058902,14.84811569072687,10.0,15.0,20.0,1.0,35.0,15.0,15.0,19.025
2004,Mecklenburg-Western Pomerania,140,13.732991744428313,13.148933860701737,14.317049628154889,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2004,Saxony,376,13.544011635443368,13.14886036011097,13.939162910775767,9.0,12.0,20.0,1.0,36.5,12.0,9.0,14.0
2004,Saxony-Anhalt,278,14.481830813003496,14.06169750326831,14.901964122738683,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2004,Thuringa,267,13.566852576003493,13.148156893763755,13.985548258243231,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2005,Schleswig-Holstein,,,,,,,,,,,,
2005,Hamburg,,,,,,,,,,,,
2005,Lower Saxony,,,,,,,,,,,,
2005,Bremen,,,,,,,,,,,,
2005,North Rhine-Westphalia,,,,,,,,,,,,
2005,Hesse,,,,,,,,,,,,
2005,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2005,Baden-Wuerttemberg,,,,,,,,,,,,
2005,Bavaria,,,,,,,,,,,,
2005,Berlin,,,,,,,,,,,,
2005,Brandenburg,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2005,Saxony,,,,,,,,,,,,
2005,Saxony-Anhalt,,,,,,,,,,,,
2005,Thuringa,,,,,,,,,,,,
2006,Schleswig-Holstein,183,16.658393677564682,16.059739633278472,17.257047721850892,10.0,18.0,20.0,1.0,35.0,18.0,16.0,21.0
2006,Hamburg,79,15.439071377844888,14.637124330271867,16.24101842541791,10.0,15.0,20.0,1.0,35.0,15.0,10.0,20.0
2006,Lower Saxony,540,16.839666503153612,16.421628025522228,17.257704980784997,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,Bremen,40,14.545190317464058,13.276567928513781,15.813812706414335,8.0,11.757543935663007,20.0,5.0,38.0,12.0,5.949999999999989,14.024999999999999
2006,North Rhine-Westphalia,1316,16.937698798408533,16.68022636510027,17.195171231716795,10.0,17.0,20.0,1.0,35.0,17.0,16.0,19.0
2006,Hesse,396,15.492390434470796,15.076713787445946,15.908067081495645,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2006,"Rhineland-Palatinate, Saarland",368,18.02251851749793,17.54315135292992,18.501885682065936,10.0,20.0,20.0,1.0,35.0,20.0,20.0,23.0
2006,Baden-Wuerttemberg,694,15.231194168446883,14.91921429382704,15.543174043066728,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2006,Bavaria,813,15.026018694718339,14.737822999099714,15.314214390336963,10.0,15.0,20.0,1.0,35.0,15.0,15.0,17.0
2006,Berlin,243,16.499296076575682,15.905350101600831,17.093242051550533,10.0,15.0,20.0,1.0,35.0,15.0,10.0,15.0
2006,Brandenburg,256,14.356126234043241,13.91598686236427,14.796265605722212,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2006,Mecklenburg-Western Pomerania,158,15.163412102487467,14.573832281880879,15.752991923094054,10.0,15.0,20.0,1.0,35.0,15.0,12.974999999999994,18.0
2006,Saxony,363,13.504363003840067,13.04950447913938,13.959221528540755,8.0,12.0,19.657973188599534,1.0,37.14493297149883,12.0,9.0,14.0
2006,Saxony-Anhalt,283,13.676518930835869,13.302368604939684,14.050669256732053,10.0,12.0,20.0,1.0,30.0,12.0,9.0,14.0
2006,Thuringa,236,13.767148584127172,13.373224652021669,14.161072516232675,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2007,Schleswig-Holstein,,,,,,,,,,,,
2007,Hamburg,,,,,,,,,,,,
2007,Lower Saxony,,,,,,,,,,,,
2007,Bremen,,,,,,,,,,,,
2007,North Rhine-Westphalia,,,,,,,,,,,,
2007,Hesse,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2007,Baden-Wuerttemberg,,,,,,,,,,,,
2007,Bavaria,,,,,,,,,,,,
2007,Berlin,,,,,,,,,,,,
2007,Brandenburg,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2007,Saxony,,,,,,,,,,,,
2007,Saxony-Anhalt,,,,,,,,,,,,
2007,Thuringa,,,,,,,,,,,,
2008,Schleswig-Holstein,123,16.097018101120963,15.420324472082408,16.77371173015952,10.0,17.0,20.0,1.0,35.0,17.0,14.0,19.0
2008,Hamburg,72,14.909436822149756,14.037936640137396,15.780937004162116,10.0,14.391404307384649,20.0,1.0,30.0,14.0,8.0,18.0
2008,Lower Saxony,440,16.39551506410662,15.94925951243515,16.841770615778085,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,Bremen,36,14.029467395711864,12.690733902001748,15.36820088942198,10.0,12.0,19.688821253598167,2.0,34.222053133995416,12.0,11.0,14.0
2008,North Rhine-Westphalia,1059,15.975967200895113,15.714148686006665,16.23778571578356,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2008,Hesse,339,14.775054488629078,14.345047811774327,15.205061165483828,9.0,15.0,20.0,1.0,36.5,15.0,13.0,18.0
2008,"Rhineland-Palatinate, Saarland",273,18.330937801373327,17.759791441018656,18.902084161728,12.0,19.0,20.0,1.0,32.0,19.0,18.0,22.025
2008,Baden-Wuerttemberg,527,15.080448031059463,14.743829728075212,15.417066334043714,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2008,Bavaria,696,15.05207156196996,14.697687783694024,15.406455340245897,9.0,15.0,20.0,1.0,36.5,15.0,15.0,18.0
2008,Berlin,221,15.03537505679859,14.518125392981913,15.552624720615269,10.0,15.0,20.0,1.0,35.0,15.0,12.0,18.0
2008,Brandenburg,219,13.76972156144527,13.30145629261334,14.2379868302772,10.0,13.902544413278896,20.0,1.0,35.0,14.0,13.0,16.0
2008,Mecklenburg-Western Pomerania,140,16.541219220033422,15.919412118513408,17.16302632155344,10.0,15.0,20.0,2.0,33.0,15.0,10.0,18.0
2008,Saxony,321,12.793422214750391,12.395856156468826,13.190988273031957,8.0,10.0,19.0,1.0,35.5,10.0,5.0,10.0
2008,Saxony-Anhalt,236,13.45477534540503,13.091104355980217,13.818446334829844,10.0,12.0,20.0,1.0,30.0,12.0,9.0,14.0
2008,Thuringa,211,12.480847794058867,11.970626953424373,12.991068634693361,7.0,10.0,17.91131841891518,1.0,34.27829604728795,10.0,6.0,10.0
2009,Schleswig-Holstein,,,,,,,,,,,,
2009,Hamburg,,,,,,,,,,,,
2009,Lower Saxony,,,,,,,,,,,,
2009,Bremen,,,,,,,,,,,,
2009,North Rhine-Westphalia,,,,,,,,,,,,
2009,Hesse,,,,,,,,,,,,
2009,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2009,Baden-Wuerttemberg,,,,,,,,,,,,
2009,Bavaria,,,,,,,,,,,,
2009,Berlin,,,,,,,,,,,,
2009,Brandenburg,,,,,,,,,,,,
2009,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2009,Saxony,,,,,,,,,,,,
2009,Saxony-Anhalt,,,,,,,,,,,,
2009,Thuringa,,,,,,,,,,,,
2010,Schleswig-Holstein,87,17.338323197152114,16.444115050474377,18.23253134382985,10.0,20.0,20.0,1.0,35.0,20.0,20.0,25.0
2010,Hamburg,63,14.39849262673542,13.37741682013439,15.41956843333645,9.621012118798529,15.0,20.0,2.0,35.56848182180221,15.0,12.949999999999989,20.0
2010,Lower Saxony,378,16.433211425062378,15.938869159798855,16.9275536903259,10.0,15.0,20.0,1.0,35.0,15.0,13.0,15.0
2010,Bremen,30,13.087789082282518,11.585678044923622,14.589900119641413,9.69494410389779,10.155808118133125,14.896483111079153,1.8926355931257444,22.6987916218512,10.0,0.0,10.0
2010,North Rhine-Westphalia,874,15.722111028578302,15.437407072406815,16.006814984749788,10.0,15.0,20.0,1.0,35.0,15.0,15.0,15.0
2010,Hesse,270,14.74308616601212,14.29338240359682,15.19278992842742,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2010,"Rhineland-Palatinate, Saarland",248,16.394678843655345,15.781083299440988,17.008274387869704,10.0,15.0,20.0,1.0,35.0,15.0,10.0,15.0
2010,Baden-Wuerttemberg,424,15.47032975317052,15.057800922095698,15.88285858424534,8.14646144365145,15.0,20.0,1.0,37.78030783452282,15.0,12.0,18.0
2010,Bavaria,595,14.639153975584335,14.286200780186135,14.992107170982536,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2010,Berlin,188,15.510176692247603,14.87426266134204,16.146090723153165,10.0,15.0,20.0,1.0,35.0,15.0,10.974999999999994,20.0
2010,Brandenburg,174,14.055940244602132,13.461700183489587,14.650180305714677,10.0,12.019654716568963,20.0,1.0,35.0,12.0,9.0,14.0
2010,Mecklenburg-Western Pomerania,122,15.793041849642123,15.18955280522769,16.396530894056554,10.0,15.0,20.0,1.0,35.0,15.0,10.0,15.0
2010,Saxony,257,12.779603425539031,12.3460205612013,13.213186289876763,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2010,Saxony-Anhalt,214,12.712306360510977,12.268579970312608,13.156032750709347,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2010,Thuringa,195,13.761502098650945,13.29779313243726,14.22521106486463,10.0,12.0,20.0,1.0,35.0,12.0,9.0,14.0
2011,Schleswig-Holstein,,,,,,,,,,,,
2011,Hamburg,,,,,,,,,,,,
2011,Lower Saxony,,,,,,,,,,,,
2011,Bremen,,,,,,,,,,,,
2011,North Rhine-Westphalia,,,,,,,,,,,,
2011,Hesse,,,,,,,,,,,,
2011,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
2011,Baden-Wuerttemberg,,,,,,,,,,,,
2011,Bavaria,,,,,,,,,,,,
2011,Berlin,,,,,,,,,,,,
2011,Brandenburg,,,,,,,,,,,,
2011,Mecklenburg-Western Pomerania,,,,,,,,,,,,
2011,Saxony,,,,,,,,,,,,
2011,Saxony-Anhalt,,,,,,,,,,,,
2011,Thuringa,,,,,,,,,,,,
2012,Schleswig-Holstein,141,15.530176159784522,14.949769036035988,16.110583283533057,10.0,15.0,20.0,2.0,35.0,15.0,11.0,18.0
2012,Hamburg,83,14.332997952223419,13.478536057044753,15.187459847402085,6.67421992765358,15.0,20.0,1.0,39.98867010851963,15.0,10.974999999999994,18.0
2012,Lower Saxony,483,15.336087456012642,14.914921526695274,15.75725338533001,10.0,15.0,20.0,1.0,35.0,15.0,15.0,18.0
2012,Bremen,35,12.768501139274342,11.342199301606515,14.194802976942169,8.0,10.0,15.0,3.0,25.5,10.0,10.0,12.0
2012,North Rhine-Westphalia,1001,15.987014044683862,15.73087258284039,16.243155506527334,10.0,15.0,20.0,1.0,35.0,15.0,13.974999999999994,15.0
2012,Hesse,329,13.871293853793542,13.40125967967161,14.341328027915475,8.0,12.0,20.0,1.0,38.0,12.0,9.0,14.0
2012,"Rhineland-Palatinate, Saarland",327,16.03863152694748,15.6036618518553,16.47360120203966,10.0,15.0,20.0,1.0,35.0,15.0,12.0,15.0
2012,Baden-Wuerttemberg,492,13.847519468034408,13.528402340430564,14.166636595638252,8.543371580405076,15.0,20.0,1.0,37.18494262939239,15.0,15.0,18.0
2012,Bavaria,731,14.473202812800057,14.18116930479685,14.765236320803265,10.0,15.0,20.0,1.0,35.0,15.0,15.0,19.0
2012,Berlin,229,15.430005164709037,14.851299390165178,16.008710939252897,10.0,15.0,20.0,1.0,35.0,15.0,15.0,19.0
2012,Brandenburg,239,14.239038310261913,13.766264162076649,14.711812458447177,8.0,15.0,20.0,1.0,38.0,15.0,15.0,20.0
2012,Mecklenburg-Western Pomerania,151,14.824670171538761,14.240067280845068,15.409273062232455,10.0,15.0,20.0,1.0,35.0,15.0,13.0,20.0
