year,bula_h,quintil_oecd_hh,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99443,109,109,0.98040,1.00847
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.98711,105,105,0.96542,1.00879
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98962,92,92,0.96880,1.01044
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97513,112,112,0.94615,1.00410
2021,Baden-Wuerttemberg,1st Quintile,No,0.99400,167,167,0.98225,1.00575
2021,Baden-Wuerttemberg,3rd Quintile,No,0.96869,209,209,0.94503,0.99236
2021,Baden-Wuerttemberg,4th Quintile,No,0.96149,244,244,0.93729,0.98568
2021,Baden-Wuerttemberg,5th Quintile,No,0.97353,368,368,0.95711,0.98996
2021,Bavaria,1st Quintile,No,0.98308,238,238,0.96666,0.99950
2021,Bavaria,2nd Quintile,No,0.96513,340,340,0.94560,0.98466
2021,Bavaria,3rd Quintile,No,0.98190,308,308,0.96698,0.99681
2021,Bavaria,4th Quintile,No,0.98428,363,363,0.97147,0.99710
2021,Bavaria,5th Quintile,No,0.96540,443,443,0.94836,0.98244
2021,Berlin,1st Quintile,No,0.99108,116,116,0.97389,1.00826
2021,Berlin,2nd Quintile,No,0.98653,84,84,0.96173,1.01133
2021,Berlin,3rd Quintile,No,0.98413,93,93,0.95860,1.00967
2021,Berlin,4th Quintile,No,0.99113,105,105,0.97312,1.00915
2021,Berlin,5th Quintile,No,0.94265,135,135,0.90328,0.98202
2021,Brandenburg,1st Quintile,No,0.98763,86,86,0.96414,1.01113
2021,Brandenburg,2nd Quintile,No,0.99507,104,104,0.98154,1.00860
2021,Brandenburg,3rd Quintile,No,0.99155,84,84,0.97185,1.01124
2021,Brandenburg,4th Quintile,No,0.92342,77,77,0.86363,0.98321
2021,Brandenburg,5th Quintile,No,0.95866,85,85,0.91608,1.00123
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.98909,66,66,0.96383,1.01434
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99927,63,63,0.99255,1.00599
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99088,44,44,0.96247,1.01929
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.98367,38,38,0.94284,1.02451
2021,Saxony,1st Quintile,No,0.97038,150,150,0.94315,0.99760
2021,Saxony,2nd Quintile,No,0.99042,172,172,0.97583,1.00502
2021,Saxony,3rd Quintile,No,0.98433,168,168,0.96549,1.00317
2021,Saxony,4th Quintile,No,0.99060,108,108,0.97231,1.00888
2021,Saxony,5th Quintile,No,0.94935,113,113,0.90874,0.98996
2021,Saxony-Anhalt,1st Quintile,No,0.99880,94,94,0.99176,1.00584
2021,Saxony-Anhalt,2nd Quintile,No,0.96186,86,86,0.92113,1.00258
2021,Saxony-Anhalt,3rd Quintile,No,0.99181,73,73,0.97098,1.01263
2021,Saxony-Anhalt,4th Quintile,No,0.98485,59,59,0.95341,1.01629
2021,Saxony-Anhalt,5th Quintile,No,0.97825,49,49,0.93699,1.01952
2021,Thuringa,2nd Quintile,No,0.99889,95,95,0.99215,1.00563
2021,Thuringa,3rd Quintile,No,0.90972,65,65,0.83950,0.97993
2021,Thuringa,4th Quintile,No,0.97687,61,61,0.93884,1.01491
2021,Thuringa,5th Quintile,No,0.98033,58,58,0.94429,1.01638
2022,Schleswig-Holstein,1st Quintile,No,0.98571,122,122,0.96457,1.00686
2022,Schleswig-Holstein,2nd Quintile,No,0.98653,120,120,0.96582,1.00724
2022,Schleswig-Holstein,3rd Quintile,No,0.99026,129,129,0.97325,1.00727
2022,Schleswig-Holstein,4th Quintile,No,0.99677,129,129,0.98695,1.00660
2022,Schleswig-Holstein,5th Quintile,No,0.98686,134,134,0.96751,1.00621
2022,Hamburg,1st Quintile,No,0.96539,92,92,0.92784,1.00295
2022,Hamburg,2nd Quintile,No,0.97487,79,79,0.94014,1.00961
2022,Hamburg,3rd Quintile,No,0.99212,62,62,0.96993,1.01431
2022,Hamburg,4th Quintile,No,0.99385,91,91,0.97771,1.01000
2022,Hamburg,5th Quintile,No,0.97339,92,92,0.94033,1.00646
2022,Lower Saxony,1st Quintile,No,0.97787,392,392,0.96328,0.99245
2022,Lower Saxony,2nd Quintile,No,0.98536,327,327,0.97232,0.99840
2022,Lower Saxony,3rd Quintile,No,0.97116,242,242,0.95003,0.99229
2022,Lower Saxony,4th Quintile,No,0.97361,289,289,0.95510,0.99212
2022,Lower Saxony,5th Quintile,No,0.94351,303,303,0.91747,0.96955
2022,North Rhine-Westphalia,1st Quintile,No,0.97161,905,905,0.96078,0.98244
2022,North Rhine-Westphalia,2nd Quintile,No,0.98993,770,770,0.98287,0.99698
2022,North Rhine-Westphalia,3rd Quintile,No,0.98311,670,670,0.97334,0.99287
2022,North Rhine-Westphalia,4th Quintile,No,0.96302,633,633,0.94831,0.97774
2022,North Rhine-Westphalia,5th Quintile,No,0.97160,794,794,0.96003,0.98316
2022,Hesse,1st Quintile,No,0.93928,238,238,0.90888,0.96969
2022,Hesse,2nd Quintile,No,0.98552,232,232,0.97012,1.00093
2022,Hesse,3rd Quintile,No,0.94717,230,230,0.91820,0.97614
2022,Hesse,4th Quintile,No,0.97582,229,229,0.95588,0.99576
2022,Hesse,5th Quintile,No,0.94602,263,263,0.91866,0.97338
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98584,209,209,0.96979,1.00190
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99527,178,178,0.98515,1.00538
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.97400,168,168,0.94987,0.99814
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.95369,153,153,0.92027,0.98710
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.96836,157,157,0.94089,0.99583
2022,Baden-Wuerttemberg,1st Quintile,No,0.97422,495,495,0.96025,0.98820
2022,Baden-Wuerttemberg,2nd Quintile,No,0.97478,413,413,0.95963,0.98992
2022,Baden-Wuerttemberg,3rd Quintile,No,0.95628,344,344,0.93465,0.97792
2022,Baden-Wuerttemberg,4th Quintile,No,0.95503,418,418,0.93514,0.97492
2022,Baden-Wuerttemberg,5th Quintile,No,0.93766,495,495,0.91634,0.95898
2022,Bavaria,Not included in this version of the questionnaire,No,0.95251,38,38,0.88397,1.02104
2022,Bavaria,1st Quintile,No,0.97428,606,606,0.96167,0.98689
2022,Bavaria,2nd Quintile,No,0.97464,557,557,0.96157,0.98771
2022,Bavaria,3rd Quintile,No,0.98751,522,522,0.97797,0.99705
2022,Bavaria,4th Quintile,No,0.96319,596,596,0.94806,0.97832
2022,Bavaria,5th Quintile,Yes,0.03598,31,733,0.02249,0.04947
2022,Bavaria,5th Quintile,No,0.96402,702,733,0.95053,0.97751
2022,Berlin,1st Quintile,No,0.97942,266,266,0.96233,0.99652
2022,Berlin,2nd Quintile,No,0.98020,224,224,0.96191,0.99848
2022,Berlin,3rd Quintile,No,0.96330,190,190,0.93649,0.99011
2022,Berlin,4th Quintile,No,0.94843,196,196,0.91739,0.97947
2022,Berlin,5th Quintile,No,0.94325,221,221,0.91268,0.97383
2022,Brandenburg,1st Quintile,No,0.96787,180,180,0.94203,0.99370
2022,Brandenburg,2nd Quintile,No,0.98421,161,161,0.96489,1.00353
2022,Brandenburg,3rd Quintile,No,0.98206,138,138,0.95983,1.00429
2022,Brandenburg,4th Quintile,No,0.93749,116,116,0.89325,0.98174
2022,Brandenburg,5th Quintile,No,0.98998,114,114,0.97161,1.00834
2022,Mecklenburg-Western Pomerania,1st Quintile,No,0.99347,109,109,0.97828,1.00866
2022,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99429,84,84,0.97808,1.01050
2022,Mecklenburg-Western Pomerania,4th Quintile,No,0.97097,50,50,0.92396,1.01798
2022,Mecklenburg-Western Pomerania,5th Quintile,No,0.98577,54,54,0.95389,1.01766
2022,Saxony,1st Quintile,No,0.98658,344,344,0.97440,0.99876
2022,Saxony,2nd Quintile,No,0.95151,301,301,0.92721,0.97582
2022,Saxony,3rd Quintile,No,0.99115,251,251,0.97953,1.00276
2022,Saxony,4th Quintile,No,0.99809,195,195,0.99194,1.00424
2022,Saxony,5th Quintile,No,0.96249,144,144,0.93134,0.99363
2022,Saxony-Anhalt,1st Quintile,No,0.99592,197,197,0.98700,1.00484
2022,Saxony-Anhalt,3rd Quintile,No,0.99419,125,125,0.98082,1.00757
2022,Saxony-Anhalt,4th Quintile,No,0.99667,100,100,0.98531,1.00802
2022,Saxony-Anhalt,5th Quintile,No,0.98988,73,73,0.96675,1.01300
2022,Thuringa,1st Quintile,No,0.99446,148,148,0.98246,1.00646
2022,Thuringa,2nd Quintile,No,0.98185,137,137,0.95941,1.00429
2022,Thuringa,3rd Quintile,No,0.97160,112,112,0.94069,1.00250
2022,Thuringa,4th Quintile,No,0.97132,75,75,0.93329,1.00935
2022,Thuringa,5th Quintile,No,0.98952,84,84,0.96762,1.01143
