year,sex,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,female,Very often,0.01836,297,13541,0.01610,0.02062
2016,male,Very seldom,0.37695,5314,11020,0.36790,0.38600
2016,male,Seldom,0.29480,3857,11020,0.28628,0.30331
2016,male,Sometimes,0.10785,1343,11020,0.10206,0.11365
2016,male,Often,0.03530,418,11020,0.03186,0.03875
2016,male,Very often,0.00714,88,11020,0.00557,0.00871
2016,female,Very seldom,0.25839,4099,13074,0.25088,0.26589
2016,female,Seldom,0.29103,4662,13074,0.28325,0.29882
2016,female,Sometimes,0.19370,2890,13074,0.18693,0.20048
2016,female,Often,0.08028,1136,13074,0.07562,0.08494
2016,female,Very often,0.01797,287,13074,0.01569,0.02025
2017,male,Very seldom,0.38825,6077,12185,0.37960,0.39690
2017,male,Seldom,0.28853,4168,12185,0.28048,0.29657
2017,male,Sometimes,0.10473,1424,12185,0.09930,0.11017
2017,male,Often,0.03274,410,12185,0.02958,0.03590
2017,male,Very often,0.00630,106,12185,0.00490,0.00771
2017,female,Very seldom,0.26667,4671,14189,0.25939,0.27394
2017,female,Seldom,0.29930,5168,14189,0.29176,0.30683
2017,female,Sometimes,0.18338,2952,14189,0.17701,0.18974
2017,female,Often,0.07193,1103,14189,0.06768,0.07618
2017,female,Very often,0.01633,295,14189,0.01424,0.01841
2018,male,Very seldom,0.40309,6043,11740,0.39422,0.41196
2018,male,Seldom,0.27825,3807,11740,0.27014,0.28636
2018,male,Sometimes,0.10631,1425,11740,0.10073,0.11189
2018,male,Often,0.02973,383,11740,0.02665,0.03280
2018,male,Very often,0.00580,82,11740,0.00442,0.00717
2018,female,Very seldom,0.27946,4727,13784,0.27197,0.28696
2018,female,Seldom,0.30634,4997,13784,0.29865,0.31404
2018,female,Sometimes,0.17379,2737,13784,0.16746,0.18011
2018,female,Often,0.06261,1013,13784,0.05857,0.06666
2018,female,Very often,0.02119,310,13784,0.01879,0.02360
2019,male,Very seldom,0.40670,6424,12251,0.39800,0.41540
2019,male,Seldom,0.28336,4011,12251,0.27538,0.29134
2019,male,Sometimes,0.09496,1353,12251,0.08977,0.10015
2019,male,Often,0.02901,379,12251,0.02604,0.03199
2019,male,Very often,0.00628,84,12251,0.00488,0.00768
2019,female,Very seldom,0.28318,4785,13413,0.27556,0.29081
2019,female,Seldom,0.30168,4768,13413,0.29391,0.30945
2019,female,Sometimes,0.17149,2595,13413,0.16511,0.17787
2019,female,Often,0.06143,989,13413,0.05736,0.06549
2019,female,Very often,0.02024,276,13413,0.01786,0.02263
2020,male,Very seldom,0.36041,5538,12243,0.35190,0.36891
2020,male,Seldom,0.28555,4112,12243,0.27755,0.29355
2020,male,Sometimes,0.12484,1863,12243,0.11898,0.13069
2020,male,Often,0.03921,608,12243,0.03577,0.04264
2020,male,Very often,0.00810,122,12243,0.00652,0.00969
2020,female,Very seldom,0.22928,3728,13365,0.22215,0.23640
2020,female,Seldom,0.28174,4536,13365,0.27412,0.28937
2020,female,Sometimes,0.21073,3246,13365,0.20381,0.21764
2020,female,Often,0.08776,1467,13365,0.08297,0.09256
2020,female,Very often,0.02456,388,13365,0.02193,0.02718
2021,male,Very seldom,0.38267,4037,8072,0.37207,0.39327
2021,male,Seldom,0.29123,2755,8072,0.28132,0.30114
2021,male,Sometimes,0.09982,910,8072,0.09328,0.10636
2021,male,Often,0.03045,303,8072,0.02670,0.03420
2021,male,Very often,0.00784,67,8072,0.00592,0.00976
2021,female,Very seldom,0.27311,3100,9094,0.26396,0.28227
2021,female,Seldom,0.30498,3343,9094,0.29552,0.31444
2021,female,Sometimes,0.16508,1693,9094,0.15745,0.17271
2021,female,Often,0.07070,761,9094,0.06543,0.07596
2021,female,Very often,0.01704,197,9094,0.01438,0.01970
