year,quintil_oecd,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,5th Quintile,Very seldom,0.30056,1595,4125,0.28657,0.31456
2011,5th Quintile,Seldom,0.32942,1503,4125,0.31507,0.34376
2011,5th Quintile,Sometimes,0.15848,779,4125,0.14733,0.16962
2011,5th Quintile,Often,0.04056,198,4125,0.03454,0.04659
2011,5th Quintile,Very often,0.01289,50,4125,0.00945,0.01634
2012,1st Quintile,Very seldom,0.25344,1171,3014,0.23791,0.26897
2012,1st Quintile,Seldom,0.21990,952,3014,0.20511,0.23469
2012,1st Quintile,Sometimes,0.12643,594,3014,0.11456,0.13829
2012,1st Quintile,Often,0.04919,232,3014,0.04147,0.05691
2012,1st Quintile,Very often,0.01423,65,3014,0.01000,0.01846
2012,2nd Quintile,Very seldom,0.27671,1246,3191,0.26118,0.29223
2012,2nd Quintile,Seldom,0.25190,1090,3191,0.23684,0.26696
2012,2nd Quintile,Sometimes,0.13829,579,3191,0.12631,0.15027
2012,2nd Quintile,Often,0.05170,218,3191,0.04402,0.05939
2012,2nd Quintile,Very often,0.01266,58,3191,0.00878,0.01655
2012,3rd Quintile,Very seldom,0.29535,1411,3496,0.28022,0.31047
2012,3rd Quintile,Seldom,0.26867,1228,3496,0.25397,0.28337
2012,3rd Quintile,Sometimes,0.13729,612,3496,0.12588,0.14870
2012,3rd Quintile,Often,0.04940,210,3496,0.04221,0.05658
2012,3rd Quintile,Very often,0.01009,35,3496,0.00677,0.01340
2012,4th Quintile,Very seldom,0.32492,1571,3767,0.30996,0.33988
2012,4th Quintile,Seldom,0.28760,1374,3767,0.27314,0.30205
2012,4th Quintile,Sometimes,0.13969,608,3767,0.12862,0.15076
2012,4th Quintile,Often,0.03823,179,3767,0.03210,0.04435
2012,4th Quintile,Very often,0.00797,35,3767,0.00513,0.01081
2012,5th Quintile,Very seldom,0.35907,1908,4514,0.34507,0.37307
2012,5th Quintile,Seldom,0.29616,1628,4514,0.28284,0.30948
2012,5th Quintile,Sometimes,0.14285,735,4514,0.13264,0.15306
2012,5th Quintile,Often,0.03922,204,4514,0.03355,0.04488
2012,5th Quintile,Very often,0.00699,39,4514,0.00456,0.00942
2013,1st Quintile,Very seldom,0.30723,1980,5164,0.29464,0.31981
2013,1st Quintile,Seldom,0.24931,1723,5164,0.23751,0.26111
2013,1st Quintile,Sometimes,0.16303,936,5164,0.15295,0.17311
2013,1st Quintile,Often,0.06649,387,5164,0.05969,0.07329
2013,1st Quintile,Very often,0.02278,138,5164,0.01871,0.02686
2013,2nd Quintile,Very seldom,0.32376,2066,5162,0.31100,0.33653
2013,2nd Quintile,Seldom,0.28303,1817,5162,0.27074,0.29532
2013,2nd Quintile,Sometimes,0.14695,856,5162,0.13729,0.15661
2013,2nd Quintile,Often,0.06025,337,5162,0.05376,0.06674
2013,2nd Quintile,Very often,0.01340,86,5162,0.01027,0.01654
2013,3rd Quintile,Very seldom,0.33438,2015,4919,0.32120,0.34757
2013,3rd Quintile,Seldom,0.28714,1781,4919,0.27449,0.29978
2013,3rd Quintile,Sometimes,0.15519,786,4919,0.14507,0.16531
2013,3rd Quintile,Often,0.05470,282,4919,0.04835,0.06106
2013,3rd Quintile,Very often,0.00978,55,4919,0.00703,0.01253
2013,4th Quintile,Very seldom,0.36519,2049,4879,0.35167,0.37870
2013,4th Quintile,Seldom,0.30439,1796,4879,0.29148,0.31730
2013,4th Quintile,Sometimes,0.13887,743,4879,0.12917,0.14858
2013,4th Quintile,Often,0.04797,245,4879,0.04197,0.05396
2013,4th Quintile,Very often,0.00694,46,4879,0.00461,0.00926
2013,5th Quintile,Very seldom,0.39026,2446,5459,0.37732,0.40320
2013,5th Quintile,Seldom,0.32807,1939,5459,0.31561,0.34053
2013,5th Quintile,Sometimes,0.13713,810,5459,0.12800,0.14625
2013,5th Quintile,Often,0.03354,218,5459,0.02876,0.03832
2013,5th Quintile,Very often,0.00778,46,5459,0.00545,0.01011
2014,1st Quintile,Very seldom,0.31051,2353,5777,0.29858,0.32245
2014,1st Quintile,Seldom,0.23731,1772,5777,0.22634,0.24828
2014,1st Quintile,Sometimes,0.14985,1056,5777,0.14065,0.15906
2014,1st Quintile,Often,0.07108,442,5777,0.06445,0.07770
2014,1st Quintile,Very often,0.01779,154,5777,0.01438,0.02120
2014,2nd Quintile,Very seldom,0.33403,2352,5507,0.32158,0.34649
2014,2nd Quintile,Seldom,0.27242,1867,5507,0.26066,0.28418
2014,2nd Quintile,Sometimes,0.13536,854,5507,0.12632,0.14439
2014,2nd Quintile,Often,0.05740,336,5507,0.05125,0.06354
2014,2nd Quintile,Very often,0.01398,98,5507,0.01088,0.01708
2014,3rd Quintile,Very seldom,0.34247,2133,5165,0.32952,0.35541
2014,3rd Quintile,Seldom,0.29024,1827,5165,0.27786,0.30262
2014,3rd Quintile,Sometimes,0.14124,855,5165,0.13174,0.15074
2014,3rd Quintile,Often,0.05316,277,5165,0.04704,0.05928
2014,3rd Quintile,Very often,0.01337,73,5165,0.01024,0.01650
2014,4th Quintile,Very seldom,0.35563,2169,5146,0.34255,0.36871
2014,4th Quintile,Seldom,0.30966,1874,5146,0.29702,0.32229
2014,4th Quintile,Sometimes,0.14164,794,5146,0.13211,0.15117
2014,4th Quintile,Often,0.04457,249,5146,0.03893,0.05021
2014,4th Quintile,Very often,0.00896,60,5146,0.00638,0.01153
2014,5th Quintile,Very seldom,0.39240,2407,5395,0.37937,0.40543
2014,5th Quintile,Seldom,0.32316,1908,5395,0.31068,0.33564
2014,5th Quintile,Sometimes,0.13623,822,5395,0.12708,0.14539
2014,5th Quintile,Often,0.03636,217,5395,0.03137,0.04136
2014,5th Quintile,Very often,0.00781,41,5395,0.00546,0.01015
2015,1st Quintile,Very seldom,0.30263,1918,4983,0.28987,0.31539
2015,1st Quintile,Seldom,0.25049,1608,4983,0.23846,0.26252
2015,1st Quintile,Sometimes,0.15068,923,4983,0.14074,0.16061
2015,1st Quintile,Often,0.06439,397,4983,0.05757,0.07121
2015,1st Quintile,Very often,0.02145,137,4983,0.01743,0.02548
2015,2nd Quintile,Very seldom,0.31215,2096,5260,0.29963,0.32468
2015,2nd Quintile,Seldom,0.27685,1808,5260,0.26476,0.28895
2015,2nd Quintile,Sometimes,0.16260,931,5260,0.15263,0.17258
2015,2nd Quintile,Often,0.05291,325,5260,0.04686,0.05896
2015,2nd Quintile,Very often,0.01753,100,5260,0.01398,0.02107
2015,3rd Quintile,Very seldom,0.33455,2036,4864,0.32129,0.34781
2015,3rd Quintile,Seldom,0.28973,1702,4864,0.27698,0.30248
2015,3rd Quintile,Sometimes,0.14794,802,4864,0.13796,0.15792
2015,3rd Quintile,Often,0.05155,259,4864,0.04533,0.05776
2015,3rd Quintile,Very often,0.01037,65,4864,0.00753,0.01322
2015,4th Quintile,Very seldom,0.35797,1992,4759,0.34435,0.37159
2015,4th Quintile,Seldom,0.31374,1762,4759,0.30056,0.32692
2015,4th Quintile,Sometimes,0.14390,737,4759,0.13393,0.15388
2015,4th Quintile,Often,0.03872,224,4759,0.03324,0.04420
2015,4th Quintile,Very often,0.00670,44,4759,0.00438,0.00901
2015,5th Quintile,Very seldom,0.39878,2239,5087,0.38532,0.41224
2015,5th Quintile,Seldom,0.32005,1863,5087,0.30723,0.33287
2015,5th Quintile,Sometimes,0.12778,731,5087,0.11860,0.13695
2015,5th Quintile,Often,0.03989,217,5087,0.03451,0.04527
2015,5th Quintile,Very often,0.00548,37,5087,0.00346,0.00751
2016,1st Quintile,Very seldom,0.28231,1890,4955,0.26978,0.29485
2016,1st Quintile,Seldom,0.24731,1572,4955,0.23530,0.25933
2016,1st Quintile,Sometimes,0.15299,948,4955,0.14297,0.16302
2016,1st Quintile,Often,0.07642,412,4955,0.06902,0.08382
2016,1st Quintile,Very often,0.02042,133,4955,0.01648,0.02436
2016,2nd Quintile,Very seldom,0.30810,1960,5114,0.29545,0.32076
2016,2nd Quintile,Seldom,0.28355,1811,5114,0.27119,0.29590
2016,2nd Quintile,Sometimes,0.13877,883,5114,0.12930,0.14825
2016,2nd Quintile,Often,0.07003,369,5114,0.06303,0.07702
2016,2nd Quintile,Very often,0.01490,91,5114,0.01158,0.01822
2016,3rd Quintile,Very seldom,0.29332,1751,4637,0.28022,0.30643
2016,3rd Quintile,Seldom,0.30612,1704,4637,0.29285,0.31939
2016,3rd Quintile,Sometimes,0.16423,821,4637,0.15357,0.17490
2016,3rd Quintile,Often,0.05427,298,4637,0.04774,0.06079
2016,3rd Quintile,Very often,0.01316,63,4637,0.00988,0.01644
2016,4th Quintile,Very seldom,0.32485,1794,4578,0.31129,0.33842
2016,4th Quintile,Seldom,0.31522,1673,4578,0.30176,0.32868
2016,4th Quintile,Sometimes,0.16610,824,4578,0.15531,0.17688
2016,4th Quintile,Often,0.04893,237,4578,0.04268,0.05518
2016,4th Quintile,Very often,0.00836,50,4578,0.00572,0.01100
2016,5th Quintile,Very seldom,0.38505,2016,4806,0.37129,0.39881
2016,5th Quintile,Seldom,0.31985,1758,4806,0.30666,0.33304
2016,5th Quintile,Sometimes,0.13893,757,4806,0.12915,0.14871
2016,5th Quintile,Often,0.04283,237,4806,0.03710,0.04855
2016,5th Quintile,Very often,0.00690,38,4806,0.00456,0.00924
2017,1st Quintile,Very seldom,0.27095,1753,4610,0.25812,0.28378
2017,1st Quintile,Seldom,0.22805,1424,4610,0.21593,0.24016
2017,1st Quintile,Sometimes,0.16909,911,4610,0.15827,0.17991
2017,1st Quintile,Often,0.07325,392,4610,0.06572,0.08077
2017,1st Quintile,Very often,0.01779,130,4610,0.01398,0.02161
2017,2nd Quintile,Very seldom,0.31996,1908,4808,0.30678,0.33315
2017,2nd Quintile,Seldom,0.28640,1698,4808,0.27362,0.29918
2017,2nd Quintile,Sometimes,0.13906,828,4808,0.12928,0.14884
2017,2nd Quintile,Often,0.06410,288,4808,0.05718,0.07103
2017,2nd Quintile,Very often,0.01300,86,4808,0.00980,0.01620
2017,3rd Quintile,Very seldom,0.30596,1696,4390,0.29233,0.31959
2017,3rd Quintile,Seldom,0.30142,1629,4390,0.28784,0.31499
2017,3rd Quintile,Sometimes,0.15820,742,4390,0.14740,0.16900
2017,3rd Quintile,Often,0.05282,255,4390,0.04620,0.05943
2017,3rd Quintile,Very often,0.01225,68,4390,0.00900,0.01551
2017,4th Quintile,Very seldom,0.34106,1780,4323,0.32693,0.35519
2017,4th Quintile,Seldom,0.33085,1583,4323,0.31682,0.34488
2017,4th Quintile,Sometimes,0.15140,702,4323,0.14072,0.16209
2017,4th Quintile,Often,0.04258,219,4323,0.03656,0.04860
2017,4th Quintile,Very often,0.00772,39,4323,0.00511,0.01033
2017,5th Quintile,Very seldom,0.37591,1974,4537,0.36182,0.39001
2017,5th Quintile,Seldom,0.33074,1645,4537,0.31705,0.34443
2017,5th Quintile,Sometimes,0.13470,685,4537,0.12477,0.14464
2017,5th Quintile,Often,0.03881,188,4537,0.03319,0.04443
2017,5th Quintile,Very often,0.00893,45,4537,0.00619,0.01166
2018,1st Quintile,Very seldom,0.28561,1832,4634,0.27260,0.29862
2018,1st Quintile,Seldom,0.24579,1459,4634,0.23339,0.25819
2018,1st Quintile,Sometimes,0.14314,864,4634,0.13305,0.15322
2018,1st Quintile,Often,0.06353,342,4634,0.05651,0.07056
2018,1st Quintile,Very often,0.02386,137,4634,0.01946,0.02825
2018,2nd Quintile,Very seldom,0.31818,2131,5226,0.30555,0.33081
2018,2nd Quintile,Seldom,0.29313,1793,5226,0.28079,0.30547
2018,2nd Quintile,Sometimes,0.14233,877,5226,0.13285,0.15180
2018,2nd Quintile,Often,0.05006,340,5226,0.04414,0.05597
2018,2nd Quintile,Very often,0.01294,85,5226,0.00988,0.01601
2018,3rd Quintile,Very seldom,0.34535,1982,4743,0.33182,0.35889
2018,3rd Quintile,Seldom,0.29481,1711,4743,0.28183,0.30778
2018,3rd Quintile,Sometimes,0.14670,760,4743,0.13663,0.15677
2018,3rd Quintile,Often,0.04015,228,4743,0.03456,0.04573
2018,3rd Quintile,Very often,0.01403,62,4743,0.01068,0.01738
2018,4th Quintile,Very seldom,0.36193,1985,4605,0.34805,0.37581
2018,4th Quintile,Seldom,0.31196,1665,4605,0.29857,0.32534
2018,4th Quintile,Sometimes,0.14096,728,4605,0.13091,0.15101
2018,4th Quintile,Often,0.03991,189,4605,0.03425,0.04556
2018,4th Quintile,Very often,0.00893,38,4605,0.00621,0.01164
2018,5th Quintile,Very seldom,0.38740,2274,5075,0.37400,0.40080
2018,5th Quintile,Seldom,0.32669,1839,5075,0.31378,0.33959
2018,5th Quintile,Sometimes,0.13336,716,5075,0.12401,0.14272
2018,5th Quintile,Often,0.03729,211,5075,0.03208,0.04251
2018,5th Quintile,Very often,0.00729,35,5075,0.00495,0.00963
2019,1st Quintile,Very seldom,0.29894,1765,4385,0.28539,0.31249
2019,1st Quintile,Seldom,0.23653,1372,4385,0.22395,0.24911
2019,1st Quintile,Sometimes,0.13566,782,4385,0.12552,0.14580
2019,1st Quintile,Often,0.06450,356,4385,0.05723,0.07177
2019,1st Quintile,Very often,0.02043,110,4385,0.01625,0.02462
2019,2nd Quintile,Very seldom,0.30257,1916,4753,0.28950,0.31563
2019,2nd Quintile,Seldom,0.30187,1657,4753,0.28882,0.31492
2019,2nd Quintile,Sometimes,0.15224,826,4753,0.14202,0.16245
2019,2nd Quintile,Often,0.04445,285,4753,0.03859,0.05031
2019,2nd Quintile,Very often,0.01381,69,4753,0.01049,0.01713
2019,3rd Quintile,Very seldom,0.33250,1862,4501,0.31874,0.34627
2019,3rd Quintile,Seldom,0.31568,1650,4501,0.30210,0.32926
2019,3rd Quintile,Sometimes,0.12707,673,4501,0.11734,0.13680
2019,3rd Quintile,Often,0.04495,243,4501,0.03890,0.05100
2019,3rd Quintile,Very often,0.01687,73,4501,0.01311,0.02064
2019,4th Quintile,Very seldom,0.37544,1862,4263,0.36090,0.38998
2019,4th Quintile,Seldom,0.29883,1514,4263,0.28509,0.31258
2019,4th Quintile,Sometimes,0.13114,661,4263,0.12101,0.14127
2019,4th Quintile,Often,0.04000,185,4263,0.03412,0.04588
2019,4th Quintile,Very often,0.00902,41,4263,0.00618,0.01186
2019,5th Quintile,Very seldom,0.40671,2177,4776,0.39278,0.42065
2019,5th Quintile,Seldom,0.32305,1719,4776,0.30978,0.33631
2019,5th Quintile,Sometimes,0.12741,657,4776,0.11796,0.13687
2019,5th Quintile,Often,0.03298,186,4776,0.02791,0.03804
2019,5th Quintile,Very often,0.00645,37,4776,0.00418,0.00872
2020,1st Quintile,Very seldom,0.27145,1444,4259,0.25809,0.28481
2020,1st Quintile,Seldom,0.22533,1313,4259,0.21278,0.23788
2020,1st Quintile,Sometimes,0.17064,937,4259,0.15934,0.18194
2020,1st Quintile,Often,0.07844,435,4259,0.07037,0.08652
2020,1st Quintile,Very often,0.02494,130,4259,0.02025,0.02962
2020,2nd Quintile,Very seldom,0.26745,1504,4529,0.25455,0.28034
2020,2nd Quintile,Seldom,0.27902,1560,4529,0.26595,0.29208
2020,2nd Quintile,Sometimes,0.17191,975,4529,0.16092,0.18290
2020,2nd Quintile,Often,0.06760,387,4529,0.06029,0.07491
2020,2nd Quintile,Very often,0.01846,103,4529,0.01454,0.02238
2020,3rd Quintile,Very seldom,0.28942,1536,4387,0.27600,0.30284
2020,3rd Quintile,Seldom,0.30350,1590,4387,0.28990,0.31711
2020,3rd Quintile,Sometimes,0.16837,839,4387,0.15730,0.17945
2020,3rd Quintile,Often,0.06505,354,4387,0.05775,0.07235
2020,3rd Quintile,Very often,0.01254,68,4387,0.00924,0.01583
2020,4th Quintile,Very seldom,0.31296,1568,4410,0.29927,0.32664
2020,4th Quintile,Seldom,0.30267,1607,4410,0.28911,0.31623
2020,4th Quintile,Sometimes,0.16426,823,4410,0.15332,0.17520
2020,4th Quintile,Often,0.05753,339,4410,0.05066,0.06441
2020,4th Quintile,Very often,0.01327,73,4410,0.00989,0.01665
2020,5th Quintile,Very seldom,0.33347,2332,5987,0.32152,0.34541
2020,5th Quintile,Seldom,0.31265,2071,5987,0.30091,0.32440
2020,5th Quintile,Sometimes,0.17097,1103,5987,0.16144,0.18051
2020,5th Quintile,Often,0.05193,391,5987,0.04631,0.05755
2020,5th Quintile,Very often,0.01335,90,5987,0.01044,0.01626
2021,1st Quintile,Very seldom,0.27924,1179,3184,0.26366,0.29483
2021,1st Quintile,Seldom,0.26962,1071,3184,0.25421,0.28504
2021,1st Quintile,Sometimes,0.13843,562,3184,0.12643,0.15043
2021,1st Quintile,Often,0.05503,272,3184,0.04710,0.06295
2021,1st Quintile,Very often,0.02210,100,3184,0.01699,0.02720
2021,2nd Quintile,Very seldom,0.28650,1312,3384,0.27126,0.30173
2021,2nd Quintile,Seldom,0.30032,1236,3384,0.28487,0.31576
2021,2nd Quintile,Sometimes,0.14426,537,3384,0.13242,0.15610
2021,2nd Quintile,Often,0.06634,239,3384,0.05795,0.07472
2021,2nd Quintile,Very often,0.01095,60,3384,0.00745,0.01446
2021,3rd Quintile,Very seldom,0.32098,1205,3004,0.30428,0.33767
2021,3rd Quintile,Seldom,0.30248,1102,3004,0.28605,0.31891
2021,3rd Quintile,Sometimes,0.13561,471,3004,0.12336,0.14785
2021,3rd Quintile,Often,0.04793,190,3004,0.04029,0.05557
2021,3rd Quintile,Very often,0.01170,36,3004,0.00785,0.01554
2021,4th Quintile,Very seldom,0.35608,1367,3212,0.33951,0.37264
2021,4th Quintile,Seldom,0.31409,1204,3212,0.29804,0.33015
2021,4th Quintile,Sometimes,0.13011,472,3212,0.11847,0.14174
2021,4th Quintile,Often,0.04986,169,3212,0.04233,0.05739
2021,5th Quintile,Very seldom,0.40015,2046,4299,0.38551,0.41480
2021,5th Quintile,Seldom,0.31074,1470,4299,0.29690,0.32457
2021,5th Quintile,Sometimes,0.12042,556,4299,0.11069,0.13015
2021,5th Quintile,Often,0.03617,191,4299,0.03059,0.04175
2021,5th Quintile,Very often,0.00815,36,4299,0.00546,0.01084
