year,age_gr,migback,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,Indirect migration background,Seldom,0.24028,80,237,0.18577,0.29479
2010,30-45 y.,Indirect migration background,Sometimes,0.09815,40,237,0.06019,0.13610
2010,46-65 y.,No migration background,Very seldom,0.34885,2036,5378,0.33612,0.36159
2010,46-65 y.,No migration background,Seldom,0.35274,1980,5378,0.33997,0.36551
2010,46-65 y.,No migration background,Sometimes,0.18254,965,5378,0.17222,0.19287
2010,46-65 y.,No migration background,Often,0.06612,331,5378,0.05948,0.07276
2010,46-65 y.,No migration background,Very often,0.01156,66,5378,0.00870,0.01442
2010,46-65 y.,Direct migration background,Very seldom,0.31286,209,554,0.27422,0.35151
2010,46-65 y.,Direct migration background,Seldom,0.34279,193,554,0.30323,0.38235
2010,46-65 y.,Direct migration background,Sometimes,0.19390,108,554,0.16095,0.22686
2010,46-65 y.,Direct migration background,Often,0.08992,44,554,0.06608,0.11377
2010,66 and older,No migration background,Very seldom,0.36691,1419,3660,0.35129,0.38253
2010,66 and older,No migration background,Seldom,0.34070,1231,3660,0.32534,0.35606
2010,66 and older,No migration background,Sometimes,0.19768,730,3660,0.18478,0.21058
2010,66 and older,No migration background,Often,0.06796,234,3660,0.05981,0.07612
2010,66 and older,No migration background,Very often,0.01193,46,3660,0.00841,0.01545
2010,66 and older,Direct migration background,Very seldom,0.32725,105,308,0.27476,0.37973
2010,66 and older,Direct migration background,Seldom,0.25846,87,308,0.20949,0.30744
2010,66 and older,Direct migration background,Sometimes,0.25088,83,308,0.20238,0.29937
2010,66 and older,Direct migration background,Often,0.13614,33,308,0.09778,0.17451
2011,17-29 y.,No migration background,Very seldom,0.29404,870,2381,0.27574,0.31235
2011,17-29 y.,No migration background,Seldom,0.31960,854,2381,0.30086,0.33833
2011,17-29 y.,No migration background,Sometimes,0.15665,462,2381,0.14204,0.17125
2011,17-29 y.,No migration background,Often,0.06063,157,2381,0.05104,0.07021
2011,17-29 y.,No migration background,Very often,0.01505,38,2381,0.01016,0.01995
2011,17-29 y.,Direct migration background,Very seldom,0.34892,98,202,0.28303,0.41481
2011,17-29 y.,Direct migration background,Seldom,0.24103,68,202,0.18190,0.30016
2011,17-29 y.,Direct migration background,Sometimes,0.12568,36,202,0.07985,0.17151
2011,17-29 y.,Indirect migration background,Very seldom,0.31395,145,356,0.26567,0.36223
2011,17-29 y.,Indirect migration background,Seldom,0.30901,144,356,0.26095,0.35708
2011,17-29 y.,Indirect migration background,Sometimes,0.13200,67,356,0.09678,0.16721
2011,30-45 y.,No migration background,Very seldom,0.29428,1399,3936,0.28005,0.30852
2011,30-45 y.,No migration background,Seldom,0.28596,1475,3936,0.27184,0.30008
2011,30-45 y.,No migration background,Sometimes,0.16376,755,3936,0.15219,0.17532
2011,30-45 y.,No migration background,Often,0.04621,241,3936,0.03965,0.05276
2011,30-45 y.,No migration background,Very often,0.01264,66,3936,0.00915,0.01613
2011,30-45 y.,Direct migration background,Very seldom,0.29016,249,574,0.25300,0.32732
2011,30-45 y.,Direct migration background,Seldom,0.22176,181,574,0.18774,0.25577
2011,30-45 y.,Direct migration background,Sometimes,0.12434,109,574,0.09732,0.15136
2011,30-45 y.,Direct migration background,Often,0.04249,35,574,0.02598,0.05901
2011,30-45 y.,Indirect migration background,Very seldom,0.33643,127,283,0.28128,0.39158
2011,30-45 y.,Indirect migration background,Seldom,0.24811,105,283,0.19769,0.29852
2011,30-45 y.,Indirect migration background,Sometimes,0.12859,51,283,0.08952,0.16766
2011,46-65 y.,No migration background,Very seldom,0.34463,2601,6856,0.33338,0.35588
2011,46-65 y.,No migration background,Seldom,0.33473,2389,6856,0.32356,0.34590
2011,46-65 y.,No migration background,Sometimes,0.18727,1343,6856,0.17803,0.19650
2011,46-65 y.,No migration background,Often,0.06782,425,6856,0.06186,0.07377
2011,46-65 y.,No migration background,Very often,0.01673,98,6856,0.01370,0.01977
2011,46-65 y.,Direct migration background,Very seldom,0.34398,305,777,0.31056,0.37741
2011,46-65 y.,Direct migration background,Seldom,0.27377,237,777,0.24240,0.30514
2011,46-65 y.,Direct migration background,Sometimes,0.24212,181,777,0.21198,0.27226
2011,46-65 y.,Direct migration background,Often,0.06932,54,777,0.05145,0.08719
2011,46-65 y.,Indirect migration background,Sometimes,0.30478,32,32,0.14274,0.46682
2011,66 and older,No migration background,Very seldom,0.40175,2023,4649,0.38766,0.41585
2011,66 and older,No migration background,Seldom,0.30590,1421,4649,0.29265,0.31915
2011,66 and older,No migration background,Sometimes,0.20064,896,4649,0.18913,0.21215
2011,66 and older,No migration background,Often,0.06258,256,4649,0.05561,0.06954
2011,66 and older,No migration background,Very often,0.01114,53,4649,0.00813,0.01416
2011,66 and older,Direct migration background,Very seldom,0.34467,168,403,0.29821,0.39113
2011,66 and older,Direct migration background,Seldom,0.29057,117,403,0.24618,0.33495
2011,66 and older,Direct migration background,Sometimes,0.21770,83,403,0.17736,0.25805
2011,66 and older,Direct migration background,Often,0.10377,35,403,0.07396,0.13358
2012,17-29 y.,No migration background,Very seldom,0.35251,978,2272,0.33286,0.37216
2012,17-29 y.,No migration background,Seldom,0.31252,824,2272,0.29346,0.33158
2012,17-29 y.,No migration background,Sometimes,0.13315,354,2272,0.11918,0.14712
2012,17-29 y.,No migration background,Often,0.03877,116,2272,0.03083,0.04671
2012,17-29 y.,Direct migration background,Very seldom,0.35708,97,179,0.28670,0.42747
2012,17-29 y.,Direct migration background,Seldom,0.34441,82,179,0.27460,0.41422
2012,17-29 y.,Indirect migration background,Very seldom,0.37984,173,340,0.32817,0.43151
2012,17-29 y.,Indirect migration background,Seldom,0.28255,118,340,0.23462,0.33048
2012,17-29 y.,Indirect migration background,Sometimes,0.11062,49,340,0.07723,0.14402
2012,30-45 y.,No migration background,Very seldom,0.33797,1513,3685,0.32270,0.35325
2012,30-45 y.,No migration background,Seldom,0.29076,1358,3685,0.27609,0.30542
2012,30-45 y.,No migration background,Sometimes,0.13295,590,3685,0.12199,0.14392
2012,30-45 y.,No migration background,Often,0.04256,180,3685,0.03604,0.04908
2012,30-45 y.,No migration background,Very often,0.00800,44,3685,0.00512,0.01087
2012,30-45 y.,Direct migration background,Very seldom,0.30477,248,577,0.26718,0.34236
2012,30-45 y.,Direct migration background,Seldom,0.22687,179,577,0.19266,0.26107
2012,30-45 y.,Direct migration background,Sometimes,0.13181,108,577,0.10418,0.15943
2012,30-45 y.,Direct migration background,Often,0.03964,42,577,0.02371,0.05558
2012,30-45 y.,Indirect migration background,Very seldom,0.36505,132,283,0.30886,0.42124
2012,30-45 y.,Indirect migration background,Seldom,0.21674,95,283,0.16865,0.26483
2012,30-45 y.,Indirect migration background,Sometimes,0.14274,56,283,0.10191,0.18357
2012,46-65 y.,No migration background,Very seldom,0.36921,2759,6951,0.35786,0.38055
2012,46-65 y.,No migration background,Seldom,0.34195,2525,6951,0.33080,0.35311
2012,46-65 y.,No migration background,Sometimes,0.16439,1173,6951,0.15567,0.17310
2012,46-65 y.,No migration background,Often,0.06328,416,6951,0.05755,0.06900
2012,46-65 y.,No migration background,Very often,0.01182,78,6951,0.00927,0.01436
2012,46-65 y.,Direct migration background,Very seldom,0.32841,287,744,0.29464,0.36218
2012,46-65 y.,Direct migration background,Seldom,0.27767,233,744,0.24547,0.30987
2012,46-65 y.,Direct migration background,Sometimes,0.24370,159,744,0.21283,0.27457
2012,46-65 y.,Direct migration background,Often,0.07727,65,744,0.05807,0.09647
2012,46-65 y.,Indirect migration background,Very seldom,0.37106,39,39,0.21746,0.52466
2012,66 and older,No migration background,Very seldom,0.41340,2068,4739,0.39938,0.42742
2012,66 and older,No migration background,Seldom,0.32942,1506,4739,0.31604,0.34280
2012,66 and older,No migration background,Sometimes,0.18303,852,4739,0.17202,0.19404
2012,66 and older,No migration background,Often,0.05600,254,4739,0.04946,0.06255
2012,66 and older,No migration background,Very often,0.01167,59,4739,0.00861,0.01472
2012,66 and older,Direct migration background,Very seldom,0.38243,173,374,0.33311,0.43175
2012,66 and older,Direct migration background,Seldom,0.28750,123,374,0.24157,0.33344
2012,66 and older,Direct migration background,Sometimes,0.21097,78,374,0.16956,0.25237
2013,17-29 y.,No migration background,Very seldom,0.40436,1222,2846,0.38633,0.42240
2013,17-29 y.,No migration background,Seldom,0.32418,1044,2846,0.30698,0.34138
2013,17-29 y.,No migration background,Sometimes,0.12096,397,2846,0.10898,0.13294
2013,17-29 y.,No migration background,Often,0.04888,147,2846,0.04095,0.05680
2013,17-29 y.,No migration background,Very often,0.00990,36,2846,0.00626,0.01354
2013,17-29 y.,Direct migration background,Very seldom,0.15638,130,273,0.11321,0.19954
2013,17-29 y.,Direct migration background,Seldom,0.11888,89,273,0.08042,0.15735
2013,17-29 y.,Direct migration background,Sometimes,0.07531,54,273,0.04395,0.10667
2013,17-29 y.,Indirect migration background,Very seldom,0.19318,204,453,0.15678,0.22957
2013,17-29 y.,Indirect migration background,Seldom,0.16821,175,453,0.13373,0.20270
2013,17-29 y.,Indirect migration background,Sometimes,0.06448,74,453,0.04184,0.08713
2013,30-45 y.,No migration background,Very seldom,0.41642,2572,6288,0.40423,0.42860
2013,30-45 y.,No migration background,Seldom,0.34481,2359,6288,0.33306,0.35655
2013,30-45 y.,No migration background,Sometimes,0.15735,942,6288,0.14834,0.16635
2013,30-45 y.,No migration background,Often,0.05116,331,6288,0.04571,0.05660
2013,30-45 y.,No migration background,Very often,0.01415,84,6288,0.01123,0.01707
2013,30-45 y.,Direct migration background,Very seldom,0.16304,470,1213,0.14224,0.18383
2013,30-45 y.,Direct migration background,Seldom,0.15015,440,1213,0.13004,0.17027
2013,30-45 y.,Direct migration background,Sometimes,0.07953,225,1213,0.06430,0.09477
2013,30-45 y.,Direct migration background,Often,0.02886,78,1213,0.01943,0.03828
2013,30-45 y.,Indirect migration background,Very seldom,0.28957,200,498,0.24969,0.32944
2013,30-45 y.,Indirect migration background,Seldom,0.21476,190,498,0.17866,0.25087
2013,30-45 y.,Indirect migration background,Sometimes,0.07095,72,498,0.04837,0.09352
2013,30-45 y.,Indirect migration background,Often,0.04194,36,498,0.02432,0.05957
2013,46-65 y.,No migration background,Very seldom,0.38096,3215,7983,0.37030,0.39161
2013,46-65 y.,No migration background,Seldom,0.35722,2890,7983,0.34670,0.36773
2013,46-65 y.,No migration background,Sometimes,0.17577,1289,7983,0.16742,0.18412
2013,46-65 y.,No migration background,Often,0.06442,467,7983,0.05904,0.06981
2013,46-65 y.,No migration background,Very often,0.01449,122,7983,0.01187,0.01711
2013,46-65 y.,Direct migration background,Very seldom,0.21172,335,854,0.18431,0.23914
2013,46-65 y.,Direct migration background,Seldom,0.21351,282,854,0.18601,0.24101
2013,46-65 y.,Direct migration background,Sometimes,0.16292,172,854,0.13813,0.18770
2013,46-65 y.,Direct migration background,Often,0.06068,65,854,0.04466,0.07670
2013,46-65 y.,Indirect migration background,Very seldom,0.39839,61,111,0.30690,0.48988
2013,46-65 y.,Indirect migration background,Seldom,0.29493,50,111,0.20971,0.38015
2013,66 and older,No migration background,Very seldom,0.41256,1982,4542,0.39824,0.42688
2013,66 and older,No migration background,Seldom,0.31543,1423,4542,0.30191,0.32894
2013,66 and older,No migration background,Sometimes,0.18890,817,4542,0.17752,0.20029
2013,66 and older,No migration background,Often,0.06212,263,4542,0.05510,0.06914
2013,66 and older,No migration background,Very often,0.01220,57,4542,0.00901,0.01540
2013,66 and older,Direct migration background,Very seldom,0.38959,165,345,0.33806,0.44113
2013,66 and older,Direct migration background,Seldom,0.25179,115,345,0.20592,0.29766
2013,66 and older,Direct migration background,Sometimes,0.19539,65,345,0.15349,0.23729
2014,17-29 y.,No migration background,Very seldom,0.39741,1125,2665,0.37883,0.41600
2014,17-29 y.,No migration background,Seldom,0.35216,984,2665,0.33402,0.37030
2014,17-29 y.,No migration background,Sometimes,0.12344,383,2665,0.11094,0.13593
2014,17-29 y.,No migration background,Often,0.04283,135,2665,0.03515,0.05052
2014,17-29 y.,No migration background,Very often,0.01323,38,2665,0.00889,0.01757
2014,17-29 y.,Direct migration background,Very seldom,0.40131,346,775,0.36678,0.43584
2014,17-29 y.,Direct migration background,Seldom,0.36004,273,775,0.32622,0.39385
2014,17-29 y.,Direct migration background,Sometimes,0.13786,116,775,0.11357,0.16215
2014,17-29 y.,Direct migration background,Often,0.04545,40,775,0.03078,0.06013
2014,17-29 y.,Indirect migration background,Very seldom,0.39577,371,821,0.36230,0.42924
2014,17-29 y.,Indirect migration background,Seldom,0.30930,276,821,0.27767,0.34094
2014,17-29 y.,Indirect migration background,Sometimes,0.16280,142,821,0.13753,0.18807
2014,17-29 y.,Indirect migration background,Often,0.03181,32,821,0.01980,0.04383
2014,30-45 y.,No migration background,Very seldom,0.41131,2221,5422,0.39821,0.42441
2014,30-45 y.,No migration background,Seldom,0.35777,1999,5422,0.34501,0.37053
2014,30-45 y.,No migration background,Sometimes,0.15974,847,5422,0.14998,0.16949
2014,30-45 y.,No migration background,Often,0.05818,281,5422,0.05195,0.06441
2014,30-45 y.,No migration background,Very often,0.01241,74,5422,0.00946,0.01535
2014,30-45 y.,Direct migration background,Very seldom,0.47875,1091,2383,0.45869,0.49881
2014,30-45 y.,Direct migration background,Seldom,0.29102,744,2383,0.27278,0.30926
2014,30-45 y.,Direct migration background,Sometimes,0.14238,346,2383,0.12835,0.15641
2014,30-45 y.,Direct migration background,Often,0.06444,154,2383,0.05458,0.07430
2014,30-45 y.,Direct migration background,Very often,0.02198,48,2383,0.01609,0.02786
2014,30-45 y.,Indirect migration background,Very seldom,0.42799,290,686,0.39094,0.46504
2014,30-45 y.,Indirect migration background,Seldom,0.37793,240,686,0.34162,0.41424
2014,30-45 y.,Indirect migration background,Sometimes,0.12590,111,686,0.10106,0.15074
2014,30-45 y.,Indirect migration background,Often,0.04602,45,686,0.03033,0.06171
2014,46-65 y.,No migration background,Very seldom,0.39931,3062,7518,0.38824,0.41038
2014,46-65 y.,No migration background,Seldom,0.34973,2682,7518,0.33895,0.36051
2014,46-65 y.,No migration background,Sometimes,0.16929,1244,7518,0.16081,0.17777
2014,46-65 y.,No migration background,Often,0.06513,418,7518,0.05955,0.07071
2014,46-65 y.,No migration background,Very often,0.01372,112,7518,0.01109,0.01635
2014,46-65 y.,Direct migration background,Very seldom,0.38694,710,1589,0.36299,0.41090
2014,46-65 y.,Direct migration background,Seldom,0.28339,436,1589,0.26122,0.30555
2014,46-65 y.,Direct migration background,Sometimes,0.21493,304,1589,0.19473,0.23514
2014,46-65 y.,Direct migration background,Often,0.08835,99,1589,0.07439,0.10230
2014,46-65 y.,Direct migration background,Very often,0.02227,40,1589,0.01501,0.02953
2014,46-65 y.,Indirect migration background,Very seldom,0.41747,67,135,0.33398,0.50097
2014,46-65 y.,Indirect migration background,Seldom,0.38831,68,135,0.30579,0.47083
2014,66 and older,No migration background,Very seldom,0.41193,1958,4475,0.39750,0.42635
2014,66 and older,No migration background,Seldom,0.31197,1408,4475,0.29840,0.32555
2014,66 and older,No migration background,Sometimes,0.18751,785,4475,0.17607,0.19895
2014,66 and older,No migration background,Often,0.06591,270,4475,0.05864,0.07318
2014,66 and older,No migration background,Very often,0.01261,54,4475,0.00934,0.01588
2014,66 and older,Direct migration background,Very seldom,0.34708,174,431,0.30209,0.39208
2014,66 and older,Direct migration background,Seldom,0.32932,140,431,0.28490,0.37374
2014,66 and older,Direct migration background,Sometimes,0.17474,79,431,0.13884,0.21063
2014,66 and older,Direct migration background,Often,0.10705,38,431,0.07783,0.13628
2015,17-29 y.,No migration background,Very seldom,0.36011,1014,2520,0.34136,0.37886
2015,17-29 y.,No migration background,Seldom,0.35561,963,2520,0.33692,0.37430
2015,17-29 y.,No migration background,Sometimes,0.13866,393,2520,0.12516,0.15215
2015,17-29 y.,No migration background,Often,0.04728,150,2520,0.03899,0.05557
2015,17-29 y.,Direct migration background,Very seldom,0.30623,266,555,0.26785,0.34461
2015,17-29 y.,Direct migration background,Seldom,0.26405,221,555,0.22734,0.30075
2015,17-29 y.,Direct migration background,Sometimes,0.06298,68,555,0.04275,0.08320
2015,17-29 y.,Indirect migration background,Very seldom,0.44694,362,756,0.41148,0.48240
2015,17-29 y.,Indirect migration background,Seldom,0.26114,242,756,0.22981,0.29247
2015,17-29 y.,Indirect migration background,Sometimes,0.14354,109,756,0.11853,0.16855
2015,17-29 y.,Indirect migration background,Often,0.04786,43,756,0.03264,0.06309
