year,rentown,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1992,Owner,West,1689,2054.104320926451,2028.4589782885967,2079.7496635643047,1278.0,1892.0,2556.0,256.0,4473.0,1892.0,1739.0,1969.625
1992,Owner,East,547,1225.6854106069056,1202.7508224439894,1248.619998769822,869.0,1125.0,1534.0,268.0,2531.5,1125.0,1023.0,1227.0
1992,Tenant,West,2782,1475.1284164703154,1460.7199710849798,1489.536861855651,920.0,1304.0,1854.6200116472614,0.0,3256.5500291181534,1304.0,1257.0,1330.0
1992,Tenant,East,1354,1057.6173096880111,1043.5195212658782,1071.715098110144,620.7523788429174,993.5279462775352,1380.0,179.0,2518.871431735624,992.0,961.0,1064.0
1993,Owner,West,1671,2178.3891751094793,2148.6658554109663,2208.1124948079923,1329.0,2045.0,2710.0,153.0,4781.5,2045.0,2045.0,2147.0
1993,Owner,East,536,1487.3487668541713,1455.5638724465261,1519.1336612618165,987.2752509013663,1380.0,1790.0,256.0,2994.0871236479506,1380.0,1265.9749999999997,1482.0
1993,Tenant,West,2796,1541.4247957745265,1527.0359165366415,1555.8136750124115,971.0,1380.0,2001.3231254545913,26.0,3546.8078136364784,1380.0,1328.0,1451.775
1993,Tenant,East,1298,1229.175681379903,1211.702792874238,1246.648569885568,716.0,1125.0,1534.0,184.0,2761.0,1125.0,1074.0,1176.0
1994,Owner,West,1695,2199.724909903314,2170.2819745260617,2229.167845280566,1330.7495642252718,2045.0,2710.0,153.0,4778.875653662092,2045.0,2045.0,2127.5
1994,Owner,East,542,1586.6291669715188,1556.3721704120446,1616.886163530993,1125.0,1534.0,1950.6561563431742,264.0,3189.1403908579355,1534.0,1534.0,1636.0
1994,Tenant,West,2740,1553.920077454153,1539.0399607091022,1568.8001941992038,1000.5182876867456,1380.0,2045.0,153.0,3611.7225684698815,1380.0,1328.0,1431.0
1994,Tenant,East,1261,1357.5284432835726,1338.405319714266,1376.6515668528793,818.0,1253.8544702364175,1738.0,153.0,3118.0,1253.0,1228.0,1330.0
1995,Owner,West,1695,2320.4119257135144,2287.233884147138,2353.589967279891,1481.5350231242942,2045.0,2863.0,286.0,4935.1974653135585,2045.0,1994.0,2045.0
1995,Owner,East,537,1751.7807167648982,1714.4844942188915,1789.076939310905,1278.0,1585.0,2045.0,256.0,3195.5,1585.0,1456.3749999999998,1636.0
1995,Tenant,West,2902,1611.057220829103,1592.2960521254302,1629.8183895327759,1023.0,1432.0,2045.0,205.0,3578.0,1432.0,1370.75,1484.0
1995,Tenant,East,1226,1407.8057513570527,1387.428740438427,1428.1827622756784,869.0,1278.0,1790.0,72.0,3171.5,1278.0,1227.0,1329.0
1996,Owner,West,1703,2323.3038443735186,2291.760347883292,2354.847340863745,1461.4295121784646,2048.045830309683,2863.0,220.0,4965.355731732303,2045.0,1891.0,2045.0
1996,Owner,East,562,1807.5020950526564,1776.0470774310804,1838.9571126742323,1278.0,1693.279668352856,2244.1541948120366,348.0,3693.3854870300916,1697.0,1604.0,1860.0
1996,Tenant,West,2820,1609.3329887733612,1593.1381256448694,1625.527851901853,1023.0,1432.0,2045.0,179.0,3578.0,1432.0,1330.0,1484.0
1996,Tenant,East,1218,1468.3142591544622,1448.4368669162307,1488.1916513926938,920.0,1329.0,1841.0,205.0,3222.5,1329.0,1261.3749999999998,1380.0
1997,Owner,West,1741,2334.4298337412333,2306.182445571252,2362.6772219112145,1534.0,2096.0,2914.0,179.0,4984.0,2096.0,1993.0,2147.0
1997,Owner,East,579,1852.4855136040087,1813.1379588838804,1891.833068324137,1278.0,1738.0,2199.0,339.0,3580.5,1738.0,1685.2749999999999,1854.2
1997,Tenant,West,2772,1631.4426502164397,1615.8980772681978,1646.9872231646816,1023.0,1483.0,2045.0,153.0,3578.0,1483.0,1432.0,1534.0
1997,Tenant,East,1189,1476.427492268305,1454.795103892872,1498.059880643738,920.0,1329.0,1841.0,256.0,3222.5,1329.0,1226.0,1380.0
1998,Owner,West,2059,2331.558590789368,2306.479376362739,2356.6378052159967,1534.0,2096.0,2973.7857585703,179.0,5133.46439642575,2096.0,2045.0,2147.0
1998,Owner,East,647,1898.9192514061765,1858.9221024539684,1938.9164003583846,1278.0,1687.0,2301.0,419.0,3835.5,1687.0,1584.0,1738.0
1998,Tenant,West,3058,1643.707565294815,1628.4427201147798,1658.97241047485,1023.0,1499.6384168871678,2045.0,205.0,3578.0,1503.0,1472.0,1574.0
1998,Tenant,East,1233,1463.6622414183812,1444.6197212445888,1482.7047615921736,997.0,1329.0,1841.0,230.0,3107.0,1329.0,1228.925,1380.0
1999,Owner,West,2056,2427.8158237794696,2400.771476915615,2454.860170643324,1534.0,2247.467209114167,3068.0,184.0,5369.0,2245.0,2189.0,2343.0
1999,Owner,East,651,1986.8135612646454,1939.4775355168506,2034.1495870124402,1278.0,1790.0,2352.0,460.0,3963.0,1790.0,1637.0,1893.0
1999,Tenant,West,2885,1680.486809992656,1664.9800905870911,1695.9935293982207,1066.0,1534.0,2045.0,102.0,3513.5,1534.0,1534.0,1534.25
1999,Tenant,East,1207,1481.6644162017262,1461.269692616452,1502.0591397870005,952.254933437397,1380.0,1841.0,302.0,3174.117599843905,1380.0,1327.3749999999998,1431.0
2000,Owner,West,4207,2468.2115276352206,2447.825258053958,2488.5977972164833,1534.0,2238.4766991381975,3068.0,179.0,5369.0,2239.0,2177.0,2331.0
2000,Owner,East,1083,1989.1949881123821,1959.2344669316544,2019.1555092931098,1278.0,1790.0,2454.0,409.0,4218.0,1790.0,1739.0,1816.0
2000,Tenant,West,4906,1744.8154016986202,1731.6753112572678,1757.9554921399726,1074.0,1534.0,2200.0841099451727,97.0,3889.210274862932,1534.0,1534.0,1534.0
2000,Tenant,East,1829,1467.4486012621865,1450.5284248146015,1484.3687777097714,920.0,1329.0,1790.0,0.0,3095.0,1329.0,1278.0,1380.0
2001,Owner,West,3837,2497.3746279184343,2476.519369054115,2518.2298867827535,1585.0,2301.0,3068.0,272.0,5292.5,2301.0,2301.0,2352.0
2001,Owner,East,1060,2042.8995427185987,2006.1924384489967,2079.6066469882007,1278.0,1841.0,2505.0,256.0,4345.5,1841.0,1739.0,1892.0
2001,Tenant,West,4434,1776.1180007900857,1761.8786228925856,1790.3573786875859,1125.0,1534.0,2250.0,217.0,3937.5,1534.0,1483.0,1534.0
2001,Tenant,East,1692,1496.4396017512515,1479.8862408765142,1512.9929626259889,966.0,1380.0,1866.0,28.0,3216.0,1380.0,1328.0,1431.0
2002,Owner,West,4399,2568.8617922950384,2538.624728523647,2599.09885606643,1550.0,2300.0,3000.0,10.0,5175.0,2300.0,2300.0,2370.0
2002,Owner,East,1063,2052.5705219128618,2020.7649552233638,2084.3760886023597,1300.0,1900.0,2500.0,200.0,4300.0,1900.0,1800.0,2000.0
2002,Tenant,West,4394,1796.2777244451258,1781.3433678368235,1811.2120810534282,1100.0,1600.0,2250.0,230.0,3975.0,1600.0,1600.0,1650.0
2002,Tenant,East,1681,1515.7966537762234,1497.3928635342418,1534.200444018205,1000.0,1400.0,1940.226474009666,160.0,3350.566185024165,1400.0,1327.75,1500.0
2003,Owner,West,4225,2655.22925681554,2625.273515514446,2685.184998116634,1600.0,2400.0,3100.0,0.0,5350.0,2400.0,2300.0,2493.175
2003,Owner,East,1063,2113.2534307836545,2080.382259912923,2146.124601654386,1350.0,2000.0,2507.123197639979,460.0,4242.807994099948,2000.0,2000.0,2100.0
2003,Tenant,West,4189,1812.9032493446257,1797.7857776292772,1828.0207210599742,1100.0,1600.0,2300.0,0.0,4100.0,1600.0,1600.0,1630.0
2003,Tenant,East,1660,1531.9756045987333,1512.972900179006,1550.9783090184605,976.2279788301885,1400.0,2000.0,0.0,3535.6580317547173,1400.0,1346.825,1450.0
2004,Owner,West,4171,2660.398206546067,2625.8200688469983,2694.9763442451354,1600.0,2350.0,3100.0,0.0,5350.0,2350.0,2300.0,2400.0
2004,Owner,East,1053,2140.0081350801165,2108.729722281848,2171.286547878385,1400.0,2000.0,2600.0,300.0,4400.0,2000.0,2000.0,2100.0
2004,Tenant,West,4099,1846.2955748644647,1830.2455540984008,1862.3455956305286,1100.0,1601.2637965077224,2300.0,0.0,4100.0,1600.0,1500.0,1600.0
2004,Tenant,East,1613,1528.271210426305,1509.5335835551386,1547.0088372974715,1000.0,1400.0,1900.0,0.0,3250.0,1400.0,1321.4499999999998,1470.0
2005,Owner,West,4010,2627.0092647208553,2602.2048945193324,2651.8136349223782,1600.0,2400.0,3200.0,0.0,5600.0,2400.0,2300.0,2500.0
2005,Owner,East,1059,2147.106778957464,2107.8937798160055,2186.3197780989226,1400.0,1900.0,2600.0,0.0,4400.0,1900.0,1800.0,1950.0
2005,Tenant,West,4012,1886.463086530002,1869.260175793675,1903.6659972663292,1169.9297310503064,1655.9423869559719,2350.0,150.0,4120.105403424541,1657.0,1614.0,1714.0
2005,Tenant,East,1543,1528.056727619347,1508.92897728171,1547.1844779569838,974.2362922965978,1400.0,1900.0,0.0,3288.645561555103,1400.0,1359.875,1460.0
2006,Owner,West,4398,2684.389518914054,2658.2527944446556,2710.5262433834523,1600.0,2400.0,3235.4654702870243,150.0,5688.66367571756,2400.0,2400.0,2500.0
2006,Owner,East,1136,2091.711547628069,2060.9931249492884,2122.42997030685,1380.1012651358164,1900.0,2600.0,0.0,4429.848102296275,1900.0,1800.0,1970.75
2006,Tenant,West,4279,1853.5050598966818,1836.5063500335928,1870.5037697597709,1100.0,1600.0,2300.0,0.0,4100.0,1600.0,1550.0,1600.0
2006,Tenant,East,1653,1499.2973883942468,1480.5279826440753,1518.0667941444183,937.0350465387478,1350.0,1900.0,100.0,3344.447430191878,1350.0,1300.0,1400.0
2007,Owner,West,4186,2734.443553310035,2707.157342298867,2761.7297643212028,1600.0,2493.254941758667,3328.851387670574,0.0,5922.128469176434,2490.0,2480.0,2580.0
2007,Owner,East,1090,2142.3575021789757,2108.8095859930477,2175.9054183649037,1400.0,1960.1978325696318,2600.0,300.0,4400.0,1960.0,1920.0,2120.0
2007,Tenant,West,4011,1900.3821621860454,1880.0886517250894,1920.6756726470014,1109.8204479023361,1600.0,2400.0,100.0,4335.269328146496,1600.0,1500.0,1600.0
2007,Tenant,East,1584,1535.8236346771557,1515.6852085717812,1555.9620607825302,950.0,1400.0,1950.0,100.0,3450.0,1400.0,1350.0,1460.05
2008,Owner,West,3989,2772.3835858855055,2738.2361157296214,2806.5310560413895,1680.934268620702,2500.0,3400.0,240.0,5978.598597068947,2500.0,2500.0,2600.0
2008,Owner,East,1055,2161.9619505157316,2128.0854554162743,2195.838445615189,1346.362532593678,2000.0,2800.0,300.0,4980.456201109483,2000.0,2000.0,2045.0
2008,Tenant,West,3692,1920.7905124380206,1900.155469249937,1941.4255556261044,1100.0,1616.9880189422647,2403.4990218154835,100.0,4358.747554538709,1618.0,1536.0,1636.0
2008,Tenant,East,1497,1533.263911653665,1513.4167201908858,1553.1111031164442,980.0,1400.0,1916.5960683940805,0.0,3321.490170985201,1400.0,1335.0,1455.125
2009,Owner,West,3721,2791.379818052464,2764.699522687153,2818.060113417775,1700.0,2500.0,3500.0,300.0,6200.0,2500.0,2500.0,2600.0
2009,Owner,East,1041,2266.538287736826,2228.3184218089605,2304.7581536646917,1500.0,2000.0,2880.0,0.0,4950.0,2000.0,1900.0,2000.0
2009,Tenant,West,3484,1965.825773755915,1945.508098973976,1986.1434485378538,1150.0,1700.0,2500.0,187.0,4525.0,1700.0,1700.0,1750.0
2009,Tenant,East,1438,1587.6293721301472,1566.554535381068,1608.7042088792264,1000.0,1400.0,2000.0,150.0,3500.0,1400.0,1315.0,1434.3
2010,Owner,West,4706,2904.7816843173696,2878.9009640795034,2930.6624045552358,1750.0,2500.0,3500.0,0.0,6125.0,2500.0,2400.0,2500.0
2010,Owner,East,1159,2326.472657781156,2288.3772723747284,2364.568043187584,1500.0,2000.0,3000.0,360.0,5250.0,2000.0,1800.0,2000.0
2010,Tenant,West,5288,1997.3696740752857,1980.2905702292524,2014.448777921319,1170.0,1700.0,2500.0,0.0,4495.0,1700.0,1649.7749999999999,1730.125
2010,Tenant,East,1842,1604.6440795081323,1585.1110684969428,1624.1770905193218,1000.0,1400.0,2000.0,0.0,3500.0,1400.0,1300.0,1420.0
2011,Owner,West,5929,2941.2481806253213,2917.0765445441543,2965.4198167064883,1750.0,2600.0,3700.0,80.0,6625.0,2600.0,2500.0,2700.0
2011,Owner,East,1368,2364.5054786422625,2330.5451405836234,2398.4658167009015,1500.0,2100.0,3000.0,160.0,5250.0,2100.0,2000.0,2200.0
2011,Tenant,West,6302,2025.9752910748166,2009.439014959314,2042.5115671903193,1140.0,1700.0,2500.0,40.0,4540.0,1700.0,1600.0,1720.0
2011,Tenant,East,2260,1623.9877413745305,1606.212146335239,1641.7633364138221,1000.0,1500.0,2000.0,184.0,3500.0,1500.0,1500.0,1600.0
2012,Owner,West,5822,3023.4869463780483,2993.010255671996,3053.9636370841004,1800.0,2700.0,3800.0,250.0,6800.0,2700.0,2600.0,2833.7
2012,Owner,East,1339,2472.272768402176,2432.3650973643576,2512.1804394399946,1500.0,2200.0,3000.0,100.0,5250.0,2200.0,2100.0,2400.0
2012,Tenant,West,6154,2084.7903173364357,2067.988984093891,2101.5916505789805,1200.0,1800.0,2600.0,0.0,4700.0,1800.0,1800.0,1900.0
2012,Tenant,East,2263,1643.1860203139768,1624.2402949645898,1662.1317456633637,1000.0,1500.0,2000.0,147.0,3500.0,1500.0,1500.0,1600.0
2013,Owner,West,5993,3087.998470957455,3060.7665851394872,3115.230356775423,1900.0,2700.0,3800.0,300.0,6650.0,2700.0,2600.0,2800.0
2013,Owner,East,1295,2514.089735378137,2473.386498849726,2554.792971906548,1500.0,2200.0,3000.0,384.0,5250.0,2200.0,2000.0,2330.5
2013,Tenant,West,7519,2090.3633198739194,2075.1314050368046,2105.595234711034,1200.0,1800.0,2600.0,0.0,4700.0,1800.0,1800.0,1870.0
2013,Tenant,East,2219,1672.2051831664737,1654.0070279937554,1690.403338339192,1000.0,1500.0,2100.0,300.0,3750.0,1500.0,1450.0,1585.125
2014,Owner,West,5495,3179.9571224445513,3151.016557143065,3208.8976877460377,1900.0,2800.0,4000.0,158.0,7150.0,2800.0,2700.0,2900.0
2014,Owner,East,1191,2566.8688832324606,2525.135301923637,2608.602464541284,1550.0,2300.0,3200.0,300.0,5675.0,2300.0,2100.0,2402.0
2014,Tenant,West,6380,2156.787977542659,2139.6853325318384,2173.8906225534797,1200.0,1841.0,2700.0,200.0,4950.0,1841.0,1782.0,1882.0
2014,Tenant,East,2087,1730.5422517524325,1710.2312441199617,1750.8532593849034,1020.0,1500.0,2200.0,205.0,3970.0,1500.0,1400.0,1500.0
2015,Owner,West,5202,3217.9863162769875,3192.5020633648364,3243.4705691891386,2000.0,2900.0,4000.0,220.0,7000.0,2900.0,2800.0,3050.0
2015,Owner,East,1148,2679.4609118157196,2634.4564280637496,2724.4653955676895,1600.0,2400.0,3400.0,300.0,6100.0,2400.0,2281.7,2500.0
2015,Tenant,West,6625,2212.733198032979,2193.6522099238705,2231.8141861420877,1200.0,1850.0,2800.0,0.0,5200.0,1850.0,1799.85,1900.0
2015,Tenant,East,2022,1772.9549911151473,1750.9190347697697,1794.990947460525,1080.0,1500.0,2200.0,270.0,3880.0,1500.0,1400.0,1500.25
2016,Owner,West,4837,3292.443707052513,3264.4472210498125,3320.440193055214,2000.0,2934.7705667587934,4000.0,200.0,7000.0,2934.0,2868.0,3068.0
2016,Owner,East,1121,2722.964995784269,2674.9975998923014,2770.9323916762364,1650.0,2400.0,3500.0,0.0,6275.0,2400.0,2300.0,2600.0
2016,Tenant,West,5853,2297.162023328944,2276.2301872810744,2318.0938593768137,1300.0,2000.0,2900.0,247.0,5300.0,2000.0,2000.0,2100.0
2016,Tenant,East,1867,1805.1181805258514,1782.0680557038597,1828.168305347843,1062.7459398807057,1598.0652193587212,2246.500276102364,0.0,4022.131780434851,1590.0,1580.0,1680.0
2017,Owner,West,5432,3544.9300818438255,3383.189211947237,3706.6709517404142,2000.0,3000.0,4200.0,340.0,7500.0,3000.0,3000.0,3000.0
2017,Owner,East,1259,2817.98155791703,2775.872934600052,2860.090181234008,1760.7863818977517,2500.0,3500.0,412.0,6108.820427153372,2500.0,2400.0,2600.0
2017,Tenant,West,7592,2309.7220334702847,2292.0167047164305,2327.427362224139,1300.0,2000.0,2900.0,100.0,5300.0,2000.0,2000.0,2000.0
2017,Tenant,East,2344,1849.5444447213383,1828.182010505039,1870.9068789376377,1100.0,1600.0,2300.0,88.0,4100.0,1600.0,1500.0,1700.0
2018,Owner,West,5193,3497.7237351697013,3469.593793071609,3525.8536772677935,2063.38500367904,3100.0,4400.0,300.0,7904.92249448144,3100.0,3000.0,3200.0
2018,Owner,East,1198,2872.318470699764,2831.2514653488743,2913.385476050654,1800.0,2721.232352917837,3555.63224626925,300.0,6189.080615673125,2715.0,2628.7499999999995,2930.0
2018,Tenant,West,8050,2376.992774582462,2359.759209836834,2394.22633932809,1330.0,2000.0,3000.0,100.0,5505.0,2000.0,2000.0,2000.0
2018,Tenant,East,2432,1950.4966810203039,1928.3580355748738,1972.635326465734,1150.0,1700.0,2500.0,230.0,4525.0,1700.0,1615.0,1770.75
2019,Owner,West,5836,3683.582323550847,3636.463850943096,3730.7007961585978,2150.0,3202.995638564706,4500.0,35.0,8025.0,3205.0,3010.0,3310.0
2019,Owner,East,1460,2999.136509654566,2951.0516192082323,3047.2214001008997,1800.0,2800.0,3800.0,300.0,6800.0,2800.0,2700.0,3100.0
2019,Tenant,West,7675,2552.2492183728527,2420.135493110072,2684.3629436356337,1375.2709241623468,2039.1701212102787,3000.0,100.0,5437.09361375648,2038.0,1976.0,2076.0
2019,Tenant,East,2261,2044.3841845061172,2020.304798696321,2068.4635703159133,1200.0,1800.0,2600.0,200.0,4700.0,1800.0,1769.2499999999998,1900.0
2020,Owner,West,5249,3782.170409045882,3740.2938462966495,3824.0469717951146,2300.0,3368.120822633738,4700.0,1.0,8300.0,3350.0,3200.0,3500.0
2020,Owner,East,1290,3134.719175390932,3072.5082828470063,3196.9300679348576,2000.0,2927.398115366977,3970.9118020531732,1.0,6927.279505132933,2900.0,2800.0,3002.5
2020,Tenant,West,9123,2562.3312767246393,2544.909929927926,2579.7526235213527,1400.0,2200.0,3300.0,0.0,6150.0,2200.0,2200.0,2300.0
2020,Tenant,East,2349,2122.7088783573977,2096.9760415621267,2148.4417151526686,1200.0,1833.8696350571197,2800.0,0.0,5200.0,1830.0,1696.85,1960.0
2021,Owner,West,3915,4027.510957853952,3887.8304473486073,4167.191468359296,2400.0,3500.0,5000.0,0.0,8900.0,3500.0,3500.0,3600.0
2021,Owner,East,917,3469.1341311411593,3395.918680078769,3542.3495822035497,2050.0,3000.0,4400.0,1.0,7925.0,3000.0,2750.0,3202.5
2021,Tenant,West,5549,2609.1671454266548,2586.779397136206,2631.5548937171034,1460.0,2200.0,3350.0,0.0,6185.0,2200.0,2100.0,2300.0
2021,Tenant,East,1572,2239.007103239027,2203.8264178719155,2274.1877886061384,1229.5583806359518,1900.0,2900.0,0.0,5405.662429046072,1900.0,1800.0,2000.375
