year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,3961,1301.1832501791766,1271.683180122469,1330.6833202358844,767.0,1125.0,1636.0,0.0,2939.5,1125.0,1094.0,1140.275
1985,Rural regions,West,1008,1245.6384959631625,1203.3156967075026,1287.9612952188224,721.8229210899643,1125.0,1585.0,205.0,2879.7656183650533,1125.0,1073.9,1197.125
1986,Urban regions,West,3805,1365.3333912879102,1327.919104511979,1402.7476780638415,818.0,1176.0,1738.0,0.0,3118.0,1176.0,1125.0,1227.0
1986,Rural regions,West,971,1336.8080459340788,1229.1559470569664,1444.4601448111912,767.0,1138.2439963327367,1636.0,68.0,2939.5,1138.0,1049.0,1202.4
1987,Urban regions,West,3790,1398.2390283584316,1362.4171463831476,1434.0609103337156,818.0,1227.0,1790.0,0.0,3248.0,1227.0,1176.0,1278.0
1987,Rural regions,West,955,1375.6040132051119,1321.7334540377906,1429.4745723724332,793.0,1278.0,1790.0,51.0,3285.5,1278.0,1278.0,1380.0
1988,Urban regions,West,3658,1443.6157534563301,1405.3664883298113,1481.865018582849,869.0,1278.0,1790.0,0.0,3171.5,1278.0,1278.0,1329.0
1988,Rural regions,West,907,1386.3587469295117,1334.7041616477547,1438.0133322112686,818.0,1278.0,1790.0,51.0,3248.0,1278.0,1227.0,1354.0
1989,Urban regions,West,3576,1498.4985528673037,1465.0100930617816,1531.9870126728258,920.0,1329.0,1921.4372511554798,102.0,3423.593127888699,1329.0,1303.0,1380.0
1989,Rural regions,West,877,1456.3305505511507,1388.6526411482562,1524.0084599540453,849.6617108187904,1308.1321000911119,1790.0,0.0,3200.5074337718142,1307.0,1234.0,1361.5
1990,Urban regions,West,3513,1601.055841905527,1563.3767354219374,1638.7349483891164,971.0,1432.0,2045.0,0.0,3656.0,1432.0,1421.625,1484.0
1990,Urban regions,East,736,749.5383693764644,720.9402826689023,778.1364560840265,440.3348144636404,716.0,1023.0,153.0,1896.9977783045392,716.0,665.0,767.0
1990,Rural regions,West,885,1505.6592813716713,1444.5580139570477,1566.760548786295,920.0,1332.0277413619585,1885.412803519475,87.0,3333.5320087986875,1334.0,1236.0,1390.0
1990,Rural regions,East,1347,754.9007799813406,734.1517327056465,775.6498272570348,460.0,767.0,1023.0,169.0,1867.5,767.0,767.0,818.0
1991,Urban regions,West,3526,1669.7640305345888,1638.057034636271,1701.4710264329065,1008.2229287770871,1509.1084221321773,2096.0,182.0,3727.6656068343696,1508.0,1482.0,1584.0
1991,Urban regions,East,650,925.6503648849393,887.3289336171663,963.9717961527124,511.0,869.0,1227.0,102.0,2301.0,869.0,818.0,941.75
1991,Rural regions,West,895,1566.2840468488296,1511.8676735179345,1620.7004201797247,920.0,1483.0,2045.0,184.0,3732.5,1483.0,1432.0,1586.625
1991,Rural regions,East,1262,901.3929516579071,875.4013720410513,927.3845312747629,511.0,844.0,1176.0,102.0,2173.5,844.0,819.0,870.0
1992,Urban regions,West,3546,1740.3969502874907,1707.6942289311492,1773.0996716438322,1023.0,1534.0,2229.150502777813,0.0,4038.3762569445325,1534.0,1493.0,1534.0
1992,Urban regions,East,660,1100.6044695990531,1056.6531922450715,1144.5557469530347,639.0,1023.0,1432.0,179.0,2621.5,1023.0,1023.0,1115.0
1992,Rural regions,West,918,1615.1418046085932,1554.6670309700867,1675.6165782470998,958.2609816581444,1457.0,2045.0,128.0,3675.1085275127834,1457.0,1380.0,1563.55
1992,Rural regions,East,1190,1095.7234454839684,1064.9197900813178,1126.5271008866189,665.0,1023.0,1432.0,205.0,2582.5,1023.0,1023.0,1044.5
1993,Urban regions,West,3544,1828.726152739387,1793.9270029046681,1863.525302574106,1074.0,1636.0,2352.0,153.0,4269.0,1636.0,1609.95,1738.0
1993,Urban regions,East,643,1343.8718146984793,1288.6420336858152,1399.1015957111433,818.0,1252.1555189410883,1756.8251544762747,184.0,3165.062886190687,1251.0,1224.0,1326.0
1993,Rural regions,West,923,1715.7077843712693,1643.4362731943058,1787.9792955482328,1023.0,1534.0,2199.0,26.0,3963.0,1534.0,1432.0,1659.0
1993,Rural regions,East,1191,1272.8467137447353,1233.2004540854919,1312.4929734039788,767.0,1176.0,1636.0,220.0,2939.5,1176.0,1125.0,1248.0
1994,Urban regions,West,3500,1847.9024966002703,1811.5535181623663,1884.2514750381742,1084.0,1636.0,2352.0,153.0,4254.0,1636.0,1585.0,1687.0
1994,Urban regions,East,636,1497.0240766084823,1435.1572561958703,1558.8908970210944,949.8434643777829,1329.0,1865.4724505703814,256.0,3238.9159298592795,1329.0,1241.725,1380.0
1994,Rural regions,West,938,1750.0931902864068,1683.6964837761384,1816.489896796675,1023.0,1534.0,2250.0,205.0,4090.5,1534.0,1381.0,1534.0
1994,Rural regions,East,1167,1374.7648097447395,1335.4149153533665,1414.1147041361126,855.3764549378252,1278.0,1790.0,153.0,3191.935317593262,1278.0,1227.0,1329.0
1995,Urban regions,West,3618,1901.1500651353706,1861.9388014271963,1940.361328843545,1125.0,1636.0,2403.0,205.0,4320.0,1636.0,1578.675,1687.0
1995,Urban regions,East,600,1545.2153761689985,1468.9819271474166,1621.4488251905805,947.1984206931814,1380.0,1943.0,205.0,3436.702368960228,1380.0,1328.0,1482.0
1995,Rural regions,West,979,1940.1533589151702,1844.1409007611933,2036.1658170691471,1100.5459056398997,1713.0,2454.0,297.0,4484.18114154015,1713.0,1636.0,1815.65
1995,Rural regions,East,1163,1481.5872235092224,1439.6869989493878,1523.487448069057,929.117273198061,1380.0,1841.0,72.0,3208.8240902029083,1380.0,1328.0,1431.0
1996,Urban regions,West,3545,1922.3417542856257,1884.7675047560053,1959.916003815246,1125.0,1687.0,2454.0,220.0,4447.5,1687.0,1633.5249999999999,1738.0
1996,Urban regions,East,617,1599.7660363179361,1536.6283943371145,1662.9036782987578,1023.0,1432.0,2045.0,358.0,3578.0,1432.0,1330.0,1535.0
1996,Rural regions,West,978,1887.3658904987105,1805.1057343910516,1969.6260466063695,1023.0,1687.0,2505.0,179.0,4728.0,1687.0,1584.0,1840.0
1996,Rural regions,East,1163,1542.2438084442047,1499.7437301833509,1584.7438867050585,1023.0,1483.0,1943.0,205.0,3323.0,1483.0,1432.0,1560.0
1997,Urban regions,West,3533,1945.8622596289115,1909.971595790309,1981.752923467514,1208.7402568589146,1738.0,2556.0,245.0,4576.889614711628,1738.0,1686.0,1789.0
1997,Urban regions,East,613,1616.382763330751,1541.485011578631,1691.280515082871,1023.0,1534.0,2045.0,357.0,3578.0,1534.0,1534.0,1688.0
1997,Rural regions,West,979,1879.5284405969207,1808.9019831402245,1950.154898053617,1023.0,1738.0,2403.0,153.0,4473.0,1738.0,1685.5,1881.25
1997,Rural regions,East,1155,1568.0282279368403,1520.4768170039106,1615.57963886977,1023.0,1532.4427758091445,1994.0,256.0,3450.5,1529.0,1524.0,1626.0
1998,Urban regions,West,4001,1945.1284395644848,1911.195532989048,1979.0613461399216,1176.0,1738.0,2556.0,205.0,4626.0,1738.0,1686.0,1789.0
1998,Urban regions,East,623,1654.385359744827,1574.0771214972788,1734.693597992375,1023.0,1534.0,2045.0,284.0,3578.0,1534.0,1534.0,1636.65
1998,Rural regions,West,1116,1909.5904882571338,1847.5106698544191,1971.6703066598484,1176.0,1746.4972233423239,2435.879487021249,179.0,4325.698717553123,1738.0,1686.0,1883.2
1998,Rural regions,East,1257,1570.6752067665668,1528.5577071893174,1612.7927063438162,1023.0,1483.0,1955.6480313741922,230.0,3354.6200784354805,1483.0,1432.0,1537.0
1999,Urban regions,West,3863,2013.7849843400254,1977.5106742944818,2050.059294385569,1248.2869081699796,1790.0,2556.0,233.0,4517.56963774503,1790.0,1763.3749999999998,1790.275
1999,Urban regions,East,614,1696.8813493666012,1613.599570852268,1780.1631278809343,1040.6640856707224,1534.0,2045.0,307.0,3551.5038714939164,1534.0,1432.0,1585.65
1999,Rural regions,West,1078,1974.2026863923118,1908.7400658199626,2039.6653069646609,1176.0,1790.0,2505.0,102.0,4498.5,1790.0,1688.0,1790.15
1999,Rural regions,East,1244,1610.2779688617525,1558.774943219294,1661.7809945042109,1023.0,1534.0,2045.0,302.0,3578.0,1534.0,1534.0,1636.0
2000,Urban regions,West,7030,2074.242757807061,2045.1916186232672,2103.2938969908546,1278.0,1790.0,2556.0,97.0,4473.0,1790.0,1739.0,1790.0
2000,Urban regions,East,958,1681.26408570738,1619.494367546405,1743.0338038683549,1023.0,1534.0,2045.0,307.0,3578.0,1534.0,1534.0,1616.5
2000,Rural regions,West,2083,1990.2036179449988,1940.8224850599725,2039.584750830025,1227.0,1790.0,2556.0,179.0,4549.5,1790.0,1739.0,1791.3
2000,Rural regions,East,1954,1611.0615536515018,1573.3828822804487,1648.7402250225548,1023.0,1483.0,2020.5055489530387,0.0,3516.7638723825967,1483.0,1432.0,1534.0
2001,Urban regions,West,6399,2104.1946348706897,2074.028921657095,2134.3603480842844,1278.0,1841.0,2556.0,217.0,4473.0,1841.0,1754.0,1892.0
2001,Urban regions,East,915,1725.9229211401914,1650.5098217579052,1801.3360205224776,1023.0,1534.0,2045.0,291.0,3578.0,1534.0,1432.0,1585.65
2001,Rural regions,West,1872,2042.921992282197,1988.7986324642939,2097.0453521001,1227.0,1892.0,2556.0,273.0,4549.5,1892.0,1841.0,1994.0
2001,Rural regions,East,1837,1651.4911383400058,1612.7771245416986,1690.205152138313,1024.2771674300675,1534.0,2045.0,28.0,3576.0842488548988,1534.0,1534.0,1636.0
2002,Urban regions,West,6852,2161.0657508316617,2119.3696548426924,2202.761846820631,1300.0,1900.0,2650.0,10.0,4675.0,1900.0,1840.0,1968.175
2002,Urban regions,East,927,1696.6147756393132,1635.6579156293008,1757.5716356493256,1047.8566659518522,1500.0,2100.0,268.0,3678.2150010722216,1500.0,1400.0,1500.0
2002,Rural regions,West,1941,2052.8852116651487,2000.727471002228,2105.0429523280695,1200.0,1911.2635516989735,2600.0,230.0,4700.0,1913.0,1826.0,2026.0
2002,Rural regions,East,1817,1682.148112399056,1639.4585791783945,1724.8376456197173,1050.0,1500.0,2100.0,160.0,3675.0,1500.0,1466.975,1500.0
2003,Urban regions,West,6559,2206.667259679606,2164.9876408058444,2248.346878553368,1300.0,1900.0,2700.0,0.0,4800.0,1900.0,1800.0,1940.0
2003,Urban regions,East,936,1723.8518742016045,1657.9425937920748,1789.761154611134,1000.0,1500.0,2113.950312889678,0.0,3784.875782224195,1500.0,1400.0,1500.0
2003,Rural regions,West,1855,2106.2476861545833,2052.287021944719,2160.2083503644476,1219.6062911414997,2000.0,2700.0,264.0,4920.59056328775,2000.0,2000.0,2100.0
2003,Rural regions,East,1787,1714.3010565948516,1671.0986794761534,1757.5034337135498,1050.0,1502.7873701920555,2109.9565621768743,194.0,3699.8914054421857,1504.0,1408.0,1508.0
2004,Urban regions,West,6420,2225.744132788139,2185.300508653869,2266.1877569224084,1300.0,1915.0,2800.0,0.0,5050.0,1915.0,1830.0,1930.0
2004,Urban regions,East,928,1704.0585357770242,1641.2524580447891,1766.8646135092592,1056.0730248756895,1500.0,2100.0,0.0,3665.890462686466,1500.0,1400.0,1500.625
2004,Rural regions,West,1850,2133.5329743191205,2031.6459370760776,2235.4200115621634,1200.0,2000.0,2700.0,150.0,4950.0,2000.0,2000.0,2100.0
2004,Rural regions,East,1738,1727.7844943195473,1685.0910512364526,1770.477937402642,1100.0,1566.2955620865894,2150.0,70.0,3725.0,1567.0,1534.0,1634.0
2005,Urban regions,West,6221,2226.0304280394544,2189.2071374111156,2262.853718667793,1300.0,1940.0,2800.0,150.0,5050.0,1940.0,1880.0,1983.925
2005,Urban regions,East,907,1728.9090677803079,1668.4370371555235,1789.3810984050922,1100.0,1600.0,2200.0,211.0,3850.0,1600.0,1500.0,1700.0
2005,Rural regions,West,1801,2146.6833269525746,2087.747536466713,2205.619117438436,1250.0,2000.0,2777.5655313137786,0.0,5068.913828284447,2000.0,2000.0,2100.0
2005,Rural regions,East,1696,1721.817425591455,1669.5311490986371,1774.103702084273,1073.0081641385466,1500.0,2100.0,0.0,3640.4877537921802,1500.0,1419.5,1560.55
2006,Urban regions,West,6651,2230.9953298227665,2193.7840904589007,2268.2065691866324,1300.0,1900.0,2800.0,0.0,5050.0,1900.0,1800.0,1934.15
2006,Urban regions,East,956,1711.9205772780435,1650.9254508877657,1772.9157036683214,1028.955934932207,1502.1345996266773,2100.0,300.0,3706.5660976016898,1500.0,1400.0,1500.0
2006,Rural regions,West,2027,2131.890098788756,2065.9751507818696,2197.8050467956423,1208.1761495669316,1900.0,2700.0,150.0,4937.735775649602,1900.0,1800.0,2000.0
2006,Rural regions,East,1834,1672.4023224667533,1629.5705832268395,1715.234061706667,1003.6124380254365,1479.5427587217396,2100.0,0.0,3744.5813429618456,1480.0,1460.0,1560.0
2007,Urban regions,West,6265,2306.503519246111,2263.2515851574703,2349.7554533347516,1300.0,2000.0,2900.0,0.0,5300.0,2000.0,2000.0,2100.0
