year,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Single-person household,977,891.3401172884157,875.9422001129359,906.7380344638956,583.0,818.0,1074.0,0.0,1810.5,818.0,804.925,869.0
1988,Couple without children,1122,1544.880007664859,1522.272099389474,1567.487915940244,1023.0,1432.0,1841.0,205.0,3068.0,1432.0,1381.0,1499.5
1988,Single parent,268,1306.7854127208032,1265.0082179392855,1348.5626075023208,818.0,1125.0,1534.0,26.0,2608.0,1125.0,1022.3499999999999,1227.0
1988,Couple with children,2010,1901.4715148687667,1877.6891496350222,1925.2538801025112,1329.0,1738.0,2202.5467024768777,307.0,3512.8667561921943,1738.0,1686.0,1779.25
1988,Multi-generational household,99,1854.2743391261845,1764.5904506045372,1943.9582276478318,1240.0625380074941,1790.0,2301.0,297.0,3892.406192988759,1790.0,1635.9749999999997,2046.0
1988,Other Combinations,89,2106.1146398613264,1655.7079992961826,2556.52128042647,1023.0,1392.9170231875892,1930.5211790942983,256.0,3291.802947735746,1380.0,1226.0,1533.0
1989,Single-person household,985,934.5129733315057,919.8592534233685,949.1666932396429,614.0,844.7141187079683,1106.8976182737383,81.0,1846.2440456843458,846.0,823.0,874.0
1989,Couple without children,1102,1664.4978991363707,1627.9409240105342,1701.0548742622072,1114.2873942489755,1534.0,1968.0,153.0,3248.5689086265365,1534.0,1534.0,1606.0
1989,Single parent,252,1363.0333066321298,1317.7008782702912,1408.3657349939683,810.7035546710441,1176.0,1790.0,307.0,3258.9446679934335,1176.0,1074.0,1319.25
1989,Couple with children,1929,1969.5532919898965,1948.3729921003858,1990.7335918794072,1389.4151902121905,1790.0,2352.0,0.0,3795.877214681714,1790.0,1790.0,1842.0
1989,Multi-generational household,103,2028.4857805485256,1937.5557539785805,2119.4158071184706,1272.899962011872,1894.323149030562,2556.0,516.0,4480.650056982192,1892.0,1739.0,2097.0
1989,Other Combinations,82,1653.2683629382993,1550.3132064334768,1756.2235194431219,1074.1527340237428,1471.066105041834,2045.0,451.0,3501.2708989643857,1508.0,1226.0,1789.0
1990,Single-person household,1271,895.4078346519747,879.9627791335826,910.8528901703668,511.0,818.0,1125.0,0.0,2046.0,818.0,792.0,864.125
1990,Couple without children,1608,1509.116111521441,1489.9414103322206,1528.2908127106616,971.0,1380.0,1940.5597466485935,153.0,3394.8993666214838,1380.0,1328.0,1431.0
1990,Single parent,375,1262.7911689067905,1224.4458878682399,1301.1364499453412,690.0,1045.6004196388053,1585.0,205.0,2927.5,1027.0,827.0,1031.0
1990,Couple with children,2974,1877.6397136135665,1857.0589075604664,1898.2205196666666,1227.0,1687.0,2301.0,0.0,3912.0,1687.0,1636.0,1738.0
1990,Multi-generational household,162,2209.2696016798977,1972.7893843296308,2445.7498190301644,1278.0,1943.0,2556.2811463003327,358.0,4473.702865750832,1943.0,1841.0,2200.2749999999996
1990,Other Combinations,135,1529.2879514769409,1424.8792202649845,1633.6966826888972,920.0,1278.0,1790.0,189.0,3095.0,1278.0,1150.0,1431.0
1991,Single-person household,1231,961.4877212426165,945.3824583682376,977.5929841169955,562.0,869.0,1176.0,128.0,2097.0,869.0,833.0,920.0
1991,Couple without children,1585,1637.5642237426264,1616.9404008980675,1658.1880465871852,1023.0,1508.0,2045.0,205.0,3578.0,1508.0,1482.0,1584.0
1991,Single parent,373,1333.3046076999462,1294.9787530294202,1371.6304623704723,767.0,1176.0,1636.0,256.0,2939.5,1176.0,1074.0,1308.525
1991,Couple with children,2903,1970.3963675715129,1953.779744482516,1987.0129906605098,1329.0,1790.0,2403.0,102.0,4014.0,1790.0,1739.0,1816.0
1991,Multi-generational household,145,2158.5075068249516,2077.881722760301,2239.1332908896024,1398.5333411558788,2045.0,2710.0,562.0,4677.199988266182,2045.0,1738.0,2300.0
1991,Other Combinations,142,1444.740164732071,1386.965454720966,1502.514874743176,869.0,1278.0,2024.8901241929748,291.0,3758.7253104824367,1278.0,1022.0,1482.0
1992,Single-person household,1248,1035.997024519865,1016.9751174431747,1055.0189315965551,614.0,920.0,1227.0,0.0,2146.5,920.0,920.0,971.0
1992,Couple without children,1643,1711.3932794009754,1691.3182831560805,1731.4682756458703,1074.0,1534.0,2147.0,179.0,3756.5,1534.0,1501.0,1534.0
1992,Single parent,381,1357.973409882824,1321.9884722450174,1393.9583475206305,818.0,1278.0,1790.0,205.0,3248.0,1278.0,1278.0,1482.0
1992,Couple with children,2804,2105.3370008899224,2088.780896608783,2121.8931051710615,1534.0,1943.0,2556.0,307.0,4089.0,1943.0,1841.0,1994.0
1992,Multi-generational household,135,2562.429802889895,2445.1499747859903,2679.7096309938,1636.0,2301.0,3068.0,256.0,5216.0,2301.0,2046.0,2457.5499999999997
1992,Other Combinations,161,1636.351785626571,1583.417535921818,1689.286035331324,1185.513886370957,1534.0,2045.0,268.0,3334.2291704435647,1534.0,1278.0,1636.0
1993,Single-person household,1289,1096.1177666998178,1078.4609694410963,1113.7745639585394,671.1343991478195,971.0,1278.0,26.0,2188.298401278271,971.0,919.0,1022.0
1993,Couple without children,1659,1869.6091197061062,1846.3831910527706,1892.8350483594418,1227.0,1687.0,2301.0,358.0,3912.0,1687.0,1584.0,1738.0
1993,Single parent,361,1412.9997069790688,1376.5662519553878,1449.43316200275,920.0,1278.0,1687.0,174.0,2837.5,1278.0,1201.0,1329.0
1993,Couple with children,2701,2271.0036553769373,2251.3807885729475,2290.626522180927,1569.9125087060463,2045.0,2702.9040937293917,220.0,4402.391471264409,2045.0,2044.35,2045.0
1993,Multi-generational household,137,2354.2368024835882,2273.5260124260835,2434.947592541093,1720.4397434371385,2301.0,2864.0709926369254,307.0,4579.517866436606,2301.0,2195.9249999999993,2557.0
1993,Other Combinations,154,1691.3960881896296,1629.4787823082443,1753.313394071015,1070.9685569400172,1636.0,2250.0,153.0,4018.5471645899743,1636.0,1431.0,1738.0
1994,Single-person household,1299,1126.3771636047534,1108.0381908090371,1144.7161364004696,716.0,1023.0,1309.2432675418095,153.0,2199.1081688545237,1023.0,1023.0,1062.325
1994,Couple without children,1693,1935.6147914464323,1914.0954410342088,1957.1341418586558,1329.0,1790.0,2343.8472107095754,153.0,3866.1180267739383,1790.0,1790.0,1893.0
1994,Single parent,343,1452.289556260029,1411.314816932423,1493.2642955876352,921.2737785825634,1288.2714132122826,1790.0,179.0,3093.0893321261547,1278.0,1124.0,1329.0
1994,Couple with children,2617,2306.3243338631373,2285.900651441708,2326.748016284567,1636.0,2045.0,2710.0,409.0,4321.0,2045.0,1943.0,2045.0
1994,Multi-generational household,128,2439.8762446534056,2350.2532715278844,2529.499217778927,1706.1957623890758,2352.0,3068.0,818.0,5110.706356416386,2352.0,2148.0,2505.0
1994,Other Combinations,161,1962.1948242278272,1890.7744381710293,2033.6152102846252,1278.0,1805.2389413140156,2301.0,174.0,3835.5,1812.0,1579.0,1937.0
1995,Single-person household,1313,1179.8433710716715,1157.8136009127988,1201.8731412305442,767.0,1023.0,1341.0297298355665,72.0,2202.074324588916,1023.0,999.0,1023.0
1995,Couple without children,1739,2083.1638607976083,2052.5714613883897,2113.756260206827,1407.5093750348103,1790.0,2454.0,245.0,4023.7359374477846,1790.0,1688.0,1790.0
1995,Single parent,352,1577.2139843128816,1499.5054130681278,1654.9225555576354,920.0,1329.0,1841.0,307.0,3222.5,1329.0,1179.9,1380.0
1995,Couple with children,2660,2359.765125951083,2340.2912646006944,2379.2389873014718,1687.0,2147.0,2812.0,332.0,4499.5,2147.0,2095.0,2249.0
1995,Multi-generational household,130,2539.420177693452,2455.5240917028514,2623.3162636840525,1738.0,2556.0,3068.0,603.0,5063.0,2556.0,2335.1,2965.0
1995,Other Combinations,166,2100.397763491512,2023.967201720743,2176.8283252622805,1362.166190925486,1802.6169127516778,2608.0,767.0,4476.750713611771,1825.0,1605.0,2116.0
1996,Single-person household,1339,1189.682026900031,1171.7535415690577,1207.6105122310041,767.0,1031.63377847517,1409.3477384205185,179.0,2372.869346051296,1027.0,980.0,1031.0
1996,Couple without children,1764,2052.8638202059865,2028.15431996528,2077.5733204466933,1430.5513379107902,1808.6160324117593,2454.0,307.0,3989.172993133815,1810.0,1728.0,1830.0
1996,Single parent,365,1562.2872825184145,1523.4505316916536,1601.1240333451753,1023.0,1432.0,1841.3213663634913,307.0,3068.8034159087283,1432.0,1339.75,1535.0
1996,Couple with children,2565,2453.9423821668897,2431.397389264662,2476.4873750691177,1790.0,2250.0,2812.0,257.0,4345.0,2250.0,2199.0,2301.0
1996,Multi-generational household,114,2656.2431802416977,2557.4810393311427,2755.0053211522527,1870.2402506347203,2414.3086072441256,3254.3872296601444,665.0,5330.607698198281,2454.0,1840.0,2863.0
1996,Other Combinations,156,2116.6023235759058,2038.7311354402598,2194.473511711552,1454.426490585927,1790.0,2656.035758841471,429.0,4458.449661224787,1790.0,1533.7249999999997,1893.825
1997,Single-person household,1324,1210.88612013179,1192.3088461352763,1229.4633941283037,806.954241909617,1074.0,1432.0,153.0,2369.568637135574,1074.0,1043.75,1125.0
1997,Couple without children,1817,2094.456410197811,2073.0697061189435,2115.843114276678,1534.0,1892.0,2556.0,332.0,4089.0,1892.0,1790.0,1943.0
1997,Single parent,380,1574.8130703782897,1537.1045148846708,1612.5216258719086,1023.0,1404.1201787505313,1905.3653101779926,409.0,3228.913275444981,1406.0,1278.0,1483.0
1997,Couple with children,2491,2469.658398452374,2448.067215743136,2491.2495811616122,1790.0,2250.0,2914.0,481.0,4600.0,2250.0,2199.0,2353.0
1997,Multi-generational household,111,2581.202279117041,2494.602581416751,2667.8019768173313,2045.0,2509.527153250659,3068.0,562.0,4602.5,2505.0,2198.0,2863.0
1997,Other Combinations,158,2180.188430185333,2106.86141963644,2253.5154407342256,1534.0,1892.0,2556.0,532.0,4089.0,1892.0,1583.85,1994.0
1998,Single-person household,1588,1208.271103720873,1192.60571472086,1223.936492720886,818.0,1074.0,1432.0,179.0,2353.0,1074.0,1023.0,1124.025
1998,Couple without children,2068,2111.169925273457,2091.021929673364,2131.31792087355,1534.0,1943.0,2556.0,332.0,4089.0,1943.0,1841.0,2032.0
1998,Single parent,423,1556.6306741721512,1522.4359261032303,1590.8254222410721,1074.0,1440.0023190025493,1790.0,343.0,2864.0,1441.0,1348.0,1527.0
1998,Couple with children,2666,2482.491549742658,2461.938656831915,2503.0444426534013,1790.0,2250.0,2965.0,419.0,4727.5,2250.0,2199.0,2301.0
1998,Multi-generational household,98,2814.611411876154,2713.7252934051558,2915.497530347152,2045.0,2727.76424356705,3534.4422919208687,818.0,5768.6057298021715,2761.0,2554.4249999999993,3017.0
1998,Other Combinations,154,2240.598627318061,2162.4039129307957,2318.7933417053264,1534.0,1994.0,2812.0,511.0,4729.0,1994.0,1687.0,2250.0
1999,Single-person household,1552,1247.115615764829,1230.3674728341339,1263.8637586955242,852.693877982276,1099.0,1534.0,102.0,2555.959183026586,1099.0,1073.0,1124.0
1999,Couple without children,2059,2172.297622273077,2152.1593817822545,2192.4358627639,1534.0,2045.0,2556.0,256.0,4089.0,2045.0,2045.0,2122.25
1999,Single parent,423,1569.232061141136,1535.2271340614673,1603.2369882208047,1125.0,1483.0,1832.9253072575382,256.0,2894.8132681438456,1483.0,1432.0,1563.575
1999,Couple with children,2606,2603.233212295257,2580.0311376354343,2626.43528695508,1841.0,2301.0,3068.0,382.0,4908.5,2301.0,2250.0,2301.0
1999,Multi-generational household,95,2704.2913475151336,2595.8752089758377,2812.7074860544294,1990.9091392483535,2556.0,3426.252349103214,920.0,5579.2671638855045,2556.0,2044.0,2811.25
1999,Other Combinations,64,2546.516867862904,2426.520271806056,2666.5134639197518,1841.0,2315.4100404429305,3173.9601228477677,614.0,5113.0,2301.0,1534.0,2557.0
2000,Single-person household,3051,1289.478484021117,1276.5115212858905,1302.4454467563437,868.5825111122274,1125.0,1534.0,0.0,2532.126233331659,1125.0,1074.0,1125.0
2000,Couple without children,3676,2249.865646833327,2230.772627156459,2268.958666510195,1534.0,2045.0,2556.856925449195,358.0,4091.1423136229873,2045.0,2045.0,2096.0
2000,Single parent,707,1618.8751919808728,1589.8141527177652,1647.9362312439805,1023.0,1507.1490534707523,1943.0,322.0,3323.0,1508.0,1482.0,1584.0
2000,Couple with children,4290,2638.4771161591225,2621.6202819971827,2655.3339503210623,1892.0,2429.0,3068.0,256.0,4832.0,2429.0,2404.0,2506.0
2000,Multi-generational household,156,2784.5639993571035,2687.404167523003,2881.723831191204,1936.2818277994,2556.0,3518.6523184976772,690.0,5892.208054545094,2556.0,2453.0,2709.375
2000,Other Combinations,145,2169.578175305581,2093.5426090864244,2245.613741524738,1534.0,2045.0,2556.0,460.0,4089.0,2045.0,1840.0,2199.2749999999996
2001,Single-person household,2761,1306.4610544733016,1293.9139315845453,1319.008177362058,869.0,1176.0,1534.0,28.0,2531.5,1176.0,1125.0,1176.0
2001,Couple without children,3383,2292.0539130778834,2273.1569879012773,2310.9508382544896,1534.0,2045.0,2710.0,307.0,4474.0,2045.0,2045.0,2045.0
2001,Single parent,671,1626.9138734237076,1596.8196403363386,1657.0081065110767,1074.0,1483.0,2045.0,281.0,3501.5,1483.0,1432.0,1534.0
2001,Couple with children,3944,2721.938580376607,2702.76295052979,2741.1142102234244,2013.4676545695504,2556.0,3170.0,322.0,4904.798518145674,2556.0,2556.0,2658.0
2001,Multi-generational household,148,2711.5852828102024,2606.7512564901135,2816.4193091302914,1790.0,2457.845579714415,3395.7161741944,460.0,5804.290435486,2454.0,2096.0,2761.0
2001,Other Combinations,116,2380.8198930300573,2280.4620858727776,2481.177700187337,1585.0,2147.0,2869.5939027957697,409.0,4796.484756989425,2147.0,1738.0,2300.575
2002,Single-person household,2766,1371.1191052358395,1349.385955445956,1392.852255025723,889.9091143046197,1200.0,1600.0,160.0,2665.1363285430707,1200.0,1170.0,1200.0
2002,Couple without children,3685,2356.0350645157705,2330.405599831564,2381.664529199977,1520.0,2007.4357322602107,2800.0,300.0,4720.0,2010.0,1920.0,2020.0
2002,Single parent,678,1655.4837061724759,1624.6578029427933,1686.3096094021585,1100.0,1500.0,2000.0,200.0,3350.0,1500.0,1400.0,1500.0
2002,Couple with children,4147,2748.161208786626,2724.663226977353,2771.659190595899,2000.0,2500.0,3000.0,500.0,4500.0,2500.0,2500.0,2500.0
2002,Multi-generational household,141,2612.3529915405306,2474.4731722848687,2750.2328107961926,1653.955705386163,2325.440045560887,3000.0,530.0,5019.066441920755,2340.0,2180.0,2680.0
2002,Other Combinations,120,2236.5829069845095,2120.6709110525344,2352.4949029164845,1278.9925873005564,2100.0,2672.983338304854,400.0,4763.9694648113,2100.0,1896.249999999999,2400.0
2003,Single-person household,2746,1373.4314978941625,1354.4607631767585,1392.4022326115664,881.7577166659818,1200.0,1600.0,0.0,2677.3634250010273,1200.0,1190.0,1200.0
2003,Couple without children,3618,2413.823802640117,2390.1826713765277,2437.464933903706,1600.0,2100.0,2900.0,0.0,4850.0,2100.0,2000.0,2138.25
2003,Single parent,662,1677.1126914741417,1645.6011143796607,1708.6242685686227,1100.0,1500.0,2043.1971021671188,177.0,3457.992755417797,1500.0,1400.0,1550.0
2003,Couple with children,3893,2851.9941175775994,2825.125767255425,2878.8624678997735,2000.0,2527.3265671888726,3200.0,420.0,5000.0,2525.0,2450.0,2550.0
2003,Multi-generational household,114,2513.4882766727083,2398.0618141786063,2628.9147391668103,1900.0,2114.4808630570114,2785.835734963851,654.0,4114.589337409627,2110.0,1734.625,2220.0
2003,Other Combinations,104,2607.3796671148416,2449.543774062095,2765.215560167588,1539.031196163536,2300.0,3000.0,450.0,5191.453205754697,2300.0,2000.0,2450.0
2004,Single-person household,2710,1386.28780285248,1365.443373408898,1407.1322322960618,900.0,1200.0,1640.0,0.0,2750.0,1200.0,1162.925,1200.0
2004,Couple without children,3624,2469.617524091945,2437.621254064813,2501.6137941190773,1600.0,2100.0,2972.0106271449113,400.0,5030.026567862278,2100.0,2000.0,2100.35
2004,Single parent,648,1625.7314104866723,1595.5839032581366,1655.878917715208,1100.0,1500.0,2000.0,300.0,3350.0,1500.0,1440.0,1600.0
2004,Couple with children,3748,2857.631407905031,2832.4914953493585,2882.771320460704,2000.0,2500.0,3300.0,200.0,5250.0,2500.0,2400.0,2500.0
2004,Multi-generational household,105,2567.3302701539524,2418.6296042976137,2716.030936010291,1500.0,2058.7736462274393,3014.708356773625,600.0,5286.770891934062,2100.0,1697.4999999999995,2400.0
2004,Other Combinations,101,2697.079681466327,2567.5784764880273,2826.580886444627,1652.357478208651,2500.0,3216.3992098295025,700.0,5562.46180726078,2500.0,2000.0,2951.25
2005,Single-person household,2753,1408.4540226679317,1392.2692342400753,1424.638811095788,900.0,1250.0,1700.0,0.0,2900.0,1250.0,1200.0,1300.0
2005,Couple without children,3511,2464.777031913368,2440.7059892893835,2488.848074537352,1600.0,2150.0,3000.0,0.0,5100.0,2150.0,2100.0,2200.0
2005,Single parent,664,1622.5585894773847,1595.007960194244,1650.1092187605252,1094.0,1500.0,2000.0,340.0,3359.0,1500.0,1400.0,1538.0
2005,Couple with children,3501,2870.3222240392197,2847.538768525724,2893.105679552715,2000.0,2600.0,3400.0,154.0,5500.0,2600.0,2550.0,2700.0
2005,Multi-generational household,103,2668.0689161660775,2537.163500917783,2798.974331414372,1687.6458771597934,2300.0,3134.2200817333387,700.0,5304.081388593657,2300.0,1850.0,2600.0
2005,Other Combinations,93,2521.713712530287,2399.3514775958197,2644.0759474647543,1600.0,2477.582575201674,3000.0,600.0,5100.0,2500.0,2250.0,3000.0
2006,Single-person household,3078,1406.282988164724,1390.4663163812706,1422.0996599481773,875.0,1240.0,1700.0,0.0,2937.5,1240.0,1219.95,1280.0
2006,Couple without children,3871,2458.366521297707,2435.438719901821,2481.294322693593,1600.0,2100.0,3000.0,177.0,5100.0,2100.0,2000.0,2140.025
2006,Single parent,741,1656.780568926424,1628.4631923098432,1685.0979455430047,1148.3781196771733,1500.0,2000.0,300.0,3277.43282048424,1500.0,1454.875,1600.0
2006,Couple with children,3588,2925.685524111785,2899.090387901122,2952.280660322448,2000.0,2600.0,3400.0,400.0,5500.0,2600.0,2550.0,2700.0
2006,Multi-generational household,97,2406.3367600173274,2308.654733528746,2504.018786505909,1600.0,2500.0,3000.0,553.0,5100.0,2500.0,2300.0,3000.0
2006,Other Combinations,93,2509.0070802530463,2375.073303602218,2642.9408569038746,1564.3113667522239,2006.6574254536374,3000.0,348.0,5153.532949871664,2000.0,1400.0,2102.5
2007,Single-person household,2947,1433.3104604894154,1412.7282476005505,1453.8926733782803,900.0,1250.0,1700.0,0.0,2900.0,1250.0,1200.0,1300.0
2007,Couple without children,3671,2525.4153174953467,2500.030123390948,2550.8005115997453,1600.0,2178.6419993576515,3000.0,400.0,5100.0,2180.0,2160.0,2260.0
2007,Single parent,684,1695.9377679212985,1664.3275958671018,1727.5479399754952,1100.0,1500.0,2000.0,400.0,3350.0,1500.0,1400.0,1570.7
2007,Couple with children,3401,3004.1624490009326,2978.0917215006566,3030.2331765012086,2085.4753837254675,2700.0,3500.0,280.0,5621.786924411799,2700.0,2600.0,2750.0
2007,Multi-generational household,85,2526.2303424272864,2410.0638839228254,2642.3968009317473,1600.0,2581.7603559134295,3283.0178518633234,670.0,5807.544629658309,2600.0,2200.0,3350.0
2007,Other Combinations,83,2414.529542485007,2261.2710764269445,2567.7880085430693,1400.0,2000.0,3000.0,500.0,5400.0,2000.0,1500.0,2400.0
2008,Single-person household,2831,1435.2678196234338,1416.754709069445,1453.7809301774225,900.0,1245.9633131448813,1700.0,0.0,2900.0,1246.0,1192.0,1292.0
2008,Couple without children,3545,2594.416370207117,2559.1354870364953,2629.6972533777384,1690.3604553094601,2200.0,3000.0,300.0,4964.459317035809,2200.0,2100.0,2240.25
2008,Single parent,647,1695.7701669798123,1665.4840673049691,1726.0562666546555,1155.4976137802055,1500.0,2000.0,400.0,3266.753579329692,1500.0,1400.0,1550.0
2008,Couple with children,3070,3094.393359153127,3066.657972651965,3122.1287456542896,2200.0,2800.0,3600.0,500.0,5700.0,2800.0,2700.0,2801.15
2008,Multi-generational household,69,3059.5723752611902,2904.3727778635757,3214.7719726588048,1995.942723231439,3092.7552320948503,3700.0,300.0,6256.085915152842,3100.0,2700.0,3580.5
2008,Other Combinations,71,2638.7733783013337,2508.501052131301,2769.045704471366,1860.8562964233063,2500.0,3179.477777279901,650.0,5157.409998564794,2500.0,2000.0,3000.0
2009,Single-person household,2723,1474.9703607073316,1457.283759593549,1492.6569618211142,913.0,1300.0,1800.0,0.0,3130.5,1300.0,1290.0,1332.075
2009,Couple without children,3390,2626.621117531163,2601.168140947863,2652.0740941144627,1700.0,2300.0,3100.0,300.0,5200.0,2300.0,2300.0,2400.0
2009,Single parent,603,1792.8787374745984,1757.9140250936375,1827.8434498555594,1200.0,1600.0,2100.0,200.0,3450.0,1600.0,1500.0,1635.0
2009,Couple with children,2846,3175.524656828691,3149.0336851489956,3202.0156285083867,2207.9130508573603,2903.888875526175,3800.0,465.0,6188.130423713959,2900.0,2800.0,3000.0
2009,Multi-generational household,56,2858.1427024605096,2649.6296980913417,3066.6557068296775,1519.0592056199266,2859.5019700028424,3792.191845926038,346.0,7201.890806385205,2800.0,2300.0,3600.0
2009,Other Combinations,66,2532.1618199173395,2396.643428545759,2667.68021128892,1800.0,2000.0,3088.8976781517144,580.0,5022.244195379286,2000.0,1462.0,2000.0
2010,Single-person household,2525,1530.8972964951583,1508.9816696677829,1552.8129233225338,950.0,1300.0,1817.1089476143866,0.0,3117.772369035966,1300.0,1219.75,1340.075
2010,Couple without children,3181,2708.3320989288886,2682.2396155880742,2734.424582269703,1800.0,2360.0,3229.900462784893,150.0,5374.751156962233,2360.0,2239.975,2420.0
2010,Single parent,1784,1790.8142025266957,1770.3063899456852,1811.3220151077062,1200.0,1600.0,2164.656248561562,340.0,3611.6406214039043,1600.0,1507.8,1700.0
2010,Couple with children,5353,3318.219350142475,3296.187295527036,3340.251404757914,2300.0,3000.0,3992.2503307895995,184.0,6530.625826973999,3000.0,3000.0,3000.0
2010,Multi-generational household,94,2883.6236758580644,2733.954492235176,3033.2928594809528,1800.0,2820.7496340694374,3881.543367370269,580.0,7003.858418425672,2836.0,2469.4999999999995,3672.0
2010,Other Combinations,58,2708.427777121018,2534.516625102021,2882.3389291400154,1937.6648034192356,2275.196855361785,3078.072736284127,950.0,4788.684635581465,2250.0,1500.0,2500.0
2011,Single-person household,3349,1518.8948948748975,1501.7661561105224,1536.0236336392727,950.0,1300.0,1800.0,40.0,3075.0,1300.0,1250.0,1300.0
2011,Couple without children,4172,2776.0799042165613,2749.6499373715696,2802.509871061553,1800.0,2402.645162077738,3318.8639905494574,318.0,5597.159976373643,2400.0,2300.0,2400.0
2011,Single parent,2245,1867.9628903405016,1848.4101524326632,1887.5156282483401,1200.0,1600.0,2200.0,357.0,3700.0,1600.0,1500.0,1600.0
2011,Couple with children,5888,3385.913232164945,3364.4654012683923,3407.3610630614976,2400.0,3000.0,4000.0,250.0,6400.0,3000.0,2911.7,3000.0
2011,Multi-generational household,110,2753.218639780229,2648.0022569478324,2858.4350226126253,2000.0,2577.8236347664083,3500.0,500.0,5750.0,2570.0,2140.0,3090.0
2011,Other Combinations,95,2427.913346687344,2303.1079213843664,2552.718771990322,1469.3761826584746,2259.084444113486,3000.0,430.0,5295.935726012288,2300.0,2098.7499999999995,2800.0
2012,Single-person household,3510,1528.9180895079908,1513.2169290516524,1544.6192499643291,968.510874258627,1357.0321129497509,1849.5306097972234,0.0,3171.0602131051182,1357.0,1314.0,1414.0
2012,Couple without children,4211,2867.315566610063,2832.5215453960286,2902.109587824097,1850.0,2500.0,3500.0,300.0,5975.0,2500.0,2500.0,2500.0
