year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,No answer / don't know,188,1220.45896,1134.25803,1306.65989,818.00000,1071.98731,1534.00000,0.00000,2608.00000,,,
1984,Hamburg,No answer / don't know,162,1161.31712,1073.37302,1249.26121,741.98525,1023.00000,1432.00000,319.00000,2467.02213,,,
1984,Lower Saxony,No answer / don't know,544,1333.86187,1196.43813,1471.28561,767.00000,1125.00000,1636.00000,123.00000,2939.50000,,,
1984,Bremen,No answer / don't know,68,908.82971,776.73375,1040.92567,562.27936,818.00000,1023.00000,179.00000,1714.08096,,,
1984,North Rhine-Westphalia,No answer / don't know,1503,1247.76837,1206.92468,1288.61205,767.00000,1058.99788,1534.00000,87.00000,2684.50000,,,
1984,Hesse,No answer / don't know,565,1338.72541,1248.89637,1428.55446,767.00000,1125.00000,1763.13896,122.00000,3257.34741,,,
1984,"Rhineland-Palatinate, Saarland",No answer / don't know,378,1180.96499,1107.77408,1254.15590,665.00000,1023.00000,1534.00000,205.00000,2837.50000,,,
1984,Baden-Wuerttemberg,No answer / don't know,997,1385.98286,1266.94478,1505.02093,818.00000,1150.82698,1611.00000,26.00000,2800.50000,,,
1984,Bavaria,No answer / don't know,916,1308.32603,1255.67338,1360.97869,818.00000,1176.00000,1636.00000,8.00000,2863.00000,,,
1984,Berlin,No answer / don't know,211,1344.26021,1242.67805,1445.84238,818.00000,1125.00000,1790.00000,307.00000,3248.00000,,,
1985,Schleswig-Holstein,Urban regions,85,1366.80233,1069.05023,1664.55444,716.00000,1070.28036,1525.26852,0.00000,2739.17130,,,
1985,Schleswig-Holstein,Rural regions,85,1194.21180,1057.09883,1331.32478,716.00000,1030.52030,1432.00000,220.00000,2506.00000,,,
1985,Hamburg,Urban regions,149,1136.81643,1044.68679,1228.94606,716.00000,1023.00000,1534.00000,0.00000,2761.00000,,,
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,239,1364.91790,1257.65486,1472.18094,869.00000,1207.00000,1687.00000,286.00000,2914.00000,,,
1985,Lower Saxony,Rural regions,265,1201.56123,1116.01801,1287.10445,665.00000,1023.00000,1536.96897,230.00000,2844.92242,,,
1985,Bremen,Urban regions,59,892.59909,774.99387,1010.20432,574.58438,849.88410,1023.00000,102.00000,1695.62343,,,
1985,North Rhine-Westphalia,Urban regions,1311,1272.01349,1226.60156,1317.42542,759.25586,1098.11503,1611.00000,0.00000,2888.61621,,,
1985,North Rhine-Westphalia,Rural regions,33,1225.44718,1027.65461,1423.23975,757.71983,1243.72463,1765.01702,228.00000,2556.00000,,,
1985,Hesse,Urban regions,448,1349.11881,1276.77383,1421.46380,846.25092,1227.00000,1687.00000,153.00000,2948.12362,,,
1985,Hesse,Rural regions,66,1089.05633,929.52390,1248.58877,572.64464,862.01723,1534.00000,307.00000,2965.00000,,,
1985,"Rhineland-Palatinate, Saarland",Urban regions,277,1214.03365,1132.14619,1295.92111,741.00000,1023.00000,1534.00000,102.00000,2723.50000,,,
1985,"Rhineland-Palatinate, Saarland",Rural regions,55,1217.22639,1033.38075,1401.07203,767.00000,1130.89603,1534.00000,406.00000,2684.50000,,,
1985,Baden-Wuerttemberg,Urban regions,766,1309.84635,1258.49905,1361.19365,767.00000,1176.00000,1687.00000,87.00000,3067.00000,,,
1985,Baden-Wuerttemberg,Rural regions,127,1368.49784,1232.15898,1504.83670,767.00000,1278.00000,1655.02743,332.00000,2987.06859,,,
1985,Bavaria,Urban regions,443,1429.91305,1275.97252,1583.85358,818.00000,1227.00000,1790.00000,0.00000,3248.00000,,,
1985,Bavaria,Rural regions,365,1292.75605,1224.14604,1361.36605,769.31081,1218.03108,1636.00000,205.00000,2936.03379,,,
1985,Berlin,Urban regions,193,1368.60584,1260.94548,1476.26621,818.00000,1125.00000,1790.00000,324.00000,3248.00000,,,
1986,Schleswig-Holstein,Urban regions,76,1335.67126,1181.62501,1489.71751,920.00000,1264.78131,1534.00000,256.00000,2455.00000,,,
1986,Schleswig-Holstein,Rural regions,76,1237.35271,1077.12714,1397.57828,767.00000,1023.00000,1564.15000,358.00000,2759.87500,,,
1986,Hamburg,Urban regions,138,1153.30826,1057.44652,1249.17000,716.00000,1023.00000,1518.80805,189.00000,2723.02013,,,
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,240,1360.06177,1255.37809,1464.74544,839.00221,1176.00000,1667.45906,0.00000,2910.14433,,,
1986,Lower Saxony,Rural regions,247,1267.22800,1180.63173,1353.82426,757.91426,1125.00000,1687.00000,153.00000,3080.62861,,,
1986,Bremen,Urban regions,56,1008.35570,852.72697,1163.98443,629.50625,880.74754,1290.55792,358.00000,2282.13543,,,
1986,North Rhine-Westphalia,Urban regions,1248,1356.25480,1268.06302,1444.44658,767.00000,1125.00000,1648.59990,0.00000,2970.99974,,,
1986,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1986,Hesse,Urban regions,416,1413.77780,1337.57262,1489.98297,918.22902,1278.00000,1841.00000,153.00000,3225.15647,,,
1986,Hesse,Rural regions,68,1183.26021,1018.31740,1348.20301,660.43321,1009.32040,1534.00000,68.00000,2844.35019,,,
1986,"Rhineland-Palatinate, Saarland",Urban regions,279,1336.89700,1210.19506,1463.59893,800.82445,1125.00000,1687.00000,205.00000,3016.26332,,,
1986,"Rhineland-Palatinate, Saarland",Rural regions,59,1307.65816,1113.86561,1501.45071,862.41295,1078.13975,1640.24556,358.00000,2806.99448,,,
1986,Baden-Wuerttemberg,Urban regions,741,1411.23800,1353.17483,1469.30116,869.00000,1278.00000,1790.00000,0.00000,3171.50000,,,
1986,Baden-Wuerttemberg,Rural regions,125,1982.71165,1089.46162,2875.96168,998.58339,1358.65712,1841.00000,77.00000,3104.62492,,,
1986,Bavaria,Urban regions,429,1438.74319,1325.35789,1552.12849,818.00000,1278.00000,1841.00000,194.00000,3375.50000,,,
1986,Bavaria,Rural regions,355,1287.31716,1216.19274,1358.44157,767.00000,1202.00000,1580.45375,153.00000,2800.63438,,,
1986,Berlin,Urban regions,191,1345.47777,1249.83919,1441.11634,869.00000,1176.00000,1790.00000,205.00000,3171.50000,,,
1987,Schleswig-Holstein,Urban regions,76,1263.80788,1111.43447,1416.18129,716.00000,1238.97789,1534.00000,197.00000,2761.00000,,,
1987,Schleswig-Holstein,Rural regions,78,1363.53672,1207.55136,1519.52207,818.00000,1278.00000,1790.00000,102.00000,3248.00000,,,
1987,Hamburg,Urban regions,121,1239.90394,1118.95116,1360.85673,767.00000,1023.00000,1534.00000,256.00000,2684.50000,,,
1987,Hamburg,Rural regions,,,,,,,,,,,,
1987,Lower Saxony,Urban regions,244,1386.12218,1281.69265,1490.55171,818.00000,1176.00000,1790.00000,179.00000,3248.00000,,,
1987,Lower Saxony,Rural regions,242,1418.15441,1286.64949,1549.65932,798.81534,1194.37505,1790.00000,215.00000,3276.77699,,,
1987,Bremen,Urban regions,55,1314.22516,444.34908,2184.10125,665.00000,926.49634,1257.47865,371.00000,2146.19663,,,
1987,North Rhine-Westphalia,Urban regions,1247,1335.03019,1291.02523,1379.03516,775.81278,1176.00000,1738.00000,0.00000,3181.28082,,,
1987,North Rhine-Westphalia,Rural regions,30,1298.71246,1057.40188,1540.02304,767.00000,1235.49271,1741.95189,409.00000,3119.00000,,,
1987,Hesse,Urban regions,416,1489.11490,1398.21355,1580.01624,907.85855,1278.00000,1943.00000,0.00000,3495.71218,,,
1987,Hesse,Rural regions,61,1289.72369,1103.88066,1475.56671,686.29807,1128.64752,1790.00000,319.00000,3359.00000,,,
1987,"Rhineland-Palatinate, Saarland",Urban regions,277,1288.15955,1203.68123,1372.63787,767.00000,1156.10323,1636.00000,307.00000,2939.50000,,,
1987,"Rhineland-Palatinate, Saarland",Rural regions,61,1283.31486,1080.50271,1486.12700,825.69694,1110.37458,1534.00000,476.00000,2596.45459,,,
1987,Baden-Wuerttemberg,Urban regions,728,1478.61119,1393.79133,1563.43105,895.00000,1329.00000,1841.00000,89.00000,3260.00000,,,
