year,quintil_oecd,plh0107,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,1st Quintile,Unimportant,0.12368,271,1827,0.10858,0.13878
1995,2nd Quintile,Very important,0.14925,561,2159,0.13422,0.16429
1995,2nd Quintile,Important,0.28065,986,2159,0.26169,0.29961
1995,2nd Quintile,Less important,0.10771,306,2159,0.09463,0.12079
1995,2nd Quintile,Unimportant,0.13596,306,2159,0.12150,0.15042
1995,3rd Quintile,Very important,0.17412,616,2231,0.15838,0.18986
1995,3rd Quintile,Important,0.34176,1112,2231,0.32207,0.36144
1995,3rd Quintile,Less important,0.10341,289,2231,0.09077,0.11604
1995,3rd Quintile,Unimportant,0.09928,214,2231,0.08687,0.11169
1995,4th Quintile,Very important,0.18685,604,2303,0.17093,0.20278
1995,4th Quintile,Important,0.40411,1200,2303,0.38407,0.42416
1995,4th Quintile,Less important,0.11288,298,2303,0.09996,0.12581
1995,4th Quintile,Unimportant,0.08928,201,2303,0.07763,0.10093
1995,5th Quintile,Very important,0.20577,575,2221,0.18896,0.22259
1995,5th Quintile,Important,0.45635,1220,2221,0.43563,0.47707
1995,5th Quintile,Less important,0.11636,295,2221,0.10302,0.12970
1995,5th Quintile,Unimportant,0.05937,131,2221,0.04954,0.06920
2004,1st Quintile,Very important,0.16046,694,3091,0.14752,0.17340
2004,1st Quintile,Important,0.33348,1437,3091,0.31686,0.35010
2004,1st Quintile,Less important,0.13298,558,3091,0.12101,0.14495
2004,1st Quintile,Unimportant,0.10742,402,3091,0.09650,0.11834
2004,2nd Quintile,Very important,0.15268,756,3550,0.14085,0.16452
2004,2nd Quintile,Important,0.33943,1699,3550,0.32386,0.35501
2004,2nd Quintile,Less important,0.13489,610,3550,0.12365,0.14612
2004,2nd Quintile,Unimportant,0.10998,485,3550,0.09969,0.12028
2004,3rd Quintile,Very important,0.14732,775,3697,0.13589,0.15874
2004,3rd Quintile,Important,0.39307,1894,3697,0.37732,0.40882
2004,3rd Quintile,Less important,0.12544,594,3697,0.11476,0.13612
2004,3rd Quintile,Unimportant,0.10211,434,3697,0.09235,0.11187
2004,4th Quintile,Very important,0.15368,863,4144,0.14269,0.16466
2004,4th Quintile,Important,0.44580,2288,4144,0.43067,0.46094
2004,4th Quintile,Less important,0.12856,665,4144,0.11837,0.13876
2004,4th Quintile,Unimportant,0.08100,328,4144,0.07269,0.08931
2004,5th Quintile,Very important,0.20876,1495,5970,0.19845,0.21907
2004,5th Quintile,Important,0.46159,3314,5970,0.44895,0.47424
2004,5th Quintile,Less important,0.12001,814,5970,0.11176,0.12825
2004,5th Quintile,Unimportant,0.06275,347,5970,0.05660,0.06890
2008,1st Quintile,Very important,0.15418,576,2837,0.14089,0.16747
2008,1st Quintile,Important,0.32811,1291,2837,0.31082,0.34539
2008,1st Quintile,Less important,0.13354,497,2837,0.12102,0.14606
2008,1st Quintile,Unimportant,0.12804,473,2837,0.11575,0.14034
2008,2nd Quintile,Very important,0.12518,549,3111,0.11355,0.13681
2008,2nd Quintile,Important,0.36914,1525,3111,0.35218,0.38610
2008,2nd Quintile,Less important,0.12328,511,3111,0.11172,0.13483
2008,2nd Quintile,Unimportant,0.13136,526,3111,0.11949,0.14324
2008,3rd Quintile,Very important,0.14875,665,3546,0.13703,0.16046
2008,3rd Quintile,Important,0.40152,1853,3546,0.38539,0.41766
2008,3rd Quintile,Less important,0.12147,566,3546,0.11071,0.13222
2008,3rd Quintile,Unimportant,0.10758,462,3546,0.09738,0.11778
2008,4th Quintile,Very important,0.16139,737,3764,0.14963,0.17314
2008,4th Quintile,Important,0.43710,2030,3764,0.42126,0.45295
2008,4th Quintile,Less important,0.13292,624,3764,0.12207,0.14376
2008,4th Quintile,Unimportant,0.08344,373,3764,0.07461,0.09228
2008,5th Quintile,Very important,0.17722,1072,5010,0.16664,0.18779
2008,5th Quintile,Important,0.48026,2767,5010,0.46642,0.49409
2008,5th Quintile,Less important,0.12716,763,5010,0.11794,0.13639
2008,5th Quintile,Unimportant,0.06982,408,5010,0.06276,0.07688
2012,1st Quintile,Very important,0.15256,1257,5051,0.14264,0.16248
2012,1st Quintile,Important,0.32919,2448,5051,0.31623,0.34215
2012,1st Quintile,Less important,0.12089,809,5051,0.11190,0.12988
2012,1st Quintile,Unimportant,0.11316,537,5051,0.10443,0.12190
2012,2nd Quintile,Very important,0.14132,889,4556,0.13120,0.15144
2012,2nd Quintile,Important,0.34591,2335,4556,0.33209,0.35972
2012,2nd Quintile,Less important,0.12543,763,4556,0.11581,0.13505
2012,2nd Quintile,Unimportant,0.12219,569,4556,0.11268,0.13170
2012,3rd Quintile,Very important,0.14175,839,4502,0.13156,0.15194
2012,3rd Quintile,Important,0.40541,2385,4502,0.39107,0.41976
2012,3rd Quintile,Less important,0.12595,855,4502,0.11625,0.13564
2012,3rd Quintile,Unimportant,0.08072,423,4502,0.07276,0.08868
2012,4th Quintile,Very important,0.15340,798,4490,0.14286,0.16395
2012,4th Quintile,Important,0.41235,2451,4490,0.39795,0.42675
2012,4th Quintile,Less important,0.14545,880,4490,0.13514,0.15577
2012,4th Quintile,Unimportant,0.07819,361,4490,0.07033,0.08604
2012,5th Quintile,Very important,0.17006,1008,4986,0.15963,0.18049
2012,5th Quintile,Important,0.47569,2797,4986,0.46183,0.48955
2012,5th Quintile,Less important,0.14581,860,4986,0.13602,0.15561
2012,5th Quintile,Unimportant,0.05293,321,4986,0.04672,0.05915
2016,1st Quintile,Very important,0.15180,1141,4732,0.14157,0.16202
2016,1st Quintile,Important,0.32867,2280,4732,0.31529,0.34206
2016,1st Quintile,Less important,0.13500,802,4732,0.12526,0.14473
2016,1st Quintile,Unimportant,0.10733,509,4732,0.09851,0.11615
2016,2nd Quintile,Very important,0.14660,959,4799,0.13659,0.15661
2016,2nd Quintile,Important,0.35593,2398,4799,0.34238,0.36948
2016,2nd Quintile,Less important,0.14586,923,4799,0.13587,0.15584
2016,2nd Quintile,Unimportant,0.10448,519,4799,0.09582,0.11314
2016,3rd Quintile,Very important,0.11412,741,4368,0.10469,0.12355
2016,3rd Quintile,Important,0.39970,2252,4368,0.38517,0.41423
2016,3rd Quintile,Less important,0.16407,926,4368,0.15309,0.17506
2016,3rd Quintile,Unimportant,0.09324,449,4368,0.08461,0.10186
2016,4th Quintile,Very important,0.13323,712,4382,0.12317,0.14330
2016,4th Quintile,Important,0.43873,2371,4382,0.42403,0.45342
2016,4th Quintile,Less important,0.17130,938,4382,0.16014,0.18246
2016,4th Quintile,Unimportant,0.07328,361,4382,0.06556,0.08099
2016,5th Quintile,Very important,0.15989,844,4604,0.14930,0.17048
2016,5th Quintile,Important,0.45951,2510,4604,0.44511,0.47391
2016,5th Quintile,Less important,0.17200,930,4604,0.16110,0.18290
2016,5th Quintile,Unimportant,0.06434,320,4604,0.05725,0.07143
2021,1st Quintile,Very important,0.11376,612,2910,0.10222,0.12530
2021,1st Quintile,Important,0.31746,1406,2910,0.30055,0.33438
2021,1st Quintile,Less important,0.14227,582,2910,0.12958,0.15497
2021,1st Quintile,Unimportant,0.09407,310,2910,0.08346,0.10467
2021,2nd Quintile,Very important,0.11701,537,3123,0.10573,0.12828
2021,2nd Quintile,Important,0.35575,1565,3123,0.33896,0.37255
2021,2nd Quintile,Less important,0.16020,663,3123,0.14734,0.17307
2021,2nd Quintile,Unimportant,0.09529,358,3123,0.08499,0.10558
2021,3rd Quintile,Very important,0.10947,420,2829,0.09797,0.12098
2021,3rd Quintile,Important,0.37434,1430,2829,0.35650,0.39218
2021,3rd Quintile,Less important,0.19611,722,2829,0.18148,0.21074
2021,3rd Quintile,Unimportant,0.08237,257,2829,0.07223,0.09250
2021,4th Quintile,Very important,0.10559,405,3050,0.09468,0.11649
2021,4th Quintile,Important,0.41409,1663,3050,0.39661,0.43157
2021,4th Quintile,Less important,0.21815,754,3050,0.20349,0.23280
2021,4th Quintile,Unimportant,0.06573,228,3050,0.05693,0.07453
2021,5th Quintile,Very important,0.12289,686,4111,0.11286,0.13293
2021,5th Quintile,Important,0.47498,2338,4111,0.45971,0.49025
2021,5th Quintile,Less important,0.17549,844,4111,0.16386,0.18711
2021,5th Quintile,Unimportant,0.05803,243,4111,0.05088,0.06518
