year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,4049,11.45422825428449,11.41864147910372,11.489815029465262,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1985,Urban regions,female,4215,10.650235275605018,10.620606230398783,10.679864320811253,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1985,Rural regions,male,1103,11.047141206155057,10.990108069566912,11.104174342743203,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1985,Rural regions,female,1162,10.357885563949736,10.305932862054641,10.409838265844831,9.0,10.5,11.0,7.0,14.0,10.5,10.5,11.0
1986,Urban regions,male,3906,11.46242135292418,11.426194052836209,11.49864865301215,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1986,Urban regions,female,4005,10.696767764903454,10.666152870242522,10.727382659564386,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1986,Rural regions,male,1058,11.084522525114847,11.024265123968283,11.144779926261412,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1986,Rural regions,female,1117,10.407374191419143,10.35403258036689,10.460715802471395,9.0,10.5,11.0,7.0,14.0,10.5,10.5,11.0
1987,Urban regions,male,3878,11.476761901101407,11.440375483660615,11.513148318542198,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1987,Urban regions,female,3936,10.738657551733953,10.706914574518665,10.77040052894924,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1987,Rural regions,male,1040,11.099657816006662,11.039884301433007,11.159431330580317,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1987,Rural regions,female,1094,10.457117834380375,10.403511538411529,10.510724130349221,9.0,10.5,11.186541094208943,7.0,14.466352735522356,10.5,10.5,10.5
1988,Urban regions,male,3700,11.53994621127937,11.50227590950939,11.57761651304935,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1988,Urban regions,female,3789,10.785982101425443,10.753212954816984,10.818751248033902,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1988,Rural regions,male,983,11.085367012871084,11.025980662970527,11.14475336277164,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1988,Rural regions,female,1021,10.42858872307446,10.375020313605901,10.48215713254302,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1989,Urban regions,male,3611,11.560532454938752,11.522080989263847,11.598983920613657,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1989,Urban regions,female,3703,10.814838981668121,10.781197595897856,10.848480367438386,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1989,Rural regions,male,931,11.179767473191399,11.114819189111026,11.244715757271772,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1989,Rural regions,female,963,10.460965884268559,10.404790470014143,10.517141298522974,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1990,Urban regions,male,4172,11.6617661186474,11.62524726880298,11.69828496849182,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
1990,Urban regions,female,4385,10.930141576869138,10.898445730349474,10.961837423388802,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1990,Rural regions,male,2281,11.403064729320954,11.362027481345603,11.444101977296306,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1990,Rural regions,female,2417,10.765175356916846,10.729229111004921,10.80112160282877,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1991,Urban regions,male,4085,11.711215972373292,11.673595994135871,11.748835950610713,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
1991,Urban regions,female,4284,10.972140215403835,10.939705336547645,11.004575094260025,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1991,Rural regions,male,2233,11.43618490288323,11.393905276130253,11.478464529636208,10.5,10.5,11.5,9.0,13.0,10.5,10.0,10.5
1991,Rural regions,female,2350,10.817797310068528,10.780281794000379,10.855312826136677,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1992,Urban regions,male,3998,11.726689839017407,11.688315155220632,11.765064522814182,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
1992,Urban regions,female,4239,11.011346484245234,10.978382119805746,11.044310848684722,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1992,Rural regions,male,2129,11.425534601163019,11.38254827980186,11.468520922524178,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1992,Rural regions,female,2266,10.793564650739516,10.755869280169753,10.831260021309278,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1993,Urban regions,male,3993,11.728987167563245,11.69028415490335,11.76769018022314,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
1993,Urban regions,female,4184,11.046385529666864,11.012781131366202,11.079989927967526,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1993,Rural regions,male,2098,11.478531285256446,11.433910835179562,11.52315173533333,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
1993,Rural regions,female,2256,10.845937684839734,10.807204416662092,10.884670953017377,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1994,Urban regions,male,3890,11.74702334947817,11.707754241200146,11.786292457756193,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1994,Urban regions,female,4126,11.08810070582633,11.053450022556202,11.122751389096457,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1994,Rural regions,male,2056,11.533266595162415,11.487969641006861,11.578563549317968,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1994,Rural regions,female,2198,10.933033681631722,10.892682841605282,10.973384521658161,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1995,Urban regions,male,3974,11.782960116953767,11.744210055241732,11.821710178665802,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1995,Urban regions,female,4238,11.149618757894917,11.115232853375344,11.18400466241449,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1995,Rural regions,male,2101,11.569564143085676,11.524587288466224,11.614540997705129,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1995,Rural regions,female,2257,10.98512363938688,10.944869401461201,11.025377877312557,9.0,10.5,11.5,7.0,15.25,10.5,10.5,10.5
1996,Urban regions,male,3858,11.806975863495287,11.767590335425867,11.846361391564708,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1996,Urban regions,female,4148,11.196441198466953,11.161438621619801,11.231443775314105,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
1996,Rural regions,male,2094,11.568035327193286,11.522830159919675,11.613240494466897,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1996,Rural regions,female,2216,10.956999088577037,10.918191372043188,10.995806805110886,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
1997,Urban regions,male,3801,11.80621530467516,11.766544856618603,11.845885752731716,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1997,Urban regions,female,4040,11.179712466708667,11.144663265769905,11.214761667647428,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
1997,Rural regions,male,2035,11.620510748477907,11.573935846597735,11.667085650358079,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1997,Rural regions,female,2188,11.023145028455273,10.982491602260572,11.063798454649975,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
1998,Urban regions,male,4104,11.787906102678658,11.749713454004858,11.826098751352458,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.5
1998,Urban regions,female,4396,11.235425475589668,11.201071440865249,11.269779510314088,9.0,10.5,12.0,7.0,16.5,10.5,10.5,10.5
1998,Rural regions,male,2227,11.620145643199942,11.575563950774193,11.664727335625692,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1998,Rural regions,female,2359,11.066963758266255,11.027894450517046,11.106033066015463,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
1999,Urban regions,male,4031,11.799353399858656,11.76057981952311,11.838126980194202,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.5
1999,Urban regions,female,4308,11.250046822374404,11.214889297013995,11.285204347734814,9.0,10.5,12.0,7.0,16.5,10.5,10.5,10.5
1999,Rural regions,male,2194,11.60399144474957,11.559659982694823,11.648322906804315,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
1999,Rural regions,female,2344,11.104216618758336,11.065144257696485,11.143288979820188,10.0,10.5,11.5,7.75,13.75,10.5,10.5,10.5
2000,Urban regions,male,7306,12.071165049186227,12.042109346899444,12.10022075147301,10.5,11.0,13.0,7.0,16.75,11.0,11.0,11.0
2000,Urban regions,female,7962,11.558254915334004,11.532133929804438,11.58437590086357,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2000,Rural regions,male,3946,11.764468973779252,11.730736370432197,11.798201577126306,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2000,Rural regions,female,4205,11.255880080650424,11.225959533988565,11.285800627312284,10.5,10.5,12.0,8.25,14.25,10.5,10.0,10.5
2001,Urban regions,male,6606,12.136199493077727,12.105548242439811,12.166850743715644,10.5,11.0,13.0,7.0,16.75,11.0,10.5,11.0
2001,Urban regions,female,7223,11.636679061653453,11.609156057496607,11.664202065810299,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2001,Rural regions,male,3564,11.779280167660618,11.743636747437069,11.814923587884167,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2001,Rural regions,female,3789,11.274102362095716,11.242253500002443,11.30595122418899,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
2002,Urban regions,male,7067,12.091408452101593,12.062092582378499,12.120724321824687,10.5,11.0,13.0,7.0,16.75,11.0,10.5,11.0
2002,Urban regions,female,7603,11.611068680592682,11.58443459014885,11.637702771036514,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2002,Rural regions,male,3611,11.742444541434024,11.707674831187315,11.777214251680732,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2002,Rural regions,female,3833,11.255851198073534,11.224855748164353,11.286846647982715,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
2003,Urban regions,male,6747,12.108527037691037,12.078339706644499,12.138714368737574,10.5,11.5,13.0,7.0,16.75,11.5,11.5,12.0
2003,Urban regions,female,7324,11.671835642130425,11.644210608581739,11.699460675679111,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2003,Rural regions,male,3435,11.767960877711499,11.732092541840979,11.803829213582018,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2003,Rural regions,female,3677,11.31384885758635,11.281483531850315,11.346214183322386,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
2004,Urban regions,male,6527,12.13174306617309,12.100991470010666,12.162494662335515,10.5,11.5,13.0,7.0,16.75,11.5,11.5,12.0
2004,Urban regions,female,7113,11.654594745089792,11.626674527313272,11.682514962866312,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.0
2004,Rural regions,male,3339,11.743646647143942,11.707214828947777,11.780078465340107,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
2004,Rural regions,female,3590,11.323188037303753,11.290509142671361,11.355866931936145,10.5,11.0,12.0,8.25,14.25,11.0,11.0,11.5
2005,Urban regions,male,6181,12.11233194007073,12.080595753109689,12.14406812703177,10.5,11.5,13.0,7.0,16.75,11.5,11.5,12.0
2005,Urban regions,female,6816,11.721980242916189,11.6931288206143,11.750831665218078,10.5,11.0,12.0,8.25,14.25,11.0,10.5,11.0
