year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,3213,11.023582119814183,10.955276798870273,11.091887440758093,10.0,10.5,12.0,7.0,15.0,10.5,10.5,10.5
1984,30-45 y.,West,3865,11.282078526604748,11.20483857954874,11.359318473660755,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1984,46-65 y.,West,3529,10.66061698834926,10.592905595282646,10.728328381415873,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1984,66 and older,West,1265,10.457533413208429,10.353794028250066,10.561272798166792,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,2877,11.022694296123426,10.94985451418102,11.095534078065832,10.0,10.5,12.0,7.0,15.0,10.5,10.5,10.5
1985,30-45 y.,West,3433,11.399040826939384,11.31508494023965,11.482996713639118,10.5,10.5,11.5,9.0,13.0,10.5,10.5,10.5
1985,46-65 y.,West,3276,10.682876507353509,10.61195642783494,10.753796586872078,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1985,66 and older,West,1105,10.506958200473592,10.396273528801718,10.617642872145467,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,2788,11.016374112523836,10.944615849013458,11.088132376034215,10.0,10.5,12.0,7.0,15.0,10.5,10.5,10.5
1986,30-45 y.,West,3231,11.513974324290679,11.425072371097789,11.602876277483569,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1986,46-65 y.,West,3199,10.718463519709259,10.646447138456326,10.790479900962191,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1986,66 and older,West,1031,10.524428877676263,10.40975286695114,10.639104888401386,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,2726,11.103750142726863,11.031423456274055,11.17607682917967,10.0,10.5,12.0,7.0,15.0,10.5,10.5,10.5
1987,30-45 y.,West,3129,11.517356375425504,11.42672460716743,11.607988143683578,10.5,10.5,12.0,8.25,14.25,10.5,10.5,10.5
1987,46-65 y.,West,3179,10.74800521485891,10.67438448938942,10.821625940328401,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1987,66 and older,West,1067,10.566481247299249,10.451897813371179,10.68106468122732,9.0,10.5,11.0,7.0,14.0,10.5,10.5,10.5
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,2591,11.104666671269317,11.03152126967661,11.177812072862025,10.0,10.5,12.0,7.0,15.0,10.5,10.5,10.5
