year,bula_h,rentown,hgeqpgar,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
1993,Brandenburg,Tenant,No,0.57002,110,6179,0,0.51150,0,0.61995
1993,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,60,6179,0,0.86003,0,1.12489
1993,Mecklenburg-Western Pomerania,Tenant,Yes,0.36048,44,6179,0,0.31638,0,0.41726
1993,Mecklenburg-Western Pomerania,Tenant,No,0.63952,87,6179,0,0.57082,0,0.72125
1993,Saxony,Owner,Yes,1.00000,125,6179,0,0.90871,0,1.09145
1993,Saxony,Tenant,Yes,0.26899,111,6179,0,0.24112,0,0.29689
1993,Saxony,Tenant,No,0.73101,294,6179,0,0.68543,0,0.78006
1993,Saxony-Anhalt,Owner,Yes,1.00000,101,6179,0,0.89154,0,1.10093
1993,Saxony-Anhalt,Tenant,Yes,0.26641,55,6179,0,0.22210,0,0.31464
1993,Saxony-Anhalt,Tenant,No,0.73359,159,6179,0,0.66821,0,0.81242
1993,Thuringa,Owner,Yes,1.00000,117,6179,0,0.90531,0,1.09718
1993,Thuringa,Tenant,Yes,0.29350,53,6179,0,0.23656,0,0.35081
1993,Thuringa,Tenant,No,0.70650,122,6179,0,0.63110,0,0.78599
1994,Schleswig-Holstein,Owner,Yes,1.00000,61,6057,0,0.86964,0,1.12245
1994,Schleswig-Holstein,Tenant,Yes,0.47493,40,6057,0,0.41382,0,0.54564
1994,Schleswig-Holstein,Tenant,No,0.52507,44,6057,0,0.43617,0,0.60662
1994,Hamburg,Tenant,No,1.00000,63,6057,0,0.82425,0,1.13165
1994,Lower Saxony,Owner,Yes,1.00000,210,6057,0,0.92781,0,1.06869
1994,Lower Saxony,Tenant,Yes,0.45888,110,6057,0,0.41071,0,0.52174
1994,Lower Saxony,Tenant,No,0.54112,152,6057,0,0.47863,0,0.61288
1994,North Rhine-Westphalia,Owner,Yes,0.90807,383,6057,0,0.85235,0,0.95378
1994,North Rhine-Westphalia,Owner,No,0.09193,35,6057,0,0.07075,0,0.10825
1994,North Rhine-Westphalia,Tenant,Yes,0.34975,273,6057,0,0.32034,0,0.38128
1994,North Rhine-Westphalia,Tenant,No,0.65025,506,6057,0,0.60498,0,0.68758
1994,Hesse,Owner,Yes,1.00000,138,6057,0,0.91323,0,1.08350
1994,Hesse,Tenant,Yes,0.37079,94,6057,0,0.31702,0,0.42358
1994,Hesse,Tenant,No,0.62921,199,6057,0,0.55089,0,0.70360
1994,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,152,6057,0,0.92924,0,1.07201
1994,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.37671,62,6057,0,0.31657,0,0.44135
1994,"Rhineland-Palatinate, Saarland",Tenant,No,0.62329,91,6057,0,0.53747,0,0.72017
1994,Baden-Wuerttemberg,Owner,Yes,0.87428,280,6057,0,0.81180,0,0.93494
1994,Baden-Wuerttemberg,Owner,No,0.12572,46,6057,0,0.10197,0,0.15654
1994,Baden-Wuerttemberg,Tenant,Yes,0.42442,186,6057,0,0.37306,0,0.48473
1994,Baden-Wuerttemberg,Tenant,No,0.57558,292,6057,0,0.49915,0,0.64956
1994,Bavaria,Owner,Yes,0.89062,317,6057,0,0.84334,0,0.93552
1994,Bavaria,Owner,No,0.10938,37,6057,0,0.09294,0,0.12740
1994,Bavaria,Tenant,Yes,0.35820,166,6057,0,0.32690,0,0.38881
1994,Bavaria,Tenant,No,0.64180,281,6057,0,0.56563,0,0.71271
1994,Berlin,Tenant,No,1.00000,232,6057,0,0.92528,0,1.09942
1994,Brandenburg,Owner,Yes,1.00000,100,6057,0,0.90459,0,1.09283
1994,Brandenburg,Tenant,Yes,0.43898,74,6057,0,0.37887,0,0.49255
1994,Brandenburg,Tenant,No,0.56102,108,6057,0,0.51185,0,0.61903
1994,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,56,6057,0,0.86816,0,1.14982
1994,Mecklenburg-Western Pomerania,Tenant,Yes,0.31044,39,6057,0,0.26623,0,0.36409
1994,Mecklenburg-Western Pomerania,Tenant,No,0.68956,93,6057,0,0.61242,0,0.77258
1994,Saxony,Owner,Yes,1.00000,139,6057,0,0.91859,0,1.10768
1994,Saxony,Tenant,Yes,0.25346,101,6057,0,0.22816,0,0.28413
1994,Saxony,Tenant,No,0.74654,289,6057,0,0.70375,0,0.80162
1994,Saxony-Anhalt,Owner,Yes,1.00000,96,6057,0,0.87713,0,1.08944
1994,Saxony-Anhalt,Tenant,Yes,0.27427,56,6057,0,0.23084,0,0.32892
1994,Saxony-Anhalt,Tenant,No,0.72573,154,6057,0,0.64680,0,0.78290
1994,Thuringa,Owner,Yes,1.00000,125,6057,0,0.89952,0,1.08065
1994,Thuringa,Tenant,Yes,0.27002,51,6057,0,0.22467,0,0.32848
1994,Thuringa,Tenant,No,0.72998,126,6057,0,0.66700,0,0.79332
1995,Schleswig-Holstein,Owner,Yes,1.00000,63,6261,0,0.86347,0,1.14848
1995,Schleswig-Holstein,Tenant,Yes,0.53356,41,6261,0,0.46166,0,0.61533
1995,Schleswig-Holstein,Tenant,No,0.46644,39,6261,0,0.38864,0,0.56171
1995,Hamburg,Tenant,No,1.00000,56,6261,0,0.81704,0,1.17107
1995,Lower Saxony,Owner,Yes,1.00000,221,6261,0,0.91983,0,1.07736
1995,Lower Saxony,Tenant,Yes,0.46249,124,6261,0,0.41045,0,0.52041
1995,Lower Saxony,Tenant,No,0.53751,160,6261,0,0.46461,0,0.60683
1995,Bremen,Tenant,No,1.00000,31,6261,0,0.78566,0,1.25822
1995,North Rhine-Westphalia,Owner,Yes,0.89686,395,6261,0,0.84546,0,0.95280
1995,North Rhine-Westphalia,Owner,No,0.10314,41,6261,0,0.08064,0,0.12560
1995,North Rhine-Westphalia,Tenant,Yes,0.35431,284,6261,0,0.32200,0,0.38229
1995,North Rhine-Westphalia,Tenant,No,0.64569,542,6261,0,0.60747,0,0.69315
1995,Hesse,Owner,Yes,1.00000,137,6261,0,0.92210,0,1.09282
1995,Hesse,Tenant,Yes,0.35703,98,6261,0,0.30398,0,0.42185
1995,Hesse,Tenant,No,0.64297,218,6261,0,0.56427,0,0.72643
1995,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,148,6261,0,0.93560,0,1.07051
1995,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.37147,74,6261,0,0.32299,0,0.42312
1995,"Rhineland-Palatinate, Saarland",Tenant,No,0.62853,107,6261,0,0.53720,0,0.72792
1995,Baden-Wuerttemberg,Owner,Yes,0.85492,280,6261,0,0.78244,0,0.91546
1995,Baden-Wuerttemberg,Owner,No,0.14508,50,6261,0,0.11405,0,0.17567
1995,Baden-Wuerttemberg,Tenant,Yes,0.40310,190,6261,0,0.33635,0,0.44888
1995,Baden-Wuerttemberg,Tenant,No,0.59690,321,6261,0,0.52965,0,0.66675
1995,Bavaria,Owner,Yes,0.90031,311,6261,0,0.84705,0,0.94730
1995,Bavaria,Owner,No,0.09969,34,6261,0,0.07774,0,0.11879
1995,Bavaria,Tenant,Yes,0.35161,184,6261,0,0.31673,0,0.38803
1995,Bavaria,Tenant,No,0.64839,307,6261,0,0.57787,0,0.71429
1995,Berlin,Tenant,No,1.00000,244,6261,0,0.92074,0,1.09178
1995,Brandenburg,Owner,Yes,1.00000,97,6261,0,0.90732,0,1.13198
1995,Brandenburg,Tenant,Yes,0.38794,63,6261,0,0.34227,0,0.43195
1995,Brandenburg,Tenant,No,0.61206,106,6261,0,0.55130,0,0.68385
1995,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,55,6261,0,0.85108,0,1.15051
1995,Mecklenburg-Western Pomerania,Tenant,Yes,0.29736,38,6261,0,0.24875,0,0.34735
1995,Mecklenburg-Western Pomerania,Tenant,No,0.70264,93,6261,0,0.61556,0,0.79157
1995,Saxony,Owner,Yes,1.00000,132,6261,0,0.91252,0,1.09965
1995,Saxony,Tenant,Yes,0.24044,95,6261,0,0.21695,0,0.26324
1995,Saxony,Tenant,No,0.75956,287,6261,0,0.71283,0,0.81312
1995,Saxony-Anhalt,Owner,Yes,1.00000,101,6261,0,0.89626,0,1.11761
1995,Saxony-Anhalt,Tenant,Yes,0.30537,56,6261,0,0.25421,0,0.36145
1995,Saxony-Anhalt,Tenant,No,0.69463,145,6261,0,0.62181,0,0.76042
1995,Thuringa,Owner,Yes,1.00000,125,6261,0,0.89393,0,1.09488
1995,Thuringa,Tenant,Yes,0.26764,50,6261,0,0.23072,0,0.32100
1995,Thuringa,Tenant,No,0.73236,118,6261,0,0.64641,0,0.79595
1996,Schleswig-Holstein,Owner,Yes,1.00000,67,6173,0,0.87601,0,1.15520
1996,Schleswig-Holstein,Tenant,Yes,0.47969,35,6173,0,0.39981,0,0.57702
1996,Schleswig-Holstein,Tenant,No,0.52031,39,6173,0,0.42428,0,0.61493
1996,Hamburg,Tenant,No,1.00000,56,6173,0,0.82585,0,1.17482
1996,Lower Saxony,Owner,Yes,1.00000,218,6173,0,0.92609,0,1.08134
1996,Lower Saxony,Tenant,Yes,0.43357,120,6173,0,0.38681,0,0.50093
1996,Lower Saxony,Tenant,No,0.56643,166,6173,0,0.50203,0,0.63962
1996,North Rhine-Westphalia,Owner,Yes,0.90383,387,6173,0,0.85452,0,0.95594
1996,North Rhine-Westphalia,Owner,No,0.09617,38,6173,0,0.07719,0,0.11655
1996,North Rhine-Westphalia,Tenant,Yes,0.35457,290,6173,0,0.32232,0,0.38758
1996,North Rhine-Westphalia,Tenant,No,0.64543,539,6173,0,0.60242,0,0.68670
1996,Hesse,Owner,Yes,1.00000,141,6173,0,0.91590,0,1.10347
1996,Hesse,Tenant,Yes,0.36003,99,6173,0,0.29735,0,0.42428
1996,Hesse,Tenant,No,0.63997,195,6173,0,0.55536,0,0.72980
1996,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,153,6173,0,0.92010,0,1.08522
1996,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.38045,71,6173,0,0.32777,0,0.44455
1996,"Rhineland-Palatinate, Saarland",Tenant,No,0.61955,99,6173,0,0.52696,0,0.72299
1996,Baden-Wuerttemberg,Owner,Yes,0.86303,284,6173,0,0.79439,0,0.92513
1996,Baden-Wuerttemberg,Owner,No,0.13697,47,6173,0,0.10632,0,0.16653
1996,Baden-Wuerttemberg,Tenant,Yes,0.37342,161,6173,0,0.30975,0,0.43403
1996,Baden-Wuerttemberg,Tenant,No,0.62658,327,6173,0,0.56535,0,0.70314
1996,Bavaria,Owner,Yes,0.89828,317,6173,0,0.84782,0,0.96323
1996,Bavaria,Owner,No,0.10172,36,6173,0,0.08017,0,0.12233
1996,Bavaria,Tenant,Yes,0.36115,187,6173,0,0.31892,0,0.40153
1996,Bavaria,Tenant,No,0.63885,296,6173,0,0.57258,0,0.70950
1996,Berlin,Tenant,No,1.00000,233,6173,0,0.90675,0,1.09876
1996,Brandenburg,Owner,Yes,1.00000,103,6173,0,0.91196,0,1.11048
1996,Brandenburg,Tenant,Yes,0.39794,63,6173,0,0.34247,0,0.44565
1996,Brandenburg,Tenant,No,0.60206,111,6173,0,0.54124,0,0.67167
1996,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,55,6173,0,0.82573,0,1.14126
1996,Mecklenburg-Western Pomerania,Tenant,Yes,0.31471,40,6173,0,0.27004,0,0.38075
1996,Mecklenburg-Western Pomerania,Tenant,No,0.68529,91,6173,0,0.60999,0,0.75345
1996,Saxony,Owner,Yes,1.00000,147,6173,0,0.89346,0,1.09376
1996,Saxony,Tenant,Yes,0.26117,102,6173,0,0.22746,0,0.29351
1996,Saxony,Tenant,No,0.73883,268,6173,0,0.69301,0,0.79856
1996,Saxony-Anhalt,Owner,Yes,1.00000,98,6173,0,0.88425,0,1.12791
1996,Saxony-Anhalt,Tenant,Yes,0.25825,51,6173,0,0.21079,0,0.30908
1996,Saxony-Anhalt,Tenant,No,0.74175,145,6173,0,0.67163,0,0.82027
1996,Thuringa,Owner,Yes,1.00000,129,6173,0,0.88683,0,1.10027
1996,Thuringa,Tenant,Yes,0.25484,45,6173,0,0.20769,0,0.29567
1996,Thuringa,Tenant,No,0.74516,124,6173,0,0.67810,0,0.82923
1997,Schleswig-Holstein,Owner,Yes,1.00000,66,6080,0,0.86358,0,1.15367
1997,Schleswig-Holstein,Tenant,Yes,0.49633,31,6080,0,0.41769,0,0.59005
1997,Schleswig-Holstein,Tenant,No,0.50367,34,6080,0,0.39718,0,0.61149
1997,Hamburg,Tenant,No,1.00000,52,6080,0,0.82348,0,1.21152
1997,Lower Saxony,Owner,Yes,1.00000,225,6080,0,0.92028,0,1.08380
1997,Lower Saxony,Tenant,Yes,0.43518,119,6080,0,0.37972,0,0.48598
1997,Lower Saxony,Tenant,No,0.56482,157,6080,0,0.50182,0,0.65446
1997,North Rhine-Westphalia,Owner,Yes,0.90447,400,6080,0,0.84364,0,0.96163
1997,North Rhine-Westphalia,Owner,No,0.09553,39,6080,0,0.07628,0,0.11923
1997,North Rhine-Westphalia,Tenant,Yes,0.35603,289,6080,0,0.32191,0,0.38874
1997,North Rhine-Westphalia,Tenant,No,0.64397,516,6080,0,0.59423,0,0.68017
1997,Hesse,Owner,Yes,1.00000,136,6080,0,0.89013,0,1.11895
1997,Hesse,Tenant,Yes,0.37061,98,6080,0,0.31759,0,0.43082
1997,Hesse,Tenant,No,0.62939,172,6080,0,0.53903,0,0.72184
1997,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,152,6080,0,0.92247,0,1.08481
1997,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.42222,83,6080,0,0.36849,0,0.48818
1997,"Rhineland-Palatinate, Saarland",Tenant,No,0.57778,97,6080,0,0.49297,0,0.66429
1997,Baden-Wuerttemberg,Owner,Yes,0.85606,279,6080,0,0.79576,0,0.93114
1997,Baden-Wuerttemberg,Owner,No,0.14394,46,6080,0,0.11158,0,0.17674
1997,Baden-Wuerttemberg,Tenant,Yes,0.38416,166,6080,0,0.32953,0,0.44504
1997,Baden-Wuerttemberg,Tenant,No,0.61584,325,6080,0,0.54187,0,0.68335
1997,Bavaria,Owner,Yes,0.89880,333,6080,0,0.83619,0,0.95482
1997,Bavaria,Owner,No,0.10120,39,6080,0,0.07587,0,0.11995
1997,Bavaria,Tenant,Yes,0.36383,178,6080,0,0.32180,0,0.40336
1997,Bavaria,Tenant,No,0.63617,271,6080,0,0.57583,0,0.70917
1997,Berlin,Tenant,No,1.00000,225,6080,0,0.92058,0,1.10583
1997,Brandenburg,Owner,Yes,1.00000,103,6080,0,0.89784,0,1.11486
1997,Brandenburg,Tenant,Yes,0.39435,65,6080,0,0.33681,0,0.45408
1997,Brandenburg,Tenant,No,0.60565,114,6080,0,0.54470,0,0.65811
1997,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,59,6080,0,0.86784,0,1.14287
1997,Mecklenburg-Western Pomerania,Tenant,Yes,0.29834,38,6080,0,0.24068,0,0.35083
1997,Mecklenburg-Western Pomerania,Tenant,No,0.70166,87,6080,0,0.60709,0,0.79585
1997,Saxony,Owner,Yes,1.00000,144,6080,0,0.88469,0,1.11813
1997,Saxony,Tenant,Yes,0.25995,94,6080,0,0.22974,0,0.29934
1997,Saxony,Tenant,No,0.74005,261,6080,0,0.67892,0,0.79501
1997,Saxony-Anhalt,Owner,Yes,1.00000,104,6080,0,0.89272,0,1.11893
1997,Saxony-Anhalt,Tenant,Yes,0.20902,45,6080,0,0.17235,0,0.25094
1997,Saxony-Anhalt,Tenant,No,0.79098,145,6080,0,0.72284,0,0.87309
1997,Thuringa,Owner,Yes,1.00000,127,6080,0,0.89721,0,1.12966
1997,Thuringa,Tenant,Yes,0.22984,40,6080,0,0.17618,0,0.28214
1997,Thuringa,Tenant,No,0.77016,126,6080,0,0.70048,0,0.84133
1998,Schleswig-Holstein,Owner,Yes,1.00000,96,7111,0,0.88867,0,1.11517
1998,Schleswig-Holstein,Tenant,Yes,0.51327,41,7111,0,0.42701,0,0.60045
1998,Schleswig-Holstein,Tenant,No,0.48673,44,7111,0,0.39382,0,0.58050
1998,Hamburg,Tenant,No,1.00000,70,7111,0,0.86711,0,1.12328
1998,Lower Saxony,Owner,Yes,1.00000,280,7111,0,0.93699,0,1.07111
1998,Lower Saxony,Tenant,Yes,0.44894,137,7111,0,0.39854,0,0.50236
1998,Lower Saxony,Tenant,No,0.55106,185,7111,0,0.49661,0,0.59887
1998,Bremen,Tenant,No,1.00000,31,7111,0,0.81991,0,1.19875
1998,North Rhine-Westphalia,Owner,Yes,0.88656,478,7111,0,0.83824,0,0.93439
1998,North Rhine-Westphalia,Owner,No,0.11344,46,7111,0,0.09094,0,0.13369
1998,North Rhine-Westphalia,Tenant,Yes,0.31957,325,7111,0,0.29647,0,0.34388
1998,North Rhine-Westphalia,Tenant,No,0.68043,637,7111,0,0.64209,0,0.71915
1998,Hesse,Owner,Yes,1.00000,166,7111,0,0.92126,0,1.07820
1998,Hesse,Tenant,Yes,0.35862,116,7111,0,0.31756,0,0.40216
1998,Hesse,Tenant,No,0.64138,188,7111,0,0.56058,0,0.72511
1998,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,185,7111,0,0.93454,0,1.06201
1998,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.34417,86,7111,0,0.29543,0,0.39861
1998,"Rhineland-Palatinate, Saarland",Tenant,No,0.65583,126,7111,0,0.58059,0,0.73798
1998,Baden-Wuerttemberg,Owner,Yes,0.82277,327,7111,0,0.76237,0,0.87972
1998,Baden-Wuerttemberg,Owner,No,0.17723,62,7111,0,0.14792,0,0.21192
1998,Baden-Wuerttemberg,Tenant,Yes,0.36045,174,7111,0,0.31329,0,0.40797
1998,Baden-Wuerttemberg,Tenant,No,0.63955,358,7111,0,0.57940,0,0.70927
1998,Bavaria,Owner,Yes,0.87839,415,7111,0,0.82934,0,0.92992
1998,Bavaria,Owner,No,0.12161,49,7111,0,0.10111,0,0.14061
1998,Bavaria,Tenant,Yes,0.35070,192,7111,0,0.31142,0,0.38721
1998,Bavaria,Tenant,No,0.64930,318,7111,0,0.59538,0,0.70270
1998,Berlin,Tenant,No,1.00000,267,7111,0,0.93757,0,1.08458
1998,Brandenburg,Owner,Yes,1.00000,110,7111,0,0.86915,0,1.14060
1998,Brandenburg,Tenant,Yes,0.26873,54,7111,0,0.23117,0,0.30477
1998,Brandenburg,Tenant,No,0.73127,146,7111,0,0.66866,0,0.79694
1998,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,71,7111,0,0.87245,0,1.11494
1998,Mecklenburg-Western Pomerania,Tenant,No,1.00000,105,7111,0,0.86027,0,1.11637
1998,Saxony,Owner,Yes,1.00000,161,7111,0,0.89763,0,1.10624
1998,Saxony,Tenant,Yes,0.24355,102,7111,0,0.21269,0,0.27164
1998,Saxony,Tenant,No,0.75645,297,7111,0,0.71069,0,0.79953
1998,Saxony-Anhalt,Owner,Yes,1.00000,108,7111,0,0.88221,0,1.11815
1998,Saxony-Anhalt,Tenant,Yes,0.19840,47,7111,0,0.16502,0,0.23050
1998,Saxony-Anhalt,Tenant,No,0.80160,174,7111,0,0.72118,0,0.87529
1998,Thuringa,Owner,Yes,1.00000,155,7111,0,0.91752,0,1.08840
1998,Thuringa,Tenant,Yes,0.22123,39,7111,0,0.17860,0,0.27452
1998,Thuringa,Tenant,No,0.77877,143,7111,0,0.69432,0,0.86134
1999,Schleswig-Holstein,Owner,Yes,1.00000,90,6780,0,0.88492,0,1.10363
1999,Schleswig-Holstein,Tenant,Yes,0.49792,38,6780,0,0.40876,0,0.60051
1999,Schleswig-Holstein,Tenant,No,0.50208,43,6780,0,0.40617,0,0.60225
1999,Hamburg,Tenant,No,1.00000,59,6780,0,0.85582,0,1.13752
1999,Lower Saxony,Owner,Yes,1.00000,278,6780,0,0.92873,0,1.05867
1999,Lower Saxony,Tenant,Yes,0.44127,128,6780,0,0.38713,0,0.49210
1999,Lower Saxony,Tenant,No,0.55873,177,6780,0,0.49986,0,0.61679
1999,North Rhine-Westphalia,Owner,Yes,0.88154,466,6780,0,0.82721,0,0.94156
1999,North Rhine-Westphalia,Owner,No,0.11846,47,6780,0,0.09875,0,0.13634
1999,North Rhine-Westphalia,Tenant,Yes,0.29955,300,6780,0,0.27581,0,0.32088
1999,North Rhine-Westphalia,Tenant,No,0.70045,591,6780,0,0.66010,0,0.74694
1999,Hesse,Owner,Yes,1.00000,164,6780,0,0.91164,0,1.11584
1999,Hesse,Tenant,Yes,0.38735,114,6780,0,0.33259,0,0.44538
1999,Hesse,Tenant,No,0.61265,166,6780,0,0.53909,0,0.68897
1999,"Rhineland-Palatinate, Saarland",Owner,Yes,1.00000,185,6780,0,0.92474,0,1.07830
1999,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.39145,89,6780,0,0.34136,0,0.44898
1999,"Rhineland-Palatinate, Saarland",Tenant,No,0.60855,109,6780,0,0.54201,0,0.67486
1999,Baden-Wuerttemberg,Owner,Yes,0.82190,301,6780,0,0.75913,0,0.87967
1999,Baden-Wuerttemberg,Owner,No,0.17810,62,6780,0,0.14623,0,0.21288
1999,Baden-Wuerttemberg,Tenant,Yes,0.37208,173,6780,0,0.31979,0,0.42591
1999,Baden-Wuerttemberg,Tenant,No,0.62792,339,6780,0,0.56800,0,0.69544
1999,Bavaria,Owner,Yes,0.89241,419,6780,0,0.84079,0,0.93701
1999,Bavaria,Owner,No,0.10759,46,6780,0,0.08385,0,0.12666
1999,Bavaria,Tenant,Yes,0.32980,164,6780,0,0.29329,0,0.37348
1999,Bavaria,Tenant,No,0.67020,303,6780,0,0.60943,0,0.73716
1999,Berlin,Tenant,No,1.00000,250,6780,0,0.92751,0,1.06464
1999,Brandenburg,Owner,Yes,1.00000,113,6780,0,0.89194,0,1.10567
1999,Brandenburg,Tenant,Yes,0.28534,53,6780,0,0.24197,0,0.33139
1999,Brandenburg,Tenant,No,0.71466,128,6780,0,0.64759,0,0.79969
1999,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,65,6780,0,0.86367,0,1.15271
1999,Mecklenburg-Western Pomerania,Tenant,No,1.00000,105,6780,0,0.87961,0,1.12299
1999,Saxony,Owner,Yes,1.00000,166,6780,0,0.88474,0,1.12737
1999,Saxony,Tenant,Yes,0.26405,104,6780,0,0.23110,0,0.29233
1999,Saxony,Tenant,No,0.73595,282,6780,0,0.68221,0,0.78708
1999,Saxony-Anhalt,Owner,Yes,1.00000,107,6780,0,0.87450,0,1.11328
1999,Saxony-Anhalt,Tenant,Yes,0.19473,48,6780,0,0.16197,0,0.23066
1999,Saxony-Anhalt,Tenant,No,0.80527,169,6780,0,0.73980,0,0.88619
1999,Thuringa,Owner,Yes,1.00000,155,6780,0,0.88995,0,1.10445
1999,Thuringa,Tenant,Yes,0.23915,42,6780,0,0.19583,0,0.28782
1999,Thuringa,Tenant,No,0.76085,142,6780,0,0.69094,0,0.84619
2000,Schleswig-Holstein,Owner,Yes,1.00000,213,12554,0,0.92675,0,1.07787
2000,Schleswig-Holstein,Tenant,Yes,0.47128,76,12554,0,0.40876,0,0.53987
2000,Schleswig-Holstein,Tenant,No,0.52872,96,12554,0,0.48971,0,0.57962
2000,Hamburg,Tenant,Yes,0.19929,33,12554,0,0.18021,0,0.22220
2000,Hamburg,Tenant,No,0.80071,112,12554,0,0.73292,0,0.87759
2000,Lower Saxony,Owner,Yes,1.00000,551,12554,0,0.96685,0,1.03497
2000,Lower Saxony,Tenant,Yes,0.45793,231,12554,0,0.42605,0,0.49342
2000,Lower Saxony,Tenant,No,0.54207,263,12554,0,0.51314,0,0.57733
2000,Bremen,Owner,Yes,1.00000,34,12554,0,0.86604,0,1.13664
2000,Bremen,Tenant,No,1.00000,52,12554,0,0.88614,0,1.12007
2000,North Rhine-Westphalia,Owner,Yes,0.87793,1037,12554,0,0.85162,0,0.90957
2000,North Rhine-Westphalia,Owner,No,0.12207,115,12554,0,0.11114,0,0.13444
2000,North Rhine-Westphalia,Tenant,Yes,0.33127,568,12554,0,0.31555,0,0.34916
2000,North Rhine-Westphalia,Tenant,No,0.66873,1024,12554,0,0.64866,0,0.69291
2000,Hesse,Owner,Yes,0.88529,366,12554,0,0.84261,0,0.93055
2000,Hesse,Owner,No,0.11471,38,12554,0,0.09449,0,0.13276
2000,Hesse,Tenant,Yes,0.37440,196,12554,0,0.35089,0,0.40745
2000,Hesse,Tenant,No,0.62560,291,12554,0,0.58277,0,0.66615
2000,"Rhineland-Palatinate, Saarland",Owner,Yes,0.89914,400,12554,0,0.85780,0,0.93566
2000,"Rhineland-Palatinate, Saarland",Owner,No,0.10086,44,12554,0,0.09149,0,0.11288
2000,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.33487,124,12554,0,0.29757,0,0.37099
2000,"Rhineland-Palatinate, Saarland",Tenant,No,0.66513,211,12554,0,0.61806,0,0.70139
2000,Baden-Wuerttemberg,Owner,Yes,0.82674,632,12554,0,0.79713,0,0.86047
2000,Baden-Wuerttemberg,Owner,No,0.17326,108,12554,0,0.14897,0,0.19290
2000,Baden-Wuerttemberg,Tenant,Yes,0.37230,280,12554,0,0.33533,0,0.40053
2000,Baden-Wuerttemberg,Tenant,No,0.62770,488,12554,0,0.58982,0,0.66100
2000,Bavaria,Owner,Yes,0.88829,867,12554,0,0.86008,0,0.91827
2000,Bavaria,Owner,No,0.11171,96,12554,0,0.09847,0,0.12553
2000,Bavaria,Tenant,Yes,0.36192,320,12554,0,0.34059,0,0.38499
2000,Bavaria,Tenant,No,0.63808,506,12554,0,0.60722,0,0.66997
2000,Berlin,Owner,Yes,1.00000,37,12554,0,0.86743,0,1.12953
2000,Berlin,Tenant,Yes,0.08946,37,12554,0,0.07537,0,0.10171
2000,Berlin,Tenant,No,0.91054,403,12554,0,0.86422,0,0.96245
2000,Brandenburg,Owner,Yes,1.00000,197,12554,0,0.92847,0,1.05543
2000,Brandenburg,Tenant,Yes,0.24211,81,12554,0,0.21064,0,0.27242
2000,Brandenburg,Tenant,No,0.75789,235,12554,0,0.70846,0,0.80541
2000,Mecklenburg-Western Pomerania,Owner,Yes,1.00000,104,12554,0,0.91058,0,1.11578
2000,Mecklenburg-Western Pomerania,Tenant,Yes,0.19618,39,12554,0,0.17021,0,0.22127
2000,Mecklenburg-Western Pomerania,Tenant,No,0.80382,162,12554,0,0.74143,0,0.86749
2000,Saxony,Owner,Yes,1.00000,295,12554,0,0.93164,0,1.07297
2000,Saxony,Tenant,Yes,0.26652,160,12554,0,0.24596,0,0.28641
2000,Saxony,Tenant,No,0.73348,427,12554,0,0.69726,0,0.76641
2000,Saxony-Anhalt,Owner,Yes,1.00000,208,12554,0,0.92848,0,1.06259
2000,Saxony-Anhalt,Tenant,Yes,0.28765,85,12554,0,0.26260,0,0.31566
2000,Saxony-Anhalt,Tenant,No,0.71235,208,12554,0,0.66480,0,0.77321
2000,Thuringa,Owner,Yes,1.00000,230,12554,0,0.92997,0,1.07944
2000,Thuringa,Tenant,Yes,0.25570,69,12554,0,0.22979,0,0.28524
2000,Thuringa,Tenant,No,0.74430,205,12554,0,0.69050,0,0.79718
2001,Schleswig-Holstein,Owner,Yes,1.00000,193,11246,0,0.92474,0,1.08663
2001,Schleswig-Holstein,Tenant,Yes,0.40085,63,11246,0,0.34455,0,0.47690
2001,Schleswig-Holstein,Tenant,No,0.59915,90,11246,0,0.54556,0,0.64825
2001,Hamburg,Tenant,No,1.00000,108,11246,0,0.90192,0,1.09785
2001,Lower Saxony,Owner,Yes,1.00000,498,11246,0,0.94352,0,1.04483
2001,Lower Saxony,Tenant,Yes,0.47028,207,11246,0,0.43822,0,0.51282
2001,Lower Saxony,Tenant,No,0.52972,224,11246,0,0.48893,0,0.57142
