year,pgisced97,quintil_oecd,pld0044,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Post-secondary Non-tertiary Level,5th Quintile,Never,0.41315,161,381,0.36364,0.46266
2003,First Stage of Tertiary Education,1st Quintile,Seldom,0.29371,39,122,0.21255,0.37486
2003,First Stage of Tertiary Education,1st Quintile,Never,0.56887,83,122,0.48062,0.65711
2003,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.11650,32,260,0.07743,0.15557
2003,First Stage of Tertiary Education,2nd Quintile,Seldom,0.35789,88,260,0.29951,0.41627
2003,First Stage of Tertiary Education,2nd Quintile,Never,0.52516,140,260,0.46434,0.58597
2003,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.09966,33,334,0.06749,0.13183
2003,First Stage of Tertiary Education,3rd Quintile,Seldom,0.30757,109,334,0.25800,0.35714
2003,First Stage of Tertiary Education,3rd Quintile,Never,0.57818,192,334,0.52514,0.63122
2003,First Stage of Tertiary Education,4th Quintile,Sometimes,0.11189,44,419,0.08167,0.14211
2003,First Stage of Tertiary Education,4th Quintile,Seldom,0.40199,174,419,0.35499,0.44900
2003,First Stage of Tertiary Education,4th Quintile,Never,0.45439,201,419,0.40665,0.50212
2003,First Stage of Tertiary Education,5th Quintile,Sometimes,0.15599,61,493,0.12393,0.18805
2003,First Stage of Tertiary Education,5th Quintile,Seldom,0.35431,184,493,0.31205,0.39658
2003,First Stage of Tertiary Education,5th Quintile,Never,0.46530,248,493,0.42122,0.50937
2003,Second Stage of Tertiary Education,1st Quintile,Seldom,0.37179,77,178,0.30060,0.44299
2003,Second Stage of Tertiary Education,1st Quintile,Never,0.48994,101,178,0.41630,0.56359
2003,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.16605,41,261,0.12082,0.21128
2003,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.31581,82,261,0.25930,0.37231
2003,Second Stage of Tertiary Education,2nd Quintile,Never,0.47250,138,261,0.41181,0.53318
2003,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.12331,59,494,0.09428,0.15233
2003,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.36229,173,494,0.31986,0.40472
2003,Second Stage of Tertiary Education,3rd Quintile,Never,0.49509,262,494,0.45095,0.53922
2003,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.13430,105,852,0.11139,0.15721
2003,Second Stage of Tertiary Education,4th Quintile,Seldom,0.40260,348,852,0.36965,0.43555
2003,Second Stage of Tertiary Education,4th Quintile,Never,0.43689,399,852,0.40356,0.47022
2003,Second Stage of Tertiary Education,5th Quintile,Often,0.02394,52,2461,0.01790,0.02999
2003,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.15398,336,2461,0.13971,0.16824
2003,Second Stage of Tertiary Education,5th Quintile,Seldom,0.38561,936,2461,0.36637,0.40484
2003,Second Stage of Tertiary Education,5th Quintile,Never,0.43514,1137,2461,0.41555,0.45473
2008,No answer / don't know,1st Quintile,Never,0.38343,48,48,0.24442,0.52243
2008,Primary Level,1st Quintile,Never,0.67445,74,74,0.56696,0.78195
2008,Lower Secondary Level,1st Quintile,Sometimes,0.11672,74,606,0.09113,0.14231
2008,Lower Secondary Level,1st Quintile,Seldom,0.21434,126,606,0.18164,0.24704
2008,Lower Secondary Level,1st Quintile,Never,0.62220,406,606,0.58356,0.66083
2008,Lower Secondary Level,2nd Quintile,Sometimes,0.10457,54,510,0.07799,0.13115
2008,Lower Secondary Level,2nd Quintile,Seldom,0.23410,129,510,0.19732,0.27089
2008,Lower Secondary Level,2nd Quintile,Never,0.63684,327,510,0.59506,0.67862
2008,Lower Secondary Level,3rd Quintile,Sometimes,0.11337,57,404,0.08242,0.14432
2008,Lower Secondary Level,3rd Quintile,Seldom,0.26135,115,404,0.21845,0.30425
2008,Lower Secondary Level,3rd Quintile,Never,0.58800,232,404,0.53994,0.63605
2008,Lower Secondary Level,4th Quintile,Sometimes,0.15557,40,254,0.11091,0.20023
2008,Lower Secondary Level,4th Quintile,Seldom,0.25506,74,254,0.20135,0.30877
2008,Lower Secondary Level,4th Quintile,Never,0.54067,140,254,0.47926,0.60208
2008,Lower Secondary Level,5th Quintile,Sometimes,0.24132,35,148,0.17215,0.31049
2008,Lower Secondary Level,5th Quintile,Seldom,0.19181,42,148,0.12816,0.25546
2008,Lower Secondary Level,5th Quintile,Never,0.50772,71,148,0.42690,0.58854
2008,Upper Secondary Level,1st Quintile,Often,0.02456,34,1576,0.01692,0.03221
2008,Upper Secondary Level,1st Quintile,Sometimes,0.10824,176,1576,0.09289,0.12358
2008,Upper Secondary Level,1st Quintile,Seldom,0.25298,404,1576,0.23151,0.27445
2008,Upper Secondary Level,1st Quintile,Never,0.60741,962,1576,0.58329,0.63153
2008,Upper Secondary Level,2nd Quintile,Often,0.01791,31,1965,0.01205,0.02378
2008,Upper Secondary Level,2nd Quintile,Sometimes,0.11218,191,1965,0.09822,0.12613
2008,Upper Secondary Level,2nd Quintile,Seldom,0.27369,542,1965,0.25397,0.29341
2008,Upper Secondary Level,2nd Quintile,Never,0.59418,1201,1965,0.57246,0.61590
2008,Upper Secondary Level,3rd Quintile,Often,0.02266,31,2104,0.01630,0.02902
2008,Upper Secondary Level,3rd Quintile,Sometimes,0.11287,215,2104,0.09935,0.12640
2008,Upper Secondary Level,3rd Quintile,Seldom,0.30337,622,2104,0.28372,0.32301
2008,Upper Secondary Level,3rd Quintile,Never,0.55714,1236,2104,0.53591,0.57837
2008,Upper Secondary Level,4th Quintile,Often,0.02462,42,2061,0.01793,0.03131
2008,Upper Secondary Level,4th Quintile,Sometimes,0.09635,213,2061,0.08361,0.10909
2008,Upper Secondary Level,4th Quintile,Seldom,0.31295,638,2061,0.29292,0.33297
2008,Upper Secondary Level,4th Quintile,Never,0.55864,1168,2061,0.53720,0.58008
2008,Upper Secondary Level,5th Quintile,Often,0.02699,45,1916,0.01973,0.03424
2008,Upper Secondary Level,5th Quintile,Sometimes,0.12240,225,1916,0.10772,0.13708
2008,Upper Secondary Level,5th Quintile,Seldom,0.32073,640,1916,0.29982,0.34163
2008,Upper Secondary Level,5th Quintile,Never,0.52622,1006,1916,0.50386,0.54859
2008,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.28790,39,105,0.20087,0.37492
2008,Post-secondary Non-tertiary Level,1st Quintile,Never,0.42822,66,105,0.33312,0.52332
2008,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.49084,73,145,0.40918,0.57249
2008,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.36265,72,145,0.28413,0.44118
2008,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.18032,33,184,0.12462,0.23603
2008,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.29779,60,184,0.23154,0.36405
2008,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.47412,91,184,0.40177,0.54647
2008,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.14995,31,246,0.10525,0.19466
2008,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.41770,101,246,0.35594,0.47945
2008,Post-secondary Non-tertiary Level,4th Quintile,Never,0.38794,114,246,0.32692,0.44895
2008,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.14314,49,325,0.10500,0.18127
2008,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.38602,123,325,0.33301,0.43904
2008,Post-secondary Non-tertiary Level,5th Quintile,Never,0.44672,153,325,0.39258,0.50085
2008,First Stage of Tertiary Education,1st Quintile,Seldom,0.35170,39,106,0.26037,0.44304
2008,First Stage of Tertiary Education,1st Quintile,Never,0.55655,67,106,0.46152,0.65157
2008,First Stage of Tertiary Education,2nd Quintile,Seldom,0.32217,70,193,0.25607,0.38827
2008,First Stage of Tertiary Education,2nd Quintile,Never,0.61293,123,193,0.54404,0.68183
2008,First Stage of Tertiary Education,3rd Quintile,Seldom,0.39811,119,295,0.34216,0.45407
2008,First Stage of Tertiary Education,3rd Quintile,Never,0.51205,176,295,0.45491,0.56918
2008,First Stage of Tertiary Education,4th Quintile,Seldom,0.36585,106,310,0.31214,0.41955
2008,First Stage of Tertiary Education,4th Quintile,Never,0.53531,204,310,0.47969,0.59092
2008,First Stage of Tertiary Education,5th Quintile,Sometimes,0.14570,45,409,0.11147,0.17994
2008,First Stage of Tertiary Education,5th Quintile,Seldom,0.37335,166,409,0.32642,0.42029
2008,First Stage of Tertiary Education,5th Quintile,Never,0.45875,198,409,0.41040,0.50710
2008,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.17449,36,195,0.12108,0.22790
2008,Second Stage of Tertiary Education,1st Quintile,Seldom,0.35719,71,195,0.28976,0.42462
2008,Second Stage of Tertiary Education,1st Quintile,Never,0.42801,88,195,0.35838,0.49764
2008,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.13387,32,328,0.09696,0.17078
2008,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.39037,131,328,0.33749,0.44324
2008,Second Stage of Tertiary Education,2nd Quintile,Never,0.44429,165,328,0.39043,0.49815
2008,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.10658,56,585,0.08155,0.13161
2008,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.38566,223,585,0.34618,0.42514
2008,Second Stage of Tertiary Education,3rd Quintile,Never,0.49183,306,585,0.45129,0.53238
2008,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.10863,87,768,0.08661,0.13066
2008,Second Stage of Tertiary Education,4th Quintile,Seldom,0.43987,327,768,0.40475,0.47500
2008,Second Stage of Tertiary Education,4th Quintile,Never,0.42810,354,768,0.39308,0.46311
2008,Second Stage of Tertiary Education,5th Quintile,Often,0.01153,35,2256,0.00713,0.01594
2008,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.14438,295,2256,0.12987,0.15888
2008,Second Stage of Tertiary Education,5th Quintile,Seldom,0.38243,834,2256,0.36237,0.40249
2008,Second Stage of Tertiary Education,5th Quintile,Never,0.45938,1092,2256,0.43881,0.47995
2013,No answer / don't know,1st Quintile,Sometimes,0.18441,45,168,0.12559,0.24323
2013,No answer / don't know,1st Quintile,Seldom,0.24836,54,168,0.18283,0.31389
2013,No answer / don't know,1st Quintile,Never,0.48119,69,168,0.40541,0.55697
2013,No answer / don't know,2nd Quintile,Never,0.38395,34,34,0.21801,0.54989
2013,Pre-primary Level,1st Quintile,Sometimes,0.34863,41,73,0.23855,0.45870
2013,Pre-primary Level,1st Quintile,Seldom,0.36600,32,73,0.25473,0.47727
2013,Pre-primary Level,2nd Quintile,Sometimes,0.35879,38,38,0.20424,0.51334
2013,Pre-primary Level,3rd Quintile,Sometimes,0.41935,35,35,0.25348,0.58522
2013,Primary Level,1st Quintile,Sometimes,0.11109,36,193,0.06664,0.15554
2013,Primary Level,1st Quintile,Seldom,0.20938,38,193,0.15183,0.26693
2013,Primary Level,1st Quintile,Never,0.64288,119,193,0.57511,0.71066
2013,Primary Level,2nd Quintile,Never,0.58750,36,36,0.42440,0.75059
2013,Lower Secondary Level,1st Quintile,Often,0.04135,59,1007,0.02905,0.05365
2013,Lower Secondary Level,1st Quintile,Sometimes,0.11231,147,1007,0.09279,0.13182
2013,Lower Secondary Level,1st Quintile,Seldom,0.22211,246,1007,0.19642,0.24779
2013,Lower Secondary Level,1st Quintile,Never,0.62112,555,1007,0.59114,0.65110
2013,Lower Secondary Level,2nd Quintile,Sometimes,0.12769,96,673,0.10246,0.15293
2013,Lower Secondary Level,2nd Quintile,Seldom,0.23918,165,673,0.20692,0.27143
2013,Lower Secondary Level,2nd Quintile,Never,0.61526,412,673,0.57847,0.65205
2013,Lower Secondary Level,3rd Quintile,Sometimes,0.11638,65,407,0.08518,0.14757
2013,Lower Secondary Level,3rd Quintile,Seldom,0.18958,89,407,0.15145,0.22770
2013,Lower Secondary Level,3rd Quintile,Never,0.64836,253,407,0.60192,0.69481
2013,Lower Secondary Level,4th Quintile,Sometimes,0.15275,43,254,0.10842,0.19708
2013,Lower Secondary Level,4th Quintile,Seldom,0.27256,77,254,0.21769,0.32743
2013,Lower Secondary Level,4th Quintile,Never,0.53509,134,254,0.47363,0.59656
2013,Lower Secondary Level,5th Quintile,Seldom,0.34787,46,110,0.25845,0.43729
2013,Lower Secondary Level,5th Quintile,Never,0.45262,64,110,0.35918,0.54607
2013,Upper Secondary Level,1st Quintile,Often,0.02165,79,2701,0.01616,0.02714
2013,Upper Secondary Level,1st Quintile,Sometimes,0.12790,360,2701,0.11530,0.14050
2013,Upper Secondary Level,1st Quintile,Seldom,0.23915,673,2701,0.22306,0.25524
2013,Upper Secondary Level,1st Quintile,Never,0.60859,1589,2701,0.59018,0.62700
2013,Upper Secondary Level,2nd Quintile,Often,0.01912,56,2937,0.01417,0.02408
2013,Upper Secondary Level,2nd Quintile,Sometimes,0.10028,291,2937,0.08941,0.11114
2013,Upper Secondary Level,2nd Quintile,Seldom,0.26621,826,2937,0.25022,0.28220
2013,Upper Secondary Level,2nd Quintile,Never,0.61269,1764,2937,0.59507,0.63031
2013,Upper Secondary Level,3rd Quintile,Often,0.02478,60,2620,0.01882,0.03073
2013,Upper Secondary Level,3rd Quintile,Sometimes,0.09963,261,2620,0.08816,0.11110
2013,Upper Secondary Level,3rd Quintile,Seldom,0.28509,782,2620,0.26780,0.30238
2013,Upper Secondary Level,3rd Quintile,Never,0.58657,1517,2620,0.56771,0.60543
2013,Upper Secondary Level,4th Quintile,Often,0.02977,53,2313,0.02284,0.03670
2013,Upper Secondary Level,4th Quintile,Sometimes,0.12443,252,2313,0.11098,0.13789
2013,Upper Secondary Level,4th Quintile,Seldom,0.32482,745,2313,0.30573,0.34391
2013,Upper Secondary Level,4th Quintile,Never,0.51825,1263,2313,0.49788,0.53861
2013,Upper Secondary Level,5th Quintile,Often,0.02572,36,1745,0.01829,0.03315
2013,Upper Secondary Level,5th Quintile,Sometimes,0.11395,214,1745,0.09904,0.12886
2013,Upper Secondary Level,5th Quintile,Seldom,0.31874,538,1745,0.29687,0.34062
2013,Upper Secondary Level,5th Quintile,Never,0.54073,957,1745,0.51734,0.56412
2013,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.09468,33,282,0.06045,0.12891
2013,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.41478,99,282,0.35718,0.47239
2013,Post-secondary Non-tertiary Level,1st Quintile,Never,0.44509,150,282,0.38698,0.50320
2013,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.14551,47,358,0.10893,0.18209
2013,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.36980,139,358,0.31972,0.41987
2013,Post-secondary Non-tertiary Level,2nd Quintile,Never,0.46715,172,358,0.41539,0.51890
2013,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.15421,46,348,0.11621,0.19221
2013,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.33666,125,348,0.28694,0.38638
2013,Post-secondary Non-tertiary Level,3rd Quintile,Never,0.47265,177,348,0.42012,0.52518
2013,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.12189,39,347,0.08742,0.15637
2013,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.42099,144,347,0.36897,0.47301
2013,Post-secondary Non-tertiary Level,4th Quintile,Never,0.40479,164,347,0.35307,0.45652
2013,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.09429,47,382,0.06495,0.12364
2013,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.43301,144,382,0.38326,0.48276
2013,Post-secondary Non-tertiary Level,5th Quintile,Never,0.44224,191,382,0.39237,0.49212
2013,First Stage of Tertiary Education,1st Quintile,Seldom,0.20971,35,129,0.13919,0.28024
2013,First Stage of Tertiary Education,1st Quintile,Never,0.70518,94,129,0.62619,0.78418
2013,First Stage of Tertiary Education,2nd Quintile,Seldom,0.33138,81,268,0.27492,0.38784
2013,First Stage of Tertiary Education,2nd Quintile,Never,0.60130,187,268,0.54257,0.66003
2013,First Stage of Tertiary Education,3rd Quintile,Seldom,0.35757,128,352,0.30743,0.40771
2013,First Stage of Tertiary Education,3rd Quintile,Never,0.55512,224,352,0.50313,0.60711
2013,First Stage of Tertiary Education,4th Quintile,Sometimes,0.10089,42,410,0.07170,0.13008
2013,First Stage of Tertiary Education,4th Quintile,Seldom,0.42888,153,410,0.38091,0.47684
2013,First Stage of Tertiary Education,4th Quintile,Never,0.45097,215,410,0.40274,0.49919
2013,First Stage of Tertiary Education,5th Quintile,Sometimes,0.15199,49,416,0.11745,0.18654
2013,First Stage of Tertiary Education,5th Quintile,Seldom,0.37696,164,416,0.33034,0.42359
2013,First Stage of Tertiary Education,5th Quintile,Never,0.46285,203,416,0.41488,0.51083
2013,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.17521,63,379,0.13689,0.21353
2013,Second Stage of Tertiary Education,1st Quintile,Seldom,0.34842,151,379,0.30038,0.39645
2013,Second Stage of Tertiary Education,1st Quintile,Never,0.43808,165,379,0.38806,0.48809
2013,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.13955,73,592,0.11161,0.16749
2013,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.35932,218,592,0.32063,0.39800
2013,Second Stage of Tertiary Education,2nd Quintile,Never,0.47085,301,592,0.43061,0.51109
2013,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.11712,98,853,0.09553,0.13871
2013,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.36442,327,853,0.33210,0.39673
2013,Second Stage of Tertiary Education,3rd Quintile,Never,0.49379,428,853,0.46021,0.52736
2013,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.13254,169,1306,0.11414,0.15094
2013,Second Stage of Tertiary Education,4th Quintile,Seldom,0.39571,506,1306,0.36917,0.42224
2013,Second Stage of Tertiary Education,4th Quintile,Never,0.45888,631,1306,0.43185,0.48592
2013,Second Stage of Tertiary Education,5th Quintile,Often,0.01839,40,2608,0.01323,0.02355
2013,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.14005,356,2608,0.12673,0.15338
2013,Second Stage of Tertiary Education,5th Quintile,Seldom,0.40623,991,2608,0.38737,0.42508
2013,Second Stage of Tertiary Education,5th Quintile,Never,0.43447,1221,2608,0.41545,0.45350
2018,No answer / don't know,1st Quintile,Sometimes,0.18750,53,211,0.13471,0.24029
2018,No answer / don't know,1st Quintile,Seldom,0.25714,60,211,0.19803,0.31625
2018,No answer / don't know,1st Quintile,Never,0.35316,98,211,0.28851,0.41780
2018,No answer / don't know,2nd Quintile,Sometimes,0.36328,47,119,0.27650,0.45006
2018,No answer / don't know,2nd Quintile,Seldom,0.27967,34,119,0.19869,0.36066
2018,No answer / don't know,2nd Quintile,Never,0.30087,38,119,0.21812,0.38363
2018,Pre-primary Level,1st Quintile,Sometimes,0.33429,36,36,0.17800,0.49058
2018,Pre-primary Level,3rd Quintile,Sometimes,0.41253,31,31,0.23637,0.58870
2018,Primary Level,1st Quintile,Sometimes,0.22228,43,225,0.16783,0.27673
2018,Primary Level,1st Quintile,Seldom,0.17751,49,225,0.12747,0.22755
2018,Primary Level,1st Quintile,Never,0.54846,133,225,0.48329,0.61363
2018,Primary Level,2nd Quintile,Never,0.41085,40,40,0.25644,0.56526
2018,Lower Secondary Level,1st Quintile,Often,0.03565,46,960,0.02391,0.04738
2018,Lower Secondary Level,1st Quintile,Sometimes,0.17234,191,960,0.14843,0.19624
2018,Lower Secondary Level,1st Quintile,Seldom,0.25514,255,960,0.22755,0.28273
2018,Lower Secondary Level,1st Quintile,Never,0.51825,468,960,0.48662,0.54987
2018,Lower Secondary Level,2nd Quintile,Often,0.03562,35,701,0.02189,0.04935
2018,Lower Secondary Level,2nd Quintile,Sometimes,0.19155,141,701,0.16239,0.22070
2018,Lower Secondary Level,2nd Quintile,Seldom,0.24756,197,701,0.21559,0.27954
2018,Lower Secondary Level,2nd Quintile,Never,0.52029,328,701,0.48328,0.55730
2018,Lower Secondary Level,3rd Quintile,Sometimes,0.13315,66,422,0.10070,0.16561
2018,Lower Secondary Level,3rd Quintile,Seldom,0.28379,130,422,0.24072,0.32686
2018,Lower Secondary Level,3rd Quintile,Never,0.52806,226,422,0.48038,0.57575
2018,Lower Secondary Level,4th Quintile,Sometimes,0.21550,48,224,0.16154,0.26947
2018,Lower Secondary Level,4th Quintile,Seldom,0.26245,69,224,0.20470,0.32020
2018,Lower Secondary Level,4th Quintile,Never,0.49930,107,224,0.43367,0.56492
2018,Lower Secondary Level,5th Quintile,Sometimes,0.32835,38,84,0.22732,0.42938
2018,Lower Secondary Level,5th Quintile,Never,0.34948,46,84,0.24690,0.45206
2018,Upper Secondary Level,1st Quintile,Often,0.03938,91,2181,0.03122,0.04755
2018,Upper Secondary Level,1st Quintile,Sometimes,0.15743,366,2181,0.14214,0.17272
2018,Upper Secondary Level,1st Quintile,Seldom,0.25727,589,2181,0.23892,0.27562
2018,Upper Secondary Level,1st Quintile,Never,0.53872,1135,2181,0.51779,0.55965
2018,Upper Secondary Level,2nd Quintile,Often,0.02325,83,2689,0.01755,0.02894
2018,Upper Secondary Level,2nd Quintile,Sometimes,0.14962,381,2689,0.13614,0.16311
2018,Upper Secondary Level,2nd Quintile,Seldom,0.28842,805,2689,0.27129,0.30554
2018,Upper Secondary Level,2nd Quintile,Never,0.53348,1420,2689,0.51462,0.55234
2018,Upper Secondary Level,3rd Quintile,Often,0.02994,62,2366,0.02307,0.03680
2018,Upper Secondary Level,3rd Quintile,Sometimes,0.13097,323,2366,0.11737,0.14456
2018,Upper Secondary Level,3rd Quintile,Seldom,0.31407,764,2366,0.29537,0.33278
2018,Upper Secondary Level,3rd Quintile,Never,0.52049,1217,2366,0.50035,0.54062
2018,Upper Secondary Level,4th Quintile,Often,0.04135,82,2084,0.03280,0.04990
2018,Upper Secondary Level,4th Quintile,Sometimes,0.14109,301,2084,0.12614,0.15604
2018,Upper Secondary Level,4th Quintile,Seldom,0.34401,717,2084,0.32360,0.36441
2018,Upper Secondary Level,4th Quintile,Never,0.47197,984,2084,0.45053,0.49341
