year,bula_h,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,West,197,0.49013,0.36711,0.61315,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Hamburg,West,166,0.25970,0.16979,0.34961,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Lower Saxony,West,588,0.51825,0.44743,0.58906,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Bremen,West,75,0.16724,0.04434,0.29013,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,North Rhine-Westphalia,West,1592,0.50297,0.46024,0.54570,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Hesse,West,586,0.43446,0.37043,0.49849,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,"Rhineland-Palatinate, Saarland",West,397,0.44475,0.36378,0.52571,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Baden-Wuerttemberg,West,1055,0.56251,0.50645,0.61857,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Bavaria,West,985,0.50847,0.45530,0.56164,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1984,Berlin,West,222,0.37171,0.26624,0.47719,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Schleswig-Holstein,West,180,0.45037,0.32625,0.57449,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Hamburg,West,160,0.21428,0.12806,0.30050,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Lower Saxony,West,520,0.45163,0.38071,0.52255,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Bremen,West,65,0.15911,0.03671,0.28152,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,North Rhine-Westphalia,West,1428,0.46878,0.42551,0.51205,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Hesse,West,532,0.38514,0.32106,0.44922,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,"Rhineland-Palatinate, Saarland",West,353,0.40933,0.32902,0.48964,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Baden-Wuerttemberg,West,942,0.52382,0.46626,0.58138,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Bavaria,West,889,0.47283,0.41948,0.52618,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1985,Berlin,West,203,0.32169,0.21822,0.42517,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Schleswig-Holstein,West,161,0.46249,0.33487,0.59011,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Hamburg,West,146,0.19968,0.11067,0.28869,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Lower Saxony,West,517,0.43230,0.36163,0.50297,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Bremen,West,61,0.14256,0.02464,0.26048,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,North Rhine-Westphalia,West,1364,0.46476,0.41938,0.51013,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Hesse,West,502,0.39805,0.33064,0.46546,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,"Rhineland-Palatinate, Saarland",West,356,0.38489,0.30678,0.46300,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Baden-Wuerttemberg,West,898,0.50107,0.44281,0.55933,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Bavaria,West,835,0.46230,0.40693,0.51768,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1986,Berlin,West,199,0.30181,0.20258,0.40104,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Schleswig-Holstein,West,163,0.46606,0.33669,0.59544,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1987,Hamburg,West,130,0.19441,0.09305,0.29577,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Lower Saxony,West,513,0.41223,0.34361,0.48086,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1987,Bremen,West,59,0.12826,0.01245,0.24407,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,North Rhine-Westphalia,West,1352,0.44194,0.39702,0.48687,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1987,Hesse,West,492,0.39084,0.32168,0.46000,0.00000,0.00000,1.00000,0.00000,2.50000,,,
1987,"Rhineland-Palatinate, Saarland",West,352,0.35842,0.28360,0.43325,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Baden-Wuerttemberg,West,889,0.49556,0.43759,0.55352,0.00000,0.00000,1.00000,0.00000,2.50000,,,
