year,age_gr,migback,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,No migration background,Somewhat concerned,0.43115,1453,3351,0.41438,0.44792
2000,17-29 y.,No migration background,Not concerned at all,0.10955,348,3351,0.09897,0.12012
2000,17-29 y.,Direct migration background,Very concerned,0.35354,197,583,0.31470,0.39238
2000,17-29 y.,Direct migration background,Somewhat concerned,0.48825,303,583,0.44764,0.52886
2000,17-29 y.,Direct migration background,Not concerned at all,0.14715,83,583,0.11837,0.17593
2000,17-29 y.,Indirect migration background,Very concerned,0.36771,232,605,0.32926,0.40617
2000,17-29 y.,Indirect migration background,Somewhat concerned,0.49662,289,605,0.45674,0.53649
2000,17-29 y.,Indirect migration background,Not concerned at all,0.12144,84,605,0.09539,0.14749
2000,30-45 y.,No migration background,Very concerned,0.50602,3476,6787,0.49413,0.51792
2000,30-45 y.,No migration background,Somewhat concerned,0.41655,2870,6787,0.40482,0.42828
2000,30-45 y.,No migration background,Not concerned at all,0.06962,441,6787,0.06356,0.07568
2000,30-45 y.,Direct migration background,Very concerned,0.44640,501,1165,0.41784,0.47496
2000,30-45 y.,Direct migration background,Somewhat concerned,0.43781,534,1165,0.40931,0.46631
2000,30-45 y.,Direct migration background,Not concerned at all,0.10498,130,1165,0.08737,0.12259
2000,30-45 y.,Indirect migration background,Very concerned,0.47197,75,138,0.38837,0.55556
2000,30-45 y.,Indirect migration background,Somewhat concerned,0.35872,63,138,0.27840,0.43903
2000,46-65 y.,No migration background,Very concerned,0.59439,3897,6510,0.58246,0.60632
2000,46-65 y.,No migration background,Somewhat concerned,0.34637,2280,6510,0.33481,0.35793
2000,46-65 y.,No migration background,Not concerned at all,0.05214,333,6510,0.04674,0.05754
2000,46-65 y.,Direct migration background,Very concerned,0.45456,527,1173,0.42605,0.48307
2000,46-65 y.,Direct migration background,Somewhat concerned,0.43332,520,1173,0.40495,0.46169
2000,46-65 y.,Direct migration background,Not concerned at all,0.10077,126,1173,0.08354,0.11800
2000,66 and older,No migration background,Very concerned,0.61827,2000,3202,0.60144,0.63510
2000,66 and older,No migration background,Somewhat concerned,0.32024,1020,3202,0.30408,0.33641
2000,66 and older,No migration background,Not concerned at all,0.05274,182,3202,0.04500,0.06048
2000,66 and older,Direct migration background,Very concerned,0.54316,183,352,0.49105,0.59528
2000,66 and older,Direct migration background,Somewhat concerned,0.35912,136,352,0.30893,0.40931
2000,66 and older,Direct migration background,Not concerned at all,0.09174,33,352,0.06154,0.12194
2001,17-29 y.,No migration background,Very concerned,0.38920,1206,3030,0.37183,0.40656
2001,17-29 y.,No migration background,Somewhat concerned,0.47532,1470,3030,0.45754,0.49311
2001,17-29 y.,No migration background,Not concerned at all,0.12587,354,3030,0.11406,0.13769
2001,17-29 y.,Direct migration background,Very concerned,0.38833,192,496,0.34539,0.43126
2001,17-29 y.,Direct migration background,Somewhat concerned,0.46772,240,496,0.42377,0.51168
2001,17-29 y.,Direct migration background,Not concerned at all,0.14302,64,496,0.11218,0.17387
2001,17-29 y.,Indirect migration background,Very concerned,0.38813,213,545,0.34718,0.42908
2001,17-29 y.,Indirect migration background,Somewhat concerned,0.45107,246,545,0.40926,0.49289
2001,17-29 y.,Indirect migration background,Not concerned at all,0.15605,86,545,0.12555,0.18654
2001,30-45 y.,No migration background,Very concerned,0.46619,2882,6075,0.45364,0.47873
2001,30-45 y.,No migration background,Somewhat concerned,0.45115,2762,6075,0.43864,0.46367
2001,30-45 y.,No migration background,Not concerned at all,0.07485,431,6075,0.06824,0.08147
2001,30-45 y.,Direct migration background,Very concerned,0.47080,472,1034,0.44036,0.50124
2001,30-45 y.,Direct migration background,Somewhat concerned,0.43629,471,1034,0.40605,0.46654
2001,30-45 y.,Direct migration background,Not concerned at all,0.08548,91,1034,0.06843,0.10254
2001,30-45 y.,Indirect migration background,Very concerned,0.44868,72,155,0.37012,0.52723
2001,30-45 y.,Indirect migration background,Somewhat concerned,0.43492,83,155,0.35662,0.51321
2001,46-65 y.,No migration background,Very concerned,0.54370,3281,5980,0.53107,0.55632
2001,46-65 y.,No migration background,Somewhat concerned,0.38464,2341,5980,0.37231,0.39697
2001,46-65 y.,No migration background,Not concerned at all,0.06217,358,5980,0.05605,0.06829
2001,46-65 y.,Direct migration background,Very concerned,0.44697,455,1034,0.41665,0.47729
2001,46-65 y.,Direct migration background,Somewhat concerned,0.42089,459,1034,0.39078,0.45100
2001,46-65 y.,Direct migration background,Not concerned at all,0.11442,120,1034,0.09501,0.13383
2001,66 and older,No migration background,Very concerned,0.59544,1816,3018,0.57793,0.61296
2001,66 and older,No migration background,Somewhat concerned,0.33497,1020,3018,0.31813,0.35181
2001,66 and older,No migration background,Not concerned at all,0.05907,182,3018,0.05065,0.06748
2001,66 and older,Direct migration background,Very concerned,0.51360,160,331,0.45967,0.56752
2001,66 and older,Direct migration background,Somewhat concerned,0.37000,131,331,0.31791,0.42209
2001,66 and older,Direct migration background,Not concerned at all,0.10257,40,331,0.06984,0.13531
2002,17-29 y.,No migration background,Very concerned,0.36664,1141,3158,0.34983,0.38345
2002,17-29 y.,No migration background,Somewhat concerned,0.47817,1583,3158,0.46075,0.49560
2002,17-29 y.,No migration background,Not concerned at all,0.14705,434,3158,0.13470,0.15941
2002,17-29 y.,Direct migration background,Very concerned,0.33262,149,438,0.28845,0.37680
2002,17-29 y.,Direct migration background,Somewhat concerned,0.51942,235,438,0.47257,0.56626
2002,17-29 y.,Direct migration background,Not concerned at all,0.14547,54,438,0.11242,0.17853
2002,17-29 y.,Indirect migration background,Very concerned,0.27810,167,518,0.23948,0.31672
2002,17-29 y.,Indirect migration background,Somewhat concerned,0.55170,267,518,0.50883,0.59457
2002,17-29 y.,Indirect migration background,Not concerned at all,0.15829,84,518,0.12683,0.18976
2002,30-45 y.,No migration background,Very concerned,0.44951,2728,6256,0.43718,0.46184
2002,30-45 y.,No migration background,Somewhat concerned,0.45832,2954,6256,0.44597,0.47066
2002,30-45 y.,No migration background,Not concerned at all,0.08679,574,6256,0.07981,0.09377
2002,30-45 y.,Direct migration background,Very concerned,0.44442,407,961,0.41299,0.47585
2002,30-45 y.,Direct migration background,Somewhat concerned,0.45913,467,961,0.42760,0.49065
2002,30-45 y.,Direct migration background,Not concerned at all,0.08743,87,961,0.06956,0.10530
2002,30-45 y.,Indirect migration background,Very concerned,0.37209,67,165,0.29811,0.44607
2002,30-45 y.,Indirect migration background,Somewhat concerned,0.50207,98,165,0.42554,0.57859
2002,46-65 y.,No migration background,Very concerned,0.53510,3427,6745,0.52320,0.54700
2002,46-65 y.,No migration background,Somewhat concerned,0.39693,2852,6745,0.38525,0.40861
2002,46-65 y.,No migration background,Not concerned at all,0.06292,466,6745,0.05713,0.06872
2002,46-65 y.,Direct migration background,Very concerned,0.43760,441,1030,0.40729,0.46791
2002,46-65 y.,Direct migration background,Somewhat concerned,0.46459,504,1030,0.43412,0.49506
2002,46-65 y.,Direct migration background,Not concerned at all,0.08537,85,1030,0.06830,0.10244
2002,66 and older,No migration background,Very concerned,0.63138,2017,3207,0.61468,0.64808
2002,66 and older,No migration background,Somewhat concerned,0.31699,1037,3207,0.30088,0.33310
2002,66 and older,No migration background,Not concerned at all,0.04547,153,3207,0.03826,0.05268
2002,66 and older,Direct migration background,Very concerned,0.55797,182,344,0.50541,0.61053
2002,66 and older,Direct migration background,Somewhat concerned,0.34529,129,344,0.29497,0.39561
2002,66 and older,Direct migration background,Not concerned at all,0.08442,33,344,0.05499,0.11384
2003,17-29 y.,No migration background,Very concerned,0.31927,968,3113,0.30289,0.33565
2003,17-29 y.,No migration background,Somewhat concerned,0.52414,1667,3113,0.50659,0.54169
2003,17-29 y.,No migration background,Not concerned at all,0.15154,478,3113,0.13895,0.16414
2003,17-29 y.,Direct migration background,Very concerned,0.30516,121,377,0.25861,0.35170
2003,17-29 y.,Direct migration background,Somewhat concerned,0.52199,202,377,0.47150,0.57248
2003,17-29 y.,Direct migration background,Not concerned at all,0.16837,54,377,0.13055,0.20619
2003,17-29 y.,Indirect migration background,Very concerned,0.32717,151,501,0.28604,0.36829
2003,17-29 y.,Indirect migration background,Somewhat concerned,0.51211,274,501,0.46830,0.55593
2003,17-29 y.,Indirect migration background,Not concerned at all,0.15082,76,501,0.11945,0.18219
2003,30-45 y.,No migration background,Very concerned,0.39152,2226,5809,0.37897,0.40407
2003,30-45 y.,No migration background,Somewhat concerned,0.51412,3050,5809,0.50127,0.52698
2003,30-45 y.,No migration background,Not concerned at all,0.09139,533,5809,0.08398,0.09880
2003,30-45 y.,Direct migration background,Very concerned,0.42098,359,886,0.38845,0.45351
2003,30-45 y.,Direct migration background,Somewhat concerned,0.47140,448,886,0.43851,0.50429
2003,30-45 y.,Direct migration background,Not concerned at all,0.09559,79,886,0.07622,0.11497
2003,30-45 y.,Indirect migration background,Very concerned,0.39597,80,185,0.32531,0.46664
2003,30-45 y.,Indirect migration background,Somewhat concerned,0.44168,105,185,0.36993,0.51343
2003,46-65 y.,No migration background,Very concerned,0.49534,2977,6520,0.48320,0.50747
2003,46-65 y.,No migration background,Somewhat concerned,0.43102,3025,6520,0.41900,0.44304
2003,46-65 y.,No migration background,Not concerned at all,0.07056,518,6520,0.06434,0.07678
2003,46-65 y.,Direct migration background,Very concerned,0.41082,398,978,0.37997,0.44167
2003,46-65 y.,Direct migration background,Somewhat concerned,0.48395,494,978,0.45261,0.51529
2003,46-65 y.,Direct migration background,Not concerned at all,0.09698,86,978,0.07842,0.11553
2003,66 and older,No migration background,Very concerned,0.56780,1850,3260,0.55079,0.58480
2003,66 and older,No migration background,Somewhat concerned,0.37262,1232,3260,0.35602,0.38922
2003,66 and older,No migration background,Not concerned at all,0.05160,178,3260,0.04401,0.05920
2003,66 and older,Direct migration background,Very concerned,0.44725,158,322,0.39286,0.50165
2003,66 and older,Direct migration background,Somewhat concerned,0.46578,164,322,0.41121,0.52035
2004,17-29 y.,No migration background,Very concerned,0.31992,950,3056,0.30338,0.33646
2004,17-29 y.,No migration background,Somewhat concerned,0.49577,1560,3056,0.47804,0.51350
2004,17-29 y.,No migration background,Not concerned at all,0.17754,546,3056,0.16399,0.19110
2004,17-29 y.,Direct migration background,Very concerned,0.30825,105,369,0.26107,0.35543
2004,17-29 y.,Direct migration background,Somewhat concerned,0.50610,209,369,0.45502,0.55718
2004,17-29 y.,Direct migration background,Not concerned at all,0.16857,55,369,0.13032,0.20682
2004,17-29 y.,Indirect migration background,Very concerned,0.31008,149,505,0.26970,0.35046
2004,17-29 y.,Indirect migration background,Somewhat concerned,0.50777,267,505,0.46412,0.55142
2004,17-29 y.,Indirect migration background,Not concerned at all,0.16081,89,505,0.12874,0.19288
2004,30-45 y.,No migration background,Very concerned,0.39302,2138,5444,0.38004,0.40600
2004,30-45 y.,No migration background,Somewhat concerned,0.49733,2710,5444,0.48405,0.51061
2004,30-45 y.,No migration background,Not concerned at all,0.10578,596,5444,0.09761,0.11395
2004,30-45 y.,Direct migration background,Very concerned,0.45745,353,842,0.42378,0.49112
2004,30-45 y.,Direct migration background,Somewhat concerned,0.42758,404,842,0.39415,0.46102
2004,30-45 y.,Direct migration background,Not concerned at all,0.11025,85,842,0.08908,0.13142
2004,30-45 y.,Indirect migration background,Very concerned,0.34785,79,193,0.28048,0.41523
2004,30-45 y.,Indirect migration background,Somewhat concerned,0.47150,114,193,0.40089,0.54211
2004,46-65 y.,No migration background,Very concerned,0.48353,2889,6339,0.47122,0.49583
2004,46-65 y.,No migration background,Somewhat concerned,0.42860,2874,6339,0.41641,0.44078
2004,46-65 y.,No migration background,Not concerned at all,0.08169,576,6339,0.07495,0.08844
2004,46-65 y.,Direct migration background,Very concerned,0.43552,377,943,0.40386,0.46718
2004,46-65 y.,Direct migration background,Somewhat concerned,0.45791,465,943,0.42610,0.48973
2004,46-65 y.,Direct migration background,Not concerned at all,0.09797,101,943,0.07899,0.11696
2004,66 and older,No migration background,Very concerned,0.56974,1917,3363,0.55300,0.58648
2004,66 and older,No migration background,Somewhat concerned,0.36192,1235,3363,0.34567,0.37816
2004,66 and older,No migration background,Not concerned at all,0.06083,211,3363,0.05275,0.06891
2004,66 and older,Direct migration background,Very concerned,0.47731,170,352,0.42505,0.52956
2004,66 and older,Direct migration background,Somewhat concerned,0.38388,145,352,0.33301,0.43476
2004,66 and older,Direct migration background,Not concerned at all,0.10044,37,352,0.06899,0.13188
2005,17-29 y.,No migration background,Very concerned,0.36878,1039,2984,0.35147,0.38609
2005,17-29 y.,No migration background,Somewhat concerned,0.45173,1415,2984,0.43387,0.46959
2005,17-29 y.,No migration background,Not concerned at all,0.17660,530,2984,0.16291,0.19028
2005,17-29 y.,Direct migration background,Very concerned,0.30069,88,314,0.24989,0.35149
2005,17-29 y.,Direct migration background,Somewhat concerned,0.54237,175,314,0.48718,0.59757
2005,17-29 y.,Direct migration background,Not concerned at all,0.15301,51,314,0.11313,0.19290
2005,17-29 y.,Indirect migration background,Very concerned,0.37710,173,514,0.33516,0.41904
2005,17-29 y.,Indirect migration background,Somewhat concerned,0.48220,254,514,0.43895,0.52544
2005,17-29 y.,Indirect migration background,Not concerned at all,0.13132,87,514,0.10210,0.16055
2005,30-45 y.,No migration background,Very concerned,0.43311,2153,5025,0.41940,0.44681
2005,30-45 y.,No migration background,Somewhat concerned,0.45845,2321,5025,0.44467,0.47222
2005,30-45 y.,No migration background,Not concerned at all,0.10240,551,5025,0.09402,0.11079
2005,30-45 y.,Direct migration background,Very concerned,0.43259,341,795,0.39813,0.46705
2005,30-45 y.,Direct migration background,Somewhat concerned,0.47918,379,795,0.44443,0.51393
2005,30-45 y.,Direct migration background,Not concerned at all,0.08699,75,795,0.06738,0.10659
2005,30-45 y.,Indirect migration background,Very concerned,0.40103,103,212,0.33490,0.46716
2005,30-45 y.,Indirect migration background,Somewhat concerned,0.46215,109,212,0.39488,0.52942
2005,46-65 y.,No migration background,Very concerned,0.52998,3058,6052,0.51740,0.54255
2005,46-65 y.,No migration background,Somewhat concerned,0.39164,2486,6052,0.37934,0.40393
2005,46-65 y.,No migration background,Not concerned at all,0.07276,508,6052,0.06622,0.07931
2005,46-65 y.,Direct migration background,Very concerned,0.49968,413,886,0.46674,0.53262
