year,bula_h,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Schleswig-Holstein,Very concerned,0.43031,141,268,0.37092,0.48970
1994,Schleswig-Holstein,Somewhat concerned,0.33409,127,268,0.27751,0.39067
1994,Hamburg,Very concerned,0.51048,75,133,0.42520,0.59576
1994,Hamburg,Somewhat concerned,0.33983,58,133,0.25903,0.42063
1994,Lower Saxony,Very concerned,0.45492,523,960,0.42340,0.48644
1994,Lower Saxony,Somewhat concerned,0.33565,398,960,0.30576,0.36553
1994,Lower Saxony,Not concerned at all,0.02993,39,960,0.01914,0.04071
1994,Bremen,Very concerned,0.65258,60,60,0.53108,0.77408
1994,North Rhine-Westphalia,Very concerned,0.45023,1323,2439,0.43048,0.46998
1994,North Rhine-Westphalia,Somewhat concerned,0.33115,1007,2439,0.31247,0.34983
1994,North Rhine-Westphalia,Not concerned at all,0.03042,109,2439,0.02360,0.03724
1994,Hesse,Very concerned,0.46968,492,909,0.43722,0.50214
1994,Hesse,Somewhat concerned,0.33656,376,909,0.30582,0.36729
1994,Hesse,Not concerned at all,0.03391,41,909,0.02213,0.04568
1994,"Rhineland-Palatinate, Saarland",Very concerned,0.47272,364,613,0.43317,0.51228
1994,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.32229,249,613,0.28526,0.35932
1994,Baden-Wuerttemberg,Very concerned,0.40963,834,1725,0.38642,0.43285
1994,Baden-Wuerttemberg,Somewhat concerned,0.35636,789,1725,0.33375,0.37897
1994,Baden-Wuerttemberg,Not concerned at all,0.03940,102,1725,0.03022,0.04858
1994,Bavaria,Very concerned,0.36649,670,1574,0.34268,0.39031
1994,Bavaria,Somewhat concerned,0.37905,755,1574,0.35508,0.40303
1994,Bavaria,Not concerned at all,0.06819,149,1574,0.05573,0.08064
1994,Berlin,Very concerned,0.54097,365,529,0.49846,0.58347
1994,Berlin,Somewhat concerned,0.25679,164,529,0.21953,0.29406
1994,Brandenburg,Very concerned,0.63840,455,595,0.59976,0.67704
1994,Brandenburg,Somewhat concerned,0.17156,140,595,0.14125,0.20188
1994,Mecklenburg-Western Pomerania,Very concerned,0.58150,294,408,0.53358,0.62943
1994,Mecklenburg-Western Pomerania,Somewhat concerned,0.19338,114,408,0.15501,0.23175
1994,Saxony,Very concerned,0.62988,833,1111,0.60148,0.65829
1994,Saxony,Somewhat concerned,0.18232,278,1111,0.15961,0.20504
1994,Saxony-Anhalt,Very concerned,0.63403,517,691,0.59809,0.66997
1994,Saxony-Anhalt,Somewhat concerned,0.19310,174,691,0.16364,0.22255
1994,Thuringa,Very concerned,0.57051,464,654,0.53255,0.60848
1994,Thuringa,Somewhat concerned,0.22621,190,654,0.19412,0.25830
1995,Schleswig-Holstein,Very concerned,0.39604,131,259,0.33636,0.45572
1995,Schleswig-Holstein,Somewhat concerned,0.34523,128,259,0.28721,0.40324
