year,age_gr,bula_h,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,Schleswig-Holstein,Very concerned,0.45873,31,31,0.28042,0.63704
1994,17-29 y.,Lower Saxony,Very concerned,0.40111,123,256,0.34095,0.46127
1994,17-29 y.,Lower Saxony,Somewhat concerned,0.52568,133,256,0.46439,0.58697
1994,17-29 y.,North Rhine-Westphalia,Very concerned,0.42807,306,657,0.39021,0.46594
1994,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.49756,306,657,0.45929,0.53582
1994,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.06862,45,657,0.04928,0.08797
1994,17-29 y.,Hesse,Very concerned,0.42389,111,226,0.35932,0.48846
1994,17-29 y.,Hesse,Somewhat concerned,0.47624,115,226,0.41098,0.54150
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.53034,79,144,0.44854,0.61214
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.40724,65,144,0.32671,0.48776
1994,17-29 y.,Baden-Wuerttemberg,Very concerned,0.43305,245,543,0.39134,0.47477
1994,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.49414,253,543,0.45205,0.53623
1994,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.06997,45,543,0.04850,0.09145
1994,17-29 y.,Bavaria,Very concerned,0.38076,165,425,0.33454,0.42698
1994,17-29 y.,Bavaria,Somewhat concerned,0.48770,207,425,0.44012,0.53528
1994,17-29 y.,Bavaria,Not concerned at all,0.12893,53,425,0.09703,0.16083
1994,17-29 y.,Berlin,Very concerned,0.53488,72,121,0.44564,0.62413
1994,17-29 y.,Berlin,Somewhat concerned,0.42740,49,121,0.33889,0.51591
1994,17-29 y.,Brandenburg,Very concerned,0.58202,78,129,0.49658,0.66747
1994,17-29 y.,Brandenburg,Somewhat concerned,0.36151,51,129,0.27828,0.44474
1994,17-29 y.,Mecklenburg-Western Pomerania,Very concerned,0.57096,55,97,0.47195,0.66996
1994,17-29 y.,Mecklenburg-Western Pomerania,Somewhat concerned,0.40879,42,97,0.31045,0.50714
1994,17-29 y.,Saxony,Very concerned,0.58324,141,232,0.51966,0.64682
1994,17-29 y.,Saxony,Somewhat concerned,0.38462,91,232,0.32188,0.44736
1994,17-29 y.,Saxony-Anhalt,Very concerned,0.62596,106,158,0.55027,0.70165
1994,17-29 y.,Saxony-Anhalt,Somewhat concerned,0.34573,52,158,0.27134,0.42013
1994,17-29 y.,Thuringa,Very concerned,0.55680,92,151,0.47730,0.63630
1994,17-29 y.,Thuringa,Somewhat concerned,0.41098,59,151,0.33224,0.48972
1994,30-45 y.,Schleswig-Holstein,Very concerned,0.41687,35,79,0.30745,0.52629
1994,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.48682,44,79,0.37590,0.59775
1994,30-45 y.,Lower Saxony,Very concerned,0.47889,129,251,0.41696,0.54081
1994,30-45 y.,Lower Saxony,Somewhat concerned,0.46439,122,251,0.40256,0.52621
1994,30-45 y.,North Rhine-Westphalia,Very concerned,0.47730,406,787,0.44238,0.51222
1994,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.48758,381,787,0.45264,0.52253
1994,30-45 y.,Hesse,Very concerned,0.48037,136,263,0.41987,0.54087
1994,30-45 y.,Hesse,Somewhat concerned,0.47102,127,263,0.41058,0.53146
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.44077,101,202,0.37213,0.50941
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.51077,101,202,0.44166,0.57987
1994,30-45 y.,Baden-Wuerttemberg,Very concerned,0.43106,220,481,0.38676,0.47537
1994,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.53141,261,481,0.48677,0.57605
1994,30-45 y.,Bavaria,Very concerned,0.41553,202,505,0.37251,0.45856
1994,30-45 y.,Bavaria,Somewhat concerned,0.49675,260,505,0.45310,0.54041
1994,30-45 y.,Bavaria,Not concerned at all,0.08094,43,505,0.05713,0.10475
1994,30-45 y.,Berlin,Very concerned,0.63639,121,180,0.56592,0.70686
1994,30-45 y.,Berlin,Somewhat concerned,0.33332,59,180,0.26426,0.40238
1994,30-45 y.,Brandenburg,Very concerned,0.72946,159,214,0.66980,0.78912
