year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,4926,34.86995,34.56625,35.17364,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,Rural regions,West,1284,35.66981,35.05002,36.28960,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1986,Urban regions,West,4852,34.82534,34.54199,35.10869,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
1986,Rural regions,West,1258,35.91139,35.29461,36.52817,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1987,Urban regions,West,4696,35.65386,35.37262,35.93510,35.00000,39.00000,40.00000,27.50000,47.50000,39.0,39.00000,40.00000
1987,Rural regions,West,1256,36.21384,35.61121,36.81647,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,39.00000,40.00000
1988,Urban regions,West,4604,35.21621,34.93217,35.50026,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1988,Rural regions,West,1178,35.62447,35.02908,36.21987,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,38.00000,40.00000
1989,Urban regions,West,4297,34.92744,34.63998,35.21490,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1989,Rural regions,West,1085,35.97949,35.33280,36.62618,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
1990,Urban regions,West,5053,34.31148,34.05155,34.57141,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,37.00000
1990,Urban regions,East,,,,,,,,,,,,
1990,Rural regions,West,1282,34.76387,34.26026,35.26748,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1990,Rural regions,East,,,,,,,,,,,,
1991,Urban regions,West,4499,34.18612,33.89780,34.47444,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,37.00000
1991,Urban regions,East,914,38.48956,37.93067,39.04845,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1991,Rural regions,West,1198,34.72444,34.11411,35.33477,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1991,Rural regions,East,1770,38.56966,38.16907,38.97025,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1992,Urban regions,West,4340,34.22895,33.93701,34.52088,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,38.00000
1992,Urban regions,East,,,,,,,,,,,,
1992,Rural regions,West,1173,34.79045,34.19978,35.38113,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1992,Rural regions,East,,,,,,,,,,,,
1993,Urban regions,West,4218,34.28344,33.98234,34.58454,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,38.00000
1993,Urban regions,East,790,37.97790,37.44449,38.51130,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1993,Rural regions,West,1151,34.57370,33.98411,35.16328,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1993,Rural regions,East,1398,37.30477,36.82796,37.78158,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1994,Urban regions,West,3982,34.54663,34.25044,34.84282,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1994,Urban regions,East,769,38.33099,37.81406,38.84792,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1994,Rural regions,West,1095,34.01638,33.39066,34.64210,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
